cm,kW,kW,cm,K,K,K,K,K,K,K,K,K,K,K,K,K,K,cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_0p5D,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_0p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,r_Vel,U_0p5D,U_1p0D,U_1p5D,U_2p0D,U_2p5D,U_3p0D,U_3p5D,W_0p5D,W_1p0D,W_1p5D,W_2p0D,W_2p5D,W_3p0D,W_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 2.5000000E-001, 4.0947577E+000, 4.1027225E-001,-5.0000000E-001, 9.4578282E+002, 1.1450725E+003, 1.2118275E+003, 1.1891412E+003, 1.1029566E+003, 9.8368401E+002, 8.5379045E+002, 1.4677181E+002, 2.3109987E+002, 3.0985648E+002, 3.7394040E+002, 4.1733312E+002, 4.2234474E+002, 3.9376383E+002,-1.1500000E+001, 5.6934618E-002, 6.4478087E-002, 7.2626631E-002, 8.3014841E-002, 7.0650478E-002, 4.3893403E-002, 1.3589861E-002, 5.6309461E-002, 6.8065861E-002, 8.8315620E-002, 1.3386103E-001, 2.2565814E-001, 4.1846879E-001, 5.8684381E-001,-2.0500000E+001, 4.6998756E-019, 1.5715478E-015, 2.8441721E-005, 1.4449682E-004, 3.0207560E-003, 1.1946088E-018, 5.7743120E-014, 4.0710548E-004, 9.1309258E-004, 6.5123449E-003
 7.5000000E-001, 8.1975076E+000, 7.7708213E-001,-2.0000000E-002, 8.8656703E+002, 1.1456447E+003, 1.2248528E+003, 1.2035782E+003, 1.1098667E+003, 9.9456552E+002, 8.5791899E+002, 9.9923754E+001, 2.1405129E+002, 2.9415811E+002, 3.6750015E+002, 4.1605730E+002, 4.2628630E+002, 3.9302394E+002,-1.1010638E+001, 5.8516866E-002, 6.6610661E-002, 7.1577604E-002, 8.2599639E-002, 6.1477337E-002, 3.0852249E-002, 3.7903427E-003, 5.6792887E-002, 6.9039570E-002, 1.0041242E-001, 1.6478739E-001, 2.7845319E-001, 4.9335496E-001, 6.5892117E-001,-2.0006024E+001, 4.6998756E-019, 1.5715478E-015, 2.8441721E-005, 1.4449682E-004, 3.0207560E-003, 1.1946088E-018, 5.7743120E-014, 4.0710548E-004, 9.1309258E-004, 6.5123449E-003
 1.2500000E+000, 8.5553594E+000, 9.2266429E-001, 4.6000000E-001, 8.7720748E+002, 1.1488986E+003, 1.2237689E+003, 1.2070085E+003, 1.1100588E+003, 9.9885208E+002, 8.6045146E+002, 9.4441514E+001, 2.1696306E+002, 2.9281888E+002, 3.6682970E+002, 4.1631393E+002, 4.2838800E+002, 3.9266030E+002,-1.0521277E+001, 6.0652253E-002, 6.8825114E-002, 7.0891157E-002, 7.6711287E-002, 5.6496165E-002, 1.4634208E-002,-1.8473933E-003, 5.7321537E-002, 7.1332777E-002, 1.1352412E-001, 2.0132736E-001, 3.4385449E-001, 5.7189688E-001, 7.3557798E-001,-1.9512048E+001, 3.2244508E-019, 4.2855998E-015, 2.2698734E-005, 1.4531278E-004, 3.2400267E-003, 8.2758879E-019, 1.6404536E-013, 3.1006072E-004, 9.2721522E-004, 7.6737925E-003
 1.7500000E+000, 7.3643978E+000, 9.3283940E-001, 9.4000000E-001, 9.3398052E+002, 1.1530279E+003, 1.2127466E+003, 1.1944618E+003, 1.1068902E+003, 9.8998432E+002, 8.6077722E+002, 1.3991071E+002, 2.3493354E+002, 3.0735051E+002, 3.7789789E+002, 4.1937593E+002, 4.2697863E+002, 3.9205809E+002,-1.0031915E+001, 6.2913900E-002, 6.9757371E-002, 6.7281649E-002, 7.1457785E-002, 4.9525533E-002, 2.8949339E-003,-8.9209977E-003, 5.7804330E-002, 7.6199176E-002, 1.3398075E-001, 2.4753649E-001, 4.2916562E-001, 6.6520822E-001, 8.2197591E-001,-1.9018072E+001, 2.1984856E-019, 2.4567202E-015, 9.6050742E-006, 1.2975160E-004, 3.4235401E-003, 5.6886402E-019, 9.4877650E-014, 1.4199921E-004, 8.4095744E-004, 8.4449531E-003
 2.2500000E+000, 6.3744384E+000, 9.2743883E-001, 1.4200000E+000, 1.0585215E+003, 1.1496086E+003, 1.1815954E+003, 1.1642112E+003, 1.0855653E+003, 9.7471414E+002, 8.5486972E+002, 1.8976727E+002, 2.7628027E+002, 3.3709536E+002, 3.9000177E+002, 4.2130209E+002, 4.2618299E+002, 3.9186026E+002,-9.5425532E+000, 6.4617470E-002, 7.0077078E-002, 6.3072033E-002, 5.8212974E-002, 4.3207084E-002, 3.4158882E-003,-1.8412572E-002, 5.8444607E-002, 8.0267958E-002, 1.6327411E-001, 3.0402818E-001, 5.1257544E-001, 7.5886093E-001, 9.1991032E-001,-1.8524096E+001, 1.4904818E-019, 5.8730660E-016, 6.2260488E-006, 1.0039296E-004, 3.6008912E-003, 3.8817042E-019, 2.1942105E-014, 1.0471208E-004, 6.2902361E-004, 9.0892099E-003
 2.7500000E+000, 5.6499947E+000, 9.2720272E-001, 1.9000000E+000, 1.2022524E+003, 1.1221097E+003, 1.1259911E+003, 1.1255358E+003, 1.0593701E+003, 9.5297388E+002, 8.3611509E+002, 2.2569404E+002, 3.3177667E+002, 3.7376421E+002, 4.0495914E+002, 4.2640020E+002, 4.2762128E+002, 3.8663177E+002,-9.0531915E+000, 6.8115834E-002, 7.1127189E-002, 5.4665223E-002, 4.5907063E-002, 3.3358738E-002,-3.3494859E-005,-2.6254415E-002, 5.8596225E-002, 8.9388486E-002, 2.0031816E-001, 3.7730300E-001, 6.0974715E-001, 8.4841254E-001, 1.0184839E+000,-1.8030120E+001, 1.0048864E-019, 1.2065475E-016, 9.2781542E-006, 6.3919400E-005, 3.8271756E-003, 2.6297829E-019, 3.6345751E-015, 1.4206596E-004, 2.9893308E-004, 9.6127607E-003
 3.2500000E+000, 5.0853755E+000, 9.1794818E-001, 2.3800000E+000, 1.2474975E+003, 1.0469796E+003, 1.0636436E+003, 1.0783087E+003, 1.0204329E+003, 9.2238630E+002, 8.1295499E+002, 3.0903953E+002, 3.8616536E+002, 4.0166916E+002, 4.2323767E+002, 4.3180968E+002, 4.2058397E+002, 3.8239146E+002,-8.5638298E+000, 6.8697376E-002, 7.0133049E-002, 4.8063615E-002, 3.4724632E-002, 2.0175225E-002,-4.8318389E-003,-3.9193846E-002, 5.9847980E-002, 9.9151260E-002, 2.5330199E-001, 4.5866914E-001, 7.1471235E-001, 9.4683527E-001, 1.1143729E+000,-1.7536145E+001, 6.7411721E-020, 3.6403524E-017, 7.3436169E-006, 4.5694857E-005, 4.2182981E-003, 1.7687260E-019, 5.3265660E-016, 8.8432933E-005, 1.5880042E-004, 1.0180954E-002
 3.7500000E+000, 4.6271728E+000, 9.0703977E-001, 2.8600000E+000, 1.1107813E+003, 9.6064949E+002, 9.9728108E+002, 1.0241123E+003, 9.7613440E+002, 8.8463676E+002, 7.9062585E+002, 4.3342408E+002, 4.2690476E+002, 4.2192857E+002, 4.3522281E+002, 4.3539766E+002, 4.1111613E+002, 3.7648445E+002,-8.0744681E+000, 7.3690125E-002, 6.7798447E-002, 3.7391059E-002, 2.2317604E-002, 3.6937422E-003,-7.1448722E-003,-4.4186177E-002, 6.0473922E-002, 1.1782553E-001, 3.2088584E-001, 5.4901750E-001, 8.3238156E-001, 1.0764648E+000, 1.2225620E+000,-1.7042169E+001, 4.5025739E-020, 2.0836385E-017, 2.4086865E-005, 3.8672176E-005, 4.8254292E-003, 1.1828375E-019, 1.0532690E-016, 2.5955138E-004, 1.4383043E-004, 1.1151424E-002
 4.2500000E+000, 4.2459106E+000, 8.9985978E-001, 3.3400000E+000, 9.0032779E+002, 8.7101347E+002, 9.2480496E+002, 9.6071791E+002, 9.2836701E+002, 8.4643059E+002, 7.6646042E+002, 4.7521161E+002, 4.3872006E+002, 4.3481029E+002, 4.4139531E+002, 4.3695025E+002, 4.0577023E+002, 3.7090257E+002,-7.5851064E+000, 7.0791658E-002, 6.1707971E-002, 2.3130361E-002, 1.2430598E-002,-1.3809049E-002,-1.4604816E-002,-4.8661911E-002, 6.6662945E-002, 1.4811798E-001, 4.0255103E-001, 6.5118107E-001, 9.6380555E-001, 1.2031954E+000, 1.3483400E+000,-1.6548193E+001, 2.9962631E-020, 2.2909480E-017, 5.2646978E-005, 4.1071311E-005, 5.4566679E-003, 7.8440874E-020, 2.0816596E-016, 5.1778779E-004, 1.5718655E-004, 1.2083065E-002
