s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 1.1000234E+001, 1.4505794E+001, 0.0000000E+000,-4.3477144E+000,-8.8201248E+000,-4.4136617E-001, 6.1117801E-003, 0.0000000E+000, 0.0000000E+000, 1.0619540E+000, 9.0270005E-001, 7.0170491E-002, 3.1603143E-004,-1.3778045E-033,-5.5124746E-031
 1.1500343E+001, 1.4826550E+001, 0.0000000E+000,-4.4513497E+000,-8.7657735E+000,-4.5636136E-001, 6.2151850E-003, 0.0000000E+000, 0.0000000E+000, 1.3039720E+000, 1.1592802E+000, 7.0170491E-002, 3.1603143E-004,-2.0270349E-033,-8.1113508E-031
 1.2000086E+001, 1.4580885E+001, 0.0000000E+000,-4.3754633E+000,-9.1539809E+000,-4.7677448E-001, 6.1857374E-003, 0.0000000E+000, 0.0000000E+000, 5.7784116E-001, 5.8085216E-001, 7.0170491E-002, 3.1603143E-004,-2.9895685E-033,-1.1885037E-030
 1.2501088E+001, 1.4591922E+001, 0.0000000E+000,-4.3698966E+000,-9.2691452E+000,-4.7796397E-001, 6.2350354E-003, 0.0000000E+000, 0.0000000E+000, 4.5884146E-001, 4.8115166E-001, 7.0170491E-002, 3.1603143E-004,-4.2993552E-033,-1.6895205E-030
 1.3000922E+001, 1.4598089E+001, 0.0000000E+000,-4.3832220E+000,-9.1389752E+000,-4.3787785E-001, 6.0935469E-003, 0.0000000E+000, 0.0000000E+000, 7.8095445E-001, 6.4410744E-001, 7.0170491E-002, 3.1603143E-004,-5.9937340E-033,-2.3168871E-030
 1.3501618E+001, 1.4603007E+001, 0.0000000E+000,-4.3752189E+000,-8.8721238E+000,-4.7175054E-001, 6.1696659E-003, 0.0000000E+000, 0.0000000E+000, 1.0503698E+000, 8.9008356E-001, 7.0170491E-002, 3.1603143E-004,-8.3310734E-033,-3.1810397E-030
 1.4000303E+001, 1.4681309E+001, 0.0000000E+000,-4.3832715E+000,-8.7906369E+000,-4.7060088E-001, 6.1264036E-003, 0.0000000E+000, 0.0000000E+000, 1.1272458E+000, 1.0429262E+000, 7.0170491E-002, 3.1603143E-004,-1.1238692E-032,-4.2696752E-030
 1.4500539E+001, 1.4614475E+001, 0.0000000E+000,-4.3953656E+000,-8.4441251E+000,-4.7050845E-001, 6.0974308E-003, 0.0000000E+000, 0.0000000E+000, 1.4260855E+000, 1.3105729E+000, 7.0170491E-002, 3.1603143E-004,-1.4734574E-032,-5.6011907E-030
 1.5000121E+001, 1.4718073E+001, 0.0000000E+000,-4.4071899E+000,-9.6803504E+000,-5.0967711E-001, 6.1010720E-003, 0.0000000E+000, 0.0000000E+000, 1.7387629E-001, 1.2695701E-001, 7.0170491E-002, 3.1603143E-004,-1.9158462E-032,-7.3273778E-030
 1.5500275E+001, 1.4573936E+001, 0.0000000E+000,-4.3722527E+000,-8.5668622E+000,-4.6692379E-001, 6.1304348E-003, 0.0000000E+000, 0.0000000E+000, 1.2984644E+000, 1.1740280E+000, 7.0170491E-002, 3.1603143E-004,-2.4815338E-032,-9.5557079E-030
 1.6001284E+001, 1.4558698E+001, 0.0000000E+000,-4.3578444E+000,-9.0459782E+000,-5.0093757E-001, 6.1302598E-003, 0.0000000E+000, 0.0000000E+000, 6.7497872E-001, 6.6006815E-001, 7.0170491E-002, 3.1603143E-004,-3.1031497E-032,-2.5884527E-029
 1.6501465E+001, 1.4443178E+001, 0.0000000E+000,-4.3407994E+000,-9.5741639E+000,-5.2393884E-001, 6.1173016E-003, 0.0000000E+000, 0.0000000E+000,-3.5216964E-002, 1.0392963E-002, 7.0170491E-002, 3.1603143E-004,-2.8790977E-031,-5.1058033E-026
 1.7001322E+001, 1.4763071E+001, 0.0000000E+000,-4.4294565E+000,-9.9190249E+000,-5.1323430E-001, 6.1315181E-003, 0.0000000E+000, 0.0000000E+000,-2.7679064E-002,-9.2513404E-002, 7.0170491E-002, 3.1603143E-004,-2.2840534E-028,-1.7434151E-022
 1.7501118E+001, 1.4597972E+001, 0.0000000E+000,-4.3656123E+000,-9.3407613E+000,-5.2026483E-001, 6.1523928E-003, 0.0000000E+000, 0.0000000E+000, 5.3730806E-001, 3.7748645E-001, 7.0170491E-002, 3.1603143E-004,-1.4662879E-025,-4.4686439E-019
 1.8001163E+001, 1.4707097E+001, 0.0000000E+000,-4.4119112E+000,-8.0782713E+000,-5.0925166E-001, 6.0824152E-003, 0.0000000E+000, 0.0000000E+000, 1.7988194E+000, 1.7137453E+000, 7.0170491E-002, 3.1603143E-004,-2.5236610E-023,-2.9925772E-016
 1.8500303E+001, 1.4687638E+001, 0.0000000E+000,-4.4029841E+000,-8.8623894E+000,-5.2789693E-001, 6.1190681E-003, 0.0000000E+000, 0.0000000E+000, 1.0265561E+000, 9.0048660E-001, 7.0170491E-002, 3.1603143E-004,-9.3736986E-022,-3.7663912E-014
 1.9001345E+001, 1.4687587E+001, 0.0000000E+000,-4.4092258E+000,-8.5386829E+000,-4.9306496E-001, 6.1529307E-003, 0.0000000E+000, 0.0000000E+000, 1.2402542E+000, 1.2527659E+000, 7.0170491E-002, 3.1603143E-004,-1.0096139E-020,-1.2603792E-012
 1.9500406E+001, 1.4469428E+001, 0.0000000E+000,-4.3324134E+000,-9.1889521E+000,-5.0924688E-001, 6.0804084E-003, 0.0000000E+000, 0.0000000E+000, 5.1713927E-001, 4.4489572E-001, 7.0170491E-002, 3.1603143E-004,-6.7382629E-020,-1.5771352E-011
 2.0001429E+001, 1.4560195E+001, 0.0000000E+000,-4.3686299E+000,-9.1372827E+000,-5.3329099E-001, 6.0901226E-003, 0.0000000E+000, 0.0000000E+000, 6.3679468E-001, 5.2708138E-001, 7.0170491E-002, 3.1603143E-004,-3.6705302E-019,-9.7025114E-011
 2.0501076E+001, 1.4737738E+001, 0.0000000E+000,-4.4119931E+000,-9.4476616E+000,-5.3875337E-001, 6.1475796E-003, 0.0000000E+000, 0.0000000E+000, 3.0317914E-001, 3.4547769E-001, 7.0170492E-002, 3.1603143E-004,-1.2698899E-018,-3.2324469E-010
 2.1000580E+001, 1.4701817E+001, 0.0000000E+000,-4.4071831E+000,-9.3365213E+000,-5.0850610E-001, 6.1173055E-003, 0.0000000E+000, 0.0000000E+000, 6.9403811E-001, 4.5572410E-001, 7.0170492E-002, 3.1603143E-004,-3.0174654E-018,-7.5003546E-010
 2.1500605E+001, 1.4548635E+001, 0.0000000E+000,-4.3561224E+000,-9.0886930E+000,-5.1693959E-001, 6.0915421E-003, 0.0000000E+000, 0.0000000E+000, 6.2495622E-001, 5.9297128E-001, 7.0170493E-002, 3.1603143E-004,-5.9308536E-018,-1.4741836E-009
 2.2001551E+001, 1.4511447E+001, 0.0000000E+000,-4.3657642E+000,-9.0884144E+000,-5.4460237E-001, 6.1333441E-003, 0.0000000E+000, 0.0000000E+000, 4.3456239E-001, 5.1879908E-001, 7.0170494E-002, 3.1603143E-004,-1.0548446E-017,-2.6455561E-009
 2.2500782E+001, 1.4692454E+001, 0.0000000E+000,-4.4044191E+000,-9.5835381E+000,-5.4185797E-001, 6.0843262E-003, 0.0000000E+000, 0.0000000E+000, 2.2857515E-001, 1.6872312E-001, 7.0170495E-002, 3.1603143E-004,-1.5559269E-017,-3.9476901E-009
 2.3000372E+001, 1.4705904E+001, 0.0000000E+000,-4.4001094E+000,-9.0272647E+000,-5.6496969E-001, 6.1023731E-003, 0.0000000E+000, 0.0000000E+000, 8.5074679E-001, 7.1966270E-001, 7.0170496E-002, 3.1603143E-004,-1.7151265E-017,-4.3553477E-009
 2.3501263E+001, 1.4680264E+001, 0.0000000E+000,-4.4049076E+000,-9.2774156E+000,-5.5333423E-001, 6.0721134E-003, 0.0000000E+000, 0.0000000E+000, 4.4211658E-001, 4.5067880E-001, 7.0170495E-002, 3.1603143E-004,-1.6306030E-017,-4.0922731E-009
 2.4001831E+001, 1.4624096E+001, 0.0000000E+000,-4.3836408E+000,-9.3902217E+000,-5.6629059E-001, 6.0837964E-003, 0.0000000E+000, 0.0000000E+000, 3.2795747E-001, 2.9002686E-001, 7.0170496E-002, 3.1603143E-004,-1.7892756E-017,-4.3961270E-009
 2.4500498E+001, 1.4573440E+001, 0.0000000E+000,-4.3777128E+000,-9.1265586E+000,-5.6047493E-001, 6.0486135E-003, 0.0000000E+000, 0.0000000E+000, 4.8524089E-001, 5.1474234E-001, 7.0170497E-002, 3.1603143E-004,-2.5007157E-017,-6.0949398E-009
 2.5000969E+001, 1.4639347E+001, 0.0000000E+000,-4.3719043E+000,-9.9451459E+000,-5.6971013E-001, 6.0990770E-003, 0.0000000E+000, 0.0000000E+000,-8.9173664E-002,-2.4131401E-001, 7.0170498E-002, 3.1603143E-004,-2.8610125E-017,-6.9648008E-009
 2.5501637E+001, 1.4521423E+001, 0.0000000E+000,-4.3712373E+000,-8.7499020E+000,-5.6706024E-001, 6.1198606E-003, 0.0000000E+000, 0.0000000E+000, 8.2777823E-001, 8.3934290E-001, 7.0170498E-002, 3.1603143E-004,-2.6757631E-017,-6.4626390E-009
 2.6000957E+001, 1.4698506E+001, 0.0000000E+000,-4.3927599E+000,-1.0066185E+001,-5.7681353E-001, 6.0843556E-003, 0.0000000E+000, 0.0000000E+000,-1.8037853E-001,-3.3116828E-001, 7.0170498E-002, 3.1603143E-004,-2.9550106E-017,-6.9935707E-009
 2.6500576E+001, 1.4642866E+001, 0.0000000E+000,-4.4045386E+000,-8.7373178E+000,-5.6575728E-001, 6.1509200E-003, 0.0000000E+000, 0.0000000E+000, 1.0272139E+000, 9.4140299E-001, 7.0170499E-002, 3.1603143E-004,-3.4318689E-017,-8.0655655E-009
 2.7000546E+001, 1.4721264E+001, 0.0000000E+000,-4.3989124E+000,-8.9626114E+000,-5.9398776E-001, 6.0822753E-003, 0.0000000E+000, 0.0000000E+000, 8.3297808E-001, 7.7183493E-001, 7.0170500E-002, 3.1603143E-004,-3.8481741E-017,-9.0040438E-009
 2.7501207E+001, 1.4477761E+001, 0.0000000E+000,-4.3404512E+000,-9.0318459E+000,-5.8014577E-001, 6.0501721E-003, 0.0000000E+000, 0.0000000E+000, 6.3444294E-001, 5.3136820E-001, 7.0170502E-002, 3.1603143E-004,-4.6344363E-017,-1.0703310E-008
 2.8002060E+001, 1.4629615E+001, 0.0000000E+000,-4.3840284E+000,-9.6582270E+000,-6.1775179E-001, 6.0316216E-003, 0.0000000E+000, 0.0000000E+000, 4.3345946E-002,-2.4360636E-002, 7.0170504E-002, 3.1603143E-004,-5.4493343E-017,-1.2560245E-008
 2.8501091E+001, 1.4760829E+001, 0.0000000E+000,-4.4422532E+000,-9.0996148E+000,-5.9609311E-001, 6.0675900E-003, 0.0000000E+000, 0.0000000E+000, 6.9458182E-001, 6.2893558E-001, 7.0170505E-002, 3.1603143E-004,-5.8855803E-017,-1.3672076E-008
 2.9000010E+001, 1.4650567E+001, 0.0000000E+000,-4.3891180E+000,-9.8470818E+000,-6.2014079E-001, 6.1710831E-003, 0.0000000E+000, 0.0000000E+000,-1.7024127E-001,-1.9960230E-001, 7.0170506E-002, 3.1603143E-004,-6.4279215E-017,-1.5128035E-008
 2.9500862E+001, 1.4537289E+001, 0.0000000E+000,-4.3375136E+000,-8.7668278E+000,-5.7373142E-001, 6.0794945E-003, 0.0000000E+000, 0.0000000E+000, 9.1378296E-001, 8.6529552E-001, 7.0170506E-002, 3.1603143E-004,-6.2511692E-017,-1.4885041E-008
 3.0000866E+001, 1.4632412E+001, 0.0000000E+000,-4.3918560E+000,-8.7605825E+000,-5.7730606E-001, 6.0008450E-003, 0.0000000E+000, 0.0000000E+000, 1.1003221E+000, 9.0866802E-001, 7.0170504E-002, 3.1603143E-004,-5.3988972E-017,-1.2911528E-008
 3.0501545E+001, 1.4727641E+001, 0.0000000E+000,-4.4141460E+000,-9.3166016E+000,-6.0654256E-001, 6.1032451E-003, 0.0000000E+000, 0.0000000E+000, 3.4694992E-001, 3.9645425E-001, 7.0170501E-002, 3.1603143E-004,-4.0111351E-017,-9.5736118E-009
 3.1000690E+001, 1.4651508E+001, 0.0000000E+000,-4.3983040E+000,-9.5860710E+000,-6.1882500E-001, 6.0964566E-003, 0.0000000E+000, 0.0000000E+000, 2.4176586E-001, 5.4404592E-002, 7.0170498E-002, 3.1603143E-004,-2.7784283E-017,-6.6561701E-009
 3.1500654E+001, 1.4511426E+001, 0.0000000E+000,-4.3504201E+000,-9.1923847E+000,-5.9653984E-001, 6.0868288E-003, 0.0000000E+000, 0.0000000E+000, 4.5707172E-001, 3.7816861E-001, 7.0170496E-002, 3.1603143E-004,-2.1212414E-017,-5.0575476E-009
 3.2000549E+001, 1.4904723E+001, 0.0000000E+000,-4.4533077E+000,-9.0222610E+000,-6.2827785E-001, 6.1614672E-003, 0.0000000E+000, 0.0000000E+000, 9.8491516E-001, 8.0703801E-001, 7.0170498E-002, 3.1603143E-004,-2.6348983E-017,-6.2536741E-009
 3.2500904E+001, 1.4434322E+001, 0.0000000E+000,-4.3223696E+000,-8.4603737E+000,-5.9736916E-001, 6.1255049E-003, 0.0000000E+000, 0.0000000E+000, 1.2789946E+000, 1.0603353E+000, 7.0170500E-002, 3.1603143E-004,-3.5654405E-017,-8.4272324E-009
 3.3000534E+001, 1.4571178E+001, 0.0000000E+000,-4.3852268E+000,-8.3634565E+000,-6.2784933E-001, 6.1765478E-003, 0.0000000E+000, 0.0000000E+000, 1.1985480E+000, 1.2008220E+000, 7.0170502E-002, 3.1603143E-004,-4.3188410E-017,-1.0181838E-008
 3.3500313E+001, 1.4422113E+001, 0.0000000E+000,-4.3145361E+000,-9.5034894E+000,-6.3015041E-001, 6.0234842E-003, 0.0000000E+000, 0.0000000E+000, 8.4802348E-002,-2.0039190E-002, 7.0170503E-002, 3.1603143E-004,-4.9753248E-017,-1.1775227E-008
 3.4000454E+001, 1.4889396E+001, 0.0000000E+000,-4.4617535E+000,-9.5031720E+000,-6.3040394E-001, 6.0429593E-003, 0.0000000E+000, 0.0000000E+000, 4.0763501E-001, 3.0010934E-001, 7.0170503E-002, 3.1603143E-004,-4.8522606E-017,-1.1532576E-008
 3.4500538E+001, 1.4645152E+001, 0.0000000E+000,-4.3859030E+000,-9.2311241E+000,-6.8253070E-001, 6.1457459E-003, 0.0000000E+000, 0.0000000E+000, 4.9536258E-001, 3.5173970E-001, 7.0170502E-002, 3.1603143E-004,-4.2799907E-017,-1.0208708E-008
 3.5000320E+001, 1.4616827E+001, 0.0000000E+000,-4.3857371E+000,-8.7392233E+000,-6.5175168E-001, 6.2053505E-003, 0.0000000E+000, 0.0000000E+000, 1.0375279E+000, 8.4631983E-001, 7.0170500E-002, 3.1603143E-004,-3.5280810E-017,-8.4453533E-009
 3.5500183E+001, 1.4683782E+001, 0.0000000E+000,-4.4121303E+000,-9.2704102E+000,-6.7121241E-001, 6.1284329E-003, 0.0000000E+000, 0.0000000E+000, 4.5582582E-001, 3.3615716E-001, 7.0170498E-002, 3.1603143E-004,-2.8177672E-017,-6.7454455E-009
 3.6000572E+001, 1.4367147E+001, 0.0000000E+000,-4.3020795E+000,-8.8167203E+000,-6.4595668E-001, 6.1393686E-003, 0.0000000E+000, 0.0000000E+000, 8.4085677E-001, 6.0853036E-001, 7.0170497E-002, 3.1603143E-004,-2.3725558E-017,-5.6260531E-009
 3.6500683E+001, 1.4727867E+001, 0.0000000E+000,-4.3978011E+000,-8.7024831E+000,-6.7334981E-001, 6.1761077E-003, 0.0000000E+000, 0.0000000E+000, 1.0170565E+000, 9.6040862E-001, 7.0170496E-002, 3.1603143E-004,-2.1173210E-017,-4.9529413E-009
 3.7000221E+001, 1.4494094E+001, 0.0000000E+000,-4.3654849E+000,-8.3079844E+000,-6.4375348E-001, 6.1121199E-003, 0.0000000E+000, 0.0000000E+000, 1.2769342E+000, 1.1829829E+000, 7.0170496E-002, 3.1603143E-004,-1.8196976E-017,-4.2203390E-009
 3.7500698E+001, 1.4790103E+001, 0.0000000E+000,-4.4347961E+000,-9.4704807E+000,-6.9726606E-001, 6.2761636E-003, 0.0000000E+000, 0.0000000E+000, 3.8284256E-001, 1.9383615E-001, 7.0170495E-002, 3.1603143E-004,-1.6014616E-017,-3.6996734E-009
 3.8000164E+001, 1.4652193E+001, 0.0000000E+000,-4.3800857E+000,-9.0507170E+000,-7.0570907E-001, 6.1935809E-003, 0.0000000E+000, 0.0000000E+000, 5.4111708E-001, 5.2187504E-001, 7.0170495E-002, 3.1603143E-004,-1.5320066E-017,-3.5125784E-009
 3.8500889E+001, 1.4604456E+001, 0.0000000E+000,-4.4085348E+000,-8.9053371E+000,-6.8078120E-001, 6.1672747E-003, 0.0000000E+000, 0.0000000E+000, 7.4060344E-001, 6.1597038E-001, 7.0170495E-002, 3.1603143E-004,-1.6052692E-017,-3.6311171E-009
 3.9001850E+001, 1.4598706E+001, 0.0000000E+000,-4.3559856E+000,-1.0067156E+001,-7.0116842E-001, 6.1774460E-003, 0.0000000E+000, 0.0000000E+000,-4.5023654E-001,-5.1942664E-001, 7.0170495E-002, 3.1603143E-004,-1.6041489E-017,-3.5718173E-009
 3.9500927E+001, 1.4562716E+001, 0.0000000E+000,-4.3658005E+000,-9.3779849E+000,-6.7407021E-001, 6.1698380E-003, 0.0000000E+000, 0.0000000E+000, 2.3059445E-001, 1.5103024E-001, 7.0170495E-002, 3.1603143E-004,-1.5041814E-017,-3.2937959E-009
 4.0000000E+001, 1.4863443E+001, 0.0000000E+000,-4.4467965E+000,-9.5569768E+000,-6.6035639E-001, 6.2150612E-003, 0.0000000E+000, 0.0000000E+000, 3.8645051E-001, 2.0552879E-001, 7.0170495E-002, 3.1603143E-004,-1.5504089E-017,-3.3103666E-009
