s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 2.2001617E+001, 9.1405118E+000, 0.0000000E+000,-3.4268708E-001,-8.7561857E+000,-2.1436891E-003, 1.3736458E-003, 0.0000000E+000,-1.5895134E-002, 2.9218261E-002, 2.4973799E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4258550E-001, 1.6244041E-004, 2.1951872E-005
 2.3000639E+001, 9.0496470E+000, 0.0000000E+000,-3.1688512E-001,-9.0533684E+000,-1.7529177E-003, 1.3269849E-003, 0.0000000E+000,-1.5453865E-002,-3.8216950E-001,-3.3648635E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5121975E-001, 1.6244041E-004, 2.1951872E-005
 2.4001455E+001, 9.1493669E+000, 0.0000000E+000,-3.0799518E-001,-8.9723213E+000,-1.8147962E-003, 1.2801641E-003, 0.0000000E+000,-1.5419049E-002,-1.8913020E-001,-1.4690324E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5985862E-001, 1.6244041E-004, 2.1951872E-005
 2.5001869E+001, 9.0668098E+000, 0.0000000E+000,-2.7038735E-001,-8.2697633E+000,-1.2962253E-003, 1.2290127E-003, 0.0000000E+000,-1.5054553E-002, 4.8763033E-001, 5.1153741E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6850305E-001, 1.6244041E-004, 2.1951872E-005
 2.6001099E+001, 8.5473969E+000, 0.0000000E+000,-2.3567081E-001,-8.9021699E+000,-6.9281945E-004, 1.0036308E-003, 0.0000000E+000,-1.5151688E-002,-6.4082052E-001,-6.0528464E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7714288E-001, 1.6244041E-004, 2.1951872E-005
 2.7001677E+001, 8.8079075E+000, 0.0000000E+000,-2.1317765E-001,-8.4872095E+000,-5.6231992E-004, 8.1198113E-004, 0.0000000E+000,-1.5277642E-002, 4.1058819E-002, 9.2492351E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8578185E-001, 1.6244041E-004, 2.1951872E-005
 2.8000208E+001, 8.6324046E+000, 0.0000000E+000,-1.8281304E-001,-8.4971337E+000,-5.9954439E-004, 7.4681349E-004, 0.0000000E+000,-1.6186421E-002,-1.4117498E-001,-6.3581355E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9441844E-001, 1.6244041E-004, 2.1951872E-005
 2.9000605E+001, 8.0380296E+000, 0.0000000E+000,-1.3880527E-001,-7.9948870E+000,-6.9575723E-004, 6.2418023E-004, 0.0000000E+000,-1.6960918E-002,-1.3846365E-001,-1.1269516E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0305448E-001, 1.6244041E-004, 2.1951872E-005
 3.0000494E+001, 7.9711232E+000, 0.0000000E+000,-9.8733731E-002,-8.0317854E+000,-4.1041294E-004, 5.2027545E-004, 0.0000000E+000,-1.7054624E-002,-2.0234633E-001,-1.7634071E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1169613E-001, 1.6244041E-004, 2.1951872E-005
 3.1000273E+001, 7.9449142E+000, 0.0000000E+000,-7.3124953E-002,-8.0676501E+000,-9.0096556E-004, 4.6921943E-004, 0.0000000E+000,-1.6856841E-002,-2.6349681E-001,-2.1314944E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2033433E-001, 1.6244041E-004, 2.1951872E-005
 3.2001762E+001, 8.2300588E+000, 0.0000000E+000,-5.1125862E-002,-8.5174101E+000,-2.6163274E-004, 4.4761133E-004, 0.0000000E+000,-1.6946158E-002,-3.5816524E-001,-3.5523737E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2898049E-001, 1.6244041E-004, 2.1951872E-005
 3.3003315E+001, 6.7546054E+000, 0.0000000E+000,-2.7828972E-002,-7.4920445E+000,-2.1735161E-004, 4.3678066E-004, 0.0000000E+000,-1.6891611E-002,-7.9440650E-001,-7.8194025E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3763729E-001, 1.6244041E-004, 2.1951872E-005
 3.4002708E+001, 4.3538247E+000, 0.0000000E+000,-1.2592434E-002,-5.2118627E+000, 7.6999009E-005, 3.7673064E-004, 0.0000000E+000,-1.6796959E-002,-8.9203166E-001,-8.8697360E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4628529E-001, 1.6244041E-004, 2.1951872E-005
 3.5000664E+001, 2.2756057E+000, 0.0000000E+000,-7.0314729E-003,-2.8373470E+000, 9.8029110E-005, 3.9818433E-004, 0.0000000E+000,-1.7009992E-002,-5.9882401E-001,-5.8528649E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5491788E-001, 1.6244041E-004, 2.1951872E-005
 3.6005596E+001, 1.1934814E+000, 0.0000000E+000,-5.1801742E-003,-1.4724160E+000, 1.1796678E-004, 3.9222386E-004, 0.0000000E+000,-1.7328903E-002,-3.1364486E-001,-3.0093355E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6357249E-001, 1.6244041E-004, 2.1951872E-005
 3.7004520E+001, 8.0213851E-001, 0.0000000E+000,-4.1647650E-003,-8.6087184E-001, 1.3417733E-004, 3.5265213E-004, 0.0000000E+000,-1.7646918E-002,-9.2619107E-002,-8.0058185E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7223074E-001, 1.6244041E-004, 2.1951872E-005
 3.8001564E+001, 6.8911062E-001, 0.0000000E+000,-3.7575700E-003,-7.6471949E-001, 1.4443875E-004, 3.2486782E-004, 0.0000000E+000,-1.7132522E-002,-1.0738021E-001,-9.6029655E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8085173E-001, 1.6244041E-004, 2.1951872E-005
 3.9006195E+001, 4.6877691E-001, 0.0000000E+000,-2.7583792E-003,-6.5993370E-001, 1.5195680E-004, 3.4010450E-004, 0.0000000E+000,-1.2889319E-002,-2.1802018E-001,-2.0631243E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8950093E-001, 1.6244041E-004, 2.1951872E-005
 4.0003326E+001, 3.2345974E-001, 0.0000000E+000,-1.7036955E-003,-4.7562783E-001, 1.6245438E-004, 3.5591945E-004, 0.0000000E+000,-7.0972171E-003,-1.7290176E-001,-1.6045063E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9815395E-001, 1.6244041E-004, 2.1951872E-005
 4.1006084E+001, 2.4306103E-001, 0.0000000E+000,-1.1725230E-003,-3.3456647E-001, 1.6739949E-004, 3.5286588E-004, 0.0000000E+000,-6.6614615E-003,-1.1167018E-001,-9.8819156E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0679814E-001, 1.6244041E-004, 2.1951872E-005
 4.2009357E+001, 9.6131321E-002, 0.0000000E+000,-7.8389194E-004,-2.5485809E-001, 1.6974241E-004, 3.1337714E-004, 0.0000000E+000,-2.5583720E-003,-1.7474606E-001,-1.6158592E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1546790E-001, 1.6244041E-004, 2.1951872E-005
 4.3002399E+001, 2.0771888E-003, 0.0000000E+000,-3.1060063E-004,-1.8743934E-001, 1.7240940E-004, 2.9985523E-004, 0.0000000E+000,-8.0865724E-005,-1.9925003E-001,-1.8528135E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2409581E-001, 1.6244041E-004, 2.1951872E-005
 4.4013794E+001, 0.0000000E+000, 0.0000000E+000,-4.1434336E-005,-6.9309490E-002, 1.7439698E-004, 3.1376630E-004, 0.0000000E+000,-2.7503667E-005,-8.2226358E-002,-6.8890265E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3277031E-001, 1.6244041E-004, 2.1951872E-005
 4.5005840E+001, 0.0000000E+000, 0.0000000E+000, 3.8642844E-005,-7.3628947E-003, 1.7480432E-004, 2.7913877E-004, 0.0000000E+000,-2.7453034E-005,-2.0426373E-002,-6.8977618E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4143379E-001, 1.6244041E-004, 2.1951872E-005
 4.6004169E+001, 0.0000000E+000, 0.0000000E+000, 5.1183575E-005, 1.0109795E-002, 1.7544748E-004, 2.9817910E-004, 0.0000000E+000,-2.6441329E-005,-2.4445451E-003, 1.0608164E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5003310E-001, 1.6244041E-004, 2.1951872E-005
 4.7000584E+001, 0.0000000E+000, 0.0000000E+000, 5.2048488E-005, 1.3150945E-002, 1.7568678E-004, 2.6721514E-004, 0.0000000E+000,-2.7588717E-005, 5.5798921E-004, 1.3618307E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5864558E-001, 1.6244041E-004, 2.1951872E-005
 4.8015377E+001, 0.0000000E+000, 0.0000000E+000, 5.1704582E-005, 1.2925654E-002, 1.7630369E-004, 2.9203900E-004, 0.0000000E+000,-3.0337713E-005, 2.3705036E-005, 1.3415364E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6733917E-001, 1.6244041E-004, 2.1951872E-005
 4.9007225E+001, 0.0000000E+000, 0.0000000E+000, 5.0891612E-005, 1.2524137E-002, 1.7651158E-004, 2.6910874E-004, 0.0000000E+000,-2.7912211E-005, 5.0736813E-005, 1.2992736E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7599712E-001, 1.6244041E-004, 2.1951872E-005
 5.0012054E+001, 0.0000000E+000, 0.0000000E+000, 5.0741123E-005, 1.3401435E-002, 1.7686787E-004, 2.7147568E-004, 0.0000000E+000,-2.7156172E-005, 3.5629723E-004, 1.3873364E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8462073E-001, 1.6244041E-004, 2.1951872E-005
 5.1003120E+001, 0.0000000E+000, 0.0000000E+000, 4.8212844E-005, 1.3458534E-002, 1.7677703E-004, 2.2517654E-004, 0.0000000E+000,-2.5396804E-005, 3.4997158E-004, 1.3883303E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9324120E-001, 1.6244041E-004, 2.1951872E-005
 5.2007950E+001, 0.0000000E+000, 0.0000000E+000, 4.5420133E-005, 1.3708323E-002, 1.7727320E-004, 2.3183164E-004, 0.0000000E+000,-2.5643233E-005, 2.0933480E-004, 1.4137205E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0186415E-001, 1.6244041E-004, 2.1951872E-005
 5.3005306E+001, 0.0000000E+000, 0.0000000E+000, 4.6017467E-005, 1.3716114E-002, 1.7755064E-004, 2.2057947E-004, 0.0000000E+000,-2.7694858E-005, 1.8480596E-004, 1.4132567E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1052076E-001, 1.6244041E-004, 2.1951872E-005
 5.4008614E+001, 0.0000000E+000, 0.0000000E+000, 4.4900768E-005, 1.3370058E-002, 1.7770930E-004, 2.0401860E-004, 0.0000000E+000,-2.3698764E-005,-3.5353889E-004, 1.3772988E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1916193E-001, 1.6244041E-004, 2.1951872E-005
 5.5010567E+001, 0.0000000E+000, 0.0000000E+000, 4.3940519E-005, 1.4370942E-002, 1.7797182E-004, 2.0410260E-004, 0.0000000E+000,-2.4232354E-005, 4.0015275E-004, 1.4772725E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2782817E-001, 1.6244041E-004, 2.1951872E-005
 5.6012516E+001, 0.0000000E+000, 0.0000000E+000, 4.4001289E-005, 1.3911287E-002, 1.7826876E-004, 1.8673210E-004, 0.0000000E+000,-2.4547979E-005,-3.3261139E-004, 1.4295741E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3648352E-001, 1.6244041E-004, 2.1951872E-005
 5.7014465E+001, 0.0000000E+000, 0.0000000E+000, 4.3482180E-005, 1.4624320E-002, 1.7873501E-004, 1.9630795E-004, 0.0000000E+000,-2.5880087E-005, 2.4138745E-004, 1.5016965E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4514221E-001, 1.6244041E-004, 2.1951872E-005
 5.8008034E+001, 0.0000000E+000, 0.0000000E+000, 4.4418700E-005, 1.4423066E-002, 1.7875136E-004, 1.7515057E-004, 0.0000000E+000,-2.5073153E-005, 3.8274333E-005, 1.4796313E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5375759E-001, 1.6244041E-004, 2.1951872E-005
 5.9003456E+001, 0.0000000E+000, 0.0000000E+000, 4.2243336E-005, 1.5055848E-002, 1.7892854E-004, 1.4487299E-004, 0.0000000E+000,-2.2643049E-005, 3.7917462E-004, 1.5399250E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6235395E-001, 1.6244041E-004, 2.1951872E-005
 6.0008495E+001, 0.0000000E+000, 0.0000000E+000, 4.1112043E-005, 1.5193940E-002, 1.7950704E-004, 1.8912533E-004, 0.0000000E+000,-2.8707417E-005, 5.4954558E-004, 1.5574977E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7099209E-001, 1.6244041E-004, 2.1951872E-005
 6.1011299E+001, 0.0000000E+000, 0.0000000E+000, 4.2059729E-005, 1.4537408E-002, 1.7957421E-004, 1.5378286E-004, 0.0000000E+000,-2.2822506E-005,-5.8677548E-004, 1.4890002E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7965198E-001, 1.6244041E-004, 2.1951872E-005
 6.2002586E+001, 0.0000000E+000, 0.0000000E+000, 4.0641437E-005, 1.5554547E-002, 1.7994582E-004, 1.5309406E-004, 0.0000000E+000,-2.4232299E-005, 6.8077645E-004, 1.5903996E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8825039E-001, 1.6244041E-004, 2.1951872E-005
 6.3004520E+001, 0.0000000E+000, 0.0000000E+000, 4.0717548E-005, 1.4805895E-002, 1.8030459E-004, 1.7833437E-004, 0.0000000E+000,-2.8193871E-005,-1.6298101E-004, 1.5177057E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9683748E-001, 1.6244041E-004, 2.1951872E-005
 6.4004089E+001, 0.0000000E+000, 0.0000000E+000, 4.0691335E-005, 1.5510612E-002, 1.8055861E-004, 1.6454345E-004, 0.0000000E+000,-2.1417261E-005, 2.6878464E-004, 1.5874988E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0553553E-001, 1.6244041E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 3.9807230E-005, 1.5864256E-002, 1.8076244E-004, 1.5258510E-004, 0.0000000E+000,-2.4694866E-005, 3.4818176E-004, 1.6212716E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1414786E-001, 1.6244041E-004, 2.1951872E-005
