cm,kW,kW,cm,K,K,K,K,K,K,K,K,K,K,K,K,K,K,cm,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_0p5D,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_0p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,r_Vel,U_0p5D,U_1p0D,U_1p5D,U_2p0D,U_2p5D,U_3p0D,U_3p5D,W_0p5D,W_1p0D,W_1p5D,W_2p0D,W_2p5D,W_3p0D,W_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 1.0000000E+000, 1.2808917E+001, 5.1776501E-001,-5.0000000E-001, 1.3041077E+003, 1.3516478E+003, 1.3702030E+003, 1.3010059E+003, 1.1154369E+003, 9.3969979E+002, 7.6253778E+002, 4.9853323E+001, 4.9965769E+001, 1.0517088E+002, 2.1585304E+002, 2.7826563E+002, 2.6928382E+002, 2.1964277E+002,-1.1500000E+001, 8.4462334E-002, 8.2901350E-002, 9.2758103E-002, 1.0736939E-001, 1.0854231E-001, 9.7502324E-002, 8.6777325E-002, 6.4226450E-002, 1.2569317E-001, 1.3776137E-001, 1.6470557E-001, 2.6283604E-001, 3.9479231E-001, 5.6055283E-001,-2.0500000E+001, 2.3918257E-005, 3.9764647E-005, 8.1158174E-005, 3.4909840E-004, 2.5515671E-003, 2.2178096E-005, 3.1440312E-005, 8.3411087E-005, 4.8091565E-004, 1.6072267E-003
 3.0000000E+000, 1.3780067E+001, 8.4002142E-001, 1.5000000E+000, 1.2808126E+003, 1.3314688E+003, 1.3588245E+003, 1.3288557E+003, 1.1666039E+003, 9.8522760E+002, 7.8356422E+002, 4.8813645E+001, 4.9084916E+001, 7.6786902E+001, 1.7034437E+002, 2.5404307E+002, 2.5935200E+002, 2.2317946E+002,-9.4090909E+000, 8.2146530E-002, 8.5123917E-002, 9.9741993E-002, 9.3244113E-002, 9.8802852E-002, 7.7096723E-002, 6.0259111E-002, 1.8073549E-001, 1.3350477E-001, 2.3626352E-001, 3.9676588E-001, 5.9620260E-001, 8.2669476E-001, 1.0089295E+000,-1.8450000E+001, 2.2391700E-005, 3.4113348E-005, 7.1415099E-005, 3.3383576E-004, 2.4122770E-003, 2.1616176E-005, 2.6646011E-005, 7.0934684E-005, 4.5524721E-004, 1.5125559E-003
 5.0000000E+000, 1.4445792E+001, 1.3096777E+000, 3.5000000E+000, 1.4185771E+003, 1.3001507E+003, 1.1331305E+003, 1.0178590E+003, 9.0927441E+002, 8.0952716E+002, 6.8644396E+002, 8.0264024E+001, 2.2156255E+002, 2.7813492E+002, 2.9627273E+002, 2.7822045E+002, 2.4510687E+002, 1.9997440E+002,-7.3181818E+000, 1.5351755E-001, 1.1299826E-001, 9.1795487E-002, 8.3181935E-002, 8.3979044E-002, 5.1649306E-002, 3.2093638E-002, 2.2416933E-001, 5.5470331E-001, 7.3872656E-001, 9.5916627E-001, 1.2154088E+000, 1.4314368E+000, 1.5640036E+000,-1.6400000E+001, 1.7846422E-005, 2.9671552E-005, 7.0263937E-005, 3.8520910E-004, 2.6448554E-003, 1.8146870E-005, 2.3176647E-005, 6.8615790E-005, 5.3657950E-004, 1.6969024E-003
 7.0000000E+000, 1.4387945E+001, 1.6874464E+000, 5.5000000E+000, 7.7024853E+002, 6.5901242E+002, 6.5401974E+002, 6.5753537E+002, 6.4308354E+002, 6.1157564E+002, 5.6773068E+002, 1.8364029E+002, 2.0846912E+002, 2.3700432E+002, 2.3670061E+002, 2.1994698E+002, 1.9907404E+002, 1.6933115E+002,-5.2272727E+000, 1.0536472E-001, 5.5429935E-002, 5.1083437E-002, 3.7156088E-002, 4.6978788E-002, 3.5574488E-002, 3.6249156E-002, 1.0868802E+000, 1.1765062E+000, 1.3323112E+000, 1.6078888E+000, 1.8790080E+000, 2.1143778E+000, 2.2692506E+000,-1.4350000E+001, 1.5849715E-005, 2.5493114E-005, 8.7861093E-005, 9.1454217E-004, 4.4238925E-003, 1.7423376E-005, 2.0341934E-005, 1.4141104E-004, 2.5534180E-003, 4.7293149E-003
 9.0000000E+000, 1.3613373E+001, 1.9445846E+000, 7.5000000E+000, 3.6248108E+002, 3.9053419E+002, 4.3306370E+002, 4.5662477E+002, 4.7027703E+002, 4.7327943E+002, 4.6473592E+002, 4.0268776E+001, 8.8344165E+001, 1.3315762E+002, 1.4111942E+002, 1.4017300E+002, 1.3570381E+002, 1.2318763E+002,-3.1363636E+000, 2.1273371E-001, 8.6357260E-002, 2.0507365E-002,-7.4184014E-003, 4.9656418E-003, 8.8713541E-003, 1.2363585E-002, 1.9765294E+000, 2.6487228E+000, 2.8088954E+000, 2.8800521E+000, 2.9117683E+000, 2.8879956E+000, 2.8604693E+000,-1.2300000E+001, 2.4355467E-005, 5.3380054E-005, 5.2999316E-004, 3.2486477E-003, 8.7244044E-003, 1.5472595E-005, 5.6371538E-005, 1.6330783E-003, 6.6572337E-003, 8.6759052E-003
 1.1000000E+001, 1.2478113E+001, 2.0351835E+000, 9.5000000E+000, 3.0240813E+002, 3.1064028E+002, 3.3535910E+002, 3.5239705E+002, 3.7010227E+002, 3.8264556E+002, 3.8978342E+002, 3.6023345E+000, 2.9629460E+001, 5.9695425E+001, 6.8799682E+001, 7.4546829E+001, 7.9940202E+001, 8.3698801E+001,-1.0454545E+000, 1.9038753E-001, 9.3214535E-002, 3.3169340E-002, 5.9772560E-003, 1.9485354E-002, 6.1161405E-003,-1.5220130E-002, 2.0505601E+000, 3.1115923E+000, 3.6335639E+000, 4.0039254E+000, 4.0252344E+000, 3.7349083E+000, 3.4463059E+000,-1.0250000E+001, 2.1587447E-004, 8.2429579E-004, 3.4355648E-003, 9.5494312E-003, 1.6638674E-002, 1.0627288E-004, 1.6744659E-003, 7.0589869E-003, 1.1545877E-002, 1.2994077E-002
 1.3000000E+001, 1.1400260E+001, 2.0197640E+000, 1.1500000E+001, 2.9364707E+002, 2.9543394E+002, 3.0250764E+002, 3.0985789E+002, 3.2086264E+002, 3.3171333E+002, 3.4356396E+002, 3.7919461E-001, 7.5845540E+000, 2.0971744E+001, 3.3048730E+001, 3.6040420E+001, 4.5846208E+001, 5.5455522E+001, 1.0454545E+000,-1.9006874E-001,-8.2644204E-002,-2.3430834E-002, 2.6131557E-002, 6.4722550E-002, 5.8399896E-002, 2.7841621E-002, 2.0363516E+000, 3.1066760E+000, 3.6515223E+000, 4.1202800E+000, 4.1969475E+000, 3.9422773E+000, 3.5930653E+000,-8.2000000E+000, 3.0742876E-003, 6.5486644E-003, 1.2442582E-002, 2.1208265E-002, 2.6884533E-002, 1.5073434E-003, 8.1834578E-003, 1.4150979E-002, 1.7205164E-002, 1.6887567E-002
 1.5000000E+001, 1.0493289E+001, 1.9733957E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1363636E+000,-2.2060627E-001,-9.1570339E-002,-1.7814544E-002, 2.6059907E-002, 5.5759924E-002, 5.8287003E-002, 4.7679249E-002, 1.9861380E+000, 2.7555605E+000, 3.0307825E+000, 3.2028983E+000, 3.2925907E+000, 3.2361256E+000, 3.0667952E+000,-6.1500000E+000, 2.4389138E-002, 2.8264358E-002, 3.1928681E-002, 3.8652917E-002, 4.1064107E-002, 1.0332723E-002, 1.9172447E-002, 2.2643747E-002, 2.3191271E-002, 2.1290814E-002
 1.7000000E+001, 9.8202782E+000, 1.9194099E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.2272727E+000,-1.1611260E-001,-4.8921911E-002,-3.9170073E-002,-2.9423455E-002, 1.1383803E-002, 4.2123165E-002, 3.4654335E-002, 1.0434602E+000, 1.2561598E+000, 1.4864835E+000, 1.8543930E+000, 2.1737281E+000, 2.3143182E+000, 2.3707590E+000,-4.1000000E+000, 8.9883526E-002, 7.1660946E-002, 6.5963140E-002, 6.2618351E-002, 5.8676235E-002, 2.0434077E-002, 3.0948099E-002, 3.1591473E-002, 3.1251059E-002, 2.6003195E-002
