s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0005236E+000, 9.0989783E+000, 0.0000000E+000,-1.8327789E+000,-7.4392361E+000,-1.1743129E-002, 2.9256818E-003, 0.0000000E+000,-4.6257281E-002,-2.2176184E-001,-2.2811146E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0247790E-002, 1.7893441E-004, 2.1951869E-005
 1.0000510E+001, 9.1054714E+000, 0.0000000E+000,-1.7692290E+000,-7.3087680E+000,-1.0939590E-002, 2.9879740E-003, 0.0000000E+000,-4.5183554E-002,-5.9122724E-003,-2.5660804E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8887915E-002, 1.7893443E-004, 2.1951871E-005
 1.1000511E+001, 9.0725668E+000, 0.0000000E+000,-1.6799304E+000,-7.1729962E+000,-1.1749757E-002, 3.0711379E-003, 0.0000000E+000,-4.4383232E-002, 1.9038771E-001, 1.6657821E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7528241E-002, 1.7893443E-004, 2.1951871E-005
 1.2000544E+001, 9.0989791E+000, 0.0000000E+000,-1.6290414E+000,-7.5856252E+000,-1.0302966E-002, 3.1088674E-003, 0.0000000E+000,-4.3066665E-002,-1.4264688E-001,-1.6594827E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6167834E-002, 1.7893443E-004, 2.1951872E-005
 1.3000670E+001, 9.0701753E+000, 0.0000000E+000,-1.5604933E+000,-7.4707224E+000,-1.0153289E-002, 3.0788253E-003, 0.0000000E+000,-4.1901679E-002, 1.2165736E-002,-1.0016532E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4809059E-002, 1.7893443E-004, 2.1951872E-005
 1.4000616E+001, 9.1319728E+000, 0.0000000E+000,-1.5072856E+000,-7.7259663E+000,-9.3252868E-003, 3.0853095E-003, 0.0000000E+000,-4.1373379E-002,-1.1878131E-001,-1.4889252E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3449419E-002, 1.7893443E-004, 2.1951872E-005
 1.5000131E+001, 9.0452889E+000, 0.0000000E+000,-1.4004561E+000,-7.3648658E+000,-1.0206376E-002, 2.9893637E-003, 0.0000000E+000,-4.0404710E-002, 2.6884388E-001, 2.3234537E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2086719E-002, 1.7893443E-004, 2.1951872E-005
 1.6000494E+001, 9.0184282E+000, 0.0000000E+000,-1.3144334E+000,-7.5067948E+000,-9.2881855E-003, 2.8535751E-003, 0.0000000E+000,-3.8654484E-002, 1.8930089E-001, 1.5211094E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0726100E-002, 1.7893443E-004, 2.1951872E-005
 1.7000526E+001, 8.9565661E+000, 0.0000000E+000,-1.2319142E+000,-8.0899466E+000,-8.4721277E-003, 2.7231590E-003, 0.0000000E+000,-3.7429636E-002,-3.7583977E-001,-4.0847328E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9368298E-002, 1.7893443E-004, 2.1951872E-005
 1.8000084E+001, 9.0817351E+000, 0.0000000E+000,-1.1673515E+000,-7.6652174E+000,-7.2901863E-003, 2.6820772E-003, 0.0000000E+000,-3.5908073E-002, 2.4565028E-001, 2.0865012E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0800641E-001, 1.7893443E-004, 2.1951872E-005
 1.9000103E+001, 9.0285201E+000, 0.0000000E+000,-1.1088274E+000,-8.0397024E+000,-8.7354582E-003, 2.5676804E-003, 0.0000000E+000,-3.5443467E-002,-1.2991813E-001,-1.6162091E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1664450E-001, 1.7893443E-004, 2.1951872E-005
 2.0000172E+001, 8.7935964E+000, 0.0000000E+000,-9.8856699E-001,-7.7915089E+000,-5.3524809E-003, 2.4558343E-003, 0.0000000E+000,-3.4379930E-002, 4.5665103E-003,-2.3756014E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2528498E-001, 1.7893443E-004, 2.1951872E-005
 2.1000700E+001, 8.9550351E+000, 0.0000000E+000,-9.2435351E-001,-8.0941598E+000,-4.8534560E-003, 2.3172721E-003, 0.0000000E+000,-3.3216794E-002,-5.1369505E-002,-9.9231176E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3392763E-001, 1.7893443E-004, 2.1951872E-005
 2.2000547E+001, 8.8804774E+000, 0.0000000E+000,-8.4812921E-001,-7.8407831E+000,-6.4504087E-003, 2.1097271E-003, 0.0000000E+000,-3.2707575E-002, 1.8212969E-001, 1.5451683E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4256915E-001, 1.7893443E-004, 2.1951872E-005
 2.3000717E+001, 8.9685171E+000, 0.0000000E+000,-8.0720271E-001,-8.3001154E+000,-7.3374873E-003, 2.0641978E-003, 0.0000000E+000,-3.1883187E-002,-1.3754378E-001,-1.7595752E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5120918E-001, 1.7893443E-004, 2.1951872E-005
 2.4000736E+001, 9.1521978E+000, 0.0000000E+000,-7.6591112E-001,-8.5279401E+000,-5.3523469E-003, 2.0180800E-003, 0.0000000E+000,-3.1510271E-002,-1.3361351E-001,-1.7649798E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5984986E-001, 1.7893443E-004, 2.1951872E-005
 2.5000423E+001, 8.9041549E+000, 0.0000000E+000,-7.0111541E-001,-8.3395662E+000,-5.3963816E-003, 1.9041568E-003, 0.0000000E+000,-3.1046952E-002,-1.4126665E-001,-1.7106584E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6848895E-001, 1.7893443E-004, 2.1951872E-005
 2.6000336E+001, 8.8698015E+000, 0.0000000E+000,-6.1038638E-001,-7.8804394E+000,-4.1478531E-003, 1.8193055E-003, 0.0000000E+000,-3.1085222E-002, 3.8906140E-001, 3.4556199E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7712684E-001, 1.7893443E-004, 2.1951872E-005
 2.7000191E+001, 8.8515361E+000, 0.0000000E+000,-5.8295710E-001,-8.2812168E+000,-3.2006992E-003, 1.6456478E-003, 0.0000000E+000,-2.9901941E-002,-8.1402280E-003,-4.4094832E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8576615E-001, 1.7893443E-004, 2.1951872E-005
 2.8000736E+001, 8.8407856E+000, 0.0000000E+000,-5.2942177E-001,-8.2860264E+000,-3.1325656E-003, 1.5632744E-003, 0.0000000E+000,-2.9818232E-002, 3.2298947E-002,-6.0500489E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9440787E-001, 1.7893443E-004, 2.1951872E-005
 2.9000328E+001, 8.7297327E+000, 0.0000000E+000,-4.8290222E-001,-8.4510253E+000,-2.5464912E-003, 1.4689254E-003, 0.0000000E+000,-2.9618519E-002,-2.0099732E-001,-2.3489097E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0304889E-001, 1.7893443E-004, 2.1951872E-005
 3.0000792E+001, 8.8780065E+000, 0.0000000E+000,-4.1780398E-001,-8.3164738E+000,-2.5665711E-003, 1.3546905E-003, 0.0000000E+000,-2.9313767E-002, 1.5428821E-001, 1.1320310E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1168898E-001, 1.7893443E-004, 2.1951872E-005
 3.1000097E+001, 8.6648485E+000, 0.0000000E+000,-3.3425280E-001,-8.1176053E+000,-3.7437002E-003, 1.1778585E-003, 0.0000000E+000,-2.8866849E-002, 2.1114899E-001, 1.8155773E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2032785E-001, 1.7893443E-004, 2.1951872E-005
 3.2000805E+001, 8.0248950E+000, 0.0000000E+000,-2.5120747E-001,-8.1884101E+000,-1.4897971E-003, 1.0228393E-003, 0.0000000E+000,-2.9440151E-002,-4.3504721E-001,-4.4462970E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2896775E-001, 1.7893443E-004, 2.1951872E-005
 3.3000099E+001, 7.8881256E+000, 0.0000000E+000,-1.9397248E-001,-7.6445337E+000,-1.6679189E-003, 7.6711100E-004, 0.0000000E+000,-3.1184561E-002, 3.2115246E-002, 1.7534080E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3760841E-001, 1.7893443E-004, 2.1951872E-005
 3.4000919E+001, 8.1850428E+000, 0.0000000E+000,-1.4308315E-001,-7.9618448E+000,-1.3399622E-003, 6.7038593E-004, 0.0000000E+000,-3.1786241E-002, 5.2762988E-002, 4.7658986E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4624985E-001, 1.7893443E-004, 2.1951872E-005
 3.5001278E+001, 8.2742462E+000, 0.0000000E+000,-9.9743373E-002,-7.5125360E+000,-2.2083096E-003, 5.9303699E-004, 0.0000000E+000,-3.1904125E-002, 6.2438895E-001, 6.2844741E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5489483E-001, 1.7893443E-004, 2.1951872E-005
 3.6001045E+001, 7.8632992E+000, 0.0000000E+000,-6.8131703E-002,-8.4849010E+000,-1.3347216E-003, 4.8142933E-004, 0.0000000E+000,-3.1642107E-002,-7.1985920E-001,-7.2222887E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6353689E-001, 1.7893443E-004, 2.1951872E-005
 3.7000813E+001, 6.7734754E+000, 0.0000000E+000,-3.4606035E-002,-7.9382576E+000,-1.6988685E-003, 3.4462010E-004, 0.0000000E+000,-3.0732972E-002,-1.2435763E+000,-1.2314755E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7217515E-001, 1.7893443E-004, 2.1951872E-005
 3.8000568E+001, 4.8926364E+000, 0.0000000E+000,-1.5668662E-002,-6.0607471E+000,-2.8876541E-004, 1.9262950E-004, 0.0000000E+000,-2.6277022E-002,-1.2230860E+000,-1.2101526E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8081391E-001, 1.7893443E-004, 2.1951872E-005
 3.9002113E+001, 3.0718756E+000, 0.0000000E+000,-6.6204748E-003,-3.6944190E+000, 7.5924809E-006, 1.4773413E-004, 0.0000000E+000,-1.7461659E-002,-6.5838974E-001,-6.4647022E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8946101E-001, 1.7893443E-004, 2.1951872E-005
 4.0001083E+001, 7.2813753E-001, 0.0000000E+000,-1.9771900E-003,-1.3265470E+000, 1.4836952E-004, 1.1116171E-004, 0.0000000E+000,-5.8509464E-003,-6.1771975E-001,-6.0597810E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9810725E-001, 1.7893443E-004, 2.1951872E-005
 4.1004173E+001, 6.9877269E-002, 0.0000000E+000,-5.9803572E-004,-3.7859316E-001, 1.6035284E-004, 9.0035210E-005, 0.0000000E+000,-9.6809784E-004,-3.2284744E-001,-3.1003164E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0676258E-001, 1.7893443E-004, 2.1951872E-005
 4.2003220E+001, 3.6533237E-003, 0.0000000E+000,-1.6145742E-004,-1.3445775E-001, 1.4528367E-004, 1.0442458E-004, 0.0000000E+000,-1.0077509E-003,-1.4383536E-001,-1.3172393E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1542065E-001, 1.7893443E-004, 2.1951872E-005
 4.3006592E+001, 1.0594677E-004, 0.0000000E+000, 2.3497919E-006,-4.9259589E-002, 1.2378006E-004, 1.2630832E-004, 0.0000000E+000,-1.0774770E-003,-6.3352625E-002,-4.9978681E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2407422E-001, 1.7893443E-004, 2.1951872E-005
 4.4001469E+001, 5.6367506E-008, 0.0000000E+000, 6.5097214E-005, 1.7228981E-003, 1.6116597E-004, 1.2735834E-004, 0.0000000E+000,-8.8172976E-004,-1.2366596E-002, 1.1948462E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3270830E-001, 1.7893443E-004, 2.1951872E-005
 4.5004768E+001, 2.5441257E-011, 0.0000000E+000, 8.0333546E-005, 8.9775359E-003, 1.6900091E-004, 1.2428064E-004, 0.0000000E+000,-7.6813939E-004,-4.3834519E-003, 8.5830116E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4133869E-001, 1.7893443E-004, 2.1951872E-005
 4.6002666E+001, 0.0000000E+000, 0.0000000E+000, 8.9413179E-005, 8.3948853E-003, 8.2678315E-005, 1.3887814E-004, 0.0000000E+000,-8.3397549E-004,-5.8788945E-003, 7.8718795E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4998467E-001, 1.7893443E-004, 2.1951872E-005
 4.7000568E+001, 0.0000000E+000, 0.0000000E+000, 1.2065205E-004, 7.6191494E-003, 1.1068940E-004, 2.7943050E-004, 0.0000000E+000,-7.4536872E-004,-6.3050316E-003, 7.3845526E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5860608E-001, 1.7893443E-004, 2.1951872E-005
 4.8006031E+001, 0.0000000E+000, 0.0000000E+000, 1.3003914E-004, 6.0268704E-003, 1.8086245E-004, 2.2055422E-004, 0.0000000E+000,-5.1690865E-004,-7.2627480E-003, 6.0414176E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6726119E-001, 1.7893443E-004, 2.1951872E-005
 4.9004433E+001, 0.0000000E+000, 0.0000000E+000, 1.2790057E-004, 1.1408038E-002, 1.1797358E-004, 2.1832161E-004, 0.0000000E+000,-6.4343220E-004,-2.9240501E-003, 1.1228802E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7591711E-001, 1.7893443E-004, 2.1951872E-005
 5.0001511E+001, 0.0000000E+000, 0.0000000E+000, 1.2871595E-004, 1.1980892E-002, 6.5086539E-005, 2.2114984E-004, 0.0000000E+000,-6.6968500E-004,-3.0557019E-003, 1.1726159E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8453443E-001, 1.7893443E-004, 2.1951872E-005
 5.1005367E+001, 0.0000000E+000, 0.0000000E+000, 1.4092962E-004, 8.7222689E-003, 1.1534407E-004, 2.2541688E-004, 0.0000000E+000,-6.1297106E-004,-6.0550797E-003, 8.5909884E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9317686E-001, 1.7893443E-004, 2.1951872E-005
 5.2002445E+001, 0.0000000E+000, 0.0000000E+000, 1.4138895E-004, 1.4340497E-002, 2.1336336E-004, 2.0127005E-004, 0.0000000E+000,-5.4755764E-004, 5.2034450E-004, 1.4348962E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0182254E-001, 1.7893443E-004, 2.1951872E-005
 5.3006306E+001, 0.0000000E+000, 0.0000000E+000, 1.2803133E-004, 1.4164803E-002, 2.0714406E-004, 1.8454319E-004, 0.0000000E+000,-5.1853362E-004, 1.4360843E-004, 1.4165988E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1046503E-001, 1.7893443E-004, 2.1951872E-005
 5.4006626E+001, 0.0000000E+000, 0.0000000E+000, 1.2573930E-004, 1.5650699E-002, 2.2021914E-004, 1.9239243E-004, 0.0000000E+000,-5.8327383E-004, 1.4707805E-003, 1.5605776E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1912515E-001, 1.7893443E-004, 2.1951872E-005
 5.5005562E+001, 0.0000000E+000, 0.0000000E+000, 1.2082153E-004, 1.1866115E-002, 1.9373205E-004, 1.6917179E-004, 0.0000000E+000,-5.6629958E-004,-2.6750312E-003, 1.1783540E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2776149E-001, 1.7893443E-004, 2.1951872E-005
 5.6005154E+001, 0.0000000E+000, 0.0000000E+000, 1.2620097E-004, 1.4490221E-002, 1.9161619E-004, 2.1587578E-004, 0.0000000E+000,-5.3555045E-004,-4.4352765E-004, 1.4488364E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3639384E-001, 1.7893443E-004, 2.1951872E-005
 5.7004749E+001, 0.0000000E+000, 0.0000000E+000, 1.2490103E-004, 1.4670056E-002, 1.9566550E-004, 1.8920611E-004, 0.0000000E+000,-5.0330580E-004,-3.3506039E-004, 1.4676523E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4502918E-001, 1.7893443E-004, 2.1951872E-005
 5.8002289E+001, 0.0000000E+000, 0.0000000E+000, 1.2174887E-004, 1.5110126E-002, 2.1502134E-004, 1.9611655E-004, 0.0000000E+000,-4.8779164E-004, 1.6828743E-004, 1.5155221E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5366123E-001, 1.7893443E-004, 2.1951872E-005
 5.9004578E+001, 0.0000000E+000, 0.0000000E+000, 1.2090869E-004, 1.3878695E-002, 2.3673287E-004, 2.3985215E-004, 0.0000000E+000,-4.7888696E-004,-1.0327441E-003, 1.3997301E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6229687E-001, 1.7893443E-004, 2.1951872E-005
 6.0002308E+001, 0.0000000E+000, 0.0000000E+000, 1.1608085E-004, 1.4691721E-002, 2.1706108E-004, 1.6484915E-004, 0.0000000E+000,-5.0215032E-004,-5.1133218E-004, 1.4687562E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7093782E-001, 1.7893443E-004, 2.1951872E-005
 6.1005192E+001, 0.0000000E+000, 0.0000000E+000, 1.1098477E-004, 1.4500466E-002, 2.3579704E-004, 1.4745453E-004, 0.0000000E+000,-4.6476828E-004,-9.2751560E-004, 1.4529935E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7957920E-001, 1.7893443E-004, 2.1951872E-005
 6.2004910E+001, 0.0000000E+000, 0.0000000E+000, 1.1363765E-004, 1.6107581E-002, 2.3464510E-004, 2.1083208E-004, 0.0000000E+000,-4.7304601E-004, 7.0599410E-004, 1.6193650E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8822958E-001, 1.7893443E-004, 2.1951872E-005
 6.3000008E+001, 0.0000000E+000, 0.0000000E+000, 1.1673951E-004, 1.5156139E-002, 2.6136642E-004, 2.4916693E-004, 0.0000000E+000,-4.4586997E-004,-2.6112425E-004, 1.5337542E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9684696E-001, 1.7893443E-004, 2.1951872E-005
 6.4000740E+001, 0.0000000E+000, 0.0000000E+000, 1.1179330E-004, 1.5706574E-002, 2.4164124E-004, 1.9582863E-004, 0.0000000E+000,-4.1700930E-004,-6.4749305E-005, 1.5838828E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0546953E-001, 1.7893443E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 1.0931481E-004, 1.5005876E-002, 2.0148951E-004, 1.9384783E-004, 0.0000000E+000,-4.7339844E-004,-1.4097738E-003, 1.5037130E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1410921E-001, 1.7893443E-004, 2.1951872E-005
