s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 2.7000748E+001, 8.9645328E+000, 0.0000000E+000,-1.1399358E+000,-7.9445531E+000,-5.4287122E-003, 3.8381901E-003, 0.0000000E+000,-3.3948255E-002,-1.0829835E-001,-1.5549484E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8576893E-001, 1.9291590E-004, 2.1951872E-005
 2.8000362E+001, 8.9481595E+000, 0.0000000E+000,-1.0505864E+000,-7.5765954E+000,-4.6563973E-003, 3.5738691E-003, 0.0000000E+000,-3.2971910E-002, 3.2189917E-001, 2.8692324E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9440825E-001, 1.9291590E-004, 2.1951872E-005
 2.9000696E+001, 8.9777836E+000, 0.0000000E+000,-1.0056395E+000,-8.2632096E+000,-4.3768659E-003, 3.3399124E-003, 0.0000000E+000,-3.2480599E-002,-2.8867939E-001,-3.2458304E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0304825E-001, 1.9291590E-004, 2.1951872E-005
 3.0000240E+001, 9.0234874E+000, 0.0000000E+000,-9.1329327E-001,-8.1923702E+000,-3.6305381E-003, 3.1992549E-003, 0.0000000E+000,-3.1385554E-002,-5.7447995E-002,-1.1399292E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1168773E-001, 1.9291590E-004, 2.1951872E-005
 3.1000093E+001, 8.7971617E+000, 0.0000000E+000,-8.0606010E-001,-7.9752447E+000,-4.1782957E-003, 2.9768593E-003, 0.0000000E+000,-3.1131108E-002, 3.1429643E-002,-1.6475607E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2032562E-001, 1.9291590E-004, 2.1951872E-005
 3.2000599E+001, 8.7747554E+000, 0.0000000E+000,-7.1400495E-001,-7.9549298E+000,-3.8729912E-003, 2.7059350E-003, 0.0000000E+000,-2.9183709E-002, 1.0184944E-001, 7.5469870E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2896696E-001, 1.9291590E-004, 2.1951872E-005
 3.3000130E+001, 8.7704895E+000, 0.0000000E+000,-6.1298316E-001,-8.1552714E+000,-3.4795684E-003, 2.6200270E-003, 0.0000000E+000,-2.9501504E-002, 8.1744297E-003,-2.8126138E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3760703E-001, 1.9291590E-004, 2.1951872E-005
 3.4000065E+001, 8.8861806E+000, 0.0000000E+000,-5.3404664E-001,-8.1265438E+000,-2.9111145E-003, 2.3662726E-003, 0.0000000E+000,-2.8681921E-002, 2.2911879E-001, 1.9636340E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4624513E-001, 1.9291590E-004, 2.1951872E-005
 3.5000313E+001, 8.4746596E+000, 0.0000000E+000,-4.2272297E-001,-7.9365183E+000,-1.5834716E-003, 2.1717012E-003, 0.0000000E+000,-2.9212083E-002, 1.2023017E-001, 8.6794474E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5488599E-001, 1.9291590E-004, 2.1951872E-005
 3.6000927E+001, 8.1170203E+000, 0.0000000E+000,-3.2747892E-001,-7.3643435E+000,-1.8196438E-003, 1.7255379E-003, 0.0000000E+000,-2.8705403E-002, 4.1426861E-001, 3.9639838E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6352951E-001, 1.9291590E-004, 2.1951872E-005
 3.7000042E+001, 8.0162901E+000, 0.0000000E+000,-2.5458757E-001,-8.5577909E+000,-1.7796435E-003, 1.3740032E-003, 0.0000000E+000,-2.9616923E-002,-8.1155008E-001,-8.2611098E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7216876E-001, 1.9291590E-004, 2.1951872E-005
 3.8000340E+001, 7.8644170E+000, 0.0000000E+000,-1.8616162E-001,-7.3249877E+000,-1.6237510E-003, 1.1005056E-003, 0.0000000E+000,-3.0510612E-002, 3.2371116E-001, 3.2223380E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8080630E-001, 1.9291590E-004, 2.1951872E-005
 3.9001118E+001, 7.9896874E+000, 0.0000000E+000,-1.2987297E-001,-8.3903472E+000,-2.0758297E-003, 8.6502246E-004, 0.0000000E+000,-3.0151639E-002,-5.5690779E-001,-5.6189518E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8945142E-001, 1.9291590E-004, 2.1951872E-005
 4.0001034E+001, 7.3173112E+000, 0.0000000E+000,-8.0720360E-002,-7.2775268E+000,-6.6768899E-004, 6.4874777E-004, 0.0000000E+000,-2.6264916E-002,-7.1806672E-002,-6.7219812E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9809536E-001, 1.9291590E-004, 2.1951872E-005
 4.1000778E+001, 6.0612698E+000, 0.0000000E+000,-4.2926584E-002,-6.6908697E+000,-8.1135326E-004, 4.0924078E-004, 0.0000000E+000,-8.8424258E-003,-6.9153952E-001,-6.8177095E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0673452E-001, 1.9291590E-004, 2.1951872E-005
 4.2000568E+001, 3.9546652E+000, 0.0000000E+000,-1.7072656E-002,-5.5826663E+000,-4.4221778E-004, 2.8973592E-004, 0.0000000E+000,-1.1083213E-003,-1.6530475E+000,-1.6463346E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1537442E-001, 1.9291590E-004, 2.1951872E-005
 4.3003448E+001, 1.7745109E+000, 0.0000000E+000,-3.9283017E-003,-2.6177031E+000, 1.2684661E-004, 2.2694697E-004, 0.0000000E+000,-6.1109318E-004,-8.5979389E-001,-8.4737771E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2402938E-001, 1.9291590E-004, 2.1951872E-005
 4.4004585E+001, 3.5920080E-001, 0.0000000E+000,-8.2730436E-004,-9.2345468E-001, 1.4151247E-004, 1.6977563E-004, 0.0000000E+000,-8.8527051E-004,-5.7571537E-001,-5.6565516E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3269753E-001, 1.9291590E-004, 2.1951872E-005
 4.5003674E+001, 2.0000776E-003, 0.0000000E+000,-2.8035832E-004,-3.0501563E-002, 1.4762911E-004, 1.5306568E-004, 0.0000000E+000,-1.2719316E-003,-4.5667364E-002,-2.9753081E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4134701E-001, 1.9291590E-004, 2.1951872E-005
 4.6004757E+001, 6.1795328E-008, 0.0000000E+000,-2.0104025E-004, 1.3116138E-002, 1.7054661E-004, 1.4349995E-004, 0.0000000E+000,-1.3554810E-003,-1.2701606E-003, 1.1873726E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4998805E-001, 1.9291590E-004, 2.1951872E-005
 4.7005840E+001, 0.0000000E+000, 0.0000000E+000,-1.4578095E-004, 1.9602103E-002, 1.6521131E-004, 1.8119672E-004, 0.0000000E+000,-1.2564410E-003, 6.1756037E-003, 1.8546289E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5863751E-001, 1.9291590E-004, 2.1951872E-005
 4.8006924E+001, 0.0000000E+000, 0.0000000E+000,-1.2175739E-004, 1.3746026E-002, 2.0179672E-004, 1.9081504E-004, 0.0000000E+000,-1.0450168E-003, 8.2619997E-004, 1.2971863E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6728697E-001, 1.9291590E-004, 2.1951872E-005
 4.9000698E+001, 0.0000000E+000, 0.0000000E+000,-1.1290464E-004, 6.5241579E-003, 1.9574446E-004, 1.7703066E-004, 0.0000000E+000,-1.0888360E-003,-7.2164828E-003, 5.6951924E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7590474E-001, 1.9291590E-004, 2.1951872E-005
 5.0005440E+001, 0.0000000E+000, 0.0000000E+000,-8.0650795E-005, 8.3488620E-003, 1.9614459E-004, 1.5130082E-004, 0.0000000E+000,-1.2296392E-003,-5.8548941E-003, 7.3860174E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8453526E-001, 1.9291590E-004, 2.1951872E-005
 5.1002678E+001, 0.0000000E+000, 0.0000000E+000,-3.1034501E-005, 1.0326964E-002, 2.0553238E-004, 2.7322411E-004, 0.0000000E+000,-1.4105605E-003,-4.0909372E-003, 9.3641260E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9318537E-001, 1.9291590E-004, 2.1951872E-005
 5.2006477E+001, 0.0000000E+000, 0.0000000E+000, 3.1924319E-006, 1.2522095E-002, 2.2961093E-004, 3.1709321E-004, 0.0000000E+000,-9.7285600E-004,-1.5024295E-003, 1.2099136E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0182285E-001, 1.9291590E-004, 2.1951872E-005
 5.3003716E+001, 0.0000000E+000, 0.0000000E+000, 2.9119057E-005, 1.1804918E-002, 2.4431265E-004, 3.6908180E-004, 0.0000000E+000,-1.0098745E-003,-2.3094908E-003, 1.1437557E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1047674E-001, 1.9291590E-004, 2.1951872E-005
 5.4000957E+001, 0.0000000E+000, 0.0000000E+000, 2.9604975E-005, 1.4353159E-002, 2.3547369E-004, 2.7586449E-004, 0.0000000E+000,-1.0071662E-003, 4.6033252E-005, 1.3886936E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1908621E-001, 1.9291590E-004, 2.1951872E-005
 5.5001423E+001, 0.0000000E+000, 0.0000000E+000, 5.9845338E-005, 6.4214608E-003, 2.5476124E-004, 3.0039592E-004, 0.0000000E+000,-8.2880424E-004,-7.7326452E-003, 6.2076590E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2771887E-001, 1.9291590E-004, 2.1951872E-005
 5.6002277E+001, 0.0000000E+000, 0.0000000E+000, 5.6937960E-005, 1.1142786E-002, 2.0392035E-004, 2.4143712E-004, 0.0000000E+000,-1.0457615E-003,-3.8301372E-003, 1.0599320E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3635540E-001, 1.9291590E-004, 2.1951872E-005
 5.7000774E+001, 0.0000000E+000, 0.0000000E+000, 8.4198030E-005, 1.2724155E-002, 2.6049516E-004, 3.8299096E-004, 0.0000000E+000,-1.0554660E-003,-1.9157662E-003, 1.2396373E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4499888E-001, 1.9291590E-004, 2.1951872E-005
 5.8005756E+001, 0.0000000E+000, 0.0000000E+000, 1.1384174E-004, 1.4267227E-002, 2.8173070E-004, 4.0359426E-004, 0.0000000E+000,-6.6697149E-004,-5.5979546E-005, 1.4399423E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5367035E-001, 1.9291590E-004, 2.1951872E-005
 5.9004253E+001, 0.0000000E+000, 0.0000000E+000, 9.2253875E-005, 1.1718675E-002, 2.3321917E-004, 3.3268124E-004, 0.0000000E+000,-8.8492435E-004,-3.3970114E-003, 1.1491905E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6229616E-001, 1.9291590E-004, 2.1951872E-005
 6.0001335E+001, 0.0000000E+000, 0.0000000E+000, 1.0955075E-004, 1.1791063E-002, 2.6000678E-004, 3.1420002E-004, 0.0000000E+000,-8.3088767E-004,-3.1521024E-003, 1.1643933E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7093617E-001, 1.9291590E-004, 2.1951872E-005
 6.1004086E+001, 0.0000000E+000, 0.0000000E+000, 1.2114743E-004, 1.3197706E-002, 2.9130441E-004, 4.3758787E-004, 0.0000000E+000,-8.1642103E-004,-1.6765820E-003, 1.3231325E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7956863E-001, 1.9291590E-004, 2.1951872E-005
 6.2001011E+001, 0.0000000E+000, 0.0000000E+000, 9.4015420E-005, 1.5183780E-002, 2.6417839E-004, 2.7985976E-004, 0.0000000E+000,-7.6980547E-004,-4.2340060E-005, 1.5052028E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8820694E-001, 1.9291590E-004, 2.1951872E-005
 6.3003761E+001, 0.0000000E+000, 0.0000000E+000, 8.6509729E-005, 1.3293797E-002, 2.5763991E-004, 3.2262963E-004, 0.0000000E+000,-9.3976030E-004,-2.3864245E-003, 1.3020816E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9684566E-001, 1.9291590E-004, 2.1951872E-005
 6.4000687E+001, 0.0000000E+000, 0.0000000E+000, 1.1644983E-004, 1.5655006E-002, 2.6233884E-004, 3.0626556E-004, 0.0000000E+000,-8.4173547E-004,-1.3248786E-004, 1.5498324E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0548451E-001, 1.9291590E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 9.8717374E-005, 1.6008125E-002, 2.6156458E-004, 2.3765607E-004, 0.0000000E+000,-6.4544267E-004, 2.9512248E-004, 1.5960620E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1410798E-001, 1.9291590E-004, 2.1951872E-005
