s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 9.0007639E+000, 9.1492109E+000, 0.0000000E+000,-2.1879955E+000,-6.6802886E+000,-3.3264202E-003, 6.1527006E-003, 0.0000000E+000,-4.0561113E-002, 2.1928379E-001, 2.4319196E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0261242E-002, 1.9291588E-004, 2.1951869E-005
 1.0001520E+001, 9.1572533E+000, 0.0000000E+000,-2.1219153E+000,-7.1465806E+000,-2.9484028E-003, 6.4408350E-003, 0.0000000E+000,-3.9332596E-002,-1.5575492E-001,-1.4708271E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8900059E-002, 1.9291589E-004, 2.1951871E-005
 1.1002225E+001, 9.1675997E+000, 0.0000000E+000,-2.0587968E+000,-7.1145723E+000,-3.3058490E-003, 6.6451011E-003, 0.0000000E+000,-3.8335521E-002,-3.9510840E-002,-4.0765697E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7546569E-002, 1.9291590E-004, 2.1951871E-005
 1.2001647E+001, 9.1516443E+000, 0.0000000E+000,-1.9844527E+000,-7.1038024E+000,-3.0583929E-003, 6.7655933E-003, 0.0000000E+000,-3.7100015E-002, 1.2779680E-002, 2.9996358E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6187174E-002, 1.9291590E-004, 2.1951872E-005
 1.3000506E+001, 9.1538638E+000, 0.0000000E+000,-1.9439520E+000,-7.1897680E+000,-2.9492062E-003, 6.8694173E-003, 0.0000000E+000,-3.6165196E-002,-3.3558588E-002,-1.2101129E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.4819507E-002, 1.9291590E-004, 2.1951872E-005
 1.4000447E+001, 9.1543199E+000, 0.0000000E+000,-1.9219377E+000,-7.2197374E+000,-3.3866570E-003, 6.9314168E-003, 0.0000000E+000,-3.5099025E-002,-5.1547469E-002,-1.8909434E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3453471E-002, 1.9291590E-004, 2.1951872E-005
 1.5000441E+001, 9.1565978E+000, 0.0000000E+000,-1.8259637E+000,-7.2229364E+000,-3.1409087E-003, 6.9214583E-003, 0.0000000E+000,-3.3941252E-002, 7.5806758E-002, 7.7536935E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2094616E-002, 1.9291590E-004, 2.1951872E-005
 1.6001135E+001, 9.1589558E+000, 0.0000000E+000,-1.7718429E+000,-7.4754427E+000,-2.6740890E-003, 6.9345246E-003, 0.0000000E+000,-3.3089679E-002,-1.3135252E-001,-1.1715905E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0736916E-002, 1.9291590E-004, 2.1951872E-005
 1.7002216E+001, 9.1437583E+000, 0.0000000E+000,-1.6978580E+000,-7.4033415E+000,-2.0624488E-003, 6.9135906E-003, 0.0000000E+000,-3.2044631E-002,-2.3159856E-002, 1.5365295E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9383500E-002, 1.9291590E-004, 2.1951872E-005
 1.8001240E+001, 9.0988045E+000, 0.0000000E+000,-1.6295857E+000,-7.3510641E+000,-3.2106757E-003, 6.7313717E-003, 0.0000000E+000,-2.9982503E-002, 7.7080647E-002, 9.1692959E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0802524E-001, 1.9291590E-004, 2.1951872E-005
 1.9001335E+001, 9.1016356E+000, 0.0000000E+000,-1.5262553E+000,-7.5983403E+000,-2.6493116E-003, 6.3214393E-003, 0.0000000E+000,-2.7031454E-002,-9.2972682E-002,-4.6319337E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1666027E-001, 1.9291590E-004, 2.1951872E-005
 2.0002203E+001, 9.1103376E+000, 0.0000000E+000,-1.4659777E+000,-7.4549217E+000,-2.6994351E-003, 6.0098894E-003, 0.0000000E+000,-2.5690967E-002, 1.1858854E-001, 1.6705763E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2530450E-001, 1.9291590E-004, 2.1951872E-005
 2.1001532E+001, 9.1490178E+000, 0.0000000E+000,-1.3956551E+000,-7.7081571E+000,-1.7060523E-003, 5.7799783E-003, 0.0000000E+000,-2.4841330E-002,-1.1423681E-002, 2.4438221E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3394606E-001, 1.9291590E-004, 2.1951872E-005
 2.2000422E+001, 9.1535571E+000, 0.0000000E+000,-1.3364348E+000,-7.9656308E+000,-1.6089580E-003, 5.6065603E-003, 0.0000000E+000,-2.4168904E-002,-2.3486175E-001,-1.6867980E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4257828E-001, 1.9291590E-004, 2.1951872E-005
 2.3001169E+001, 9.1363128E+000, 0.0000000E+000,-1.2622878E+000,-7.8813856E+000,-1.6540754E-003, 5.4702807E-003, 0.0000000E+000,-2.3477128E-002,-8.4029026E-002,-2.7021591E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5121888E-001, 1.9291590E-004, 2.1951872E-005
 2.4000498E+001, 9.1136569E+000, 0.0000000E+000,-1.1641955E+000,-7.4335378E+000,-1.3630282E-003, 5.3113529E-003, 0.0000000E+000,-2.2823850E-002, 4.5462792E-001, 4.9704806E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5985688E-001, 1.9291590E-004, 2.1951872E-005
 2.5001642E+001, 8.9727359E+000, 0.0000000E+000,-1.0194151E+000,-8.3841609E+000,-2.0928211E-003, 4.8383212E-003, 0.0000000E+000,-2.0421319E-002,-4.5653359E-001,-4.4851584E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6849834E-001, 1.9291590E-004, 2.1951872E-005
 2.6000101E+001, 9.0280765E+000, 0.0000000E+000,-8.6802547E-001,-7.7282611E+000,-1.1657605E-003, 4.3363356E-003, 0.0000000E+000,-1.8753104E-002, 3.9049823E-001, 4.1620739E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7713679E-001, 1.9291590E-004, 2.1951872E-005
 2.7000225E+001, 9.1331480E+000, 0.0000000E+000,-8.4537278E-001,-8.5757769E+000,-1.2310300E-003, 4.1252142E-003, 0.0000000E+000,-1.8144680E-002,-3.4643584E-001,-3.0325218E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8577138E-001, 1.9291590E-004, 2.1951872E-005
 2.8002275E+001, 9.1422378E+000, 0.0000000E+000,-7.6060162E-001,-8.1002126E+000,-9.4595879E-004, 3.9825373E-003, 0.0000000E+000,-1.7980541E-002, 1.9855523E-001, 2.6647963E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9441982E-001, 1.9291590E-004, 2.1951872E-005
 2.9000538E+001, 9.1183546E+000, 0.0000000E+000,-7.2783200E-001,-8.3052772E+000,-8.8395453E-004, 3.7947102E-003, 0.0000000E+000,-1.7806165E-002, 2.1040327E-002, 7.0350064E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0306137E-001, 1.9291590E-004, 2.1951872E-005
 3.0001976E+001, 9.1566392E+000, 0.0000000E+000,-6.7660541E-001,-8.4391642E+000,-9.1811842E-004, 3.6961810E-003, 0.0000000E+000,-1.7222643E-002,-2.6189185E-002, 2.6425036E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1170102E-001, 1.9291590E-004, 2.1951872E-005
 3.1000494E+001, 8.9346889E+000, 0.0000000E+000,-6.0875167E-001,-8.5713555E+000,-9.7357202E-004, 3.5442053E-003, 0.0000000E+000,-1.6950139E-002,-3.1925780E-001,-2.5979778E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2033920E-001, 1.9291590E-004, 2.1951872E-005
 3.2001316E+001, 9.0138563E+000, 0.0000000E+000,-5.3246859E-001,-8.2772919E+000,-7.3844276E-004, 3.4720156E-003, 0.0000000E+000,-1.6296820E-002, 1.0092585E-001, 1.9053259E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2897740E-001, 1.9291590E-004, 2.1951872E-005
 3.3001743E+001, 8.9079265E+000, 0.0000000E+000,-4.8830719E-001,-8.4423637E+000,-1.0289411E-003, 3.3200762E-003, 0.0000000E+000,-1.5761608E-002,-7.1048607E-002,-3.6214850E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3762351E-001, 1.9291590E-004, 2.1951872E-005
 3.4001465E+001, 8.6454975E+000, 0.0000000E+000,-4.0836068E-001,-8.3703881E+000,-7.4022271E-004, 2.8982488E-003, 0.0000000E+000,-1.5501930E-002,-2.1405268E-001,-1.4659519E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4626308E-001, 1.9291590E-004, 2.1951872E-005
 3.5001167E+001, 8.5871859E+000, 0.0000000E+000,-3.3286766E-001,-7.9007996E+000,-3.3558161E-004, 2.5070988E-003, 0.0000000E+000,-1.5795353E-002, 2.9852716E-001, 3.3989478E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5490182E-001, 1.9291590E-004, 2.1951872E-005
 3.6001354E+001, 8.3963771E+000, 0.0000000E+000,-2.8334787E-001,-8.3235712E+000,-3.7015595E-004, 2.2345649E-003, 0.0000000E+000,-1.6990470E-002,-2.6277650E-001,-2.2566797E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6354227E-001, 1.9291590E-004, 2.1951872E-005
 3.7002094E+001, 7.8197078E+000, 0.0000000E+000,-2.0268820E-001,-7.5900424E+000,-4.0712254E-004, 2.0542950E-003, 0.0000000E+000,-1.8025310E-002,-3.1663939E-002, 1.0598994E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7218611E-001, 1.9291590E-004, 2.1951872E-005
 3.8001999E+001, 8.2776886E+000, 0.0000000E+000,-1.6629818E-001,-8.0404035E+000,-2.1131781E-004, 1.8203361E-003, 0.0000000E+000,-1.8580539E-002, 2.6283989E-002, 5.4015428E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8082824E-001, 1.9291590E-004, 2.1951872E-005
 3.9000156E+001, 8.6264795E+000, 0.0000000E+000,-1.2402949E-001,-8.7325126E+000,-2.8594698E-004, 1.8965035E-003, 0.0000000E+000,-1.8616734E-002,-2.8064346E-001,-2.4706876E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8945995E-001, 1.9291590E-004, 2.1951872E-005
 4.0002254E+001, 8.0694016E+000, 0.0000000E+000,-7.7352887E-002,-8.6282730E+000,-1.5435685E-005, 2.0128686E-003, 0.0000000E+000,-1.9286851E-002,-6.7141444E-001,-6.5351366E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9810288E-001, 1.9291590E-004, 2.1951872E-005
 4.1001011E+001, 6.3585147E+000, 0.0000000E+000,-3.5998147E-002,-7.3599275E+000,-4.9911622E-004, 1.8455516E-003, 0.0000000E+000,-1.4614276E-002,-1.0663654E+000,-1.0506788E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0675192E-001, 1.9291590E-004, 2.1951872E-005
 4.2004234E+001, 3.5760975E+000, 0.0000000E+000,-1.1961178E-002,-4.9486467E+000, 1.3489825E-004, 1.2795643E-003, 0.0000000E+000,-3.1835692E-003,-1.3937024E+000,-1.3862794E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1540268E-001, 1.9291590E-004, 2.1951872E-005
 4.3005077E+001, 1.0258927E+000, 0.0000000E+000,-2.1895561E-003,-1.9999515E+000, 2.2929146E-004, 9.0146248E-004, 0.0000000E+000,-8.0544286E-004,-9.8639935E-001,-9.7592300E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2407082E-001, 1.9291590E-004, 2.1951872E-005
 4.4001129E+001, 1.9133874E-001, 0.0000000E+000,-3.3829713E-004,-4.6527478E-001, 2.4376645E-004, 6.9644464E-004, 0.0000000E+000,-7.2214609E-004,-2.8635953E-001,-2.7405627E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3271849E-001, 1.9291590E-004, 2.1951872E-005
 4.5007401E+001, 3.1743493E-003, 0.0000000E+000,-1.1042190E-004,-2.2200817E-002, 2.3633394E-004, 6.8656897E-004, 0.0000000E+000,-7.8340474E-004,-3.1778621E-002,-1.8997391E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4138368E-001, 1.9291590E-004, 2.1951872E-005
 4.6013676E+001, 0.0000000E+000, 0.0000000E+000,-1.1314072E-004, 1.7086969E-002, 1.9987886E-004, 6.0476480E-004, 0.0000000E+000,-1.0247186E-003, 3.4572717E-003, 1.6753754E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5007725E-001, 1.9291590E-004, 2.1951872E-005
 4.7004467E+001, 0.0000000E+000, 0.0000000E+000,-6.4855555E-005, 1.6044383E-002, 1.3171409E-004, 7.6426058E-004, 0.0000000E+000,-1.2442917E-003, 3.2215582E-003, 1.5631210E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5870553E-001, 1.9291590E-004, 2.1951872E-005
 4.8010738E+001, 0.0000000E+000, 0.0000000E+000,-2.6157787E-006, 1.2589062E-002, 2.5335059E-004, 7.7238631E-004, 0.0000000E+000,-6.8002930E-004, 8.9083640E-004, 1.2932154E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6733133E-001, 1.9291590E-004, 2.1951872E-005
 4.9001530E+001, 0.0000000E+000, 0.0000000E+000,-1.4724896E-005, 1.2314552E-002, 2.8789112E-004, 8.9247848E-004, 0.0000000E+000,-6.7735897E-004, 3.3958360E-004, 1.2802838E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7595893E-001, 1.9291590E-004, 2.1951872E-005
 5.0007805E+001, 0.0000000E+000, 0.0000000E+000,-3.2623285E-005, 1.0478631E-002, 2.4479403E-004, 6.3826941E-004, 0.0000000E+000,-7.4399660E-004,-2.2636719E-003, 1.0585075E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8458886E-001, 1.9291590E-004, 2.1951872E-005
 5.1014076E+001, 0.0000000E+000, 0.0000000E+000,-4.2095754E-005, 2.8520295E-003, 2.0291331E-004, 6.1126500E-004, 0.0000000E+000,-9.1943429E-004,-9.9208264E-003, 2.7046777E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9328070E-001, 1.9291590E-004, 2.1951872E-005
 5.2004719E+001, 0.0000000E+000, 0.0000000E+000,-2.7439187E-005, 1.1479075E-002, 1.3054944E-004, 6.1485416E-004, 0.0000000E+000,-1.0960672E-003,-2.2402285E-003, 1.1100972E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0190604E-001, 1.9291590E-004, 2.1951872E-005
 5.3008030E+001, 0.0000000E+000, 0.0000000E+000, 1.0376055E-006, 1.4102379E-002, 1.6571232E-004, 7.2315175E-004, 0.0000000E+000,-8.8494172E-004, 7.1093343E-004, 1.4107339E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1051433E-001, 1.9291590E-004, 2.1951872E-005
 5.4011341E+001, 0.0000000E+000, 0.0000000E+000, 2.7231358E-005, 1.5017517E-002, 1.3227324E-004, 7.5553254E-004, 0.0000000E+000,-9.4996206E-004, 1.2458405E-003, 1.4982592E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1918451E-001, 1.9291590E-004, 2.1951872E-005
 5.5000912E+001, 0.0000000E+000, 0.0000000E+000, 2.1935525E-005, 1.4890694E-002, 2.4680872E-004, 6.8702659E-004, 0.0000000E+000,-5.4844563E-004, 1.6859982E-003, 1.5298019E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2779208E-001, 1.9291590E-004, 2.1951872E-005
 5.6004223E+001, 0.0000000E+000, 0.0000000E+000,-7.3963004E-006, 7.1085759E-003, 2.3649495E-004, 6.2099736E-004, 0.0000000E+000,-7.6832435E-004,-6.2505596E-003, 7.1903475E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3640178E-001, 1.9291590E-004, 2.1951872E-005
 5.7007538E+001, 0.0000000E+000, 0.0000000E+000, 3.2346878E-005, 1.2868013E-002, 2.1583426E-004, 6.9950759E-004, 0.0000000E+000,-8.3317340E-004,-1.2539118E-003, 1.2982529E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4507043E-001, 1.9291590E-004, 2.1951872E-005
 5.8010849E+001, 0.0000000E+000, 0.0000000E+000, 4.7978825E-005, 8.5080057E-003, 1.9449769E-004, 7.6279124E-004, 0.0000000E+000,-9.2358759E-004,-5.6097781E-003, 8.5896859E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5373753E-001, 1.9291590E-004, 2.1951872E-005
 5.9000420E+001, 0.0000000E+000, 0.0000000E+000, 7.6056810E-005, 1.6063858E-002, 2.2013505E-004, 7.4487424E-004, 0.0000000E+000,-6.6364257E-004, 1.9454131E-003, 1.6441281E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6234608E-001, 1.9291590E-004, 2.1951872E-005
 6.0003731E+001, 0.0000000E+000, 0.0000000E+000, 5.6703628E-005, 1.3032813E-002, 2.5270880E-004, 6.6677260E-004, 0.0000000E+000,-6.5845901E-004,-1.1631340E-003, 1.3350539E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7095788E-001, 1.9291590E-004, 2.1951872E-005
 6.1010162E+001, 0.0000000E+000, 0.0000000E+000, 3.2431696E-005, 1.4280931E-002, 2.2636902E-004, 5.5265906E-004, 0.0000000E+000,-5.8167208E-004,-2.6604924E-004, 1.4510719E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7963076E-001, 1.9291590E-004, 2.1951872E-005
 6.2010368E+001, 0.0000000E+000, 0.0000000E+000, 1.1601159E-005, 1.2685243E-002, 1.8130311E-004, 4.9770095E-004, 0.0000000E+000,-8.1870287E-004,-2.6161367E-003, 1.2557146E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8830101E-001, 1.9291590E-004, 2.1951872E-005
 6.3010578E+001, 0.0000000E+000, 0.0000000E+000, 3.4022981E-005, 1.4080181E-002, 2.1739882E-004, 6.0328559E-004, 0.0000000E+000,-7.4693111E-004,-6.9116108E-004, 1.4187957E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9694411E-001, 1.9291590E-004, 2.1951872E-005
 6.4010788E+001, 0.0000000E+000, 0.0000000E+000, 7.1358976E-005, 1.4440565E-002, 2.5278839E-004, 8.5230136E-004, 0.0000000E+000,-7.2565865E-004,-4.1725537E-004, 1.4891355E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0558720E-001, 1.9291590E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 9.7308214E-005, 1.6471116E-002, 2.7226341E-004, 7.3522655E-004, 0.0000000E+000,-4.4907655E-004, 1.9051028E-003, 1.7126837E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1417693E-001, 1.9291590E-004, 2.1951872E-005
