s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s,kg/s
 1.4000014E+001, 9.1959287E+000, 0.0000000E+000,-1.4103783E+000,-7.7539374E+000,-3.7286665E-002, 1.7344405E-003, 0.0000000E+000,-1.1853025E-001,-1.2298308E-001,-1.2246942E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3442544E-002, 1.7893443E-004, 2.1951872E-005
 1.5000345E+001, 8.9969233E+000, 0.0000000E+000,-1.3139666E+000,-7.4087249E+000,-3.3768686E-002, 1.7566910E-003, 0.0000000E+000,-1.1404012E-001, 1.2493494E-001, 1.2817963E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.2083222E-002, 1.7893443E-004, 2.1951872E-005
 1.6000196E+001, 8.8412361E+000, 0.0000000E+000,-1.2382371E+000,-7.8445575E+000,-2.9777456E-002, 1.8057520E-003, 0.0000000E+000,-1.1077710E-001,-3.9185744E-001,-3.8030735E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0724214E-002, 1.7893443E-004, 2.1951872E-005
 1.7000170E+001, 8.9827993E+000, 0.0000000E+000,-1.1939741E+000,-7.6406232E+000,-2.4143811E-002, 1.7924376E-003, 0.0000000E+000,-1.0700946E-001, 8.3261247E-003, 1.8841160E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.9363458E-002, 1.7893443E-004, 2.1951872E-005
 1.8000151E+001, 8.8927436E+000, 0.0000000E+000,-1.1068289E+000,-7.3550595E+000,-2.1406195E-002, 1.7810990E-003, 0.0000000E+000,-1.0403443E-001, 2.9582577E-001, 3.0719562E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0800308E-001, 1.7893443E-004, 2.1951872E-005
 1.9000372E+001, 8.8676767E+000, 0.0000000E+000,-1.0555345E+000,-7.6359140E+000,-1.9221008E-002, 1.7364611E-003, 0.0000000E+000,-1.0150580E-001, 4.4225559E-002, 5.7237827E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1664411E-001, 1.7893443E-004, 2.1951872E-005
 2.0000027E+001, 8.9139856E+000, 0.0000000E+000,-9.9903994E-001,-7.9426596E+000,-1.7009165E-002, 1.6574655E-003, 0.0000000E+000,-9.7945946E-002,-1.5633123E-001,-1.4101157E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2528360E-001, 1.7893443E-004, 2.1951872E-005
 2.1000193E+001, 8.7110391E+000, 0.0000000E+000,-9.1684344E-001,-7.7309593E+000,-1.4444510E-002, 1.5631060E-003, 0.0000000E+000,-9.5405123E-002,-5.7230509E-002,-4.5050153E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3392286E-001, 1.7893443E-004, 2.1951872E-005
 2.2000372E+001, 9.0740592E+000, 0.0000000E+000,-8.9360934E-001,-7.2315208E+000,-1.4972259E-002, 1.5283615E-003, 0.0000000E+000,-9.1805138E-002, 8.3242505E-001, 8.4368006E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4256422E-001, 1.7893443E-004, 2.1951872E-005
 2.3000309E+001, 8.9463167E+000, 0.0000000E+000,-8.3214329E-001,-8.5798489E+000,-1.3711121E-002, 1.4302309E-003, 0.0000000E+000,-8.8542736E-002,-5.8779208E-001,-5.6649913E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5120476E-001, 1.7893443E-004, 2.1951872E-005
 2.4000252E+001, 8.9642008E+000, 0.0000000E+000,-7.7630157E-001,-7.9191316E+000,-1.0496944E-002, 1.3461060E-003, 0.0000000E+000,-8.4413828E-002, 1.5884347E-001, 1.7520301E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5984411E-001, 1.7893443E-004, 2.1951872E-005
 2.5000315E+001, 9.1061286E+000, 0.0000000E+000,-7.4717928E-001,-8.1774649E+000,-9.6288149E-003, 1.2640588E-003, 0.0000000E+000,-8.0086577E-002, 7.7091424E-002, 9.3033046E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6848429E-001, 1.7893443E-004, 2.1951872E-005
 2.6000221E+001, 8.9082532E+000, 0.0000000E+000,-6.8907754E-001,-7.7465442E+000,-7.9188307E-003, 1.1845055E-003, 0.0000000E+000,-7.4758914E-002, 3.6958006E-001, 3.9113815E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7712420E-001, 1.7893443E-004, 2.1951872E-005
 2.7000254E+001, 8.9591013E+000, 0.0000000E+000,-6.2672302E-001,-8.5028475E+000,-6.5984999E-003, 1.0701836E-003, 0.0000000E+000,-6.8434228E-002,-2.6890665E-001,-2.4443184E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8576406E-001, 1.7893443E-004, 2.1951872E-005
 2.8000114E+001, 8.9585138E+000, 0.0000000E+000,-5.7152192E-001,-8.3477704E+000,-5.3620576E-003, 1.0274270E-003, 0.0000000E+000,-6.1530609E-002,-5.1511021E-002,-2.6643740E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9440369E-001, 1.7893443E-004, 2.1951872E-005
 2.9000301E+001, 9.0943577E+000, 0.0000000E+000,-5.2024594E-001,-8.4257129E+000,-6.7511580E-003, 9.4697876E-004, 0.0000000E+000,-5.5686225E-002, 6.3397421E-002, 8.6908432E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0304404E-001, 1.7893443E-004, 2.1951872E-005
 3.0000084E+001, 8.7431025E+000, 0.0000000E+000,-4.3323311E-001,-8.7043253E+000,-6.1989588E-003, 8.3632027E-004, 0.0000000E+000,-4.8797890E-002,-4.7538888E-001,-4.4861643E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1168379E-001, 1.7893443E-004, 2.1951872E-005
 3.1000547E+001, 8.8099066E+000, 0.0000000E+000,-3.6614185E-001,-7.4322660E+000,-3.6484017E-003, 8.0837772E-004, 0.0000000E+000,-4.1149531E-002, 9.3988917E-001, 9.6750924E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2032502E-001, 1.7893443E-004, 2.1951872E-005
 3.2000351E+001, 8.4135313E+000, 0.0000000E+000,-2.8098824E-001,-8.3965862E+000,-3.1165839E-003, 5.7303474E-004, 0.0000000E+000,-3.0372131E-002,-3.2961181E-001,-2.9695877E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2896632E-001, 1.7893443E-004, 2.1951872E-005
 3.3000145E+001, 8.2507975E+000, 0.0000000E+000,-2.2039917E-001,-7.5694403E+000,-2.3933212E-003, 4.5406842E-004, 0.0000000E+000,-1.9304662E-002, 4.0957953E-001, 4.3971415E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3760503E-001, 1.7893443E-004, 2.1951872E-005
 3.4000465E+001, 8.1441434E+000, 0.0000000E+000,-1.6552982E-001,-8.5139886E+000,-2.4314538E-003, 3.6372075E-004, 0.0000000E+000,-9.5069083E-003,-5.7495873E-001,-5.4694970E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4624527E-001, 1.7893443E-004, 2.1951872E-005
 3.5000393E+001, 7.6929380E+000, 0.0000000E+000,-1.1452981E-001,-8.4455441E+000,-1.6240433E-003, 2.4442450E-004, 0.0000000E+000,-5.5743118E-003,-9.0051898E-001,-8.7408984E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5488682E-001, 1.7893443E-004, 2.1951872E-005
 3.6000324E+001, 6.8963510E+000, 0.0000000E+000,-7.1996143E-002,-7.3152298E+000,-1.3741493E-003, 1.2372055E-004, 0.0000000E+000,-4.5131531E-003,-5.2031528E-001,-4.9663851E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6352666E-001, 1.7893443E-004, 2.1951872E-005
 3.7000271E+001, 6.0170557E+000, 0.0000000E+000,-3.9071695E-002,-6.2235490E+000,-5.3998273E-004, 5.8726892E-005, 0.0000000E+000,-3.1986975E-003,-2.6974601E-001,-2.4924500E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7216702E-001, 1.7893443E-004, 2.1951872E-005
 3.8001133E+001, 4.9931314E+000, 0.0000000E+000,-1.8788539E-002,-6.3852444E+000,-4.2851463E-004, 4.0865976E-005, 0.0000000E+000,-2.4249579E-003,-1.4298198E+000,-1.4137141E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8081135E-001, 1.7893443E-004, 2.1951872E-005
 3.9001053E+001, 3.0558582E+000, 0.0000000E+000,-8.0227369E-003,-4.0758388E+000, 1.2029761E-004, 2.8159616E-005, 0.0000000E+000,-1.7965467E-003,-1.0422786E+000,-1.0296514E+000, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8945565E-001, 1.7893443E-004, 2.1951872E-005
 4.0001213E+001, 9.5571784E-001, 0.0000000E+000,-3.1195785E-003,-1.5126207E+000, 1.6121369E-004, 3.2094562E-005, 0.0000000E+000,-1.1762598E-003,-5.7543466E-001,-5.6100542E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9809800E-001, 1.7893443E-004, 2.1951872E-005
 4.1002014E+001, 2.3342688E-001, 0.0000000E+000,-1.5107122E-003,-5.3196235E-001, 1.9030845E-004, 3.4906140E-005, 0.0000000E+000,-7.6615459E-004,-3.1397961E-001,-3.0058713E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0674210E-001, 1.7893443E-004, 2.1951872E-005
 4.2002632E+001, 6.2588289E-002, 0.0000000E+000,-5.8545069E-004,-2.6540945E-001, 2.0664608E-004, 3.6708202E-005, 0.0000000E+000,-3.5441927E-004,-2.1647808E-001,-2.0351767E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1539034E-001, 1.7893443E-004, 2.1951872E-005
 4.3000458E+001, 2.0796834E-003, 0.0000000E+000,-2.0800525E-004,-1.5229735E-001, 2.1290649E-004, 3.7572670E-005, 0.0000000E+000,-2.3630853E-004,-1.6321512E-001,-1.5041150E-001, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2402896E-001, 1.7893443E-004, 2.1951872E-005
 4.4003185E+001, 8.1966689E-008, 0.0000000E+000,-2.7246117E-005,-5.1070180E-002, 1.9892060E-004, 3.3161434E-005, 0.0000000E+000,-3.8517835E-004,-6.4425078E-002,-5.1250441E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3267191E-001, 1.7893443E-004, 2.1951872E-005
 4.5002247E+001, 1.2263329E-009, 0.0000000E+000, 4.2408150E-005,-4.5846507E-003, 2.2524921E-004, 3.5003850E-005, 0.0000000E+000,-2.9575191E-004,-1.7475847E-002,-4.5777402E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4131909E-001, 1.7893443E-004, 2.1951872E-005
 4.6001312E+001, 0.0000000E+000, 0.0000000E+000, 6.2404160E-005, 9.0980139E-003, 1.3426280E-004, 3.2104252E-005, 0.0000000E+000,-5.2228607E-004,-5.1691417E-003, 8.8044990E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4995127E-001, 1.7893443E-004, 2.1951872E-005
 4.7000378E+001, 0.0000000E+000, 0.0000000E+000, 8.5595592E-005, 1.1352523E-002, 1.5445353E-004, 3.5736745E-005, 0.0000000E+000,-4.7427171E-004,-2.7570370E-003, 1.1154038E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5858304E-001, 1.7893443E-004, 2.1951872E-005
 4.8003101E+001, 0.0000000E+000, 0.0000000E+000, 9.3244444E-005, 8.9065512E-003, 2.1788184E-004, 3.9496956E-005, 0.0000000E+000,-4.0352235E-004,-5.0075480E-003, 8.8536521E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6723122E-001, 1.7893443E-004, 2.1951872E-005
 4.9001171E+001, 0.0000000E+000, 0.0000000E+000, 1.0330293E-004, 8.6158682E-003, 2.6308493E-004, 4.4108961E-005, 0.0000000E+000,-4.3528263E-004,-5.0482330E-003, 8.5910824E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7587409E-001, 1.7893443E-004, 2.1951872E-005
 5.0001259E+001, 0.0000000E+000, 0.0000000E+000, 1.0827803E-004, 8.9200292E-003, 2.8762239E-004, 5.1960477E-005, 0.0000000E+000,-2.8708721E-004,-4.6464179E-003, 9.0808028E-003, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8450656E-001, 1.7893443E-004, 2.1951872E-005
 5.1001347E+001, 0.0000000E+000, 0.0000000E+000, 1.0591539E-004, 9.9618817E-003, 2.6480348E-004, 4.0502484E-005, 0.0000000E+000,-3.3160823E-004,-3.9016565E-003, 1.0041495E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9314321E-001, 1.7893443E-004, 2.1951872E-005
 5.2001434E+001, 0.0000000E+000, 0.0000000E+000, 1.1235691E-004, 9.9866218E-003, 2.5962859E-004, 4.7666062E-005, 0.0000000E+000,-3.4647666E-004,-4.2779108E-003, 1.0059797E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0178567E-001, 1.7893443E-004, 2.1951872E-005
 5.3000969E+001, 0.0000000E+000, 0.0000000E+000, 1.1479796E-004, 1.2976528E-002, 3.0798906E-004, 5.6785323E-005, 0.0000000E+000,-3.0889587E-004,-1.0251127E-003, 1.3147205E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1042453E-001, 1.7893443E-004, 2.1951872E-005
 5.4001408E+001, 0.0000000E+000, 0.0000000E+000, 1.1121316E-004, 1.4608720E-002, 3.0772141E-004, 4.7194758E-005, 0.0000000E+000,-2.9063876E-004, 4.7431464E-004, 1.4784211E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1906370E-001, 1.7893443E-004, 2.1951872E-005
 5.5001846E+001, 0.0000000E+000, 0.0000000E+000, 1.1080829E-004, 1.3275084E-002, 3.0526998E-004, 4.7538186E-005, 0.0000000E+000,-2.5573586E-004,-1.0417657E-003, 1.3482965E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.2770741E-001, 1.7893443E-004, 2.1951872E-005
 5.6001076E+001, 0.0000000E+000, 0.0000000E+000, 1.1089262E-004, 1.2252734E-002, 3.0788597E-004, 5.0525987E-005, 0.0000000E+000,-2.5739071E-004,-2.2217051E-003, 1.2464648E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3634585E-001, 1.7893443E-004, 2.1951872E-005
 5.7001953E+001, 0.0000000E+000, 0.0000000E+000, 1.0755059E-004, 1.2660266E-002, 3.0432302E-004, 4.2587462E-005, 0.0000000E+000,-2.8286650E-004,-2.0526615E-003, 1.2831861E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.4498670E-001, 1.7893443E-004, 2.1951872E-005
 5.8002831E+001, 0.0000000E+000, 0.0000000E+000, 1.0615021E-004, 1.4098792E-002, 3.1339349E-004, 4.5025410E-005, 0.0000000E+000,-2.1935292E-004,-6.3445541E-004, 1.4344009E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.5363365E-001, 1.7893443E-004, 2.1951872E-005
 5.9000694E+001, 0.0000000E+000, 0.0000000E+000, 1.0316220E-004, 1.4651949E-002, 3.0684604E-004, 4.0452091E-005, 0.0000000E+000,-2.6247198E-004,-3.7678864E-004, 1.4839937E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6226783E-001, 1.7893443E-004, 2.1951872E-005
 6.0001572E+001, 0.0000000E+000, 0.0000000E+000, 1.0229832E-004, 1.5819822E-002, 3.1495687E-004, 5.5385859E-005, 0.0000000E+000,-2.6909241E-004, 6.5108319E-004, 1.6023370E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7090319E-001, 1.7893443E-004, 2.1951872E-005
 6.1002449E+001, 0.0000000E+000, 0.0000000E+000, 1.0256750E-004, 1.3783967E-002, 3.2988027E-004, 5.6296182E-005, 0.0000000E+000,-2.2437119E-004,-1.4558561E-003, 1.4048340E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7955014E-001, 1.7893443E-004, 2.1951872E-005
 6.2000309E+001, 0.0000000E+000, 0.0000000E+000, 1.0087989E-004, 1.5350244E-002, 3.2779955E-004, 4.2674504E-005, 0.0000000E+000,-2.3851331E-004,-6.9199067E-005, 1.5583084E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.8818490E-001, 1.7893443E-004, 2.1951872E-005
 6.3001186E+001, 0.0000000E+000, 0.0000000E+000, 1.0019636E-004, 1.4500013E-002, 3.3314019E-004, 5.2103836E-005, 0.0000000E+000,-2.1464089E-004,-1.0429254E-003, 1.4770813E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9682001E-001, 1.7893443E-004, 2.1951872E-005
 6.4001587E+001, 0.0000000E+000, 0.0000000E+000, 9.9750600E-005, 1.5181791E-002, 3.4613328E-004, 5.9305338E-005, 0.0000000E+000,-2.1079502E-004,-4.8390474E-004, 1.5476185E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0546411E-001, 1.7893443E-004, 2.1951872E-005
 6.5000000E+001, 0.0000000E+000, 0.0000000E+000, 9.9643755E-005, 1.4558179E-002, 3.5287854E-004, 6.2400910E-005, 0.0000000E+000,-1.6783574E-004,-1.2059979E-003, 1.4905266E-002, 3.2112000E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1409853E-001, 1.7893443E-004, 2.1951872E-005
