cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_1D,T_avg_1_5D,T_avg_2D,T_avg_2_5D,T_avg_3D,T_avg_3_5D,T_rms_1D,T_rms_1_5D,T_rms_2D,T_rms_2_5D,T_rms_3D,T_rms_3_5D
0.0,969.11862901439,1044.2696325120837,1097.292036013226,1130.4470944581944,1147.6588681520482,1092.3350591961103,53.41076978316332,81.6206246125475,131.57567908803236,212.33421797917453,275.1206689084697,332.6364177091447
0.5,969.11862901439,1044.2696325120837,1097.292036013226,1141.1090168089072,1147.6588681520482,1092.3350591961103,53.41076978316332,81.6206246125475,131.57567908803236,216.1035598243196,275.1206689084697,332.6364177091447
1.0,969.11862901439,1044.2696325120837,1097.292036013226,1141.1090168089072,1147.6588681520482,1092.3350591961103,53.41076978316332,81.6206246125475,131.57567908803236,216.1035598243196,275.1206689084697,332.6364177091447
1.5,1024.8925613908696,1056.5083629831913,1051.3921456789392,1045.3796741883637,1042.6293857385501,995.6885831075198,100.45213740622562,201.88992425701923,269.4646931070177,316.8538236539224,335.86608208884155,363.6859715499089
2.0,997.4174756138905,1056.5083629831913,1051.3921456789392,1045.3796741883637,1042.6293857385501,995.6885831075198,117.3282231944651,201.88992425701923,269.4646931070177,316.8538236539224,335.86608208884155,363.6859715499089
2.5,997.4174756138905,1056.5083629831913,1046.1897029761021,1045.3796741883637,1042.6293857385501,995.6885831075198,117.3282231944651,201.88992425701923,266.23245837022256,316.8538236539224,335.86608208884155,363.6859715499089
3.0,736.2898529209446,769.8520043007641,805.0857711589167,855.9063872611807,873.2454782253842,859.2053702356117,248.95592380981552,303.90696465174,341.3571407032606,366.5440810786674,372.399973634261,375.6030732905037
3.5,736.2898529209446,746.4390976776555,805.0857711589167,855.9063872611807,873.2454782253842,858.0169984004795,248.95592380981552,296.57506469096955,341.3571407032606,366.5440810786674,372.399973634261,370.35557772179055
4.0,411.62167715625003,469.6040434736377,557.8640384478232,644.6532508136457,692.0072660848106,703.7659934552369,147.26983930427423,202.93230283165934,262.31770977469773,318.8369655867101,344.05793065780034,338.09786036940113
4.5,411.62167715625003,469.6040434736377,557.8640384478232,644.6532508136457,692.0072660848106,703.7659934552369,147.26983930427423,202.93230283165934,262.31770977469773,318.8369655867101,344.05793065780034,338.09786036940113
5.0,411.62167715625003,469.6040434736377,557.8640384478232,644.6532508136457,692.0072660848106,703.7659934552369,147.26983930427423,202.93230283165934,262.31770977469773,318.8369655867101,344.05793065780034,338.09786036940113
5.5,327.2459449343504,366.2488325725166,418.7854309770143,491.3150862397014,544.1413220554601,579.3137155132954,51.22054652939264,117.38182571734781,165.4696374033681,229.68158193701754,270.5959197016775,289.83322977650147
6.0,327.2459449343504,366.2488325725166,418.7854309770143,491.3150862397014,544.1413220554601,579.3137155132954,51.22054652939264,117.38182571734781,165.4696374033681,229.68158193701754,270.5959197016775,289.83322977650147
6.5,305.4640765486577,319.8671606687871,343.34031019286624,386.93504042657645,432.1394123643025,479.77196574088725,14.01069582497799,48.37084801310087,94.96871939457651,143.2196501726703,187.8633204643109,225.9746400720064
7.0,305.4640765486577,319.8671606687871,343.34031019286624,386.93504042657645,432.1394123643025,479.77196574088725,14.01069582497799,48.37084801310087,94.96871939457651,143.2196501726703,187.8633204643109,225.9746400720064
7.5,305.4640765486577,319.8671606687871,343.34031019286624,386.93504042657645,432.1394123643025,479.77196574088725,14.01069582497799,48.37084801310087,94.96871939457651,143.2196501726703,187.8633204643109,225.9746400720064
8.0,300.5159334323221,303.4520649606457,312.8580398712612,333.0094730559994,363.09831688181174,409.18271677908575,2.270120426568044,13.33347865039464,45.99426593647335,82.03385981207393,119.05040306267846,159.44610863445047
8.5,300.5159334323221,303.4520649606457,312.8580398712612,333.0094730559994,363.09831688181174,409.18271677908575,2.270120426568044,13.33347865039464,45.99426593647335,82.03385981207393,119.05040306267846,159.44610863445047
9.0,299.9290292144965,300.2065143682583,302.7793872349586,309.8706022943144,326.5375911772227,361.338986474986,0.3556845420023625,1.471706853298216,16.076657996672342,41.840042752142296,69.67584351531777,111.39332394885393
9.5,299.9290292144965,300.2065143682583,302.7793872349586,309.8706022943144,326.5375911772227,361.338986474986,0.3556845420023625,1.471706853298216,16.076657996672342,41.840042752142296,69.67584351531777,111.39332394885393
10.0,299.9290292144965,300.2065143682583,302.7793872349586,309.8706022943144,326.5375911772227,361.338986474986,0.3556845420023625,1.471706853298216,16.076657996672342,41.840042752142296,69.67584351531777,111.39332394885393
10.5,299.8747847505176,299.9128277673337,300.3195921313654,302.5337627656083,310.7688469902824,330.94963990061325,0.016744401772383722,0.08227589501460633,3.483031429008377,20.969640120823243,41.454838143102535,73.5374477107962
11.0,299.8747847505176,299.9128277673337,300.3195921313654,302.5337627656083,310.7688469902824,330.94963990061325,0.016744401772383722,0.08227589501460633,3.483031429008377,20.969640120823243,41.454838143102535,73.5374477107962
11.5,299.8729397475955,299.8990582668321,299.95962220026786,300.7279156889376,303.86266685303724,313.9626186783969,0.0023918897935136076,0.008496477409418573,0.45717532488158663,12.415198967562482,24.62351061263226,44.6417186511125
12.0,299.8729397475955,299.8990582668321,299.95962220026786,300.7279156889376,303.86266685303724,313.9626186783969,0.0023918897935136076,0.008496477409418573,0.45717532488158663,12.415198967562482,24.62351061263226,44.6417186511125
12.5,299.8729397475955,299.8990582668321,299.95962220026786,300.7279156889376,303.86266685303724,313.9626186783969,0.0023918897935136076,0.008496477409418573,0.45717532488158663,12.415198967562482,24.62351061263226,44.6417186511125
