cm,K,K,K,K,K,K,K,K,K,K,K,K
r,T_avg_W_1D,T_avg_W_1_5D,T_avg_W_2D,T_avg_W_2_5D,T_avg_W_3D,T_avg_W_3_5D,T_rms_W_1D,T_rms_W_1_5D,T_rms_W_2D,T_rms_W_2_5D,T_rms_W_3D,T_rms_W_3_5D
0.0,822.6027711755153,925.0810244667504,999.7209721892356,1014.1832256223944,1002.3059365476898,965.8646621055797,114.94999016905759,145.12668265150074,190.1268426381618,252.104906349156,287.5194341030277,311.27030249900685
0.5,822.6027711755153,925.0810244667504,986.8825714068103,1014.1832256223944,1002.3059365476898,965.8646621055797,114.94999016905759,145.12668265150074,203.0483125731942,252.104906349156,287.5194341030277,311.27030249900685
1.0,886.0889703160187,927.5257991637719,937.6737085525364,964.3871147723121,961.7589841517479,926.8996115086392,132.660945026429,177.86880447149116,267.09855295108457,309.31005395119615,316.42490982707324,327.95866234291367
1.5,881.1981862751023,885.9132060615648,897.1752270007224,911.9769344174055,910.7954300513995,872.7335092159652,179.56000065522707,258.43939240670863,309.97306960369946,339.1950998137673,339.652554738848,336.1860107246816
2.0,821.9332434319401,853.775224052471,835.4406932186619,826.5131482690634,831.9886174429563,805.3440968564325,277.20186074530466,300.42652121377245,350.3644414396972,368.5521178158153,358.4833066538278,342.949330958923
2.5,821.3876465430257,853.775224052471,835.4406932186619,826.5131482690634,831.9886174429563,805.3440968564325,234.71616395306097,300.42652121377245,350.3644414396972,368.5521178158153,358.4833066538278,342.949330958923
3.0,776.3956813418334,767.7133942311849,741.1565075677782,727.4993661930815,742.0979498949484,735.5545719172693,312.6963613525018,351.60204013976795,385.6722759276735,379.4305336801445,358.2823135239947,342.42697288979554
3.5,723.5468888687553,705.1451197158964,689.6089667997599,665.4095626412486,670.5838574607974,674.4604282546369,349.6998762359774,360.3163816118871,389.4296321954824,374.2907227255289,345.7718840504893,329.4535223870614
4.0,689.3133036209416,678.8967143486759,663.1468207253304,625.2364686174815,612.4399296593381,623.6444761716286,387.64936249120944,369.09191704903725,375.39429069029563,355.97916521151535,324.1738782996288,318.51357722173293
4.5,662.8827509012865,675.552386238826,643.2881929863172,594.8906595756555,572.5787112782946,578.6535295110759,401.3969780330888,395.5307704835914,373.57036999702814,338.1756666007921,304.0490483705265,307.55144931568
5.0,662.8827509012865,675.552386238826,643.2881929863172,594.8906595756555,572.5787112782946,578.6535295110759,401.3969780330888,395.5307704835914,373.57036999702814,338.1756666007921,304.0490483705265,307.55144931568
5.5,621.2288174947727,680.5730928065957,630.9764766084783,571.0948485835871,538.1767774468268,540.3409374003875,400.4618649831987,430.5333931031244,377.19362355835784,323.53834143862366,277.9518321055112,279.92134965970496
6.0,558.6151276228927,678.8239266042833,606.4612951166607,557.5838803032689,513.1548475185178,502.9679952078421,372.5904914266642,454.77490027712736,375.0718248483595,318.3203655009926,260.76466229203044,241.5360254815687
6.5,476.6915942529313,656.4064506214211,577.2530651435768,537.4833367344723,495.04833397787786,473.18172438748843,317.323845105017,464.16438268902283,369.76597894652406,309.52629755654783,254.4320974439534,211.19416737942524
7.0,393.0410436863267,610.0765325155055,552.6194460206428,507.6122802507863,478.8777986726313,449.9909753726916,230.20080610191565,457.26522139052076,368.4746592201706,294.3598091422855,245.23171865176764,194.67994486578286
7.5,393.0410436863267,610.0765325155055,552.6194460206428,507.6122802507863,478.8777986726313,449.9909753726916,230.20080610191565,457.26522139052076,368.4746592201706,294.3598091422855,245.23171865176764,194.67994486578286
8.0,330.8147264568379,549.1132422547581,530.6280740259238,481.7944456222328,461.04318926936514,434.0255759418973,123.33381195774459,420.4635914578941,367.692647286492,281.50635584491874,232.04479006412276,187.45307881707663
8.5,302.4901106723555,485.12691514905947,501.93156732474836,460.9270553563605,445.22068816517464,420.87493954796054,51.26661560133829,369.4052784700873,359.79920837567914,268.89253534095315,220.17236742993074,176.55848674773551
9.0,294.9874566961673,418.87579638173816,466.0614366789351,440.40057529053,431.29649648297976,405.46906583762853,33.22732450569287,293.8736390367142,337.14332243228387,255.37750045402882,212.19665002777623,159.08127883230685
9.5,293.46519501121287,358.9379370947704,424.9328197044286,416.57103044261896,412.0103071009015,390.7864765773813,31.89700176575379,199.6807368132533,298.6596424201647,240.07042850609884,200.1838673697003,150.0228889067802
10.0,293.46519501121287,358.9379370947704,424.9328197044286,416.57103044261896,412.0103071009015,390.7864765773813,31.89700176575379,199.6807368132533,298.6596424201647,240.07042850609884,200.1838673697003,150.0228889067802
10.5,293.2313669638455,317.7187133973163,383.8098078142439,392.0698224404101,391.5350033159176,374.3212913580506,31.851688006316696,103.29220557087531,248.83908957614716,217.61435156179755,183.58894037214847,143.29317588898772
11.0,293.2002354230083,300.055958671207,346.41847387033863,364.8156613581819,369.15995486498065,362.7228929380845,31.84976978530776,47.38758445567537,182.93190133861953,181.6111430328964,160.3501454890552,135.46249887377417
11.5,293.197101140367,294.266795718444,309.9259608749429,327.39349455764693,341.2125423331005,345.8599359341533,31.849803548376748,32.219417931729,77.46843687480464,106.74051872038075,116.77908532922298,114.15287955126493
12.0,293.197101140367,294.266795718444,309.9259608749429,327.39349455764693,341.2125423331005,345.8599359341533,31.849803548376748,32.219417931729,77.46843687480464,106.74051872038075,116.77908532922298,114.15287955126493
12.5,293.197101140367,294.266795718444,309.9259608749429,327.39349455764693,341.2125423331005,345.8599359341533,31.849803548376748,32.219417931729,77.46843687480464,106.74051872038075,116.77908532922298,114.15287955126493
