Temperature (K),10,9,8,7,6,5,4,3,2,1,0
260.302,0,0,0,0,0,0,0,0,0,0,0
270.603,0,0,0,0,0,0,0,0,0,0,0
280.905,0,0,0,0,0,0,0,0,0,0,0
291.206,0.01158,0.00681,9.10E-04,9.00E-05,0,1.00E-05,0,0,0,0,0
301.508,0.07632,0.07265,0.03641,0.0146,0.00435,6.90E-04,0,0,0,0,0
311.809,0.00253,0.00544,0.01422,0.01254,0.00679,0.00158,1.00E-04,0,0,0,0
322.111,1.00E-03,0.00231,0.00664,0.00883,0.00592,0.00306,6.70E-04,1.30E-04,0,0,0
332.412,7.40E-04,0.00139,0.00521,0.00677,0.00553,0.00371,0.00137,4.20E-04,0,0,0
342.714,4.70E-04,9.50E-04,0.00351,0.00492,0.00467,0.00332,0.0017,7.40E-04,4.00E-05,0,0
353.015,4.20E-04,6.60E-04,0.003,0.00399,0.00431,0.00349,0.00234,9.70E-04,1.40E-04,2.00E-05,0
363.317,3.50E-04,5.60E-04,0.0021,0.00333,0.00362,0.0032,0.00214,0.00141,1.80E-04,2.00E-05,0
373.618,3.20E-04,4.00E-04,0.00207,0.00276,0.00313,0.00319,0.00237,0.00149,2.80E-04,2.00E-05,0
383.92,2.40E-04,4.70E-04,0.00178,0.00258,0.00305,0.00305,0.00227,0.00153,3.60E-04,8.00E-05,1.00E-05
394.221,2.00E-04,4.50E-04,0.00147,0.00229,0.00243,0.00287,0.00211,0.00144,3.80E-04,1.00E-04,1.00E-05
404.523,1.90E-04,2.90E-04,0.00116,0.00216,0.00225,0.00251,0.00225,0.00132,4.70E-04,8.00E-05,1.00E-05
414.824,1.40E-04,2.70E-04,9.80E-04,0.00166,0.00234,0.00218,0.00207,0.00151,5.00E-04,9.00E-05,1.00E-05
425.126,1.10E-04,2.60E-04,9.50E-04,0.00133,0.00194,0.00223,0.00189,0.0016,5.00E-04,1.00E-04,1.00E-05
435.427,1.20E-04,2.40E-04,9.10E-04,0.0013,0.00179,0.00218,0.00177,0.00159,5.50E-04,9.00E-05,1.00E-05
445.729,2.00E-04,1.70E-04,9.10E-04,0.00117,0.00155,0.0019,0.0017,0.00128,5.50E-04,1.00E-04,1.00E-05
456.03,8.00E-05,1.40E-04,9.70E-04,0.00104,0.00148,0.00188,0.00157,0.00131,6.40E-04,1.20E-04,2.00E-05
466.332,6.00E-05,1.20E-04,8.10E-04,0.00107,0.0014,0.00165,0.0015,0.00132,6.60E-04,1.30E-04,2.00E-05
476.633,6.00E-05,1.20E-04,6.80E-04,0.00102,0.00133,0.00157,0.00144,0.00133,7.20E-04,1.30E-04,1.00E-05
486.935,5.00E-05,1.20E-04,6.20E-04,9.40E-04,0.00145,0.00144,0.00152,0.00125,6.80E-04,1.90E-04,1.00E-05
497.236,6.00E-05,1.40E-04,5.10E-04,7.60E-04,0.00125,0.00144,0.00134,0.00119,6.30E-04,2.30E-04,1.00E-05
507.538,5.00E-05,1.50E-04,4.00E-04,7.60E-04,0.00123,0.00136,0.00132,0.00118,6.90E-04,2.60E-04,3.00E-05
517.839,8.00E-05,1.30E-04,4.20E-04,7.50E-04,0.00123,0.00132,0.00135,0.00121,7.00E-04,2.40E-04,4.00E-05
528.141,8.00E-05,1.10E-04,3.40E-04,6.60E-04,0.0011,0.00135,0.0013,0.0012,6.60E-04,2.70E-04,7.00E-05
538.442,4.00E-05,1.00E-04,3.80E-04,6.60E-04,9.60E-04,0.00136,0.00122,0.00125,7.20E-04,2.50E-04,7.00E-05
548.744,4.00E-05,1.20E-04,3.70E-04,5.60E-04,9.80E-04,0.00132,0.00116,0.0012,7.20E-04,2.90E-04,7.00E-05
559.045,4.00E-05,1.00E-04,3.30E-04,5.90E-04,0.00103,0.00123,0.00113,0.00121,6.50E-04,2.70E-04,7.00E-05
569.347,4.00E-05,1.00E-04,3.30E-04,5.70E-04,9.30E-04,0.00113,0.00108,0.00121,5.90E-04,2.30E-04,7.00E-05
579.648,3.00E-05,1.40E-04,3.30E-04,6.10E-04,9.40E-04,0.00109,0.00119,0.00116,6.80E-04,2.10E-04,6.00E-05
589.95,3.00E-05,1.30E-04,3.00E-04,5.20E-04,8.60E-04,0.00118,0.00122,0.00114,6.70E-04,2.40E-04,6.00E-05
600.251,4.00E-05,1.20E-04,3.50E-04,6.10E-04,7.00E-04,0.00109,0.00116,0.00103,7.10E-04,2.30E-04,7.00E-05
610.553,3.00E-05,8.00E-05,2.70E-04,5.90E-04,6.70E-04,0.00106,0.0011,9.90E-04,6.60E-04,2.60E-04,8.00E-05
620.854,4.00E-05,1.00E-04,2.70E-04,6.10E-04,5.70E-04,9.20E-04,0.00112,9.60E-04,6.70E-04,2.60E-04,9.00E-05
631.156,4.00E-05,1.10E-04,2.10E-04,5.90E-04,5.90E-04,9.50E-04,0.00111,8.90E-04,6.40E-04,2.60E-04,1.00E-04
641.457,5.00E-05,7.00E-05,2.80E-04,4.20E-04,6.20E-04,8.30E-04,0.00104,9.40E-04,6.30E-04,2.90E-04,1.40E-04
651.759,6.00E-05,1.00E-04,2.10E-04,4.20E-04,5.80E-04,8.00E-04,9.80E-04,9.80E-04,6.80E-04,3.40E-04,1.10E-04
662.06,8.00E-05,9.00E-05,2.30E-04,4.20E-04,5.80E-04,8.20E-04,9.00E-04,9.20E-04,6.60E-04,3.60E-04,9.00E-05
