Temperature (K),10,9,8,7,6,5,4,3,2,1,0
260.302,0,0,0,0,0,0,0,0,0,0,0
270.603,0,0,0,0,0,0,0,0,0,0,0
280.905,2.00E-05,1.00E-05,0,0,0,0,0,0,0,0,0
291.206,0.03401,0.01434,0.00318,0.00158,2.60E-04,0,0,0,0,0,0
301.508,0.01723,0.01685,0.01023,0.00601,0.00154,2.50E-04,1.20E-04,0,0,0,0
311.809,0.00844,0.0108,0.00866,0.00636,0.00189,8.30E-04,4.10E-04,1.00E-05,0,0,0
322.111,0.00536,0.00729,0.00711,0.00578,0.00262,0.00163,7.00E-04,1.20E-04,0,0,0
332.412,0.00411,0.00586,0.00565,0.00545,0.00335,0.00179,5.40E-04,2.80E-04,0,2.00E-05,0
342.714,0.00315,0.00401,0.00488,0.00486,0.00322,0.00228,7.00E-04,2.80E-04,7.00E-05,6.00E-05,0
353.015,0.00263,0.00329,0.00437,0.00424,0.00328,0.00214,0.00108,2.90E-04,9.00E-05,8.00E-05,1.00E-05
363.317,0.00217,0.00289,0.00386,0.0037,0.00305,0.00214,0.00113,4.20E-04,1.00E-04,1.20E-04,4.00E-05
373.618,0.00164,0.0024,0.00327,0.00341,0.0033,0.00203,0.00121,5.60E-04,1.40E-04,1.40E-04,6.00E-05
383.92,0.00145,0.00217,0.00285,0.0029,0.00289,0.00211,0.00126,6.70E-04,1.80E-04,1.50E-04,8.00E-05
394.221,0.00114,0.0022,0.00269,0.0029,0.00273,0.00215,0.0013,7.30E-04,1.90E-04,1.40E-04,1.10E-04
404.523,0.00107,0.00187,0.00207,0.00245,0.00258,0.00213,0.00123,6.50E-04,1.90E-04,1.40E-04,1.10E-04
414.824,9.20E-04,0.00165,0.00191,0.00214,0.00236,0.00197,0.00123,6.80E-04,2.40E-04,1.90E-04,1.30E-04
425.126,8.30E-04,0.00148,0.00163,0.00214,0.00231,0.00199,0.00124,6.50E-04,2.10E-04,2.00E-04,1.30E-04
435.427,7.00E-04,0.00103,0.00144,0.00193,0.00193,0.00193,0.00134,7.40E-04,2.70E-04,1.80E-04,1.80E-04
445.729,7.90E-04,0.00103,0.00136,0.0017,0.0019,0.00185,0.00123,7.00E-04,3.20E-04,2.40E-04,2.20E-04
456.03,7.30E-04,9.90E-04,0.00127,0.00186,0.00201,0.00188,0.00122,8.00E-04,3.10E-04,2.30E-04,2.80E-04
466.332,6.90E-04,6.90E-04,0.00119,0.00168,0.00188,0.00172,0.00133,8.70E-04,3.10E-04,2.70E-04,2.30E-04
476.633,6.20E-04,6.80E-04,0.00123,0.00162,0.0016,0.0016,0.00133,7.90E-04,3.40E-04,2.70E-04,2.10E-04
486.935,5.20E-04,6.60E-04,9.90E-04,0.00147,0.00169,0.00162,0.00133,7.30E-04,4.40E-04,2.80E-04,2.30E-04
497.236,4.70E-04,6.60E-04,8.80E-04,0.00138,0.00171,0.00157,0.00132,7.40E-04,4.70E-04,2.90E-04,2.30E-04
507.538,4.00E-04,6.20E-04,9.40E-04,0.00121,0.00155,0.0016,0.00125,7.40E-04,5.30E-04,3.00E-04,2.50E-04
517.839,4.80E-04,6.50E-04,9.60E-04,0.00125,0.0015,0.00159,0.0014,7.50E-04,4.90E-04,3.00E-04,2.80E-04
528.141,3.90E-04,5.80E-04,8.70E-04,0.00118,0.00152,0.00149,0.00134,7.20E-04,5.10E-04,3.30E-04,2.90E-04
538.442,3.10E-04,4.80E-04,9.10E-04,0.00101,0.00138,0.00144,0.00129,7.00E-04,5.20E-04,3.20E-04,3.20E-04
548.744,2.70E-04,4.50E-04,9.00E-04,0.00101,0.00132,0.00138,0.00122,7.80E-04,4.90E-04,3.30E-04,3.00E-04
559.045,3.00E-04,4.50E-04,8.10E-04,9.30E-04,0.00118,0.00145,0.00113,9.20E-04,4.60E-04,3.20E-04,3.50E-04
569.347,3.10E-04,4.00E-04,6.60E-04,9.40E-04,0.00121,0.00123,0.00109,9.80E-04,4.80E-04,3.10E-04,3.60E-04
579.648,2.10E-04,4.10E-04,5.50E-04,8.90E-04,0.00103,0.00124,0.00121,9.70E-04,5.30E-04,2.90E-04,3.40E-04
589.95,1.90E-04,4.60E-04,5.10E-04,7.60E-04,0.00108,0.00125,0.00117,8.90E-04,5.20E-04,3.20E-04,3.10E-04
600.251,2.00E-04,4.10E-04,6.30E-04,6.60E-04,0.00103,0.00108,0.00111,8.50E-04,5.90E-04,3.40E-04,3.80E-04
610.553,3.10E-04,3.60E-04,6.90E-04,7.30E-04,9.70E-04,0.00108,0.00104,8.10E-04,5.90E-04,3.40E-04,3.80E-04
620.854,2.30E-04,3.40E-04,6.00E-04,7.80E-04,9.60E-04,0.00102,0.00101,7.20E-04,5.40E-04,3.70E-04,3.80E-04
631.156,2.40E-04,3.00E-04,6.20E-04,7.70E-04,9.50E-04,1.00E-03,0.00109,8.50E-04,5.40E-04,3.50E-04,3.70E-04
641.457,2.60E-04,3.80E-04,4.60E-04,7.40E-04,8.60E-04,0.00108,0.00104,8.40E-04,5.30E-04,3.50E-04,3.40E-04
651.759,2.30E-04,3.70E-04,4.60E-04,7.00E-04,8.90E-04,0.00115,0.00103,8.00E-04,5.30E-04,4.00E-04,3.50E-04
662.06,2.30E-04,3.60E-04,4.60E-04,6.30E-04,8.80E-04,0.00105,9.70E-04,7.80E-04,5.10E-04,4.00E-04,3.80E-04
