distance from center (cm),H=4.012 cm,H=4.516 cm,5.02,5.524,6.028,6.532,7.036,7.54,8.044,8.548,9.052,9.556,10.06,10.564,11.068,11.572,12.076,12.58,13.084,13.588,14.092,14.596,15.1,15.604,16.108,16.612,17.116,17.62,18.124,18.628,19.132,19.636,20.14,20.644,21.148,21.652,22.156,22.66,23.164,23.668,24.172,24.676,25.18,25.684,26.188,26.692,27.196,27.7,28.204,28.708,29.212,29.716,30.22,30.724,31.228,31.732,32.236,32.74,33.244,33.748,34.252,34.756,35.26,35.764,36.268,36.772,37.276,37.78,38.284,38.788,39.292,39.796,40.3,40.804,41.308,41.812,42.316,42.82,43.324,43.828,44.332,44.836,45.34,45.844,46.348,46.852,47.356,47.86,48.364,48.868,49.372,49.876,50.38,50.884,51.388,51.892,52.396,52.9,53.404,53.908,54.412,54.916,55.42,55.924,56.428,56.932,57.436
-9.828,0.08262,0.08294,0.08379,0.08489,0.0865,0.08821,0.0904,0.09308,0.09583,0.09849,0.10107,0.10404,0.10682,0.10968,0.11227,0.11465,0.11696,0.11969,0.12258,0.12539,0.12832,0.13139,0.13413,0.13649,0.13884,0.11531,0.11702,0.11899,0.12154,0.12468,0.12742,0.13073,0.11392,0.11735,0.12192,0.12653,0.13167,0.13718,0.14302,0.14921,0.1553,0.16213,0.16984,0.17715,0.18606,0.19355,0.20087,0.21036,0.21853,0.22805,0.23971,0.25023,0.2595,0.26898,0.27671,0.28455,0.29412,0.32158,0.33181,0.34219,0.35349,0.3657,0.37632,0.38686,0.39552,0.40663,0.42012,0.4269,0.43436,0.44376,0.45675,0.46843,0.48271,0.49228,0.50479,0.49108,0.50022,0.51522,0.5301,0.54384,0.55466,0.56175,0.55816,0.56771,0.57346,0.58188,0.59769,0.61441,0.62448,0.64138,0.64547,0.66063,0.67797,0.68403,0.70009,0.71369,0.73469,0.7307,0.73265,0.73275,0.75209,0.75714,0.76931,0.78147,0.7891,0.80393,0.79565
-9.324,0.08106,0.08075,0.08152,0.08284,0.08435,0.08616,0.08856,0.09115,0.09368,0.09614,0.09858,0.1015,0.1044,0.10735,0.1099,0.11236,0.11453,0.11683,0.11922,0.12211,0.12524,0.12824,0.13119,0.13424,0.1371,0.11712,0.11947,0.12268,0.126,0.13026,0.13424,0.13892,0.12686,0.13214,0.13782,0.14384,0.15063,0.15739,0.16456,0.17319,0.18157,0.19045,0.19901,0.20876,0.21848,0.22861,0.2382,0.24826,0.25931,0.26837,0.2828,0.29523,0.30656,0.31867,0.32859,0.33719,0.34633,0.38441,0.3958,0.40957,0.42225,0.43425,0.44663,0.46005,0.46819,0.48038,0.49362,0.5019,0.51027,0.52173,0.53176,0.54466,0.55759,0.56859,0.57653,0.56824,0.58132,0.59689,0.61059,0.62174,0.63445,0.64107,0.63942,0.65008,0.65545,0.66536,0.67906,0.69378,0.70966,0.71961,0.72255,0.73612,0.75032,0.76233,0.77173,0.77728,0.79569,0.80186,0.8092,0.82147,0.82157,0.83346,0.8318,0.85131,0.85812,0.87522,0.87472
-8.82,0.08032,0.07979,0.08064,0.08181,0.08335,0.0854,0.08789,0.09031,0.09275,0.09502,0.09729,0.10004,0.1029,0.10579,0.10852,0.11085,0.11305,0.11537,0.11753,0.12014,0.12348,0.12677,0.1304,0.13438,0.13793,0.12291,0.12681,0.13081,0.13545,0.14138,0.14689,0.15331,0.14725,0.15519,0.16234,0.17035,0.17887,0.18789,0.19762,0.20736,0.21829,0.2296,0.24148,0.25317,0.26357,0.27435,0.28591,0.29773,0.30953,0.32258,0.33864,0.3532,0.36756,0.37884,0.3911,0.40126,0.40955,0.45562,0.46825,0.4818,0.49601,0.51059,0.52178,0.53424,0.54883,0.56455,0.5762,0.58919,0.59958,0.60987,0.61932,0.63221,0.64172,0.65256,0.66182,0.6588,0.67183,0.68225,0.69743,0.71013,0.7221,0.73132,0.72898,0.74038,0.74471,0.7528,0.76371,0.77877,0.79022,0.80296,0.81467,0.82181,0.82785,0.83579,0.84613,0.85603,0.86626,0.87789,0.8895,0.90174,0.90788,0.91937,0.91714,0.92219,0.92762,0.94089,0.93872
-8.316,0.08085,0.08026,0.08088,0.08201,0.08384,0.08598,0.08841,0.09091,0.09354,0.09599,0.09828,0.10103,0.10352,0.10619,0.1088,0.11143,0.11377,0.11629,0.11928,0.12236,0.12624,0.13057,0.13511,0.13988,0.14439,0.13561,0.14066,0.1463,0.15312,0.16109,0.16934,0.17822,0.17815,0.18772,0.19757,0.20786,0.21862,0.23007,0.24273,0.25463,0.26849,0.2821,0.29542,0.30954,0.32144,0.33416,0.34748,0.36083,0.37467,0.3904,0.40601,0.42231,0.43719,0.45078,0.46479,0.47538,0.48437,0.53418,0.54743,0.56123,0.57863,0.5919,0.6062,0.62213,0.63747,0.65218,0.6657,0.68036,0.69235,0.70445,0.71563,0.72853,0.73873,0.75042,0.75735,0.75236,0.76697,0.77941,0.79171,0.80443,0.81789,0.82764,0.83219,0.8379,0.84577,0.85126,0.85982,0.87146,0.88016,0.8876,0.90171,0.9128,0.91889,0.92262,0.93384,0.942,0.95129,0.96141,0.9716,0.99064,0.9987,1.00149,1.00459,1.00006,0.99986,1.01305,1.0083
-7.812,0.08244,0.08196,0.08219,0.0834,0.08543,0.08766,0.0901,0.09283,0.0958,0.0986,0.10118,0.10396,0.10659,0.10891,0.11162,0.1146,0.11749,0.12088,0.12495,0.12913,0.13453,0.14003,0.14625,0.1527,0.15915,0.15652,0.16385,0.17151,0.1805,0.19163,0.20274,0.21409,0.22069,0.23319,0.24533,0.25878,0.27139,0.28528,0.30059,0.31601,0.33313,0.34947,0.36502,0.38002,0.39455,0.40787,0.42163,0.43701,0.45256,0.46693,0.48469,0.5024,0.52039,0.53502,0.55021,0.56196,0.57298,0.62247,0.63779,0.65137,0.6663,0.68532,0.70337,0.7189,0.73387,0.74824,0.75818,0.77481,0.78724,0.80501,0.81589,0.82576,0.83664,0.848,0.85623,0.84975,0.86313,0.87896,0.89247,0.90369,0.91521,0.92686,0.92923,0.93368,0.94477,0.95567,0.9606,0.96865,0.97441,0.98761,0.99688,1.00265,1.00945,1.01642,1.02515,1.02736,1.03317,1.04034,1.06186,1.07293,1.08212,1.09406,1.09117,1.08799,1.08545,1.10258,1.09516
-7.308,0.0846,0.0845,0.08501,0.08639,0.08882,0.09141,0.09403,0.097,0.10021,0.10351,0.10672,0.11005,0.11295,0.1162,0.11938,0.12303,0.12736,0.1321,0.13754,0.14409,0.15162,0.15958,0.16808,0.17726,0.18709,0.18901,0.19991,0.21109,0.22359,0.23729,0.25176,0.26672,0.27871,0.29537,0.30942,0.32533,0.34107,0.35844,0.37654,0.39383,0.41389,0.43281,0.44975,0.4659,0.48201,0.49607,0.51125,0.5269,0.54273,0.55803,0.57934,0.59684,0.61373,0.63132,0.64851,0.66066,0.67239,0.72238,0.73821,0.75418,0.77075,0.78964,0.80443,0.82054,0.83507,0.84908,0.86334,0.87647,0.88766,0.89994,0.9125,0.92232,0.93661,0.94759,0.95287,0.94944,0.96447,0.98199,0.99478,1.00811,1.0212,1.03119,1.03083,1.0384,1.04735,1.05751,1.0647,1.06764,1.07405,1.08352,1.09186,1.10008,1.10693,1.11481,1.11982,1.12712,1.1285,1.14342,1.15616,1.15721,1.17452,1.18153,1.18663,1.18002,1.182,1.19645,1.17802
-6.804,0.08673,0.08733,0.08839,0.09015,0.09336,0.09667,0.10001,0.10332,0.10734,0.11141,0.11565,0.12004,0.12451,0.12938,0.13428,0.13998,0.14635,0.1532,0.16096,0.17031,0.18116,0.19206,0.20366,0.21595,0.231,0.23895,0.25376,0.26815,0.28433,0.30218,0.32042,0.33879,0.35619,0.37314,0.39088,0.40862,0.42736,0.44644,0.46784,0.48832,0.50923,0.52775,0.54678,0.56603,0.584,0.60154,0.61593,0.62992,0.6437,0.66082,0.68331,0.70113,0.71753,0.73526,0.75376,0.76817,0.78182,0.83503,0.84991,0.86839,0.88769,0.90623,0.91726,0.9283,0.94266,0.95328,0.96607,0.98111,0.99111,1.00491,1.01748,1.02976,1.04314,1.05085,1.06135,1.05162,1.06945,1.08847,1.09992,1.1153,1.12776,1.13652,1.13636,1.13908,1.14846,1.16293,1.17289,1.17707,1.1765,1.18323,1.19689,1.19953,1.20717,1.21502,1.22355,1.22795,1.22758,1.2362,1.24641,1.25996,1.26525,1.27112,1.27691,1.2734,1.27267,1.27593,1.26327
-6.3,0.09017,0.09178,0.09387,0.09682,0.10111,0.10544,0.11005,0.11474,0.12023,0.12651,0.13254,0.13899,0.14607,0.1538,0.16147,0.16984,0.1791,0.1893,0.2012,0.2139,0.22832,0.24332,0.25901,0.27573,0.29491,0.30871,0.3273,0.34561,0.36619,0.38698,0.40944,0.4307,0.45289,0.47322,0.4915,0.51024,0.53047,0.55209,0.57408,0.59637,0.61698,0.63814,0.65944,0.67879,0.69844,0.71813,0.7323,0.74451,0.75943,0.77408,0.79625,0.81545,0.83127,0.84934,0.86801,0.88341,0.89638,0.95825,0.97321,0.99102,1.00994,1.03047,1.04033,1.05099,1.06108,1.07134,1.08295,1.0969,1.1063,1.11577,1.13126,1.13899,1.14743,1.15767,1.16753,1.16566,1.17984,1.19342,1.21159,1.22433,1.23446,1.24046,1.24281,1.24993,1.25935,1.26786,1.278,1.28287,1.28399,1.2909,1.30141,1.30277,1.30886,1.31899,1.32712,1.33045,1.33023,1.33313,1.34345,1.35669,1.35965,1.3683,1.36461,1.36515,1.37255,1.3653,1.36397
-5.796,0.09737,0.1004,0.10349,0.10788,0.11408,0.1205,0.12679,0.1339,0.14191,0.15134,0.16046,0.17041,0.18088,0.19222,0.20363,0.21617,0.22975,0.24383,0.26034,0.27805,0.29702,0.31725,0.33666,0.35628,0.37975,0.3987,0.4229,0.44433,0.46773,0.49262,0.51716,0.53967,0.56677,0.58808,0.60956,0.62869,0.64888,0.67078,0.69248,0.71556,0.73685,0.75915,0.78197,0.80216,0.82301,0.84096,0.85619,0.86911,0.88101,0.89389,0.91685,0.93526,0.95255,0.96838,0.98586,0.9996,1.01386,1.08022,1.09553,1.11203,1.13073,1.14825,1.16238,1.17489,1.18372,1.19383,1.20415,1.21182,1.22346,1.2342,1.24315,1.2561,1.2646,1.27581,1.28704,1.2792,1.29189,1.30972,1.32231,1.33602,1.34571,1.34686,1.35562,1.36025,1.36924,1.36785,1.37901,1.38844,1.39083,1.39559,1.40341,1.41498,1.42017,1.42557,1.43067,1.43826,1.44094,1.44436,1.45035,1.45614,1.45527,1.4563,1.45517,1.45678,1.45939,1.45101,1.45732
