cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 4.5750000E+001, 5.8112449E+002, 5.6995710E+002, 2.6374335E+000, 3.0877192E+002, 3.3809433E+002, 1.3710154E+000, 1.7667708E-001, 1.3827784E-002, 9.5004371E-004, 1.8394643E-003, 3.3142048E-002, 9.7942651E-004, 7.7255150E-001, 1.3799619E-005
 4.6250000E+001, 5.7629165E+002, 5.6517358E+002, 2.6374335E+000, 3.0497671E+002, 3.3394261E+002, 1.3710154E+000, 1.7732295E-001, 1.3598087E-002, 8.9294624E-004, 1.7016422E-003, 3.2581695E-002, 9.2056313E-004, 7.7295143E-001, 1.2958198E-005
 4.6750000E+001, 5.7168732E+002, 5.6060691E+002, 2.6402720E+000, 3.0133604E+002, 3.2999913E+002, 1.3528331E+000, 1.7793260E-001, 1.3378902E-002, 8.4150781E-004, 1.5740374E-003, 3.2052432E-002, 8.6753382E-004, 7.7332407E-001, 1.2201079E-005
 4.7250000E+001, 5.6722686E+002, 5.5619793E+002, 2.6421244E+000, 2.9779777E+002, 3.2617054E+002, 1.3432946E+000, 1.7851269E-001, 1.3167826E-002, 7.9469404E-004, 1.4596694E-003, 3.1547596E-002, 8.1927221E-004, 7.7367094E-001, 1.1512609E-005
 4.7750000E+001, 5.6286724E+002, 5.5190571E+002, 2.6439033E+000, 2.9435039E+002, 3.2242092E+002, 1.3339280E+000, 1.7907045E-001, 1.2962893E-002, 7.5109489E-004, 1.3576750E-003, 3.1060741E-002, 7.7432463E-004, 7.7399701E-001, 1.0873295E-005
 4.8250000E+001, 5.5860227E+002, 5.4772446E+002, 2.6455829E+000, 2.9093126E+002, 3.1868395E+002, 1.3249847E+000, 1.7960978E-001, 1.2765045E-002, 7.0779473E-004, 1.2662180E-003, 3.0588523E-002, 7.2968529E-004, 7.7430863E-001, 1.0240881E-005
 4.8750000E+001, 5.5443209E+002, 5.4366462E+002, 2.6474152E+000, 2.8745401E+002, 3.1485023E+002, 1.3164451E+000, 1.8012935E-001, 1.2572928E-002, 6.6735961E-004, 1.1824067E-003, 3.0132852E-002, 6.8799960E-004, 7.7460418E-001, 9.6514651E-006
 4.9250000E+001, 5.5036778E+002, 5.3973651E+002, 2.6474152E+000, 2.8389729E+002, 3.1089857E+002, 1.3164451E+000, 1.8063012E-001, 1.2386308E-002, 6.2985631E-004, 1.1034998E-003, 2.9693392E-002, 6.4933640E-004, 7.7488584E-001, 9.1041678E-006
 4.9750000E+001, 5.4639192E+002, 5.3591235E+002, 2.6522713E+000, 2.8024624E+002, 3.0684184E+002, 1.2995710E+000, 1.8111957E-001, 1.2204043E-002, 5.9270270E-004, 1.0295056E-003, 2.9263232E-002, 6.1103371E-004, 7.7515954E-001, 8.5619625E-006
 5.0250000E+001, 5.4242518E+002, 5.3211199E+002, 2.6545973E+000, 2.7639778E+002, 3.0257803E+002, 1.2915158E+000, 1.8160495E-001, 1.2021711E-002, 5.5707512E-004, 9.6171228E-004, 2.8835653E-002, 5.7430425E-004, 7.7542546E-001, 8.0428970E-006
 5.0750000E+001, 5.3841833E+002, 5.2828055E+002, 2.6545973E+000, 2.7240380E+002, 2.9815707E+002, 1.2915158E+000, 1.8208678E-001, 1.1837817E-002, 5.2428209E-004, 9.0134016E-004, 2.8410007E-002, 5.4049700E-004, 7.7568126E-001, 7.5671943E-006
 5.1250000E+001, 5.3449511E+002, 5.2450857E+002, 2.6567104E+000, 2.6868953E+002, 2.9405686E+002, 1.2836669E+000, 1.8255311E-001, 1.1656898E-002, 4.9546965E-004, 8.4719017E-004, 2.7997416E-002, 5.1079346E-004, 7.7592210E-001, 7.1503432E-006
 5.1750000E+001, 5.3069895E+002, 5.2084623E+002, 2.6584269E+000, 2.6530634E+002, 2.9031092E+002, 1.2764529E+000, 1.8299883E-001, 1.1479878E-002, 4.7237952E-004, 7.9790763E-004, 2.7602845E-002, 4.8698920E-004, 7.7614494E-001, 6.8152985E-006
 5.2250000E+001, 5.2708464E+002, 5.1736188E+002, 2.6618159E+000, 2.6230898E+002, 2.8695406E+002, 1.2621473E+000, 1.8341915E-001, 1.1310109E-002, 4.5394335E-004, 7.5075069E-004, 2.7231086E-002, 4.6798283E-004, 7.7635138E-001, 6.5456727E-006
 5.2750000E+001, 5.2367230E+002, 5.1408340E+002, 2.6618159E+000, 2.5966780E+002, 2.8397073E+002, 1.2621473E+000, 1.8381402E-001, 1.1150424E-002, 4.3700032E-004, 7.0508137E-004, 2.6882128E-002, 4.5051580E-004, 7.7654581E-001, 6.2965863E-006
 5.3250000E+001, 5.2042811E+002, 5.1097760E+002, 2.6638702E+000, 2.5725569E+002, 2.8125144E+002, 1.2548096E+000, 1.8418838E-001, 1.1000461E-002, 4.1932967E-004, 6.6145040E-004, 2.6551264E-002, 4.3229863E-004, 7.7673240E-001, 6.0368781E-006
 5.3750000E+001, 5.1728326E+002, 5.0796840E+002, 2.6673389E+000, 2.5495916E+002, 2.7868128E+002, 1.2410146E+000, 1.8455072E-001, 1.0856509E-002, 4.0061952E-004, 6.2132478E-004, 2.6230522E-002, 4.1300982E-004, 7.7691353E-001, 5.7624749E-006
 5.4250000E+001, 5.1422163E+002, 5.0503127E+002, 2.6673389E+000, 2.5272993E+002, 2.7621156E+002, 1.2410146E+000, 1.8490362E-001, 1.0716657E-002, 3.8161151E-004, 5.8572241E-004, 2.5917412E-002, 3.9341393E-004, 7.7708844E-001, 5.4849202E-006
 5.4750000E+001, 5.1121056E+002, 5.0213661E+002, 2.6687262E+000, 2.5051942E+002, 2.7377485E+002, 1.2341873E+000, 1.8525062E-001, 1.0578090E-002, 3.6392646E-004, 5.5264617E-004, 2.5609230E-002, 3.7518192E-004, 7.7725780E-001, 5.2267317E-006
 5.5250000E+001, 5.0818629E+002, 4.9923735E+002, 2.6698912E+000, 2.4810792E+002, 2.7108484E+002, 1.2273571E+000, 1.8559033E-001, 1.0439916E-002, 3.4913842E-004, 5.2370711E-004, 2.5307010E-002, 3.5993652E-004, 7.7741796E-001, 5.0114712E-006
 5.5750000E+001, 5.0521530E+002, 4.9639696E+002, 2.6709294E+000, 2.4559199E+002, 2.6830147E+002, 1.2208703E+000, 1.8592237E-001, 1.0303749E-002, 3.3579908E-004, 4.9693943E-004, 2.5011385E-002, 3.4618462E-004, 7.7757203E-001, 4.8174267E-006
 5.6250000E+001, 5.0230285E+002, 4.9363504E+002, 2.6720383E+000, 2.4298133E+002, 2.6540107E+002, 1.2142986E+000, 1.8624529E-001, 1.0170773E-002, 3.2341773E-004, 4.7130881E-004, 2.4723845E-002, 3.3342034E-004, 7.7772084E-001, 4.6376413E-006
 5.6750000E+001, 4.9941302E+002, 4.9091774E+002, 2.6732370E+000, 2.4029712E+002, 2.6239325E+002, 1.2075813E+000, 1.8656485E-001, 1.0039092E-002, 3.1142331E-004, 4.4445837E-004, 2.4439588E-002, 3.2105496E-004, 7.7786883E-001, 4.4622328E-006
 5.7250000E+001, 4.9656133E+002, 4.8823621E+002, 2.6744964E+000, 2.3768194E+002, 2.5943772E+002, 1.2006637E+000, 1.8688191E-001, 9.9092812E-003, 2.9869294E-004, 4.1661793E-004, 2.4157746E-002, 3.0793087E-004, 7.7801756E-001, 4.2757054E-006
 5.7750000E+001, 4.9375559E+002, 4.8559473E+002, 2.6756017E+000, 2.3518029E+002, 2.5659652E+002, 1.1938036E+000, 1.8719380E-001, 9.7817223E-003, 2.8595181E-004, 3.8973745E-004, 2.3880378E-002, 2.9479568E-004, 7.7816378E-001, 4.0897319E-006
 5.8250000E+001, 4.9099912E+002, 4.8299723E+002, 2.6765065E+000, 2.3275002E+002, 2.5384972E+002, 1.1868099E+000, 1.8749862E-001, 9.6563081E-003, 2.7414220E-004, 3.6550421E-004, 2.3608951E-002, 2.8262082E-004, 7.7830443E-001, 3.9183354E-006
 5.8750000E+001, 4.8829277E+002, 4.8044986E+002, 2.6774867E+000, 2.3033248E+002, 2.5113694E+002, 1.1797246E+000, 1.8779498E-001, 9.5329594E-003, 2.6396129E-004, 3.4493804E-004, 2.3344553E-002, 2.7212504E-004, 7.7843741E-001, 3.7711595E-006
 5.9250000E+001, 4.8564670E+002, 4.7797258E+002, 2.6785915E+000, 2.2788658E+002, 2.4839612E+002, 1.1725936E+000, 1.8808226E-001, 9.4130322E-003, 2.5437600E-004, 3.2621860E-004, 2.3088046E-002, 2.6224330E-004, 7.7856508E-001, 3.6329345E-006
 5.9750000E+001, 4.8307257E+002, 4.7557332E+002, 2.6797251E+000, 2.2543060E+002, 2.4564054E+002, 1.1658641E+000, 1.8836238E-001, 9.2969760E-003, 2.4414067E-004, 3.0675520E-004, 2.2838103E-002, 2.5169141E-004, 7.7869156E-001, 3.4848362E-006
 6.0250000E+001, 4.8055536E+002, 4.7324048E+002, 2.6809071E+000, 2.2291405E+002, 2.4282921E+002, 1.1593659E+000, 1.8863765E-001, 9.1846247E-003, 2.3232749E-004, 2.8582649E-004, 2.2592733E-002, 2.3951288E-004, 7.7881934E-001, 3.3140040E-006
 6.0750000E+001, 4.7806624E+002, 4.7093584E+002, 2.6823276E+000, 2.2028325E+002, 2.3989596E+002, 1.1525483E+000, 1.8890992E-001, 9.0736070E-003, 2.2054605E-004, 2.6487885E-004, 2.2350081E-002, 2.2736707E-004, 7.7894602E-001, 3.1443798E-006
 6.1250000E+001, 4.7562334E+002, 4.6866352E+002, 2.6838679E+000, 2.1757110E+002, 2.3688287E+002, 1.1453436E+000, 1.8917695E-001, 8.9636167E-003, 2.1006566E-004, 2.4617960E-004, 2.2111805E-002, 2.1656254E-004, 7.7906760E-001, 2.9936705E-006
 6.1750000E+001, 4.7322835E+002, 4.6640914E+002, 2.6854583E+000, 2.1489218E+002, 2.3390956E+002, 1.1380120E+000, 1.8944032E-001, 8.8540299E-003, 2.0087187E-004, 2.2893641E-004, 2.1876635E-002, 2.0708440E-004, 7.7918522E-001, 2.8610716E-006
 6.2250000E+001, 4.7089915E+002, 4.6418662E+002, 2.6870664E+000, 2.1236960E+002, 2.3110944E+002, 1.1306928E+000, 1.8969950E-001, 8.7460216E-003, 1.9193862E-004, 2.1264555E-004, 2.1645079E-002, 1.9787487E-004, 7.7930034E-001, 2.7319802E-006
 6.2750000E+001, 4.6857801E+002, 4.6195477E+002, 2.6887355E+000, 2.0989228E+002, 2.2838181E+002, 1.1234170E+000, 1.8995974E-001, 8.6375209E-003, 1.8299301E-004, 1.9664537E-004, 2.1412518E-002, 1.8865259E-004, 7.7941565E-001, 2.6025532E-006
 6.3250000E+001, 4.6628857E+002, 4.5974754E+002, 2.6900983E+000, 2.0749720E+002, 2.2577775E+002, 1.1163462E+000, 1.9021690E-001, 8.5308124E-003, 1.7363845E-004, 1.8010747E-004, 2.1182802E-002, 1.7900871E-004, 7.7953076E-001, 2.4669159E-006
 6.3750000E+001, 4.6403610E+002, 4.5758609E+002, 2.6911195E+000, 2.0514987E+002, 2.2325634E+002, 1.1094255E+000, 1.9046935E-001, 8.4271826E-003, 1.6326072E-004, 1.6299205E-004, 2.0957400E-002, 1.6831002E-004, 7.7964589E-001, 2.3167487E-006
 6.4250000E+001, 4.6180989E+002, 4.5546313E+002, 2.6915358E+000, 2.0276708E+002, 2.2070024E+002, 1.1028894E+000, 1.9071674E-001, 8.3257959E-003, 1.5284610E-004, 1.4674946E-004, 2.0736406E-002, 1.5757330E-004, 7.7975864E-001, 2.1668163E-006
 6.4750000E+001, 4.5961708E+002, 4.5338723E+002, 2.6916883E+000, 2.0035032E+002, 2.1808711E+002, 1.0968441E+000, 1.9095607E-001, 8.2266946E-003, 1.4379870E-004, 1.3232148E-004, 2.0522419E-002, 1.4824608E-004, 7.7986551E-001, 2.0371768E-006
 6.5250000E+001, 4.5747869E+002, 4.5137843E+002, 2.6925155E+000, 1.9791394E+002, 2.1543363E+002, 1.0845429E+000, 1.9118644E-001, 8.1304065E-003, 1.3604016E-004, 1.1919614E-004, 2.0316353E-002, 1.4024759E-004, 7.7996664E-001, 1.9258836E-006
 6.5750000E+001, 4.5540365E+002, 4.4943856E+002, 2.6925155E+000, 1.9547821E+002, 2.1277368E+002, 1.0845429E+000, 1.9140887E-001, 8.0376396E-003, 1.2829661E-004, 1.0666640E-004, 2.0117340E-002, 1.3226454E-004, 7.8006451E-001, 1.8143375E-006
 6.6250000E+001, 4.5336291E+002, 4.4753499E+002, 2.6931238E+000, 1.9301699E+002, 2.1008183E+002, 1.0786031E+000, 1.9162737E-001, 7.9473920E-003, 1.1952883E-004, 9.5752836E-005, 1.9921513E-002, 1.2322560E-004, 7.8016111E-001, 1.6884946E-006
 6.6750000E+001, 4.5134507E+002, 4.4564826E+002, 2.6939852E+000, 1.9051005E+002, 2.0734133E+002, 1.0725406E+000, 1.9184289E-001, 7.8582582E-003, 1.1087320E-004, 8.6272008E-005, 1.9728106E-002, 1.1430226E-004, 7.8025549E-001, 1.5651047E-006
 6.7250000E+001, 4.4937624E+002, 4.4380705E+002, 2.6947109E+000, 1.8802254E+002, 2.0462863E+002, 1.0665581E+000, 1.9205191E-001, 7.7714888E-003, 1.0276550E-004, 7.7866758E-005, 1.9540396E-002, 1.0594382E-004, 7.8034609E-001, 1.4497222E-006
 6.7750000E+001, 4.4747294E+002, 4.4202568E+002, 2.6955767E+000, 1.8558622E+002, 2.0197965E+002, 1.0603658E+000, 1.9225317E-001, 7.6882676E-003, 9.4525148E-005, 7.0331204E-005, 1.9359529E-002, 9.7448606E-005, 7.8043348E-001, 1.3325714E-006
 6.8250000E+001, 4.4565679E+002, 4.4032220E+002, 2.6963505E+000, 1.8325357E+002, 1.9945160E+002, 1.0543744E+000, 1.9244497E-001, 7.6091124E-003, 8.6456486E-005, 6.3441248E-005, 1.9187082E-002, 8.9130398E-005, 7.8051684E-001, 1.2180139E-006
 6.8750000E+001, 4.4389255E+002, 4.3866535E+002, 2.6972945E+000, 1.8096421E+002, 1.9697567E+002, 1.0482578E+000, 1.9263082E-001, 7.5321662E-003, 7.8866893E-005, 5.7287235E-005, 1.9019902E-002, 8.1306075E-005, 7.8059694E-001, 1.1104857E-006
 6.9250000E+001, 4.4213529E+002, 4.3701696E+002, 2.6982384E+000, 1.7865978E+002, 1.9447976E+002, 1.0422646E+000, 1.9281555E-001, 7.4552170E-003, 7.1795998E-005, 5.1784237E-005, 1.8853643E-002, 7.4016493E-005, 7.8067553E-001, 1.0104650E-006
 6.9750000E+001, 4.4038621E+002, 4.3537848E+002, 2.6994039E+000, 1.7629890E+002, 1.9192290E+002, 1.0363408E+000, 1.9299890E-001, 7.3782119E-003, 6.5458074E-005, 4.6728809E-005, 1.8688584E-002, 6.7482550E-005, 7.8075238E-001, 9.2086780E-007
 7.0250000E+001, 4.3862250E+002, 4.3372560E+002, 2.7006383E+000, 1.7391110E+002, 1.8933496E+002, 1.0305620E+000, 1.9318374E-001, 7.2998667E-003, 5.9860195E-005, 4.1918822E-005, 1.8522177E-002, 6.1711541E-005, 7.8082867E-001, 8.4164011E-007
 7.0750000E+001, 4.3687140E+002, 4.3208429E+002, 2.7021558E+000, 1.7147597E+002, 1.8670083E+002, 1.0248479E+000, 1.9336708E-001, 7.2216620E-003, 5.4841133E-005, 3.7514825E-005, 1.8357086E-002, 5.6537251E-005, 7.8090340E-001, 7.7048152E-007
 7.1250000E+001, 4.3514439E+002, 4.3046146E+002, 2.7038569E+000, 1.6900904E+002, 1.8403642E+002, 1.0190094E+000, 1.9354810E-001, 7.1442549E-003, 5.0057320E-005, 3.3611470E-005, 1.8194008E-002, 5.1605485E-005, 7.8097665E-001, 7.0259188E-007
 7.1750000E+001, 4.3344353E+002, 4.2886033E+002, 2.7055456E+000, 1.6653355E+002, 1.8136845E+002, 1.0133586E+000, 1.9372643E-001, 7.0677347E-003, 4.5595051E-005, 3.0242805E-005, 1.8033274E-002, 4.7005207E-005, 7.8104816E-001, 6.3928963E-007
 7.2250000E+001, 4.3175850E+002, 4.2726917E+002, 2.7072087E+000, 1.6409035E+002, 1.7873177E+002, 1.0076666E+000, 1.9390328E-001, 6.9913062E-003, 4.1755283E-005, 2.7257410E-005, 1.7873837E-002, 4.3046683E-005, 7.8111808E-001, 5.8483344E-007
 7.2750000E+001, 4.3007592E+002, 4.2567773E+002, 2.7085760E+000, 1.6165851E+002, 1.7611259E+002, 1.0022898E+000, 1.9408011E-001, 6.9146788E-003, 3.8116013E-005, 2.4618412E-005, 1.7714362E-002, 3.9294859E-005, 7.8118751E-001, 5.3319793E-007
 7.3250000E+001, 4.2839081E+002, 4.2408097E+002, 2.7098346E+000, 1.5914970E+002, 1.7343045E+002, 9.9694212E-001, 1.9425805E-001, 6.8372372E-003, 3.4800817E-005, 2.2354414E-005, 1.7553842E-002, 3.5877131E-005, 7.8125664E-001, 4.8644690E-007
 7.3750000E+001, 4.2669040E+002, 4.2247346E+002, 2.7106962E+000, 1.5655757E+002, 1.7068575E+002, 9.9173155E-001, 1.9443698E-001, 6.7588899E-003, 3.1973548E-005, 2.0401615E-005, 1.7392387E-002, 3.2962421E-005, 7.8132530E-001, 4.4687152E-007
 7.4250000E+001, 4.2499969E+002, 4.2088336E+002, 2.7113109E+000, 1.5387294E+002, 1.6788166E+002, 9.8653039E-001, 1.9461355E-001, 6.6813500E-003, 2.9406114E-005, 1.8875160E-005, 1.7233007E-002, 3.0315582E-005, 7.8139249E-001, 4.1106948E-007
 7.4750000E+001, 4.2336143E+002, 4.1934900E+002, 2.7116277E+000, 1.5131553E+002, 1.6520680E+002, 9.8113242E-001, 1.9478334E-001, 6.6064411E-003, 2.7296107E-005, 1.7745302E-005, 1.7079699E-002, 2.8140317E-005, 7.8145640E-001, 3.8181366E-007
 7.5250000E+001, 4.2179863E+002, 4.1788799E+002, 2.7122027E+000, 1.4886535E+002, 1.6260932E+002, 9.7116201E-001, 1.9494346E-001, 6.5353039E-003, 2.5827855E-005, 1.7111811E-005, 1.6935068E-002, 2.6626655E-005, 7.8151572E-001, 3.6149896E-007
 7.5750000E+001, 4.2028816E+002, 4.1647972E+002, 2.7122027E+000, 1.4640990E+002, 1.5999991E+002, 9.7116201E-001, 1.9509760E-001, 6.4664723E-003, 2.4800202E-005, 1.6663040E-005, 1.6795828E-002, 2.5567218E-005, 7.8157222E-001, 3.4734541E-007
 7.6250000E+001, 4.1881869E+002, 4.1510874E+002, 2.7127957E+000, 1.4400367E+002, 1.5743744E+002, 9.6582033E-001, 1.9524782E-001, 6.3992009E-003, 2.4009749E-005, 1.6309885E-005, 1.6660128E-002, 2.4752318E-005, 7.8162695E-001, 3.3650660E-007
 7.6750000E+001, 4.1739408E+002, 4.1377549E+002, 2.7135876E+000, 1.4174804E+002, 1.5502062E+002, 9.6026422E-001, 1.9539418E-001, 6.3335582E-003, 2.3357908E-005, 1.5965263E-005, 1.6527928E-002, 2.4080317E-005, 7.8168013E-001, 3.2756460E-007
 7.7250000E+001, 4.1600845E+002, 4.1247145E+002, 2.7142331E+000, 1.3965434E+002, 1.5275454E+002, 9.5530083E-001, 1.9553760E-001, 6.2691624E-003, 2.2806453E-005, 1.5554761E-005, 1.6398397E-002, 2.3511807E-005, 7.8173218E-001, 3.1995328E-007
 7.7750000E+001, 4.1466534E+002, 4.1120500E+002, 2.7151142E+000, 1.3768814E+002, 1.5061120E+002, 9.5027644E-001, 1.9567688E-001, 6.2062786E-003, 2.2678051E-005, 1.5111921E-005, 1.6272642E-002, 2.3379434E-005, 7.8178225E-001, 3.1822479E-007
 7.8250000E+001, 4.1335294E+002, 4.0996269E+002, 2.7157148E+000, 1.3577914E+002, 1.4852644E+002, 9.4592042E-001, 1.9581301E-001, 6.1447919E-003, 2.2559973E-005, 1.4836397E-005, 1.6149694E-002, 2.3257704E-005, 7.8183107E-001, 3.1678709E-007
 7.8750000E+001, 4.1205325E+002, 4.0872735E+002, 2.7163157E+000, 1.3388584E+002, 1.4645672E+002, 9.4153018E-001, 1.9594822E-001, 6.0839840E-003, 2.2127000E-005, 1.4721676E-005, 1.6027536E-002, 2.2811340E-005, 7.8187984E-001, 3.1106826E-007
 7.9250000E+001, 4.1076044E+002, 4.0749381E+002, 2.7165858E+000, 1.3205212E+002, 1.4444912E+002, 9.3783032E-001, 1.9608289E-001, 6.0237344E-003, 2.1329392E-005, 1.4592646E-005, 1.5905839E-002, 2.1989063E-005, 7.8192889E-001, 3.0027542E-007
 7.9750000E+001, 4.0950556E+002, 4.0629578E+002, 2.7166884E+000, 1.3029109E+002, 1.4252665E+002, 9.3401158E-001, 1.9621365E-001, 5.9654360E-003, 2.0361157E-005, 1.4158018E-005, 1.5787732E-002, 2.0990884E-005, 7.8197698E-001, 2.8703850E-007
 8.0250000E+001, 4.0828446E+002, 4.0513107E+002, 2.7166821E+000, 1.2860788E+002, 1.4069212E+002, 9.3026833E-001, 1.9634086E-001, 5.9087438E-003, 1.9422415E-005, 1.3427260E-005, 1.5672885E-002, 2.0023108E-005, 7.8202397E-001, 2.7409885E-007
 8.0750000E+001, 4.0709335E+002, 4.0399431E+002, 2.7165829E+000, 1.2695950E+002, 1.3890506E+002, 9.2625857E-001, 1.9646534E-001, 5.8533725E-003, 1.8418454E-005, 1.2369869E-005, 1.5560560E-002, 1.8988097E-005, 7.8207032E-001, 2.6007215E-007
 8.1250000E+001, 4.0591948E+002, 4.0287149E+002, 2.7165146E+000, 1.2529210E+002, 1.3710746E+002, 9.2235705E-001, 1.9658825E-001, 5.7987847E-003, 1.7354335E-005, 1.1132849E-005, 1.5449691E-002, 1.7891067E-005, 7.8211630E-001, 2.4506890E-007
 8.1750000E+001, 4.0477680E+002, 4.0177302E+002, 2.7164127E+000, 1.2365563E+002, 1.3535324E+002, 9.1834057E-001, 1.9670798E-001, 5.7456390E-003, 1.6302114E-005, 9.7428125E-006, 1.5341722E-002, 1.6806304E-005, 7.8216124E-001, 2.3010501E-007
 8.2250000E+001, 4.0367292E+002, 4.0070836E+002, 2.7163199E+000, 1.2212571E+002, 1.3371831E+002, 9.1439943E-001, 1.9682357E-001, 5.6944454E-003, 1.5169162E-005, 8.2680184E-006, 1.5237506E-002, 1.5638311E-005, 7.8220488E-001, 2.1383856E-007
 8.2750000E+001, 4.0261835E+002, 3.9968813E+002, 2.7161767E+000, 1.2068505E+002, 1.3218383E+002, 9.1024878E-001, 1.9693360E-001, 5.6457845E-003, 1.4020931E-005, 6.7868450E-006, 1.5138318E-002, 1.4454568E-005, 7.8224655E-001, 1.9727818E-007
 8.3250000E+001, 4.0160329E+002, 3.9870889E+002, 2.7160060E+000, 1.1927536E+002, 1.3069678E+002, 9.0625769E-001, 1.9703904E-001, 5.5994885E-003, 1.2526664E-005, 5.3904914E-006, 1.5043231E-002, 1.2914086E-005, 7.8228697E-001, 1.7573475E-007
 8.3750000E+001, 4.0063941E+002, 3.9778575E+002, 2.7154892E+000, 1.1789563E+002, 1.2925660E+002, 9.0296972E-001, 1.9713858E-001, 5.5562893E-003, 1.0523602E-005, 4.2237971E-006, 1.4953411E-002, 1.0849074E-005, 7.8232576E-001, 1.4708122E-007
 8.4250000E+001, 3.9969865E+002, 3.9689435E+002, 2.7150955E+000, 1.1643395E+002, 1.2772765E+002, 8.9951662E-001, 1.9723516E-001, 5.5145417E-003, 8.3649649E-006, 3.2262861E-006, 1.4866210E-002, 8.6236752E-006, 7.8236358E-001, 1.1639759E-007
 8.4750000E+001, 3.9879028E+002, 3.9604712E+002, 2.7146520E+000, 1.1484134E+002, 1.2605673E+002, 8.9630112E-001, 1.9732715E-001, 5.4745263E-003, 6.5879490E-006, 2.4162025E-006, 1.4783150E-002, 6.7917000E-006, 7.8239915E-001, 9.1305443E-008
 8.5250000E+001, 3.9789056E+002, 3.9521645E+002, 2.7145795E+000, 1.1310321E+002, 1.2423899E+002, 8.9257754E-001, 1.9741712E-001, 5.4351011E-003, 5.1724871E-006, 1.7416143E-006, 1.4701916E-002, 5.3324609E-006, 7.8243344E-001, 7.1388296E-008
 8.5750000E+001, 3.9699877E+002, 3.9439712E+002, 2.7143068E+000, 1.1124430E+002, 1.2230570E+002, 8.8947469E-001, 1.9750551E-001, 5.3962209E-003, 3.9291282E-006, 1.2509443E-006, 1.4622078E-002, 4.0506476E-006, 7.8246683E-001, 5.3891562E-008
 8.6250000E+001, 3.9612594E+002, 3.9359397E+002, 2.7142420E+000, 1.0943451E+002, 1.2042137E+002, 8.8601228E-001, 1.9759157E-001, 5.3582455E-003, 2.8428353E-006, 9.1016925E-007, 1.4544327E-002, 2.9307580E-006, 7.8249908E-001, 3.8679834E-008
 8.6750000E+001, 3.9525320E+002, 3.9278727E+002, 2.7137771E+000, 1.0766481E+002, 1.1856588E+002, 8.8293173E-001, 1.9767770E-001, 5.3199610E-003, 2.0633702E-006, 6.7858054E-007, 1.4466508E-002, 2.1271858E-006, 7.8253089E-001, 2.7892627E-008
 8.7250000E+001, 3.9438601E+002, 3.9198466E+002, 2.7134542E+000, 1.0601463E+002, 1.1681822E+002, 8.7950579E-001, 1.9776294E-001, 5.2818305E-003, 1.5622080E-006, 5.2155490E-007, 1.4389496E-002, 1.6105237E-006, 7.8256199E-001, 2.1014003E-008
 8.7750000E+001, 3.9352167E+002, 3.9117994E+002, 2.7127851E+000, 1.0445663E+002, 1.1515904E+002, 8.7623936E-001, 1.9784798E-001, 5.2436595E-003, 1.2080296E-006, 4.0403750E-007, 1.4312666E-002, 1.2453913E-006, 7.8259280E-001, 1.6188738E-008
 8.8250000E+001, 3.9267731E+002, 3.9039000E+002, 2.7123459E+000, 1.0301259E+002, 1.1361713E+002, 8.7263089E-001, 1.9793115E-001, 5.2062206E-003, 9.8142956E-007, 3.2603025E-007, 1.4237526E-002, 1.0117830E-006, 7.8262275E-001, 1.3117395E-008
 8.8750000E+001, 3.9185057E+002, 3.8961479E+002, 2.7114097E+000, 1.0156890E+002, 1.1208459E+002, 8.7001823E-001, 1.9801281E-001, 5.1694273E-003, 7.9661124E-007, 2.6462987E-007, 1.4163750E-002, 8.2124870E-007, 7.8265211E-001, 1.0620054E-008
 8.9250000E+001, 3.9104450E+002, 3.8885550E+002, 2.7107423E+000, 1.0020817E+002, 1.1063568E+002, 8.6720120E-001, 1.9809262E-001, 5.1334164E-003, 6.7073162E-007, 2.2161573E-007, 1.4091641E-002, 6.9147590E-007, 7.8268072E-001, 8.9275512E-009
 8.9750000E+001, 3.9026431E+002, 3.8811611E+002, 2.7097542E+000, 9.8878897E+001, 1.0921820E+002, 8.6443693E-001, 1.9817047E-001, 5.0982690E-003, 5.7583556E-007, 1.8845304E-007, 1.4021311E-002, 5.9364491E-007, 7.8270858E-001, 7.6542042E-009
 9.0250000E+001, 3.8952784E+002, 3.8741631E+002, 2.7085550E+000, 9.7620334E+001, 1.0787620E+002, 8.6194306E-001, 1.9824429E-001, 5.0649279E-003, 4.9759377E-007, 1.6167996E-007, 1.3954617E-002, 5.1298327E-007, 7.8273498E-001, 6.6080203E-009
 9.0750000E+001, 3.8883321E+002, 3.8676023E+002, 2.7073426E+000, 9.6442418E+001, 1.0661623E+002, 8.5938027E-001, 1.9831365E-001, 5.0335848E-003, 4.3956142E-007, 1.4097341E-007, 1.3891947E-002, 4.5315610E-007, 7.8275977E-001, 5.8342422E-009
 9.1250000E+001, 3.8816772E+002, 3.8613198E+002, 2.7050047E+000, 9.5340659E+001, 1.0542871E+002, 8.5560319E-001, 1.9838030E-001, 5.0034693E-003, 3.8264345E-007, 1.2141224E-007, 1.3831730E-002, 3.9447779E-007, 7.8278359E-001, 5.0761608E-009
