cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 9.5000000E+000, 1.0465874E+003, 1.7351578E+002,-5.0000000E-001, 1.2009223E+003, 1.5282197E+002, 1.1331594E+003, 2.0303444E+002, 8.4009989E+002, 1.9890891E+002, 6.2458717E+002, 1.3714811E+002, 5.2849228E+002, 1.0154267E+002, 9.2320000E+001, 1.8910000E+000, 1.2752416E+000, 5.1663928E+000, 4.6166748E+000, 3.9351260E+000, 4.0500000E+001, 1.1045459E+000
 1.0500000E+001, 1.0702817E+003, 1.7059855E+002, 5.0000000E-001, 1.2012632E+003, 1.5120741E+002, 1.1121955E+003, 2.1030272E+002, 8.2954897E+002, 1.9891362E+002, 6.2164581E+002, 1.3623545E+002, 5.2647327E+002, 9.7932206E+001, 9.6800000E+001, 2.0900000E+000, 1.1634155E+000, 4.8181492E+000, 4.3351577E+000, 3.7233512E+000, 4.5000000E+001, 1.0972965E+000
 1.1500000E+001, 1.0900300E+003, 1.6595091E+002, 1.5000000E+000, 1.1935073E+003, 1.4699679E+002, 1.0845567E+003, 2.1767966E+002, 8.1619424E+002, 1.9724601E+002, 6.1769414E+002, 1.3456917E+002, 5.2401041E+002, 9.3607219E+001, 1.0128000E+002, 2.2890000E+000, 1.0641007E+000, 4.4997293E+000, 4.0743289E+000, 3.5252757E+000, 4.9500000E+001, 1.1013495E+000
 1.2500000E+001, 1.1083848E+003, 1.6291439E+002, 2.5000000E+000, 1.1848179E+003, 1.4610637E+002, 1.0542782E+003, 2.2262224E+002, 7.9845227E+002, 1.9544093E+002, 6.1294181E+002, 1.3277107E+002, 5.2044683E+002, 8.9358669E+001, 1.0576000E+002, 2.4880000E+000, 9.7555344E-001, 4.2079472E+000, 3.8325609E+000, 3.3399346E+000, 5.4000000E+001, 1.1103829E+000
 1.3500000E+001, 1.1245868E+003, 1.6018406E+002, 3.5000000E+000, 1.1813295E+003, 1.5010235E+002, 1.0245277E+003, 2.2575519E+002, 7.8100602E+002, 1.9473492E+002, 6.0789765E+002, 1.3294468E+002, 5.1683159E+002, 8.5775184E+001, 1.1024000E+002, 2.6870000E+000, 8.9632578E-001, 3.9400008E+000, 3.6083802E+000, 3.1664052E+000, 5.8500000E+001, 1.1186473E+000
 1.4500000E+001, 1.1401791E+003, 1.5860302E+002, 4.5000000E+000, 1.1821784E+003, 1.5843481E+002, 9.9255030E+002, 2.2613832E+002, 7.6354302E+002, 1.9356605E+002, 6.0265683E+002, 1.3279296E+002, 5.1299312E+002, 8.3203430E+001, 1.1472000E+002, 2.8860000E+000, 8.2520653E-001, 3.6934325E+000, 3.4004408E+000, 3.0038077E+000, 6.3000000E+001, 1.1198328E+000
 1.5500000E+001, 1.1544357E+003, 1.5765690E+002, 5.5000000E+000, 1.1786903E+003, 1.6202188E+002, 9.5676863E+002, 2.2445218E+002, 7.4797766E+002, 1.9409722E+002, 5.9563610E+002, 1.3098939E+002, 5.0896408E+002, 8.1179629E+001, 1.1920000E+002, 3.0850000E+000, 7.6214277E-001, 3.4628539E+000, 3.2040284E+000, 2.8490294E+000, 6.7500000E+001, 1.1166047E+000
 1.6500000E+001, 1.1661961E+003, 1.5698131E+002, 6.5000000E+000, 1.1681004E+003, 1.7112872E+002, 9.1603696E+002, 2.2400553E+002, 7.3047818E+002, 1.9254645E+002, 5.8668460E+002, 1.2756475E+002, 5.0575630E+002, 8.0374740E+001, 1.2368000E+002, 3.2840000E+000, 7.0456884E-001, 3.2539128E+000, 3.0259352E+000, 2.7066243E+000, 7.2000000E+001, 1.1076373E+000
 1.7500000E+001, 1.1780239E+003, 1.5579899E+002, 7.5000000E+000, 1.1484904E+003, 1.8204428E+002, 8.7452727E+002, 2.2257252E+002, 7.1237424E+002, 1.9011886E+002, 5.7643446E+002, 1.2388711E+002, 5.0216179E+002, 8.0800666E+001, 1.2816000E+002, 3.4830000E+000, 6.0512091E-001, 2.8814031E+000, 2.7069081E+000, 2.4468047E+000, 7.6500000E+001, 1.0787695E+000
 1.8500000E+001, 1.1901751E+003, 1.5376061E+002, 8.5000000E+000, 1.1209556E+003, 1.9434673E+002, 8.3218520E+002, 2.2058832E+002, 6.9451371E+002, 1.8744431E+002, 5.6691980E+002, 1.2059445E+002, 4.9734299E+002, 8.0758029E+001, 1.3264000E+002, 3.6820000E+000, 5.6206862E-001, 2.7150932E+000, 2.5640332E+000, 2.3281312E+000, 8.1000000E+001, 1.0622915E+000
 1.9500000E+001, 1.2012632E+003, 1.5120741E+002, 9.5000000E+000, 1.0866289E+003, 2.0337474E+002, 7.9254825E+002, 2.1476408E+002, 6.7526802E+002, 1.8548187E+002, 5.5775656E+002, 1.1899121E+002, 4.9253104E+002, 7.9983015E+001, 1.3712000E+002, 3.8810000E+000, 5.2281024E-001, 2.5605200E+000, 2.4310609E+000, 2.2162134E+000, 8.5500000E+001, 1.0461351E+000
 2.0500000E+001, 1.2097169E+003, 1.4804774E+002, 1.0500000E+001, 1.0523972E+003, 2.1309774E+002, 7.5698809E+002, 2.0971719E+002, 6.5449226E+002, 1.8121566E+002, 5.4784206E+002, 1.1847891E+002, 4.8733267E+002, 7.9114797E+001, 1.4160000E+002, 4.0800000E+000, 4.8693552E-001, 2.4166823E+000, 2.3071719E+000, 2.1105739E+000, 9.0000000E+001, 1.0308964E+000
 2.1500000E+001, 1.2161941E+003, 1.4505141E+002, 1.1500000E+001, 1.0186058E+003, 2.2425297E+002, 7.2384967E+002, 2.0357642E+002, 6.3352190E+002, 1.7527067E+002, 5.3801367E+002, 1.1862127E+002, 4.8169586E+002, 7.8144439E+001, 1.4608000E+002, 4.2790000E+000, 4.5408754E-001, 2.2826925E+000, 2.1916026E+000, 2.0107899E+000, 9.4500000E+001, 1.0166289E+000
 2.2500000E+001, 1.2213084E+003, 1.4327218E+002, 1.2500000E+001, 9.8233117E+002, 2.2650209E+002, 6.9050203E+002, 1.9747107E+002, 6.1227444E+002, 1.6954003E+002, 5.2860277E+002, 1.1799638E+002, 4.7509713E+002, 7.6882014E+001, 1.5056000E+002, 4.4780000E+000, 4.2395368E-001, 2.1577611E+000, 2.0836435E+000, 1.9164866E+000, 9.9000000E+001, 1.0029949E+000
 2.3500000E+001, 1.2271750E+003, 1.4183280E+002, 1.3500000E+001, 9.4530087E+002, 2.2358697E+002, 6.5741148E+002, 1.9275675E+002, 5.9299412E+002, 1.6487272E+002, 5.1998179E+002, 1.1776378E+002, 4.6936642E+002, 7.6761959E+001, 1.5504000E+002, 4.6770000E+000, 3.9626039E-001, 2.0411839E+000, 1.9826382E+000, 1.8273314E+000, 1.0350000E+002, 9.8944689E-001
 2.4500000E+001, 1.2329960E+003, 1.4057325E+002, 1.4500000E+001, 9.0599579E+002, 2.2438897E+002, 6.2640125E+002, 1.8305757E+002, 5.7491266E+002, 1.5755682E+002, 5.1114315E+002, 1.1835160E+002, 4.6324301E+002, 7.6640023E+001, 1.5952000E+002, 4.8760000E+000, 3.7076643E-001, 1.9323302E+000, 1.8879809E+000, 1.7430273E+000, 1.0800000E+002, 9.7543854E-001
 2.5500000E+001, 1.2376159E+003, 1.3941474E+002, 1.5500000E+001, 8.6735859E+002, 2.2728973E+002, 6.0186480E+002, 1.7455341E+002, 5.6048979E+002, 1.5289036E+002, 5.0267025E+002, 1.1709236E+002, 4.5743493E+002, 7.6514017E+001, 1.6400000E+002, 5.0750000E+000, 3.4725940E-001, 1.8306333E+000, 1.7991158E+000, 1.6633068E+000, 1.1250000E+002, 9.4464762E-001
 2.6500000E+001, 1.2407892E+003, 1.3850734E+002, 1.6500000E+001, 8.2684468E+002, 2.2474204E+002, 5.8168168E+002, 1.6807392E+002, 5.4554384E+002, 1.4925894E+002, 4.9354173E+002, 1.1262811E+002, 4.5173413E+002, 7.5613172E+001, 1.6848000E+002, 5.2740000E+000, 3.0547441E-001, 1.6467138E+000, 1.6367748E+000, 1.5166621E+000, 1.1700000E+002, 9.2766101E-001
 2.7500000E+001, 1.2423851E+003, 1.3806417E+002, 1.7500000E+001, 7.9165989E+002, 2.1911466E+002, 5.6363618E+002, 1.6253998E+002, 5.2918434E+002, 1.4307372E+002, 4.8302351E+002, 1.0685921E+002, 4.4650959E+002, 7.4402785E+001, 1.7296000E+002, 5.4730000E+000, 2.8688108E-001, 1.5636067E+000, 1.5624175E+000, 1.4493036E+000, 1.2150000E+002, 9.0978528E-001
 2.8500000E+001, 1.2425012E+003, 1.3851562E+002, 1.8500000E+001, 7.6259222E+002, 2.1777310E+002, 5.4958488E+002, 1.5923522E+002, 5.1344424E+002, 1.3697144E+002, 4.7216469E+002, 1.0264108E+002, 4.4123927E+002, 7.2546364E+001, 1.7744000E+002, 5.6720000E+000, 2.6963868E-001, 1.4858759E+000, 1.4920851E+000, 1.3856524E+000, 1.2600000E+002, 8.9129554E-001
 2.9500000E+001, 1.2420758E+003, 1.4000287E+002, 1.9500000E+001, 7.3534416E+002, 2.1174306E+002, 5.3401091E+002, 1.5447722E+002, 4.9650900E+002, 1.2750658E+002, 4.6272273E+002, 9.8460013E+001, 4.3611120E+002, 7.0382260E+001, 1.8192000E+002, 5.8710000E+000, 2.5328875E-001, 1.4112799E+000, 1.4206855E+000, 1.3209206E+000, 1.3050000E+002, 8.7245483E-001
 3.0500000E+001, 1.2416716E+003, 1.4184785E+002, 2.0500000E+001, 7.0857002E+002, 2.0367118E+002, 5.1755273E+002, 1.4785344E+002, 4.8089338E+002, 1.1964295E+002, 4.5416184E+002, 9.4038759E+001, 4.3101169E+002, 6.8430359E+001, 1.8640000E+002, 6.0700000E+000, 2.4261326E-001, 1.3587691E+000, 1.3711722E+000, 1.2785426E+000, 1.3500000E+002, 8.5347439E-001
 3.1500000E+001, 1.2410670E+003, 1.4364347E+002, 2.1500000E+001, 6.8614486E+002, 1.9992201E+002, 5.0300059E+002, 1.4039464E+002, 4.6685581E+002, 1.1348075E+002, 4.4566144E+002, 8.9482353E+001, 4.2692571E+002, 6.8025756E+001, 1.9088000E+002, 6.2690000E+000, 2.2880504E-001, 1.2958699E+000, 1.3117280E+000, 1.2257099E+000, 1.3950000E+002, 8.3453628E-001
 3.2500000E+001, 1.2404020E+003, 1.4555557E+002, 2.2500000E+001, 6.6549076E+002, 1.9814410E+002, 4.8757286E+002, 1.3262266E+002, 4.5334244E+002, 1.0670851E+002, 4.3703742E+002, 8.5377742E+001, 4.2225816E+002, 6.6986840E+001, 1.9536000E+002, 6.4680000E+000, 2.1593335E-001, 1.2370545E+000, 1.2551327E+000, 1.1758022E+000, 1.4400000E+002, 8.1283950E-001
 3.3500000E+001, 1.2387739E+003, 1.4865866E+002, 2.3500000E+001, 6.4832908E+002, 1.9857100E+002, 4.7346333E+002, 1.2741145E+002, 4.4139063E+002, 1.0235994E+002, 4.2839360E+002, 8.0366412E+001, 4.1728561E+002, 6.6055720E+001, 1.9984000E+002, 6.6670000E+000, 2.0392213E-001, 1.1820577E+000, 1.2011758E+000, 1.1286458E+000, 1.4850000E+002, 7.7647097E-001
 3.4500000E+001, 1.2373172E+003, 1.5141180E+002, 2.4500000E+001, 6.3266700E+002, 1.9944980E+002, 4.6112337E+002, 1.2244043E+002, 4.3117272E+002, 9.8919728E+001, 4.1976794E+002, 7.6475221E+001, 4.1224753E+002, 6.5418731E+001, 2.0432000E+002, 6.8660000E+000, 1.8221215E-001, 1.0825388E+000, 1.1004581E+000, 1.0419121E+000, 1.5300000E+002, 7.5846919E-001
 3.5500000E+001, 1.2355889E+003, 1.5377701E+002, 2.5500000E+001, 6.1686232E+002, 1.9975660E+002, 4.4956132E+002, 1.1764714E+002, 4.2254657E+002, 9.6307968E+001, 4.1180146E+002, 7.3636206E+001, 4.0740362E+002, 6.4676301E+001, 2.0880000E+002, 7.0650000E+000, 1.7239435E-001, 1.0375611E+000, 1.0533921E+000, 1.0020079E+000, 1.5750000E+002, 7.4051279E-001
 3.6500000E+001, 1.2330057E+003, 1.5631491E+002, 2.6500000E+001, 6.0016044E+002, 1.9487819E+002, 4.3977836E+002, 1.1388985E+002, 4.1415488E+002, 9.3963408E+001, 4.0342785E+002, 6.9772543E+001, 4.0276181E+002, 6.3667967E+001, 2.1328000E+002, 7.2640000E+000, 1.6319771E-001, 9.9548913E-001, 1.0083496E+000, 9.6420227E-001, 1.6200000E+002, 7.2258015E-001
 3.7500000E+001, 1.2298363E+003, 1.5898667E+002, 2.7500000E+001, 5.8444759E+002, 1.9072007E+002, 4.2967924E+002, 1.0829992E+002, 4.0530498E+002, 9.0905121E+001, 3.9518290E+002, 6.5619392E+001, 3.9827177E+002, 6.2508378E+001, 2.1776000E+002, 7.4630000E+000, 1.5457588E-001, 9.5612596E-001, 9.6522252E-001, 9.2834423E-001, 1.6650000E+002, 7.0466152E-001
 3.8500000E+001, 1.2264617E+003, 1.6147719E+002, 2.8500000E+001, 5.7026613E+002, 1.8761891E+002, 4.2040487E+002, 1.0466597E+002, 3.9684206E+002, 8.9117480E+001, 3.8702353E+002, 6.1481381E+001, 3.9380286E+002, 6.1019584E+001, 2.2224000E+002, 7.6620000E+000, 1.4648633E-001, 9.1928579E-001, 9.2391653E-001, 8.9428847E-001, 1.7100000E+002, 6.8677533E-001
 3.9500000E+001, 1.2226760E+003, 1.6333734E+002, 2.9500000E+001, 5.5721446E+002, 1.8373791E+002, 4.1303434E+002, 1.0256738E+002, 3.8823487E+002, 8.7593198E+001, 3.8036236E+002, 5.9101536E+001, 3.8916516E+002, 5.8882076E+001, 2.2672000E+002, 7.8610000E+000, 1.3889039E-001, 8.8479307E-001, 8.8434919E-001, 8.6189598E-001, 1.7550000E+002, 6.6898329E-001
 4.0500000E+001, 1.2184700E+003, 1.6489265E+002, 3.0500000E+001, 5.4491768E+002, 1.8104740E+002, 4.0445293E+002, 9.8372116E+001, 3.7949008E+002, 8.5516991E+001, 3.7466572E+002, 5.6561526E+001, 3.8494796E+002, 5.6637822E+001, 2.3120000E+002, 8.0600000E+000, 1.3175287E-001, 8.5248212E-001, 8.4644849E-001, 8.3103479E-001, 1.8000000E+002, 6.5136499E-001
 4.1500000E+001, 1.2140520E+003, 1.6661049E+002, 3.1500000E+001, 5.3334265E+002, 1.7974553E+002, 3.9627138E+002, 9.3942607E+001, 3.7306080E+002, 8.2772257E+001, 3.6902323E+002, 5.3511798E+001, 3.8092665E+002, 5.4199587E+001, 2.3568000E+002, 8.2590000E+000, 1.2504083E-001, 8.2219632E-001, 8.1015058E-001, 8.0158014E-001,NaN,NaN
 4.2500000E+001, 1.2094293E+003, 1.6859288E+002, 3.2500000E+001, 5.1798559E+002, 1.7044075E+002, 3.8823955E+002, 9.0457873E+001, 3.6688757E+002, 7.9482582E+001, 3.6365216E+002, 5.0890827E+001, 3.7670526E+002, 5.1484922E+001, 2.4016000E+002, 8.4580000E+000, 1.1277611E-001, 7.6711917E-001, 7.4214230E-001, 7.4643076E-001,NaN,NaN
 4.3500000E+001, 1.2048465E+003, 1.7087489E+002, 3.3500000E+001, 5.0207867E+002, 1.6282979E+002, 3.8141505E+002, 8.8553470E+001, 3.6105116E+002, 7.3437883E+001, 3.5852434E+002, 4.8447250E+001, 3.7200971E+002, 4.9060076E+001, 2.4464000E+002, 8.6570000E+000, 1.0717115E-001, 7.4205889E-001, 7.1033460E-001, 7.2052670E-001,NaN,NaN
 4.4500000E+001, 1.2001802E+003, 1.7337032E+002, 3.4500000E+001, 4.8969153E+002, 1.5792825E+002, 3.7535131E+002, 8.7580691E+001, 3.5489348E+002, 6.8584136E+001, 3.5351519E+002, 4.6775546E+001, 3.6673414E+002, 4.6501968E+001, 2.4912000E+002, 8.8560000E+000, 1.0188597E-001, 7.1848490E-001, 6.7993252E-001, 6.9561068E-001,NaN,NaN
 4.5500000E+001, 1.1945576E+003, 1.7595989E+002, 3.5500000E+001, 4.7243468E+002, 1.4994234E+002, 3.6831083E+002, 8.3112453E+001, 3.4927227E+002, 6.4008872E+001, 3.4867952E+002, 4.6040246E+001, 3.6143577E+002, 4.4891899E+001, 2.5360000E+002, 9.0550000E+000, 1.0176038E-001, 7.2288153E-001, 6.7607472E-001, 6.9492300E-001,NaN,NaN
 4.6500000E+001, 1.1880798E+003, 1.7920931E+002, 3.6500000E+001, 4.4889168E+002, 1.3954600E+002, 3.6165251E+002, 7.8234970E+001, 3.4447017E+002, 5.8101502E+001, 3.4483838E+002, 4.4208660E+001, 3.5644336E+002, 4.3582697E+001, 2.5808000E+002, 9.2540000E+000, 9.6997139E-002, 7.0186185E-001, 6.4856033E-001, 6.7160517E-001,NaN,NaN
 4.7500000E+001, 1.1814868E+003, 1.8275464E+002, 3.7500000E+001, 4.2567315E+002, 1.3237603E+002, 3.5426834E+002, 7.1606481E+001, 3.4008815E+002, 5.1066857E+001, 3.4142297E+002, 4.1812798E+001, 3.5205279E+002, 4.2117048E+001, 2.6256000E+002, 9.4530000E+000, 9.2489183E-002, 6.8194332E-001, 6.2229097E-001, 6.4900892E-001,NaN,NaN
 4.8500000E+001, 1.1746416E+003, 1.8619894E+002, 3.8500000E+001, 4.0300576E+002, 1.2727607E+002, 3.4663538E+002, 6.3807712E+001, 3.3586000E+002, 4.5544961E+001, 3.3841147E+002, 3.9363133E+001, 3.4833495E+002, 4.0299939E+001, 2.6704000E+002, 9.6520000E+000, 8.8219822E-002, 6.6303578E-001, 5.9723086E-001, 6.2707977E-001,NaN,NaN
 4.9500000E+001, 1.1678298E+003, 1.8938385E+002, 3.9500000E+001, 3.8590028E+002, 1.2413759E+002, 3.4067978E+002, 5.8444412E+001, 3.3244212E+002, 4.2947804E+001, 3.3507769E+002, 3.6681230E+001, 3.4465855E+002, 3.8432229E+001, 2.7152000E+002, 9.8510000E+000, 8.4174344E-002, 6.4505628E-001, 5.7334483E-001, 6.0577095E-001,NaN,NaN
 5.0500000E+001, 1.1611810E+003, 1.9212648E+002, 4.0500000E+001, 3.7211419E+002, 1.1046489E+002, 3.3494793E+002, 5.2510110E+001, 3.2971474E+002, 4.1151142E+001, 3.3185314E+002, 3.4328804E+001, 3.4094871E+002, 3.6239486E+001, 2.7600000E+002, 1.0050000E+001, 7.6699653E-002, 6.1157923E-001, 5.2895335E-001, 5.6486133E-001,NaN,NaN
 5.1500000E+001, 1.1544517E+003, 1.9473645E+002, 4.1500000E+001, 3.5764708E+002, 9.5270791E+001, 3.2867650E+002, 4.6076771E+001, 3.2719786E+002, 3.8536863E+001, 3.2894839E+002, 3.2526821E+001, 3.3753973E+002, 3.4523111E+001, 2.8048000E+002, 1.0249000E+001, 7.3245626E-002, 5.9594567E-001, 5.0837680E-001, 5.4520018E-001,NaN,NaN
 5.2500000E+001, 1.1477055E+003, 1.9749397E+002, 4.2500000E+001, 3.4368600E+002, 8.7731027E+001, 3.2434498E+002, 4.1937995E+001, 3.2481816E+002, 3.5339976E+001, 3.2674428E+002, 3.1306158E+001, 3.3418772E+002, 3.2609717E+001, 2.8496000E+002, 1.0448000E+001, 6.9965153E-002, 5.8096695E-001, 4.8883162E-001, 5.2603735E-001,NaN,NaN
 5.3500000E+001, 1.1414398E+003, 1.9980970E+002, 4.3500000E+001, 3.3379584E+002, 7.2554233E+001, 3.2142048E+002, 3.9022893E+001, 3.2247113E+002, 3.2260407E+001, 3.2452478E+002, 3.0205333E+001, 3.3130315E+002, 3.1239002E+001, 2.8944000E+002, 1.0647000E+001, 6.6848213E-002, 5.6658821E-001, 4.7028137E-001, 5.0735599E-001,NaN,NaN
 5.4500000E+001, 1.1357079E+003, 2.0170594E+002, 4.4500000E+001, 3.2581804E+002, 5.8225436E+001, 3.1919825E+002, 3.5829901E+001, 3.2019194E+002, 2.9539085E+001, 3.2225996E+002, 2.9323789E+001, 3.2902240E+002, 3.0167790E+001, 2.9392000E+002, 1.0846000E+001, 6.3885029E-002, 5.5275894E-001, 4.5268893E-001, 4.8914324E-001,NaN,NaN
 5.5500000E+001, 1.1304829E+003, 2.0348471E+002, 4.5500000E+001, 3.1757941E+002, 3.7359056E+001, 3.1654742E+002, 3.0269375E+001, 3.1827350E+002, 2.7754413E+001, 3.2014776E+002, 2.8095099E+001, 3.2694252E+002, 2.9129993E+001, 2.9840000E+002, 1.1045000E+001, 6.1066580E-002, 5.3943308E-001, 4.3601707E-001, 4.7139015E-001,NaN,NaN
 5.6500000E+001, 1.1257463E+003, 2.0526578E+002, 4.6500000E+001, 3.1170527E+002, 1.1874562E+001, 3.1402518E+002, 2.5350025E+001, 3.1674481E+002, 2.6637393E+001, 3.1820590E+002, 2.6907651E+001, 3.2465567E+002, 2.8076936E+001, 3.0288000E+002, 1.1244000E+001, 5.8486828E-002, 5.2704788E-001, 4.1882485E-001, 4.5319052E-001,NaN,NaN
 5.7500000E+001, 1.1213987E+003, 2.0689107E+002, 4.7500000E+001, 3.0956338E+002, 2.0501301E+000, 3.1219350E+002, 2.2146905E+001, 3.1505560E+002, 2.5324912E+001, 3.1637621E+002, 2.5695267E+001, 3.2255070E+002, 2.7141066E+001, 3.0736000E+002, 1.1443000E+001, 5.5930724E-002, 5.1464181E-001, 4.0391551E-001, 4.3635390E-001,NaN,NaN
 5.8500000E+001, 1.1170657E+003, 2.0839323E+002, 4.8500000E+001, 3.0896306E+002, 7.5110636E-001, 3.1084498E+002, 1.9231118E+001, 3.1353996E+002, 2.4124757E+001, 3.1469650E+002, 2.4707145E+001, 3.2054367E+002, 2.6359466E+001, 3.1184000E+002, 1.1642000E+001, 5.3496844E-002, 5.0262320E-001, 3.8981463E-001, 4.1996407E-001,NaN,NaN
 5.9500000E+001, 1.1121955E+003, 2.1030272E+002, 4.9500000E+001, 3.0857459E+002, 6.2623775E-001, 3.0995661E+002, 1.6369428E+001, 3.1247913E+002, 2.2797976E+001, 3.1349262E+002, 2.4789351E+001, 3.1859507E+002, 2.5366703E+001, 3.1632000E+002, 1.1841000E+001, 4.8968913E-002, 4.7962514E-001, 3.6388915E-001, 3.8852554E-001,NaN,NaN
 6.0500000E+001, 1.1066420E+003, 2.1217459E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 5.0884970E-002, 4.8961006E-001, 3.7869639E-001, 3.9426889E-001,NaN,NaN
 6.1500000E+001, 1.1010261E+003, 2.1342501E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 4.8794481E-002, 4.7820875E-001, 3.6722282E-001, 3.7941162E-001,NaN,NaN
 6.2500000E+001, 1.0949250E+003, 2.1411766E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 4.6795572E-002, 4.6705951E-001, 3.5635018E-001, 3.6501132E-001,NaN,NaN
 6.3500000E+001, 1.0882771E+003, 2.1458385E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 4.4883867E-002, 4.5614687E-001, 3.4604559E-001, 3.5107002E-001,NaN,NaN
 6.4500000E+001, 1.0813048E+003, 2.1507820E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 4.3054806E-002, 4.4545706E-001, 3.3627691E-001, 3.3758876E-001,NaN,NaN
