cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
z,T_CL,T_CL_RMS,r,T_20,T_20_RMS,T_60,T_60_RMS,T_100,T_100_RMS,T_140,T_140_RMS,T_180,T_180_RMS,r2,HF_00-y,HF_00,HF_41,HF_61,HF_81,z2,HF_207
 1.4850000E+002, 7.6072771E+002, 2.1881942E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 4.1784828E-002, 3.4503906E-001, 2.7473711E-001, 2.5182467E-001,NaN,NaN
 1.5050000E+002, 7.5130537E+002, 2.1648070E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 3.8730590E-002, 3.2770501E-001, 2.6266793E-001, 2.3465059E-001,NaN,NaN
 1.5250000E+002, 7.4261223E+002, 2.1431862E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 3.7290731E-002, 3.1926913E-001, 2.5697244E-001, 2.2659398E-001,NaN,NaN
 1.5450000E+002, 7.3437848E+002, 2.1216636E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 3.5905685E-002, 3.1098425E-001, 2.5148361E-001, 2.1887672E-001,NaN,NaN
 1.5650000E+002, 7.2642991E+002, 2.0994753E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 3.4573109E-002, 3.0284836E-001, 2.4618796E-001, 2.1148778E-001,NaN,NaN
 1.5850000E+002, 7.1849565E+002, 2.0752576E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 3.3290824E-002, 2.9485969E-001, 2.4107289E-001, 2.0441598E-001,NaN,NaN
 1.6050000E+002, 7.1041990E+002, 2.0493741E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 3.6884744E-002, 3.0457284E-001, 2.6450324E-001, 2.2414768E-001,NaN,NaN
 1.6250000E+002, 7.0219337E+002, 2.0240303E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 3.5624521E-002, 2.9681750E-001, 2.5960199E-001, 2.1771497E-001,NaN,NaN
 1.6450000E+002, 6.9390357E+002, 1.9960003E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 3.4407211E-002, 2.8919915E-001, 2.5483034E-001, 2.1154291E-001,NaN,NaN
 1.6650000E+002, 6.8545462E+002, 1.9672460E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 3.3642962E-002, 2.8349655E-001, 2.4973452E-001, 2.0581190E-001,NaN,NaN
 1.6850000E+002, 6.7714626E+002, 1.9370836E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 3.1381267E-002, 2.6887910E-001, 2.4076281E-001, 1.9460657E-001,NaN,NaN
 1.7050000E+002, 6.6894858E+002, 1.9065709E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 3.0307135E-002, 2.6176960E-001, 2.3643109E-001, 1.8934049E-001,NaN,NaN
 1.7250000E+002, 6.6119307E+002, 1.8761342E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 2.9269134E-002, 2.5479166E-001, 2.3219356E-001, 1.8428550E-001,NaN,NaN
 1.7450000E+002, 6.5385119E+002, 1.8463910E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 2.8266274E-002, 2.4794435E-001, 2.2804439E-001, 1.7943208E-001,NaN,NaN
 1.7650000E+002, 6.4691684E+002, 1.8176051E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 2.7297214E-002, 2.4122668E-001, 2.2397823E-001, 1.7477104E-001,NaN,NaN
 1.7850000E+002, 6.4033212E+002, 1.7887092E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 2.6360948E-002, 2.3463775E-001, 2.1999025E-001, 1.7029359E-001,NaN,NaN
 1.8050000E+002, 6.3412010E+002, 1.7612759E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 2.5456501E-002, 2.2817662E-001, 2.1607605E-001, 1.6599125E-001,NaN,NaN
 1.8250000E+002, 6.2815579E+002, 1.7331684E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5968000E+002, 1.8209000E+001, 2.4582632E-002, 2.2184236E-001, 2.1223151E-001, 1.6185568E-001,NaN,NaN
 1.8450000E+002, 6.2226024E+002, 1.7059346E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6416000E+002, 1.8408000E+001, 2.2923063E-002, 2.0955054E-001, 2.0473660E-001, 1.5405337E-001,NaN,NaN
 1.8650000E+002, 6.1656259E+002, 1.6775378E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.6864000E+002, 1.8607000E+001, 2.2135597E-002, 2.0359125E-001, 2.0107964E-001, 1.5037167E-001,NaN,NaN
 1.8850000E+002, 6.1104517E+002, 1.6504185E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7312000E+002, 1.8806000E+001, 2.1375140E-002, 1.9775488E-001, 1.9747896E-001, 1.4682688E-001,NaN,NaN
 1.9050000E+002, 6.0563870E+002, 1.6237191E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.7760000E+002, 1.9005000E+001, 2.0640609E-002, 1.9204028E-001, 1.9393187E-001, 1.4341232E-001,NaN,NaN
 1.9250000E+002, 6.0048321E+002, 1.5979248E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8208000E+002, 1.9204000E+001, 1.9931178E-002, 1.8644642E-001, 1.9043604E-001, 1.4012174E-001,NaN,NaN
 1.9450000E+002, 5.9553554E+002, 1.5708797E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.8656000E+002, 1.9403000E+001, 1.9246062E-002, 1.8097228E-001, 1.8698927E-001, 1.3694908E-001,NaN,NaN
 1.9650000E+002, 5.9052566E+002, 1.5427867E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9104000E+002, 1.9602000E+001, 1.8584516E-002, 1.7561679E-001, 1.8358962E-001, 1.3388866E-001,NaN,NaN
 1.9850000E+002, 5.8582864E+002, 1.5135279E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.9552000E+002, 1.9801000E+001, 1.7945816E-002, 1.7037885E-001, 1.8023523E-001, 1.3093486E-001,NaN,NaN
 2.0050000E+002, 5.8108104E+002, 1.4833347E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E+002, 2.0000000E+001, 1.9842422E-002, 1.7566008E-001, 1.9652844E-001, 1.4892040E-001,NaN,NaN
 2.0250000E+002, 5.7632906E+002, 1.4528626E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0450000E+002, 5.7154191E+002, 1.4249785E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0650000E+002, 5.6685601E+002, 1.4000709E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.0850000E+002, 5.6220840E+002, 1.3758500E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 2.1050000E+002, 5.5805603E+002, 1.3514661E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
