s,m/s
Time,w
 0.0000000E+000,-3.2956091E-003
 1.0206207E-002,-3.2464058E-003
 2.0412415E-002,-3.1244967E-003
 3.0618622E-002,-1.9409428E-003
 4.0824829E-002, 1.2313904E-003
 5.1031036E-002, 5.8891006E-003
 6.1237244E-002, 1.0986303E-002
 7.1443451E-002, 1.6153192E-002
 8.1649658E-002, 2.1290667E-002
 9.1855865E-002, 2.6411795E-002
 1.0206207E-001, 3.1437124E-002
 1.1226828E-001, 3.6333258E-002
 1.2247449E-001, 4.1091968E-002
 1.3268069E-001, 4.5731659E-002
 1.4288690E-001, 5.0289108E-002
 1.5309311E-001, 5.4581462E-002
 1.6329932E-001, 5.8096647E-002
 1.7350552E-001, 6.0727214E-002
 1.8371173E-001, 6.1968421E-002
 1.9391794E-001, 6.1941457E-002
 2.0412415E-001, 6.1729775E-002
 2.1433035E-001, 6.2167514E-002
 2.2453656E-001, 6.3070917E-002
 2.3474277E-001, 6.4194035E-002
 2.4494897E-001, 6.5572685E-002
 2.5515518E-001, 6.7175500E-002
 2.6536139E-001, 6.8371689E-002
 2.7556760E-001, 6.8937520E-002
 2.8577380E-001, 7.0705644E-002
 2.9598001E-001, 7.5163632E-002
 3.0618622E-001, 8.0811741E-002
 3.1639243E-001, 7.4435275E-002
 3.2659863E-001, 5.4322747E-002
 3.3680484E-001, 3.4047417E-002
 3.4701105E-001, 1.9938711E-002
 3.5721725E-001, 1.7959420E-002
 3.6742346E-001, 2.4161201E-002
 3.7589065E-001, 3.3099482E-002
 3.8435784E-001, 4.3059006E-002
 3.9282504E-001, 5.1919264E-002
 4.0129223E-001, 5.8839103E-002
 4.0975942E-001, 6.4289983E-002
 4.1822661E-001, 6.9243577E-002
 4.2669380E-001, 7.4523353E-002
 4.3424107E-001, 8.0418857E-002
 4.4178834E-001, 8.7065851E-002
 4.4851665E-001, 9.3567826E-002
 4.5524496E-001, 1.0013494E-001
 4.6094169E-001, 1.0569285E-001
 4.6663843E-001, 1.1121117E-001
 4.7233516E-001, 1.1618827E-001
 4.7803189E-001, 1.2058037E-001
 4.8304021E-001, 1.2455245E-001
 4.8804853E-001, 1.2963245E-001
 4.9305684E-001, 1.3485849E-001
 4.9806516E-001, 1.3939331E-001
 5.0307348E-001, 1.4349285E-001
 5.0808179E-001, 1.4749948E-001
 5.1309011E-001, 1.5172244E-001
 5.1746776E-001, 1.5572611E-001
 5.2184540E-001, 1.6027799E-001
 5.2622305E-001, 1.6545513E-001
 5.3011783E-001, 1.6981595E-001
 5.3401260E-001, 1.7387592E-001
 5.3790737E-001, 1.7778802E-001
 5.4180215E-001, 1.8122218E-001
 5.4569692E-001, 1.8357966E-001
 5.4959169E-001, 1.8519120E-001
 5.5307831E-001, 1.8623873E-001
 5.5656492E-001, 1.8734147E-001
 5.6005153E-001, 1.8853084E-001
 5.6353814E-001, 1.8910405E-001
 5.6702476E-001, 1.8889075E-001
 5.7051137E-001, 1.8819080E-001
 5.7399798E-001, 1.8710858E-001
 5.7748459E-001, 1.8549948E-001
 5.8097120E-001, 1.8341642E-001
 5.8408186E-001, 1.8132219E-001
 5.8719252E-001, 1.7937090E-001
 5.9030318E-001, 1.7729659E-001
 5.9341384E-001, 1.7409652E-001
 5.9652450E-001, 1.6971703E-001
 5.9963516E-001, 1.6482053E-001
 6.0274582E-001, 1.5952661E-001
 6.0585648E-001, 1.5383958E-001
 6.0896714E-001, 1.4830413E-001
 6.1174784E-001, 1.4391793E-001
 6.1452853E-001, 1.4083776E-001
 6.1730923E-001, 1.3908660E-001
 6.2008993E-001, 1.3789573E-001
 6.2287062E-001, 1.3715601E-001
 6.2565132E-001, 1.3710900E-001
 6.2843202E-001, 1.3762297E-001
 6.3121271E-001, 1.3830601E-001
 6.3399341E-001, 1.3880951E-001
 6.3677411E-001, 1.3897647E-001
 6.3955481E-001, 1.3872964E-001
 6.4233550E-001, 1.3799692E-001
 6.4511620E-001, 1.3678613E-001
 6.4789690E-001, 1.3528712E-001
 6.5067759E-001, 1.3377939E-001
 6.5345829E-001, 1.3232127E-001
 6.5623899E-001, 1.3095820E-001
 6.5901968E-001, 1.3004189E-001
 6.6180038E-001, 1.2999938E-001
 6.6458108E-001, 1.3112573E-001
 6.6736177E-001, 1.3326771E-001
 6.7014247E-001, 1.3600651E-001
 6.7292317E-001, 1.3885337E-001
 6.7529451E-001, 1.4151315E-001
 6.7766586E-001, 1.4426495E-001
 6.8003720E-001, 1.4598105E-001
 6.8240854E-001, 1.4570816E-001
 6.8477989E-001, 1.4375988E-001
 6.8715123E-001, 1.4068333E-001
 6.8952258E-001, 1.3678475E-001
 6.9189392E-001, 1.3213343E-001
 6.9426526E-001, 1.2685482E-001
 6.9639912E-001, 1.2183093E-001
 6.9853297E-001, 1.1702525E-001
 7.0066683E-001, 1.1210319E-001
 7.0280068E-001, 1.0695045E-001
 7.0493454E-001, 1.0203000E-001
 7.0706839E-001, 9.7944424E-002
 7.0920224E-001, 9.4900954E-002
 7.1133610E-001, 9.3104986E-002
 7.1346995E-001, 9.2581452E-002
 7.1560381E-001, 9.3419798E-002
 7.1773766E-001, 9.5277317E-002
 7.1987152E-001, 9.7914306E-002
 7.2200537E-001, 1.0121194E-001
 7.2413923E-001, 1.0510233E-001
 7.2627308E-001, 1.0934336E-001
 7.2840693E-001, 1.1371188E-001
 7.3054079E-001, 1.1818344E-001
 7.3267464E-001, 1.2301612E-001
 7.3480850E-001, 1.2832535E-001
 7.3694235E-001, 1.3405316E-001
 7.3907621E-001, 1.4027006E-001
 7.4121006E-001, 1.4717785E-001
 7.4334391E-001, 1.5519927E-001
 7.4547777E-001, 1.6454068E-001
 7.4735448E-001, 1.7412324E-001
 7.4923118E-001, 1.8540685E-001
