cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 5.2009434E+001, 1.1772682E+003, 1.4358783E+002, 4.5285714E+001, 3.1898003E+002, 1.7085744E+001, 3.2057948E+002, 3.6885183E+001, 3.2477026E+002, 3.9712148E+001, 3.3109244E+002, 4.5552098E+001, 3.4084988E+002, 4.2488875E+001, 1.1024000E+002, 2.6870000E+000, 8.1076792E-001, 3.2220222E+000, 2.9669814E+000, 2.6228911E+000, 5.8500000E+001, 8.6952644E-001
 5.5971698E+001, 1.1772682E+003, 1.4358783E+002, 4.9500000E+001, 3.0887768E+002, 3.4244921E+000, 3.1095770E+002, 1.7973675E+001, 3.1356297E+002, 2.5672134E+001, 3.1848065E+002, 3.0931899E+001, 3.2662968E+002, 3.4038976E+001, 1.1472000E+002, 2.8860000E+000, 7.4390234E-001, 3.0139618E+000, 2.7930080E+000, 2.4837095E+000, 6.3000000E+001, 8.7314624E-001
 5.9933962E+001, 1.1654482E+003, 1.5590518E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1920000E+002, 3.0850000E+000, 6.8412690E-001, 2.8231815E+000, 2.6319175E+000, 2.3535571E+000, 6.7500000E+001, 8.7238217E-001
 6.3896226E+001, 1.1516995E+003, 1.6800184E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2368000E+002, 3.2840000E+000, 6.3050069E-001, 2.6478940E+000, 2.4826006E+000, 2.2317379E+000, 7.2000000E+001, 8.5976254E-001
 6.7858491E+001, 1.1365340E+003, 1.7971759E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2816000E+002, 3.4830000E+000, 5.3865469E-001, 2.3376899E+000, 2.2153637E+000, 2.0106178E+000, 7.6500000E+001, 8.5038692E-001
 7.1820755E+001, 1.1200776E+003, 1.8974195E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3264000E+002, 3.6820000E+000, 4.9919724E-001, 2.2001654E+000, 2.0957048E+000, 1.9102099E+000, 8.1000000E+001, 8.4059474E-001
 7.5783019E+001, 1.1019564E+003, 1.9886954E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3712000E+002, 3.8810000E+000, 4.6337464E-001, 2.0728749E+000, 1.9843229E+000, 1.8159110E+000, 8.5500000E+001, 8.3103609E-001
 7.9745283E+001, 1.0823262E+003, 2.0691306E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4160000E+002, 4.0800000E+000, 4.3066769E-001, 1.9414123E+000, 1.8668203E+000, 1.7140399E+000, 9.0000000E+001, 8.2173845E-001
 8.3707547E+001, 1.0614489E+003, 2.1404180E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4608000E+002, 4.2790000E+000, 4.0127367E-001, 1.8333588E+000, 1.7715492E+000, 1.6322078E+000, 9.4500000E+001, 8.1230270E-001
 8.7669811E+001, 1.0398241E+003, 2.2012831E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5056000E+002, 4.4780000E+000, 3.7438612E-001, 1.7329070E+000, 1.6825621E+000, 1.5551739E+000, 9.9000000E+001, 8.0231572E-001
 9.1632075E+001, 1.0173961E+003, 2.2478034E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5504000E+002, 4.6770000E+000, 3.4973882E-001, 1.6394099E+000, 1.5993456E+000, 1.4826109E+000, 1.0350000E+002, 7.7841705E-001
 9.5594340E+001, 9.9477728E+002, 2.2828175E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5952000E+002, 4.8760000E+000, 3.2709979E-001, 1.5522928E+000, 1.5214285E+000, 1.4142189E+000, 1.0800000E+002, 7.5887233E-001
 9.9556604E+001, 9.7181758E+002, 2.3069302E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+002, 5.0750000E+000, 3.0626621E-001, 1.4710436E+000, 1.4483780E+000, 1.3497230E+000, 1.1250000E+002, 7.4714839E-001
 1.0351887E+002, 9.4848001E+002, 2.3278541E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6848000E+002, 5.2740000E+000, 2.6932550E-001, 1.3243684E+000, 1.3153193E+000, 1.2314325E+000, 1.1700000E+002, 7.3452223E-001
 1.0748113E+002, 9.2473765E+002, 2.3409183E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7296000E+002, 5.4730000E+000, 2.5292354E-001, 1.2581651E+000, 1.2546112E+000, 1.1771933E+000, 1.2150000E+002, 7.2142485E-001
 1.1144340E+002, 9.0081070E+002, 2.3465112E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7744000E+002, 5.6720000E+000, 2.3773192E-001, 1.1962632E+000, 1.1973649E+000, 1.1259568E+000, 1.2600000E+002, 7.0814002E-001
 1.1540566E+002, 8.7787578E+002, 2.3477688E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8192000E+002, 5.8710000E+000, 2.2626337E-001, 1.1264544E+000, 1.1375862E+000, 1.0765127E+000, 1.3050000E+002, 6.9479322E-001
 1.1936792E+002, 8.5569361E+002, 2.3450159E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 2.1311634E-001, 1.0728251E+000, 1.0867862E+000, 1.0307417E+000, 1.3500000E+002, 6.8141506E-001
 1.2333019E+002, 8.3421401E+002, 2.3365372E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 2.0088039E-001, 1.0226244E+000, 1.0386421E+000, 9.8746837E-001, 1.3950000E+002, 6.6798782E-001
 1.2729245E+002, 8.1287894E+002, 2.3255803E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 1.8947916E-001, 9.7562733E-001, 9.9294495E-001, 9.4654354E-001, 1.4400000E+002, 6.5446867E-001
 1.3125472E+002, 7.9170540E+002, 2.3081536E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 1.7884404E-001, 9.3162617E-001, 9.4950559E-001, 9.0782638E-001, 1.4850000E+002, 6.2703720E-001
 1.3521698E+002, 7.7160310E+002, 2.2849344E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 1.5962975E-001, 8.5185019E-001, 8.6873658E-001, 8.3648620E-001, 1.5300000E+002, 6.1318838E-001
 1.3917925E+002, 7.5288856E+002, 2.2507128E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 1.5094365E-001, 8.1572525E-001, 8.3111779E-001, 8.0361360E-001, 1.5750000E+002, 5.9936770E-001
 1.4314151E+002, 7.3473382E+002, 2.2098166E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 1.4280858E-001, 7.8189324E-001, 7.9517610E-001, 7.7244821E-001, 1.6200000E+002, 5.8565866E-001
 1.4710377E+002, 7.1695854E+002, 2.1612044E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 1.3518252E-001, 7.5020371E-001, 7.6080407E-001, 7.4287754E-001, 1.6650000E+002, 5.7209296E-001
 1.5106604E+002, 6.9957602E+002, 2.1008834E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 1.2802722E-001, 7.2051444E-001, 7.2790686E-001, 7.1479331E-001, 1.7100000E+002, 5.5865913E-001
 1.5502830E+002, 6.8212895E+002, 2.0293900E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 1.2130794E-001, 6.9269104E-001, 6.9640139E-001, 6.8809180E-001, 1.7550000E+002, 5.4534429E-001
 1.5899057E+002, 6.6554733E+002, 1.9518214E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 1.1992212E-001, 6.7640223E-001, 6.7704997E-001, 6.7205069E-001, 1.8000000E+002, 5.3215580E-001
 1.6295283E+002, 6.4982574E+002, 1.8744064E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 1.1401123E-001, 6.5263933E-001, 6.4901509E-001, 6.4850167E-001,NaN,NaN
 1.6691509E+002, 6.3521123E+002, 1.7994404E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 1.0318184E-001, 6.0935565E-001, 5.9635537E-001, 6.0446651E-001,NaN,NaN
 1.7087736E+002, 6.2142374E+002, 1.7306784E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 9.8217896E-002, 5.8962926E-001, 5.7163947E-001, 5.8381926E-001,NaN,NaN
 1.7483962E+002, 6.0816076E+002, 1.6617992E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 9.3527632E-002, 5.7105258E-001, 5.4794739E-001, 5.6398678E-001,NaN,NaN
 1.7880189E+002, 5.9550215E+002, 1.5961260E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 8.9092945E-002, 5.5353732E-001, 5.2524514E-001, 5.4490166E-001,NaN,NaN
 1.8276415E+002, 5.8370917E+002, 1.5351005E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 8.4897088E-002, 5.3700052E-001, 5.0350164E-001, 5.2650200E-001,NaN,NaN
 1.8672642E+002, 5.7265732E+002, 1.4718183E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 8.0924456E-002, 5.2136438E-001, 4.8268814E-001, 5.0873140E-001,NaN,NaN
 1.9068868E+002, 5.6242100E+002, 1.4086717E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 7.7161026E-002, 5.0655632E-001, 4.6277774E-001, 4.9153910E-001,NaN,NaN
 1.9465094E+002, 5.5313913E+002, 1.3445994E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 7.3593615E-002, 4.9250852E-001, 4.4374478E-001, 4.7487993E-001,NaN,NaN
 1.9861321E+002, 5.4429921E+002, 1.2817018E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 6.6999324E-002, 4.6644585E-001, 4.0821248E-001, 4.4300678E-001,NaN,NaN
 2.0257547E+002, 5.3633831E+002, 1.2216868E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 6.3950906E-002, 4.5431824E-001, 3.9166474E-001, 4.2772829E-001,NaN,NaN
 2.0653774E+002, 5.2812365E+002, 1.1646895E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 6.1055394E-002, 4.4272505E-001, 3.7589714E-001, 4.1285339E-001,NaN,NaN
 2.1050000E+002, 5.2174989E+002, 1.1188835E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 5.8303785E-002, 4.3162010E-001, 3.6088551E-001, 3.9836133E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 5.5687789E-002, 4.2096098E-001, 3.4660548E-001, 3.8423519E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 5.3199645E-002, 4.1070861E-001, 3.3303217E-001, 3.7046139E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 5.1129445E-002, 3.9674960E-001, 3.2012815E-001, 3.5644558E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 4.8852205E-002, 3.8719941E-001, 3.0781014E-001, 3.4336171E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 4.6684572E-002, 3.7796433E-001, 2.9612083E-001, 3.3060951E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 4.2655036E-002, 3.6033449E-001, 2.7452762E-001, 3.0608588E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 4.5643404E-002, 3.7183043E-001, 2.8977690E-001, 3.1426306E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 4.3801041E-002, 3.6367618E-001, 2.8059191E-001, 3.0299954E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 4.2039355E-002, 3.5570779E-001, 2.7187844E-001, 2.9204111E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 4.0354439E-002, 3.4791056E-001, 2.6361304E-001, 2.8138890E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 3.8742384E-002, 3.4027140E-001, 2.5577276E-001, 2.7104419E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 3.7199619E-002, 3.3277893E-001, 2.4833522E-001, 2.6100814E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 3.5722669E-002, 3.2542304E-001, 2.4127850E-001, 2.5128152E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 3.2954085E-002, 3.1108675E-001, 2.2822293E-001, 2.3275742E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 3.1656501E-002, 3.0409197E-001, 2.2218354E-001, 2.2395915E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 3.0412922E-002, 2.9720478E-001, 2.1644390E-001, 2.1546849E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 2.9220837E-002, 2.9042036E-001, 2.1098568E-001, 2.0728339E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 2.8077953E-002, 2.8373473E-001, 2.0579124E-001, 1.9940115E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 2.6982022E-002, 2.7714447E-001, 2.0084373E-001, 1.9181839E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 2.5930713E-002, 2.7064659E-001, 1.9612702E-001, 1.8453094E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 2.4922063E-002, 2.6423887E-001, 1.9162584E-001, 1.7753408E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 2.3024744E-002, 2.5168677E-001, 1.8321272E-001, 1.6439006E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 2.2132661E-002, 2.4553985E-001, 1.7927399E-001, 1.5823052E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 2.1275853E-002, 2.3947784E-001, 1.7549732E-001, 1.5233704E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 2.0452839E-002, 2.3350028E-001, 1.7187123E-001, 1.4670234E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0592000E+002, 1.5821000E+001, 1.9662207E-002, 2.2760686E-001, 1.6838486E-001, 1.4131879E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1040000E+002, 1.6020000E+001, 2.2268006E-002, 2.4049551E-001, 1.9027653E-001, 1.5711028E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1488000E+002, 1.6219000E+001, 2.1481407E-002, 2.3471377E-001, 1.8700873E-001, 1.5220258E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1936000E+002, 1.6418000E+001, 2.0722268E-002, 2.2900628E-001, 1.8383745E-001, 1.4750701E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2384000E+002, 1.6617000E+001, 1.9714956E-002, 2.2291762E-001, 1.8135315E-001, 1.4328205E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.2832000E+002, 1.6816000E+001, 1.8325993E-002, 2.1186997E-001, 1.7518060E-001, 1.3486569E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3280000E+002, 1.7015000E+001, 1.7667519E-002, 2.0646098E-001, 1.7220458E-001, 1.3092908E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.3728000E+002, 1.7214000E+001, 1.7031791E-002, 2.0112925E-001, 1.6929470E-001, 1.2716332E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4176000E+002, 1.7413000E+001, 1.6418140E-002, 1.9587548E-001, 1.6644614E-001, 1.2356102E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.4624000E+002, 1.7612000E+001, 1.5825601E-002, 1.9070043E-001, 1.6365445E-001, 1.2011482E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5072000E+002, 1.7811000E+001, 1.5253768E-002, 1.8560499E-001, 1.6091556E-001, 1.1681759E-001,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5520000E+002, 1.8010000E+001, 1.4701892E-002, 1.8058982E-001, 1.5822570E-001, 1.1366229E-001,NaN,NaN
