cm,K,K,cm,K,K,K,K,K,K,K,K,K,K,cm,cm,kW/m2,kW/m2,kW/m2,kW/m2,cm,kW/m2
 2.0500000E+001, 1.1889810E+003, 1.1783568E+002, 1.0844828E+001, 1.1547631E+003, 1.7044150E+002, 8.5408049E+002, 2.4065894E+002, 6.9136467E+002, 2.0473223E+002, 5.7911404E+002, 1.4789530E+002, 5.0833652E+002, 1.0371423E+002, 9.6800000E+001, 2.0900000E+000, 1.0616678E+000, 4.3986043E+000, 3.8602483E+000, 3.2808520E+000, 4.5000000E+001, 9.3150395E-001
 2.2500000E+001, 1.1991432E+003, 1.1548339E+002, 1.2879310E+001, 1.0975085E+003, 1.9633940E+002, 7.8189610E+002, 2.4330666E+002, 6.5074360E+002, 2.0265974E+002, 5.6011075E+002, 1.4456557E+002, 4.9945390E+002, 1.0090943E+002, 1.0128000E+002, 2.2890000E+000, 9.6657955E-001, 4.0948868E+000, 3.6224176E+000, 3.1028158E+000, 4.9500000E+001, 9.3984845E-001
 2.4500000E+001, 1.2077086E+003, 1.1372097E+002, 1.4913793E+001, 1.0285353E+003, 2.1209945E+002, 7.2526167E+002, 2.4174008E+002, 6.2074402E+002, 2.0279686E+002, 5.4252830E+002, 1.4347463E+002, 4.9085233E+002, 9.8741631E+001, 1.0576000E+002, 2.4880000E+000, 8.8227858E-001, 3.8178505E+000, 3.4024644E+000, 2.9363639E+000, 5.4000000E+001, 9.5217311E-001
 2.6500000E+001, 1.2145926E+003, 1.1266571E+002, 1.6948276E+001, 9.5587731E+002, 2.1892739E+002, 6.8127115E+002, 2.3989114E+002, 5.9481443E+002, 1.9952848E+002, 5.2703752E+002, 1.4154852E+002, 4.8025009E+002, 9.3270447E+001, 1.1024000E+002, 2.6870000E+000, 8.0726991E-001, 3.5645872E+000, 3.1989127E+000, 2.7806119E+000, 5.8500000E+001, 9.6239886E-001
 2.8500000E+001, 1.2196357E+003, 1.1336032E+002, 1.8982759E+001, 8.8772121E+002, 2.3001741E+002, 6.4774815E+002, 2.3719162E+002, 5.6820268E+002, 1.9024842E+002, 5.0988525E+002, 1.3581087E+002, 4.6902638E+002, 8.7494553E+001, 1.1472000E+002, 2.8860000E+000, 7.4030264E-001, 3.3325419E+000, 3.0104209E+000, 2.6347478E+000, 6.3000000E+001, 9.5339872E-001
 3.0500000E+001, 1.2231159E+003, 1.1551242E+002, 2.1017241E+001, 8.1761745E+002, 2.3375945E+002, 6.2032706E+002, 2.2780309E+002, 5.4254141E+002, 1.8142787E+002, 4.9296520E+002, 1.2915699E+002, 4.5852352E+002, 8.3254367E+001, 1.1920000E+002, 3.0850000E+000, 6.8032355E-001, 3.1194697E+000, 2.8357656E+000, 2.4980246E+000, 6.7500000E+001, 9.5064367E-001
 3.2500000E+001, 1.2252816E+003, 1.1908519E+002, 2.3051724E+001, 7.5680445E+002, 2.3647705E+002, 5.9630079E+002, 2.1952723E+002, 5.1947634E+002, 1.7533313E+002, 4.7602643E+002, 1.1941044E+002, 4.4899693E+002, 8.1028202E+001, 1.2368000E+002, 3.2840000E+000, 6.2644218E-001, 2.9234027E+000, 2.6738291E+000, 2.3697561E+000, 7.2000000E+001, 9.4205994E-001
 3.4500000E+001, 1.2256950E+003, 1.2412770E+002, 2.5086207E+001, 7.0722898E+002, 2.4085422E+002, 5.7295465E+002, 2.1432934E+002, 4.9877978E+002, 1.6611267E+002, 4.6104587E+002, 1.1051593E+002, 4.3964975E+002, 7.8116525E+001, 1.2816000E+002, 3.4830000E+000, 5.3405481E-001, 2.5755915E+000, 2.3840966E+000, 2.1361189E+000, 7.6500000E+001, 9.1514304E-001
 3.6500000E+001, 1.2240428E+003, 1.2969442E+002, 2.7120690E+001, 6.7691749E+002, 2.5350417E+002, 5.5695239E+002, 2.1205873E+002, 4.8558965E+002, 1.5886479E+002, 4.4829180E+002, 1.0458643E+002, 4.2941869E+002, 7.4960362E+001, 1.3264000E+002, 3.6820000E+000, 4.9434837E-001, 2.4210078E+000, 2.2544928E+000, 2.0296486E+000, 8.1000000E+001, 9.0016078E-001
 3.8500000E+001, 1.2209966E+003, 1.3545999E+002, 2.9155172E+001, 6.5768367E+002, 2.5944271E+002, 5.4123820E+002, 2.0951599E+002, 4.7400198E+002, 1.5077516E+002, 4.3647294E+002, 9.8124823E+001, 4.1737384E+002, 6.8265182E+001, 1.3712000E+002, 3.8810000E+000, 4.5830521E-001, 2.2777000E+000, 2.1339750E+000, 1.9294247E+000, 8.5500000E+001, 8.8566408E-001
 4.0500000E+001, 1.2169795E+003, 1.4123459E+002, 3.1189655E+001, 6.4133463E+002, 2.6331014E+002, 5.2090418E+002, 2.0152753E+002, 4.6376848E+002, 1.4477962E+002, 4.2444123E+002, 9.4604572E+001, 4.0688882E+002, 6.2332897E+001, 1.4160000E+002, 4.0800000E+000, 4.2883486E-001, 2.1406288E+000, 2.0173231E+000, 1.8325848E+000, 9.0000000E+001, 8.7222078E-001
 4.2500000E+001, 1.2125726E+003, 1.4653215E+002, 3.3224138E+001, 6.2844261E+002, 2.6326123E+002, 4.9648850E+002, 1.8975074E+002, 4.5204637E+002, 1.3959411E+002, 4.1326811E+002, 8.9407786E+001, 3.9688861E+002, 5.7547981E+001, 1.4608000E+002, 4.2790000E+000, 3.9910202E-001, 2.0187080E+000, 1.9144682E+000, 1.7450963E+000, 9.4500000E+001, 8.5990661E-001
 4.4500000E+001, 1.2075539E+003, 1.5148274E+002, 3.5258621E+001, 5.9962424E+002, 2.4985505E+002, 4.7651659E+002, 1.8366535E+002, 4.3999781E+002, 1.3535946E+002, 4.0172244E+002, 8.1635159E+001, 3.8802319E+002, 5.3895098E+001, 1.5056000E+002, 4.4780000E+000, 3.7192385E-001, 1.9052277E+000, 1.8185232E+000, 1.6625737E+000, 9.9000000E+001, 8.4835017E-001
 4.6500000E+001, 1.2018850E+003, 1.5591063E+002, 3.7293103E+001, 5.6289037E+002, 2.3651929E+002, 4.5844199E+002, 1.7645248E+002, 4.2756111E+002, 1.2822844E+002, 3.9069465E+002, 7.3735516E+001, 3.7954486E+002, 4.8990034E+001, 1.5504000E+002, 4.6770000E+000, 3.4703229E-001, 1.7994986E+000, 1.7289098E+000, 1.5847020E+000, 1.0350000E+002, 8.3691020E-001
 4.8500000E+001, 1.1954510E+003, 1.6013464E+002, 3.9327586E+001, 5.3001437E+002, 2.2558820E+002, 4.3634404E+002, 1.6212234E+002, 4.1366616E+002, 1.2045510E+002, 3.8039093E+002, 6.6044062E+001, 3.7170618E+002, 4.4870470E+001, 1.5952000E+002, 4.8760000E+000, 3.2419254E-001, 1.7009104E+000, 1.6450939E+000, 1.5111966E+000, 1.0800000E+002, 8.2491871E-001
 5.0500000E+001, 1.1883817E+003, 1.6398303E+002, 4.1362069E+001, 4.8477025E+002, 2.0385252E+002, 4.1610251E+002, 1.4687884E+002, 4.0083741E+002, 1.1710292E+002, 3.7214831E+002, 6.1551694E+001, 3.6569559E+002, 4.3041965E+001, 1.6400000E+002, 5.0750000E+000, 3.0319884E-001, 1.6089214E+000, 1.5665822E+000, 1.4417993E+000, 1.1250000E+002, 7.9788818E-001
 5.2500000E+001, 1.1806266E+003, 1.6757758E+002, 4.3396552E+001, 4.3172456E+002, 1.6674009E+002, 3.9843510E+002, 1.3379067E+002, 3.8966226E+002, 1.1300736E+002, 3.6321284E+002, 5.8001790E+001, 3.5907631E+002, 4.1456121E+001, 1.6848000E+002, 5.2740000E+000, 2.6604606E-001, 1.4428567E+000, 1.4236882E+000, 1.3144053E+000, 1.1700000E+002, 7.8298926E-001
 5.4500000E+001, 1.1719443E+003, 1.7167687E+002, 4.5431034E+001, 3.6860929E+002, 1.0574461E+002, 3.8051224E+002, 1.1896238E+002, 3.7660159E+002, 1.0376513E+002, 3.5578272E+002, 5.5438648E+001, 3.5229999E+002, 3.9872800E+001, 1.7296000E+002, 5.4730000E+000, 2.4958467E-001, 1.3679565E+000, 1.3585039E+000, 1.2559932E+000, 1.2150000E+002, 7.6750132E-001
 5.6500000E+001, 1.1623965E+003, 1.7613966E+002, 4.7465517E+001, 3.2863996E+002, 5.1652512E+001, 3.6099306E+002, 9.9714334E+001, 3.6281590E+002, 9.2204688E+001, 3.4924463E+002, 5.3201962E+001, 3.4706288E+002, 3.8987065E+001, 1.7744000E+002, 5.6720000E+000, 2.3436011E-001, 1.2979930E+000, 1.2970168E+000, 1.2008520E+000, 1.2600000E+002, 7.5157336E-001
 5.8500000E+001, 1.1518752E+003, 1.8070090E+002, 4.9500000E+001, 3.1266363E+002, 1.7496943E+001, 3.4283356E+002, 7.9023959E+001, 3.5156949E+002, 8.4584313E+001, 3.4369790E+002, 5.0645911E+001, 3.4215481E+002, 3.7413722E+001, 1.8192000E+002, 5.8710000E+000, 2.1993136E-001, 1.2254482E+000, 1.2269634E+000, 1.1376662E+000, 1.3050000E+002, 7.3527276E-001
 6.0500000E+001, 1.1402682E+003, 1.8535821E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8640000E+002, 6.0700000E+000, 2.0691448E-001, 1.1647899E+000, 1.1725245E+000, 1.0890228E+000, 1.3500000E+002, 7.1871567E-001
 6.2500000E+001, 1.1282981E+003, 1.8983380E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9088000E+002, 6.2690000E+000, 1.9482396E-001, 1.1081558E+000, 1.1208713E+000, 1.0431294E+000, 1.3950000E+002, 7.0210906E-001
 6.4500000E+001, 1.1157419E+003, 1.9394718E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9536000E+002, 6.4680000E+000, 1.8358021E-001, 1.0552929E+000, 1.0717730E+000, 9.9983521E-001, 1.4400000E+002, 6.8271587E-001
 6.6500000E+001, 1.1024701E+003, 1.9788944E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9984000E+002, 6.6670000E+000, 1.7311202E-001, 1.0059639E+000, 1.0250236E+000, 9.5899382E-001, 1.4850000E+002, 6.5144382E-001
 6.8500000E+001, 1.0885683E+003, 2.0163666E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0432000E+002, 6.8660000E+000, 1.5425144E-001, 9.1702760E-001, 9.3786324E-001, 8.8410061E-001, 1.5300000E+002, 6.3582034E-001
 7.0500000E+001, 1.0742127E+003, 2.0514819E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0880000E+002, 7.0650000E+000, 1.4574861E-001, 8.7701027E-001, 8.9715067E-001, 8.4977186E-001, 1.5750000E+002, 6.2020477E-001
 7.2500000E+001, 1.0595536E+003, 2.0843865E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1328000E+002, 7.2640000E+000, 1.3779930E-001, 8.3970458E-001, 8.5818038E-001, 8.1734147E-001, 1.6200000E+002, 6.0465479E-001
 7.4500000E+001, 1.0445966E+003, 2.1159352E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.1776000E+002, 7.4630000E+000, 1.3036051E-001, 8.0493082E-001, 8.2084619E-001, 7.8667805E-001, 1.6650000E+002, 5.8920009E-001
 7.6500000E+001, 1.0293366E+003, 2.1443411E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2224000E+002, 7.6620000E+000, 1.2339348E-001, 7.7251811E-001, 7.8505671E-001, 7.5765351E-001, 1.7100000E+002, 5.7385206E-001
 7.8500000E+001, 1.0138289E+003, 2.1686125E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.2672000E+002, 7.8610000E+000, 1.1686279E-001, 7.4230385E-001, 7.5073336E-001, 7.3014331E-001, 1.7550000E+002, 5.5864510E-001
 8.0500000E+001, 9.9796718E+002, 2.1885149E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3120000E+002, 8.0600000E+000, 1.1599235E-001, 7.3511632E-001, 7.3713089E-001, 7.2284498E-001, 1.8000000E+002, 5.4363961E-001
 8.2500000E+001, 9.8202158E+002, 2.2055934E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.3568000E+002, 8.2590000E+000, 1.1017920E-001, 7.0914263E-001, 7.0594338E-001, 6.9820712E-001,NaN,NaN
 8.4500000E+001, 9.6613734E+002, 2.2203307E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4016000E+002, 8.4580000E+000, 9.9552549E-002, 6.6212038E-001, 6.4723142E-001, 6.5215212E-001,NaN,NaN
 8.6500000E+001, 9.5052585E+002, 2.2330607E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4464000E+002, 8.6570000E+000, 9.4693207E-002, 6.4082405E-001, 6.1963349E-001, 6.3054299E-001,NaN,NaN
 8.8500000E+001, 9.3515705E+002, 2.2430746E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.4912000E+002, 8.8560000E+000, 9.0109232E-002, 6.2085093E-001, 5.9316615E-001, 6.0976255E-001,NaN,NaN
 9.0500000E+001, 9.2010524E+002, 2.2500108E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5360000E+002, 9.0550000E+000, 8.5782135E-002, 6.0209462E-001, 5.6780236E-001, 5.8973209E-001,NaN,NaN
 9.2500000E+001, 9.0559615E+002, 2.2539015E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5808000E+002, 9.2540000E+000, 8.1694919E-002, 5.8445547E-001, 5.4351723E-001, 5.7038023E-001,NaN,NaN
 9.4500000E+001, 8.9164771E+002, 2.2539214E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6256000E+002, 9.4530000E+000, 7.7831706E-002, 5.6784016E-001, 5.2028703E-001, 5.5164284E-001,NaN,NaN
 9.6500000E+001, 8.7794037E+002, 2.2489746E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.6704000E+002, 9.6520000E+000, 7.4178075E-002, 5.5216188E-001, 4.9808891E-001, 5.3346325E-001,NaN,NaN
 9.8500000E+001, 8.6439959E+002, 2.2391909E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7152000E+002, 9.8510000E+000, 7.0720592E-002, 5.3733983E-001, 4.7689994E-001, 5.1579193E-001,NaN,NaN
 1.0050000E+002, 8.5103427E+002, 2.2255744E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.7600000E+002, 1.0050000E+001, 6.4345552E-002, 5.0997009E-001, 4.3745656E-001, 4.8181122E-001,NaN,NaN
 1.0250000E+002, 8.3771393E+002, 2.2089719E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8048000E+002, 1.0249000E+001, 6.1405819E-002, 4.9728886E-001, 4.1915389E-001, 4.6543640E-001,NaN,NaN
 1.0450000E+002, 8.2453320E+002, 2.1886631E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8496000E+002, 1.0448000E+001, 5.8618056E-002, 4.8519644E-001, 4.0176368E-001, 4.4943853E-001,NaN,NaN
 1.0650000E+002, 8.1141770E+002, 2.1649282E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.8944000E+002, 1.0647000E+001, 5.5972935E-002, 4.7363852E-001, 3.8525946E-001, 4.3379913E-001,NaN,NaN
 1.0850000E+002, 7.9835673E+002, 2.1377773E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9392000E+002, 1.0846000E+001, 5.3462008E-002, 4.6256555E-001, 3.6961395E-001, 4.1850466E-001,NaN,NaN
 1.1050000E+002, 7.8563242E+002, 2.1088730E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.9840000E+002, 1.1045000E+001, 5.1077374E-002, 4.5193219E-001, 3.5479883E-001, 4.0354570E-001,NaN,NaN
 1.1250000E+002, 7.7342532E+002, 2.0789943E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0288000E+002, 1.1244000E+001, 4.9157493E-002, 4.4137477E-001, 3.3885138E-001, 3.8856476E-001,NaN,NaN
 1.1450000E+002, 7.6162911E+002, 2.0483670E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.0736000E+002, 1.1443000E+001, 4.6984401E-002, 4.3160584E-001, 3.2557502E-001, 3.7431326E-001,NaN,NaN
 1.1650000E+002, 7.4999281E+002, 2.0175837E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1184000E+002, 1.1642000E+001, 4.4917943E-002, 4.2216004E-001, 3.1304024E-001, 3.6038259E-001,NaN,NaN
 1.1850000E+002, 7.3855238E+002, 1.9858558E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.1632000E+002, 1.1841000E+001, 4.1081400E-002, 4.0411695E-001, 2.9007253E-001, 3.3349238E-001,NaN,NaN
 1.2050000E+002, 7.2735155E+002, 1.9526201E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2080000E+002, 1.2040000E+001, 4.2992734E-002, 4.1363150E-001, 3.0181685E-001, 3.3756758E-001,NaN,NaN
 1.2250000E+002, 7.1638548E+002, 1.9182439E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2528000E+002, 1.2239000E+001, 4.1229399E-002, 4.0487079E-001, 2.9189424E-001, 3.2483263E-001,NaN,NaN
 1.2450000E+002, 7.0562142E+002, 1.8820873E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.2976000E+002, 1.2438000E+001, 3.9545571E-002, 3.9629810E-001, 2.8253960E-001, 3.1243788E-001,NaN,NaN
 1.2650000E+002, 6.9522016E+002, 1.8465683E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3424000E+002, 1.2637000E+001, 3.7937095E-002, 3.8789787E-001, 2.7372344E-001, 3.0038942E-001,NaN,NaN
 1.2850000E+002, 6.8525277E+002, 1.8122590E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.3872000E+002, 1.2836000E+001, 3.6400102E-002, 3.7965646E-001, 2.6541663E-001, 2.8869294E-001,NaN,NaN
 1.3050000E+002, 6.7564692E+002, 1.7776333E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4320000E+002, 1.3035000E+001, 3.4930865E-002, 3.7156180E-001, 2.5759056E-001, 2.7735353E-001,NaN,NaN
 1.3250000E+002, 6.6648774E+002, 1.7427721E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.4768000E+002, 1.3234000E+001, 3.3525946E-002, 3.6360340E-001, 2.5021749E-001, 2.6637546E-001,NaN,NaN
 1.3450000E+002, 6.5768323E+002, 1.7086527E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5216000E+002, 1.3433000E+001, 3.0896456E-002, 3.4806064E-001, 2.3672313E-001, 2.4551506E-001,NaN,NaN
 1.3650000E+002, 6.4924087E+002, 1.6735760E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5664000E+002, 1.3632000E+001, 2.9666208E-002, 3.4046199E-001, 2.3055043E-001, 2.3563590E-001,NaN,NaN
 1.3850000E+002, 6.4112000E+002, 1.6391494E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6112000E+002, 1.3831000E+001, 2.8488436E-002, 3.3297053E-001, 2.2472797E-001, 2.2612428E-001,NaN,NaN
 1.4050000E+002, 6.3332300E+002, 1.6057854E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.6560000E+002, 1.4030000E+001, 2.7360574E-002, 3.2558148E-001, 2.1923252E-001, 2.1697890E-001,NaN,NaN
 1.4250000E+002, 6.2594063E+002, 1.5744719E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7008000E+002, 1.4229000E+001, 2.6280211E-002, 3.1829098E-001, 2.1404191E-001, 2.0819720E-001,NaN,NaN
 1.4450000E+002, 6.1897006E+002, 1.5442380E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7456000E+002, 1.4428000E+001, 2.5245124E-002, 3.1109587E-001, 2.0913494E-001, 1.9977546E-001,NaN,NaN
 1.4650000E+002, 6.1230836E+002, 1.5142417E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.7904000E+002, 1.4627000E+001, 2.4253180E-002, 3.0399353E-001, 2.0449145E-001, 1.9170902E-001,NaN,NaN
 1.4850000E+002, 6.0587711E+002, 1.4843395E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8352000E+002, 1.4826000E+001, 2.3302146E-002, 2.9698183E-001, 2.0009232E-001, 1.8399219E-001,NaN,NaN
 1.5050000E+002, 5.9956281E+002, 1.4536222E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.8800000E+002, 1.5025000E+001, 2.1515350E-002, 2.8322443E-001, 1.9195606E-001, 1.6958016E-001,NaN,NaN
 1.5250000E+002, 5.9350073E+002, 1.4224196E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9248000E+002, 1.5224000E+001, 2.0675977E-002, 2.7647665E-001, 1.8818582E-001, 1.6286928E-001,NaN,NaN
 1.5450000E+002, 5.8752149E+002, 1.3903453E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.9696000E+002, 1.5423000E+001, 1.9870421E-002, 2.6981550E-001, 1.8459387E-001, 1.5647702E-001,NaN,NaN
 1.5650000E+002, 5.8167909E+002, 1.3570552E+002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.0144000E+002, 1.5622000E+001, 1.9097125E-002, 2.6324078E-001, 1.8116612E-001, 1.5039404E-001,NaN,NaN
