s,m/s
Time,w
 0.0000000E+000, 1.3691311E-003
 1.2500000E-002, 1.3596497E-003
 2.5000000E-002, 1.3581018E-003
 3.7500000E-002, 1.6529659E-003
 5.0000000E-002, 2.8364352E-003
 6.2500000E-002, 4.3855208E-003
 7.5000000E-002, 6.3498781E-003
 8.7500000E-002, 8.4214779E-003
 1.0000000E-001, 1.0515373E-002
 1.1250000E-001, 1.2608309E-002
 1.2500000E-001, 1.4667268E-002
 1.3750000E-001, 1.6703715E-002
 1.5000000E-001, 1.8708286E-002
 1.6250000E-001, 2.0703654E-002
 1.7500000E-001, 2.2639847E-002
 1.8750000E-001, 2.4097409E-002
 2.0000000E-001, 2.3957528E-002
 2.1250000E-001, 2.2705181E-002
 2.2500000E-001, 2.1545791E-002
 2.3750000E-001, 2.0740457E-002
 2.5000000E-001, 2.0401613E-002
 2.6250000E-001, 2.1030659E-002
 2.7500000E-001, 2.2133555E-002
 2.8750000E-001, 2.3613362E-002
 3.0000000E-001, 2.5239902E-002
 3.1250000E-001, 2.6910381E-002
 3.2500000E-001, 2.8341743E-002
 3.3750000E-001, 3.0231080E-002
 3.5000000E-001, 3.3002620E-002
 3.6250000E-001, 3.5453388E-002
 3.7500000E-001, 3.2283483E-002
 3.8750000E-001, 2.6316269E-002
 4.0000000E-001, 2.3627933E-002
 4.1250000E-001, 2.6434563E-002
 4.2340426E-001, 3.2980572E-002
 4.3430852E-001, 3.9474559E-002
 4.4325487E-001, 4.4825747E-002
 4.5220122E-001, 4.9974646E-002
 4.5986262E-001, 5.3901028E-002
 4.6752402E-001, 5.7356094E-002
 4.7434149E-001, 6.0017995E-002
 4.8115895E-001, 6.3102823E-002
 4.8726582E-001, 6.6159422E-002
 4.9337268E-001, 6.9369923E-002
 4.9947954E-001, 7.2802483E-002
 5.0558641E-001, 7.6103028E-002
 5.1103081E-001, 7.9011004E-002
 5.1647521E-001, 8.2199082E-002
 5.2191962E-001, 8.5942132E-002
 5.2736402E-001, 8.9870913E-002
 5.3280842E-001, 9.3877550E-002
 5.3825282E-001, 9.8047749E-002
 5.4369723E-001, 1.0244074E-001
 5.4849388E-001, 1.0641876E-001
 5.5329054E-001, 1.1068426E-001
 5.5808720E-001, 1.1531706E-001
 5.6288386E-001, 1.1979906E-001
 5.6768052E-001, 1.2412917E-001
 5.7247718E-001, 1.2856339E-001
 5.7643542E-001, 1.3234115E-001
 5.8039365E-001, 1.3642190E-001
 5.8435188E-001, 1.4081057E-001
 5.8831012E-001, 1.4499520E-001
 5.9226835E-001, 1.4853643E-001
 5.9622659E-001, 1.5144228E-001
 6.0018482E-001, 1.5381797E-001
 6.0414306E-001, 1.5554995E-001
 6.0810129E-001, 1.5640579E-001
 6.1205952E-001, 1.5613819E-001
 6.1561645E-001, 1.5478536E-001
 6.1917337E-001, 1.5231919E-001
 6.2273030E-001, 1.4870645E-001
 6.2628722E-001, 1.4410886E-001
 6.2984415E-001, 1.3849698E-001
 6.3340107E-001, 1.3228937E-001
 6.3695799E-001, 1.2584725E-001
 6.4051492E-001, 1.1935036E-001
 6.4407184E-001, 1.1285244E-001
 6.4762877E-001, 1.0644567E-001
 6.5118569E-001, 1.0035638E-001
 6.5474262E-001, 9.4842507E-002
 6.5829954E-001, 9.0190553E-002
 6.6185646E-001, 8.6655435E-002
 6.6502432E-001, 8.4525719E-002
 6.6819218E-001, 8.3373379E-002
 6.7136004E-001, 8.2909283E-002
 6.7452789E-001, 8.2692371E-002
