cm,K,K,m/s,K,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,kg/kg
 2.1500000E+001, 1.1461878E+003, 1.1565975E+003, 2.9135250E+000, 1.0555271E+002, 2.9526324E+002, 1.0041358E+000, 5.9178559E-002, 5.3797398E-002, 3.6153423E-002, 3.4523709E-002, 1.3388436E-001, 2.8542176E-002, 6.5180614E-001, 8.5050788E-004
 2.2500000E+001, 1.1406693E+003, 1.1462263E+003, 2.9664350E+000, 1.0967596E+002, 3.0629254E+002, 1.0489154E+000, 6.3356077E-002, 5.3315489E-002, 3.4216506E-002, 3.1524419E-002, 1.3052320E-001, 2.7013031E-002, 6.5805031E-001, 8.0557025E-004
 2.3500000E+001, 1.1341564E+003, 1.1348087E+003, 3.0144150E+000, 1.1437960E+002, 3.1717197E+002, 1.0878460E+000, 6.7556056E-002, 5.2771322E-002, 3.2304940E-002, 2.8755844E-002, 1.2710269E-001, 2.5503900E-002, 6.6411607E-001, 7.6103684E-004
 2.4500000E+001, 1.1263678E+003, 1.1218387E+003, 3.0559060E+000, 1.1949425E+002, 3.2801106E+002, 1.1251903E+000, 7.1827614E-002, 5.2118787E-002, 3.0443508E-002, 2.6193153E-002, 1.2358789E-001, 2.4034348E-002, 6.7001438E-001, 7.1760680E-004
 2.5500000E+001, 1.1180707E+003, 1.1084637E+003, 3.0559060E+000, 1.2495623E+002, 3.3870345E+002, 1.1251903E+000, 7.5991348E-002, 5.1446413E-002, 2.8651491E-002, 2.3840898E-002, 1.2013761E-001, 2.2619598E-002, 6.7563712E-001, 6.7573388E-004
 2.6500000E+001, 1.1092387E+003, 1.0948106E+003, 3.1218128E+000, 1.3050534E+002, 3.4854317E+002, 1.1956562E+000, 8.0023309E-002, 5.0761680E-002, 2.6938778E-002, 2.1685911E-002, 1.1677664E-001, 2.1267456E-002, 6.8097086E-001, 6.3566493E-004
 2.7500000E+001, 1.1002659E+003, 1.0813005E+003, 3.1487866E+000, 1.3598063E+002, 3.5750113E+002, 1.2266809E+000, 8.3880695E-002, 5.0093060E-002, 2.5301652E-002, 1.9725168E-002, 1.1354250E-001, 1.9974988E-002, 6.8600231E-001, 5.9726825E-004
 2.8500000E+001, 1.0905093E+003, 1.0671470E+003, 3.1743215E+000, 1.4070749E+002, 3.6536214E+002, 1.2520680E+000, 8.7727446E-002, 4.9385705E-002, 2.3694688E-002, 1.7928763E-002, 1.1029106E-001, 1.8706333E-002, 6.9088035E-001, 5.5948159E-004
 2.9500000E+001, 1.0798100E+003, 1.0519888E+003, 3.1968429E+000, 1.4472000E+002, 3.7238106E+002, 1.2737065E+000, 9.1594805E-002, 4.8623410E-002, 2.2115587E-002, 1.6295244E-002, 1.0699492E-001, 1.7459674E-002, 6.9562305E-001, 5.2229865E-004
 3.0500000E+001, 1.0680370E+003, 1.0359345E+003, 3.2145625E+000, 1.4777234E+002, 3.7764893E+002, 1.2948037E+000, 9.5427936E-002, 4.7779280E-002, 2.0636581E-002, 1.4820481E-002, 1.0371278E-001, 1.6292037E-002, 7.0012408E-001, 4.8752595E-004
 3.1500000E+001, 1.0552775E+003, 1.0191480E+003, 3.2287698E+000, 1.5063645E+002, 3.8182095E+002, 1.3133291E+000, 9.9200980E-002, 4.6848584E-002, 1.9286470E-002, 1.3472978E-002, 1.0047714E-001, 1.5226160E-002, 7.0435982E-001, 4.5580419E-004
 3.2500000E+001, 1.0419038E+003, 1.0019464E+003, 3.2399619E+000, 1.5349960E+002, 3.8541739E+002, 1.3311760E+000, 1.0291049E-001, 4.5860056E-002, 1.8033883E-002, 1.2245490E-002, 9.7288046E-002, 1.4237276E-002, 7.0837014E-001, 4.2634711E-004
 3.3500000E+001, 1.0284382E+003, 9.8491153E+002, 3.2487156E+000, 1.5633790E+002, 3.8880017E+002, 1.3466713E+000, 1.0651778E-001, 4.4872754E-002, 1.6836209E-002, 1.1127136E-002, 9.4175538E-002, 1.3291744E-002, 7.1219426E-001, 3.9811640E-004
 3.4500000E+001, 1.0149169E+003, 9.6798285E+002, 3.2559301E+000, 1.5897167E+002, 3.9206759E+002, 1.3590689E+000, 1.1007385E-001, 4.3882086E-002, 1.5667107E-002, 1.0088868E-002, 9.1096800E-002, 1.2368768E-002, 7.1590631E-001, 3.7049844E-004
 3.5500000E+001, 1.0007853E+003, 9.5069280E+002, 3.2559301E+000, 1.6122039E+002, 3.9435662E+002, 1.3590689E+000, 1.1354755E-001, 4.2883536E-002, 1.4550594E-002, 9.1549096E-003, 8.8077861E-002, 1.1487311E-002, 7.1944733E-001, 3.4412885E-004
 3.6500000E+001, 9.8680566E+002, 9.3388852E+002, 3.2607645E+000, 1.6280878E+002, 3.9577135E+002, 1.3714198E+000, 1.1689808E-001, 4.1899942E-002, 1.3491752E-002, 8.2994671E-003, 8.5159953E-002, 1.0651383E-002, 7.2281043E-001, 3.1914279E-004
 3.7500000E+001, 9.7289213E+002, 9.1746358E+002, 3.2652421E+000, 1.6380742E+002, 3.9642258E+002, 1.3945366E+000, 1.2011328E-001, 4.0936320E-002, 1.2493445E-002, 7.5204794E-003, 8.2354506E-002, 9.8632460E-003, 7.2598812E-001, 2.9556014E-004
 3.8500000E+001, 9.5896993E+002, 9.0120773E+002, 3.2652421E+000, 1.6436479E+002, 3.9645139E+002, 1.3945366E+000, 1.2318811E-001, 3.9987745E-002, 1.1564869E-002, 6.8203180E-003, 7.9666741E-002, 9.1301597E-003, 7.2896575E-001, 2.7362088E-004
 3.9500000E+001, 9.4487151E+002, 8.8520568E+002, 3.2665563E+000, 1.6469141E+002, 3.9566764E+002, 1.4014752E+000, 1.2611604E-001, 3.9048130E-002, 1.0719920E-002, 6.1865254E-003, 7.7106625E-002, 8.4630946E-003, 7.3173277E-001, 2.5367460E-004
 4.0500000E+001, 9.3068887E+002, 8.6943711E+002, 3.2711542E+000, 1.6461411E+002, 3.9405318E+002, 1.4039418E+000, 1.2892766E-001, 3.8105392E-002, 9.9529228E-003, 5.6097147E-003, 7.4648354E-002, 7.8575706E-003, 7.3431635E-001, 2.3557779E-004
 4.1500000E+001, 9.1654943E+002, 8.5402032E+002, 3.2711542E+000, 1.6402576E+002, 3.9180012E+002, 1.4039418E+000, 1.3164740E-001, 3.7172769E-002, 9.2334461E-003, 5.0697409E-003, 7.2270136E-002, 7.2895627E-003, 7.3677698E-001, 2.1859384E-004
 4.2500000E+001, 9.0251768E+002, 8.3891347E+002, 3.2718481E+000, 1.6327161E+002, 3.8914140E+002, 1.4029289E+000, 1.3429324E-001, 3.6250113E-002, 8.5502947E-003, 4.5571624E-003, 6.9956462E-002, 6.7502327E-003, 7.3914248E-001, 2.0246573E-004
 4.3500000E+001, 8.8831784E+002, 8.2393161E+002, 3.2696733E+000, 1.6252037E+002, 3.8610164E+002, 1.3994688E+000, 1.3690261E-001, 3.5320213E-002, 7.8988912E-003, 4.0645069E-003, 6.7675346E-002, 6.2359667E-003, 7.4144054E-001, 1.8707583E-004
 4.4500000E+001, 8.7347354E+002, 8.0863432E+002, 3.2643808E+000, 1.6159909E+002, 3.8227560E+002, 1.3973710E+000, 1.3952707E-001, 3.4360754E-002, 7.2672675E-003, 3.6081134E-003, 6.5376949E-002, 5.7373164E-003, 7.4369754E-001, 1.7212796E-004
 4.5500000E+001, 8.5826716E+002, 7.9313727E+002, 3.2554555E+000, 1.6047114E+002, 3.7789177E+002, 1.3952287E+000, 1.4213105E-001, 3.3373327E-002, 6.6777510E-003, 3.1948477E-003, 6.3094201E-002, 5.2719087E-003, 7.4586640E-001, 1.5818992E-004
 4.6500000E+001, 8.4316013E+002, 7.7790569E+002, 3.2437258E+000, 1.5956876E+002, 3.7357870E+002, 1.3957843E+000, 1.4468196E-001, 3.2393741E-002, 6.1117547E-003, 2.8129630E-003, 6.0855262E-002, 4.8250695E-003, 7.4796184E-001, 1.4478243E-004
 4.7500000E+001, 8.2828174E+002, 7.6332220E+002, 3.2166605E+000, 1.5891739E+002, 3.6915946E+002, 1.3937146E+000, 1.4713715E-001, 3.1461071E-002, 5.5524308E-003, 2.4603606E-003, 5.8695527E-002, 4.3834980E-003, 7.4998526E-001, 1.3149141E-004
 4.8500000E+001, 8.1376352E+002, 7.4939118E+002, 3.2166605E+000, 1.5825044E+002, 3.6452584E+002, 1.3937146E+000, 1.4945210E-001, 3.0574843E-002, 5.0296225E-003, 2.1530114E-003, 5.6655088E-002, 3.9707546E-003, 7.5187045E-001, 1.1907247E-004
 4.9500000E+001, 7.9955045E+002, 7.3592799E+002, 3.2045058E+000, 1.5726807E+002, 3.5953061E+002, 1.3874169E+000, 1.5162490E-001, 2.9714665E-002, 4.5697145E-003, 1.8891132E-003, 5.4739576E-002, 3.6076694E-003, 7.5358713E-001, 1.0815548E-004
 5.0500000E+001, 7.8579113E+002, 7.2302165E+002, 3.1807221E+000, 1.5570028E+002, 3.5416532E+002, 1.3718674E+000, 1.5367676E-001, 2.8886241E-002, 4.1515741E-003, 1.6628500E-003, 5.2928612E-002, 3.2775585E-003, 7.5517362E-001, 9.8216048E-005
 5.1500000E+001, 7.7230471E+002, 7.1055386E+002, 3.1667132E+000, 1.5354256E+002, 3.4842982E+002, 1.3649969E+000, 1.5562898E-001, 2.8090194E-002, 3.7601392E-003, 1.4686647E-003, 5.1202521E-002, 2.9685310E-003, 7.5666108E-001, 8.8911585E-005
 5.2500000E+001, 7.5904004E+002, 6.9827242E+002, 3.1502954E+000, 1.5107534E+002, 3.4268795E+002, 1.3592388E+000, 1.5749636E-001, 2.7311084E-002, 3.4040043E-003, 1.3041555E-003, 4.9549987E-002, 2.6873718E-003, 7.5804798E-001, 8.0469224E-005
 5.3500000E+001, 7.4631718E+002, 6.8654092E+002, 3.1355532E+000, 1.4852518E+002, 3.3698132E+002, 1.3489729E+000, 1.5923549E-001, 2.6558818E-002, 3.1032344E-003, 1.1608308E-003, 4.8013338E-002, 2.4499219E-003, 7.5929689E-001, 7.3359650E-005
 5.4500000E+001, 7.3402571E+002, 6.7534403E+002, 3.1204970E+000, 1.4604139E+002, 3.3115907E+002, 1.3381978E+000, 1.6087199E-001, 2.5835985E-002, 2.8378434E-003, 1.0295801E-003, 4.6569121E-002, 2.2404027E-003, 7.6044912E-001, 6.7082239E-005
 5.5500000E+001, 7.2202914E+002, 6.6454543E+002, 3.1051066E+000, 1.4368745E+002, 3.2533325E+002, 1.3283642E+000, 1.6244339E-001, 2.5136083E-002, 2.5897614E-003, 9.0573300E-004, 4.5182878E-002, 2.0445484E-003, 7.6154616E-001, 6.1204703E-005
 5.6500000E+001, 7.1043391E+002, 6.5416123E+002, 3.1051066E+000, 1.4140060E+002, 3.1952227E+002, 1.3283642E+000, 1.6394327E-001, 2.4460383E-002, 2.3613170E-003, 7.9387297E-004, 4.3859684E-002, 1.8641976E-003, 7.6257919E-001, 5.5797581E-005
 5.7500000E+001, 6.9925104E+002, 6.4419101E+002, 3.0888424E+000, 1.3911425E+002, 3.1390760E+002, 1.3196258E+000, 1.6538583E-001, 2.3813049E-002, 2.1378360E-003, 6.9085130E-004, 4.2585685E-002, 1.6877653E-003, 7.6357397E-001, 5.0494087E-005
 5.8500000E+001, 6.8816044E+002, 6.3441570E+002, 3.0572747E+000, 1.3684833E+002, 3.0835797E+002, 1.3068809E+000, 1.6680843E-001, 2.3178545E-002, 1.9111630E-003, 5.9985382E-004, 4.1326459E-002, 1.5088129E-003, 7.6455497E-001, 4.5104091E-005
 5.9500000E+001, 6.7717073E+002, 6.2486656E+002, 3.0572747E+000, 1.3426973E+002, 3.0223993E+002, 1.3068809E+000, 1.6817514E-001, 2.2552847E-002, 1.7111950E-003, 5.2445365E-004, 4.0116914E-002, 1.3509434E-003, 7.6546844E-001, 4.0370530E-005
 6.0500000E+001, 6.6666970E+002, 6.1588001E+002, 3.0371737E+000, 1.3165287E+002, 2.9581370E+002, 1.2906236E+000, 1.6942731E-001, 2.1959948E-002, 1.5503713E-003, 4.6517249E-004, 3.9009972E-002, 1.2239774E-003, 7.6627258E-001, 3.6578733E-005
 6.1500000E+001, 6.5672367E+002, 6.0737275E+002, 3.0290223E+000, 1.2910251E+002, 2.8960701E+002, 1.2826335E+000, 1.7058917E-001, 2.1395290E-002, 1.4175187E-003, 4.1865799E-004, 3.7983528E-002, 1.1190937E-003, 7.6699384E-001, 3.3448794E-005
 6.2500000E+001, 6.4752820E+002, 5.9952791E+002, 3.0197287E+000, 1.2679689E+002, 2.8392211E+002, 1.2748875E+000, 1.7165051E-001, 2.0876016E-002, 1.2997792E-003, 3.8020321E-004, 3.7045641E-002, 1.0261415E-003, 7.6764570E-001, 3.0669738E-005
 6.3500000E+001, 6.3883668E+002, 5.9220513E+002, 3.0113115E+000, 1.2464331E+002, 2.7850235E+002, 1.2660814E+000, 1.7263866E-001, 2.0392205E-002, 1.1902464E-003, 3.4657483E-004, 3.6172023E-002, 9.3966819E-004, 7.6825102E-001, 2.8078922E-005
 6.4500000E+001, 6.3055528E+002, 5.8535427E+002, 3.0027438E+000, 1.2253011E+002, 2.7307183E+002, 1.2548198E+000, 1.7356066E-001, 1.9937787E-002, 1.0916645E-003, 3.1537627E-004, 3.5357362E-002, 8.6184036E-004, 7.6881148E-001, 2.5749386E-005
 6.5500000E+001, 6.2256161E+002, 5.7884954E+002, 3.0027438E+000, 1.2037639E+002, 2.6750466E+002, 1.2548198E+000, 1.7442481E-001, 1.9508342E-002, 1.0036447E-003, 2.8554948E-004, 3.4594518E-002, 7.9235109E-004, 7.6933209E-001, 2.3671359E-005
 6.6500000E+001, 6.1505808E+002, 5.7284295E+002, 2.9901998E+000, 1.1813680E+002, 2.6213295E+002, 1.2296594E+000, 1.7522610E-001, 1.9116139E-002, 9.1482194E-004, 2.5737252E-004, 3.3886279E-002, 7.2222784E-004, 7.6982357E-001, 2.1567060E-005
 6.7500000E+001, 6.0777100E+002, 5.6707840E+002, 2.9901998E+000, 1.1561137E+002, 2.5658759E+002, 1.2296594E+000, 1.7600857E-001, 1.8740661E-002, 8.1894402E-004, 2.2991287E-004, 3.3193397E-002, 6.4653475E-004, 7.7031408E-001, 1.9288174E-005
 6.8500000E+001, 6.0038031E+002, 5.6134441E+002, 2.9815769E+000, 1.1283436E+002, 2.5064771E+002, 1.2206568E+000, 1.7678968E-001, 1.8364710E-002, 7.2441665E-004, 2.0378108E-004, 3.2501652E-002, 5.7190788E-004, 7.7080149E-001, 1.7045981E-005
 6.9500000E+001, 5.9296163E+002, 5.5563521E+002, 2.9670361E+000, 1.1001370E+002, 2.4446767E+002, 1.1998965E+000, 1.7756058E-001, 1.7988612E-002, 6.3694753E-004, 1.8018289E-004, 3.1819340E-002, 5.0285331E-004, 7.7127424E-001, 1.4974224E-005
 7.0500000E+001, 5.8560374E+002, 5.4990000E+002, 2.9581543E+000, 1.0739393E+002, 2.3840621E+002, 1.1899131E+000, 1.7832359E-001, 1.7610309E-002, 5.5733603E-004, 1.5941652E-004, 3.1144480E-002, 4.4000213E-004, 7.7173228E-001, 1.3088383E-005
 7.1500000E+001, 5.7817652E+002, 5.4395358E+002, 2.9508766E+000, 1.0479106E+002, 2.3234285E+002, 1.1800761E+000, 1.7910541E-001, 1.7212934E-002, 4.8719638E-004, 1.4082849E-004, 3.0454051E-002, 3.8462872E-004, 7.7218646E-001, 1.1430821E-005
 7.2500000E+001, 5.7064616E+002, 5.3790887E+002, 2.9429051E+000, 1.0201096E+002, 2.2611881E+002, 1.1686262E+000, 1.7989285E-001, 1.6805844E-002, 4.2464873E-004, 1.2365456E-004, 2.9759478E-002, 3.3524900E-004, 7.7263344E-001, 9.9574219E-006
 7.3500000E+001, 5.6285656E+002, 5.3165131E+002, 2.9340681E+000, 9.8975407E+001, 2.1954070E+002, 1.1573600E+000, 1.8070316E-001, 1.6379923E-002, 3.6869482E-004, 1.0669105E-004, 2.9045762E-002, 2.9107486E-004, 7.7308313E-001, 8.6429280E-006
 7.4500000E+001, 5.5517936E+002, 5.2548139E+002, 2.9238964E+000, 9.5832232E+001, 2.1287466E+002, 1.1458207E+000, 1.8150566E-001, 1.5954046E-002, 3.1829909E-004, 8.9297734E-005, 2.8339727E-002, 2.5128876E-004, 7.7352307E-001, 7.4578977E-006
 7.5500000E+001, 5.4773906E+002, 5.1951425E+002, 2.9238964E+000, 9.2762409E+001, 2.0632599E+002, 1.1458207E+000, 1.8228021E-001, 1.5539955E-002, 2.7328615E-004, 7.2997113E-005, 2.7658689E-002, 2.1575223E-004, 7.7394313E-001, 6.3977334E-006
 7.6500000E+001, 5.4064818E+002, 5.1384360E+002, 2.9137206E+000, 8.9833065E+001, 1.9998961E+002, 1.1322755E+000, 1.8301656E-001, 1.5145875E-002, 2.3105242E-004, 5.7113921E-005, 2.7011391E-002, 1.8240981E-004, 7.7434209E-001, 5.4016542E-006
 7.7500000E+001, 5.3379424E+002, 5.0832514E+002, 2.8882106E+000, 8.6864388E+001, 1.9385925E+002, 1.1053087E+000, 1.8372822E-001, 1.4764767E-002, 1.9028268E-004, 4.3366420E-005, 2.6385494E-002, 1.5022317E-004, 7.7472652E-001, 4.4398001E-006
 7.8500000E+001, 5.2714138E+002, 5.0292895E+002, 2.8882106E+000, 8.3764880E+001, 1.8776046E+002, 1.1053087E+000, 1.8441217E-001, 1.4393702E-002, 1.5652354E-004, 3.2921032E-005, 2.5784208E-002, 1.2357122E-004, 7.7508776E-001, 3.6479498E-006
 7.9500000E+001, 5.2090537E+002, 4.9782025E+002, 2.8722628E+000, 8.0829156E+001, 1.8212903E+002, 1.0967237E+000, 1.8504609E-001, 1.4044859E-002, 1.3087456E-004, 2.5456214E-005, 2.5227259E-002, 1.0332202E-004, 7.7541449E-001, 3.0482494E-006
 8.0500000E+001, 5.1520706E+002, 4.9307779E+002, 2.8572605E+000, 7.8252577E+001, 1.7707681E+002, 1.0890320E+000, 1.8562642E-001, 1.3722700E-002, 1.1056386E-004, 2.0209637E-005, 2.4717531E-002, 8.7287259E-005, 7.7570882E-001, 2.5730166E-006
 8.1500000E+001, 5.0995180E+002, 4.8870142E+002, 2.8420961E+000, 7.6086031E+001, 1.7247668E+002, 1.0831312E+000, 1.8615408E-001, 1.3427092E-002, 9.5192913E-005, 1.6590679E-005, 2.4254278E-002, 7.5152300E-005, 7.7597205E-001, 2.2140407E-006
 8.2500000E+001, 5.0503110E+002, 4.8464365E+002, 2.8297527E+000, 7.4085776E+001, 1.6820965E+002, 1.0772965E+000, 1.8664001E-001, 1.3153025E-002, 8.3131041E-005, 1.4136626E-005, 2.3827777E-002, 6.5629769E-005, 7.7621143E-001, 1.9323740E-006
 8.3500000E+001, 5.0035406E+002, 4.8081019E+002, 2.8167857E+000, 7.2181136E+001, 1.6421353E+002, 1.0699881E+000, 1.8709552E-001, 1.2894983E-002, 7.3139642E-005, 1.2280336E-005, 2.3428082E-002, 5.7741823E-005, 7.7643398E-001, 1.6983959E-006
 8.4500000E+001, 4.9579493E+002, 4.7709471E+002, 2.8053870E+000, 7.0177806E+001, 1.6022736E+002, 1.0619857E+000, 1.8753465E-001, 1.2645139E-002, 6.4755301E-005, 1.0928111E-005, 2.3042848E-002, 5.1122606E-005, 7.7664677E-001, 1.5026694E-006
 8.5500000E+001, 4.9143602E+002, 4.7355550E+002, 2.7935013E+000, 6.7996470E+001, 1.5616661E+002, 1.0524226E+000, 1.8795229E-001, 1.2407240E-002, 5.7094868E-005, 9.8171087E-006, 2.2676474E-002, 4.5074896E-005, 7.7684867E-001, 1.3247374E-006
 8.6500000E+001, 4.8713269E+002, 4.7006481E+002, 2.7815973E+000, 6.5820231E+001, 1.5216361E+002, 1.0436407E+000, 1.8836264E-001, 1.2173056E-002, 5.0095526E-005, 8.7459889E-006, 2.2316564E-002, 3.9549099E-005, 7.7704642E-001, 1.1627534E-006
 8.7500000E+001, 4.8303014E+002, 4.6669989E+002, 2.7691199E+000, 6.3786864E+001, 1.4826197E+002, 1.0349309E+000, 1.8875846E-001, 1.1946883E-002, 4.3694541E-005, 7.6993162E-006, 2.1969457E-002, 3.4495690E-005, 7.7723676E-001, 1.0145929E-006
 8.8500000E+001, 4.7896561E+002, 4.6329155E+002, 2.7571249E+000, 6.1920785E+001, 1.4456433E+002, 1.0269749E+000, 1.8915661E-001, 1.1718552E-002, 3.8243956E-005, 6.7103933E-006, 2.1620422E-002, 3.0192597E-005, 7.7742703E-001, 8.8823951E-007
 8.9500000E+001, 4.7499701E+002, 4.5987039E+002, 2.7426773E+000, 6.0245410E+001, 1.4110080E+002, 1.0212494E+000, 1.8955444E-001, 1.1489914E-002, 3.3392103E-005, 5.7193477E-006, 2.1271749E-002, 2.6362187E-005, 7.7761647E-001, 7.7557281E-007
 9.0500000E+001, 4.7117129E+002, 4.5653806E+002, 2.7274990E+000, 5.8856800E+001, 1.3789565E+002, 1.0163029E+000, 1.8994107E-001, 1.1267187E-002, 2.9315044E-005, 4.7886719E-006, 2.0932977E-002, 2.3143456E-005, 7.7779980E-001, 6.8091296E-007
