s,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
 4.8500737E+001, 4.7284590E+001, 4.2238220E+001, 3.9152014E+001, 1.6004975E+001, 3.7300207E+001, 2.8011054E+001, 2.0367474E+001, 8.9605108E+000, 2.7981791E+001, 2.0400393E+001, 1.6533776E+001, 1.0058305E+001, 2.2250634E+001, 1.5954912E+001, 1.3456620E+001, 1.1571912E+001, 1.9990634E+001, 1.4587307E+001, 1.1990600E+001, 8.3159308E+000, 1.9687416E+001, 1.2014480E+001, 1.0505635E+001, 8.7280172E+000, 1.5088631E+001, 1.0414614E+001, 9.9394806E+000, 8.5860911E+000
 4.9001021E+001, 4.8951111E+001, 4.5511122E+001, 4.3487882E+001, 1.3915803E+001, 3.3971645E+001, 3.0205418E+001, 1.8061207E+001, 6.1735431E+000, 2.5234985E+001, 2.0277423E+001, 1.4925478E+001, 5.9655203E+000, 2.3391483E+001, 2.0350641E+001, 1.8095250E+001, 7.2861732E+000, 2.0272091E+001, 1.8011536E+001, 1.7060312E+001, 1.2821029E+001, 1.7772579E+001, 1.5400085E+001, 1.3486409E+001, 1.0705584E+001, 1.2035914E+001, 9.1804494E+000, 7.7750086E+000, 5.2080317E+000
 4.9500441E+001, 4.7430513E+001, 4.7461070E+001, 4.2165995E+001, 1.4992798E+001, 3.3761970E+001, 2.6789854E+001, 1.8046032E+001, 6.6136190E+000, 2.7154723E+001, 1.6693219E+001, 1.1788118E+001, 4.8077203E+000, 2.0031246E+001, 1.5942952E+001, 1.0866160E+001, 4.2596667E+000, 1.9650838E+001, 1.4981061E+001, 1.0276439E+001, 5.7274179E+000, 2.1302525E+001, 1.4959282E+001, 1.1633480E+001, 6.1996760E+000, 1.8587794E+001, 1.3536258E+001, 1.1851765E+001, 5.8020666E+000
 5.0000135E+001, 4.7531997E+001, 4.4691777E+001, 4.1775400E+001, 1.5864898E+001, 3.5721380E+001, 2.8839942E+001, 2.1101950E+001, 7.5303592E+000, 2.7141521E+001, 1.9518338E+001, 1.4189196E+001, 6.3936376E+000, 2.1616326E+001, 1.6226331E+001, 1.2856452E+001, 6.7793897E+000, 1.9084549E+001, 1.3244969E+001, 1.2574000E+001, 8.2334521E+000, 1.6141128E+001, 1.1879020E+001, 1.1011740E+001, 6.8863895E+000, 1.3567635E+001, 1.0383845E+001, 8.1958414E+000, 5.8279461E+000
 5.0501084E+001, 5.0107080E+001, 4.5322948E+001, 3.9228336E+001, 1.5427356E+001, 3.5470102E+001, 3.2305644E+001, 2.0604244E+001, 8.2559337E+000, 2.5147143E+001, 1.9268430E+001, 1.7729752E+001, 9.1048404E+000, 2.1504447E+001, 1.5117409E+001, 1.4024878E+001, 6.7796984E+000, 2.1004371E+001, 1.5361348E+001, 1.2553829E+001, 7.0804895E+000, 2.1115177E+001, 1.3094544E+001, 1.0280481E+001, 7.4632985E+000, 1.7011894E+001, 1.0854343E+001, 8.2937532E+000, 5.8160160E+000
 5.1000490E+001, 4.7253898E+001, 4.3764193E+001, 3.8516645E+001, 1.5636562E+001, 3.4924479E+001, 2.7763376E+001, 1.7932980E+001, 6.8136070E+000, 2.6041453E+001, 2.2279041E+001, 1.5730479E+001, 7.5604477E+000, 2.1258107E+001, 2.0311468E+001, 1.8474471E+001, 1.4405811E+001, 1.8264556E+001, 1.4984595E+001, 1.4068621E+001, 1.3560364E+001, 1.4718471E+001, 1.1279381E+001, 1.0371436E+001, 1.0256388E+001, 8.9017189E+000, 6.4349094E+000, 6.0742871E+000, 5.5125694E+000
 5.1500889E+001, 4.7453637E+001, 4.4218148E+001, 3.8308947E+001, 1.7004585E+001, 3.5777007E+001, 2.9102452E+001, 1.7431554E+001, 7.4405393E+000, 2.7290036E+001, 1.9521849E+001, 1.2745863E+001, 6.0612798E+000, 2.4296417E+001, 1.6647758E+001, 1.1611073E+001, 6.1408126E+000, 2.2766787E+001, 1.8587531E+001, 1.3672448E+001, 6.5096468E+000, 2.0900022E+001, 1.6397610E+001, 1.1485311E+001, 4.0310375E+000, 1.9851727E+001, 1.2760694E+001, 8.2556705E+000, 3.4797816E+000
 5.2000280E+001, 4.5805198E+001, 4.1198511E+001, 3.7969581E+001, 1.5419674E+001, 3.4263046E+001, 2.3024456E+001, 1.5978490E+001, 7.1255116E+000, 2.3597063E+001, 1.4660339E+001, 1.0554420E+001, 5.0734667E+000, 2.2924851E+001, 1.2591081E+001, 1.0426877E+001, 6.4163634E+000, 2.5195357E+001, 1.2688360E+001, 9.0101838E+000, 5.1401984E+000, 2.5118249E+001, 1.3378145E+001, 1.0575169E+001, 6.1592409E+000, 2.1738212E+001, 1.2039667E+001, 8.7890016E+000, 4.0617001E+000
 5.2500145E+001, 4.6052698E+001, 4.1615901E+001, 3.8464454E+001, 1.5395133E+001, 3.4295793E+001, 2.7567949E+001, 1.9048638E+001, 7.3073399E+000, 2.7350491E+001, 1.9523307E+001, 1.0314338E+001, 4.7159330E+000, 2.2422280E+001, 1.3856970E+001, 8.9706023E+000, 3.9370844E+000, 1.9037115E+001, 1.1887244E+001, 9.0179679E+000, 4.0549936E+000, 1.8045521E+001, 1.1502752E+001, 1.0113111E+001, 5.2276445E+000, 1.8636837E+001, 1.1794968E+001, 1.0277178E+001, 7.9318278E+000
 5.3000970E+001, 4.7704734E+001, 4.3183865E+001, 4.2599670E+001, 1.5545770E+001, 3.5430220E+001, 2.8259434E+001, 2.3747288E+001, 7.5420706E+000, 2.7622309E+001, 2.0602423E+001, 1.6673754E+001, 5.4324583E+000, 2.4603754E+001, 1.8563104E+001, 1.1825746E+001, 3.8790753E+000, 2.3741836E+001, 1.7499681E+001, 1.0897431E+001, 3.9042060E+000, 1.9889327E+001, 1.4885132E+001, 1.0666197E+001, 6.7718193E+000, 1.4940805E+001, 1.0745493E+001, 8.2141079E+000, 5.9919918E+000
 5.3500309E+001, 4.9809404E+001, 4.4864942E+001, 4.0051100E+001, 1.4619110E+001, 3.6659609E+001, 3.2280623E+001, 1.8723298E+001, 7.1290529E+000, 2.6715858E+001, 2.1572502E+001, 1.5604241E+001, 6.1826166E+000, 2.2267280E+001, 1.4687038E+001, 1.1433028E+001, 3.8518477E+000, 1.9338443E+001, 1.1599909E+001, 6.9929055E+000, 3.1738333E+000, 1.7394651E+001, 1.0003711E+001, 7.3929049E+000, 3.8183142E+000, 1.4948338E+001, 8.6782094E+000, 6.3189046E+000, 3.2956602E+000
 5.4000669E+001, 4.8505266E+001, 4.3959338E+001, 4.0645202E+001, 1.5629221E+001, 3.5424877E+001, 2.8881709E+001, 1.8881425E+001, 7.7364856E+000, 2.7561187E+001, 2.1792177E+001, 1.7263757E+001, 7.9836676E+000, 2.5483130E+001, 1.8680588E+001, 1.6096666E+001, 6.6872426E+000, 2.5829488E+001, 1.5935183E+001, 1.1426647E+001, 4.3222468E+000, 2.1231511E+001, 1.2123118E+001, 9.0517171E+000, 3.1896714E+000, 1.6045794E+001, 1.0301502E+001, 7.9560127E+000, 2.9072428E+000
 5.4500256E+001, 4.8351111E+001, 4.2632825E+001, 3.9769062E+001, 1.4658851E+001, 3.5868057E+001, 2.3864933E+001, 1.6651274E+001, 7.1426631E+000, 2.6265991E+001, 1.6912086E+001, 1.3452329E+001, 6.4638068E+000, 2.4425009E+001, 1.8095788E+001, 1.8194519E+001, 1.1344319E+001, 2.2259170E+001, 1.7129716E+001, 1.6677549E+001, 1.1033695E+001, 1.8648537E+001, 1.3411267E+001, 1.0138394E+001, 6.8683120E+000, 1.4459055E+001, 1.0078953E+001, 7.7510247E+000, 4.5191152E+000
 5.5000510E+001, 4.9994647E+001, 4.2141772E+001, 3.9952954E+001, 1.6450014E+001, 3.7811286E+001, 2.7230872E+001, 1.6879510E+001, 7.2538254E+000, 2.5365958E+001, 1.7115864E+001, 9.8982390E+000, 4.5607075E+000, 2.2191843E+001, 1.3708781E+001, 8.7984991E+000, 4.3265775E+000, 2.2328573E+001, 1.4831944E+001, 1.2810327E+001, 8.1246288E+000, 2.1241999E+001, 1.6658493E+001, 1.4240590E+001, 6.3888046E+000, 1.5870163E+001, 1.1358838E+001, 8.6023357E+000, 3.9630482E+000
 5.5501110E+001, 5.0733530E+001, 4.5087716E+001, 4.3377478E+001, 1.3749005E+001, 3.8331777E+001, 3.0546916E+001, 2.0445520E+001, 6.6415946E+000, 2.8758547E+001, 1.9569614E+001, 1.1115063E+001, 4.6587359E+000, 2.2827237E+001, 1.1358645E+001, 6.8204271E+000, 3.3281340E+000, 2.1391520E+001, 9.1033122E+000, 5.7757186E+000, 3.0196461E+000, 2.1560312E+001, 9.7041747E+000, 5.9738289E+000, 3.0231214E+000, 2.0014222E+001, 1.0073063E+001, 6.2088881E+000, 3.1012958E+000
 5.6000658E+001, 5.0164599E+001, 4.5420783E+001, 4.1968103E+001, 1.5049159E+001, 3.6978136E+001, 2.7378791E+001, 1.8688589E+001, 6.5129692E+000, 3.0610926E+001, 1.9407832E+001, 1.3034731E+001, 4.8012421E+000, 2.7901758E+001, 1.7648075E+001, 1.1611124E+001, 4.9015784E+000, 2.5700130E+001, 1.5170546E+001, 9.6006415E+000, 3.5846848E+000, 2.2882013E+001, 1.1404149E+001, 6.7435223E+000, 2.8041103E+000, 1.9991230E+001, 9.0146203E+000, 5.5602164E+000, 2.3966594E+000
 5.6500074E+001, 4.9369444E+001, 4.3251483E+001, 3.8646086E+001, 1.5692903E+001, 3.6891032E+001, 2.9117515E+001, 1.6170844E+001, 5.9308867E+000, 2.8450214E+001, 1.6596874E+001, 9.1078335E+000, 3.7451070E+000, 2.5491515E+001, 1.3443726E+001, 7.4910684E+000, 3.2061836E+000, 2.3862756E+001, 1.4595626E+001, 9.0811214E+000, 4.4601845E+000, 2.4496989E+001, 1.5671349E+001, 1.1475569E+001, 5.4124143E+000, 2.3289248E+001, 1.4676955E+001, 1.0841196E+001, 6.9625970E+000
 5.7000143E+001, 4.9354991E+001, 4.3632515E+001, 4.1124934E+001, 1.6433494E+001, 3.5581957E+001, 2.9140777E+001, 1.9712178E+001, 7.1883720E+000, 2.7749036E+001, 1.7971056E+001, 1.0170341E+001, 4.3823183E+000, 2.2712107E+001, 1.3604712E+001, 8.9996744E+000, 3.9471927E+000, 1.9605809E+001, 1.1687232E+001, 8.5494394E+000, 3.9953067E+000, 2.0042536E+001, 1.4100261E+001, 9.3004225E+000, 3.5187561E+000, 2.2050199E+001, 1.7924207E+001, 1.1954383E+001, 4.2377398E+000
 5.7500529E+001, 4.9041786E+001, 4.2607683E+001, 3.9593957E+001, 1.6830974E+001, 3.6367579E+001, 3.0005447E+001, 2.0198618E+001, 9.7964453E+000, 2.6394348E+001, 1.8547865E+001, 1.2749258E+001, 6.4100446E+000, 2.3199110E+001, 1.7865770E+001, 1.2847834E+001, 6.0386820E+000, 2.0204330E+001, 1.6607725E+001, 1.2078807E+001, 6.2796178E+000, 1.8457465E+001, 1.3962279E+001, 8.5289460E+000, 4.4233788E+000, 1.7818757E+001, 1.1950867E+001, 6.8103663E+000, 2.9782528E+000
 5.8000678E+001, 4.7973846E+001, 4.3221814E+001, 4.3924886E+001, 1.4550584E+001, 3.5944311E+001, 3.1783464E+001, 1.8853203E+001, 7.5480976E+000, 2.9437897E+001, 2.7451307E+001, 1.9449618E+001, 1.0306243E+001, 2.6165428E+001, 2.4594218E+001, 1.6703386E+001, 6.3633623E+000, 2.5581576E+001, 2.0128100E+001, 1.3795492E+001, 5.0196456E+000, 2.4289865E+001, 1.7002609E+001, 1.0635284E+001, 4.2975895E+000, 2.0433546E+001, 1.1726064E+001, 6.7228683E+000, 3.2131070E+000
 5.8500866E+001, 4.7603793E+001, 4.1393783E+001, 3.9794821E+001, 1.5482389E+001, 3.5593222E+001, 2.8949827E+001, 2.0250867E+001, 6.1723160E+000, 3.0010132E+001, 2.1070328E+001, 9.9005554E+000, 3.9680571E+000, 2.7899962E+001, 1.5137505E+001, 7.7951998E+000, 3.2366224E+000, 2.6851006E+001, 1.2855183E+001, 7.6688296E+000, 3.3406232E+000, 2.5782642E+001, 1.3303703E+001, 8.6771032E+000, 3.5691731E+000, 2.4412523E+001, 1.5594801E+001, 9.9588842E+000, 3.6719097E+000
 5.9000906E+001, 5.1558053E+001, 4.4328258E+001, 4.2953344E+001, 1.5887897E+001, 3.4761710E+001, 3.0178782E+001, 1.7504649E+001, 5.7898189E+000, 2.8350222E+001, 2.1786012E+001, 9.9306612E+000, 3.7535290E+000, 2.7285128E+001, 1.6290296E+001, 8.1303909E+000, 2.9392579E+000, 2.4809803E+001, 1.3905962E+001, 8.2297465E+000, 2.9577373E+000, 2.3139565E+001, 1.3028378E+001, 7.4486933E+000, 2.9609946E+000, 2.3725411E+001, 1.3119805E+001, 9.1616393E+000, 3.2709329E+000
 5.9500641E+001, 4.7537865E+001, 4.2435048E+001, 4.0813267E+001, 1.4823949E+001, 3.4037152E+001, 2.6117390E+001, 1.7474457E+001, 5.7317177E+000, 3.0288800E+001, 1.9877808E+001, 9.5481114E+000, 3.7505960E+000, 2.6985341E+001, 1.6550187E+001, 8.7117761E+000, 3.3726236E+000, 2.5221442E+001, 1.4825163E+001, 9.1886784E+000, 3.2190930E+000, 2.4318587E+001, 1.6326780E+001, 9.9639442E+000, 3.7881528E+000, 2.5678577E+001, 1.5953658E+001, 9.5134556E+000, 4.1994788E+000
 6.0001133E+001, 4.8893380E+001, 4.3093449E+001, 3.8141879E+001, 1.7732120E+001, 3.4823790E+001, 2.8152502E+001, 1.7953444E+001, 7.1547112E+000, 2.5364745E+001, 1.9550928E+001, 1.3021582E+001, 6.0024624E+000, 2.0742168E+001, 1.6204158E+001, 1.0689769E+001, 5.3528350E+000, 2.0935348E+001, 1.4486233E+001, 9.8803295E+000, 4.8087204E+000, 2.1745983E+001, 1.2322573E+001, 8.6124798E+000, 3.7917176E+000, 2.0198844E+001, 1.0993879E+001, 6.3974248E+000, 3.4072220E+000
 6.0500758E+001, 4.7953543E+001, 4.6536188E+001, 3.8245158E+001, 1.7436320E+001, 3.5424297E+001, 3.3094347E+001, 2.3374340E+001, 1.0081619E+001, 2.7200990E+001, 2.0900987E+001, 1.6926677E+001, 6.7349467E+000, 2.3523773E+001, 1.5711606E+001, 1.1509013E+001, 4.0427046E+000, 2.2273679E+001, 1.4255527E+001, 8.5294963E+000, 3.2109069E+000, 1.9987083E+001, 1.1528745E+001, 7.0092210E+000, 2.7961097E+000, 1.7044765E+001, 1.0007089E+001, 5.4100588E+000, 2.4137456E+000
 6.1000771E+001, 4.9430767E+001, 4.2542229E+001, 4.0640830E+001, 1.6301987E+001, 3.5543136E+001, 2.8765621E+001, 2.0467537E+001, 8.8022906E+000, 2.9649327E+001, 2.4449246E+001, 2.0313183E+001, 9.7376229E+000, 2.3452709E+001, 1.9914751E+001, 1.5422924E+001, 9.2268189E+000, 1.7209291E+001, 1.4027237E+001, 1.1891682E+001, 8.3465558E+000, 1.3087527E+001, 1.0842890E+001, 1.0079689E+001, 4.9317387E+000, 1.1769848E+001, 9.8502206E+000, 8.4849547E+000, 2.9739493E+000
 6.1500298E+001, 4.7197287E+001, 4.1213549E+001, 3.8332848E+001, 1.7953649E+001, 3.4886112E+001, 2.5325685E+001, 1.9676460E+001, 7.5271668E+000, 2.8072356E+001, 1.7425580E+001, 1.2316308E+001, 6.2388151E+000, 2.5120636E+001, 1.9264501E+001, 1.5600379E+001, 9.4996681E+000, 2.5190138E+001, 1.9439467E+001, 1.5634825E+001, 1.0120319E+001, 2.1630176E+001, 1.4007940E+001, 1.1065755E+001, 8.0463209E+000, 1.5992215E+001, 9.5719797E+000, 7.2497023E+000, 4.8572890E+000
 6.2000691E+001, 4.8098025E+001, 4.1379510E+001, 3.8031059E+001, 1.8447911E+001, 3.3180596E+001, 2.8090843E+001, 2.3318736E+001, 7.7567953E+000, 2.5888352E+001, 2.2114340E+001, 1.8010107E+001, 5.3841282E+000, 2.4563015E+001, 1.9785252E+001, 1.3647256E+001, 5.0698490E+000, 2.1738095E+001, 1.4709721E+001, 1.2624940E+001, 5.5968779E+000, 2.2132807E+001, 1.3862589E+001, 1.2482924E+001, 7.5412909E+000, 2.1206613E+001, 1.3513617E+001, 1.1200660E+001, 9.4071318E+000
 6.2500026E+001, 5.1912351E+001, 4.4055804E+001, 4.1144791E+001, 1.6978871E+001, 3.3292285E+001, 2.9566711E+001, 2.2212851E+001, 8.5523083E+000, 2.6384883E+001, 2.1381130E+001, 1.8167795E+001, 6.8838404E+000, 2.5374731E+001, 1.7614793E+001, 1.1607537E+001, 6.0928558E+000, 2.5351149E+001, 1.6199768E+001, 7.9589117E+000, 3.7169806E+000, 2.2857640E+001, 1.2513456E+001, 7.1442433E+000, 3.2015518E+000, 1.9990520E+001, 1.0928699E+001, 6.5088202E+000, 3.1706296E+000
 6.3001222E+001, 5.2573156E+001, 4.4754900E+001, 4.0958720E+001, 1.7085691E+001, 3.7323607E+001, 3.2696298E+001, 2.1679363E+001, 7.9464689E+000, 2.8045600E+001, 2.3744101E+001, 1.8412926E+001, 9.5400919E+000, 2.5138230E+001, 1.9512753E+001, 1.6505437E+001, 1.3218865E+001, 2.3033646E+001, 1.7292228E+001, 1.5101716E+001, 9.8779718E+000, 2.0582536E+001, 1.5531882E+001, 1.1116362E+001, 5.2759670E+000, 1.7701674E+001, 9.9384989E+000, 5.7149067E+000, 2.8497087E+000
 6.3500570E+001, 5.0326224E+001, 4.2597099E+001, 3.6320653E+001, 1.4558746E+001, 3.7133339E+001, 2.6780240E+001, 1.9618339E+001, 6.6180069E+000, 2.8300949E+001, 1.9709220E+001, 1.5026360E+001, 6.5329354E+000, 2.2333439E+001, 1.7778772E+001, 1.4346884E+001, 6.1679540E+000, 2.0828175E+001, 1.4703444E+001, 1.2892016E+001, 5.4695051E+000, 1.9011714E+001, 1.2482405E+001, 1.0950626E+001, 7.0364884E+000, 1.4570553E+001, 1.0460625E+001, 9.1166307E+000, 7.6650349E+000
 6.4000427E+001, 4.8895427E+001, 4.3555532E+001, 3.9538951E+001, 1.4490101E+001, 3.5526208E+001, 2.3692348E+001, 1.6801344E+001, 7.2496515E+000, 2.9373355E+001, 1.7430144E+001, 1.5415292E+001, 1.0522252E+001, 2.5633069E+001, 1.8635321E+001, 1.7022574E+001, 1.1617329E+001, 2.1921033E+001, 1.6995000E+001, 1.5780601E+001, 8.7034467E+000, 2.0555135E+001, 1.3819538E+001, 1.0777192E+001, 4.7892155E+000, 2.2599751E+001, 1.2917738E+001, 9.6344675E+000, 4.3650284E+000
 6.4501020E+001, 4.3476623E+001, 4.0583393E+001, 3.6523660E+001, 1.5189568E+001, 3.2401421E+001, 2.8264567E+001, 2.1956745E+001, 7.5060295E+000, 2.8506757E+001, 1.8962214E+001, 1.3654422E+001, 5.8925687E+000, 2.7179670E+001, 1.5938539E+001, 1.2236164E+001, 8.0536249E+000, 2.6557269E+001, 1.8515659E+001, 1.6545310E+001, 1.3229456E+001, 2.4222568E+001, 2.0623700E+001, 1.8310432E+001, 1.2994622E+001, 1.8944992E+001, 1.4842311E+001, 1.1356092E+001, 6.6145048E+000
 6.5000245E+001, 4.8859594E+001, 4.1733088E+001, 3.9089621E+001, 1.5843962E+001, 3.5254826E+001, 2.9435784E+001, 1.9834707E+001, 6.9392452E+000, 2.7852904E+001, 2.1613253E+001, 1.2062408E+001, 4.8514498E+000, 2.6213493E+001, 1.8067726E+001, 1.1253094E+001, 4.8389872E+000, 2.4559930E+001, 1.4788329E+001, 1.0173448E+001, 4.2532223E+000, 2.3078037E+001, 1.1850358E+001, 7.2375408E+000, 3.4900849E+000, 2.1567479E+001, 1.3078329E+001, 9.8725060E+000, 4.4869902E+000
 6.5500670E+001, 4.8318325E+001, 4.0873327E+001, 3.9035938E+001, 1.4997498E+001, 3.4732389E+001, 2.8881000E+001, 2.0253845E+001, 6.7633873E+000, 3.0392884E+001, 2.2619726E+001, 1.3918818E+001, 4.7081584E+000, 2.8585952E+001, 1.4539607E+001, 9.7747048E+000, 4.2787791E+000, 2.7252082E+001, 1.3178177E+001, 8.2159893E+000, 4.3696473E+000, 2.8378541E+001, 1.3954797E+001, 8.5902648E+000, 4.8473491E+000, 2.6889446E+001, 1.2700198E+001, 8.4611434E+000, 3.8302564E+000
 6.6000440E+001, 4.9534131E+001, 4.2542893E+001, 3.8153557E+001, 1.5054084E+001, 3.4360622E+001, 2.9891235E+001, 2.2277640E+001, 8.1264922E+000, 2.6666100E+001, 2.0369597E+001, 1.5421420E+001, 6.1761904E+000, 2.6896751E+001, 1.6484509E+001, 1.1109632E+001, 4.2945564E+000, 2.5261479E+001, 1.5861628E+001, 9.3112201E+000, 4.1513623E+000, 2.3547033E+001, 1.5390801E+001, 8.6931694E+000, 3.5416216E+000, 2.2525015E+001, 1.3575079E+001, 8.2395772E+000, 3.2681594E+000
 6.6500290E+001, 5.0402968E+001, 4.2880219E+001, 4.0752127E+001, 1.6459703E+001, 3.5765358E+001, 3.0478867E+001, 2.1381739E+001, 7.2370330E+000, 2.8767322E+001, 2.2266977E+001, 1.4496317E+001, 5.8674506E+000, 2.4989015E+001, 1.6654006E+001, 1.0528447E+001, 5.2912568E+000, 2.3137086E+001, 1.5182618E+001, 1.0305950E+001, 4.5106482E+000, 2.2462593E+001, 1.4105797E+001, 9.4826202E+000, 4.1796752E+000, 2.1254261E+001, 1.3324545E+001, 9.0220975E+000, 4.0277875E+000
 6.7000679E+001, 4.9507151E+001, 4.3526929E+001, 3.9412416E+001, 1.6613696E+001, 3.6361985E+001, 2.9726586E+001, 2.2377072E+001, 8.3722322E+000, 3.0906136E+001, 2.5624421E+001, 1.7174025E+001, 8.0507784E+000, 2.5888121E+001, 2.2430681E+001, 1.8110363E+001, 7.8620986E+000, 2.4533135E+001, 2.1168706E+001, 1.6655366E+001, 1.0281994E+001, 2.2866849E+001, 1.6013882E+001, 1.3195457E+001, 9.3340191E+000, 1.7115035E+001, 1.0595195E+001, 9.4318785E+000, 8.1087639E+000
 6.7500989E+001, 4.7844839E+001, 4.1783669E+001, 3.8028464E+001, 1.6993784E+001, 3.4208200E+001, 2.5697090E+001, 1.9613643E+001, 8.0212251E+000, 2.8904379E+001, 2.1931897E+001, 1.7361168E+001, 7.9884330E+000, 2.6568324E+001, 2.2527542E+001, 2.0969204E+001, 1.2306021E+001, 2.2436684E+001, 1.8389379E+001, 1.3502781E+001, 7.1320258E+000, 1.7533173E+001, 1.5918897E+001, 9.8344910E+000, 4.8147713E+000, 1.6166190E+001, 1.2448650E+001, 8.8283251E+000, 3.2451930E+000
 6.8000576E+001, 4.4763617E+001, 4.2262872E+001, 3.6818232E+001, 1.8460873E+001, 3.3068528E+001, 2.6239348E+001, 2.0601034E+001, 7.4276175E+000, 2.8004024E+001, 2.2831829E+001, 1.6384562E+001, 7.0368689E+000, 2.9282237E+001, 2.1008827E+001, 1.6294064E+001, 9.6302925E+000, 2.9821670E+001, 2.3546877E+001, 1.8441113E+001, 1.4575450E+001, 2.5361305E+001, 1.9695213E+001, 1.4486298E+001, 7.6677348E+000, 2.0215098E+001, 1.3423491E+001, 7.9190051E+000, 4.1744497E+000
 6.8500949E+001, 4.6735003E+001, 4.2730110E+001, 3.9973152E+001, 1.4651269E+001, 3.5184654E+001, 2.8760565E+001, 2.1819407E+001, 8.8977728E+000, 2.7326216E+001, 2.1564552E+001, 1.5174971E+001, 8.8976931E+000, 2.4494006E+001, 1.9095205E+001, 1.5862634E+001, 1.2197496E+001, 2.3410619E+001, 1.8261913E+001, 1.5737440E+001, 1.2424502E+001, 2.2471184E+001, 1.6790612E+001, 1.5004035E+001, 1.1085881E+001, 1.8756568E+001, 1.2640606E+001, 1.0606947E+001, 6.5667647E+000
 6.9001007E+001, 4.7351162E+001, 4.3506748E+001, 3.9261817E+001, 1.3670570E+001, 3.6353710E+001, 3.2103454E+001, 2.2792375E+001, 7.5155048E+000, 2.7727019E+001, 2.2752838E+001, 1.7465540E+001, 8.5295988E+000, 2.5248536E+001, 1.9667398E+001, 1.5698026E+001, 6.8287767E+000, 2.2338155E+001, 1.5939380E+001, 1.2912186E+001, 1.0085774E+001, 1.9996105E+001, 1.2708189E+001, 1.0555332E+001, 9.0246694E+000, 2.0403219E+001, 1.2777470E+001, 9.9355745E+000, 8.5888599E+000
 6.9501160E+001, 4.8355921E+001, 4.2413068E+001, 3.9745842E+001, 1.4810393E+001, 3.6473019E+001, 3.2044527E+001, 2.0997615E+001, 6.9496250E+000, 2.9559729E+001, 2.2547971E+001, 1.2716651E+001, 5.3646034E+000, 2.5208339E+001, 1.8301884E+001, 1.2304665E+001, 4.3041458E+000, 2.4043490E+001, 1.6228502E+001, 1.1166222E+001, 3.9537708E+000, 2.4590370E+001, 1.6549527E+001, 1.1545363E+001, 4.7520129E+000, 2.3563585E+001, 1.5412945E+001, 1.1866322E+001, 6.7162385E+000
 7.0000671E+001, 4.6244562E+001, 3.9799156E+001, 3.7257555E+001, 1.4190542E+001, 3.4595650E+001, 2.6613018E+001, 1.9629842E+001, 7.2405754E+000, 3.0164150E+001, 2.1259426E+001, 1.5612969E+001, 7.0552929E+000, 2.8191629E+001, 2.3509022E+001, 1.9434787E+001, 1.0153460E+001, 2.5060938E+001, 1.9732152E+001, 1.5753300E+001, 8.7128294E+000, 2.0224102E+001, 1.7501859E+001, 1.3262677E+001, 9.2731127E+000, 1.6681896E+001, 1.3409849E+001, 1.1602183E+001, 8.3783413E+000
 7.0500475E+001, 4.7417550E+001, 4.3061777E+001, 3.9260329E+001, 1.6207252E+001, 3.4749385E+001, 2.6740743E+001, 1.9262377E+001, 8.3644105E+000, 3.0037687E+001, 1.9546348E+001, 1.6046298E+001, 7.1159010E+000, 2.7180966E+001, 1.8383421E+001, 1.4032716E+001, 8.7074579E+000, 3.1101962E+001, 2.0924492E+001, 1.9741690E+001, 1.5135336E+001, 3.0264529E+001, 2.1502205E+001, 1.6560189E+001, 1.0589470E+001, 2.1561288E+001, 1.4503079E+001, 1.1255064E+001, 5.4753647E+000
 7.1001049E+001, 4.9321245E+001, 4.3805012E+001, 4.0394537E+001, 1.5385664E+001, 3.5893111E+001, 3.0417363E+001, 2.0513266E+001, 6.9817248E+000, 2.7883086E+001, 1.9446332E+001, 1.3226842E+001, 4.6690066E+000, 2.4441704E+001, 1.5490969E+001, 1.3846317E+001, 5.0686663E+000, 2.1708429E+001, 1.4831705E+001, 1.2608534E+001, 6.9436136E+000, 2.4569548E+001, 1.8141743E+001, 1.4357255E+001, 8.7241364E+000, 2.6191317E+001, 1.8385436E+001, 1.4343256E+001, 6.5150673E+000
 7.1500355E+001, 5.0136249E+001, 4.2077018E+001, 3.8956647E+001, 1.7324660E+001, 3.7857144E+001, 3.2074712E+001, 2.2224674E+001, 8.7742414E+000, 2.9257354E+001, 2.2911761E+001, 1.7064023E+001, 6.2472693E+000, 2.3005524E+001, 1.7696913E+001, 1.5321240E+001, 8.2739795E+000, 2.0602675E+001, 1.5687750E+001, 1.3273959E+001, 7.9247279E+000, 2.0832208E+001, 1.3813825E+001, 1.2406584E+001, 6.9077756E+000, 1.9835948E+001, 1.3590123E+001, 1.2319407E+001, 8.0631289E+000
