s,kW
33.79756029,50.2238751
33.90268253,47.28730104
34.0015069,44.3683519
34.09978964,43.01260719
34.20280211,43.62577365
34.30272094,48.29185013
34.39766787,46.93054585
34.50218062,44.28039037
34.59823311,44.17472113
34.69843251,44.14444234
34.79687299,46.5648325
34.89746121,46.13972338
34.99762937,40.36791274
35.09888179,42.13943204
35.20071507,48.52946812
35.30048844,53.15902243
35.40119473,51.71689079
35.50207143,48.27830806
35.60199905,43.05728844
35.69946977,41.30464565
35.80090447,44.72597699
35.90069712,47.40404911
36.0024284,49.52243262
36.10106881,51.86034688
36.20250755,45.78381393
36.2980299,43.27729679
36.39896147,44.85085603
36.50244049,46.60330295
36.60026618,49.98296878
36.70047541,43.15476172
36.80189727,48.09674221
36.89675311,56.59828595
37.00308531,49.94718251
37.10256158,41.97456593
37.20012395,41.08333303
37.30199601,49.64310188
37.40216075,50.93793926
37.49830497,55.00647856
37.60121274,51.10907385
37.69730738,46.64764986
37.80148992,45.10339365
37.89747949,46.97165378
37.99984724,47.66200063
38.09920771,46.55231575
38.19948375,49.34863589
38.29736246,54.79838908
38.39742391,56.36006636
38.50210596,49.79544133
38.60271797,43.65610318
38.69726997,46.55188736
38.79711625,49.77185676
38.89837808,49.84562681
39.00078839,52.95554281
39.10140741,55.1275472
39.20028333,47.38349353
39.30238267,49.98822782
39.39765508,49.16258045
39.49804294,50.44687886
39.60081108,55.05417631
39.69679104,56.24640648
39.80251718,47.44486108
39.90172891,46.94977086
39.99941064,46.50246223
40.09841066,46.95676216
40.19840237,49.37325505
40.29967631,58.2929775
40.40068955,60.32998877
40.49726933,50.80900613
40.60307952,49.74106365
40.69712051,50.99719952
40.80080725,45.54026476
40.9008592,49.7868948
41.00041471,53.9175614
41.10244179,57.2419287
41.20163087,60.99245416
41.30206022,51.9057616
41.40069104,42.53159018
41.50054731,43.73777114
41.59894637,51.95454557
41.70277827,56.26103326
41.80119402,56.34117452
41.89878882,56.7773052
42.00020377,61.29640745
42.09917418,52.96147814
42.19815579,47.49135109
42.30053855,41.12619077
42.39840163,45.97985554
42.50124475,55.4336636
42.60186259,61.36569361
42.70129465,67.4705906
42.80128798,53.23546388
42.90160462,41.17346997
43.00220826,42.38263292
43.10125165,53.58575284
43.19822038,60.17954402
43.30242041,66.07795402
43.39787169,59.96385733
43.50072522,51.38622024
43.60219892,43.85625433
43.69752346,44.66414021
43.79859405,50.33795287
43.8992963,55.5675876
44.00182477,60.08725967
44.09783524,68.92318726
44.19981776,53.14234632
44.29900684,41.80946917
44.40251266,48.47236951
44.50047833,52.5087497
44.60212959,61.24296899
44.70048011,64.5229178
44.79777313,63.06618393
44.90206056,51.23393911
44.99761931,42.93455123
45.10061472,44.92665868
45.19979703,50.96549121
45.29775259,59.22209784
45.39893445,65.40397037
45.49899859,65.13075275
45.59954019,59.12320918
45.6998897,44.63868871
45.79972371,43.42960092
45.89937462,51.41336212
46.00006967,53.66788857
46.10162277,62.94409592
46.19930152,69.99351556
46.30099063,54.09497879
46.40231387,45.84459022
46.49852417,47.82404679
46.60084914,53.90935146
46.70016112,62.13329428
46.80113827,59.41986853
46.89868473,56.47364661
47.00135546,58.40812141
47.10024433,55.65998408
47.19737258,51.81674339
47.29988315,49.98044638
47.39857869,54.19115168
47.50301313,56.7513327
47.60157772,63.96766807
47.69970941,61.31158742
47.80192741,50.30092886
47.89819767,50.138385
47.99836499,59.00611168
48.09845474,59.21543621
48.19936237,53.14384938
48.30133874,61.9728597
48.39821392,62.12859729
48.50009849,55.79734743
48.60113832,53.53003361
48.69913707,50.1350967
48.80227625,49.1928623
48.90003552,56.16613774
48.99998192,63.97158818
49.09905052,71.3410981
49.2009651,60.41425992
49.29933613,54.14213678
49.39773412,50.32852841
49.49873853,48.79083289
49.5975473,53.91263256
49.70239565,65.96733964
49.79919587,74.97867781
49.8974799,62.12831796
50,50.09497579
50.1006761,47.71678708
50.19863348,54.00845583
50.30173344,58.93902544
50.40240007,61.63340791
50.49898983,70.49260125
50.59891129,66.26517208
50.70107141,47.73182704
50.79895106,48.63163968
50.90178636,61.76274819
51.00309373,69.62364651
51.10310828,74.90775205
51.20080684,64.82690554
51.29852161,56.07489528
51.39994754,51.95573078
51.49904497,51.56724145
51.60057441,56.36765875
51.70158022,61.45967244
51.79754311,67.84717549
51.90233897,71.88500167
52.00053321,55.63621852
52.09966465,51.8089897
52.20130422,53.67123327
52.3015684,58.54064302
52.40263515,60.74290439
52.50084818,61.37432417
52.60052467,72.41572464
52.69921252,64.04216775
52.79981356,50.38060867
52.89936546,51.29531569
52.99998598,59.63708313
53.10108044,69.33618311
53.20231223,69.78938407
53.3018434,67.41185263
53.40204656,53.20767939
53.5002959,52.19871289
53.59875814,59.5722996
53.69788711,59.95794819
53.79927096,63.23457638
53.90149478,62.54483632
53.99857738,65.35300124
54.09810039,69.32189528
54.1999752,62.39896477
54.30127614,54.47546145
54.3999861,55.41697882
54.49811747,66.42558195
54.60210754,70.05149459
54.69833464,74.78206398
54.79914594,61.96015664
54.89955006,52.22256849
54.99860864,55.18275863
55.09740701,62.65070044
55.19948072,69.66567389
55.30147405,78.52177347
55.39778459,63.8770751
55.49763874,60.71223703
55.60008152,55.84656971
55.70020062,65.35578303
55.79756439,65.38054584
55.89961389,65.24287797
56.00251677,67.56411454
56.09912248,62.93846733
56.19882913,55.29718671
56.29955324,52.55293431
56.40052944,58.22321828
56.50128919,73.08871747
56.60213375,79.71529952
56.69809642,68.88990502
56.7970711,70.82647624
56.90099679,64.17696134
56.99997083,55.04265362
57.09946545,57.78278741
57.19777615,61.76789451
57.30159607,69.42267965
57.40136863,76.00776264
57.50214653,70.42303267
57.59998184,53.58540894
57.69977191,51.84272199
57.80125168,62.32307883
57.90107279,73.93515849
57.99736546,75.90758991
58.09761929,75.28761086
58.20234328,61.29721778
58.29855365,50.62444958
58.40027495,54.21813438
58.49875615,63.02569224
58.59811032,71.90487352
58.69907567,79.42707024
58.79954929,80.0042591
58.9007545,61.71973751
59.00144811,55.1267862
59.09857058,61.93696181
59.20206202,70.56772702
59.30206428,71.81406721
59.40083734,81.52314267
59.4975182,85.64768154
59.59859289,56.14132989
59.69883829,52.69149202
59.80042525,55.78540444
59.8986169,71.62284713
60.00244837,73.72597692
60.10062774,83.57643776
60.20197632,70.84279751
60.29887617,66.55010947
60.39870654,62.06305665
60.50028925,59.03906024
60.59829373,61.43034449
60.70027153,66.95803718
60.79952826,77.783006
60.90031761,83.20748228
60.9977684,78.64434787
61.10051835,58.13596125
61.19874431,53.68557154
61.30074892,63.26529938
61.40158883,70.3445589
61.50135584,76.46143415
61.59965445,85.08991026
61.69989102,78.96721557
61.80125047,61.76069383
61.90033982,58.15830733
61.99876594,60.30051822
62.09946909,78.38513897
62.19945502,83.60596126
62.30147285,87.25524644
62.40070686,69.01378931
62.49938643,63.14717493
62.59929425,63.0357263
62.70258756,59.838618
62.79902291,66.80835236
62.89994657,77.67160487
63.00118229,85.42805883
63.09804599,62.13048761
63.20104194,56.81700634
63.30060156,64.61881421
63.3995806,74.19864037
63.50207051,76.72030947
63.5979599,67.38472648
63.6993099,67.14465921
63.8007744,82.58456788
63.89817172,75.82314212
64.00196206,73.38244722
64.09829816,64.12109952
64.20234274,70.62874516
64.2986112,84.3973393
64.40033371,91.4976291
64.49824231,74.18236004
64.59965419,64.73574727
64.69851725,64.05592764
64.80074533,71.4777322
64.89979945,79.20853121
64.99891466,71.95458315
65.10166138,68.22075776
65.20019028,76.16515117
65.29829037,74.46311126
65.39812301,73.37020408
65.49967199,69.95888891
65.60196029,72.95756008
65.69787457,77.72597082
65.79881532,71.28545096
65.90010227,78.5542912
65.9987468,79.17388227
66.10177194,74.03232046
66.1990009,83.17865139
66.30158815,72.50834984
66.40134848,68.97589153
66.49987065,63.61472369
66.60046949,67.79422356
66.70025833,82.36245996
66.79756045,90.73619124
66.90234674,81.6767212
66.99885705,73.59076217
67.1016292,72.3699367
67.20181396,71.39329583
67.29874169,75.54552051
67.39815102,79.58683876
67.49787229,80.43234168
67.60014033,70.89520667
67.69928752,75.78369847
67.79948938,76.40909885
67.90022084,72.85870171
68.00074524,81.00727175
68.10062373,85.21476938
68.19972955,83.05387215
68.29872609,71.37955513
68.40163371,68.44573686
68.4983393,67.61088201
68.59897257,72.97159491
68.70039356,81.51039506
68.80128494,86.58033489
68.89830143,87.35562041
68.99849096,76.16946858
69.09933182,60.54292686
69.20055413,71.30445114
69.29992696,81.63183225
69.39807054,79.66127232
69.49870627,93.65641088
69.5999421,99.2451814
69.70108122,67.00872766
69.8014151,59.34087102
69.89893934,73.51373324
69.99935012,88.47045451
70.10136794,92.24990385
70.20114645,93.42430092
70.29949439,82.00823036
70.40163484,63.88949449
70.50010192,72.97374765
70.60021852,80.36471905
70.70111649,91.44507336
70.80208758,97.12875176
70.8976271,83.98831461
70.99836066,79.75880533
71.10177549,69.19774657
71.20127517,73.25014021
71.30061469,79.24934796
71.40219444,76.21560655
71.49790856,75.84248407
71.59741591,87.32752562
71.70086249,95.16007255
71.80053216,87.70871431
71.89913119,70.70320515
71.99917633,64.90879973
72.10089694,83.69673307
72.19860142,91.72992642
72.301577,98.20293816
72.40042693,91.60087479
72.49796684,76.27224242
72.6016803,72.89277134
72.69975307,72.33930775
72.80083057,75.80647944
72.89877742,86.11261785
72.99984055,108.7129774
73.09811171,103.2324413
73.20066165,80.50118742
73.29892111,66.9679523
73.3999378,78.1877929
73.5018636,81.48260974
73.60037581,89.59769967
73.69788096,103.5003972
73.79803725,97.15179521
73.89934206,73.97657431
74.00127844,62.40688026
74.10086412,75.69269104
74.1984232,84.1865313
74.29879214,85.30080452
74.39761989,112.8840628
74.49816624,83.85749318
74.60079951,74.53985078
74.69840957,71.33313807
74.80076732,74.39941698
74.90223488,79.24295348
74.99763906,98.60664813
75.09976562,104.8207251
75.19834809,88.75650744
75.29824203,78.15351944
75.39954363,79.43426181
75.49973099,90.57125951
75.5999428,92.60369968
75.69954087,96.32098716
75.79956518,96.16582065
75.90144153,85.78841176
75.9988309,80.64525372
76.09841353,75.3368806
76.1982035,81.00704762
76.29922473,88.92427889
76.40148951,95.36634274
76.49909111,112.9352654
76.60172318,94.89103118
76.69940015,91.38548836
76.7983727,99.84462713
76.89798807,93.6250654
76.99988281,112.1467509
77.1001801,119.0261794
77.20060509,89.7904559
77.30106986,75.69461825
77.39950555,77.84123381
77.49834018,83.48539932
77.60079213,86.38314708
77.70215214,101.6223626
77.79851849,100.5529628
77.89849468,96.80867537
78.0017425,91.70580427
78.09955566,86.9515107
78.2000857,94.31386194
78.30175014,86.68232787
78.39786379,94.93705293
78.49895414,104.5254715
78.59975373,105.2861069
78.70050469,80.00807379
78.80023438,77.48981529
78.90136708,89.81977843
79.00089584,103.7762556
79.10053894,116.4552557
79.20001463,112.8979086
79.29894454,112.1642032
79.40025765,81.71167054
79.50066069,70.24985509
79.60182361,78.8882718
79.69904275,90.68332262
79.79953674,115.0728156
79.89958227,115.466609
79.99984237,91.3955355
80.10193333,90.00866209
80.19832793,81.62375589
80.29951959,90.24646834
80.40024533,103.883295
80.50122848,104.1207882
80.5994987,115.0134368
80.70124845,90.30204182
80.79996941,73.84553106
80.89933757,81.27858673
80.99864848,89.44020013
81.10208126,107.9515608
81.20216677,111.0559462
81.30195271,108.8011538
81.39835599,90.23551231
81.49982041,76.08686873
81.59826832,89.86579976
81.69994646,93.73119287
81.8005437,96.54240256
81.90197419,106.5356622
81.99799049,116.5505965
82.10136945,76.08658172
82.19848937,79.81144753
82.30142299,90.93832988
82.40177518,101.6038064
82.49883094,101.5290081
82.59917685,111.4986451
82.69819243,88.10879248
82.80060855,81.66744123
82.89856398,82.90631574
82.99915812,95.58970383
83.10065808,109.7289066
83.1996803,103.7513149
83.29843053,115.5413153
83.40210513,94.78704642
83.49805384,88.83959245
83.59818242,104.5613386
83.69913328,105.7181536
83.80007371,102.9211252
83.90115967,98.40490846
84.0016036,102.4966119
84.09875523,113.5685597
84.20149655,118.5974462
84.29776781,128.3499327
84.39823993,118.2471205
84.49872003,86.7435281
84.59963208,89.42933316
84.70153149,97.30819288
84.80104405,108.408982
84.89875808,115.1677845
85.000146,104.012327
85.10079558,75.95022273
85.20156975,85.3545758
85.30144668,108.7296153
85.40211283,106.238305
85.49927942,126.8027373
85.6010175,118.4938352
85.69962397,86.54399031
85.80174164,78.64096281
85.89784184,96.37036578
86.00015626,100.8982705
86.09926266,122.7843262
86.20015048,120.9064818
86.30088106,95.7949772
86.39928782,73.39077493
86.49940853,97.92894932
86.60010219,109.4554534
86.70150108,110.9696523
86.79880067,127.1643002
86.89947857,129.2061876
86.99887236,110.3130086
87.10161056,89.87104365
87.19935191,113.368163
87.29943911,108.4326976
87.40005168,110.6667909
87.49869811,117.3825381
87.60116306,91.34941303
87.70169665,102.053061
87.80005976,112.3548074
87.89870892,110.7539577
88.00022907,120.2045482
88.10076326,100.758923
88.19956113,111.9739647
88.30087084,117.9802506
88.40148434,114.8172848
88.4992616,105.8082467
88.59970013,109.0166425
88.69913088,106.7066662
88.79900704,110.2058
88.89835612,105.1907036
89.00137098,118.7078405
89.09875577,118.7071785
89.2000311,115.5324212
89.30065421,126.2989337
89.39907577,96.1022651
89.50169714,100.3984635
89.60015075,107.6475726
89.69873152,121.5634358
89.79982623,129.7941827
89.90102923,121.0686209
90.00054783,123.9974544
90.09993361,106.9879619
90.20106547,115.1227225
90.29911717,121.089558
90.40129528,133.2170213
90.49851817,128.148698
90.59937193,116.8555608
90.70105493,108.8323895
90.8012623,112.5330788
90.90053622,134.4236629
91.00043958,137.0993038
91.09830054,140.6061483
91.20154589,118.0078198
91.30009618,105.0001932
91.39907825,110.8945105
91.50002708,115.5501199
91.60001186,132.0424662
91.70163133,139.772655
91.80019454,120.9099066
91.90040456,114.3560739
91.99818228,106.6069374
92.09902832,106.5006971
92.1999871,125.0555517
92.30161453,128.6578961
92.39859183,141.9789658
92.50110227,132.2882753
92.59900719,125.4955463
92.70029064,112.7092002
92.79894504,107.688362
92.89935461,119.9732915
92.99899786,147.9658311
93.09860122,165.4518711
93.19981283,125.2410576
93.29832066,116.8993703
93.40194844,139.9784225
93.50077892,139.0676384
93.59796883,143.856715
93.70001352,167.9029486
93.79846556,174.7214009
93.89916757,94.77783382
94.0010921,100.7428598
94.09871763,119.1413462
94.20148565,130.2991821
94.30123176,153.17387
94.40083356,170.4416213
94.5009701,122.2660969
94.60029397,93.97487808
94.69858171,107.8603385
94.79950737,137.2369579
94.89804075,147.5185006
95.00120378,154.0183264
95.09880723,128.5507194
95.19891587,99.0419546
95.29961349,101.4832096
95.39871426,126.3924613
95.50105971,137.2114314
95.59947002,144.8960484
95.70125253,152.8963571
95.80075694,120.4003227
95.89975386,103.1372997
96.00105375,112.3982081
96.10086045,127.9585176
96.20203493,149.1752002
96.30174961,163.6652945
96.40060477,173.8848517
96.50082498,136.7693229
96.59933188,108.0836368
96.70164048,116.9151357
96.80037524,127.5868058
96.90043338,159.9663901
97.00056884,162.0772123
97.09858833,165.9887268
97.20002905,118.4156275
97.29923746,120.0115933
97.40050418,127.5183551
97.50110935,151.2010811
97.6012787,177.4461783
97.69857165,141.0973024
97.79893948,120.1179374
97.89926278,138.4178838
97.99975905,154.9446349
98.09960084,165.0325104
98.20048574,167.6423514
98.29902763,147.6826111
98.40137784,125.1919161
98.49845989,127.2389606
98.60064197,127.3129193
98.70161972,144.2243394
98.79925798,168.6775153
98.89818086,173.8527323
98.99923772,144.9647895
99.10050389,124.8541919
99.19868416,134.806053
99.29916301,148.591222
99.39983416,190.0949553
99.49834297,199.4797978
99.60030169,157.7691482
99.69911453,140.2171465
99.80059888,137.9655256
99.90170489,150.6733993
100,169.0424349
100.0993716,177.0191803
100.2012676,166.5401185
100.2994484,115.7568304
100.4001166,126.8180356
100.5017683,138.5333926
100.6006581,157.660404
100.6997098,176.460699
100.7994888,189.684839
100.8997801,141.6357914
100.9989835,129.1393731
101.1009036,140.1292709
101.1994165,169.1436824
101.3002334,184.6902172
101.4007966,168.3551281
101.5004027,137.3143313
101.5996668,153.6874088
101.6998636,131.422888
101.7989102,173.9404039
101.901568,174.1352827
101.9994684,167.7412962
102.0991643,144.3343581
102.1995808,127.6441684
102.2998721,152.1567261
102.3989357,157.626169
102.4982896,167.5814912
102.5999191,188.9471924
102.7006399,184.7843088
102.7998472,133.3487445
102.8996787,134.3354579
102.99859,150.821554
103.1000822,171.6211604
103.1984049,167.4179407
103.3009644,159.2200361
103.4004677,179.882054
103.5009625,174.6640371
103.6008382,144.3456496
103.7000051,146.5533645
103.8001019,164.8976065
103.9002724,186.3943757
103.9992993,189.8188758
104.0990173,204.7668688
104.1997588,177.4689694
104.2992045,153.6190529
104.4010314,157.9862685
104.5009351,186.876627
104.5986535,186.0598865
104.7001196,197.4329001
104.7999872,195.0803932
104.9007266,163.3895193
105.0000208,169.6913234
105.1000452,161.7340499
105.1994299,191.7028859
105.3005114,210.9273645
105.3989532,211.0925522
105.4997536,236.3491681
105.6013883,198.0082359
105.6991791,171.2715583
105.8003578,161.163766
105.8989175,192.5283382
105.9983269,201.2262614
106.101448,204.0671083
106.1995514,227.3236737
106.2990644,209.572098
106.3989072,179.1749371
106.4989057,170.0103947
106.6013338,174.5332388
106.6997632,217.9656786
106.7983974,217.628
106.9009917,230.5536108
106.9987938,236.2922463
107.1006531,180.2266676
107.1995378,188.0139934
107.3015067,192.6617169
107.3989402,212.2491042
107.5002164,238.8532395
107.6006082,195.7003951
107.699282,171.415856
107.8012467,200.6297824
107.899932,205.9810473
107.9988627,224.5316855
108.0986946,213.3084311
108.1985376,234.2037527
108.3011696,220.4593144
108.3987492,218.8830752
108.5010299,188.5598411
108.5983882,210.3855162
108.7008661,236.7613675
108.7995778,246.1642434
108.9015768,241.0621191
109.0000171,260.309368
109.1013006,206.1563004
109.1998051,182.3992609
109.2994912,214.5494685
109.4014188,232.1615123
109.5003534,272.2138366
109.6010072,259.0827053
109.6993114,227.5611498
109.8013236,226.1743793
109.8990822,217.9753078
109.9990274,240.1813582
110.1011466,237.4503845
110.2007187,240.8664741
110.3003549,271.787727
110.39954,270.6686285
110.5000991,275.4959904
110.5993954,237.6075852
110.7001066,197.3230261
110.800164,226.391983
110.9005179,267.4754206
111.001111,265.7815944
111.099884,239.7151529
111.2014365,242.8955226
111.3004268,250.9001834
111.4011023,275.9498575
111.4985945,281.3492739
111.6004037,253.3811364
111.6994474,276.6666509
111.7998887,224.2516701
111.8996647,246.7098507
112.0011964,273.7396281
112.0986551,286.7603862
112.1995386,286.8121452
112.300534,311.0979726
112.4002046,229.7825413
112.4998519,249.7452903
112.6012602,279.4947704
112.6991374,284.0175272
112.7991629,290.4533434
112.8992046,287.4947524
112.9993964,289.3426406
113.0995955,264.8149115
113.2001612,263.9823128
113.2993937,275.6475786
113.39968,264.8782249
113.4998221,278.3338023
113.6003093,329.0046226
113.6988475,335.2463756
113.7994217,252.6242598
113.8994357,258.2225956
113.9986779,276.1648244
114.1002067,336.2056072
114.200937,344.6115598
114.2999382,367.3484148
114.4000308,252.6914486
114.5009185,246.2950587
114.6000847,302.5971632
114.6995122,318.4230703
114.8012657,360.3449321
114.8990046,339.3884891
114.9995472,278.0156862
115.0988735,275.967804
115.1984431,280.4947183
115.3013616,312.6529863
115.3992118,291.1235363
115.4992263,345.5394111
115.6004154,383.9675522
115.7005,265.7590575
115.8002737,274.6904475
115.8998262,328.5322627
115.9986427,336.5710226
116.1011355,348.1296416
116.1991979,413.2231367
116.2992992,368.9233566
116.4011682,312.626712
116.500955,324.996876
116.598888,358.2330451
116.7010922,366.3560976
116.7991221,376.3170602
116.8993107,345.4195915
117.0000428,331.2153797
