time,gi
0.49869206,0.0029600201
0.4996908,0.0029600201
0.50068955,0.0029600201
0.50168829,0.0029600201
0.50268704,0.0029600201
0.50358473,0.0029600201
0.50448243,0.0029600201
0.50538012,0.0029600201
0.50627782,0.0032140752
0.50717551,0.0032140752
0.50807321,0.0032140752
0.5089709,0.0032140752
0.5098686,0.0032140752
0.51076629,0.0032140752
0.51166399,0.0032140752
0.51256168,0.0032140752
0.51345937,0.0032140752
0.51435707,0.0032140752
0.51525476,0.0034671611
0.51615246,0.0034671611
0.51705015,0.0034671611
0.51794785,0.0034671611
0.51884554,0.0034671611
0.51974324,0.0034671611
0.52064093,0.0034671611
0.52153863,0.0034671611
0.52243632,0.0034671611
0.52333402,0.0034671611
0.52423171,0.0037141927
0.52512941,0.0037141927
0.5260271,0.0037141927
0.5269248,0.0037141927
0.52782249,0.0037141927
0.52872019,0.0037141927
0.52961788,0.0037141927
0.53051558,0.0037141927
0.53141327,0.0037141927
0.53231097,0.0037141927
0.53320866,0.0039660595
0.53410636,0.0039660595
0.53500405,0.0039660595
0.53590175,0.0039660595
0.53679944,0.0039660595
0.53769714,0.0039660595
0.53859483,0.0039660595
0.53949253,0.0039660595
0.54039022,0.0039660595
0.54128792,0.0039660595
0.54218561,0.004218613
0.54308331,0.004218613
0.543981,0.004218613
0.5448787,0.004218613
0.54577639,0.004218613
0.54667409,0.004218613
0.54757178,0.004218613
0.54846947,0.004218613
0.54936717,0.004218613
0.55026486,0.004218613
0.55116256,0.0044584549
0.55206025,0.0044584549
0.55295795,0.0044584549
0.55385564,0.0044584549
0.55475334,0.0044584549
0.55565103,0.0044584549
0.55654873,0.0044584549
0.55744642,0.0044584549
0.55824404,0.0044584549
0.55904166,0.0044584549
0.55983927,0.0046758222
0.56063689,0.0046758222
0.5614345,0.0046758222
0.56223212,0.0046758222
0.56302974,0.0046758222
0.56382735,0.0046758222
0.56462497,0.0046758222
0.56542259,0.0046758222
0.5662202,0.0046758222
0.56701782,0.0046758222
0.56781543,0.0048740166
0.56861305,0.0048740166
0.56941067,0.0048740166
0.57020828,0.0048740166
0.5710059,0.0048740166
0.57180352,0.0048740166
0.57260113,0.0048740166
0.57339875,0.0048740166
0.57419637,0.0048740166
0.57499398,0.0048740166
0.5757916,0.0050468634
0.57650243,0.0050468634
0.57721327,0.0050468634
0.5779241,0.0050468634
0.57863493,0.0050468634
0.57934577,0.0050468634
0.5800566,0.0050468634
0.58076744,0.0050468634
0.58147827,0.0050468634
0.58218911,0.0050468634
0.58289994,0.0051824246
0.58361077,0.0051824246
0.58432161,0.0051824246
0.58503244,0.0051824246
0.58574328,0.0051824246
0.58645411,0.0051824246
0.58716495,0.0051824246
0.58787578,0.0051824246
0.58858661,0.0051824246
0.58929745,0.0051824246
0.59000828,0.0052896341
0.59071912,0.0052896341
0.59142995,0.0052896341
0.59214079,0.0052896341
0.59285162,0.0052896341
0.59356245,0.0052896341
0.59427329,0.0052896341
0.59498412,0.0052896341
0.59569496,0.0052896341
0.59640579,0.0052896341
0.59711663,0.0053646887
0.59782746,0.0053646887
0.59853829,0.0053646887
0.59924913,0.0053646887
0.59995996,0.0053646887
0.6006708,0.0053646887
0.60138163,0.0053646887
0.60209247,0.0053646887
0.6028033,0.0053646887
0.60351413,0.0053646887
0.60422497,0.0053912811
0.6049358,0.0053912811
0.60564664,0.0053912811
0.60635747,0.0053912811
0.60706831,0.0053912811
0.60777914,0.0053912811
0.60848997,0.0053912811
0.60920081,0.0053912811
0.60991164,0.0053912811
0.61062248,0.0053912811
0.61133331,0.0053815095
0.61204415,0.0053815095
0.61275498,0.0053815095
0.61346581,0.0053815095
0.61417665,0.0053815095
0.61488748,0.0053815095
0.61559832,0.0053815095
0.61630915,0.0053815095
0.61701999,0.0053815095
0.61773082,0.0053815095
0.61836977,0.005365575
0.61900871,0.005365575
0.61964766,0.005365575
0.62028661,0.005365575
0.62092555,0.005365575
0.6215645,0.005365575
0.62220345,0.005365575
0.62284239,0.005365575
0.62348134,0.005365575
0.62412029,0.005365575
0.62475923,0.0053589312
0.62539818,0.0053589312
0.62603713,0.0053589312
0.62667607,0.0053589312
0.62731502,0.0053589312
0.62795396,0.0053589312
0.62859291,0.0053589312
0.62923186,0.0053589312
0.6298708,0.0053589312
0.63050975,0.0053589312
0.6311487,0.0053888765
0.63178764,0.0053888765
0.63242659,0.0053888765
0.63306554,0.0053888765
0.63370448,0.0053888765
0.63434343,0.0053888765
0.63498238,0.0053888765
0.63562132,0.0053888765
0.63626027,0.0053888765
0.63689922,0.0053888765
0.63753816,0.0054532218
0.63817711,0.0054532218
0.63881606,0.0054532218
0.639455,0.0054532218
0.64009395,0.0054532218
0.6407329,0.0054532218
0.64137184,0.0054532218
0.64201079,0.0054532218
0.64264974,0.0054532218
0.64328868,0.0054532218
0.64392763,0.0055352469
0.64456658,0.0055352469
0.64520552,0.0055352469
0.64590836,0.0055352469
0.64661121,0.0055352469
0.64731405,0.0055352469
0.64801689,0.0055352469
0.64871973,0.0055352469
0.64942257,0.0055352469
0.65012541,0.0055352469
0.65082825,0.0056279422
0.65153109,0.0056279422
0.65223394,0.0056279422
0.65293678,0.0056279422
0.65363962,0.0056279422
0.65434246,0.0056279422
0.6550453,0.0056279422
0.65574814,0.0056279422
0.65645098,0.0056279422
0.65715382,0.0056279422
0.65785667,0.0057185477
0.65855951,0.0057185477
0.65926235,0.0057185477
0.65996519,0.0057185477
0.66066803,0.0057185477
0.66137087,0.0057185477
0.66207371,0.0057185477
0.66277655,0.0057185477
0.6634794,0.0057185477
0.66418224,0.0057185477
0.66488508,0.0057974561
0.66558792,0.0057974561
0.66629076,0.0057974561
0.6669936,0.0057974561
0.66769644,0.0057974561
0.66839928,0.0057974561
0.66910213,0.0057974561
0.66980497,0.0057974561
0.67050781,0.0057974561
0.67121065,0.0057974561
0.67191349,0.0058713022
0.67261633,0.0058713022
0.67331917,0.0058713022
0.67402201,0.0058713022
0.67472486,0.0058713022
0.6754277,0.0058713022
0.67613054,0.0058713022
0.67683338,0.0058713022
0.67753622,0.0058713022
0.67823906,0.0058713022
0.6789419,0.0059430131
0.67964474,0.0059430131
0.68034759,0.0059430131
0.68096036,0.0059430131
0.68157313,0.0059430131
0.68218591,0.0059430131
0.68279868,0.0059430131
0.68341145,0.0059430131
0.68402423,0.0059430131
0.684637,0.0059430131
0.68524977,0.0060152227
0.68586255,0.0060152227
0.68647532,0.0060152227
0.68708809,0.0060152227
0.68770087,0.0060152227
0.68831364,0.0060152227
0.68892641,0.0060152227
0.68953919,0.0060152227
0.69015196,0.0060152227
0.69076473,0.0060152227
0.69137751,0.0060865951
0.69199028,0.0060865951
0.69260305,0.0060865951
0.69321583,0.0060865951
0.6938286,0.0060865951
0.69444137,0.0060865951
0.69505415,0.0060865951
0.69566692,0.0060865951
0.6962797,0.0060865951
0.69689247,0.0060865951
0.69750524,0.0061587891
0.69811802,0.0061587891
0.69873079,0.0061587891
0.69934356,0.0061587891
0.69995634,0.0061587891
0.70056911,0.0061587891
0.70118188,0.0061587891
0.70179466,0.0061587891
0.70240743,0.0061587891
0.7030202,0.0061587891
0.70363298,0.0062335637
0.70424575,0.0062335637
0.70479476,0.0062335637
0.70534378,0.0062335637
0.70589279,0.0062335637
0.70644181,0.0062335637
0.70699082,0.0062335637
0.70753983,0.0062335637
0.70808885,0.0062335637
0.70863786,0.0062335637
0.70918688,0.0063132673
0.70973589,0.0063132673
0.7102849,0.0063132673
0.71083392,0.0063132673
0.71138293,0.0063132673
0.71193195,0.0063132673
0.71248096,0.0063132673
0.71302998,0.0063132673
0.71357899,0.0063132673
0.714128,0.0063132673
0.71467702,0.0063973928
0.71522603,0.0063973928
0.71577505,0.0063973928
0.71626469,0.0063973928
0.71675434,0.0063973928
0.71724398,0.0063973928
0.71773363,0.0063973928
0.71822328,0.0063973928
0.71871292,0.0063973928
0.71920257,0.0063973928
0.71969222,0.0064837366
0.72018186,0.0064837366
0.72067151,0.0064837366
0.72116115,0.0064837366
0.7216508,0.0064837366
0.72214045,0.0064837366
0.72263009,0.0064837366
0.72311974,0.0064837366
0.72360938,0.0064837366
0.72409903,0.0064837366
0.72458868,0.006572307
0.72507832,0.006572307
0.72556797,0.006572307
0.72605762,0.006572307
0.72654726,0.006572307
0.72703691,0.006572307
0.72752655,0.006572307
0.7280162,0.006572307
0.72850585,0.006572307
0.72899549,0.006572307
0.72948514,0.0066636106
0.72997479,0.0066636106
0.73046443,0.0066636106
0.73095408,0.0066636106
0.73144372,0.0066636106
0.73193337,0.0066636106
0.73242302,0.0066636106
0.73291266,0.0066636106
0.73340231,0.0066636106
0.73389196,0.0066636106
0.7343816,0.006755736
0.73487125,0.006755736
0.73536089,0.006755736
0.73585054,0.006755736
0.73634019,0.006755736
0.73682983,0.006755736
0.73731948,0.006755736
0.73780912,0.006755736
0.73829877,0.006755736
0.73878842,0.006755736
0.73927806,0.0068449585
0.73981667,0.0068449585
0.74035528,0.0068449585
0.7408939,0.0068449585
0.74143251,0.0068449585
0.74197112,0.0068449585
0.74250973,0.0068449585
0.74304834,0.0068449585
0.74358695,0.0068449585
0.74412556,0.0068449585
0.74466417,0.00692463
0.74520278,0.00692463
0.74574139,0.00692463
0.74628,0.00692463
0.74681861,0.00692463
0.74735723,0.00692463
0.74789584,0.00692463
0.74843445,0.00692463
0.74897306,0.00692463
0.74951167,0.00692463
0.75005028,0.0069881567
0.75058889,0.0069881567
0.7511275,0.0069881567
0.75166611,0.0069881567
0.75220472,0.0069881567
0.75274333,0.0069881567
0.75322425,0.0069881567
0.75370518,0.0069881567
0.7541861,0.0069881567
0.75466702,0.0069881567
0.75514794,0.0070324507
0.75562886,0.0070324507
0.75610978,0.0070324507
0.7565907,0.0070324507
0.75707162,0.0070324507
0.75755254,0.0070324507
0.75803346,0.0070324507
0.75851438,0.0070324507
0.7589953,0.0070324507
0.75947623,0.0070324507
0.75995715,0.0070583411
0.76043807,0.0070583411
0.76091899,0.0070583411
0.76139991,0.0070583411
0.76188083,0.0070583411
0.76236175,0.0070583411
0.76284267,0.0070583411
0.76332359,0.0070583411
0.76380451,0.0070583411
0.76428543,0.0070583411
0.76476635,0.0070761698
0.76524728,0.0070761698
0.7657282,0.0070761698
0.76620912,0.0070761698
0.76669004,0.0070761698
0.76717096,0.0070761698
0.76765188,0.0070761698
0.7681328,0.0070761698
0.76861372,0.0070761698
0.76909464,0.0070761698
0.76957556,0.0070946703
0.77005648,0.0070946703
0.7705374,0.0070946703
0.77106642,0.0070946703
0.77159543,0.0070946703
0.77212444,0.0070946703
0.77265346,0.0070946703
0.77318247,0.0070946703
0.77371148,0.0070946703
0.77424049,0.0070946703
0.77476951,0.007119793
0.77529852,0.007119793
0.77577096,0.007119793
0.77624341,0.007119793
0.77671585,0.007119793
0.7771883,0.007119793
0.77766074,0.007119793
0.77813318,0.007119793
0.77860563,0.007119793
0.77907807,0.007119793
0.77955051,0.0071508591
0.78002296,0.0071508591
0.7804954,0.0071508591
0.78096785,0.0071508591
0.78144029,0.0071508591
0.78191273,0.0071508591
0.78238518,0.0071508591
0.78285762,0.0071508591
0.78333006,0.0071508591
0.78380251,0.0071508591
0.78427495,0.0071905035
0.7847474,0.0071905035
0.78521984,0.0071905035
0.78569228,0.0071905035
0.78616473,0.0071905035
0.78663717,0.0071905035
0.78710961,0.0071905035
0.78758206,0.0071905035
0.7880545,0.0071905035
0.78852695,0.0071905035
0.78899939,0.0072456023
0.78947183,0.0072456023
0.78994428,0.0072456023
0.79041672,0.0072456023
0.79088916,0.0072456023
0.79136161,0.0072456023
0.79183405,0.0072456023
0.7923065,0.0072456023
0.79277894,0.0072456023
0.79325138,0.0072456023
0.79372383,0.0073255969
0.79419627,0.0073255969
0.79466872,0.0073255969
0.79514116,0.0073255969
0.7956136,0.0073255969
0.79608605,0.0073255969
0.79655849,0.0073255969
0.79703093,0.0073255969
0.79750338,0.0073255969
0.79797582,0.0073255969
0.79844827,0.0074340106
0.79892071,0.0074340106
0.79939315,0.0074340106
0.7998656,0.0074340106
0.80033804,0.0074340106
0.80081048,0.0074340106
0.80128293,0.0074340106
0.80175537,0.0074340106
0.80222782,0.0074340106
0.80270026,0.0074340106
0.8031727,0.0075827077
0.80364515,0.0075827077
0.80411759,0.0075827077
0.80459003,0.0075827077
0.80506248,0.0075827077
0.80553492,0.0075827077
0.80600737,0.0075827077
0.80647981,0.0075827077
0.80695225,0.0075827077
0.8074247,0.0075827077
0.80789714,0.0077141911
0.80836958,0.0077141911
0.80884203,0.0077141911
0.80931447,0.0077141911
0.80978692,0.0077141911
0.81025936,0.0077141911
0.8107318,0.0077141911
0.81120425,0.0077141911
0.81167669,0.0077141911
0.81214913,0.0077141911
0.81262158,0.0077773254
0.81309402,0.0077773254
0.81356647,0.0077773254
0.81403891,0.0077773254
0.81451135,0.0077773254
0.8149838,0.0077773254
0.81545624,0.0077773254
0.81592869,0.0077773254
0.81640113,0.0077773254
0.81687357,0.0077773254
0.81734602,0.0078160504
0.81781846,0.0078160504
0.8182909,0.0078160504
0.81876335,0.0078160504
0.81923579,0.0078160504
0.81970824,0.0078160504
0.82018068,0.0078160504
0.82065312,0.0078160504
0.82112557,0.0078160504
0.82159801,0.0078160504
0.82207045,0.0078430714
0.8225429,0.0078430714
0.82301534,0.0078430714
0.82348779,0.0078430714
0.82396023,0.0078430714
0.82443267,0.0078430714
0.82490512,0.0078430714
0.82537756,0.0078430714
0.82585,0.0078430714
0.82632245,0.0078430714
0.82679489,0.0078677397
0.82726734,0.0078677397
0.82773978,0.0078677397
0.82821222,0.0078677397
0.82868467,0.0078677397
0.82915711,0.0078677397
0.82962955,0.0078677397
0.830102,0.0078677397
0.83057444,0.0078677397
0.83104689,0.0078677397
0.83151933,0.0078958374
0.83199177,0.0078958374
0.83246422,0.0078958374
0.83293666,0.0078958374
0.8334091,0.0078958374
0.83388155,0.0078958374
0.83435399,0.0078958374
0.83482644,0.0078958374
0.83529888,0.0078958374
0.83577132,0.0078958374
0.83624377,0.0079247997
0.83671621,0.0079247997
0.83718866,0.0079247997
0.8376611,0.0079247997
0.83813354,0.0079247997
0.83860599,0.0079247997
0.83907843,0.0079247997
0.83955087,0.0079247997
0.84002332,0.0079247997
0.84049576,0.0079247997
0.84096821,0.0079632722
0.84144065,0.0079632722
0.84191309,0.0079632722
0.84238554,0.0079632722
0.84285798,0.0079632722
0.84333042,0.0079632722
0.84380287,0.0079632722
0.84427531,0.0079632722
0.84474776,0.0079632722
0.8452202,0.0079632722
0.84569264,0.0080232078
0.84616509,0.0080232078
0.84663753,0.0080232078
0.84710997,0.0080232078
0.84758242,0.0080232078
0.84805486,0.0080232078
0.84852731,0.0080232078
0.84899975,0.0080232078
0.84947219,0.0080232078
0.84994464,0.0080232078
0.85041708,0.0081009035
0.85088952,0.0081009035
0.85136197,0.0081009035
0.85183441,0.0081009035
0.85230686,0.0081009035
0.8527793,0.0081009035
0.85325174,0.0081009035
0.85372419,0.0081009035
0.85419663,0.0081009035
0.85466907,0.0081009035
0.85514152,0.0081875189
0.85561396,0.0081875189
0.85608641,0.0081875189
0.85655885,0.0081875189
0.85703129,0.0081875189
0.85750374,0.0081875189
0.85797618,0.0081875189
0.85844863,0.0081875189
0.85892107,0.0081875189
0.85939351,0.0081875189
0.85986596,0.0082920955
0.8603384,0.0082920955
0.86081084,0.0082920955
0.86128329,0.0082920955
0.86175573,0.0082920955
0.86222818,0.0082920955
0.86270062,0.0082920955
0.86317306,0.0082920955
0.86364551,0.0082920955
0.86411795,0.0082920955
0.86459039,0.0084332525
0.86506284,0.0084332525
0.86553528,0.0084332525
0.86600773,0.0084332525
0.86648017,0.0084332525
0.86695261,0.0084332525
0.86742506,0.0084332525
0.8678975,0.0084332525
0.86836994,0.0084332525
0.86884239,0.0084332525
0.86931483,0.0086163845
0.86978728,0.0086163845
0.87025972,0.0086163845
0.87073216,0.0086163845
0.87120461,0.0086163845
0.87167705,0.0086163845
0.87214949,0.0086163845
0.87262194,0.0086163845
0.87309438,0.0086163845
0.87356683,0.0086163845
0.87403927,0.0088512133
0.87451171,0.0088512133
0.87498416,0.0088512133
0.8754566,0.0088512133
0.87592904,0.0088512133
0.87640149,0.0088512133
0.87687393,0.0088512133
0.87734638,0.0088512133
0.87781882,0.0088512133
0.87829126,0.0088512133
0.87876371,0.0091394554
0.87923615,0.0091394554
0.87970859,0.0091394554
0.88018104,0.0091394554
0.88065348,0.0091394554
0.88112593,0.0091394554
0.88159837,0.0091394554
0.88207081,0.0091394554
0.88254326,0.0091394554
0.8830157,0.0091394554
0.88348815,0.0094973126
0.88396059,0.0094973126
0.88443303,0.0094973126
0.88490548,0.0094973126
0.88537792,0.0094973126
0.88585036,0.0094973126
0.88626929,0.0094973126
0.88668822,0.0094973126
0.88710714,0.0094973126
0.88752607,0.0094973126
0.887945,0.0099429035
0.88836392,0.0099429035
0.88878285,0.0099429035
0.88920178,0.0099429035
0.8896207,0.0099429035
0.89003963,0.0099429035
0.89045856,0.0099429035
0.89087748,0.0099429035
0.89129641,0.0099429035
0.89171534,0.0099429035
0.89213426,0.010477086
0.89255319,0.010477086
0.89297211,0.010477086
0.89339104,0.010477086
0.89380997,0.010477086
0.89422889,0.010477086
0.89464782,0.010477086
0.89506675,0.010477086
0.89548567,0.010477086
0.8959046,0.010477086
0.89632353,0.011095413
0.89674245,0.011095413
0.89716138,0.011095413
0.89758031,0.011095413
0.89799923,0.011095413
0.89841816,0.011095413
0.89883709,0.011095413
0.89925601,0.011095413
0.89971683,0.011095413
0.90017765,0.011095413
0.90063847,0.011779341
0.90109929,0.011779341
0.90156011,0.011779341
0.90202093,0.011779341
0.90248175,0.011779341
0.90294257,0.011779341
0.90340338,0.011779341
0.9038642,0.011779341
0.90432502,0.011779341
0.90478584,0.011779341
0.90524666,0.012512458
0.90570748,0.012512458
0.9061683,0.012512458
0.90662912,0.012512458
0.90708994,0.012512458
0.90755076,0.012512458
0.90801158,0.012512458
0.9084724,0.012512458
0.90893321,0.012512458
0.90939403,0.012512458
0.90985485,0.013433929
0.91031567,0.013433929
0.91077649,0.013433929
0.91123731,0.013433929
0.91169813,0.013433929
0.91215895,0.013433929
0.91261977,0.013433929
0.91308059,0.013433929
0.91354141,0.013433929
0.91400222,0.013433929
0.91446304,0.014406356
0.91492386,0.014406356
0.91538468,0.014406356
0.9158455,0.014406356
0.91630632,0.014406356
0.91676714,0.014406356
0.91722796,0.014406356
0.91768878,0.014406356
0.91819568,0.014406356
0.91870258,0.014406356
0.91920948,0.015280718
0.91971638,0.015280718
0.92022328,0.015280718
0.92073018,0.015280718
0.92123709,0.015280718
0.92174399,0.015280718
0.92225089,0.015280718
0.92275779,0.015280718
0.92326469,0.015280718
0.92377159,0.015280718
0.92427849,0.015794547
0.92478539,0.015794547
0.92529229,0.015794547
0.9257992,0.015794547
0.9263061,0.015794547
0.926813,0.015794547
0.9273199,0.015794547
0.9278268,0.015794547
0.9283337,0.015794547
0.9288406,0.015794547
0.9293475,0.015068862
0.9298544,0.015068862
0.9303613,0.015068862
0.93086821,0.015068862
0.93137511,0.015068862
0.93188201,0.015068862
0.93238891,0.015068862
0.93289581,0.015068862
0.93340271,0.015068862
0.93390961,0.015068862
0.93441651,0.013559947
0.93492341,0.013559947
0.93543032,0.013559947
0.93593722,0.013559947
0.93644412,0.013559947
0.93695102,0.013559947
0.93745792,0.013559947
0.93796482,0.013559947
0.93847172,0.013559947
0.93897862,0.013559947
0.93948552,0.012153142
0.93999242,0.012153142
0.94049933,0.012153142
0.94100623,0.012153142
0.94151313,0.012153142
0.94202003,0.012153142
0.94252693,0.012153142
0.94303383,0.012153142
0.94354073,0.012153142
0.94404763,0.012153142
0.94455453,0.011182128
0.94511213,0.011182128
0.94566972,0.011182128
0.94622731,0.011182128
0.9467849,0.011182128
0.94734249,0.011182128
0.94790008,0.011182128
0.94845767,0.011182128
0.94901526,0.011182128
0.94957286,0.011182128
0.95013045,0.010715608
0.95068804,0.010715608
0.95124563,0.010715608
0.95180322,0.010715608
0.95236081,0.010715608
0.9529184,0.010715608
0.95347599,0.010715608
0.95403358,0.010715608
0.95459118,0.010715608
0.95514877,0.010715608
0.95570636,0.010440444
0.95626395,0.010440444
0.95682154,0.010440444
0.95737913,0.010440444
0.95793672,0.010440444
0.95849431,0.010440444
0.95905191,0.010440444
0.9596095,0.010440444
0.96016709,0.010440444
0.96072468,0.010440444
0.96128227,0.010182305
0.96183986,0.010182305
0.96239745,0.010182305
0.96295504,0.010182305
0.96351263,0.010182305
0.96407023,0.010182305
0.96462782,0.010182305
0.96518541,0.010182305
0.965743,0.010182305
0.96630059,0.010182305
0.96685818,0.0099446239
0.96741577,0.0099446239
0.96797336,0.0099446239
0.96853095,0.0099446239
0.96908855,0.0099446239
0.96964614,0.0099446239
0.97020373,0.0099446239
0.97076132,0.0099446239
0.97131891,0.0099446239
0.9718765,0.0099446239
0.97243409,0.0097884032
0.97299168,0.0097884032
0.97354928,0.0097884032
0.97410687,0.0097884032
0.97466446,0.0097884032
0.97522205,0.0097884032
0.97577964,0.0097884032
0.97633723,0.0097884032
0.97689482,0.0097884032
0.97745241,0.0097884032
0.97801,0.0097477483
0.97850074,0.0097477483
0.97899148,0.0097477483
0.97948222,0.0097477483
0.97997296,0.0097477483
0.9804637,0.0097477483
0.98095444,0.0097477483
0.98144518,0.0097477483
0.98193592,0.0097477483
0.98242666,0.0097477483
0.9829174,0.0098208424
0.98340814,0.0098208424
0.98389888,0.0098208424
0.98438962,0.0098208424
0.98488036,0.0098208424
0.9853711,0.0098208424
0.98586184,0.0098208424
0.98635258,0.0098208424
0.98684332,0.0098208424
0.98733406,0.0098208424
0.9878248,0.01001518
0.98831554,0.01001518
0.98880628,0.01001518
0.98929702,0.01001518
0.98978776,0.01001518
0.9902785,0.01001518
0.99076924,0.01001518
0.99125998,0.01001518
0.99175072,0.01001518
0.99224146,0.01001518
0.99273219,0.010361432
0.99322293,0.010361432
0.99371367,0.010361432
0.99420441,0.010361432
0.99469515,0.010361432
0.99518589,0.010361432
0.99567663,0.010361432
0.99616737,0.010361432
0.99665811,0.010361432
0.99714885,0.010361432
0.99763959,0.010914561
