m,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,K,K,K,K,K,K,K,K,K,K,K,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,C,C,C,C,C,C,C,C,C,C,C,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*m/s,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C,m/s*C
r,Up2,Up4,Up6,Up8,Up10,Up12,Up14,Up16,Up18,Up20,Up30,Wp2,Wp4,Wp6,Wp8,Wp10,Wp12,Wp14,Wp16,Wp18,Wp20,Wp30,Tp2,Tp4,Tp6,Tp8,Tp10,Tp12,Tp14,Tp16,Tp18,Tp20,Tp30,Urms2,Urms4,Urms6,Urms8,Urms10,Urms12,Urms14,Urms16,Urms18,Urms20,Urms30,Wrms2,Wrms4,Wrms6,Wrms8,Wrms10,Wrms12,Wrms14,Wrms16,Wrms18,Wrms20,Wrms30,Trms2,Trms4,Trms6,Trms8,Trms10,Trms12,Trms14,Trms16,Trms18,Trms20,Trms30,UW2,UW4,UW6,UW8,UW10,UW12,UW14,UW16,UW18,UW20,UW30,TW2,TW4,TW6,TW8,TW10,TW12,TW14,TW16,TW18,TW20,TW30,TU2,TU4,TU6,TU8,TU10,TU12,TU14,TU16,TU18,TU20,TU30
-0.040000,0.384250,0.432704,0.321004,0.199976,0.113521,0.050478,0.017315,-0.002958,-0.019288,-0.015141,-0.010566,0.233254,0.719711,1.065054,1.250005,1.388939,1.494364,1.558858,1.605508,1.666262,1.720904,1.905526,1157.500250,1187.263710,1038.486980,912.471520,850.862890,807.588950,779.618890,756.318390,741.223210,712.462080,619.169920,0.232304,0.242172,0.230054,0.266535,0.320673,0.364430,0.401200,0.420864,0.447131,0.457417,0.483868,0.258332,0.499775,0.677083,0.754429,0.771994,0.789650,0.799672,0.792907,0.797324,0.807930,0.859420,374.220450,501.121740,561.575270,549.163580,526.793130,502.075270,495.160000,486.763010,480.202740,459.093010,381.568170,0.035850,0.073862,0.035185,-0.021614,-0.061183,-0.080872,-0.115704,-0.124283,-0.125117,-0.119230,-0.108837,51.159872,183.323830,292.191090,311.859600,290.931350,276.033810,269.205020,257.515690,249.136600,239.668220,208.201500,13.025171,24.716191,-17.505355,-59.517134,-83.065784,-95.607585,-113.061170,-116.543370,-120.068310,-111.167600,-59.569611
-0.029474,0.280377,0.374888,0.308085,0.201191,0.114149,0.054648,0.022526,0.000942,-0.018408,-0.016975,-0.002605,0.170762,0.645992,1.071587,1.373813,1.589723,1.730940,1.826968,1.893820,1.942001,2.000684,2.143513,1101.923250,1220.417830,1126.741850,1056.664140,1007.295060,962.568580,916.795340,884.498900,842.572230,796.427700,661.817970,0.175860,0.212998,0.217654,0.245544,0.293619,0.337037,0.364895,0.394304,0.417081,0.436627,0.474346,0.221181,0.442654,0.668126,0.797012,0.865927,0.904601,0.918316,0.927376,0.934670,0.940681,0.982685,345.359490,445.472610,536.490730,552.803630,553.829060,539.443590,523.302190,517.767520,504.716530,492.312990,406.225720,0.018444,0.057307,0.049534,0.000429,-0.055226,-0.078062,-0.085683,-0.103587,-0.114138,-0.117745,-0.110058,37.743476,129.637700,276.453250,336.259200,353.381580,350.021460,331.498560,321.486120,303.186700,296.668900,270.827540,-0.668163,17.944197,-1.798374,-39.702284,-71.669237,-83.392443,-82.249428,-93.445472,-96.968471,-93.808082,-55.721996
-0.018947,0.160377,0.252642,0.227938,0.162002,0.104999,0.059020,0.029483,0.020808,0.007073,0.004063,0.017904,0.144246,0.579201,1.068976,1.453079,1.715188,1.882293,2.025778,2.113013,2.171594,2.208810,2.366683,1109.570420,1221.929670,1238.044500,1204.033540,1160.972000,1102.618860,1054.447010,1011.964900,957.688220,886.771780,721.084470,0.152660,0.192325,0.216938,0.235676,0.263637,0.297290,0.332204,0.355703,0.374977,0.390392,0.463556,0.193592,0.360761,0.551900,0.726884,0.840561,0.920488,0.965138,0.985760,1.013935,1.046846,1.121689,315.994870,373.717340,428.983770,468.799930,499.644500,507.203670,506.162210,505.182760,510.964130,508.674080,445.156940,0.006132,0.029818,0.038554,0.026548,-0.005146,-0.027103,-0.048668,-0.064320,-0.072612,-0.083381,-0.109993,26.375816,70.618618,153.055520,241.026680,293.897430,323.354070,325.398510,320.452080,334.693470,357.701410,350.053340,-2.127787,-0.484420,-7.009123,-21.853917,-42.411652,-53.806018,-60.697742,-61.796403,-64.111202,-60.325789,-48.296090
-0.008421,0.041338,0.076488,0.075756,0.059508,0.046814,0.029739,0.015678,0.013983,0.014028,0.011004,0.031214,0.145605,0.554296,1.045693,1.466266,1.790624,2.018843,2.176500,2.279167,2.367562,2.458955,2.526776,1113.640130,1198.787280,1259.390710,1285.324800,1269.502010,1219.493380,1162.486130,1117.630780,1060.761670,1002.743090,768.431930,0.146499,0.180933,0.207859,0.226372,0.245427,0.273314,0.293560,0.314480,0.338987,0.359520,0.465739,0.192792,0.298622,0.443109,0.593593,0.739160,0.862840,0.984951,1.060291,1.128121,1.164867,1.172145,324.826490,313.407880,341.598650,366.398180,391.443610,412.553200,443.731290,471.422300,486.184910,493.389030,456.467760,0.001405,0.009919,0.020852,0.024342,0.015795,0.007607,0.000456,-0.020292,-0.038516,-0.044718,-0.064870,32.709731,51.146374,76.000573,109.580960,161.051310,215.995050,283.957280,331.958520,385.037770,411.648840,394.316820,0.889214,-2.647293,-3.806006,-6.956280,-16.081580,-20.784870,-19.781827,-26.524649,-30.810825,-30.032372,-31.014056
0.002105,-0.032759,-0.049683,-0.044100,-0.033100,-0.019572,-0.012516,-0.005329,0.000709,0.010340,0.015810,0.042313,0.139898,0.547876,1.023793,1.445960,1.776661,2.029978,2.209055,2.310239,2.405326,2.492766,2.632718,1089.889900,1213.206580,1250.923280,1259.847050,1240.497930,1217.341630,1178.281010,1123.881230,1069.769980,1015.050980,810.075300,0.146620,0.168570,0.175879,0.188833,0.218431,0.249658,0.289688,0.316308,0.342692,0.364525,0.444611,0.193542,0.286263,0.426180,0.578075,0.734945,0.873604,0.978561,1.061934,1.133193,1.199248,1.196145,302.310650,325.601260,339.169460,360.532640,382.609820,409.186140,430.085290,459.814100,483.846140,493.909630,461.441370,-0.000750,-0.003232,-0.003509,0.000372,0.001361,0.010271,0.010185,0.009969,0.002872,0.011201,0.002252,32.937214,48.963785,71.970550,112.624800,169.742010,224.359470,272.646300,331.501180,388.376780,436.714940,410.603840,4.015849,-1.681636,-4.366660,-3.304548,-2.066934,4.655504,2.613175,0.568613,3.667556,7.518757,-8.079924
0.012632,-0.175318,-0.250322,-0.223332,-0.166201,-0.109205,-0.055298,-0.020564,-0.000154,0.012589,0.024254,0.039834,0.158971,0.566300,1.046163,1.436893,1.729209,1.945860,2.111304,2.213402,2.291958,2.350218,2.484344,1128.853650,1194.130700,1243.735700,1232.821560,1196.614320,1161.416620,1123.917550,1080.685800,1030.810950,969.632660,755.375770,0.151940,0.175949,0.189945,0.210206,0.242550,0.280119,0.320472,0.340934,0.353671,0.384518,0.453717,0.193031,0.307282,0.461387,0.655955,0.821298,0.930728,1.015856,1.084716,1.140670,1.168090,1.155519,322.634670,341.171440,362.279600,412.544970,458.440460,464.013610,469.309050,491.923580,500.733200,490.185310,439.878170,-0.001652,-0.015518,-0.027356,-0.029712,-0.015253,0.000665,0.020073,0.035570,0.057626,0.083176,0.093545,31.250760,57.193438,85.781621,169.880210,261.018890,299.974430,327.238420,376.613460,411.607010,415.609530,369.484060,2.624867,1.028506,5.018471,5.643564,16.434505,22.964822,30.488043,36.149481,43.430416,53.484284,38.583689
0.023158,-0.279315,-0.358083,-0.291979,-0.199077,-0.118464,-0.059325,-0.013273,0.012812,0.022847,0.028462,0.043064,0.144908,0.610892,1.082954,1.413356,1.631342,1.788679,1.926648,2.013431,2.085848,2.136251,2.289719,1095.042490,1207.757500,1202.974000,1130.097430,1058.558390,1011.539620,987.562420,958.333020,918.599750,867.450930,697.016730,0.157688,0.190212,0.205643,0.228189,0.264775,0.311803,0.348989,0.378350,0.403894,0.411812,0.481417,0.224092,0.394114,0.602484,0.791092,0.890777,0.923372,0.959351,1.008993,1.046311,1.075058,1.075146,350.875210,413.938430,475.403490,522.252110,521.730600,514.769320,514.192250,507.896700,500.395710,490.947330,416.227410,-0.011032,-0.036345,-0.049153,-0.027598,0.013923,0.049354,0.067927,0.085845,0.110400,0.117540,0.138566,40.396532,104.154530,207.180130,316.938580,350.776220,336.622210,337.045670,349.703040,352.376410,361.456220,301.476800,2.318336,-3.717375,-1.562089,17.386342,42.874682,61.119694,68.127516,73.922786,78.973766,81.055646,56.491132
0.033684,-0.379285,-0.427294,-0.313025,-0.190671,-0.118766,-0.064922,-0.019305,0.002009,0.014242,0.012056,0.032948,0.188095,0.682261,1.095977,1.329068,1.484252,1.606195,1.692627,1.747508,1.810300,1.864630,2.063207,1104.543170,1175.963490,1107.483160,991.872640,917.547880,875.859410,840.955140,815.606440,794.173510,756.793100,641.441790,0.190213,0.222635,0.223400,0.249495,0.302096,0.345700,0.384138,0.411693,0.431246,0.430762,0.489892,0.246763,0.475274,0.674556,0.782009,0.828421,0.857970,0.879404,0.890796,0.904789,0.916654,0.938423,370.309800,466.425360,543.883740,554.367230,537.323360,518.724000,504.187420,487.489490,476.237880,453.562200,377.338060,-0.027577,-0.067444,-0.053555,0.002298,0.047767,0.071572,0.091740,0.109027,0.133502,0.132306,0.137495,51.032852,165.022530,286.459020,332.976440,327.756650,312.154380,294.312760,272.858170,260.994740,245.254070,208.853470,-14.241744,-31.302646,-3.647189,37.801977,67.042681,81.031631,96.170174,102.387180,99.150198,87.829632,64.481032
0.044211,-0.465728,-0.463805,-0.309683,-0.193383,-0.114486,-0.064422,-0.021342,-0.001963,0.000393,-0.003812,0.011811,0.268241,0.745070,1.056484,1.210244,1.272300,1.340261,1.406790,1.456426,1.514306,1.586264,1.823235,1178.002610,1165.435810,1008.027320,892.418220,806.875880,763.235060,743.839340,722.821440,703.226240,673.968920,597.140280,0.240578,0.242370,0.229434,0.284795,0.336694,0.372530,0.403773,0.433269,0.452382,0.449397,0.472910,0.269240,0.497481,0.627492,0.692742,0.712015,0.708937,0.722311,0.727188,0.738830,0.761365,0.851433,387.970430,518.446650,556.390140,548.293960,522.315840,493.881540,472.238410,463.822150,451.425850,421.251550,347.937680,-0.040811,-0.071110,-0.019304,0.035614,0.071550,0.085458,0.096757,0.103925,0.107808,0.102354,0.134129,59.864512,189.054030,264.998880,285.482580,268.995070,235.768860,210.856540,190.122230,169.847340,154.658000,161.490030,-22.795144,-28.160217,24.190935,68.533391,89.534170,98.651041,109.587380,109.330730,100.614060,80.209128,65.528760
