s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
Time,DC HRR,NIST HRR,FDS HRR,CORNER RHF-1,CORNER RHF-2,CORNER RHF-3,CORNER RHF-4,CORNER RHF-5,CORNER RHF-6,CORNER RHF-7,CORNER RHF-8,CORNER RHF-9,CORNER RHF-10,CORNER RHF-11,CORNER RHF-12,CORNER RHF-13,CORNER RHF-14,CORNER RHF-15,CORNER RHF-16,CORNER RHF-17,CORNER RHF-18,CORNER RHF-19,CORNER RHF-20,CORNER RHF-21,CORNER RHF-22,CORNER RHF-23,CORNER RHF-24,CORNER RHF-25,CORNER RHF-26,CORNER RHF-27,CORNER RHF-28,CORNER RHF-29,GHF_x05-1,GHF_x05-2,GHF_x05-3,GHF_x05-4,GHF_x05-5,GHF_x05-6,GHF_x05-7,GHF_x05-8,GHF_x05-9,GHF_x05-10,GHF_x05-11,GHF_x05-12,GHF_x05-13,GHF_x05-14,GHF_x05-15,GHF_x05-16,GHF_x05-17,GHF_x05-18,GHF_x05-19,GHF_x05-20,GHF_x05-21,GHF_x05-22,GHF_x05-23,GHF_x05-24,GHF_x05-25,GHF_x05-26,GHF_x05-27,GHF_x05-28,GHF_x05-29,GHF_x05-30,GHF_x05-31,GHF_x05-32,GHF_x05-33,GHF_x05-34,GHF_x05-35,GHF_x05-36,GHF_x10-1,GHF_x10-2,GHF_x10-3,GHF_x10-4,GHF_x10-5,GHF_x10-6,GHF_x10-7,GHF_x10-8,GHF_x10-9,GHF_x10-10,GHF_x10-11,GHF_x10-12,GHF_x10-13,GHF_x10-14,GHF_x10-15,GHF_x10-16,GHF_x10-17,GHF_x10-18,GHF_x10-19,GHF_x10-20,GHF_x10-21,GHF_x10-22,GHF_x10-23,GHF_x10-24,GHF_x10-25,GHF_x10-26,GHF_x10-27,GHF_x10-28,GHF_x10-29,GHF_x10-30,GHF_x10-31,GHF_x10-32,GHF_x10-33,GHF_x10-34,GHF_x10-35,GHF_x10-36,GHF_x15-1,GHF_x15-2,GHF_x15-3,GHF_x15-4,GHF_x15-5,GHF_x15-6,GHF_x15-7,GHF_x15-8,GHF_x15-9,GHF_x15-10,GHF_x15-11,GHF_x15-12,GHF_x15-13,GHF_x15-14,GHF_x15-15,GHF_x15-16,GHF_x15-17,GHF_x15-18,GHF_x15-19,GHF_x15-20,GHF_x15-21,GHF_x15-22,GHF_x15-23,GHF_x15-24,GHF_x15-25,GHF_x15-26,GHF_x15-27,GHF_x15-28,GHF_x15-29,GHF_x15-30,GHF_x15-31,GHF_x15-32,GHF_x15-33,GHF_x15-34,GHF_x15-35,GHF_x15-36,GHF_x22-1,GHF_x22-2,GHF_x22-3,GHF_x22-4,GHF_x22-5,GHF_x22-6,GHF_x22-7,GHF_x22-8,GHF_x22-9,GHF_x22-10,GHF_x22-11,GHF_x22-12,GHF_x22-13,GHF_x22-14,GHF_x22-15,GHF_x22-16,GHF_x22-17,GHF_x22-18,GHF_x22-19,GHF_x22-20,GHF_x22-21,GHF_x22-22,GHF_x22-23,GHF_x22-24,GHF_x22-25,GHF_x22-26,GHF_x22-27,GHF_x22-28,GHF_x22-29,GHF_x22-30,GHF_x22-31,GHF_x22-32,GHF_x22-33,GHF_x22-34,GHF_x22-35,GHF_x22-36,O2amb,CO2amb,N2wamb,O2wamb,CO2wamb,H2Oamb,O2,CO,CO2,SOOT,H2O,T,VF,MF,CO_MF
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 3.8523658E-002, 3.8343666E-002, 3.8196554E-002, 3.8056029E-002, 3.7917056E-002, 3.7775738E-002, 3.7623798E-002, 3.7457147E-002, 3.7288473E-002, 3.7149594E-002, 3.7071888E-002, 3.7030513E-002, 3.6962207E-002, 3.6841461E-002, 3.6699143E-002, 3.6566850E-002, 3.6457416E-002, 3.6365619E-002, 3.6278252E-002, 3.6182667E-002, 3.6070507E-002, 3.5938124E-002, 3.5785878E-002, 3.5617275E-002, 3.5437495E-002, 3.5250202E-002, 3.5052322E-002, 3.4829548E-002, 3.4558862E-002, 3.4222233E-002, 3.3824248E-002, 3.3674877E-002, 3.3749592E-002, 3.3800157E-002, 3.3810209E-002, 3.3787033E-002, 3.8365022E-002, 3.8162820E-002, 3.7995412E-002, 3.7835385E-002, 3.7679260E-002, 3.7523329E-002, 3.7358002E-002, 3.7177164E-002, 3.6992325E-002, 3.6836726E-002, 3.6745462E-002, 3.6692643E-002, 3.6610418E-002, 3.6472113E-002, 3.6312271E-002, 3.6163989E-002, 3.6039159E-002, 3.5930898E-002, 3.5824932E-002, 3.5708388E-002, 3.5573129E-002, 3.5415707E-002, 3.5236379E-002, 3.5038194E-002, 3.4825665E-002, 3.4601862E-002, 3.4363586E-002, 3.4097293E-002, 3.3781972E-002, 3.3403167E-002, 3.2971073E-002, 3.3171251E-002, 3.3246994E-002, 3.3304395E-002, 3.3324926E-002, 3.3316162E-002, 3.8210396E-002, 3.7985080E-002, 3.7796372E-002, 3.7616329E-002, 3.7443290E-002, 3.7273731E-002, 3.7096588E-002, 3.6903439E-002, 3.6704261E-002, 3.6533499E-002, 3.6430093E-002, 3.6367166E-002, 3.6272336E-002, 3.6117869E-002, 3.5942243E-002, 3.5780045E-002, 3.5642181E-002, 3.5520182E-002, 3.5398915E-002, 3.5265541E-002, 3.5112410E-002, 3.4936522E-002, 3.4738269E-002, 3.4520516E-002, 3.4287501E-002, 3.4042338E-002, 3.3782669E-002, 3.3496854E-002, 3.3166566E-002, 3.2780171E-002, 3.2350654E-002, 3.2804717E-002, 3.2871485E-002, 3.2924533E-002, 3.2945197E-002, 3.2940522E-002, 3.7906923E-002, 3.7634332E-002, 3.7400658E-002, 3.7179995E-002, 3.6974979E-002, 3.6781744E-002, 3.6585356E-002, 3.6371941E-002, 3.6147673E-002, 3.5949064E-002, 3.5823392E-002, 3.5742144E-002, 3.5624277E-002, 3.5440215E-002, 3.5236985E-002, 3.5052088E-002, 3.4894335E-002, 3.4752331E-002, 3.4609756E-002, 3.4454455E-002, 3.4280313E-002, 3.4085706E-002, 3.3871699E-002, 3.3641114E-002, 3.3397917E-002, 3.3145651E-002, 3.2884116E-002, 3.2605791E-002, 3.2296716E-002, 3.1946649E-002, 3.1566095E-002, 3.2305088E-002, 3.2343495E-002, 3.2369826E-002, 3.2370688E-002, 3.2353590E-002, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0954574E-001, 0.0000000E+000, 3.9011087E-004, 0.0000000E+000, 1.2814698E-002, 2.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0009091E+000, 0.0000000E+000,-2.1621759E-069, 8.8415301E+000, 4.5185816E-002, 4.5509944E-002, 4.8175729E-002, 4.5050078E-002, 4.1242228E-002, 3.8151290E-002, 3.4980349E-002, 3.3878144E-002, 3.2576313E-002, 3.1048607E-002, 2.7748610E-002, 2.6139688E-002, 2.4591772E-002, 2.3102708E-002, 2.1669466E-002, 1.8977716E-002, 1.7726796E-002, 1.6542329E-002, 1.5424171E-002, 1.3379526E-002, 1.2447695E-002, 1.1571745E-002, 1.0747653E-002, 9.2425464E-003, 8.5628267E-003, 4.8334342E-003, 4.5388224E-003, 4.0204757E-003, 3.7886562E-003, 4.3317642E+000, 4.1215114E+000, 3.6145191E+000, 2.9699417E+000, 2.3391677E+000, 1.7384823E+000, 1.2475187E+000, 8.8470033E-001, 6.4853389E-001, 4.9836034E-001, 3.9909595E-001, 3.3003870E-001, 2.8047573E-001, 2.4405185E-001, 2.1676863E-001, 1.9600624E-001, 1.7997884E-001, 1.6744593E-001, 1.5752986E-001, 1.4960031E-001, 1.4319762E-001, 1.3798233E-001, 1.3369995E-001, 1.3015735E-001, 1.2720493E-001, 1.2472535E-001, 1.2262596E-001, 1.2083448E-001, 1.1929710E-001, 1.1797617E-001, 1.1684017E-001, 1.1338873E-001, 1.1285077E-001, 1.1239156E-001, 1.1199180E-001, 1.1163298E-001, 6.5230165E+000, 6.2307715E+000, 5.2305359E+000, 4.1580118E+000, 3.1585099E+000, 2.3079915E+000, 1.6459129E+000, 1.1495904E+000, 8.0136902E-001, 5.8502521E-001, 4.5306146E-001, 3.6612742E-001, 3.0556818E-001, 2.6188985E-001, 2.2963926E-001, 2.0539066E-001, 1.8686743E-001, 1.7251807E-001, 1.6126200E-001, 1.5233234E-001, 1.4517583E-001, 1.3938701E-001, 1.3466461E-001, 1.3078127E-001, 1.2756333E-001, 1.2487556E-001, 1.2261130E-001, 1.2068779E-001, 1.1904379E-001, 1.1763693E-001, 1.1643320E-001, 1.1303176E-001, 1.1246659E-001, 1.1198701E-001, 1.1157214E-001, 1.1120346E-001, 6.2017504E+000, 6.0256826E+000, 5.1167290E+000, 4.0220741E+000, 3.0514934E+000, 2.2463759E+000, 1.6215634E+000, 1.1554422E+000, 8.2245190E-001, 5.9623604E-001, 4.5130508E-001, 3.6061946E-001, 3.0018093E-001, 2.5739866E-001, 2.2604912E-001, 2.0258636E-001, 1.8471902E-001, 1.7090443E-001, 1.6007806E-001, 1.5149004E-001, 1.4460252E-001, 1.3902330E-001, 1.3446265E-001, 1.3070302E-001, 1.2757832E-001, 1.2495925E-001, 1.2274460E-001, 1.2085526E-001, 1.1923304E-001, 1.1783910E-001, 1.1664305E-001, 1.1314722E-001, 1.1258150E-001, 1.1210106E-001, 1.1168467E-001, 1.1131418E-001, 3.5558730E+000, 3.2689178E+000, 2.7583595E+000, 2.2505294E+000, 1.7897740E+000, 1.3595543E+000, 1.0179549E+000, 7.4971780E-001, 5.5285007E-001, 4.2443528E-001, 3.4470705E-001, 2.9023809E-001, 2.5106158E-001, 2.2204309E-001, 2.0011785E-001, 1.8330086E-001, 1.7022492E-001, 1.5993032E-001, 1.5173235E-001, 1.4513466E-001, 1.3977292E-001, 1.3537598E-001, 1.3174036E-001, 1.2871063E-001, 1.2616649E-001, 1.2401274E-001, 1.2217304E-001, 1.2058743E-001, 1.1921223E-001, 1.1802059E-001, 1.1699366E-001, 1.1354477E-001, 1.1306126E-001, 1.1265229E-001, 1.1229687E-001, 1.1197810E-001, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0954574E-001, 4.2266796E-070, 3.9011087E-004, 1.9715646E-069, 1.2814698E-002, 2.4997720E+001, 4.2614232E-001, 5.0004852E-001, 2.0351808E-070
 2.0016538E+000, 0.0000000E+000,-3.4834486E-024, 1.6176661E+001, 2.4110297E-001, 2.4688680E-001, 2.6820782E-001, 2.5798200E-001, 2.4488245E-001, 2.3461721E-001, 2.2075495E-001, 2.1385695E-001, 2.0629063E-001, 1.9823859E-001, 1.8141195E-001, 1.7295277E-001, 1.6460748E-001, 1.5640228E-001, 1.4834457E-001, 1.3285250E-001, 1.2551056E-001, 1.1847949E-001, 1.1176563E-001, 9.9246865E-002, 9.3441558E-002, 8.7935370E-002, 8.2720500E-002, 7.3130845E-002, 6.8742106E-002, 6.0693921E-002, 5.7049329E-002, 5.0430734E-002, 4.7437160E-002, 1.9801168E+001, 2.2129850E+001, 2.1658791E+001, 1.9577844E+001, 1.7064662E+001, 1.4575875E+001, 1.2411250E+001, 1.0572278E+001, 9.0459841E+000, 7.7820394E+000, 6.7647955E+000, 5.9255084E+000, 5.1923030E+000, 4.5379516E+000, 3.9957517E+000, 3.5471241E+000, 3.1551331E+000, 2.8098414E+000, 2.5096299E+000, 2.2541130E+000, 2.0378158E+000, 1.8449764E+000, 1.6679709E+000, 1.5123830E+000, 1.3806448E+000, 1.2654302E+000, 1.1626506E+000, 1.0683635E+000, 9.7975425E-001, 8.8741812E-001, 8.0045475E-001, 7.1642866E-001, 6.5017315E-001, 5.8967303E-001, 5.3126723E-001, 4.8971340E-001, 2.4662260E+001, 2.7037374E+001, 2.4942999E+001, 2.1273748E+001, 1.7367040E+001, 1.3846907E+001, 1.1199960E+001, 9.2387125E+000, 7.7466605E+000, 6.5696464E+000, 5.6345712E+000, 4.8694318E+000, 4.2254212E+000, 3.6659856E+000, 3.1689737E+000, 2.7275271E+000, 2.3414382E+000, 2.0072888E+000, 1.7374015E+000, 1.5427669E+000, 1.4125530E+000, 1.3059630E+000, 1.2010417E+000, 1.0996950E+000, 1.0102144E+000, 9.3589367E-001, 8.7430276E-001, 8.1833128E-001, 7.5998198E-001, 7.0109455E-001, 6.5489811E-001, 6.0488183E-001, 5.5072496E-001, 5.1188370E-001, 4.6892425E-001, 4.3815479E-001, 2.1940526E+001, 2.1481968E+001, 1.6906627E+001, 1.3060991E+001, 1.0095142E+001, 7.8096074E+000, 6.3334771E+000, 5.3736785E+000, 4.6637087E+000, 4.0955986E+000, 3.6063848E+000, 3.1557434E+000, 2.7679859E+000, 2.4292087E+000, 2.1167981E+000, 1.8322099E+000, 1.5792537E+000, 1.3392627E+000, 1.1236380E+000, 9.5622177E-001, 8.4070184E-001, 7.5793120E-001, 6.9769470E-001, 6.5201375E-001, 6.1555794E-001, 5.8630061E-001, 5.6016456E-001, 5.3328729E-001, 5.0489451E-001, 4.7740244E-001, 4.5095185E-001, 4.2781543E-001, 4.0437647E-001, 3.8441182E-001, 3.6166198E-001, 3.4950140E-001, 7.9224854E+000, 6.2747476E+000, 4.9458308E+000, 4.0078724E+000, 3.3261192E+000, 2.8281825E+000, 2.4327019E+000, 2.1086449E+000, 1.8517016E+000, 1.6296039E+000, 1.4498784E+000, 1.3033083E+000, 1.1770772E+000, 1.0528765E+000, 9.4491792E-001, 8.5026553E-001, 7.6014230E-001, 6.7564566E-001, 6.0008950E-001, 5.2871922E-001, 4.8128412E-001, 4.4533296E-001, 4.1658601E-001, 3.8847780E-001, 3.5936041E-001, 3.3886461E-001, 3.3174608E-001, 3.3026790E-001, 3.3220335E-001, 3.3110329E-001, 3.2699699E-001, 3.1452252E-001, 2.9436303E-001, 2.7396671E-001, 2.5580523E-001, 2.4694504E-001, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0954574E-001, 2.6869598E-025, 3.9011087E-004, 1.2532523E-024, 1.2814698E-002, 2.4998107E+001, 5.3985182E-001, 6.3347793E-001, 1.6390197E-025
 3.0000924E+000, 3.0653658E+000, 2.8496973E+000, 1.9283094E+001, 3.4177685E-001, 3.4918642E-001, 3.7764327E-001, 3.7116878E-001, 3.5848120E-001, 3.4608601E-001, 3.2744255E-001, 3.1921799E-001, 3.1023117E-001, 3.0036334E-001, 2.7930222E-001, 2.6838173E-001, 2.5734693E-001, 2.4647014E-001, 2.3580913E-001, 2.1464158E-001, 2.0427784E-001, 1.9430293E-001, 1.8473784E-001, 1.6654282E-001, 1.5791800E-001, 1.4968651E-001, 1.4187767E-001, 1.2735623E-001, 1.2058915E-001, 1.1042580E-001, 1.0459134E-001, 9.3778526E-002, 8.8815927E-002, 2.4683116E+001, 3.0341908E+001, 3.3131030E+001, 3.2144702E+001, 2.9661864E+001, 2.6532152E+001, 2.3560140E+001, 2.0823852E+001, 1.8451119E+001, 1.6508760E+001, 1.4818883E+001, 1.3489633E+001, 1.2282223E+001, 1.1317568E+001, 1.0378199E+001, 9.6292756E+000, 8.8982335E+000, 8.3031011E+000, 7.7237760E+000, 7.2258378E+000, 6.7176728E+000, 6.2601345E+000, 5.8050958E+000, 5.4199149E+000, 5.0227770E+000, 4.7201865E+000, 4.4099812E+000, 4.1807365E+000, 3.9159172E+000, 3.7005593E+000, 3.4318467E+000, 3.2182415E+000, 2.9990624E+000, 2.8486824E+000, 2.6441246E+000, 2.6022161E+000, 2.9167187E+001, 3.4516253E+001, 3.4056302E+001, 3.0244425E+001, 2.5955670E+001, 2.1968655E+001, 1.8321345E+001, 1.5494173E+001, 1.3116792E+001, 1.1286953E+001, 9.7569091E+000, 8.6695183E+000, 7.6743135E+000, 6.9147381E+000, 6.1142904E+000, 5.6150496E+000, 5.0767353E+000, 4.7441281E+000, 4.3655674E+000, 4.1298164E+000, 3.8234708E+000, 3.6370670E+000, 3.4287927E+000, 3.3139604E+000, 3.1637410E+000, 3.0731240E+000, 2.9044988E+000, 2.8027592E+000, 2.6339391E+000, 2.5363241E+000, 2.3469477E+000, 2.2388403E+000, 2.0868709E+000, 2.0330348E+000, 1.9172990E+000, 1.9431757E+000, 2.4580183E+001, 2.4963847E+001, 1.9991761E+001, 1.5346002E+001, 1.2194904E+001, 1.0009385E+001, 8.0295675E+000, 6.4835797E+000, 5.4231514E+000, 4.7339557E+000, 4.1960149E+000, 3.8174964E+000, 3.4908617E+000, 3.2521704E+000, 2.9958199E+000, 2.8004423E+000, 2.6532294E+000, 2.5711986E+000, 2.4606726E+000, 2.3958905E+000, 2.2835192E+000, 2.2388212E+000, 2.1362157E+000, 2.0937353E+000, 1.9681435E+000, 1.9137382E+000, 1.7882400E+000, 1.7276082E+000, 1.6305787E+000, 1.6174080E+000, 1.4980553E+000, 1.4863339E+000, 1.4092014E+000, 1.4241920E+000, 1.3387750E+000, 1.4090370E+000, 8.2259479E+000, 6.9658181E+000, 5.6474096E+000, 4.4225600E+000, 3.6620728E+000, 3.1787032E+000, 2.8165955E+000, 2.5402438E+000, 2.2855028E+000, 2.0539781E+000, 1.8735263E+000, 1.7460113E+000, 1.6346184E+000, 1.5521454E+000, 1.4413251E+000, 1.3449091E+000, 1.2647059E+000, 1.2097479E+000, 1.1399176E+000, 1.0802672E+000, 1.0092759E+000, 9.6036607E-001, 8.7720983E-001, 8.1511592E-001, 7.0160131E-001, 6.3485129E-001, 5.8371702E-001, 5.7430308E-001, 5.6917488E-001, 5.8875427E-001, 5.6485492E-001, 5.5539415E-001, 5.4122794E-001, 5.6839696E-001, 5.7127769E-001, 6.3693443E-001, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0868570E-001, 1.4882494E-006, 9.4903867E-004, 6.9414798E-006, 1.3555852E-002, 3.2095350E+001, 5.5722151E-001, 6.3863271E-001, 9.1460410E-007
 4.0002764E+000, 8.0484759E+000, 7.4816229E+000, 2.3719509E+001, 4.0053631E-001, 4.1085661E-001, 4.4518855E-001, 4.4272370E-001, 4.3307235E-001, 4.2288666E-001, 4.0647584E-001, 3.9834515E-001, 3.8925991E-001, 3.7911361E-001, 3.5605482E-001, 3.4390825E-001, 3.3172249E-001, 3.1938342E-001, 3.0689924E-001, 2.8215810E-001, 2.7000980E-001, 2.5804085E-001, 2.4629979E-001, 2.2378017E-001, 2.1308348E-001, 2.0275145E-001, 1.9274432E-001, 1.7369879E-001, 1.6483795E-001, 1.5582038E-001, 1.4787376E-001, 1.3286611E-001, 1.2587786E-001, 2.4015477E+001, 3.0519995E+001, 3.4737693E+001, 3.5849773E+001, 3.4931012E+001, 3.3046532E+001, 3.0457095E+001, 2.7953871E+001, 2.5145679E+001, 2.2722332E+001, 2.0325359E+001, 1.8400438E+001, 1.6535877E+001, 1.5136585E+001, 1.3704941E+001, 1.2550150E+001, 1.1376896E+001, 1.0414059E+001, 9.4443375E+000, 8.6441977E+000, 7.8978306E+000, 7.3426494E+000, 6.8279008E+000, 6.4347927E+000, 6.0932829E+000, 5.8220566E+000, 5.5383678E+000, 5.3159557E+000, 5.0523845E+000, 4.8343059E+000, 4.5732871E+000, 4.3986161E+000, 4.1623490E+000, 4.0187388E+000, 3.8102996E+000, 3.7340388E+000, 2.5297027E+001, 3.0896794E+001, 3.2797973E+001, 3.1156117E+001, 2.7932796E+001, 2.4370668E+001, 2.0953697E+001, 1.8225793E+001, 1.5637228E+001, 1.3660545E+001, 1.1858932E+001, 1.0583080E+001, 9.3456214E+000, 8.5293113E+000, 7.6508997E+000, 7.0956225E+000, 6.4419830E+000, 6.0582724E+000, 5.5493830E+000, 5.2643761E+000, 4.9049927E+000, 4.7636384E+000, 4.4966263E+000, 4.3666835E+000, 4.1584041E+000, 4.0708623E+000, 3.8612091E+000, 3.7745855E+000, 3.5815435E+000, 3.4934353E+000, 3.3196161E+000, 3.2677705E+000, 3.0596640E+000, 3.0317138E+000, 2.8976324E+000, 2.9898430E+000, 2.2521970E+001, 2.5589422E+001, 2.3020326E+001, 1.9234340E+001, 1.5821504E+001, 1.3116423E+001, 1.1027702E+001, 9.4265291E+000, 7.9433877E+000, 6.8302210E+000, 5.9378721E+000, 5.3156181E+000, 4.7336657E+000, 4.3115200E+000, 3.8807420E+000, 3.5837981E+000, 3.3030984E+000, 3.1628369E+000, 2.9789926E+000, 2.8873729E+000, 2.7261885E+000, 2.6463757E+000, 2.4899334E+000, 2.4337826E+000, 2.2962540E+000, 2.2620037E+000, 2.1704227E+000, 2.1573216E+000, 2.0660172E+000, 2.0548312E+000, 1.9739578E+000, 2.0079150E+000, 1.9575565E+000, 1.9999963E+000, 1.9758978E+000, 2.1345986E+000, 8.2159769E+000, 7.2545973E+000, 6.3793362E+000, 5.3527879E+000, 4.5839936E+000, 3.9710739E+000, 3.4168757E+000, 2.8950655E+000, 2.4516528E+000, 2.1912823E+000, 2.0021457E+000, 1.8700017E+000, 1.7315000E+000, 1.6559238E+000, 1.5881759E+000, 1.5746046E+000, 1.5049590E+000, 1.4827492E+000, 1.4071538E+000, 1.4038410E+000, 1.3743363E+000, 1.3847794E+000, 1.3507537E+000, 1.3410944E+000, 1.3235190E+000, 1.3280423E+000, 1.2541500E+000, 1.1917300E+000, 1.1115575E+000, 1.1047464E+000, 1.0471532E+000, 1.0964457E+000, 1.0291785E+000, 1.0637933E+000, 1.0578088E+000, 1.1857402E+000, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0844778E-001, 1.8999498E-006, 1.1036571E-003, 8.8617292E-006, 1.3760684E-002, 3.4485237E+001, 5.5962330E-001, 6.3642863E-001, 1.1633736E-006
