s,kW,kW,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,C,m3/s,kg/s,kg/s
Time,DC HRR,NIST HRR,FDS HRR,CORNER RHF-1,CORNER RHF-2,CORNER RHF-3,CORNER RHF-4,CORNER RHF-5,CORNER RHF-6,CORNER RHF-7,CORNER RHF-8,CORNER RHF-9,CORNER RHF-10,CORNER RHF-11,CORNER RHF-12,CORNER RHF-13,CORNER RHF-14,CORNER RHF-15,CORNER RHF-16,CORNER RHF-17,CORNER RHF-18,CORNER RHF-19,CORNER RHF-20,CORNER RHF-21,CORNER RHF-22,CORNER RHF-23,CORNER RHF-24,CORNER RHF-25,CORNER RHF-26,CORNER RHF-27,CORNER RHF-28,CORNER RHF-29,GHF_x05-1,GHF_x05-2,GHF_x05-3,GHF_x05-4,GHF_x05-5,GHF_x05-6,GHF_x05-7,GHF_x05-8,GHF_x05-9,GHF_x05-10,GHF_x05-11,GHF_x05-12,GHF_x05-13,GHF_x05-14,GHF_x05-15,GHF_x05-16,GHF_x05-17,GHF_x05-18,GHF_x05-19,GHF_x05-20,GHF_x05-21,GHF_x05-22,GHF_x05-23,GHF_x05-24,GHF_x05-25,GHF_x05-26,GHF_x05-27,GHF_x05-28,GHF_x05-29,GHF_x05-30,GHF_x05-31,GHF_x05-32,GHF_x05-33,GHF_x05-34,GHF_x05-35,GHF_x05-36,GHF_x10-1,GHF_x10-2,GHF_x10-3,GHF_x10-4,GHF_x10-5,GHF_x10-6,GHF_x10-7,GHF_x10-8,GHF_x10-9,GHF_x10-10,GHF_x10-11,GHF_x10-12,GHF_x10-13,GHF_x10-14,GHF_x10-15,GHF_x10-16,GHF_x10-17,GHF_x10-18,GHF_x10-19,GHF_x10-20,GHF_x10-21,GHF_x10-22,GHF_x10-23,GHF_x10-24,GHF_x10-25,GHF_x10-26,GHF_x10-27,GHF_x10-28,GHF_x10-29,GHF_x10-30,GHF_x10-31,GHF_x10-32,GHF_x10-33,GHF_x10-34,GHF_x10-35,GHF_x10-36,GHF_x15-1,GHF_x15-2,GHF_x15-3,GHF_x15-4,GHF_x15-5,GHF_x15-6,GHF_x15-7,GHF_x15-8,GHF_x15-9,GHF_x15-10,GHF_x15-11,GHF_x15-12,GHF_x15-13,GHF_x15-14,GHF_x15-15,GHF_x15-16,GHF_x15-17,GHF_x15-18,GHF_x15-19,GHF_x15-20,GHF_x15-21,GHF_x15-22,GHF_x15-23,GHF_x15-24,GHF_x15-25,GHF_x15-26,GHF_x15-27,GHF_x15-28,GHF_x15-29,GHF_x15-30,GHF_x15-31,GHF_x15-32,GHF_x15-33,GHF_x15-34,GHF_x15-35,GHF_x15-36,GHF_x22-1,GHF_x22-2,GHF_x22-3,GHF_x22-4,GHF_x22-5,GHF_x22-6,GHF_x22-7,GHF_x22-8,GHF_x22-9,GHF_x22-10,GHF_x22-11,GHF_x22-12,GHF_x22-13,GHF_x22-14,GHF_x22-15,GHF_x22-16,GHF_x22-17,GHF_x22-18,GHF_x22-19,GHF_x22-20,GHF_x22-21,GHF_x22-22,GHF_x22-23,GHF_x22-24,GHF_x22-25,GHF_x22-26,GHF_x22-27,GHF_x22-28,GHF_x22-29,GHF_x22-30,GHF_x22-31,GHF_x22-32,GHF_x22-33,GHF_x22-34,GHF_x22-35,GHF_x22-36,O2amb,CO2amb,N2wamb,O2wamb,CO2wamb,H2Oamb,O2,CO,CO2,SOOT,H2O,T,VF,MF,CO_MF
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 6.7211276E-002, 3.8102123E-002, 3.7900515E-002, 3.7735536E-002, 3.7577538E-002, 3.7420403E-002, 3.7259363E-002, 3.7085012E-002, 3.6893138E-002, 3.6699045E-002, 3.6539890E-002, 3.6451766E-002, 3.6405582E-002, 3.6327817E-002, 3.6188711E-002, 3.6023892E-002, 3.5870343E-002, 3.5743509E-002, 3.5637743E-002, 3.5537864E-002, 3.5429155E-002, 3.5301853E-002, 3.5151737E-002, 3.4979360E-002, 3.4789039E-002, 3.4587131E-002, 3.4378301E-002, 3.4159448E-002, 3.3914422E-002, 3.3616801E-002, 3.3245576E-002, 3.2805197E-002, 3.2593982E-002, 3.2668923E-002, 3.2717398E-002, 3.2720958E-002, 3.2687482E-002, 3.7915656E-002, 3.7689369E-002, 3.7501801E-002, 3.7322045E-002, 3.7145726E-002, 3.6968301E-002, 3.6778868E-002, 3.6570887E-002, 3.6358296E-002, 3.6179865E-002, 3.6075932E-002, 3.6016303E-002, 3.5922355E-002, 3.5763074E-002, 3.5578253E-002, 3.5406541E-002, 3.5262269E-002, 3.5137871E-002, 3.5016950E-002, 3.4884553E-002, 3.4731199E-002, 3.4552925E-002, 3.4350177E-002, 3.4126743E-002, 3.3888183E-002, 3.3638432E-002, 3.3374179E-002, 3.3080076E-002, 3.2731919E-002, 3.2312671E-002, 3.1832966E-002, 3.2025174E-002, 3.2101356E-002, 3.2157453E-002, 3.2172909E-002, 3.2156256E-002, 3.7735631E-002, 3.7483902E-002, 3.7272764E-002, 3.7070761E-002, 3.6875556E-002, 3.6682825E-002, 3.6480015E-002, 3.6257971E-002, 3.6028891E-002, 3.5832912E-002, 3.5714749E-002, 3.5643174E-002, 3.5534539E-002, 3.5356689E-002, 3.5153847E-002, 3.4966308E-002, 3.4807238E-002, 3.4667241E-002, 3.4528941E-002, 3.4377446E-002, 3.4203851E-002, 3.4004718E-002, 3.3780645E-002, 3.3535179E-002, 3.3273504E-002, 3.2999520E-002, 3.2710781E-002, 3.2394029E-002, 3.2028100E-002, 3.1599209E-002, 3.1121216E-002, 3.1610108E-002, 3.1677001E-002, 3.1728876E-002, 3.1745236E-002, 3.1734209E-002, 3.7392431E-002, 3.7089290E-002, 3.6828647E-002, 3.6581479E-002, 3.6350279E-002, 3.6130465E-002, 3.5905257E-002, 3.5659434E-002, 3.5400950E-002, 3.5172302E-002, 3.5027628E-002, 3.4934001E-002, 3.4798178E-002, 3.4586032E-002, 3.4351354E-002, 3.4137634E-002, 3.3955585E-002, 3.3792454E-002, 3.3629518E-002, 3.3452685E-002, 3.3254824E-002, 3.3034066E-002, 3.2791735E-002, 3.2531241E-002, 3.2257326E-002, 3.1974227E-002, 3.1681830E-002, 3.1371549E-002, 3.1027343E-002, 3.0637342E-002, 3.0212957E-002, 3.1046854E-002, 3.1084113E-002, 3.1108174E-002, 3.1104604E-002, 3.1082168E-002, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0954574E-001, 0.0000000E+000, 3.9011087E-004, 0.0000000E+000, 1.2814698E-002, 2.5000000E+001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0009041E+000, 0.0000000E+000,-1.0569544E-069, 8.8821731E+000, 4.8232761E-002, 4.9308687E-002, 5.2617992E-002, 4.6969502E-002, 4.2132041E-002, 3.9445474E-002, 3.7015217E-002, 3.5644999E-002, 3.3958722E-002, 3.2131683E-002, 2.8611740E-002, 2.7001086E-002, 2.5473257E-002, 2.4010219E-002, 2.2603909E-002, 1.9963524E-002, 1.8733923E-002, 1.7565171E-002, 1.6455458E-002, 1.4402513E-002, 1.3453665E-002, 1.2552574E-002, 1.1695893E-002, 1.0107760E-002, 9.3810210E-003, 5.4605134E-003, 5.1302003E-003, 4.5413449E-003, 4.2758583E-003, 5.9917971E+000, 4.1618461E+000, 2.9435208E+000, 2.1258607E+000, 1.5476052E+000, 1.1188124E+000, 8.1197896E-001, 6.0330105E-001, 4.6517498E-001, 3.6999454E-001, 3.0237406E-001, 2.5309475E-001, 2.1644612E-001, 1.8872158E-001, 1.6742532E-001, 1.5084433E-001, 1.3777687E-001, 1.2736437E-001, 1.1898412E-001, 1.1217793E-001, 1.0660413E-001, 1.0200526E-001, 9.8185126E-002, 9.4991710E-002, 9.2305174E-002, 9.0029492E-002, 8.8087377E-002, 8.6418103E-002, 8.4977154E-002, 8.3734468E-002, 8.2665277E-002, 7.9458882E-002, 7.8945053E-002, 7.8508287E-002, 7.8129113E-002, 7.7788187E-002, 7.1249123E+000, 5.2637000E+000, 3.7222351E+000, 2.6784032E+000, 1.9237512E+000, 1.3719900E+000, 9.8126030E-001, 7.0902503E-001, 5.2476567E-001, 4.0514696E-001, 3.2477461E-001, 2.6814587E-001, 2.2694124E-001, 1.9623492E-001, 1.7290489E-001, 1.5489729E-001, 1.4080648E-001, 1.2964589E-001, 1.2070949E-001, 1.1348358E-001, 1.0758876E-001, 1.0274123E-001, 9.8725715E-002, 9.5376548E-002, 9.2564176E-002, 9.0185453E-002, 8.8157112E-002, 8.6413791E-002, 8.4907983E-002, 8.3608302E-002, 8.2490332E-002, 7.9294683E-002, 7.8756857E-002, 7.8299757E-002, 7.7902895E-002, 7.7547594E-002, 7.0396730E+000, 5.2748597E+000, 3.7409024E+000, 2.6508149E+000, 1.8907039E+000, 1.3486696E+000, 9.6993648E-001, 7.0749518E-001, 5.2700164E-001, 4.0441548E-001, 3.1978158E-001, 2.6198780E-001, 2.2149262E-001, 1.9189046E-001, 1.6956162E-001, 1.5237135E-001, 1.3893763E-001, 1.2830287E-001, 1.1978560E-001, 1.1289213E-001, 1.0725938E-001, 1.0261629E-001, 9.8758218E-002, 9.5528532E-002, 9.2804680E-002, 9.0489058E-002, 8.8503380E-002, 8.6785920E-002, 8.5292417E-002, 8.3995095E-002, 8.2873517E-002, 7.9535874E-002, 7.8990364E-002, 7.8525239E-002, 7.8119729E-002, 7.7755765E-002, 5.2122847E+000, 3.6021284E+000, 2.4259607E+000, 1.7034751E+000, 1.2235000E+000, 8.8334797E-001, 6.4948930E-001, 4.8981154E-001, 3.8102745E-001, 3.0711617E-001, 2.5528731E-001, 2.1758606E-001, 1.8946918E-001, 1.6807762E-001, 1.5153935E-001, 1.3857984E-001, 1.2830148E-001, 1.2005869E-001, 1.1337999E-001, 1.0791630E-001, 1.0340626E-001, 9.9652421E-002, 9.6503921E-002, 9.3843929E-002, 9.1580439E-002, 8.9638983E-002, 8.7958611E-002, 8.6491091E-002, 8.5202740E-002, 8.4075409E-002, 8.3098319E-002, 7.9778519E-002, 7.9309013E-002, 7.8912112E-002, 7.8566887E-002, 7.8256100E-002, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0954574E-001, 2.0894171E-070, 3.9011087E-004, 9.7462380E-070, 1.2814698E-002, 2.4997639E+001, 4.2614114E-001, 5.0004727E-001, 1.0060689E-070
 2.0013041E+000, 0.0000000E+000,-3.8356883E-021, 1.4485505E+001, 2.8121516E-001, 2.8786855E-001, 3.0906739E-001, 2.8330299E-001, 2.6027370E-001, 2.4655325E-001, 2.3203560E-001, 2.2427314E-001, 2.1517000E-001, 2.0532285E-001, 1.8558336E-001, 1.7613772E-001, 1.6698679E-001, 1.5810656E-001, 1.4950413E-001, 1.3325197E-001, 1.2565825E-001, 1.1843881E-001, 1.1159372E-001, 9.9006641E-002, 9.3244458E-002, 8.7818738E-002, 8.2714637E-002, 7.3415624E-002, 6.9195873E-002, 6.1452573E-002, 5.7971795E-002, 5.1689531E-002, 4.8869783E-002, 2.0312501E+001, 1.7773954E+001, 1.4625523E+001, 1.1770719E+001, 9.4252655E+000, 7.5740365E+000, 6.1542205E+000, 5.0652032E+000, 4.2247813E+000, 3.5555130E+000, 3.0223041E+000, 2.5828700E+000, 2.2249755E+000, 1.9380764E+000, 1.7203261E+000, 1.5456930E+000, 1.3890684E+000, 1.2464311E+000, 1.1236086E+000, 1.0140328E+000, 9.1409041E-001, 8.2195558E-001, 7.4974558E-001, 6.8725001E-001, 6.2714095E-001, 5.7223590E-001, 5.2829016E-001, 4.8941964E-001, 4.5456250E-001, 4.2172909E-001, 3.9022689E-001, 3.5847628E-001, 3.3322900E-001, 3.1231984E-001, 2.9242049E-001, 2.7798947E-001, 2.3072708E+001, 2.0358123E+001, 1.6272695E+001, 1.2645001E+001, 9.7392147E+000, 7.5363674E+000, 5.9184431E+000, 4.7609933E+000, 3.8916158E+000, 3.2178601E+000, 2.6909014E+000, 2.2847549E+000, 1.9669847E+000, 1.6991765E+000, 1.4734477E+000, 1.2857394E+000, 1.1282354E+000, 9.9395739E-001, 8.8780351E-001, 8.0443913E-001, 7.3367085E-001, 6.6981690E-001, 6.1375141E-001, 5.6267637E-001, 5.1619418E-001, 4.7465784E-001, 4.4184311E-001, 4.1504214E-001, 3.9132318E-001, 3.6898776E-001, 3.4793894E-001, 3.2835888E-001, 3.1255073E-001, 2.9726327E-001, 2.8183177E-001, 2.7115656E-001, 2.3058670E+001, 1.9173543E+001, 1.3771075E+001, 9.9111026E+000, 7.2632698E+000, 5.4757791E+000, 4.2617571E+000, 3.4139136E+000, 2.7881850E+000, 2.3032166E+000, 1.9087161E+000, 1.5968875E+000, 1.3512484E+000, 1.1503748E+000, 9.8106970E-001, 8.4364485E-001, 7.2795783E-001, 6.2513120E-001, 5.4017845E-001, 4.7636107E-001, 4.3667600E-001, 4.0737916E-001, 3.8644003E-001, 3.6852096E-001, 3.5215514E-001, 3.3729066E-001, 3.2426752E-001, 3.1266240E-001, 3.0254641E-001, 2.9680884E-001, 2.9318575E-001, 2.8715754E-001, 2.7910706E-001, 2.6931097E-001, 2.5697324E-001, 2.4750023E-001, 1.5920397E+001, 9.6100820E+000, 6.2990742E+000, 4.4318602E+000, 3.2608872E+000, 2.4757418E+000, 1.9240988E+000, 1.5397146E+000, 1.2658483E+000, 1.0600936E+000, 8.9935060E-001, 7.7207036E-001, 6.7063483E-001, 5.8881254E-001, 5.2185953E-001, 4.6544800E-001, 4.1921897E-001, 3.7979073E-001, 3.4624090E-001, 3.1866759E-001, 2.9790852E-001, 2.8223038E-001, 2.7107245E-001, 2.6199660E-001, 2.5264434E-001, 2.4364529E-001, 2.3436032E-001, 2.2385131E-001, 2.1380885E-001, 1.9980638E-001, 1.8334437E-001, 1.7441868E-001, 1.7742628E-001, 1.8080941E-001, 1.7714345E-001, 1.7895971E-001, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0954574E-001, 2.3330131E-022, 3.9011087E-004, 1.0881632E-021, 1.2814698E-002, 2.4995951E+001, 5.3983793E-001, 6.3346621E-001, 1.4230893E-022
 3.0003474E+000, 3.2784378E+000, 3.0477662E+000, 1.9310892E+001, 4.2556967E-001, 4.3446981E-001, 4.6557778E-001, 4.3259820E-001, 4.0127564E-001, 3.8098287E-001, 3.5759944E-001, 3.4585005E-001, 3.3241848E-001, 3.1797642E-001, 2.8887634E-001, 2.7476478E-001, 2.6099891E-001, 2.4760330E-001, 2.3461187E-001, 2.0994955E-001, 1.9834590E-001, 1.8727590E-001, 1.7674779E-001, 1.5729151E-001, 1.4834547E-001, 1.3990054E-001, 1.3194036E-001, 1.1739478E-001, 1.1076853E-001, 1.0156151E-001, 9.5909094E-002, 8.5661023E-002, 8.1031003E-002, 2.6746732E+001, 2.6473498E+001, 2.4450420E+001, 2.1088428E+001, 1.7472916E+001, 1.4259937E+001, 1.1640801E+001, 9.5972188E+000, 7.9962028E+000, 6.8078792E+000, 5.8641472E+000, 5.1451766E+000, 4.5773796E+000, 4.1441634E+000, 3.7895616E+000, 3.5040996E+000, 3.2504277E+000, 3.0226942E+000, 2.8131374E+000, 2.6287446E+000, 2.4442999E+000, 2.2849594E+000, 2.1121766E+000, 1.9771801E+000, 1.8439233E+000, 1.7484671E+000, 1.6351325E+000, 1.5466822E+000, 1.4477268E+000, 1.3887221E+000, 1.3199848E+000, 1.2889323E+000, 1.2373588E+000, 1.2170966E+000, 1.1734130E+000, 1.1868705E+000, 3.0273553E+001, 2.9209755E+001, 2.5558526E+001, 2.0873840E+001, 1.6098808E+001, 1.2444747E+001, 9.7738855E+000, 7.8243020E+000, 6.4132140E+000, 5.4251158E+000, 4.6437724E+000, 4.0540929E+000, 3.5815902E+000, 3.2332057E+000, 2.9240384E+000, 2.6806371E+000, 2.4595588E+000, 2.2971298E+000, 2.1425501E+000, 2.0102049E+000, 1.8676058E+000, 1.7333574E+000, 1.5933312E+000, 1.4935266E+000, 1.3971148E+000, 1.3326462E+000, 1.2483869E+000, 1.1832905E+000, 1.1068497E+000, 1.0626414E+000, 1.0019822E+000, 9.8112136E-001, 9.4503936E-001, 9.4002658E-001, 9.1367021E-001, 9.4871774E-001, 3.0833092E+001, 2.6029876E+001, 1.8647214E+001, 1.3152616E+001, 9.5620609E+000, 7.0938545E+000, 5.4822219E+000, 4.3016813E+000, 3.5042809E+000, 2.9402308E+000, 2.5060623E+000, 2.1943053E+000, 1.9476116E+000, 1.7644026E+000, 1.6174400E+000, 1.5304195E+000, 1.4390853E+000, 1.4140756E+000, 1.3637956E+000, 1.3421812E+000, 1.2822830E+000, 1.2229614E+000, 1.1489580E+000, 1.0958484E+000, 1.0386091E+000, 9.9431242E-001, 9.3866707E-001, 8.9695152E-001, 8.4345342E-001, 8.1469254E-001, 7.6261162E-001, 7.4425281E-001, 7.2026600E-001, 7.2686477E-001, 7.1831510E-001, 7.7004834E-001, 2.1509217E+001, 1.3040237E+001, 8.6774415E+000, 6.2253637E+000, 4.5707637E+000, 3.4493004E+000, 2.7078318E+000, 2.1566623E+000, 1.7547038E+000, 1.4795346E+000, 1.2784299E+000, 1.1298796E+000, 9.9767066E-001, 8.8833353E-001, 7.9349988E-001, 7.1722859E-001, 6.4257691E-001, 5.8119659E-001, 5.2200673E-001, 4.8542178E-001, 4.5650084E-001, 4.6767866E-001, 4.5483115E-001, 4.6389312E-001, 4.1838903E-001, 4.0477627E-001, 3.7002375E-001, 3.6713185E-001, 3.2463595E-001, 3.3782327E-001, 3.0900217E-001, 3.2661188E-001, 3.1742468E-001, 3.4532869E-001, 3.4694049E-001, 4.0307411E-001, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0880642E-001, 1.2793519E-006, 8.7058498E-004, 5.9671415E-006, 1.3451888E-002, 3.2125130E+001, 5.5722292E-001, 6.3856062E-001, 7.8620974E-007
 4.0011372E+000, 8.6595069E+000, 8.0495319E+000, 2.4569829E+001, 5.2544456E-001, 5.3589424E-001, 5.7378803E-001, 5.3845754E-001, 5.0341005E-001, 4.7968567E-001, 4.5140959E-001, 4.3725347E-001, 4.2114693E-001, 4.0382019E-001, 3.6850493E-001, 3.5116904E-001, 3.3421023E-001, 3.1765496E-001, 3.0148686E-001, 2.7067595E-001, 2.5618938E-001, 2.4228573E-001, 2.2896957E-001, 2.0428643E-001, 1.9291090E-001, 1.8212774E-001, 1.7192665E-001, 1.5321397E-001, 1.4466278E-001, 1.3614967E-001, 1.2862508E-001, 1.1493505E-001, 1.0873713E-001, 2.8087247E+001, 2.9579574E+001, 2.8440189E+001, 2.5715025E+001, 2.2153071E+001, 1.8773437E+001, 1.5719564E+001, 1.3197799E+001, 1.1193385E+001, 9.5673278E+000, 8.2479331E+000, 7.1646319E+000, 6.2268873E+000, 5.4649890E+000, 4.8642158E+000, 4.3959866E+000, 3.9958716E+000, 3.6553711E+000, 3.3512135E+000, 3.1064434E+000, 2.8726351E+000, 2.6765327E+000, 2.5022562E+000, 2.3508085E+000, 2.2083082E+000, 2.0888007E+000, 1.9751123E+000, 1.8828653E+000, 1.7898407E+000, 1.7145141E+000, 1.6339032E+000, 1.5656947E+000, 1.4848315E+000, 1.4319516E+000, 1.3660032E+000, 1.3544656E+000, 3.2367804E+001, 3.1939629E+001, 2.9120739E+001, 2.4763582E+001, 1.9920196E+001, 1.5730392E+001, 1.2446837E+001, 9.9490410E+000, 8.0786810E+000, 6.6333803E+000, 5.4988507E+000, 4.6084391E+000, 3.9678367E+000, 3.5097972E+000, 3.1575099E+000, 2.8806315E+000, 2.6491700E+000, 2.4601929E+000, 2.3016975E+000, 2.1821365E+000, 2.0727173E+000, 1.9841708E+000, 1.8967993E+000, 1.8151969E+000, 1.7342310E+000, 1.6666124E+000, 1.5962151E+000, 1.5292968E+000, 1.4671652E+000, 1.4238310E+000, 1.3789305E+000, 1.3405091E+000, 1.2853512E+000, 1.2499583E+000, 1.2039462E+000, 1.2197094E+000, 3.3335881E+001, 2.9587648E+001, 2.2977287E+001, 1.7515701E+001, 1.3220748E+001, 1.0047537E+001, 7.7232008E+000, 6.0405337E+000, 4.8168074E+000, 3.9355897E+000, 3.2923178E+000, 2.8029464E+000, 2.4554848E+000, 2.2243817E+000, 2.0469813E+000, 1.9013619E+000, 1.7733855E+000, 1.6703648E+000, 1.5794472E+000, 1.5070754E+000, 1.4390455E+000, 1.3869011E+000, 1.3302172E+000, 1.2812037E+000, 1.2338887E+000, 1.1999997E+000, 1.1567659E+000, 1.1298897E+000, 1.1060847E+000, 1.0956272E+000, 1.0826641E+000, 1.0688616E+000, 1.0382179E+000, 1.0179927E+000, 9.9036233E-001, 1.0250858E+000, 2.3989583E+001, 1.5145618E+001, 1.0211280E+001, 7.3676302E+000, 5.5352944E+000, 4.2618410E+000, 3.3138039E+000, 2.6719595E+000, 2.1933739E+000, 1.8354198E+000, 1.5350679E+000, 1.3379321E+000, 1.1351051E+000, 1.0323573E+000, 9.2478020E-001, 9.3137196E-001, 7.9489602E-001, 8.2878137E-001, 7.6882420E-001, 7.9034165E-001, 7.5623840E-001, 7.8187206E-001, 7.6231039E-001, 7.8549627E-001, 7.3856473E-001, 7.6511380E-001, 7.2842366E-001, 7.5741169E-001, 7.2469444E-001, 7.3610898E-001, 6.9762294E-001, 7.1052454E-001, 6.7683866E-001, 6.9071918E-001, 6.7955822E-001, 7.2566587E-001, 2.0954574E-001, 3.9011087E-004, 7.7993971E-001, 2.0686048E-001, 3.8511172E-004, 1.2814698E-002, 2.0838224E-001, 2.0133781E-006, 1.1462563E-003, 9.3907801E-006, 1.3817103E-002, 3.6069688E+001, 5.5962395E-001, 6.3291603E-001, 1.2259622E-006
