s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0486346E-003,-1.9971282E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0506317E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0073701E-001, 2.0188153E+000,-2.8107598E-001, 2.3033494E-002,-9.3330867E-002, 1.2399683E-004, 0.0000000E+000, 0.0000000E+000, 1.6284019E+000, 1.6675660E+000, 1.6729909E-002, 7.9022583E-005,-6.2236111E-109,-1.5083356E-098
 1.0004321E+000, 6.3283122E+000,-1.0584087E+000,-1.8700684E-001,-5.0026440E-002, 3.3348464E-004, 0.0000000E+000, 0.0000000E+000, 4.8648773E+000, 5.0332036E+000, 4.3934199E-002, 2.0489120E-004,-2.8753780E-094,-4.0304043E-087
 1.5002717E+000, 1.0638765E+001,-1.9131905E+000,-6.0930274E+000,-5.2466102E-002, 4.6066340E-004, 0.0000000E+000, 0.0000000E+000, 2.3661996E+000, 2.5805416E+000, 5.9047813E-002, 2.7524518E-004,-6.9158528E-088,-2.2700112E-081
 2.0002699E+000, 1.2781630E+001,-2.3086852E+000,-1.0232120E+001,-5.5659774E-002, 5.7529565E-004, 0.0000000E+000, 0.0000000E+000,-2.2698508E-002, 1.8574096E-001, 6.5753843E-002, 3.0647009E-004,-4.0775273E-084,-6.3372599E-078
 2.5003231E+000, 1.3740401E+001,-2.7307865E+000,-1.0494238E+001,-4.5711622E-002, 6.8410541E-004, 0.0000000E+000, 0.0000000E+000, 1.4527110E-001, 4.7034885E-001, 6.8414700E-002, 3.1886037E-004,-1.2895505E-081,-1.1896447E-075
 3.0003881E+000, 1.4680987E+001,-3.0884651E+000,-1.0253232E+001,-4.5673781E-002, 7.7091816E-004, 0.0000000E+000, 0.0000000E+000, 8.6565754E-001, 1.2943873E+000, 6.9422175E-002, 3.2355142E-004,-7.2512449E-080,-4.4845916E-074
 3.5002337E+000, 1.4833931E+001,-2.7320843E+000,-1.2395225E+001,-5.5742687E-002, 8.6559094E-004, 0.0000000E+000, 0.0000000E+000,-6.6183650E-001,-3.4825571E-001, 6.9796750E-002, 3.2529529E-004,-1.2890778E-078,-5.7956337E-073
 4.0003176E+000, 1.4740838E+001,-3.1885455E+000,-1.0644132E+001,-3.5638257E-002, 9.4113597E-004, 0.0000000E+000, 0.0000000E+000, 5.4097536E-001, 8.7346348E-001, 6.9935084E-002, 3.2593946E-004,-3.7474809E-077,-5.0103932E-071
 4.5003910E+000, 1.4413263E+001,-2.9836002E+000,-1.1735480E+001,-4.2928692E-002, 1.0487077E-003, 0.0000000E+000, 0.0000000E+000,-6.7269483E-001,-3.4769699E-001, 6.9986069E-002, 3.2617682E-004,-1.3677477E-073,-1.2362312E-067
 5.0001955E+000, 1.4952041E+001,-3.0608594E+000,-1.0942360E+001,-3.8969433E-002, 1.1054965E-003, 0.0000000E+000, 0.0000000E+000, 5.6946277E-001, 9.1095819E-001, 7.0004829E-002, 3.2626416E-004,-3.5016166E-070,-1.4260968E-064
 5.5005374E+000, 1.4561823E+001,-2.8190657E+000,-1.2435962E+001,-3.8492316E-002, 1.1680181E-003, 0.0000000E+000, 0.0000000E+000,-9.7101639E-001,-7.3052914E-001, 7.0011732E-002, 3.2629631E-004,-2.1102802E-067,-3.7941946E-062
 6.0003843E+000, 1.5526482E+001,-3.3030854E+000,-1.0055979E+001,-3.7660700E-002, 1.2663342E-003, 0.0000000E+000, 0.0000000E+000, 1.8055033E+000, 2.1310230E+000, 7.0014273E-002, 3.2630813E-004,-1.5379821E-064,-8.9193232E-060
 6.5003934E+000, 1.4318892E+001,-2.9842853E+000,-1.1250913E+001,-4.6557524E-002, 1.3298024E-003, 0.0000000E+000, 0.0000000E+000,-2.5232751E-001, 3.8465641E-002, 7.0015207E-002, 3.2631248E-004,-4.6989091E-062,-1.5570213E-057
 7.0001154E+000, 1.4767258E+001,-3.0412058E+000,-1.1962495E+001,-4.3789073E-002, 1.4160059E-003, 0.0000000E+000, 0.0000000E+000,-5.6827621E-001,-2.7881551E-001, 7.0015550E-002, 3.2631408E-004,-6.9743465E-060,-1.3268611E-055
 7.5001073E+000, 1.4334929E+001,-3.0299396E+000,-1.0666048E+001,-3.6690281E-002, 1.4540350E-003, 0.0000000E+000, 0.0000000E+000, 2.2567660E-001, 6.0370531E-001, 7.0015677E-002, 3.2631467E-004,-9.5265393E-058,-1.0287100E-053
 8.0004416E+000, 1.4976600E+001,-3.2486438E+000,-1.1323470E+001,-4.4630827E-002, 1.5280963E-003, 0.0000000E+000, 0.0000000E+000,-1.6097829E-002, 3.6138275E-001, 7.0015723E-002, 3.2631489E-004,-8.2279488E-056,-6.1914325E-052
 8.5003529E+000, 1.5228014E+001,-3.2864245E+000,-1.0439569E+001,-5.0386889E-002, 1.5885891E-003, 0.0000000E+000, 0.0000000E+000, 1.1066921E+000, 1.4532220E+000, 7.0015740E-002, 3.2631497E-004,-4.0780138E-054,-2.4042691E-050
