cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 2.9103973E+000, 4.2732000E-001,-5.0000000E-001, 1.3742674E+003, 1.4284573E+003, 1.3175463E+003, 1.1437125E+003, 9.7809823E+002, 7.9257395E+002, 1.1920018E+002, 2.1121375E+002, 3.7635005E+002, 4.2993015E+002, 4.0864678E+002, 3.2767660E+002,-2.0500000E+001, 5.7517647E-016, 1.3934287E-014, 1.1875881E-012, 5.1011483E-009, 4.4053609E-006, 2.0559408E-016, 2.7959684E-014, 3.2214456E-012, 1.4825565E-008, 2.2940996E-005
 1.5000000E+000, 6.9582769E+000, 9.1548527E-001, 5.0000000E-001, 1.3984942E+003, 1.4398238E+003, 1.3314028E+003, 1.1705979E+003, 9.8565891E+002, 8.0882282E+002, 1.1793041E+002, 2.0771396E+002, 3.6493924E+002, 4.3157953E+002, 4.1485577E+002, 3.3420416E+002,-1.9500000E+001, 2.7973102E-014, 1.5615519E-012, 1.0740588E-010, 3.7999323E-007, 1.4396022E-004, 1.8437830E-014, 3.3629920E-012, 3.0681906E-010, 1.0182684E-006, 7.2610853E-004
 2.5000000E+000, 9.9150648E+000, 1.3750447E+000, 1.5000000E+000, 1.4780382E+003, 1.3973418E+003, 1.2693352E+003, 1.1227232E+003, 9.5840077E+002, 7.9715303E+002, 1.9182214E+002, 2.9486599E+002, 3.9519336E+002, 4.3285297E+002, 4.2222762E+002, 3.3949580E+002,-1.8500000E+001, 2.7973102E-014, 1.5615519E-012, 1.0740588E-010, 3.7999323E-007, 1.4396022E-004, 1.8437830E-014, 3.3629920E-012, 3.0681906E-010, 1.0182684E-006, 7.2610853E-004
 3.5000000E+000, 1.0117622E+001, 1.5901783E+000, 2.5000000E+000, 1.3171555E+003, 1.2096709E+003, 1.1226144E+003, 1.0103856E+003, 8.9497412E+002, 7.5966707E+002, 3.9107382E+002, 4.1339849E+002, 4.3058751E+002, 4.3504945E+002, 4.0402684E+002, 3.3057299E+002,-1.7500000E+001, 1.7056764E-012, 1.7095048E-010, 8.9921271E-009, 2.4516086E-005, 1.4333118E-003, 1.1455508E-012, 4.1915769E-010, 2.4112557E-008, 6.7163601E-005, 5.7710158E-003
 4.5000000E+000, 9.4743734E+000, 1.6465066E+000, 3.5000000E+000, 9.3838174E+002, 9.6375141E+002, 9.3375401E+002, 8.8269711E+002, 8.0998872E+002, 7.0221106E+002, 4.2623299E+002, 4.4101886E+002, 4.3359616E+002, 4.1995601E+002, 3.8165663E+002, 3.0958981E+002,-1.6500000E+001, 1.7056764E-012, 1.7095048E-010, 8.9921271E-009, 2.4516086E-005, 1.4333118E-003, 1.1455508E-012, 4.1915769E-010, 2.4112557E-008, 6.7163601E-005, 5.7710158E-003
 5.5000000E+000, 8.6724029E+000, 1.7027823E+000, 4.5000000E+000, 6.9445277E+002, 7.5924518E+002, 7.6259754E+002, 7.5702119E+002, 7.1812258E+002, 6.4541237E+002, 3.8036243E+002, 3.9264335E+002, 4.0563168E+002, 3.8762336E+002, 3.5394735E+002, 2.9071807E+002,-1.5500000E+001, 7.8099064E-011, 1.7833407E-008, 7.2317119E-007, 7.8885624E-004, 6.6441061E-003, 6.8545502E-011, 5.3008846E-008, 2.1160995E-006, 2.3169427E-003, 1.5252474E-002
 6.5000000E+000, 7.9709131E+000, 1.7617206E+000, 5.5000000E+000, 5.3835213E+002, 5.9000961E+002, 6.2662499E+002, 6.4573686E+002, 6.2763064E+002, 5.9368701E+002, 2.8385394E+002, 3.1406755E+002, 3.4860440E+002, 3.4260568E+002, 3.1847594E+002, 2.7485551E+002,-1.4500000E+001, 7.8099064E-011, 1.7833407E-008, 7.2317119E-007, 7.8885624E-004, 6.6441061E-003, 6.8545502E-011, 5.3008846E-008, 2.1160995E-006, 2.3169427E-003, 1.5252474E-002
 7.5000000E+000, 7.4158680E+000, 1.8417994E+000, 6.5000000E+000, 4.3541250E+002, 4.7639127E+002, 5.2715001E+002, 5.5786206E+002, 5.5581102E+002, 5.3798381E+002, 2.0288062E+002, 2.3738019E+002, 2.8021870E+002, 2.9064253E+002, 2.7458454E+002, 2.4159890E+002,-1.3500000E+001, 3.1560343E-009, 2.2230694E-006, 4.8905680E-005, 6.4262594E-003, 1.6334971E-002, 5.1943960E-009, 8.5447912E-006, 1.7960166E-004, 1.5563613E-002, 2.4087435E-002
 8.5000000E+000, 6.9796368E+000, 1.9386872E+000, 7.5000000E+000, 3.6602436E+002, 4.0022371E+002, 4.4676630E+002, 4.8664981E+002, 4.9705781E+002, 4.8822169E+002, 1.3943530E+002, 1.7927701E+002, 2.1170067E+002, 2.3736633E+002, 2.2670866E+002, 2.0732850E+002,-1.2500000E+001, 3.1560343E-009, 2.2230694E-006, 4.8905680E-005, 6.4262594E-003, 1.6334971E-002, 5.1943960E-009, 8.5447912E-006, 1.7960166E-004, 1.5563613E-002, 2.4087435E-002
