s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0753017E-003,-1.7416482E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0927182E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0070745E-001, 3.0114869E+000,-2.2245647E-001, 1.9075202E-002,-4.9209098E-003,-8.7720110E-005, 0.0000000E+000, 0.0000000E+000, 2.5724927E+000, 2.8030970E+000, 1.6309628E-002, 8.1359514E-005,-1.0956074E-044,-9.6764855E-035
 1.0006450E+000, 8.3749895E+000,-1.2260572E+000,-3.0083068E+000,-8.5125655E-003, 3.1390338E-004, 0.0000000E+000, 0.0000000E+000, 3.7742428E+000, 4.1324268E+000, 4.4120432E-002, 2.0511680E-004,-3.0213258E-037,-5.2544511E-031
 1.5005410E+000, 1.2102440E+001,-1.8943427E+000,-8.2059258E+000,-1.3717554E-002, 1.0499057E-003, 0.0000000E+000, 0.0000000E+000, 1.7347066E+000, 1.9895038E+000, 5.9343865E-002, 2.7533941E-004,-6.4464170E-035,-2.1686911E-029
 2.0003195E+000, 1.3901809E+001,-2.0924410E+000,-1.0285146E+001,-2.4658429E-002, 1.8136249E-003, 0.0000000E+000, 0.0000000E+000, 1.0603284E+000, 1.5013765E+000, 6.6090869E-002, 3.0650510E-004,-1.1694119E-033,-1.7479855E-028
 2.5018797E+000, 1.4522303E+001,-2.0482228E+000,-9.3832059E+000,-2.2007002E-002, 2.5293663E-003, 0.0000000E+000, 0.0000000E+000, 2.2222480E+000, 3.0713968E+000, 6.8769716E-002, 3.1888263E-004,-7.3942479E-033,-6.6175045E-028
 3.0011744E+000, 1.5037642E+001,-2.2085083E+000,-1.2115448E+001,-2.9733914E-002, 3.1600408E-003, 0.0000000E+000, 0.0000000E+000,-2.3960338E-001, 6.8711226E-001, 6.9783411E-002, 3.2356261E-004,-2.8116764E-032,-1.7307911E-027
 3.5012922E+000, 1.5079603E+001,-2.1963109E+000,-1.1558175E+001,-2.4982704E-002, 3.6874972E-003, 0.0000000E+000, 0.0000000E+000, 4.0223493E-001, 1.3038221E+000, 7.0159434E-002, 3.2529889E-004,-8.7633912E-032,-3.7743011E-027
 4.0012274E+000, 1.4816687E+001,-2.0122749E+000,-1.1334045E+001,-2.6122527E-002, 4.0032794E-003, 0.0000000E+000, 0.0000000E+000, 4.4567416E-001, 1.4482474E+000, 7.0298510E-002, 3.2594078E-004,-2.3786576E-031,-7.0032198E-027
 4.5004554E+000, 1.4928684E+001,-2.0492184E+000,-1.1190949E+001,-2.2481945E-002, 4.5796362E-003, 0.0000000E+000, 0.0000000E+000, 5.7889935E-001, 1.6706137E+000, 7.0349705E-002, 3.2617721E-004,-5.3968457E-031,-1.0922707E-026
 5.0004845E+000, 1.5117855E+001,-2.1014357E+000,-1.2575763E+001,-3.2952800E-002, 4.9176096E-003, 0.0000000E+000, 0.0000000E+000,-4.7923136E-001, 4.1262082E-001, 7.0368565E-002, 3.2626427E-004,-1.0726436E-030,-1.5334863E-026
 5.5006166E+000, 1.4845966E+001,-2.0752568E+000,-1.2063357E+001,-2.8851754E-002, 5.2843821E-003, 0.0000000E+000, 0.0000000E+000,-3.4018951E-001, 6.8378478E-001, 7.0375515E-002, 3.2629634E-004,-1.9144564E-030,-1.9835781E-026
 6.0020647E+000, 1.4948180E+001,-2.0359186E+000,-1.1956654E+001,-2.7026702E-002, 5.4651551E-003, 0.0000000E+000, 0.0000000E+000, 3.1532392E-002, 9.3404604E-001, 7.0378073E-002, 3.2630816E-004,-3.0671777E-030,-2.3907360E-026
 6.5015898E+000, 1.5008064E+001,-2.1106599E+000,-1.1916629E+001,-1.8849340E-002, 6.0155836E-003, 0.0000000E+000, 0.0000000E+000, 7.4157660E-002, 9.6794098E-001, 7.0379012E-002, 3.2631249E-004,-4.6908970E-030,-3.0081037E-026
