s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0612046E-003, 1.1796529E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0494081E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0171220E-001, 2.4504453E+000,-3.2806025E-001, 2.0032171E-002,-2.6968675E-002, 2.4218041E-005, 0.0000000E+000, 0.0000000E+000, 2.0328903E+000, 2.1154728E+000, 1.6623712E-002, 7.9969661E-005,-2.2491254E-066,-1.6477378E-057
 1.0005122E+000, 6.6126003E+000,-1.1574090E+000,-9.0786113E-001,-8.3373937E-003, 2.5264743E-004, 0.0000000E+000, 0.0000000E+000, 4.2135086E+000, 4.5392455E+000, 4.4042911E-002, 2.0506148E-004,-1.9150030E-056,-5.2595177E-051
 1.5008436E+000, 1.1319813E+001,-1.8627409E+000,-7.2827524E+000,-1.9489354E-002, 5.0033544E-004, 0.0000000E+000, 0.0000000E+000, 1.8172077E+000, 2.1553304E+000, 5.9179572E-002, 2.7529429E-004,-1.3542462E-052,-4.7622977E-048
 2.0000517E+000, 1.3106899E+001,-2.1053217E+000,-1.0010475E+001,-1.8958233E-002, 6.9785416E-004, 0.0000000E+000, 0.0000000E+000, 5.7124877E-001, 9.7284194E-001, 6.5899032E-002, 3.0648932E-004,-1.7872879E-050,-2.4288105E-046
 2.5004339E+000, 1.4412555E+001,-2.3804029E+000,-1.1294522E+001,-2.1029526E-002, 8.4755931E-004, 0.0000000E+000, 0.0000000E+000, 2.4028735E-001, 7.1744877E-001, 6.8565075E-002, 3.1886223E-004,-4.1481736E-049,-3.0824294E-045
 3.0006387E+000, 1.4332071E+001,-2.3494026E+000,-1.0520965E+001,-2.9951575E-002, 9.6753324E-004, 0.0000000E+000, 0.0000000E+000, 9.9235943E-001, 1.4327197E+000, 6.9575662E-002, 3.2355339E-004,-3.4253383E-048,-1.6881767E-044
 3.5001571E+000, 1.4993619E+001,-2.3826364E+000,-1.0878578E+001,-1.7483960E-002, 1.1160565E-003, 0.0000000E+000, 0.0000000E+000, 9.7220978E-001, 1.7160362E+000, 6.9951040E-002, 3.2529598E-004,-1.3695780E-047,-4.9818688E-044
 4.0005474E+000, 1.4590816E+001,-2.2928994E+000,-1.2502988E+001,-3.0445645E-002, 1.2143733E-003, 0.0000000E+000, 0.0000000E+000,-7.7309583E-001,-2.3430212E-001, 7.0089706E-002, 3.2593964E-004,-3.4306246E-047,-9.6471861E-044
 4.5003657E+000, 1.4961345E+001,-2.6110002E+000,-1.2987893E+001,-2.5478757E-002, 1.3404578E-003, 0.0000000E+000, 0.0000000E+000,-9.6676961E-001,-6.6168607E-001, 7.0140820E-002, 3.2617691E-004,-6.2915680E-047,-1.4197428E-043
 5.0001249E+000, 1.4536737E+001,-2.3184536E+000,-9.6005712E+000,-1.2761418E-002, 1.4169864E-003, 0.0000000E+000, 0.0000000E+000, 2.0580985E+000, 2.6063674E+000, 7.0159622E-002, 3.2626418E-004,-9.0893540E-047,-1.7180744E-043
 5.5000486E+000, 1.5157891E+001,-2.6177521E+000,-1.3182171E+001,-2.6188852E-002, 1.5391891E-003, 0.0000000E+000, 0.0000000E+000,-1.1934001E+000,-6.6668159E-001, 7.0166542E-002, 3.2629631E-004,-1.1308759E-046,-1.8561278E-043
 6.0000911E+000, 1.5018695E+001,-2.4477567E+000,-1.2033881E+001,-2.1359007E-002, 1.6115463E-003, 0.0000000E+000, 0.0000000E+000, 5.3233670E-002, 5.1730938E-001, 7.0169090E-002, 3.2630813E-004,-1.6144630E-046,-2.2085034E-043
 6.5007253E+000, 1.4904445E+001,-2.5211822E+000,-1.1843046E+001,-2.3547343E-002, 1.7123793E-003, 0.0000000E+000, 0.0000000E+000, 8.4282917E-002, 5.1838257E-001, 7.0170028E-002, 3.2631248E-004,-6.1935929E-046,-4.6378760E-043
 7.0008287E+000, 1.4549505E+001,-2.3432410E+000,-1.1503490E+001,-2.0401858E-002, 1.8051832E-003, 0.0000000E+000, 0.0000000E+000, 1.5910772E-001, 6.8417729E-001, 7.0170373E-002, 3.2631408E-004,-5.9780924E-045,-2.1537751E-042
 7.5003276E+000, 1.4987748E+001,-2.5481364E+000,-1.1609650E+001,-2.1109230E-002, 1.9135355E-003, 0.0000000E+000, 0.0000000E+000, 2.6925854E-001, 8.1076601E-001, 7.0170499E-002, 3.2631467E-004,-6.4581694E-044,-1.4894424E-041
 8.0003910E+000, 1.5119907E+001,-2.5166813E+000,-1.1520285E+001,-2.6899042E-002, 2.0161977E-003, 0.0000000E+000, 0.0000000E+000, 4.6608450E-001, 1.0580585E+000, 7.0170546E-002, 3.2631489E-004,-6.5238400E-043,-1.1877055E-040
 8.5006418E+000, 1.4796868E+001,-2.5719680E+000,-1.2411225E+001,-3.2310107E-002, 2.0620704E-003, 0.0000000E+000, 0.0000000E+000,-6.0577748E-001,-2.1657310E-001, 7.0170563E-002, 3.2631497E-004,-5.5581683E-042,-8.9823764E-040
 9.0006304E+000, 1.4937879E+001,-2.4066039E+000,-1.1629855E+001,-2.1468395E-002, 2.1181392E-003, 0.0000000E+000, 0.0000000E+000, 4.0208782E-001, 8.8206967E-001, 7.0170569E-002, 3.2631500E-004,-3.9199879E-041,-5.9597373E-039
 9.5004368E+000, 1.4746109E+001,-2.4036290E+000,-1.1982710E+001,-1.8124605E-002, 2.2286718E-003, 0.0000000E+000, 0.0000000E+000,-1.1832207E-001, 3.4387395E-001, 7.0170572E-002, 3.2631501E-004,-2.4396001E-040,-3.5988745E-038
 1.0000724E+001, 1.4963243E+001,-2.4903814E+000,-1.1547261E+001,-1.5973184E-002, 2.3373468E-003, 0.0000000E+000, 0.0000000E+000, 4.0113363E-001, 9.1196501E-001, 7.0170573E-002, 3.2631501E-004,-1.3116719E-039,-1.9075814E-037
 1.0500963E+001, 1.4927303E+001,-2.4258054E+000,-1.2010119E+001,-2.6985761E-002, 2.3948911E-003, 0.0000000E+000, 0.0000000E+000, 1.9345854E-002, 4.6678785E-001, 7.0170573E-002, 3.2631501E-004,-5.6001640E-039,-8.1194790E-037
 1.1000376E+001, 1.5189566E+001,-2.4837844E+000,-1.1509816E+001,-1.9612830E-002, 2.4996299E-003, 0.0000000E+000, 0.0000000E+000, 5.9021401E-001, 1.1788528E+000, 7.0170573E-002, 3.2631501E-004,-1.8568865E-038,-2.7008137E-036
 1.1500530E+001, 1.4540010E+001,-2.4934222E+000,-1.1892497E+001,-2.3745992E-002, 2.5440482E-003, 0.0000000E+000, 0.0000000E+000,-3.7415447E-001, 1.3288870E-001, 7.0170573E-002, 3.2631501E-004,-4.8631553E-038,-7.0963806E-036
 1.2000291E+001, 1.4954867E+001,-2.4055090E+000,-1.0495464E+001,-1.9001771E-002, 2.5891528E-003, 0.0000000E+000, 0.0000000E+000, 1.4555321E+000, 2.0374812E+000, 7.0170573E-002, 3.2631501E-004,-1.0498751E-037,-1.5293504E-035
 1.2500340E+001, 1.4838593E+001,-2.6010220E+000,-1.4043491E+001,-2.4762937E-002, 2.6898627E-003, 0.0000000E+000, 0.0000000E+000,-2.2149930E+000,-1.8279936E+000, 7.0170573E-002, 3.2631501E-004,-1.9633686E-037,-2.8575516E-035
 1.3000289E+001, 1.4855615E+001,-2.5577402E+000,-1.1646694E+001,-2.0227176E-002, 2.7485732E-003, 0.0000000E+000, 0.0000000E+000, 1.8085387E-001, 6.3370257E-001, 7.0170573E-002, 3.2631501E-004,-3.3089277E-037,-4.8234188E-035
 1.3500426E+001, 1.4567649E+001,-2.4368563E+000,-1.1067230E+001,-1.8523849E-002, 2.8029989E-003, 0.0000000E+000, 0.0000000E+000, 4.8194229E-001, 1.0478420E+000, 7.0170573E-002, 3.2631501E-004,-5.1214331E-037,-7.4581103E-035
