s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0516191E-003,-1.9973990E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0536165E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0103486E-001, 2.0929378E+000,-3.3230108E-001, 2.2753141E-002,-1.0171978E-001, 1.5641443E-004, 0.0000000E+000, 0.0000000E+000, 1.6435291E+000, 1.6818265E+000, 1.6777277E-002, 7.9060576E-005,-2.6326979E-109,-2.0448020E-098
 1.0002792E+000, 6.4436679E+000,-1.2155443E+000,-2.0939792E-001,-5.6520944E-002, 4.2464737E-004, 0.0000000E+000, 0.0000000E+000, 4.8182025E+000, 4.9626294E+000, 4.4036080E-002, 2.0490660E-004,-1.4686384E-094,-4.6706138E-087
 1.5003804E+000, 1.0341888E+001,-2.1364972E+000,-6.4454303E+000,-6.4368887E-002, 5.8910386E-004, 0.0000000E+000, 0.0000000E+000, 1.4859679E+000, 1.6961808E+000, 5.9177816E-002, 2.7524029E-004,-4.0630890E-088,-2.5669956E-081
 2.0001781E+000, 1.3294535E+001,-2.8606055E+000,-9.4314357E+000,-6.6571893E-002, 7.5693375E-004, 0.0000000E+000, 0.0000000E+000, 7.1793581E-001, 9.3667872E-001, 6.5899408E-002, 3.0647115E-004,-2.5850494E-084,-7.1307250E-078
 2.5004156E+000, 1.3786094E+001,-3.0164735E+000,-9.9882972E+000,-4.3483595E-002, 8.8849711E-004, 0.0000000E+000, 0.0000000E+000, 3.9276182E-001, 7.3872863E-001, 6.8565932E-002, 3.1886018E-004,-8.5204795E-082,-1.3374652E-075
 3.0001457E+000, 1.4484594E+001,-3.2770652E+000,-1.0958683E+001,-3.7225966E-002, 1.0000758E-003, 0.0000000E+000, 0.0000000E+000,-6.1751916E-002, 2.1261945E-001, 6.9575653E-002, 3.2355105E-004,-4.8600010E-080,-4.9922805E-074
 3.5002975E+000, 1.4717457E+001,-3.2088130E+000,-1.1549699E+001,-3.9921905E-002, 1.1183707E-003, 0.0000000E+000, 0.0000000E+000,-3.3521753E-001,-7.9859314E-002, 6.9951030E-002, 3.2529510E-004,-8.6914062E-079,-6.3880575E-073
 4.0004058E+000, 1.4810712E+001,-3.2106639E+000,-1.0450565E+001,-4.1618429E-002, 1.2321141E-003, 0.0000000E+000, 0.0000000E+000, 8.0812025E-001, 1.1090964E+000, 7.0089747E-002, 3.2593949E-004,-2.7617806E-077,-4.9709190E-071
