cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 5.3000360E+000, 1.3859663E+000,-5.0000000E-001, 1.4168873E+003, 1.2757766E+003, 1.0981896E+003, 8.7946254E+002, 7.4887078E+002, 6.6843574E+002, 2.6106920E+002, 3.4263627E+002, 3.3459031E+002, 2.5260351E+002, 1.9799838E+002, 1.5932523E+002,-2.0500000E+001, 7.6779567E-009, 7.1417146E-008, 5.6826704E-007, 1.8637502E-005, 8.1598083E-005, 3.7892030E-009, 9.5070434E-008, 5.6968661E-007, 1.7661889E-005, 8.9383299E-005
 4.6000000E+000, 7.2986039E+000, 3.0673041E+000, 1.5000000E+000, 1.4961883E+003, 1.4266030E+003, 1.2473589E+003, 9.5165930E+002, 7.8303017E+002, 6.7828911E+002, 1.6542607E+002, 2.5805815E+002, 3.0771655E+002, 2.6094813E+002, 2.1056963E+002, 1.6428946E+002,-1.8450000E+001, 5.5729175E-007, 4.7396752E-006, 3.2680199E-005, 6.6336297E-004, 1.3944814E-003, 2.7439115E-007, 6.6863384E-006, 3.8182886E-005, 1.0780042E-003, 1.8516476E-003
 8.7000000E+000, 7.7949685E+000, 4.6971812E+000, 3.5000000E+000, 1.2376495E+003, 1.1411060E+003, 1.0100706E+003, 8.3704115E+002, 7.0941876E+002, 6.1702637E+002, 3.3822021E+002, 3.4820847E+002, 3.3024906E+002, 2.5797589E+002, 1.9405524E+002, 1.5688293E+002,-1.6400000E+001, 5.5729175E-007, 4.7396752E-006, 3.2680199E-005, 6.6336297E-004, 1.3944814E-003, 2.7439115E-007, 6.6863384E-006, 3.8182886E-005, 1.0780042E-003, 1.8516476E-003
 1.2800000E+001, 7.5674645E+000, 5.6365834E+000, 5.5000000E+000, 7.1366882E+002, 7.2166802E+002, 7.0936274E+002, 6.5743982E+002, 5.9627929E+002, 5.4200429E+002, 2.9206941E+002, 2.9288817E+002, 2.6848696E+002, 2.1724883E+002, 1.7989504E+002, 1.4935597E+002,-1.4350000E+001, 2.6863913E-005, 2.4647150E-004, 1.1482158E-003, 7.7059558E-003, 1.0768936E-002, 1.6721687E-005, 4.2289698E-004, 1.7400181E-003, 8.6028038E-003, 8.2290595E-003
 1.6900000E+001, 6.9826713E+000, 5.9355690E+000, 7.5000000E+000, 4.4576548E+002, 4.8492489E+002, 5.1049018E+002, 5.1240062E+002, 5.0440179E+002, 4.8155428E+002, 1.5806814E+002, 1.8669963E+002, 1.7066693E+002, 1.6501221E+002, 1.5299470E+002, 1.3408424E+002,-1.2300000E+001, 2.6863913E-005, 2.4647150E-004, 1.1482158E-003, 7.7059558E-003, 1.0768936E-002, 1.6721687E-005, 4.2289698E-004, 1.7400181E-003, 8.6028038E-003, 8.2290595E-003
 2.1000000E+001, 6.0135849E+000, 5.6654895E+000, 9.5000000E+000, 3.2958578E+002, 3.6070609E+002, 3.9544076E+002, 4.1180155E+002, 4.1860559E+002, 4.1911492E+002, 5.0793822E+001, 9.2434719E+001, 1.1457461E+002, 1.1301918E+002, 1.1107319E+002, 1.0563707E+002,-1.0250000E+001, 7.3978921E-004, 3.8310422E-003, 8.9027240E-003, 2.5234282E-002, 2.7312507E-002, 9.2148871E-004, 7.0108350E-003, 1.6048608E-002, 2.5122601E-002, 2.2899368E-002
 2.5100000E+001, 4.0972594E+000, 4.4753441E+000, 1.1500000E+001, 2.9748567E+002, 3.0811562E+002, 3.3024988E+002, 3.4301366E+002, 3.5152345E+002, 3.5788864E+002, 6.2063583E+000, 2.9427291E+001, 6.4975139E+001, 6.3139323E+001, 6.7175966E+001, 6.0848410E+001,-8.2000000E+000, 1.0490000E-002, 2.5190315E-002, 3.2726335E-002, 4.9989738E-002, 5.0400532E-002, 1.1377821E-002, 2.6001742E-002, 3.1624984E-002, 3.4113548E-002, 3.1582697E-002
 2.9200000E+001, 2.9125446E+000, 3.5749217E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 5.6508445E-002, 7.3881803E-002, 7.4855940E-002, 7.8019728E-002, 7.1838856E-002, 2.9696874E-002, 4.3733963E-002, 4.3273792E-002, 3.6832800E-002, 3.3877228E-002
 3.3300000E+001, 1.9920010E+000, 2.7916988E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 1.4186614E-001, 1.3942994E-001, 1.2531148E-001, 1.0626454E-001, 9.3142668E-002, 4.9941642E-002, 6.8496359E-002, 5.9385636E-002, 4.0649128E-002, 3.3769062E-002
