s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0557809E-003,-1.9977645E-006, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0577786E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0084239E-001, 2.1742160E+000,-3.9955406E-001, 2.2278595E-002,-1.1267088E-001, 2.0266168E-004, 0.0000000E+000, 0.0000000E+000, 1.6477133E+000, 1.6844723E+000, 1.6823048E-002, 7.9024327E-005,-8.3731837E-110,-2.5212696E-098
 1.0003802E+000, 6.4350415E+000,-1.4151479E+000,-5.3029369E-001,-6.5622129E-002, 5.6030602E-004, 0.0000000E+000, 0.0000000E+000, 4.2829145E+000, 4.4245381E+000, 4.4164973E-002, 2.0489328E-004,-6.3287718E-095,-5.3319277E-087
 1.5004789E+000, 1.0589215E+001,-2.4012536E+000,-6.4121706E+000,-6.6038744E-002, 8.0936776E-004, 0.0000000E+000, 0.0000000E+000, 1.5480260E+000, 1.7105612E+000, 5.9356068E-002, 2.7524969E-004,-2.0611510E-088,-2.8584367E-081
 2.0000548E+000, 1.3322188E+001,-3.1698162E+000,-8.2283193E+000,-4.8797553E-002, 9.9997176E-004, 0.0000000E+000, 0.0000000E+000, 1.6033819E+000, 1.8762544E+000, 6.6095667E-002, 3.0647154E-004,-1.4155436E-084,-7.8450620E-078
 2.5004818E+000, 1.4150292E+001,-3.5644619E+000,-1.1116570E+001,-4.4350573E-002, 1.2099005E-003, 0.0000000E+000, 0.0000000E+000,-8.5440587E-001,-5.7388022E-001, 6.8770002E-002, 3.1885953E-004,-4.8895347E-082,-1.4685138E-075
 3.0000601E+000, 1.4544750E+001,-3.5649043E+000,-9.5317741E+000,-4.2453260E-002, 1.3491703E-003, 0.0000000E+000, 0.0000000E+000, 1.1089313E+000, 1.4069678E+000, 6.9782872E-002, 3.2355105E-004,-2.8702518E-080,-5.4741566E-074
 3.5000284E+000, 1.4644540E+001,-3.7805658E+000,-1.0949546E+001,-4.2525946E-002, 1.5338475E-003, 0.0000000E+000, 0.0000000E+000,-4.4281686E-001,-1.2656456E-001, 7.0159288E-002, 3.2529478E-004,-5.2952920E-079,-7.0023644E-073
 4.0001755E+000, 1.4428539E+001,-3.5857914E+000,-9.6943530E+000,-3.9028486E-002, 1.6840090E-003, 0.0000000E+000, 0.0000000E+000, 7.6218484E-001, 1.1110497E+000, 7.0298449E-002, 3.2593930E-004,-1.9687180E-077,-4.8000424E-071
 4.5001016E+000, 1.5063513E+001,-3.7146824E+000,-1.0771275E+001,-4.2640585E-002, 1.8742624E-003, 0.0000000E+000, 0.0000000E+000, 3.2269831E-001, 5.3678912E-001, 7.0349712E-002, 3.2617676E-004,-1.4237704E-073,-1.4586374E-067
 5.0002742E+000, 1.4912652E+001,-4.0225362E+000,-1.1613918E+001,-5.0979515E-002, 2.0057158E-003, 0.0000000E+000, 0.0000000E+000,-1.1034287E+000,-7.7277566E-001, 7.0368577E-002, 3.2626415E-004,-4.4308489E-070,-1.5844457E-064
 5.5004730E+000, 1.4842106E+001,-3.6932470E+000,-1.0114554E+001,-4.2360682E-002, 2.1110306E-003, 0.0000000E+000, 0.0000000E+000, 7.5011204E-001, 9.9405532E-001, 7.0375520E-002, 3.2629631E-004,-3.6742134E-067,-4.9663625E-062
 6.0004768E+000, 1.5058761E+001,-3.7159154E+000,-1.0632298E+001,-4.2840259E-002, 2.2428415E-003, 0.0000000E+000, 0.0000000E+000, 4.0490668E-001, 6.6994997E-001, 7.0378073E-002, 3.2630813E-004,-1.7011060E-064,-8.8613384E-060
 6.5001798E+000, 1.4824477E+001,-3.9843347E+000,-9.8808669E+000,-4.6284849E-002, 2.3720371E-003, 0.0000000E+000, 0.0000000E+000, 5.2186748E-001, 9.1536275E-001, 7.0379012E-002, 3.2631248E-004,-6.3632891E-062,-1.5558296E-057
 7.0001287E+000, 1.4856258E+001,-3.7172908E+000,-1.0242360E+001,-4.6464671E-002, 2.4824551E-003, 0.0000000E+000, 0.0000000E+000, 4.9380597E-001, 8.5262514E-001, 7.0379357E-002, 3.2631408E-004,-1.1219150E-059,-1.6525306E-055
 7.5002823E+000, 1.4900364E+001,-4.0260985E+000,-1.0345079E+001,-4.3411719E-002, 2.6723130E-003, 0.0000000E+000, 0.0000000E+000, 9.8876263E-002, 4.8844668E-001, 7.0379484E-002, 3.2631467E-004,-1.2551358E-057,-1.1126441E-053
 8.0002060E+000, 1.4563916E+001,-3.6431650E+000,-1.0252732E+001,-4.4063700E-002, 2.7435038E-003, 0.0000000E+000, 0.0000000E+000, 2.6330207E-001, 6.2669974E-001, 7.0379531E-002, 3.2631489E-004,-1.0262930E-055,-6.0579073E-052
 8.5004721E+000, 1.4659515E+001,-3.7501886E+000,-1.1875229E+001,-6.3412892E-002, 2.8694152E-003, 0.0000000E+000, 0.0000000E+000,-1.3114376E+000,-1.0264457E+000, 7.0379548E-002, 3.2631497E-004,-5.3818464E-054,-2.4239759E-050
 9.0003595E+000, 1.5173372E+001,-3.8516805E+000,-1.0361674E+001,-4.4877580E-002, 2.9742142E-003, 0.0000000E+000, 0.0000000E+000, 5.7488118E-001, 9.1811400E-001, 7.0379555E-002, 3.2631500E-004,-1.8936229E-052,-7.1395833E-049
 9.5004520E+000, 1.4626373E+001,-4.1701362E+000,-1.0090882E+001,-4.9411612E-002, 3.1086254E-003, 0.0000000E+000, 0.0000000E+000,-1.4106867E-003, 3.1905264E-001, 7.0379557E-002, 3.2631501E-004,-4.1503362E-051,-1.4016782E-047
 1.0000086E+001, 1.4778107E+001,-3.9487757E+000,-1.1165238E+001,-5.4127411E-002, 3.2560350E-003, 0.0000000E+000, 0.0000000E+000,-6.3442103E-001,-3.8677860E-001, 7.0379558E-002, 3.2631501E-004,-5.0440014E-050,-1.5890180E-046
 1.0500120E+001, 1.4858544E+001,-3.8278942E+000,-1.0075609E+001,-4.5070567E-002, 3.2974755E-003, 0.0000000E+000, 0.0000000E+000, 6.3617603E-001, 9.1326709E-001, 7.0379558E-002, 3.2631501E-004,-3.6692062E-049,-1.0991608E-045
 1.1000372E+001, 1.4987928E+001,-3.6565096E+000,-1.1098442E+001,-5.5217930E-002, 3.3986132E-003, 0.0000000E+000, 0.0000000E+000,-7.0280024E-003, 1.8115667E-001, 7.0379558E-002, 3.2631501E-004,-1.8760523E-048,-5.3906871E-045
 1.1500267E+001, 1.5035808E+001,-3.7068811E+000,-1.0331043E+001,-5.8702975E-002, 3.5303364E-003, 0.0000000E+000, 0.0000000E+000, 6.5043951E-001, 9.4271102E-001, 7.0379558E-002, 3.2631501E-004,-7.4583881E-048,-2.0716957E-044
 1.2000401E+001, 1.4454940E+001,-3.9433706E+000,-1.0327054E+001,-4.9377959E-002, 3.6151504E-003, 0.0000000E+000, 0.0000000E+000,-2.3682954E-001, 1.3875291E-001, 7.0379558E-002, 3.2631501E-004,-2.3379472E-047,-6.3177798E-044
 1.2500027E+001, 1.4387451E+001,-3.5208479E+000,-1.1020232E+001,-5.0398574E-002, 3.7730021E-003, 0.0000000E+000, 0.0000000E+000,-4.2247015E-001,-2.0025443E-001, 7.0379558E-002, 3.2631501E-004,-6.1023267E-047,-1.6117659E-043
 1.3000417E+001, 1.5296687E+001,-4.0356756E+000,-1.0438724E+001,-4.6965225E-002, 3.8436486E-003, 0.0000000E+000, 0.0000000E+000, 4.4209633E-001, 7.7916568E-001, 7.0379558E-002, 3.2631501E-004,-1.4172184E-046,-3.6766665E-043
 1.3500261E+001, 1.4618626E+001,-3.5298069E+000,-1.0270712E+001,-4.5150702E-002, 3.9293748E-003, 0.0000000E+000, 0.0000000E+000, 4.5235331E-001, 7.7688564E-001, 7.0379558E-002, 3.2631501E-004,-3.0580349E-046,-7.8174104E-043
 1.4000343E+001, 1.5215001E+001,-3.9178038E+000,-1.1196580E+001,-7.6423768E-002, 3.9793650E-003, 0.0000000E+000, 0.0000000E+000,-2.4378428E-001, 2.8172865E-002, 7.0379558E-002, 3.2631501E-004,-6.2296067E-046,-1.5697213E-042
 1.4500059E+001, 1.4511429E+001,-3.7711799E+000,-1.1165260E+001,-5.4723211E-002, 4.1036705E-003, 0.0000000E+000, 0.0000000E+000,-8.0717255E-001,-4.7563068E-001, 7.0379558E-002, 3.2631501E-004,-1.1721472E-045,-2.9089970E-042
 1.5000015E+001, 1.5412138E+001,-3.9292238E+000,-9.5776503E+000,-5.4107666E-002, 4.1762849E-003, 0.0000000E+000, 0.0000000E+000, 1.5694089E+000, 1.8553328E+000, 7.0379558E-002, 3.2631501E-004,-2.0474749E-045,-5.0053279E-042
 1.5500112E+001, 1.4324159E+001,-3.7661618E+000,-1.1931313E+001,-6.3186687E-002, 4.3391641E-003, 0.0000000E+000, 0.0000000E+000,-1.7111832E+000,-1.4321632E+000, 7.0379558E-002, 3.2631501E-004,-3.4454690E-045,-8.2994708E-042
 1.6000299E+001, 1.5325768E+001,-4.1063333E+000,-1.0281158E+001,-4.7350105E-002, 4.3805325E-003, 0.0000000E+000, 0.0000000E+000, 5.8344975E-001, 8.9530725E-001, 7.0379558E-002, 3.2631501E-004,-5.5141255E-045,-1.3102963E-041
 1.6500372E+001, 1.4540028E+001,-3.8737090E+000,-1.0472213E+001,-4.2998994E-002, 4.5452236E-003, 0.0000000E+000, 0.0000000E+000,-8.3890578E-002, 1.5565194E-001, 7.0379558E-002, 3.2631501E-004,-8.0644037E-045,-1.8904658E-041
 1.7000021E+001, 1.4787938E+001,-3.5537463E+000,-1.1175905E+001,-5.1859495E-002, 4.6238534E-003, 0.0000000E+000, 0.0000000E+000,-2.4581996E-001, 1.1051170E-002, 7.0379558E-002, 3.2631501E-004,-1.0906049E-044,-2.5213920E-041
 1.7500315E+001, 1.5001739E+001,-3.8538447E+000,-1.0247780E+001,-5.0402735E-002, 4.6801308E-003, 0.0000000E+000, 0.0000000E+000, 5.8445240E-001, 8.5439125E-001, 7.0379558E-002, 3.2631501E-004,-1.3866145E-044,-3.1606045E-041
 1.8000372E+001, 1.4618046E+001,-3.5863952E+000,-1.1780482E+001,-4.8051755E-002, 4.8119956E-003, 0.0000000E+000, 0.0000000E+000,-1.0748160E+000,-7.9207049E-001, 7.0379558E-002, 3.2631501E-004,-1.6902794E-044,-3.7966203E-041
 1.8500195E+001, 1.5378783E+001,-3.7504175E+000,-9.8287254E+000,-4.8499591E-002, 4.8250499E-003, 0.0000000E+000, 0.0000000E+000, 1.4595163E+000, 1.7559658E+000, 7.0379558E-002, 3.2631501E-004,-2.0117816E-044,-4.4525493E-041
 1.9000093E+001, 1.4632345E+001,-3.6419959E+000,-1.1474335E+001,-5.2857925E-002, 4.9113567E-003, 0.0000000E+000, 0.0000000E+000,-8.1747039E-001,-5.3193234E-001, 7.0379558E-002, 3.2631501E-004,-2.3190566E-044,-5.0588162E-041
 1.9500439E+001, 1.4865275E+001,-3.9382353E+000,-9.4265405E+000,-5.0748061E-002, 5.0563913E-003, 0.0000000E+000, 0.0000000E+000, 1.1027703E+000, 1.4548072E+000, 7.0379558E-002, 3.2631501E-004,-2.5751634E-044,-5.5370314E-041
 2.0000000E+001, 1.4890222E+001,-3.7449084E+000,-1.1708587E+001,-5.0349990E-002, 5.1196050E-003, 0.0000000E+000, 0.0000000E+000,-8.5044828E-001,-6.0850372E-001, 7.0379558E-002, 3.2631501E-004,-2.8076199E-044,-5.9524134E-041
