s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_AIR,MLR_ETHYLENE,MLR_INTERMEDIATE PRODUCTS,MLR_PRODUCTS
 0.0000000E+000, 0.0000000E+000,-2.0582071E-003, 1.1794929E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0464122E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0193971E-001, 2.3718083E+000,-2.7682290E-001, 1.9833570E-002,-2.4991476E-002, 7.3821021E-006, 0.0000000E+000, 0.0000000E+000, 2.0078249E+000, 2.0898349E+000, 1.6592947E-002, 8.0007917E-005,-5.1075385E-066,-1.6037218E-057
 1.0006058E+000, 6.4447245E+000,-9.9314020E-001,-7.6320417E-001,-7.7382510E-003, 1.7843962E-004, 0.0000000E+000, 0.0000000E+000, 4.3322377E+000, 4.6808203E+000, 4.3952050E-002, 2.0509740E-004,-2.8353205E-056,-4.9932734E-051
 1.5001347E+000, 1.1250164E+001,-1.6151543E+000,-6.5663064E+000,-2.1198537E-002, 3.7153243E-004, 0.0000000E+000, 0.0000000E+000, 2.7115241E+000, 3.0478765E+000, 5.9043917E-002, 2.7527078E-004,-1.8553645E-052,-4.5377011E-048
 2.0001683E+000, 1.2825507E+001,-1.8460717E+000,-1.1074154E+001,-3.3762585E-002, 5.1440186E-004, 0.0000000E+000, 0.0000000E+000,-5.4456579E-001,-1.2796626E-001, 6.5750999E-002, 3.0647397E-004,-2.3831446E-050,-2.3272609E-046
 2.5001698E+000, 1.4470609E+001,-2.1420122E+000,-1.2196324E+001,-2.1656748E-002, 6.3229397E-004, 0.0000000E+000, 0.0000000E+000,-1.7165533E-001, 1.1124859E-001, 6.8413628E-002, 3.1886173E-004,-5.4706416E-049,-2.9930930E-045
 3.0009029E+000, 1.4363981E+001,-1.9751223E+000,-9.3091606E+000,-1.4473114E-002, 7.5011873E-004, 0.0000000E+000, 0.0000000E+000, 2.5252498E+000, 3.0659754E+000, 6.9422057E-002, 3.2355336E-004,-4.4744870E-048,-1.6443283E-044
 3.5001111E+000, 1.4987685E+001,-2.1678745E+000,-1.3129435E+001,-3.3089507E-002, 8.7331308E-004, 0.0000000E+000, 0.0000000E+000,-8.4514591E-001,-3.4184063E-001, 6.9796749E-002, 3.2529631E-004,-1.7949605E-047,-4.8995423E-044
 4.0002131E+000, 1.4922873E+001,-2.2953641E+000,-1.2604276E+001,-2.4737102E-002, 9.5369409E-004, 0.0000000E+000, 0.0000000E+000,-5.0323110E-001,-5.5086909E-004, 6.9935030E-002, 3.2593954E-004,-4.4684894E-047,-9.5289443E-044
 4.5000978E+000, 1.4785045E+001,-2.1912441E+000,-1.1053011E+001,-1.9426680E-002, 1.0506548E-003, 0.0000000E+000, 0.0000000E+000, 9.2215662E-001, 1.5224140E+000, 6.9986046E-002, 3.2617683E-004,-8.1261281E-047,-1.4076284E-043
 5.0004730E+000, 1.4987954E+001,-2.1652581E+000,-1.2806323E+001,-1.8703585E-002, 1.1290747E-003, 0.0000000E+000, 0.0000000E+000,-4.9557981E-001,-1.2018169E-003, 7.0004822E-002, 3.2626418E-004,-1.1720559E-046,-1.7158863E-043
 5.5003247E+000, 1.4901173E+001,-2.1450855E+000,-1.2471390E+001,-2.0406770E-002, 1.2165198E-003, 0.0000000E+000, 0.0000000E+000,-2.4357041E-001, 2.6550672E-001, 7.0011731E-002, 3.2629632E-004,-1.4509496E-046,-1.8647184E-043
 6.0005131E+000, 1.4747764E+001,-2.1488001E+000,-1.1500190E+001,-1.7311103E-002, 1.2750751E-003, 0.0000000E+000, 0.0000000E+000, 6.6715153E-001, 1.0827374E+000, 7.0014272E-002, 3.2630814E-004,-1.9690354E-046,-2.1795601E-043
