cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 3.7400000E+001, 2.0430998E+000, 2.6543616E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 3.2836600E-001, 2.5730394E-001, 2.1599513E-001, 1.4516588E-001, 1.1328757E-001, 1.0403273E-001, 1.1710623E-001, 1.0125499E-001, 5.6940363E-002, 3.3385952E-002
 4.1500000E+001, 1.5240343E+000, 2.1285657E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 4.6315784E-001, 3.8536454E-001, 3.0837998E-001, 1.6406810E-001, 1.2310217E-001, 5.6688981E-002, 1.0832201E-001, 1.1563374E-001, 5.6630157E-002, 3.1919511E-002
 4.5600000E+001, 9.7560747E-001, 1.4422581E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 3.3129331E-001, 2.6261524E-001, 2.1407304E-001, 1.3927051E-001, 1.1240920E-001, 1.0254268E-001, 1.2041816E-001, 9.9380673E-002, 4.7231576E-002, 3.3522936E-002
 4.9700000E+001, 7.2700596E-001, 1.0585296E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 1.4051798E-001, 1.3718162E-001, 1.3085136E-001, 1.1017317E-001, 9.5070640E-002, 4.9149879E-002, 6.4032634E-002, 6.2575840E-002, 4.5027205E-002, 3.4881745E-002
 5.3800000E+001, 5.4963738E-001, 7.9039081E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 4.9797071E-002, 6.9224335E-002, 8.0600274E-002, 8.4132885E-002, 7.6672263E-002, 2.7854506E-002, 4.2261846E-002, 4.8066020E-002, 4.3054772E-002, 3.3959077E-002
 5.7900000E+001, 4.2403752E-001, 6.0381726E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.2000000E+000, 8.7222954E-003, 2.2192017E-002, 4.0761352E-002, 5.7679518E-002, 5.7887621E-002, 8.5609417E-003, 2.5338599E-002, 3.6101102E-002, 3.8432370E-002, 3.1601304E-002
 6.2000000E+001, 3.3282090E-001, 4.6064066E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0250000E+001, 5.1977531E-004, 3.8725381E-003, 1.3054196E-002, 3.2374054E-002, 3.7235314E-002, 4.4661216E-004, 7.6128566E-003, 1.9313835E-002, 2.8962304E-002, 2.4515558E-002
 6.6100000E+001, 2.6773876E-001, 3.5879393E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2300000E+001, 2.7829265E-005, 4.5707622E-004, 2.3483372E-003, 1.2494253E-002, 1.6352009E-002, 1.5961248E-005, 1.8264696E-003, 6.5990078E-003, 1.2978306E-002, 1.4139807E-002
 7.0200000E+001, 2.0103025E-001, 2.5207349E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4350000E+001, 2.7829265E-005, 4.5707622E-004, 2.3483372E-003, 1.2494253E-002, 1.6352009E-002, 1.5961248E-005, 1.8264696E-003, 6.5990078E-003, 1.2978306E-002, 1.4139807E-002
 7.4300000E+001, 1.6970662E-001, 2.0379587E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+001, 6.5956830E-007, 1.0285628E-005, 1.4025554E-004, 1.4900614E-003, 2.5087390E-003, 2.4003403E-007, 4.0642813E-005, 4.9824307E-004, 2.2330570E-003, 2.3316131E-003
 7.8400000E+001, 1.4675970E-001, 1.6823941E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8450000E+001, 6.5956830E-007, 1.0285628E-005, 1.4025554E-004, 1.4900614E-003, 2.5087390E-003, 2.4003403E-007, 4.0642813E-005, 4.9824307E-004, 2.2330570E-003, 2.3316131E-003
 8.2500000E+001, 1.2391453E-001, 1.3516308E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 1.0286607E-008, 1.3536338E-007, 1.6440939E-006, 5.5266612E-005, 1.9775077E-004, 4.8920170E-009, 3.7141036E-007, 4.1182574E-006, 7.8374157E-005, 1.6528316E-004
