XO2                    ,eta
0.210040463,1.000516737
0.210038673,1.000705729
0.210036836,1.000990321
0.210034952,1.001235281
0.210033021,1.001483881
0.210031042,1.001651455
0.210029031,1.001936317
0.210026972,1.002361686
0.210024865,1.002819724
0.210022709,1.003248861
0.210020518,1.003666038
0.210018277,1.00404304
0.210015986,1.00441974
0.210013649,1.004950269
0.210011264,1.005596352
0.210008848,1.006506991
0.210006386,1.007448709
0.210003879,1.00853031
0.210001328,1.009647262
0.209998721,1.010777389
0.209996072,1.01186907
0.209993382,1.012926106
0.209990651,1.013918654
0.209987867,1.01479063
0.209985043,1.015444028
0.209982169,1.015833532
0.209979258,1.016122192
0.209976297,1.016141665
0.209973288,1.016048402
0.209970244,1.015777323
0.209967152,1.015406323
0.209964014,1.014877493
0.209960831,1.014418714
0.209957604,1.013872857
0.209954333,1.013253931
0.209951018,1.012617265
0.209947656,1.011994717
0.209944247,1.011194272
0.20994079,1.010301835
0.209937288,1.009483484
0.209933746,1.008589629
0.209930155,1.00775345
0.209926518,1.007054391
0.209922842,1.006340843
0.209919118,1.005695954
0.20991535,1.005169415
0.209911534,1.00456187
0.209907671,1.003957821
0.20990377,1.003319893
0.209899821,1.002683705
0.209895825,1.002023626
0.209891786,1.001411932
0.209887704,1.000909594
0.209883578,1.000492987
0.209879408,1.00015685
0.209875192,0.999825034
0.209870929,0.99957306
0.209866628,0.999220497
0.209862277,0.998917536
0.209857885,0.998514762
0.20985344,0.998083538
0.209848957,0.997602695
0.209844422,0.997157602
0.20983985,0.996767
0.209835232,0.996388126
0.20983057,0.996339746
0.209825863,0.996421235
0.209821112,0.996733385
0.209816317,0.997326059
0.209811477,0.998045103
0.209806586,0.998931938
0.209801656,0.999934575
0.209796676,1.001102491
0.209791656,1.002379751
0.209786585,1.003725007
0.209781474,1.005163804
0.209776322,1.006581601
0.209771117,1.008012111
0.209765871,1.009365183
0.209760584,1.010657356
0.209755241,1.011796156
0.209749858,1.012872501
0.209744435,1.013860981
0.209738959,1.014807235
0.209733444,1.015628447
0.209727879,1.016216005
0.209722275,1.016774842
0.20971662,1.017142287
0.209710928,1.017422125
0.209705189,1.01760718
0.209699403,1.017762329
0.209693573,1.017844351
0.209687698,1.017791676
0.209681777,1.017715307
0.20967581,1.017567466
0.209669797,1.017489088
0.209663738,1.017382207
0.209657633,1.017237045
0.209651491,1.016938114
0.209645303,1.016748743
0.209639069,1.016428105
0.209632791,1.016164502
0.209626471,1.015818637
0.209620106,1.015467903
0.209613689,1.0151165
0.209607232,1.014779134
0.209600725,1.014429048
0.209594176,1.014058458
0.209587583,1.013715046
0.209580942,1.013391953
0.209574255,1.013091512
0.209567532,1.012640264
0.209560762,1.012115221
0.209553943,1.01170481
0.209547077,1.011363387
0.209540164,1.011018146
0.209533216,1.010747662
0.209526221,1.010492066
0.209519181,1.010241044
0.209512097,1.00999957
0.209504968,1.009839941
0.209497791,1.009800201
0.209490564,1.009836758
0.209483298,1.009920998
0.20947599,1.01014249
0.209468639,1.010351149
0.209461232,1.010618956
0.209453782,1.010937574
0.209446291,1.011304853
0.20943875,1.011755645
0.20943117,1.01220288
0.20942355,1.012667415
0.209415877,1.013167641
0.209408163,1.013689109
0.209400409,1.014226983
0.209392611,1.014729763
0.209384768,1.015284698
0.209376881,1.015688968
0.209368935,1.016055419
0.209360944,1.016330202
0.20935291,1.016465318
0.209344833,1.016482892
0.209336713,1.016286538
0.209328553,1.015993336
0.20932034,1.015497736
0.209312087,1.014939883
0.209303783,1.014291557
0.20929544,1.013587972
0.209287048,1.013004078
0.209278619,1.012526424
0.209270141,1.012164743
0.209261615,1.011966714
0.209253042,1.01188317
0.209244434,1.011938498
0.209235779,1.012166974
0.209227079,1.012462028
0.209218333,1.012801389
0.20920954,1.013232216
0.2092007,1.013599153
0.209191824,1.013928693
0.209182901,1.014224818
0.20917393,1.014478267
0.20916491,1.014817784
0.209155851,1.01515684
0.209146751,1.015395172
0.209137595,1.015638463
0.209128398,1.015783994
0.209119159,1.015852771
0.209109877,1.015810727
0.209100553,1.015655535
0.209091174,1.015631119
0.209081755,1.015608002
0.209072296,1.01546806
0.209062783,1.015217242
0.20905323,1.015033538
0.209044221,1.01479444
0.209035203,1.014635355
0.209026182,1.014528841
0.20901717,1.014487401
0.209008154,1.014417125
0.208999131,1.014271947
0.208990111,1.014168248
0.2089811,1.0140102
0.208972093,1.013855167
0.208963078,1.013728107
0.208954069,1.01349191
0.208945054,1.013225429
0.208936044,1.012950981
0.208927026,1.012591406
0.208918014,1.012221785
0.208908996,1.011845807
0.208899972,1.011519397
0.208890953,1.011224799
0.208881927,1.010879523
0.208872922,1.010613533
0.208863913,1.010428106
0.208854887,1.010337531
0.208845861,1.010372066
0.208836844,1.010445939
0.208827827,1.010645357
0.208818815,1.010992079
0.208809798,1.011366882
0.208800779,1.011768881
0.208791759,1.012132349
0.208782739,1.012493216
0.208773729,1.012851977
0.20876472,1.013157705
0.208755699,1.013314356
0.208746681,1.013288226
0.208737669,1.013094558
0.208728661,1.012720773
0.208719633,1.012182002
0.208710621,1.011591946
0.208701612,1.010929887
0.208692604,1.010106427
0.208683598,1.009149172
0.208674578,1.008208539
0.208665559,1.007322109
0.208656538,1.006362024
0.208647511,1.005550015
0.208638505,1.004818183
0.208629492,1.004160281
0.208620469,1.00368689
0.20861145,1.003239061
0.208602433,1.003039567
0.208593416,1.002946888
0.2085844,1.003133406
0.208575384,1.003409946
0.208566371,1.003880962
0.20855736,1.00437399
0.208548338,1.004878598
0.208539315,1.005427922
0.208530303,1.00602659
0.208521285,1.006621004
0.208512261,1.007211365
0.208503243,1.007689132
0.208494229,1.008196359
0.208485209,1.008783831
0.208476195,1.009399529
0.208467176,1.010012137
0.20845816,1.010523352
0.208449145,1.011138162
0.208440136,1.011655006
0.208431121,1.012039312
0.208422104,1.012427229
0.208413083,1.012811189
0.208404067,1.013154837
0.208395048,1.013520041
0.20838604,1.013904766
0.20837702,1.014218422
0.208368012,1.014477773
0.208358999,1.014815478
0.208349979,1.015116191
0.208340963,1.015374258
0.208331952,1.01551196
0.208322935,1.015695884
0.208313914,1.015900392
0.208304904,1.016128266
0.208295882,1.016412453
0.208286862,1.016722107
0.208277845,1.01707348
0.208268829,1.017452689
0.208259816,1.017872746
0.208250803,1.018295299
0.208241789,1.018732213
0.208232765,1.019229659
0.208223743,1.019666472
0.208214726,1.020081197
0.208205699,1.02033149
0.20819668,1.020532798
0.208187656,1.020665166
0.208178645,1.020515194
0.208169624,1.020260377
0.208160606,1.019694461
0.208151583,1.018845829
0.208142567,1.017623388
0.208133547,1.01612663
0.208124523,1.014358686
0.208115504,1.012350201
0.208106489,1.010305345
0.208097466,1.008230218
0.208088461,1.006252768
0.208079447,1.004268051
0.208070425,1.002367968
0.208061409,1.000580888
0.208052389,0.998999872
0.208043373,0.997736653
0.208034349,0.996688057
0.208025338,0.996031654
0.208016317,0.995613618
0.208007302,0.995502419
0.207998278,0.995615864
0.207989257,0.99596086
0.207980236,0.996528323
0.207971219,0.997184046
0.207962206,0.99803481
0.207953196,0.998909197
0.207944176,0.999859774
0.20793516,1.000963655
0.207926137,1.002152549
0.20791712,1.00340449
0.207908108,1.004747677
0.207899087,1.006086437
0.207890071,1.007486858
0.207881046,1.008912315
0.207872035,1.010358026
0.207863013,1.011695275
0.207854002,1.012850092
0.207844984,1.013931224
0.207835964,1.014917928
0.207826944,1.015882522
0.207817936,1.016803698
0.207808916,1.017670425
0.207799894,1.018596416
0.207790884,1.019372222
0.207781874,1.020083661
0.207772863,1.020802298
0.20776384,1.021520881
0.207754815,1.02216365
0.207745801,1.022735194
0.207736781,1.023239304
0.207727757,1.023696453
0.207718743,1.024054379
0.207709733,1.024423421
0.207700715,1.024797305
0.207691692,1.025079136
0.207682676,1.025461647
0.207673667,1.02589656
0.207664649,1.026362933
0.207655633,1.026926093
0.207646619,1.027370815
0.207637607,1.027869782
0.207628589,1.028208014
0.207619571,1.028427773
0.207610553,1.028483734
0.207601534,1.02842979
0.207592508,1.028215581
0.207583487,1.027750032
0.207574469,1.027197604
0.207565457,1.02644311
0.207556446,1.02549738
0.207547437,1.024412456
0.207538428,1.023041994
0.207529416,1.021586191
0.207520392,1.020034824
0.207511382,1.0185865
0.207502363,1.017128366
0.207493357,1.015797115
0.207484341,1.014567293
0.207475324,1.013553136
0.207466303,1.01275676
0.207457287,1.012003078
0.207448274,1.011348207
0.207439263,1.010922227
0.207430239,1.010607989
0.207421216,1.010457027
0.207412204,1.010347795
0.207403191,1.010266346
0.207394173,1.010232797
0.207385165,1.010274483
0.207376137,1.010433181
0.207367115,1.010636123
0.207358096,1.010777448
0.207349081,1.010966794
0.20734006,1.011174274
0.207331033,1.011426653
0.20732203,1.011736118
0.207313021,1.012016277
0.207304008,1.012317784
0.207294992,1.012557217
0.207285969,1.012768251
0.207276951,1.012907514
0.207267941,1.013000865
0.207258922,1.013193643
0.20724991,1.013521911
0.207240893,1.013810615
0.207231872,1.01420136
0.207222861,1.014545062
0.207213849,1.01488784
0.207204823,1.015182246
0.207195798,1.015619083
0.20718679,1.016073729
0.207177784,1.01663498
0.207168768,1.017233472
0.207159744,1.018012708
0.207150726,1.018913166
0.207141701,1.019945534
0.207132683,1.0211126
0.207123672,1.022276343
0.207114654,1.023551088
0.207105643,1.024773633
0.207096628,1.025962322
0.207087611,1.027026799
0.207078604,1.027983995
0.2070696,1.028713663
0.207060573,1.029195075
0.207051551,1.02955519
0.207042536,1.029589872
0.207033525,1.029541029
0.207024508,1.029332061
0.20701549,1.029054639
0.207006471,1.028615385
0.20699745,1.028056187
0.206988437,1.027418173
0.206979425,1.026684999
0.20697041,1.025931347
0.206961392,1.025174403
0.206952379,1.024497016
0.206943358,1.023941699
0.20693434,1.023578845
0.206925322,1.023322075
0.206916304,1.023201974
0.206907296,1.023201843
0.206898278,1.023277703
0.20688926,1.023374659
0.20688024,1.023528947
0.206871217,1.023813745
0.206862201,1.023969925
0.206853181,1.024073181
0.20684417,1.024298949
0.206835159,1.024465229
0.206826137,1.024611114
0.206817115,1.024631999
0.206808106,1.024565096
0.206799084,1.024479086
0.206790077,1.024335634
0.20678106,1.02413345
0.206772047,1.023835077
0.206763025,1.023545273
0.206754003,1.023129725
0.206744992,1.022690218
0.206735978,1.022369821
0.20672697,1.021954086
0.206717943,1.021544479
0.206708925,1.021132512
0.206699915,1.020741989
0.2066909,1.020398933
0.206681882,1.020013884
0.206672874,1.019576939
0.20666385,1.01914691
0.206654837,1.018772595
0.206645821,1.018470623
0.2066368,1.018161377
0.206627772,1.018055213
0.206618766,1.018008303
0.206609751,1.018057594
0.206600736,1.018147753
0.206591727,1.018284447
0.206582717,1.018498109
0.206573694,1.018682227
0.206564687,1.018904783
0.20655567,1.019106347
0.206546659,1.019309135
0.206537645,1.019486176
0.206528631,1.01963325
0.206519606,1.019780936
0.206510585,1.019800923
0.206501578,1.019804015
0.206492561,1.019769326
0.206483546,1.019692167
0.206474535,1.0195377
0.206465515,1.019277912
0.206456498,1.018861127
0.206447483,1.018345997
0.206438471,1.017712992
0.206429451,1.016965597
0.20642044,1.016006143
0.206411427,1.014918046
0.206402409,1.013645339
0.206393397,1.012325639
0.206384377,1.010909796
0.20637536,1.009355982
0.206366339,1.007882527
0.206357326,1.006430026
0.206348308,1.005120469
0.206339296,1.003992339
0.206330279,1.003117437
0.206321267,1.002564299
0.206312251,1.002233848
0.206303244,1.00215956
0.206294221,1.002219107
0.206285205,1.002425594
0.206276185,1.002674256
0.206267171,1.003065771
0.20625816,1.003548257
0.206249149,1.004118843
0.206240134,1.004835126
0.206231127,1.005610539
0.206222114,1.006469996
0.2062131,1.00733205
0.206204081,1.008204658
0.206195063,1.008963844
0.20618606,1.009599515
0.206177046,1.010169335
0.206168037,1.010696294
0.206159029,1.011220859
0.206150008,1.011577816
0.206140988,1.01184331
0.206131982,1.012036514
0.206122976,1.01193559
0.206113969,1.011857114
0.206104945,1.01171863
0.206095919,1.011442275
0.206086905,1.011218553
0.206077887,1.01104672
0.206068878,1.010816996
0.206059864,1.0106993
0.206050858,1.010710697
0.206041847,1.0109794
0.206032828,1.011526119
0.206023815,1.012171837
0.206014806,1.012993096
0.206005791,1.013851766
0.205996769,1.014820704
0.205987755,1.015717244
0.205978727,1.016619017
0.205969705,1.017414019
0.205960687,1.017990776
0.205951675,1.018378717
0.20594267,1.01842855
0.205933648,1.018207436
0.205924636,1.017832593
0.205915624,1.017283116
0.205906601,1.016550979
0.205897579,1.015639512
0.205888571,1.014568497
0.205879563,1.013415577
0.205870546,1.012097367
0.205861532,1.010680562
0.205852521,1.009118412
0.2058435,1.007425827
0.205834484,1.005706866
0.205825462,1.003944238
0.205816444,1.002251032
0.205807437,1.000615994
0.205798418,0.99911599
0.205789396,0.997726703
0.205780378,0.996546642
0.205771366,0.995560394
0.205762341,0.994705421
0.205753329,0.993956722
0.205744309,0.993456632
0.205735288,0.993193204
0.205726267,0.993098425
0.205717246,0.993070677
0.205708234,0.993107537
0.205699216,0.993127906
0.205690203,0.993215099
0.205681185,0.993276186
0.205672171,0.993438477
0.205663161,0.993576188
0.205654146,0.993713262
0.205645127,0.994017017
0.205636118,0.994345221
0.205627105,0.994559975
0.205618088,0.994735948
0.20560908,0.994927161
0.205600055,0.99514104
0.20559104,0.995402881
0.205582025,0.99565877
0.205573012,0.995912271
0.205564003,0.996217134
0.205554985,0.996479512
0.205545971,0.996765618
0.205536961,0.996959064
0.205527954,0.997116553
0.205518937,0.997173066
0.20550991,0.99712683
0.205500888,0.997131018
0.205491869,0.997018949
0.205482851,0.996979608
0.205473836,0.99694769
0.205464826,0.996914265
0.205455802,0.996801695
0.20544678,0.996611839
0.205437758,0.996287863
0.205428737,0.995949789
0.205419715,0.995548071
0.205410705,0.995107721
0.205401688,0.994655195
0.205392678,0.99427161
0.205383661,0.993795157
0.205374652,0.993441884
0.205365637,0.993037842
0.205356617,0.992617171
0.205347606,0.992087692
0.205338595,0.991537003
0.205329584,0.990948102
0.205320573,0.990258643
0.20531155,0.989569205
0.205302543,0.988805503
0.205293523,0.988033326
0.205284504,0.987271905
0.205275496,0.986590413
0.205266472,0.985987003
0.205257456,0.985601362
0.205248445,0.985339852
0.205239429,0.985052345
0.20523042,0.984895305
0.205221407,0.98473965
0.205212392,0.984605758
0.205203376,0.98433638
0.205194359,0.98402747
0.205185346,0.98380147
0.205176325,0.983565271
0.205167308,0.983313292
0.205158299,0.983027105
0.205149279,0.982631909
0.205140261,0.982182207
0.205131243,0.981738245
0.205122224,0.981284198
0.205113206,0.980921061
0.205104189,0.980647462
0.205095172,0.980407101
0.205086155,0.980165496
0.205077137,0.98009544
0.205068123,0.980142824
0.205059114,0.98033243
0.2050501,0.98071044
0.205041093,0.981160667
0.205032067,0.981668978
0.205023045,0.982204652
0.205014028,0.982794536
0.205005014,0.983507415
0.204995992,0.984292569
0.204986986,0.985150461
0.204977969,0.986153972
0.204968952,0.987299109
0.204959934,0.988470886
0.204950914,0.98973023
0.204941906,0.99108612
0.20493289,0.992443343
0.204923878,0.993718629
0.204914862,0.99497081
0.204905856,0.996150111
0.204896845,0.997152456
0.20488783,0.998023537
0.204878811,0.99876241
0.204869789,0.999350315
0.204860762,0.999793166
0.204851756,1.000139639
0.204842746,1.0003361
0.204833734,1.000300574
0.204824723,1.00013751
0.204815713,0.999782912
0.204806691,0.999381805
0.204797674,0.998906832
0.204788665,0.99829742
0.204779646,0.997747051
0.204770634,0.9970998
0.204761628,0.996552241
0.204752609,0.996027341
0.204743592,0.995607777
0.20473457,0.995117676
0.204725555,0.994654449
0.204716542,0.994188685
0.204707528,0.993779988
0.204698513,0.993408414
0.204689497,0.99309827
0.204680481,0.99280454
0.204671465,0.992598946
0.204662446,0.992515834
0.204653427,0.99245024
0.20464442,0.992428088
0.204635402,0.992411503
0.204626386,0.992348634
0.204617371,0.992342018
0.204608355,0.992332866
0.204599338,0.99240859
0.204590319,0.992539188
0.204581302,0.992726907
0.204572287,0.992916535
0.204563274,0.993206954
0.204554263,0.993606315
0.204545241,0.994012729
0.20453623,0.994534782
0.204527217,0.995083956
0.204518209,0.995632215
0.204509195,0.996065347
0.204500184,0.996497017
0.204491162,0.996861464
0.204482152,0.997162253
0.204473143,0.997391753
0.204464121,0.99775471
0.204455103,0.998071229
0.20444609,0.998439436
0.204437071,0.99883147
0.204428062,0.999199966
0.20441904,0.99962334
0.20441002,0.99999993
0.204401001,1.000437052
0.204391986,1.000886277
0.204382974,1.00136958
0.204373953,1.00193998
0.204364937,1.002492129
0.204355924,1.002924754
0.204346901,1.003292608
0.204337893,1.003719506
0.20432887,1.004117303
0.204319846,1.004411013
0.204310819,1.004778406
0.204301792,1.005113472
0.204292777,1.005274156
0.204283772,1.005460618
0.204274762,1.005447828
0.204265744,1.005318532
0.20425672,1.005124458
0.204247706,1.004746435
0.204238687,1.004261513
0.204229661,1.00360814
0.204220643,1.002720497
0.204211635,1.001864162
0.204202621,1.000843387
0.204193602,0.999811895
0.20418459,0.998750681
0.204175571,0.997796622
0.204166558,0.99692217
0.204157541,0.99622241
0.204148522,0.99577867
0.204139502,0.995547404
0.204130481,0.995675077
0.204121472,0.996036178
0.204112449,0.996572315
0.204103438,0.997192755
0.204094425,0.997915377
0.204085408,0.998743397
0.204076389,0.999647424
0.204067366,1.000543697
0.204058351,1.001506875
0.204049334,1.002374128
0.204040318,1.003203858
0.204031304,1.003991228
0.20402229,1.004778207
0.204013274,1.005470025
0.204004259,1.006140484
0.203995243,1.006676015
0.203986229,1.007029445
0.203977217,1.007268503
0.203968211,1.007455246
0.203959187,1.007569441
0.203950175,1.007628503
0.20394116,1.007732971
0.203932151,1.007724088
0.203923139,1.007610673
0.203914124,1.00744736
0.203905108,1.007254727
0.203896094,1.007058803
0.20388708,1.006881746
0.203878065,1.006745486
0.203869048,1.006736589
0.203860028,1.006744302
0.203851006,1.006779966
0.203841994,1.006829205
0.203832979,1.006855562
0.203823963,1.006915124
0.203814944,1.007080982
0.203805935,1.007231421
0.203796911,1.00747412
0.203787899,1.007690663
0.203778873,1.008031365
0.20376986,1.008391694
0.203760835,1.008827014
0.203751823,1.009216723
0.203742811,1.009572831
0.203733798,1.009927056
0.203724773,1.010323973
0.203715752,1.010681065
0.203706739,1.011041932
0.20369773,1.011492324
0.203688715,1.011862112
0.203679692,1.01225986
0.203670678,1.012577213
0.203661659,1.012936502
0.203652647,1.01320423
0.203643632,1.013468393
0.203634625,1.013714251
0.203625614,1.013905039
0.2036166,1.014039444
0.203607596,1.014129739
0.203598576,1.01417545
0.203589557,1.014140179
0.203580541,1.013994816
0.203571524,1.013800422
0.203562503,1.01354202
0.20355348,1.013185747
0.203544467,1.01283063
0.20353545,1.012443353
0.203526427,1.012062078
0.20351741,1.011610686
0.203508387,1.011142706
0.203499369,1.010733695
0.203490347,1.010340702
0.203481331,1.010014448
0.203472321,1.009774413
0.203463303,1.009599372
0.203454289,1.009411837
0.203445266,1.009202745
0.203436245,1.009073752
0.203427224,1.009095837
0.203418201,1.009154027
0.203409177,1.009255543
0.203400162,1.009495661
0.203391144,1.009776595
0.203382135,1.010079081
0.203373125,1.01027243
0.203364114,1.010484544
0.203355099,1.010630299
0.203346079,1.010746439
0.203337061,1.010892914
0.203328047,1.010935385
0.203319036,1.010848868
0.203310018,1.010738227
0.203301007,1.010526359
0.203291994,1.010247957
0.203282981,1.010029224
0.203273966,1.009804679
0.203264949,1.009604035
0.203255927,1.009408983
0.203246912,1.00917959
0.203237892,1.009060372
0.203228865,1.008979252
0.203219856,1.008868445
0.20321085,1.00882758
0.203201834,1.008887016
0.203192823,1.00898079
0.203183806,1.009171522
0.203174783,1.009379326
0.20316577,1.009448163
0.203156756,1.009540378
0.203147744,1.00974495
0.203138732,1.009901125
0.203129705,1.010093393
0.203120686,1.010453663
0.203111663,1.010740761
0.203102646,1.011103155
0.203093624,1.011404497
0.203084607,1.011781763
0.203075596,1.012177866
0.203066574,1.012580249
0.203057555,1.012980659
0.20304854,1.013390082
0.203039516,1.013688294
0.203030493,1.013992748
0.203021469,1.014272999
0.20301246,1.014558674
0.203003449,1.014778379
0.202994435,1.015000682
0.202985414,1.015139986
0.202976389,1.015409575
0.202967375,1.01560858
0.202958355,1.01584955
0.202949332,1.01618069
0.202940308,1.016577116
0.202931287,1.016871599
0.20292227,1.017116789
0.202913258,1.017383871
0.202904241,1.017656344
0.202895221,1.017937725
0.202886208,1.018239889
0.202877191,1.018485373
0.202868167,1.018711524
0.202859152,1.018856066
0.202850135,1.018838181
0.202841127,1.018689849
0.202832105,1.018415192
0.202823079,1.018008458
0.202814063,1.017459572
0.202805042,1.016804898
0.20279603,1.016140588
0.202787013,1.015419809
0.202778006,1.014696436
0.202768995,1.013871553
0.202759978,1.01304323
0.202750965,1.01232247
0.202741942,1.011595873
0.202732933,1.011008597
0.202723913,1.010431177
0.202714895,1.00994815
0.202705871,1.009661756
0.202696854,1.009460931
0.202687831,1.009271384
0.202678819,1.009221727
0.202669806,1.009232894
0.20266078,1.009366647
0.202651766,1.009486441
0.202642752,1.009688932
0.202633724,1.009861015
0.20262471,1.009954524
0.202615694,1.009900747
0.202606674,1.009816128
0.202597662,1.009657349
0.202588645,1.009423701
0.202579636,1.00911413
0.202570621,1.008764076
0.202561598,1.008329737
0.202552581,1.007832507
0.202543558,1.007362404
0.202534546,1.006829137
0.20252552,1.006161523
0.202516511,1.005571421
0.202507504,1.004971272
0.2024985,1.004372374
0.202489495,1.003698783
0.202480491,1.003139116
0.20247146,1.002549516
0.202462434,1.002025509
0.202453414,1.0016206
0.202444401,1.001283104
0.20243538,1.001100016
0.202426358,1.000989576
0.202417346,1.000875334
0.202408341,1.00082025
0.202399314,1.000828761
0.202390295,1.000793731
0.202381283,1.000802509
0.202372266,1.000847199
0.202363258,1.00089995
0.202354247,1.000920408
0.202345233,1.000860543
0.202336227,1.000860466
0.202327214,1.000775501
0.202318193,1.000657371
0.202309175,1.000647951
0.202300159,1.000638876
0.202291144,1.000678271
0.202282127,1.000800437
0.202273111,1.000941535
0.202264094,1.001122001
0.202255079,1.0013454
0.202246053,1.001496418
0.202237039,1.001651053
0.202228024,1.001722142
0.202219008,1.001704197
