XO2                    ,eta
0.21007194,0.907668964
0.21007194,0.90699792
0.21007194,0.906380398
0.21007194,0.905487292
0.21007194,0.904616616
0.21007194,0.903827595
0.21007194,0.902971216
0.21007194,0.901986575
0.21007194,0.900961717
0.21007194,0.900040418
0.21007194,0.898928129
0.21007194,0.897890654
0.21007194,0.896725259
0.21007194,0.895758299
0.21007194,0.894745392
0.21007194,0.89371663
0.21007194,0.892607105
0.21007194,0.891373849
0.21007194,0.890214006
0.21007194,0.889134198
0.21007194,0.888113823
0.21007194,0.887136585
0.21007194,0.886182377
0.21007194,0.885283162
0.21007194,0.884297062
0.21007194,0.883300587
0.21007194,0.882387848
0.21007194,0.881335755
0.21007194,0.880755156
0.21007194,0.880290789
0.21007194,0.879965635
0.21007194,0.879574575
0.21007194,0.879221933
0.21007194,0.879006772
0.21007194,0.87868114
0.21007194,0.878424656
0.21007194,0.878324657
0.21007194,0.878204193
0.21007194,0.878240923
0.21007194,0.878508425
0.21007194,0.878666576
0.21007194,0.878713214
0.21007194,0.879104958
0.21007194,0.879301276
0.21007194,0.879438889
0.21007194,0.879436963
0.21007194,0.87983037
0.21007194,0.880103537
0.21007194,0.880314928
0.21007194,0.880598529
0.21007194,0.880938585
0.21007194,0.881261064
0.21007194,0.881454335
0.21007194,0.881531692
0.21007194,0.881370792
0.21007194,0.881240429
0.21007194,0.880884194
0.21007194,0.88065751
0.21007194,0.880286259
0.21007194,0.879776641
0.21007194,0.879297137
0.21007194,0.878625031
0.21007194,0.878134493
0.21007194,0.87758286
0.21007194,0.877027621
0.21007194,0.876529365
0.21007194,0.87598903
0.21007194,0.875556451
0.21007194,0.875352081
0.21007194,0.875217964
0.21007194,0.875083383
0.21007194,0.875012213
0.21007194,0.874953465
0.21007194,0.874878152
0.21007194,0.874684413
0.21007194,0.874402597
0.21007194,0.874163525
0.21007194,0.873954641
0.21007194,0.873788094
0.21007194,0.873530763
0.21007194,0.873222672
0.21007194,0.873014319
0.21007194,0.872723435
0.21007194,0.872212856
0.21007194,0.871821552
0.21007194,0.871503392
0.21007194,0.871011525
0.21007194,0.87046038
0.21007194,0.869995853
0.21007194,0.869430652
0.21007194,0.868920719
0.21007194,0.868377978
0.21007194,0.867971204
0.21007194,0.867738011
0.21007194,0.86762537
0.21007194,0.867669809
0.21007194,0.867775533
0.21007194,0.867970856
0.21007194,0.868348008
