XO2                    ,eta
0.207592521,0.976900594
0.207583503,0.97686296
0.207574488,0.976888246
0.207565476,0.977036635
0.207556462,0.977261062
0.207547444,0.977517961
0.207538426,0.977719137
0.207529413,0.977931631
0.207520395,0.978107844
0.207511375,0.978306012
0.207502359,0.978465305
0.207493346,0.978577332
0.207484331,0.978635743
0.207475312,0.978623499
0.207466296,0.978564391
0.207457281,0.978479955
0.207448268,0.978367458
0.207439251,0.978149763
0.207430237,0.977810717
0.207421219,0.977307605
0.207412203,0.976686609
0.207403186,0.975930875
0.207394169,0.975125654
0.207385154,0.974224098
0.207376135,0.973200361
0.207367121,0.972018725
0.207358107,0.970649698
0.207349087,0.969150356
0.207340071,0.967519928
0.207331057,0.965787677
0.207322044,0.963969583
0.207313025,0.962093943
0.207304011,0.960160671
0.207295001,0.958240393
0.207285983,0.956282402
0.207276969,0.954361175
0.207267951,0.952528927
0.207258936,0.950798285
0.207249919,0.949237626
0.207240901,0.947792905
0.207231883,0.946524923
0.207222864,0.945444416
0.207213845,0.94452283
0.207204828,0.943718173
0.207195809,0.943046538
0.207186791,0.942482115
0.207177776,0.942098677
0.207168761,0.9418902
0.207159748,0.941847477
0.20715073,0.94189029
0.207141715,0.94202889
0.207132702,0.942234281
0.207123682,0.942565952
0.207114665,0.942983648
0.207105645,0.943540564
0.207096629,0.944230399
0.207087613,0.945053645
0.207078599,0.946078471
0.207069583,0.947307861
0.207060565,0.948775257
0.207051545,0.950409037
0.207042532,0.952149306
0.207033513,0.953952391
0.207024497,0.955848244
0.207015485,0.95780167
0.207006469,0.959707794
0.206997449,0.961559571
0.206988432,0.963295761
0.206979415,0.964870212
0.2069704,0.966258045
0.206961384,0.967476729
0.206952367,0.968515024
0.206943352,0.969441769
0.206934334,0.970212516
0.206925319,0.970782051
0.206916305,0.971216535
0.206907292,0.971424242
0.206898274,0.971408163
0.206889259,0.971145963
0.206880241,0.970630782
0.206871229,0.969936628
0.206862216,0.969121299
0.206853201,0.968269846
0.206844188,0.967422432
0.206835176,0.966601488
0.206826162,0.965872231
0.206817143,0.965264419
0.206808125,0.96479523
0.206799113,0.964478854
0.206790096,0.964441307
0.206781078,0.964580657
0.20677206,0.964927218
0.206763042,0.965443359
0.20675403,0.966109457
0.206745015,0.966951041
0.206736001,0.9680052
0.206726988,0.969181533
0.206717973,0.97047024
0.206708959,0.971853337
0.206699942,0.973256243
0.206690922,0.974611505
0.206681906,0.975872227
0.206672891,0.976967611
0.206663872,0.977888609
0.206654853,0.978663451
0.206645836,0.979273108
0.206636825,0.979760579
0.206627805,0.98009814
0.206618793,0.980330779
0.206609774,0.980454397
0.206600755,0.980514966
0.206591739,0.980526754
0.206582723,0.980538291
0.206573708,0.980538594
0.206564695,0.980560643
0.206555684,0.980581404
0.206546667,0.980648408
0.206537653,0.980793652
0.206528639,0.981049362
0.206519624,0.981418818
0.206510611,0.981888453
0.206501593,0.982470758
0.206492574,0.983148763
0.206483559,0.983868928
0.206474539,0.98470632
0.206465524,0.985671511
0.206456507,0.986762955
0.206447489,0.987952673
0.206438472,0.989181577
0.206429456,0.990434826
0.206420441,0.991693042
0.206411425,0.992951607
0.206402405,0.9941285
0.206393391,0.995256907
0.206384379,0.99627452
0.206375365,0.997135893
0.206366349,0.997891401
0.206357331,0.998431784
0.206348316,0.998744039
0.206339297,0.998801952
0.20633028,0.998636174
0.20632126,0.998314213
0.206312245,0.997850926
0.206303231,0.997298555
0.206294219,0.996613666
0.206285208,0.99573862
0.206276193,0.994583247
0.206267178,0.993243745
0.206258162,0.991801895
0.206249146,0.990218452
0.20624013,0.988559119
0.206231114,0.986904028
0.206222096,0.985308649
0.206213082,0.98384503
0.206204066,0.982475647
0.206195047,0.981249945
0.206186032,0.980207454
0.206177015,0.979365318
0.206168001,0.9787539
0.206158981,0.978318392
0.206149967,0.978073305
0.206140954,0.977990068
0.206131941,0.978032411
0.206122926,0.978232431
0.206113914,0.978557534
0.206104896,0.978983505
0.206095881,0.979525586
0.206086862,0.980174838
0.206077847,0.98090598
0.206068828,0.981752545
0.20605981,0.982696857
0.206050789,0.983764971
0.206041767,0.984965018
0.206032747,0.986240961
0.206023729,0.987659655
0.206014714,0.989260271
0.206005701,0.990939638
0.205996684,0.992744748
0.205987672,0.994570788
0.205978658,0.996496338
0.205969644,0.998400965
0.205960626,1.000363286
0.205951607,1.002332515
0.205942594,1.004269971
0.205933579,1.006230729
0.20592456,1.008163879
0.205915543,1.010046905
0.205906522,1.011850764
0.205897504,1.01355747
0.205888488,1.015155945
0.205879474,1.016586317
0.205870452,1.018026266
0.205861437,1.019387356
0.20585242,1.020673829
0.205843401,1.021830343
0.205834388,1.022868781
0.205825372,1.023801625
0.205816357,1.024541942
0.205807344,1.025115541
0.205798329,1.025417479
0.205789316,1.025412789
0.205780303,1.025149541
0.205771288,1.024570558
0.20576227,1.023720579
0.205753253,1.022540566
0.205744236,1.021141528
0.205735222,1.019593094
0.205726206,1.018051067
0.205717188,1.016495484
0.205708172,1.014988915
0.205699158,1.013512211
0.205690143,1.01214127
0.205681123,1.010913669
0.205672107,1.009842054
0.205663094,1.008929375
0.205654079,1.00820582
0.205645062,1.007655352
0.205636044,1.00723066
0.205627023,1.006994828
0.20561801,1.006936713
0.205608996,1.007015492
0.205599975,1.007190228
0.205590962,1.007465112
0.205581943,1.007762679
0.205572928,1.008114197
0.205563915,1.008562448
0.2055549,1.009121474
0.205545882,1.009829884
0.205536868,1.010668847
0.205527848,1.011598845
0.205518836,1.012594943
0.205509818,1.013683218
0.205500806,1.014878462
0.205491788,1.016120532
0.205482768,1.017386938
0.20547375,1.018727645
0.205464734,1.020067628
0.205455722,1.021473718
0.205446708,1.022902505
0.205437696,1.024342147
0.205428682,1.025746982
0.205419667,1.027048793
0.205410652,1.028215784
0.205401636,1.029237162
0.205392618,1.030075537
0.205383606,1.030850414
0.205374589,1.031561794
0.205365576,1.032177791
0.205356558,1.032670045
0.20534754,1.033006085
0.205338526,1.033174959
0.205329513,1.033205885
0.205320493,1.033174451
0.205311481,1.033031802
0.205302467,1.032779363
0.205293452,1.032386751
0.205284439,1.031913171
0.205275419,1.031348226
0.205266403,1.030586696
0.205257386,1.029605643
0.205248374,1.028360974
0.205239359,1.026880693
0.205230342,1.025195061
0.205221327,1.023335029
0.205212314,1.021280087
0.205203294,1.019072306
0.205194282,1.016781702
0.205185269,1.014460474
0.205176255,1.012133085
0.205167236,1.009801948
0.205158219,1.007498676
0.205149206,1.00523625
0.205140189,1.003056278
0.205131174,1.00091587
0.205122159,0.998819838
0.205113146,0.996805827
0.205104129,0.994778447
0.205095114,0.992853153
0.205086099,0.991053593
0.205077082,0.989440522
0.205068068,0.988042085
0.205059052,0.986846282
0.205050032,0.985852494
0.205041018,0.985053202
0.205031998,0.98439114
0.205022982,0.983815923
0.205013965,0.983284373
0.205004946,0.982807311
0.204995932,0.982331653
0.204986914,0.981873527
0.2049779,0.981368304
0.204968887,0.980940329
0.204959873,0.980550509
0.204950858,0.980269809
0.204941838,0.980089488
0.204932821,0.980001439
0.204923806,0.9799667
0.204914787,0.98001287
0.204905775,0.980178534
0.204896763,0.980565882
0.20488775,0.981178667
0.204878738,0.982066288
0.204869723,0.983298876
0.204860706,0.984897346
0.204851695,0.986769146
0.204842679,0.988922
0.204833663,0.991341061
0.204824644,0.993915534
0.204815633,0.996667005
0.204806615,0.999431291
0.204797601,1.002204744
0.204788589,1.004833452
0.20477957,1.007230474
0.204770555,1.009386486
0.204761538,1.011296245
0.204752517,1.012853853
0.204743498,1.01415764
0.204734482,1.015155259
0.204725466,1.01586064
0.204716453,1.016177764
0.204707434,1.016146986
0.204698416,1.015806053
0.204689402,1.015212163
0.204680384,1.014419909
0.204671367,1.013474998
0.204662356,1.012371085
0.204653342,1.011097409
0.20464433,1.009665256
0.204635312,1.008104319
0.204626296,1.006461683
0.20461728,1.004726735
0.204608268,1.002966718
0.204599254,1.001164128
0.204590236,0.999433167
0.204581218,0.9977593
0.204572199,0.996174776
0.204563184,0.994701838
0.204554166,0.993337544
0.204545147,0.992123189
0.204536131,0.99105906
0.204527114,0.990118629
0.204518102,0.989330892
0.204509088,0.988694862
0.204500075,0.988238526
0.204491062,0.988023006
0.204482044,0.988130482
0.204473028,0.988631353
0.204464008,0.989635254
0.204454988,0.9909847
0.204445973,0.992678465
0.20443696,0.99459983
0.204427946,0.996688559
0.204418927,0.998879156
0.204409915,1.001125007
0.204400898,1.003421888
0.204391883,1.005850366
0.204382871,1.008405994
0.204373857,1.011080976
0.204364844,1.013858675
0.204355827,1.016731966
0.204346813,1.019645749
0.204337795,1.022499929
0.204328775,1.025231031
0.204319754,1.027848144
0.204310737,1.030298993
0.204301722,1.032490457
0.204292704,1.034387917
0.204283688,1.035964605
0.204274675,1.037218377
0.204265659,1.038184315
0.204256646,1.03886397
0.204247634,1.039311808
0.204238619,1.039557958
0.204229605,1.039601111
0.204220593,1.039445319
0.204211578,1.039061711
0.204202567,1.038408434
0.204193546,1.037564288
0.204184528,1.036527732
0.204175511,1.035366031
0.204166494,1.034054347
0.204157478,1.032658015
0.204148466,1.031138086
0.204139451,1.029527393
0.204130433,1.027822801
0.204121412,1.025971597
0.204112398,1.024054713
0.204103382,1.022067144
0.204094368,1.0199931
0.204085354,1.01787309
0.20407634,1.015705919
0.204067328,1.013600858
0.204058316,1.011397158
0.204049298,1.009204138
0.204040283,1.007035184
0.204031271,1.004994837
0.204022256,1.003057839
0.204013242,1.001250901
0.204004228,0.999682498
0.20399521,0.998379204
0.203986191,0.997373459
0.203977175,0.996682545
0.203968158,0.996372398
0.203959143,0.996433873
0.203950127,0.996863621
0.203941112,0.997638127
0.203932098,0.998775438
0.203923082,1.00028649
0.203914065,1.002090566
0.203905047,1.004162969
0.203896034,1.006395223
0.20388702,1.008742992
0.203878001,1.011088032
0.203868986,1.013365283
0.20385997,1.015560045
0.203850951,1.017634669
0.203841938,1.019519424
0.203832924,1.02116903
0.203823904,1.022542823
0.203814891,1.023632974
0.203805873,1.024468797
0.203796859,1.025050276
0.203787849,1.025371113
0.203778834,1.025449584
0.203769823,1.025327858
0.203760808,1.025015111
0.203751791,1.024511525
0.203742771,1.02388853
0.203733757,1.023164717
0.203724744,1.022369538
0.203715732,1.021509347
0.203706714,1.020585446
0.2036977,1.019594931
0.203688682,1.018471015
0.203679665,1.017253786
0.203670649,1.015954063
0.203661635,1.014530954
0.203652615,1.013019179
0.203643595,1.011343844
0.20363458,1.009574762
0.203625564,1.007671411
0.203616547,1.005688119
0.203607529,1.003690188
0.203598512,1.001698522
0.203589496,0.999748028
0.203580483,0.997910349
0.203571468,0.996073172
0.203562455,0.994323995
0.203553437,0.992686338
0.203544424,0.99124944
0.203535407,0.9899761
0.203526391,0.988909302
0.203517375,0.988030515
0.20350836,0.987296561
0.203499343,0.986718699
0.203490325,0.986274145
0.203481312,0.985974268
0.203472297,0.985789052
0.203463281,0.985740193
0.203454268,0.985837715
0.203445252,0.98612928
0.203436235,0.986645683
0.203427219,0.987405835
0.203418204,0.988438772
0.203409184,0.989798555
0.203400167,0.991423635
0.203391154,0.99330729
0.203382137,0.995426407
0.203373122,0.997792101
0.203364105,1.000299913
0.203355093,1.002932777
0.203346081,1.005619792
0.203337066,1.008333407
0.203328052,1.011058534
0.203319035,1.01375446
0.20331002,1.016338689
0.203301003,1.018829243
0.203291988,1.021288581
0.203282968,1.023631357
0.203273953,1.025823339
0.203264934,1.02784
0.203255917,1.029603031
0.203246897,1.031104043
0.203237881,1.032309935
0.203228865,1.03317776
0.203219853,1.033713393
0.203210836,1.033995003
0.203201818,1.034109844
0.203192804,1.034091485
0.203183786,1.033982729
0.203174768,1.033777599
0.20316575,1.033534816
0.203156733,1.033195475
0.203147718,1.03280654
0.203138699,1.032314771
0.203129683,1.031708129
0.203120668,1.030975223
0.203111651,1.030084855
0.203102634,1.029045702
0.203093617,1.027835
0.203084597,1.026392978
0.203075583,1.024755084
0.203066564,1.022927523
0.203057549,1.020924043
0.203048537,1.018758776
0.203039515,1.016528275
0.203030503,1.014191814
0.203021492,1.011758012
0.203012475,1.00936199
0.203003458,1.007012224
0.202994439,1.004830361
0.202985418,1.002838844
0.202976398,1.001126092
0.202967386,0.999761567
0.202958368,0.998764817
0.202949351,0.998111065
0.202940337,0.997890262
0.202931326,0.997963733
0.202922309,0.9983293
0.202913291,0.999005482
0.202904272,1.000005158
0.202895254,1.001300909
0.202886241,1.002839314
0.202877229,1.004512878
0.202868215,1.006267917
0.202859202,1.008071932
0.202850186,1.009873589
0.202841172,1.011644869
0.202832151,1.013303091
0.202823135,1.014851047
0.202814123,1.016300041
0.202805108,1.017568828
0.20279609,1.018638405
0.202787073,1.019489585
0.202778062,1.020165764
0.202769044,1.020657264
0.202760027,1.020975346
0.202751007,1.02122332
0.20274199,1.02140098
0.202732979,1.021468616
0.202723961,1.021440537
0.202714946,1.021366252
0.202705928,1.021188651
0.202696914,1.020879268
0.202687895,1.020483643
0.202678876,1.019933226
0.202669857,1.019213215
0.202660835,1.018352556
0.202651819,1.017296671
0.202642807,1.016119943
0.202633791,1.014779251
0.202624772,1.013248605
0.202615751,1.01156012
0.202606736,1.009759375
0.202597719,1.007859228
0.202588703,1.00583309
0.202579687,1.003698248
0.202570669,1.001459792
0.202561653,0.999122015
0.202552636,0.996715915
0.20254362,0.994229648
0.202534603,0.991797418
0.202525586,0.989460023
0.202516571,0.987301113
0.202507555,0.985284753
0.202498538,0.983396683
0.202489521,0.981727628
0.202480508,0.98031064
0.202471492,0.979123861
0.202462474,0.978149362
0.202453458,0.977348316
0.20244444,0.976662087
0.202435422,0.976026303
0.202426408,0.975469853
0.202417394,0.974960093
0.202408374,0.974499404
0.202399361,0.974071069
0.202390341,0.973685672
0.202381328,0.973409111
0.202372311,0.973228862
0.202363291,0.973175221
0.202354275,0.973300011
0.202345258,0.973612854
0.202336238,0.974130293
0.202327222,0.974855118
0.202318209,0.975783819
0.202309194,0.976957856
0.202300175,0.978347327
0.20229116,0.979906589
0.202282143,0.98164865
0.202273123,0.983566943
0.202264105,0.985642826
0.202255087,0.987795002
0.20224607,0.990019833
0.202237051,0.992282745
