XO2                    ,eta
0.21007194,0.933630248
0.21007194,0.934208601
0.21007194,0.934781394
0.21007194,0.93554328
0.21007194,0.936354029
0.21007194,0.937308245
0.21007194,0.938370309
0.21007194,0.939412018
0.21007194,0.94030786
0.21007194,0.941211765
0.21007194,0.942089029
0.21007194,0.942944935
0.21007194,0.943714771
0.21007194,0.944398993
0.21007194,0.944841168
0.21007194,0.945342282
0.21007194,0.94572437
0.21007194,0.94617735
0.21007194,0.946431821
0.21007194,0.946763296
0.21007194,0.947212588
0.21007194,0.947632682
0.21007194,0.947869271
0.21007194,0.948004231
0.21007194,0.948296763
0.21007194,0.948545193
0.21007194,0.948799303
0.21007194,0.949053816
0.21007194,0.949308318
0.21007194,0.949520689
0.21007194,0.949679193
0.21007194,0.949857664
0.21007194,0.949873882
0.21007194,0.949876523
0.21007194,0.949806057
0.21007194,0.949721913
0.21007194,0.949699785
0.21007194,0.949800878
0.21007194,0.94980231
0.21007194,0.94983516
0.21007194,0.949794825
0.21007194,0.949616602
0.21007194,0.949423486
0.21007194,0.949158208
0.21007194,0.948715712
0.21007194,0.948141567
0.21007194,0.947584954
0.21007194,0.94727363
0.21007194,0.946940966
0.21007194,0.946727941
0.21007194,0.946558655
0.21007194,0.946413941
0.21007194,0.946341701
0.21007194,0.946110019
0.21007194,0.945820945
0.21007194,0.945618699
0.21007194,0.945496404
0.21007194,0.945320586
0.21007194,0.945096567
0.21007194,0.944711821
0.21007194,0.94433962
0.21007194,0.944052149
0.21007194,0.943885313
0.21007194,0.943722333
0.21007194,0.943557388
0.21007194,0.94372594
0.21007194,0.943906299
0.21007194,0.944230624
0.21007194,0.94451265
0.21007194,0.944811949
0.21007194,0.945057275
0.21007194,0.94523442
0.21007194,0.945327981
0.21007194,0.945602953
0.21007194,0.945859329
0.21007194,0.946014985
0.21007194,0.946175758
0.21007194,0.946420174
0.21007194,0.946580333
0.21007194,0.946973922
0.21007194,0.947455692
0.21007194,0.948005683
0.21007194,0.948593664
0.21007194,0.949154729
0.21007194,0.949710988
0.21007194,0.950380878
0.21007194,0.951126803
0.21007194,0.951634308
0.21007194,0.952226335
0.21007194,0.952757848
0.21007194,0.953288023
0.21007194,0.953442011
0.21007194,0.953518762
0.21007194,0.953370608
0.21007194,0.95300426
0.21007194,0.952620272
0.21007194,0.952058175
0.21007194,0.951618827
0.21007194,0.951016278
0.21007194,0.950385851
0.21007194,0.949762408
0.21007194,0.949162538
0.21007194,0.948612157
0.21007194,0.94812292
0.21007194,0.947698706
0.21007194,0.947288189
0.21007194,0.947011979
0.21007194,0.946749927
0.21007194,0.946456062
0.21007194,0.946149067
0.21007194,0.945916746
0.21007194,0.945708288
0.21007194,0.945488607
0.21007194,0.945250528
0.21007194,0.945022782
0.21007194,0.944933916
0.21007194,0.94491887
0.21007194,0.945132682
0.21007194,0.94549275
0.21007194,0.946059602
0.21007194,0.946754987
0.21007194,0.947480824
0.21007194,0.948393731
0.21007194,0.949249664
0.21007194,0.950130277
0.21007194,0.950973616
0.21007194,0.95172054
0.21007194,0.952453341
0.21007194,0.953013466
0.21007194,0.953585008
0.21007194,0.954171046
0.21007194,0.954749622
0.21007194,0.955311947
0.21007194,0.955829231
0.21007194,0.956500893
0.21007194,0.957061811
0.21007194,0.95760841
0.21007194,0.958256075
0.21007194,0.958919444
0.21007194,0.959589612
0.21007194,0.960402566
0.21007194,0.961238634
0.21007194,0.962322353
0.21007194,0.963455374
0.21007194,0.964728118
0.21007194,0.96598363
0.21007194,0.967160524
0.21007194,0.968198335
0.21007194,0.969018269
0.21007194,0.970017063
0.21007194,0.971031418
0.21007194,0.972194237
0.21007194,0.973366018
0.21007194,0.974534148
0.21007194,0.975494025
0.21007194,0.976507514
0.21007194,0.977198397
0.21007194,0.977942619
0.21007194,0.97849696
0.21007194,0.979057592
0.21007194,0.979358744
0.21007194,0.979729006
0.21007194,0.980088802
0.21007194,0.980396394
0.21007194,0.980564964
0.21007194,0.980807527
0.21007194,0.98114565
0.21007194,0.981539767
0.21007194,0.982039387
0.21007194,0.982323948
0.21007194,0.982515558
0.21007194,0.982922976
0.21007194,0.98317913
0.21007194,0.983367812
0.21007194,0.983513019
0.21007194,0.983813931
0.21007194,0.984242902
0.21007194,0.984647095
0.21007194,0.984930896
0.21007194,0.985379504
0.21007194,0.985783393
0.21007194,0.986025354
0.21007194,0.986238471
0.21007194,0.986232688
0.21007194,0.986361227
0.21007194,0.98655697
0.21007194,0.98676876
0.21007194,0.986817461
0.21007194,0.986851397
0.21007194,0.98702336
0.21007194,0.987296904
0.21007194,0.987465388
0.21007194,0.987664957
0.21007194,0.987896883
0.21007194,0.988070548
0.21007194,0.988286254
0.21007194,0.988591362
0.21007194,0.989125147
0.21007194,0.989626618
0.21007194,0.990116521
0.21007194,0.990445509
0.21007194,0.990550736
0.21007194,0.990663815
0.21007194,0.990698033
0.21007194,0.990520136
0.21007194,0.990154255
0.21007194,0.989562353
0.21007194,0.988864202
0.21007194,0.988215359
0.21007194,0.987468491
0.21007194,0.986555297
0.21007194,0.985707721
0.21007194,0.985047055
0.21007194,0.984613665
0.21007194,0.984186557
0.21007194,0.983980409
0.21007194,0.98393117
0.21007194,0.983950177
0.210070638,0.983901087
0.210069283,0.983916834
0.210067902,0.983901907
0.210066469,0.983975577
0.210064984,0.984070982
0.210063445,0.98436516
0.210061879,0.984595525
0.210060259,0.984828294
0.210058612,0.985096165
0.21005691,0.985456163
0.210055157,0.985811417
0.21005335,0.986172148
0.210051517,0.986478924
0.210049631,0.986788219
0.210047692,0.987123132
0.210045726,0.987388226
0.210043706,0.987760398
0.210041634,0.988152817
0.210039536,0.988561519
0.210037384,0.98892323
0.21003518,0.989173348
0.210032949,0.989429233
0.210030666,0.989732517
0.210028328,0.990064034
0.210025963,0.990471347
0.210023543,0.990837641
0.210021068,0.991124802
0.210018566,0.991680151
0.210016009,0.992368245
0.210013396,0.992981802
0.210010755,0.993467565
0.210008058,0.993978446
0.210005332,0.994394411
0.210002551,0.994749777
0.209999717,0.995217844
0.209996856,0.995721593
0.20999394,0.996401587
0.20999097,0.997047151
0.209987974,0.997613743
0.209984922,0.998019153
0.209981816,0.998415498
0.209978683,0.998833011
0.209975494,0.99920192
0.209972278,0.999541641
0.209969007,0.999821013
0.20996568,1.000009562
0.209962326,1.000164948
0.209958917,1.000170307
0.209955452,1.000060192
0.209951959,0.999970054
0.209948409,0.999955953
0.209944832,0.999967699
0.209941197,1.000022212
0.209937505,1.000218743
0.209933784,1.000421639
0.209930005,1.000824377
0.209926197,1.001042564
0.209922333,1.001265013
0.20991844,1.001748513
0.20991449,1.002188254
0.209910512,1.0026312
0.209906475,1.003071599
0.209902378,1.003458019
0.209898253,1.003803868
0.209894067,1.004216461
0.209889852,1.004578755
0.20988558,1.004816422
0.209881278,1.005128486
0.209876919,1.005350554
0.209872531,1.005626517
0.209868085,1.005978838
0.20986361,1.006264335
0.209859076,1.006603234
