cm,K,m/s,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
50,747.926996,3.128163612,287.7026655,1.274630388,0.160427579,0.027244917,0.001085597,0.054489834,0.756752074
52,725.2006829,3.110369982,275.7424289,1.268999387,0.163218485,0.025734959,0.000846959,0.051469919,0.758729678
54,704.1162125,3.092191262,263.7679117,1.253869913,0.165781736,0.024344514,0.00065926,0.048689029,0.76052546
56,684.3173744,3.073290593,251.8490561,1.246025186,0.168163036,0.023049625,0.000511542,0.046099249,0.762176548
58,665.6810147,3.052733928,240.0874626,1.237560122,0.170380966,0.021840945,0.000396387,0.043681891,0.763699811
60,648.129482,3.031144238,228.6422359,1.227704278,0.172449055,0.020711843,0.000306961,0.041423686,0.765108454
62,631.5095416,3.007829975,217.5914452,1.218974997,0.174388703,0.019651198,0.000237398,0.039302395,0.766420306
64,615.8117672,2.98308092,207.0058779,1.20955757,0.176203046,0.018657799,0.000183217,0.037315598,0.76764034
66,601.2033887,2.958358561,197.0225788,1.203206395,0.177875365,0.017741215,0.00014127,0.035482429,0.768759721
68,587.6086973,2.933758487,187.6112973,1.195276798,0.179418664,0.016894591,0.000109041,0.033789183,0.769788521
70,574.9023192,2.910654348,178.7715043,1.185866565,0.180849449,0.016109121,8.42E-05,0.032218242,0.770738963
72,563.0135862,2.88841285,170.5761722,1.17591842,0.182176254,0.015380229,6.53E-05,0.030760459,0.771617778
74,551.8336649,2.865822621,163.0299538,1.165556187,0.183412929,0.014700473,5.08E-05,0.029400947,0.77243487
76,541.3406248,2.842507959,156.0393941,1.153762792,0.184564644,0.014067122,3.96E-05,0.028134243,0.773194393
78,531.4525278,2.81911703,149.4824128,1.140525766,0.185642366,0.013474224,3.10E-05,0.026948448,0.773903965
80,522.0652815,2.795848257,143.2824667,1.127101324,0.186660906,0.012913822,2.43E-05,0.025827644,0.774573317
82,513.1237993,2.771590115,137.3255447,1.114614985,0.187625895,0.012382422,1.90E-05,0.024764845,0.775207808
84,504.5410661,2.74551353,131.4813279,1.103688192,0.188548793,0.011874003,1.49E-05,0.023748006,0.775814348
86,496.3404487,2.718918541,125.7490201,1.091989976,0.189429939,0.011388768,1.15E-05,0.022777536,0.776392236
88,488.5646352,2.692124706,120.1742863,1.07834199,0.190262616,0.010930135,8.89E-06,0.021860271,0.776938089
90,481.235756,2.666179446,114.7880722,1.06380248,0.191044662,0.01049935,6.84E-06,0.0209987,0.777450447
92,474.3719997,2.641690959,109.7054855,1.049019195,0.191773939,0.010097588,5.25E-06,0.020195176,0.777928047
94,467.9319088,2.619185975,105.0205971,1.034319533,0.192454754,0.009722473,4.02E-06,0.019444946,0.77837381
96,461.9291419,2.59864153,100.7180178,1.019941642,0.193086261,0.009374492,3.08E-06,0.018748984,0.778787179
98,456.3546518,2.579100844,96.69179019,1.006835656,0.193670561,0.00905251,2.39E-06,0.018105019,0.779169523
100,451.1227187,2.560256011,92.87224923,0.995038491,0.194217186,0.00875127,1.86E-06,0.01750254,0.779527146
102,446.1539171,2.54107123,89.24897457,0.984746192,0.194734571,0.008466127,1.45E-06,0.016932254,0.779865599
104,441.4050878,2.522416395,85.82481609,0.975367075,0.195227807,0.008194274,1.13E-06,0.016388547,0.780188244
106,436.8951818,2.504435848,82.58179021,0.967064833,0.195694999,0.007936759,8.74E-07,0.015873518,0.780493849
108,432.5930961,2.487562179,79.46899379,0.95982609,0.196139498,0.007691742,6.77E-07,0.015383483,0.7807846
110,428.4286778,2.471937709,76.43539628,0.951366173,0.196569257,0.007454845,5.26E-07,0.014909689,0.781065683
112,424.3855094,2.456678164,73.47593993,0.941397602,0.19698604,0.007225101,4.09E-07,0.014450202,0.781338248
114,420.4461375,2.44075288,70.62242623,0.930029963,0.197391463,0.007001615,3.19E-07,0.014003229,0.781603374
116,416.5978418,2.424028061,67.91635095,0.918994726,0.197786852,0.006783643,2.47E-07,0.013567286,0.781861972
118,412.8378716,2.406020148,65.36878847,0.9086847,0.198172512,0.006571026,1.90E-07,0.013142052,0.782114219
120,409.1623449,2.387296918,62.95763103,0.899007477,0.198548965,0.006363474,1.46E-07,0.012726948,0.782360467
122,405.615454,2.367884509,60.65644436,0.889449452,0.198911724,0.006163459,1.12E-07,0.012326917,0.782597788
124,402.2566307,2.348529001,58.47774069,0.879520875,0.199254753,0.005974324,8.64E-08,0.011948649,0.782822188
126,399.1073383,2.329983676,56.4520055,0.87095295,0.199575861,0.005797274,6.71E-08,0.011594548,0.78303225
128,396.1742095,2.312291641,54.58490944,0.862973442,0.199874363,0.00563268,5.21E-08,0.011265361,0.783227544
130,393.4563402,2.296184011,52.87507368,0.853740955,0.200150442,0.005480443,4.04E-08,0.010960885,0.78340819
132,390.9302797,2.282722348,51.25586735,0.844110954,0.200406758,0.005339098,3.12E-08,0.010678196,0.783575917
134,388.5511796,2.270811327,49.70602782,0.835113622,0.200648111,0.005206003,2.41E-08,0.010412005,0.783733857
136,386.2686113,2.259171939,48.26554318,0.828343946,0.200879598,0.005078339,1.87E-08,0.010156679,0.783885365
138,384.0591917,2.24763684,46.92615271,0.823408771,0.201103471,0.004954869,1.45E-08,0.009909739,0.784031906
140,381.9393811,2.237025073,45.65986045,0.818728419,0.201318032,0.004836531,1.13E-08,0.009673062,0.784172363
142,379.901519,2.227270467,44.44020535,0.813304648,0.201524072,0.004722889,8.82E-09,0.009445778,0.784307251
144,377.9293592,2.21817023,43.27047398,0.806695024,0.201723097,0.004613107,6.88E-09,0.009226214,0.784437575
146,376.0295165,2.210210927,42.143761,0.798836908,0.201914534,0.004507509,5.36E-09,0.009015017,0.784562934
148,374.2022601,2.20284156,41.04999517,0.789849051,0.202098575,0.004406005,4.16E-09,0.00881201,0.784683406
150,372.4455355,2.19552395,39.99975866,0.780311832,0.20227527,0.004308498,3.22E-09,0.008616996,0.784799233
152,370.758427,2.188464406,38.9662474,0.77038081,0.202444845,0.004214907,2.49E-09,0.008429814,0.784910432
154,369.1559596,2.182079364,37.94636794,0.760441154,0.202605981,0.004126016,1.93E-09,0.008252031,0.785015971
156,367.6371055,2.175901966,36.95839099,0.75088593,0.202758674,0.004041775,1.50E-09,0.008083549,0.785116001
158,366.1851581,2.169224779,35.9937913,0.74162238,0.202904634,0.003961243,1.17E-09,0.007922486,0.785211636
160,364.7853359,2.16188198,35.05976003,0.732703985,0.203045305,0.003883629,9.16E-10,0.007767258,0.785303807
162,363.428748,2.153629381,34.1566723,0.72417183,0.203181569,0.003808444,7.22E-10,0.007616888,0.785393099
164,362.0999519,2.144606676,33.27559707,0.716333741,0.203314926,0.003734861,5.73E-10,0.007469723,0.785480489
166,360.7882207,2.134659485,32.42685953,0.709797199,0.20344647,0.003662282,4.56E-10,0.007324563,0.785566685
168,359.4997595,2.124267458,31.63953252,0.703876697,0.203575584,0.00359104,3.65E-10,0.00718208,0.785651295
170,358.2411245,2.114180416,30.93143584,0.698132627,0.203701636,0.003521485,2.94E-10,0.007042969,0.78573391
172,357.0194277,2.104252436,30.28460866,0.692030188,0.203823971,0.003453981,2.37E-10,0.006907962,0.785814085
174,355.837514,2.095058168,29.68398682,0.685974959,0.203942267,0.003388707,1.92E-10,0.006777413,0.785891613
176,354.7100148,2.087124142,29.11982858,0.680268396,0.204055106,0.003326439,1.56E-10,0.006652878,0.785965577
178,353.6439411,2.080583788,28.55922878,0.674892636,0.204161786,0.003267567,1.27E-10,0.006535134,0.786035512
180,352.6419786,2.074872442,27.98646799,0.669985522,0.204262012,0.003212256,1.03E-10,0.006424512,0.78610122
182,351.719484,2.070388321,27.39853894,0.665166415,0.204354289,0.00316133,8.33E-11,0.006322659,0.786161721
184,350.8675736,2.066889355,26.80067264,0.659305123,0.204439506,0.003114298,6.72E-11,0.006228597,0.786217599
186,350.0582062,2.064051605,26.19906668,0.652775901,0.204520496,0.003069598,5.39E-11,0.006139196,0.78627071
188,349.2581725,2.061270019,25.58934766,0.645457908,0.204600551,0.003025412,4.29E-11,0.006050824,0.786323214
190,348.439474,2.056965896,24.97479503,0.638849637,0.204682474,0.002980194,3.40E-11,0.005960388,0.786376944
192,347.5897338,2.05267408,24.3642186,0.631865781,0.204767495,0.002933268,2.68E-11,0.005866537,0.786432701
194,346.7144406,2.047835004,23.76896614,0.624863738,0.204855041,0.002884949,2.10E-11,0.005769897,0.786490113
196,345.8151903,2.042428894,23.18737873,0.618297825,0.204944956,0.002835321,1.64E-11,0.005670642,0.786549081
198,344.8939369,2.035694401,22.61789698,0.611377852,0.205037063,0.002784484,1.28E-11,0.005568967,0.786609487
200,343.9527565,2.027749471,22.05782131,0.604961768,0.205131158,0.002732549,9.91E-12,0.005465097,0.786671196
