cm,K,m/s,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
216,344.6095156,2.04046919,21.69720489,0.791430718,0.204559364,0.003078852,2.28E-11,0.004105137,0.788256647
220,343.0680445,2.03189208,20.98390949,0.782714407,0.204725664,0.002986344,1.61E-11,0.003981793,0.788306199
224,341.6377552,2.02036468,20.27475161,0.776792661,0.204879907,0.002900528,1.15E-11,0.00386737,0.788352195
228,340.2140499,2.01059543,19.60444158,0.768928808,0.20503322,0.002815193,8.26E-12,0.00375359,0.788397997
232,338.7400411,1.9931772,18.95272134,0.761669607,0.205191725,0.002726931,5.88E-12,0.003635908,0.788445435
236,337.1848647,1.97863063,18.31310151,0.752898016,0.205358856,0.002633867,4.12E-12,0.003511823,0.788495455
240,335.680669,1.95516561,17.70081955,0.742274254,0.205520462,0.002543887,2.85E-12,0.00339185,0.788543801
244,334.259704,1.93106364,17.12245006,0.740421282,0.205673201,0.002458865,1.96E-12,0.003278486,0.788589447
248,332.9635344,1.90685799,16.61740752,0.726131776,0.205812512,0.0023813,1.34E-12,0.003175066,0.788631122
252,331.7730523,1.89331112,16.20323059,0.718603875,0.205940412,0.002310061,9.26E-13,0.003080081,0.788669446
256,330.7170091,1.87952541,15.84403158,0.70592267,0.206053841,0.002246866,6.42E-13,0.002995822,0.788703471
260,329.7590396,1.87582613,15.48049578,0.689055346,0.206156699,0.002189547,4.43E-13,0.002919396,0.788734358
264,328.8386113,1.8480787,15.11947308,0.688561863,0.20625551,0.002134465,3.04E-13,0.002845953,0.788764072
268,327.9656287,1.82809028,14.78177984,0.701078544,0.206349184,0.002082242,2.11E-13,0.002776323,0.788792251
272,327.1348647,1.79162863,14.41653087,0.706707893,0.206438336,0.00203254,1.48E-13,0.002710053,0.788819071
276,326.2644013,1.76334805,14.02495524,0.713977188,0.206531655,0.001980511,1.03E-13,0.002640681,0.788847153
280,325.3172651,1.72830354,13.6225713,0.715322544,0.206633151,0.00192393,7.12E-14,0.00256524,0.788877679
284,324.3840579,1.6875899,13.29602593,0.737227909,0.206733065,0.001868225,4.94E-14,0.002490967,0.788907743
288,323.6077724,1.65470918,13.03643559,0.741292664,0.206816104,0.001821924,3.40E-14,0.002429232,0.788932739
292,322.9516681,1.62931431,12.82178838,0.758899721,0.206886218,0.001782818,2.31E-14,0.00237709,0.788953874
296,322.0767033,1.58786009,12.39251039,0.762496631,0.206979772,0.001730622,1.58E-14,0.002307495,0.788982111
300,321.4529049,1.55605908,12.21127511,0.736043084,0.207046596,0.001693327,1.29E-14,0.00225777,0.789002308
