cm,K,m/s,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
43.90243902,1048.799447,3.834069384,379.9535137,1.428124333,0.117956351,0.040549308,0.012011515,0.081098615,0.748384211
45.73170732,1021.21513,3.836287006,381.5216061,1.436920989,0.122092331,0.038842214,0.010283306,0.077684428,0.75109772
47.56097561,994.5814133,3.836487993,381.7786516,1.44321962,0.126018229,0.037209808,0.008767129,0.074419616,0.753585219
49.3902439,968.9311828,3.834043828,380.6851292,1.447456908,0.12973951,0.035651944,0.007441907,0.071303889,0.75586275
51.2195122,944.1409648,3.829618033,378.2036504,1.449033496,0.133282139,0.034158562,0.006289042,0.068317124,0.757953133
53.04878049,919.9253479,3.823477328,374.4602073,1.448613245,0.136691677,0.032711282,0.005285536,0.065422563,0.759888942
54.87804878,896.2610643,3.816125814,369.5290129,1.446341672,0.139968174,0.031310202,0.004429921,0.062620405,0.761671297
56.70731707,873.1984395,3.807017921,363.7503263,1.44309389,0.143108915,0.029958543,0.003700529,0.059917086,0.763314926
58.53658537,850.8311522,3.796208334,357.2917597,1.438315612,0.146107978,0.02866067,0.003080049,0.05732134,0.764829963
60.36585366,829.3465843,3.784147217,350.2884377,1.431754443,0.148950776,0.027424765,0.00255155,0.05484953,0.766223379
62.19512195,808.826237,3.771018434,342.7143744,1.424391196,0.151637678,0.026252062,0.002099957,0.052504124,0.767506178
64.02439024,789.1890902,3.756964778,334.352168,1.416559807,0.154189041,0.025134363,0.001714531,0.050268727,0.768693337
65.85365854,770.337759,3.742338222,325.0981844,1.407479548,0.156622563,0.02406437,0.001387997,0.04812874,0.76979633
67.68292683,752.2389577,3.727269176,315.1218833,1.396799529,0.158942441,0.023040782,0.001114298,0.046081564,0.770820915
69.51219512,734.8493209,3.711182026,304.6422615,1.385980963,0.161153012,0.022062195,0.000887549,0.04412439,0.771772854
71.34146341,718.1247542,3.69388173,293.7636279,1.376355401,0.163260131,0.021126403,0.000702844,0.042252806,0.772657817
73.17073171,702.1352848,3.675976318,282.7439775,1.367161862,0.165253694,0.020238363,0.000556204,0.040476726,0.773475013
75,686.9234151,3.657156339,271.8370526,1.358879091,0.167129639,0.019400678,0.000439711,0.038801357,0.774228615
76.82926829,672.5098031,3.637590069,261.1632617,1.350745416,0.168890243,0.018613013,0.000345933,0.037226026,0.774924784
78.65853659,658.8764508,3.617653498,250.7690411,1.341473589,0.170539744,0.017873826,0.000271119,0.035747652,0.775567659
80.48780488,645.9474882,3.596406051,240.6364639,1.331096137,0.172088553,0.017178723,0.000211874,0.034357445,0.776163406
82.31707317,633.6823046,3.573445865,230.8218255,1.32029408,0.173543461,0.016524913,0.000165045,0.033049826,0.776716755
84.14634146,622.0211188,3.549095315,221.4023196,1.309723507,0.17491403,0.015908313,0.00012804,0.031816627,0.777232991
85.97560976,610.8478416,3.523593447,212.3568003,1.299444799,0.176216398,0.015321819,9.89E-05,0.030643638,0.777719235
87.80487805,600.0536653,3.496941195,203.5814369,1.289040545,0.177465229,0.014758949,7.62E-05,0.029517897,0.778181772
89.63414634,589.6333349,3.469889205,195.0947214,1.278714381,0.178662154,0.014219061,5.86E-05,0.028438122,0.778622082
91.46341463,579.6366861,3.442694551,186.9988632,1.268731122,0.179802857,0.013704197,4.52E-05,0.027408394,0.779039328
93.29268293,570.110369,3.415514709,179.4055468,1.258877516,0.180882667,0.013216561,3.53E-05,0.026433122,0.779432398
95.12195122,560.96135,3.388200127,172.254634,1.249571865,0.181913214,0.012751004,2.75E-05,0.025502008,0.779806297
96.95121951,552.1603426,3.360325944,165.4777475,1.240089463,0.18289887,0.012305597,2.14E-05,0.024611193,0.780162965
98.7804878,543.7040086,3.331549265,158.932502,1.231153763,0.183841853,0.011879364,1.66E-05,0.023758728,0.780503499
100.6097561,535.5670142,3.301868585,152.5629824,1.222737035,0.184745578,0.011470793,1.28E-05,0.022941587,0.780829277
102.4390244,527.7100286,3.271764708,146.4234143,1.213757718,0.185614252,0.011078032,9.82E-06,0.022156064,0.781141828
104.2682927,520.1068479,3.241462972,140.5946367,1.203826401,0.186450354,0.01069996,7.57E-06,0.021399921,0.781442191
106.097561,512.7393264,3.21036401,135.0864787,1.194414907,0.187255859,0.010335638,5.85E-06,0.020671276,0.781731376
107.9268293,505.5749084,3.177824445,129.8407924,1.187367656,0.188035626,0.009982886,4.53E-06,0.019965772,0.782011186
109.7560976,498.6420557,3.144922324,124.900139,1.182151672,0.188787857,0.009642568,3.51E-06,0.019285137,0.782280923
111.5853659,492.0654828,3.112985916,120.3766827,1.176232441,0.189498033,0.009321222,2.75E-06,0.018642444,0.78253555
113.4146341,485.8751664,3.083101297,116.1771612,1.168451745,0.190163732,0.009020005,2.16E-06,0.018040009,0.782774099
115.2439024,480.0821801,3.056338858,112.2886301,1.159020835,0.190784901,0.008738981,1.69E-06,0.017477961,0.782996471
117.0731707,474.6284293,3.032319859,108.6755878,1.148816348,0.19136752,0.008475404,1.31E-06,0.016950808,0.783204953
118.902439,469.4321239,3.009597761,105.3245621,1.138618578,0.191920342,0.00822527,1.02E-06,0.01645054,0.783402826
120.7317073,464.4555229,2.987498537,102.2174429,1.128982568,0.192448356,0.00798632,7.93E-07,0.015972641,0.78359189
122.5609756,459.6863385,2.965780453,99.2919782,1.119739617,0.192953611,0.007757648,6.15E-07,0.015515295,0.783772831
124.3902439,455.1091358,2.944216635,96.47189134,1.110492408,0.193437761,0.007538518,4.76E-07,0.015077037,0.783946207
126.2195122,450.7204056,2.922987711,93.74441864,1.101462389,0.193901156,0.007328775,3.69E-07,0.01465755,0.78411215
128.0487805,446.5518888,2.90239293,91.1504881,1.092199233,0.19434032,0.007129969,2.86E-07,0.014259938,0.784269488
129.8780488,442.5982227,2.883443586,88.64862757,1.080919397,0.194756116,0.006941739,2.22E-07,0.013883479,0.784418444
131.7073171,438.7766599,2.864953791,86.16133624,1.069097608,0.195157654,0.006759975,1.73E-07,0.01351995,0.784562249
133.5365854,435.060072,2.846714757,83.68032457,1.057207509,0.195547873,0.006583323,1.34E-07,0.013166646,0.784702024
135.3658537,431.4604152,2.828839649,81.19226559,1.044837372,0.195925658,0.006412291,1.05E-07,0.012824582,0.784837363
137.195122,428.0161038,2.81159305,78.70751682,1.0319516,0.196287051,0.006248674,8.20E-08,0.012497348,0.784966845
139.0243902,424.7464267,2.795083177,76.24323431,1.018768398,0.196629993,0.006093401,6.41E-08,0.012186802,0.78508974
140.8536585,421.6399605,2.779303672,73.81521577,1.005446187,0.196955626,0.00594596,5.03E-08,0.011891921,0.785206442
142.6829268,418.6825781,2.764201392,71.45034834,0.992094449,0.197265381,0.005805709,3.96E-08,0.011611419,0.785317452
144.5121951,415.8714327,2.749643873,69.18748684,0.978947312,0.197559464,0.005672548,3.14E-08,0.011345096,0.785422861
146.3414634,413.1854697,2.735439806,67.04245298,0.966304981,0.197839957,0.005545529,2.51E-08,0.011091059,0.78552343
148.1707317,410.6254795,2.721749034,65.02109629,0.954469294,0.198106693,0.005424737,2.01E-08,0.010849474,0.785619076
150,408.2050695,2.707838139,63.12484015,0.94426171,0.198358349,0.005310772,1.63E-08,0.010621545,0.785709317
151.8292683,405.8927321,2.694052795,61.32454232,0.934556785,0.198598402,0.005202061,1.32E-08,0.010404121,0.785795403
153.6585366,403.677996,2.680385749,59.59587897,0.925224288,0.198827992,0.005098087,1.07E-08,0.010196175,0.785877735
155.4878049,401.5433883,2.666821471,57.93102274,0.916518476,0.199048969,0.004998013,8.67E-09,0.009996026,0.785956984
157.3170732,399.4708237,2.653188873,56.35468184,0.908344395,0.199263219,0.00490098,7.03E-09,0.009801959,0.786033835
159.1463415,397.4611556,2.639117616,54.89043805,0.900938022,0.199470736,0.004807008,5.71E-09,0.009614016,0.786108235
160.9756098,395.5245004,2.624516687,53.53798478,0.894411328,0.199670479,0.004716566,4.64E-09,0.009433132,0.786179818
162.804878,393.6613999,2.609599927,52.27474615,0.888250526,0.199862295,0.00462969,3.77E-09,0.00925938,0.786248632
164.6341463,391.8655436,2.594309426,51.06523165,0.88196541,0.200046906,0.004546053,3.06E-09,0.009092105,0.786314933
166.4634146,390.1491219,2.578709198,49.8565358,0.875830345,0.200223325,0.004466152,2.45E-09,0.008932303,0.786378218
168.2926829,388.5242118,2.56302491,48.6085565,0.8701661,0.200390308,0.004390524,1.95E-09,0.008781047,0.786438119
170.1219512,386.9652181,2.547251333,47.35533629,0.865431991,0.200550461,0.004317991,1.54E-09,0.008635982,0.786495565
171.9512195,385.4327987,2.532231316,46.13223062,0.860982909,0.200707896,0.00424669,1.20E-09,0.008493379,0.786552034
173.7804878,383.9104305,2.518267018,44.96482521,0.856864212,0.200864314,0.004175842,9.40E-10,0.008351684,0.786608159
175.6097561,382.3938817,2.505643096,43.85510824,0.852895318,0.201020091,0.004105282,7.36E-10,0.008210564,0.786664062
177.4390244,380.8914747,2.494461079,42.79898823,0.848945661,0.20117437,0.004035402,5.78E-10,0.008070804,0.786719423
179.2682927,379.4179602,2.484792634,41.79734793,0.844844331,0.201325652,0.00396688,4.54E-10,0.00793376,0.786773708
181.097561,377.9872059,2.476980734,40.85163429,0.840047422,0.201472486,0.003900369,3.59E-10,0.007800737,0.786826408
182.9268293,376.6096039,2.471324228,39.95754456,0.834006231,0.201613757,0.003836376,2.84E-10,0.007672752,0.786877115
184.7560976,375.2934978,2.466892157,39.11428745,0.827584506,0.201748616,0.003775287,2.26E-10,0.007550575,0.786925522
186.5853659,374.0341973,2.462566601,38.31291926,0.821481612,0.201877549,0.00371688,1.81E-10,0.00743376,0.786971811
188.4146341,372.8214484,2.457902562,37.55449188,0.815964358,0.202001631,0.003660671,1.46E-10,0.007321342,0.787016356
190.2439024,371.651083,2.452782128,36.81729457,0.810556211,0.202121382,0.003606421,1.18E-10,0.007212842,0.787059354
192.0731707,370.5270013,2.447228772,36.08656132,0.805477197,0.20223641,0.003554311,9.54E-11,0.007108622,0.787100657
193.902439,369.4464745,2.441757396,35.35812054,0.799818098,0.202346956,0.003504232,7.71E-11,0.007008464,0.787140348
195.7317073,368.4072611,2.436525455,34.63541201,0.793239621,0.202453218,0.003456096,6.23E-11,0.006912192,0.787178494
197.5609756,367.400106,2.43137414,33.9273302,0.78644246,0.202556127,0.00340948,5.03E-11,0.00681896,0.787215434
199.3902439,366.4087248,2.426293449,33.23793877,0.779782576,0.202657344,0.003363627,4.06E-11,0.006727254,0.787251775
201.2195122,365.4200757,2.421330571,32.55862204,0.772890779,0.202758216,0.003317926,3.28E-11,0.006635852,0.787288005
203.0487805,364.4292305,2.415879964,31.87622182,0.766610655,0.202859288,0.003272135,2.65E-11,0.00654427,0.787324307
204.8780488,363.4157936,2.409412189,31.18745153,0.761510505,0.202962656,0.003225303,2.15E-11,0.006450606,0.787361435
206.7073171,362.3487551,2.401658609,30.51077103,0.757465613,0.203071465,0.003176002,1.75E-11,0.006352003,0.78740053
208.5365854,361.2545344,2.392434877,29.87403349,0.754342861,0.203182972,0.003125477,1.44E-11,0.006250953,0.787440599
210.3658537,360.1585449,2.38344544,29.28200151,0.750402646,0.203294577,0.003074908,1.18E-11,0.006149816,0.787480699
212.195122,359.07891,2.374104365,28.71637893,0.746275142,0.203404478,0.003025112,9.82E-12,0.006050223,0.787520188
214.0243902,358.0300912,2.364677635,28.17128168,0.743156944,0.203511229,0.002976739,8.18E-12,0.005953478,0.787558553
215.8536585,357.0165248,2.355760343,27.65651604,0.740518875,0.203614386,0.002929995,6.83E-12,0.005859989,0.78759563
217.6829268,356.0441704,2.348154665,27.18168897,0.737259916,0.203713321,0.002885164,5.70E-12,0.005770329,0.787631186
219.5121951,355.1191648,2.342566737,26.74566023,0.732872691,0.203807381,0.002842543,4.75E-12,0.005685087,0.787664988
221.3414634,354.2328321,2.338747983,26.34043546,0.727185752,0.203897458,0.002801727,3.94E-12,0.005603454,0.78769736
223.1707317,353.3799214,2.335543708,25.95440372,0.721862302,0.203984111,0.002762464,3.25E-12,0.005524927,0.787728498
225,352.5704867,2.331717693,25.58787103,0.718257066,0.204066323,0.002725211,2.67E-12,0.005450423,0.787758042
226.8292683,351.796655,2.327636231,25.23997278,0.715614582,0.204144899,0.002689607,2.18E-12,0.005379213,0.787786282
228.6585366,351.0553011,2.322882857,24.89917881,0.713721133,0.204220154,0.002655507,1.75E-12,0.005311015,0.787813324
230.4878049,350.3456329,2.318078484,24.55614536,0.711918244,0.204292173,0.002622875,1.40E-12,0.005245749,0.787839203
232.3170732,349.6559231,2.313020475,24.20335998,0.710095762,0.204362148,0.002591164,1.11E-12,0.005182329,0.787864358
234.1463415,348.9770861,2.308115563,23.836925,0.707945172,0.204431011,0.002559956,8.77E-13,0.005119913,0.787889119
235.9756098,348.3074793,2.303484584,23.45034107,0.705161825,0.204498942,0.002529172,6.89E-13,0.005058345,0.787913541
237.804878,347.6450738,2.29875703,23.03638029,0.701612442,0.204566151,0.002498718,5.40E-13,0.004997436,0.787937695
239.6341463,346.9833659,2.293703202,22.5960586,0.697270172,0.20463329,0.002468295,4.22E-13,0.00493659,0.787961825
241.4634146,346.323462,2.287788589,22.1387947,0.692477899,0.204700259,0.00243795,3.30E-13,0.004875899,0.787985893
243.2926829,345.6639611,2.280413053,21.6665746,0.688188759,0.204767212,0.002407608,2.57E-13,0.004815217,0.788009962
245.1219512,344.985894,2.271988087,21.19821997,0.684309353,0.204836083,0.002376399,2.02E-13,0.004752797,0.788034721
246.9512195,344.297693,2.262489765,20.75558162,0.681005797,0.204905995,0.002344717,1.59E-13,0.004689434,0.788059853
248.7804878,343.6093296,2.252546227,20.34314483,0.677717078,0.204975921,0.002313028,1.26E-13,0.004626056,0.788084995
250.6097561,342.9253055,2.242196474,19.96391744,0.675580941,0.205045392,0.002281544,9.95E-14,0.004563087,0.788109977
252.4390244,342.2512786,2.232546433,19.61015738,0.672925431,0.205113841,0.002250521,7.91E-14,0.004501042,0.788134596
254.2682927,341.5974461,2.223522814,19.26737381,0.669544398,0.205180244,0.002220424,6.33E-14,0.004440848,0.788158485
256.097561,340.9701095,2.214464773,18.92597034,0.666561907,0.205243963,0.002191542,5.09E-14,0.004383084,0.788181411
257.9268293,340.3662169,2.20559528,18.58662802,0.663674726,0.205305297,0.002163741,4.12E-14,0.004327482,0.788203481
259.7560976,339.7813804,2.197170625,18.25368033,0.65980051,0.20536469,0.002136819,3.34E-14,0.004273637,0.788224854
261.5853659,339.2157147,2.188690396,17.93092745,0.656069709,0.205422129,0.002110783,2.73E-14,0.004221566,0.788245522
263.4146341,338.672499,2.180568116,17.61259568,0.651579783,0.205477286,0.002085782,2.25E-14,0.004171563,0.78826537
265.2439024,338.1537084,2.170876482,17.2994732,0.647587634,0.205529953,0.002061908,1.86E-14,0.004123816,0.788284323
267.0731707,337.6411276,2.160482113,17.00569946,0.645312624,0.205581953,0.002038336,1.55E-14,0.004076672,0.78830304
268.902439,337.1275568,2.148894592,16.73460236,0.644721119,0.205634025,0.002014731,1.30E-14,0.004029462,0.788321782
270.7317073,336.6159573,2.137742718,16.49177277,0.64314851,0.205685861,0.001991234,1.09E-14,0.003982468,0.788340436
272.5609756,336.1093837,2.127312603,16.27979999,0.639749742,0.205737142,0.001967989,9.07E-15,0.003935978,0.78835889
274.3902439,335.613401,2.117428992,16.0930467,0.636289069,0.205787317,0.001945245,7.55E-15,0.00389049,0.788376948
276.2195122,335.1360968,2.107907497,15.91632889,0.633488943,0.205835588,0.001923364,6.24E-15,0.003846728,0.788394321
278.0487805,334.6812956,2.097554614,15.73287539,0.629723554,0.205881566,0.001902521,5.14E-15,0.003805042,0.788410871
279.8780488,334.2483933,2.086708051,15.54459976,0.628460985,0.205925319,0.001882687,4.23E-15,0.003765375,0.788426619
281.7073171,333.8311903,2.076148331,15.36627876,0.626786391,0.205967486,0.001863573,3.48E-15,0.003727145,0.788441796
283.5365854,333.4258205,2.065836437,15.18652239,0.6249104,0.206008483,0.001844988,2.85E-15,0.003689977,0.788456552
285.3658537,333.0394404,2.055926476,15.00324821,0.623522447,0.206047574,0.001827269,2.33E-15,0.003654537,0.78847062
287.195122,332.6614887,2.046913508,14.81651261,0.622225688,0.20608582,0.001809932,1.89E-15,0.003619863,0.788484385
289.0243902,332.2866024,2.037525766,14.62032394,0.61944723,0.206123777,0.001792726,1.54E-15,0.003585452,0.788498045
290.8536585,331.9060971,2.0272892,14.4145184,0.619382798,0.206162303,0.001775262,1.25E-15,0.003550525,0.78851191
292.6829268,331.5076406,2.015365426,14.20703852,0.621223676,0.206202635,0.00175698,1.01E-15,0.003513959,0.788526426
294.5121951,331.0950225,2.001115267,14.01982806,0.626182742,0.206244371,0.00173806,8.16E-16,0.003476119,0.78854145
296.3414634,330.6650354,1.986296389,13.8434496,0.637596188,0.206287814,0.001718365,6.54E-16,0.00343673,0.788557091
298.1707317,330.1720805,1.974548456,13.57689541,0.633875656,0.206337653,0.001695771,5.26E-16,0.003391542,0.788575033
300,329.852511,1.965186313,13.3525805,0.608023007,0.206370087,0.001681069,4.68E-16,0.003362137,0.788586708
