cm,K,m/s,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
58.53658537,834.8930896,3.689313992,405.765496,1.427304226,0.145723635,0.028240301,0.009276818,0.056480602,0.760278645
60.36585366,815.5855976,3.684192458,401.2903048,1.422045082,0.148440712,0.027122655,0.008101248,0.054245311,0.762090074
62.19512195,796.3975711,3.676181803,395.9342727,1.41700741,0.151122884,0.026011131,0.007028047,0.052022261,0.763815677
64.02439024,777.380982,3.66525565,389.4180438,1.411926726,0.153768194,0.024907748,0.006043886,0.049815496,0.765464676
65.85365854,758.7104889,3.651962247,381.9699671,1.406303456,0.156340318,0.023827383,0.005166737,0.047654766,0.767010796
67.68292683,740.913539,3.636341893,373.9732643,1.401535688,0.15877181,0.022800952,0.004390821,0.045601903,0.768434514
69.51219512,723.999162,3.619887662,365.629243,1.398067975,0.161055968,0.021831917,0.003713121,0.043663834,0.76973516
71.34146341,707.8177183,3.604524391,356.9156542,1.39335157,0.163214346,0.020910832,0.003130265,0.041821663,0.770922894
73.17073171,691.9589434,3.590839653,347.2328981,1.385438519,0.165299497,0.020014514,0.002637851,0.040029028,0.77201911
75,676.8142711,3.57741231,337.1918529,1.374301252,0.167259294,0.019166728,0.002225032,0.038333456,0.77301549
76.82926829,662.770385,3.563674871,327.4790747,1.361257599,0.169055286,0.018387193,0.001875949,0.036774385,0.773907187
78.65853659,649.8031724,3.548139766,318.2931902,1.347258226,0.170692398,0.017674689,0.00157878,0.035349377,0.774704756
80.48780488,637.7938436,3.530137256,309.5097431,1.332457711,0.172194706,0.017018994,0.001325798,0.034037988,0.775422514
82.31707317,626.7382004,3.51150705,301.1205947,1.318190839,0.173565112,0.016419192,0.001112615,0.032838384,0.776064698
84.14634146,616.9106012,3.495233725,293.2000432,1.304761638,0.174771647,0.015889732,0.00093976,0.031779465,0.776619395
85.97560976,608.1542261,3.481490129,285.7958314,1.291811853,0.17583644,0.015421534,0.000797361,0.030843067,0.777101599
87.80487805,599.9158059,3.469139761,278.2182324,1.281903739,0.17683468,0.014981318,0.000677221,0.029962635,0.777544146
89.63414634,591.7070485,3.458194565,270.1740674,1.274170985,0.177824366,0.014543309,0.000574596,0.029086617,0.777971112
91.46341463,583.534196,3.449031328,262.2221215,1.267989688,0.178801402,0.014109884,0.000485594,0.028219768,0.778383351
93.29268293,575.4745146,3.442240249,254.421949,1.261703887,0.179751364,0.013687137,0.00041123,0.027374274,0.778775994
95.12195122,567.6671128,3.436026993,246.8026076,1.256529752,0.180668154,0.013278561,0.000344682,0.026557123,0.77915148
96.95121951,560.2055923,3.429577929,239.3506088,1.251489869,0.181542751,0.012888706,0.00028226,0.025777412,0.77950887
98.7804878,552.9443498,3.421938955,231.6170962,1.246304374,0.182395664,0.012508316,0.000223504,0.025016632,0.779855885
100.6097561,545.4825285,3.411875006,222.9583668,1.240733229,0.183275493,0.012115158,0.000171092,0.024230315,0.780207942
102.4390244,537.7115727,3.398734209,213.7727643,1.234121605,0.184187007,0.011706724,0.000128864,0.023413447,0.780563958
104.2682927,529.8609321,3.381899598,204.9780416,1.227209487,0.185094459,0.011299115,9.73E-05,0.022598229,0.780910884
106.097561,522.2534081,3.360719386,196.79501,1.219929457,0.185961229,0.010909068,7.46E-05,0.021818135,0.781236924
107.9268293,514.8250422,3.335999571,188.7582087,1.212014307,0.186801364,0.010530573,5.76E-05,0.021061146,0.781549317
109.7560976,507.623025,3.309295895,180.7575636,1.202394271,0.187613178,0.010164518,4.42E-05,0.020329036,0.78184905
111.5853659,500.7998661,3.280906611,173.022959,1.190726279,0.188380285,0.009818406,3.38E-05,0.019636812,0.782130648
113.4146341,494.3773354,3.252584605,165.7437464,1.17701949,0.189099182,0.009493878,2.59E-05,0.018987755,0.782393305
115.2439024,488.2798042,3.225696643,158.9799274,1.161940783,0.189778479,0.00918722,1.98E-05,0.01837444,0.782640086
117.0731707,482.4446856,3.199994423,152.5856662,1.147100968,0.190422326,0.008896233,1.50E-05,0.017792466,0.782873999
118.902439,476.8700592,3.176485242,146.5524839,1.131271497,0.191036032,0.008618806,1.12E-05,0.017237613,0.783096334
120.7317073,471.6026961,3.153236191,140.8531901,1.116022465,0.191613632,0.008357645,8.28E-06,0.01671529,0.783305155
122.5609756,466.8604358,3.130463311,135.7359245,1.102119735,0.19213084,0.008123773,6.17E-06,0.016247546,0.783491669
124.3902439,462.6498541,3.108823979,131.101285,1.088909205,0.192587434,0.007917282,4.76E-06,0.015834563,0.783655966
126.2195122,458.7861782,3.08930114,126.8014125,1.075703715,0.193004319,0.007728731,3.77E-06,0.015457461,0.783805717
128.0487805,455.0983756,3.073470371,122.584108,1.059653806,0.193402375,0.007548685,2.97E-06,0.015097371,0.783948602
129.8780488,451.4516337,3.059883253,118.4331219,1.042739605,0.19379596,0.007370646,2.30E-06,0.014741292,0.784089803
131.7073171,447.7787289,3.045840712,114.5172572,1.027775797,0.194190704,0.007192061,1.78E-06,0.014384122,0.784231335
133.5365854,444.1204088,3.029551885,110.7428729,1.015534205,0.194582878,0.007014608,1.38E-06,0.014029215,0.784371923
135.3658537,440.5033064,3.011172968,106.9889701,1.00612636,0.194970637,0.006839145,1.05E-06,0.013678291,0.784510878
137.195122,436.8974463,2.993708813,103.1742118,0.997198944,0.19535748,0.006664086,7.87E-07,0.013328171,0.784649477
139.0243902,433.3438315,2.978819098,99.38144034,0.986817239,0.195738229,0.006491778,5.87E-07,0.012983556,0.784785849
140.8536585,429.912694,2.964721744,95.60952342,0.973978651,0.196105023,0.006325785,4.37E-07,0.012651569,0.784917185
142.6829268,426.5593836,2.950290583,91.82584527,0.959701225,0.196462736,0.006163931,3.26E-07,0.012327863,0.785045144
144.5121951,423.3069643,2.933983241,88.18177589,0.946754971,0.196807813,0.006007813,2.43E-07,0.012015626,0.785168505
146.3414634,420.2642978,2.916747719,84.85740393,0.936757324,0.197128547,0.005862619,1.84E-07,0.011725237,0.785283414
148.1707317,417.4383636,2.902333852,81.85083987,0.926464915,0.197425674,0.005728107,1.41E-07,0.011456214,0.785389863
150,414.7382522,2.891319767,78.94537452,0.915033856,0.197709991,0.005599397,1.09E-07,0.011198795,0.785491708
151.8292683,412.132179,2.881461872,76.2479991,0.905551029,0.197983879,0.005475419,8.35E-08,0.010950838,0.78558978
153.6585366,409.7026026,2.871776927,73.90048502,0.899148883,0.198238202,0.005360299,6.36E-08,0.010720598,0.785680837
155.4878049,407.4142606,2.862157913,71.76255833,0.894474598,0.198476953,0.005252233,4.83E-08,0.010504465,0.785766301
157.3170732,405.1991181,2.853569712,69.68955494,0.889470693,0.198707517,0.005147861,3.71E-08,0.010295723,0.785848862
159.1463415,403.0399591,2.846202799,67.71195062,0.883087938,0.198931801,0.005046334,2.90E-08,0.010092668,0.785929167
160.9756098,400.9669328,2.837573332,65.86006603,0.877435837,0.199146923,0.004948956,2.23E-08,0.009897912,0.786006186
162.804878,399.0619832,2.828754076,64.10505894,0.872888534,0.199344569,0.00485949,1.71E-08,0.009718981,0.786076943
164.6341463,397.4140354,2.822585614,62.50572237,0.867410088,0.199515097,0.004782303,1.34E-08,0.009564606,0.786137982
166.4634146,395.9961039,2.818313833,61.09971132,0.861563631,0.199661067,0.004716231,1.08E-08,0.009432462,0.78619023
168.2926829,394.6813663,2.812967822,59.84961576,0.857661141,0.199795637,0.00465532,8.84E-09,0.009310641,0.786238392
170.1219512,393.3758385,2.80632754,58.68655297,0.855363835,0.199928984,0.004594958,7.20E-09,0.009189917,0.786286134
171.9512195,392.0059265,2.800123682,57.47634686,0.852049072,0.200069349,0.004531418,5.84E-09,0.009062836,0.78633639
173.7804878,390.5480671,2.79455025,56.16795184,0.845742376,0.200219229,0.004463572,4.77E-09,0.008927144,0.78639005
175.6097561,389.0594989,2.787755192,54.92035843,0.838391063,0.200372184,0.004394337,3.87E-09,0.008788673,0.786444802
177.4390244,387.5853472,2.77890594,53.88588375,0.832064471,0.200523234,0.004325976,3.09E-09,0.008651953,0.786498834
179.2682927,386.1396899,2.770180275,52.89995599,0.825671777,0.200670891,0.004259106,2.41E-09,0.008518212,0.786551788
181.097561,384.7590149,2.760861062,51.82033486,0.820574596,0.200812172,0.004195141,1.86E-09,0.008390282,0.786602404
182.9268293,383.4252342,2.749898685,50.64183106,0.817501887,0.200948995,0.004133196,1.43E-09,0.008266392,0.786651415
184.7560976,382.0992089,2.737839248,49.40447329,0.813676864,0.201085113,0.004071564,1.10E-09,0.008143129,0.786700193
186.5853659,380.7219719,2.725298394,48.16241065,0.807681577,0.201226498,0.004007548,8.44E-10,0.008015096,0.786750857
188.4146341,379.2704203,2.713381751,46.94341764,0.798563778,0.201375576,0.003940055,6.52E-10,0.007880109,0.78680426
190.2439024,377.7829665,2.701958236,45.73879053,0.787876076,0.201528475,0.003870829,5.01E-10,0.007741658,0.786859037
192.0731707,376.3072211,2.691020446,44.55715386,0.778605057,0.201680308,0.003802087,3.84E-10,0.007604173,0.786913432
193.902439,374.9073977,2.681475507,43.42149707,0.770610487,0.201824317,0.003736887,2.94E-10,0.007473774,0.786965022
195.7317073,373.5934559,2.673726946,42.35520284,0.763931141,0.201959364,0.003675743,2.27E-10,0.007351486,0.787013406
197.5609756,372.3744804,2.666305439,41.35825221,0.759136869,0.202084529,0.003619085,1.77E-10,0.007238169,0.787058218
199.3902439,371.2585647,2.659541403,40.45145914,0.754600398,0.2021986,0.003567412,1.39E-10,0.007134823,0.787099165
201.2195122,370.2378007,2.653725471,39.65409412,0.750461737,0.202302764,0.00352025,1.10E-10,0.0070405,0.787136486
203.0487805,369.2746329,2.648137945,38.93650759,0.746836411,0.202400985,0.00347579,8.84E-11,0.006951581,0.787171644
204.8780488,368.3166092,2.642903692,38.251176,0.742625063,0.202498669,0.003431566,7.16E-11,0.006863132,0.787206632
206.7073171,367.3432733,2.638202206,37.59226442,0.738201335,0.202597962,0.003386611,5.88E-11,0.006773223,0.787242203
208.5365854,366.3711392,2.633389477,36.95296078,0.734274631,0.20269707,0.00334174,4.88E-11,0.006683481,0.787277708
210.3658537,365.379488,2.627994124,36.29693972,0.731247872,0.202798166,0.00329597,4.07E-11,0.00659194,0.787313924
212.195122,364.3656632,2.621801917,35.58894621,0.728082658,0.202901534,0.003249168,3.37E-11,0.006498337,0.78735096
214.0243902,363.3405591,2.614809563,34.83554682,0.724317089,0.203006125,0.003201816,2.76E-11,0.006403631,0.787388428
215.8536585,362.311407,2.607256081,34.09061238,0.721024342,0.203111191,0.003154248,2.25E-11,0.006308497,0.787426064
217.6829268,361.2859313,2.599930745,33.39772218,0.716410435,0.203215883,0.003106847,1.83E-11,0.006213695,0.787463575
219.5121951,360.2982948,2.59298458,32.74237579,0.710078189,0.20331675,0.00306118,1.47E-11,0.006122359,0.787499711
221.3414634,359.3697343,2.585827436,32.13908783,0.704836687,0.203411576,0.003018248,1.18E-11,0.006036495,0.787533681
223.1707317,358.5083778,2.578874056,31.60037454,0.701128914,0.20349947,0.002978454,9.45E-12,0.005956907,0.787565169
225,357.6822412,2.572915244,31.12352838,0.697149508,0.203583676,0.00294033,7.61E-12,0.00588066,0.787595333
226.8292683,356.9025104,2.566847049,30.65731775,0.69512188,0.20366296,0.002904441,6.15E-12,0.005808881,0.787623719
228.6585366,356.1442802,2.558758894,30.19445492,0.696575614,0.203739964,0.002869576,4.97E-12,0.005739153,0.787651307
230.4878049,355.3610705,2.549194191,29.74705959,0.699112983,0.203819446,0.002833587,4.01E-12,0.005667174,0.787679793
232.3170732,354.5671346,2.540484121,29.32096046,0.700702512,0.203900033,0.002797095,3.24E-12,0.00559419,0.787708682
234.1463415,353.8245114,2.535157234,28.90650758,0.699419204,0.203975462,0.002762937,2.64E-12,0.005525874,0.787735727
235.9756098,353.1313945,2.532675391,28.51963077,0.695780344,0.204045864,0.002731058,2.18E-12,0.005462115,0.787760963
237.804878,352.4475915,2.530406405,28.13252585,0.691719266,0.204115341,0.002699598,1.81E-12,0.005399196,0.787785864
239.6341463,351.7642367,2.526673026,27.75450288,0.688170608,0.204184761,0.002668164,1.50E-12,0.005336328,0.787810748
241.4634146,351.0878928,2.521490241,27.3876236,0.684464686,0.204253388,0.002637088,1.27E-12,0.005274176,0.787835348
243.2926829,350.4529768,2.5151314,27.03464962,0.680582338,0.204317692,0.00260797,1.07E-12,0.00521594,0.787858398
245.1219512,349.8589059,2.507992494,26.69724596,0.677247409,0.204377769,0.002580766,8.99E-13,0.005161531,0.787879934
246.9512195,349.2765179,2.500966616,26.38254802,0.674339606,0.204436545,0.002554148,7.60E-13,0.005108297,0.787901009
248.7804878,348.7002465,2.49497565,26.0946383,0.672382887,0.204494615,0.002527853,6.48E-13,0.005055706,0.787921826
250.6097561,348.1257518,2.490931921,25.81379414,0.669741573,0.204552412,0.002501682,5.56E-13,0.005003364,0.787942543
252.4390244,347.5545985,2.488412557,25.51824598,0.666544954,0.20460984,0.002475679,4.73E-13,0.004951358,0.787963124
254.2682927,346.9720934,2.485788844,25.21295323,0.663669456,0.204668482,0.002449126,3.97E-13,0.004898253,0.787984139
256.097561,346.3783966,2.48184547,24.91716033,0.661614526,0.204728314,0.002422036,3.28E-13,0.004844072,0.788005579
257.9268293,345.7816903,2.476172604,24.62447273,0.660894238,0.204788537,0.002394771,2.63E-13,0.004789543,0.788027149
259.7560976,345.1931265,2.469011162,24.34199935,0.660895186,0.204847972,0.002367862,2.08E-13,0.004735724,0.788048441
261.5853659,344.6204237,2.46033346,24.05803207,0.66129716,0.204905797,0.00234168,1.68E-13,0.00468336,0.788069163
263.4146341,344.051358,2.450777235,23.76635574,0.660382785,0.204963203,0.002315688,1.39E-13,0.004631376,0.788089734
265.2439024,343.4928774,2.441252016,23.45154943,0.658298711,0.205019532,0.002290181,1.18E-13,0.004580362,0.788109925
267.0731707,342.9596176,2.432330836,23.1061976,0.655475932,0.20507335,0.002265811,9.91E-14,0.004531623,0.788129215
268.902439,342.4415169,2.424590639,22.75188152,0.650461079,0.205125655,0.002242128,8.15E-14,0.004484255,0.788147962
270.7317073,341.9176781,2.416970657,22.3891145,0.645895088,0.205178545,0.002218178,6.47E-14,0.004436357,0.788166919
272.5609756,341.3986901,2.409493847,22.01728162,0.642128702,0.205230992,0.002194432,5.03E-14,0.004388864,0.788185712
274.3902439,340.8848448,2.402188017,21.65070223,0.639455123,0.205282983,0.002170891,3.84E-14,0.004341782,0.788204344
276.2195122,340.3699685,2.395253328,21.30026953,0.637669959,0.205335079,0.002147303,2.92E-14,0.004294606,0.788223012
278.0487805,339.8720184,2.388006249,20.97703475,0.637182924,0.205385403,0.002124516,2.24E-14,0.004249031,0.78824105
279.8780488,339.3857394,2.378792799,20.67647821,0.638161996,0.205434491,0.002102289,1.72E-14,0.004204578,0.788258641
281.7073171,338.9232201,2.368836651,20.4045058,0.638194917,0.205481148,0.002081164,1.34E-14,0.004162327,0.788275362
283.5365854,338.5013463,2.3589634,20.13869762,0.637741898,0.205523734,0.00206188,1.04E-14,0.004123761,0.788290625
285.3658537,338.1306287,2.349442486,19.86997935,0.637458857,0.205561188,0.002044921,8.09E-15,0.004089842,0.788304048
287.195122,337.7753008,2.341260027,19.58473301,0.635357922,0.205597111,0.002028655,6.32E-15,0.00405731,0.788316924
289.0243902,337.3921513,2.333560382,19.28820587,0.631458448,0.205635828,0.002011123,4.91E-15,0.004022246,0.788330803
290.8536585,336.9930738,2.325754404,18.99676172,0.62722388,0.20567612,0.001992878,3.81E-15,0.003985756,0.788345246
292.6829268,336.5800874,2.317945349,18.7058239,0.622932791,0.205717804,0.001974003,2.94E-15,0.003948005,0.788360188
294.5121951,336.1607443,2.309004775,18.415805,0.620698895,0.205760172,0.001954818,2.24E-15,0.003909636,0.788375374
296.3414634,335.7460578,2.299306051,18.1368124,0.619157169,0.205802099,0.001935833,1.68E-15,0.003871667,0.7883904
298.1707317,335.35014,2.28787666,17.85041955,0.624798227,0.205842156,0.001917696,1.24E-15,0.003835392,0.788404756
300,334.9391709,2.279303256,17.4518207,0.610645868,0.205883993,0.001898754,9.47E-16,0.003797508,0.788419745
