cm,K,m/s,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
116,851.3004461,5.508217703,354.308428,2.147450523,0.148184482,0.033812359,0.002511711,0.067624718,0.74786673
120,827.4207662,5.488314023,345.1483163,2.143299482,0.151293233,0.03215449,0.002037721,0.06430898,0.750205576
124,804.643966,5.465673943,335.3793838,2.134969921,0.154217244,0.030589115,0.001644159,0.06117823,0.752371251
128,783.0301059,5.439839309,325.1825781,2.124018025,0.156954297,0.029118733,0.001319865,0.058237465,0.75436964
132,762.6154074,5.412121746,314.7817575,2.113445414,0.159502203,0.027745391,0.001057612,0.055490782,0.756204012
136,743.3427184,5.382704982,304.3441207,2.101623985,0.161874202,0.02646307,0.000846301,0.052926141,0.757890285
140,725.1926168,5.354021207,293.8920477,2.087147277,0.164080891,0.025267048,0.000676635,0.050534096,0.75944133
144,708.1231514,5.325878238,283.5936725,2.072162149,0.166132184,0.024152685,0.000540937,0.048305369,0.760868826
148,692.140269,5.300053437,273.5936351,2.056119367,0.168033134,0.023118173,0.000431004,0.046236345,0.762181344
152,677.1313666,5.277122517,263.8248298,2.038835289,0.169804735,0.022152651,0.000340731,0.044305301,0.763396583
156,662.9222101,5.2556491,254.1051435,2.020402943,0.171474544,0.021241328,0.000266498,0.042482657,0.764534972
160,649.4624307,5.233210613,244.4121952,2.00259722,0.173049262,0.020380856,0.000205637,0.040761713,0.765602532
164,636.8058143,5.211108803,234.9481874,1.9832121,0.174519299,0.019576683,0.000156376,0.039153365,0.766594277
168,624.8453121,5.187325725,225.7682148,1.965378685,0.175896875,0.018822277,0.000117154,0.037644554,0.76751914
172,613.4400008,5.161125799,216.7623336,1.947982248,0.177199522,0.018108141,8.68E-05,0.036216282,0.768389254
176,602.5163422,5.133969527,207.9632111,1.930851843,0.178437101,0.017428989,6.38E-05,0.034857979,0.769212111
180,592.0827328,5.106212374,199.4463581,1.910846832,0.179611112,0.016784144,4.69E-05,0.033568289,0.76998954
184,582.1576437,5.077305658,191.3011637,1.891814971,0.180719633,0.016174831,3.47E-05,0.032349661,0.770721162
188,572.688962,5.047676852,183.7352892,1.873717658,0.181768124,0.015598191,2.59E-05,0.031196381,0.771411376
192,563.7245368,5.017118386,176.8760229,1.855924451,0.182752193,0.01505675,1.95E-05,0.030113501,0.772058025
196,555.2175825,4.983481655,170.6272324,1.841582663,0.183678715,0.014546821,1.48E-05,0.029093642,0.772666064
200,547.0875999,4.947599418,164.9788543,1.827713303,0.184557148,0.014063355,1.11E-05,0.02812671,0.773241678
