cm,K,m/s,K,m/s,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol
30,1270.277818,3.088930507,269.5983409,1.1794502,0.051762695,0.071376074,0.136847516,0.142752148,0.597261567
31,1271.282073,3.175216123,272.297251,1.211678826,0.052971685,0.071182465,0.132766516,0.14236493,0.600714405
32,1271.591298,3.257833034,275.4113253,1.243919306,0.054226339,0.070950062,0.128803028,0.141900123,0.604120448
33,1271.262193,3.337392301,278.6622871,1.275329563,0.055512507,0.070684062,0.124979578,0.141368125,0.607455728
34,1270.31013,3.413483538,282.2285778,1.307108539,0.056822734,0.070387485,0.121306081,0.140774971,0.61070873
35,1268.781978,3.486347563,286.3208564,1.338997825,0.058153091,0.070063923,0.117769781,0.140127847,0.613885359
36,1266.929353,3.556568536,290.9141175,1.370338465,0.059477401,0.069729195,0.114358467,0.13945839,0.616976546
37,1264.92751,3.624319444,295.6529693,1.400963416,0.060782995,0.069391624,0.111060994,0.138783247,0.61998114
38,1262.831482,3.689831153,300.3695407,1.430968574,0.062069898,0.06905275,0.107863471,0.138105499,0.622908383
39,1260.519064,3.752746999,305.2819334,1.46116163,0.063350125,0.068705371,0.104771396,0.137410742,0.625762365
40,1257.867582,3.813131547,310.4860973,1.491596196,0.064639713,0.068341156,0.101780178,0.136682312,0.628556641
41,1255.131256,3.871801097,315.6958193,1.521036015,0.065914534,0.067974858,0.098877559,0.135949717,0.631283331
42,1252.333049,3.928420816,320.7480644,1.550528159,0.067172915,0.067607945,0.09605857,0.135215891,0.633944679
43,1249.494421,3.983690399,325.4917849,1.578466921,0.068417701,0.067240025,0.093312904,0.13448005,0.63654932
44,1246.665396,4.037603793,329.7872878,1.604424693,0.069649009,0.066871626,0.090636256,0.133743252,0.639099857
45,1243.602649,4.089372259,334.0427744,1.629881745,0.070898256,0.066487512,0.088010318,0.132975024,0.64162889
46,1240.175946,4.138501006,338.4382444,1.655241769,0.072185009,0.0660784,0.085421863,0.1321568,0.644157929
47,1236.364648,4.185274811,342.7517051,1.680212307,0.073510337,0.06564259,0.082881156,0.13128518,0.646680736
48,1231.971205,4.229140438,347.0901534,1.705400331,0.074887051,0.065171429,0.08039983,0.130342858,0.649198832
49,1226.810366,4.270604107,351.6628743,1.730234349,0.076327876,0.064656537,0.077986713,0.129313075,0.651715798
50,1221.174786,4.31007309,356.6390989,1.754634667,0.077795528,0.064118673,0.075643873,0.128237346,0.654204579
51,1215.45365,4.348143331,362.0028571,1.77823755,0.079250273,0.063582557,0.073352257,0.127165115,0.656649798
52,1209.701984,4.38558392,367.4370188,1.800483287,0.080689209,0.063049746,0.071109551,0.126099493,0.659052001
53,1203.886061,4.421316244,372.7708772,1.822898009,0.082115886,0.062516946,0.068924153,0.125033893,0.661409122
54,1197.985019,4.455394534,377.9720528,1.845729231,0.083539166,0.061980271,0.066788546,0.123960541,0.663731476
55,1192.088634,4.487776534,382.9056379,1.868783064,0.084955764,0.061443031,0.064689829,0.122886062,0.666025313
56,1186.199503,4.51847729,387.4600786,1.891858655,0.086365098,0.060905035,0.062631984,0.121810069,0.668287813
57,1180.298008,4.54766338,391.6314093,1.914325988,0.087770225,0.060364999,0.060611314,0.120729999,0.670523463
58,1174.562844,4.575654957,395.3747856,1.935397592,0.089152381,0.059833495,0.05862625,0.119666989,0.672720885
59,1169.017842,4.60287916,398.7353262,1.954625809,0.090506282,0.059312639,0.056683722,0.118625278,0.674872079
60,1163.548863,4.629392839,401.833794,1.971653624,0.091838282,0.058798087,0.054791336,0.117596173,0.676976122
61,1158.124272,4.655080414,404.7332914,1.987042884,0.093146893,0.0582899,0.05295523,0.116579801,0.679028176
62,1152.781702,4.680095255,407.3837402,2.000745758,0.094424809,0.057791293,0.051182649,0.115582586,0.681018663
63,1147.520293,4.704561067,409.8155962,2.013308197,0.095669103,0.057303362,0.049477909,0.114606723,0.682942904
64,1142.23691,4.727694472,412.1477646,2.025356544,0.096893571,0.05681939,0.0478332,0.11363878,0.684815059
65,1136.826369,4.750403752,414.4084496,2.035742165,0.098115585,0.056330618,0.046241991,0.112661235,0.686650571
66,1131.265645,4.772672245,416.6508188,2.044416835,0.099346644,0.055832571,0.044687472,0.111665143,0.68846817
67,1125.549393,4.794592312,418.8664678,2.051286047,0.100590346,0.055324004,0.043163917,0.110648007,0.690273726
68,1119.74526,4.814991069,420.9623297,2.057139184,0.10183771,0.054809993,0.041670172,0.109619986,0.692062139
69,1113.842167,4.833908858,422.930209,2.062598177,0.103090382,0.054290123,0.040201357,0.108580245,0.693837893
70,1107.684006,4.851093419,424.8193147,2.067942065,0.104363696,0.0537554,0.038762336,0.107510801,0.695607767
71,1101.271466,4.866185024,426.6440321,2.073915856,0.105649826,0.053208862,0.037364042,0.106417724,0.697359545
72,1094.647993,4.879747708,428.3256688,2.07896657,0.106945197,0.052652394,0.036007618,0.105304788,0.699090003
73,1087.906539,4.891719047,429.8451943,2.084304522,0.10823759,0.052092558,0.034694918,0.104185116,0.700789817
74,1081.153512,4.903010873,431.2427131,2.088815756,0.109515379,0.05153602,0.033422702,0.10307204,0.702453859
75,1074.358785,4.91360517,432.5614551,2.093168486,0.110781434,0.050981399,0.032189794,0.101962799,0.704084574
76,1067.520018,4.923102752,433.8217483,2.097419548,0.112030938,0.050430949,0.03100044,0.100861897,0.705675776
77,1060.630441,4.932598634,434.9530421,2.100398221,0.113271237,0.049881386,0.02984635,0.099762771,0.707238256
78,1053.63504,4.941263273,435.9865605,2.103039894,0.114511776,0.049328442,0.028719872,0.098656884,0.708783027
79,1046.446569,4.949629196,436.8870637,2.104494553,0.115762751,0.048766309,0.02762356,0.097532617,0.710314763
80,1039.029174,4.956647803,437.6040318,2.105531947,0.117028172,0.048191981,0.02656323,0.096383961,0.711832656
81,1031.444772,4.96289675,438.1799728,2.105904754,0.118304638,0.047608159,0.025534883,0.095216318,0.713336002
82,1023.780472,4.968258945,438.7354845,2.105923736,0.119581819,0.047019633,0.024537976,0.094039265,0.714821307
83,1016.009961,4.973019239,439.2520727,2.106440414,0.120855217,0.046427643,0.023578122,0.092855285,0.716283733
84,1008.26191,4.977419452,439.6859815,2.105861814,0.122109162,0.045843149,0.022653276,0.091686297,0.717708117
85,1000.65619,4.98099494,440.1538538,2.105911256,0.123331339,0.045272621,0.021765446,0.090545243,0.719085351
86,993.0934604,4.984673608,440.6991371,2.105929402,0.124532522,0.044709022,0.020920404,0.089418043,0.720420009
87,985.5903927,4.988447271,441.2585249,2.10607187,0.125709847,0.044153903,0.020117968,0.088307807,0.721710475
88,978.1509216,4.991982418,441.805851,2.106542511,0.1268615,0.043607783,0.019356658,0.087215566,0.722958493
89,970.8893909,4.995327481,442.3622865,2.107697222,0.127976726,0.043077492,0.018631467,0.086154983,0.724159333
90,963.879747,4.998410467,442.9089576,2.109395431,0.129050487,0.042566568,0.01793617,0.085133136,0.725313638
91,956.9852875,5.002047429,443.3464854,2.110902033,0.130103045,0.04206436,0.017266551,0.08412872,0.726437324
92,950.2345701,5.004516106,443.6456106,2.113155961,0.131133788,0.041571944,0.016616594,0.083143887,0.727533786
93,943.6319715,5.006434299,443.8645017,2.115702132,0.132141099,0.041090288,0.015985384,0.082180576,0.728602653
94,937.1019646,5.007001107,443.9320274,2.118967666,0.133136552,0.040613209,0.015370819,0.081226418,0.729653001
95,930.6032028,5.006714713,443.7762125,2.12260233,0.134122965,0.040138927,0.01477529,0.080277855,0.730684962
96,924.038041,5.005825422,443.3810598,2.125793575,0.13510973,0.039661865,0.014202606,0.079323731,0.731702067
97,917.3102863,5.004566996,442.7704393,2.128242139,0.136111792,0.03917426,0.013648023,0.07834852,0.732717405
98,910.3505481,5.003237431,441.903603,2.130800458,0.137141712,0.038669771,0.013106162,0.077339543,0.733742812
99,903.2469073,5.002069806,440.9536574,2.132300523,0.138182502,0.038157532,0.01257942,0.076315064,0.734765482
100,896.1224866,5.001420889,440.0620022,2.133526891,0.139214652,0.037648127,0.012069505,0.075296254,0.735771463
101,889.0641093,5.000277578,439.2031768,2.133835862,0.140230374,0.037145885,0.011575654,0.074291771,0.736756315
102,882.0389176,4.99954605,438.2935142,2.134401956,0.141235202,0.036647656,0.011098726,0.073295313,0.737723102
103,875.0882859,4.999329035,437.2043705,2.134248015,0.14222681,0.036154961,0.010636871,0.072309923,0.738671435
104,868.2479227,4.999575421,435.8755107,2.132938601,0.143201462,0.03566968,0.010192006,0.07133936,0.739597492
105,861.4579057,4.999137095,434.2860222,2.13156092,0.144166505,0.035187626,0.009765097,0.070375253,0.740505519
106,854.6717627,4.998523754,432.5535306,2.129679851,0.145125482,0.034707141,0.009353188,0.069414282,0.741399907
107,847.9333334,4.997599871,430.7130076,2.127141648,0.146071971,0.034231799,0.008956436,0.068463598,0.742276195
108,841.1978528,4.996536917,428.7846441,2.123247151,0.147008852,0.033759635,0.008578393,0.06751927,0.74313385
109,834.5660156,4.994347551,426.8956424,2.119104902,0.147924314,0.033297234,0.008217867,0.066594468,0.743966116
110,828.0901684,4.99155686,425.0593759,2.114669055,0.148814129,0.032847207,0.007872222,0.065694414,0.744772028
111,821.6962044,4.988159425,423.1049219,2.110403475,0.149693818,0.032401746,0.007535277,0.064803491,0.745565667
112,815.4324855,4.983698349,420.9095933,2.106015502,0.150559998,0.031962842,0.007206117,0.063925685,0.746345358
113,809.2168022,4.979269624,418.4597436,2.100171137,0.151422947,0.031524846,0.006884619,0.063049692,0.747117896
114,803.024047,4.974977136,415.8023819,2.093652178,0.152284485,0.031086746,0.006570264,0.062173492,0.747885012
115,796.9165006,4.970148667,412.9694555,2.087073362,0.153132799,0.030654825,0.006265595,0.06130965,0.748637131
116,790.8661787,4.966268651,409.9917869,2.078327087,0.153970418,0.03022769,0.00597071,0.060455381,0.7493758
117,784.7951764,4.961034985,406.9154685,2.069975786,0.154807197,0.02980007,0.005683808,0.05960014,0.750108785
118,778.6851771,4.956802866,403.7177471,2.059622287,0.155645089,0.029370933,0.005404492,0.058741866,0.750837619
119,772.5744151,4.952568789,400.5711657,2.050646458,0.156475772,0.028944772,0.00513356,0.057889545,0.751556351
120,766.3702455,4.948782064,397.4524915,2.041093224,0.157311293,0.028514875,0.004872374,0.05702975,0.752271708
121,760.1569948,4.944932086,394.2982749,2.031948853,0.158144285,0.028085023,0.004622695,0.056170045,0.752977951
122,754.0889832,4.941109777,391.1441004,2.024090816,0.158955673,0.027665161,0.004383234,0.055330322,0.753665609
123,748.0864329,4.937188761,387.8997159,2.01524283,0.159752932,0.027251775,0.004153638,0.054503549,0.754338106
124,742.1967877,4.932216714,384.5714968,2.008245789,0.160530334,0.026848953,0.003933747,0.053697906,0.754989061
125,736.3381169,4.926787764,381.234475,2.000519555,0.161295757,0.026451221,0.003728108,0.052902443,0.755622471
126,730.5261624,4.920718717,378.0302326,1.994798075,0.162046705,0.026060018,0.003536046,0.052120037,0.756237194
127,724.8531743,4.914824293,374.9542645,1.989212632,0.162772657,0.025681236,0.00335626,0.051362471,0.756827375
128,719.3257696,4.909490606,371.967522,1.983272779,0.163471727,0.025315164,0.003193184,0.050630328,0.757389598
129,713.9802961,4.904991989,369.0853101,1.977034073,0.16414212,0.024963296,0.003043571,0.049926591,0.757924422
130,708.7986266,4.901713846,366.2193571,1.970098242,0.164787366,0.024623843,0.00290594,0.049247687,0.758435164
131,703.827024,4.89927037,363.322674,1.963070603,0.165402609,0.024299506,0.0027804,0.048599012,0.758918473
132,699.0900835,4.897189759,360.4056238,1.956175198,0.165987753,0.023990752,0.002663632,0.047981503,0.75937636
133,694.5865091,4.895476567,357.4826198,1.949027804,0.166543676,0.023697161,0.002554702,0.047394322,0.759810139
134,690.1578694,4.894236597,354.5089926,1.9424264,0.167088643,0.023408894,0.002451699,0.046817788,0.760232975
135,685.729185,4.89225177,351.5309085,1.936857919,0.167631478,0.023121322,0.00235296,0.046242644,0.760651596
136,681.3747439,4.891488125,348.70817,1.929619591,0.168161743,0.022840226,0.002258194,0.045680452,0.761059385
137,677.1140516,4.891228073,346.0124127,1.921276804,0.168678742,0.02256608,0.002166518,0.045132161,0.761456498
138,673.0205808,4.890438162,343.4373009,1.912395612,0.169175392,0.022302867,0.002077046,0.044605734,0.76183896
139,669.1208232,4.889563562,340.9686606,1.903030372,0.169648305,0.022052498,0.001989545,0.044104997,0.762204655
140,665.4125032,4.888617374,338.5482031,1.894400623,0.170097848,0.021814561,0.001906102,0.043629123,0.762552365
141,661.8040922,4.88584348,336.2189117,1.887296464,0.170533314,0.021583903,0.001826577,0.043167805,0.762888401
142,658.1300702,4.881669219,333.9338092,1.882718854,0.170971729,0.021350986,0.001752281,0.042701971,0.763223033
143,654.3834593,4.877388948,331.6833652,1.878051694,0.17141365,0.02111562,0.001682659,0.04223124,0.763556831
144,650.6556139,4.871907231,329.5922632,1.873329338,0.171848838,0.020883563,0.001616469,0.041767127,0.763884003
145,646.8169229,4.865910829,327.5474724,1.870714536,0.17229132,0.020646751,0.001556579,0.041293502,0.764211847
146,642.9233126,4.860048135,325.5328396,1.865753891,0.172737874,0.020407559,0.00149741,0.040815118,0.76454204
147,638.9528917,4.852363784,323.3989294,1.864386696,0.173195724,0.02016246,0.001436174,0.04032492,0.764880721
148,635.1488253,4.844287098,321.211878,1.859457967,0.173642425,0.019924295,0.001367116,0.03984859,0.765217575
149,630.8812791,4.829567203,319.2784831,1.865306772,0.174137199,0.019660671,0.001294779,0.039321341,0.76558601
150,625.4469754,4.801205362,314.1409074,1.847035527,0.17480917,0.019299974,0.001217899,0.038599949,0.766073008
151,620.4700328,4.777463071,307.8634869,1.809554404,0.175444563,0.018957765,0.001149026,0.03791553,0.766533116
152,615.4931086,4.753720844,301.4554083,1.771280742,0.176080114,0.01861547,0.001080134,0.037230941,0.76699334
153,611.5763214,4.74090696,297.7808482,1.764440455,0.176549349,0.018362341,0.00103356,0.036724682,0.767330068
154,607.6595525,4.728093139,294.0604083,1.75757395,0.17701867,0.018109165,0.000986976,0.03621833,0.767666859
155,604.08254,4.722412915,290.9900583,1.754326049,0.177440454,0.017881338,0.00094761,0.035762676,0.767967921
156,600.5055274,4.716732691,287.8869645,1.751072125,0.177862311,0.017653473,0.000908238,0.035306945,0.768269034
157,597.128697,4.711774946,285.1700028,1.749148285,0.178257555,0.017439893,0.000872023,0.034879786,0.768550743
158,593.7518666,4.706817202,282.426905,1.747222328,0.178652862,0.01722628,0.000835802,0.034452559,0.768832497
159,590.5204026,4.70094949,279.9004644,1.744928003,0.179027918,0.017023491,0.000801829,0.034046982,0.769099779
160,587.2889385,4.695081779,277.3510109,1.742630658,0.179403032,0.016820672,0.000767851,0.033641344,0.769367102
161,584.1845124,4.68851151,274.9170969,1.739973898,0.179760726,0.016627133,0.000736878,0.033254266,0.769620997
162,581.0800863,4.681941241,272.4614415,1.737313075,0.180118473,0.016433566,0.000705901,0.032867131,0.769874929
163,578.117632,4.675243905,270.1565744,1.734405837,0.18045867,0.016249459,0.000677213,0.032498918,0.770115739
164,575.1551777,4.668546569,267.8318731,1.731493717,0.180798914,0.016065327,0.000648521,0.032130655,0.770356583
165,572.3135114,4.661712631,265.6063877,1.728783055,0.181124078,0.015889262,0.000621655,0.031778524,0.770586481
166,569.471845,4.654878693,263.3620971,1.726068135,0.181449285,0.015713173,0.000594785,0.031426347,0.77081641
167,566.7241802,4.647855947,261.1937993,1.723388464,0.181762502,0.01554352,0.000569364,0.03108704,0.771037575
168,563.9765155,4.640833201,259.00735,1.720704619,0.182075759,0.015373845,0.000543939,0.03074769,0.771258767
169,561.3260232,4.633690928,256.940715,1.718456547,0.182376652,0.015210814,0.000519944,0.030421628,0.771470962
170,558.6755309,4.626548654,254.8573222,1.716205529,0.182677581,0.015047763,0.000495946,0.030095527,0.771683182
171,556.1349225,4.619554812,252.8762656,1.713798638,0.182965123,0.014891907,0.000473495,0.029783814,0.771885662
172,553.5943141,4.61256097,250.8795661,1.711388361,0.183252698,0.014736032,0.000451041,0.029472064,0.772088165
173,551.1395243,4.60551027,248.8998586,1.709237474,0.18353043,0.014585426,0.000429915,0.029170851,0.772283379
174,548.6847345,4.59845957,246.9042781,1.707083877,0.183808193,0.014434802,0.000408786,0.028869604,0.772478615
175,546.2940663,4.592129476,244.89682,1.704789731,0.184078576,0.014288135,0.000388677,0.02857627,0.772668342
176,543.9033981,4.585799383,242.8727699,1.702492494,0.184348988,0.014141452,0.000368566,0.028282904,0.77285809
177,541.596857,4.579830386,240.9081983,1.700038896,0.184608288,0.014000704,0.000350126,0.028001409,0.773039474
178,539.290316,4.573861389,238.9274737,1.697581751,0.184867614,0.013859942,0.000331683,0.027719883,0.773220877
179,537.0854654,4.568748531,237.0170272,1.695428409,0.185113694,0.013726242,0.000315266,0.027452483,0.773392316
180,534.8806148,4.563635673,235.0910561,1.693272328,0.185359799,0.013592528,0.000298846,0.027185056,0.773563771
181,532.7928158,4.558832818,233.1745704,1.691340923,0.185592285,0.013466126,0.00028411,0.026932253,0.773725227
182,530.7050168,4.554029964,231.2422019,1.689407309,0.185824793,0.013339713,0.000269371,0.026679425,0.773886698
183,528.7177256,4.549132206,229.2837153,1.688266707,0.186045895,0.013219377,0.000256444,0.026438755,0.774039529
184,526.7304344,4.544234448,227.3083551,1.687125335,0.186267016,0.013099031,0.000243515,0.026198063,0.774192375
185,524.8608516,4.539754897,225.3441677,1.686176297,0.186474269,0.012986119,0.000232377,0.025972238,0.774334997
186,522.9912689,4.535275346,223.3627084,1.685226724,0.186681538,0.012873197,0.000221239,0.025746394,0.774477632
187,521.2664007,4.530826754,221.4647747,1.684978214,0.186871535,0.012769585,0.000211901,0.02553917,0.774607809
188,519.5415325,4.526378161,219.5504346,1.684729668,0.187061547,0.012665965,0.000202563,0.02533193,0.774737995
189,517.9531891,4.522267167,217.7894204,1.683983518,0.187234447,0.012571542,0.000195225,0.025143083,0.774855703
190,516.3648456,4.518156173,216.0140503,1.683237038,0.187407358,0.012477112,0.000187887,0.024954224,0.774973419
191,514.8880661,4.513673845,214.4256467,1.683359657,0.187566135,0.012390297,0.000182014,0.024780593,0.77508096
192,513.4112866,4.509191518,212.8253885,1.683482268,0.187724923,0.012303476,0.000176141,0.024606951,0.775188509
193,512.0215581,4.504858003,211.388357,1.684151535,0.187873378,0.012222276,0.000170894,0.024444552,0.7752889
194,510.6318295,4.500524488,209.9414894,1.684820536,0.188021843,0.012141071,0.000165647,0.024282142,0.775389298
195,509.2890275,4.496504425,208.6395084,1.684670165,0.188164114,0.012063204,0.00016103,0.024126408,0.775485245
196,507.9462255,4.492484362,207.3293513,1.68451978,0.188306394,0.011985332,0.000156412,0.023970664,0.775581198
197,506.610263,4.489151785,206.1030164,1.68389971,0.188447092,0.011908295,0.000152064,0.023816589,0.77567596
198,505.2743005,4.485819208,204.8693408,1.683279412,0.188587798,0.011831253,0.000147716,0.023662506,0.775770727
199,503.8971766,4.482868927,203.6181748,1.68240389,0.18873307,0.011751678,0.000143493,0.023503355,0.775868404
200,502.5200527,4.479918646,202.3592731,1.681527912,0.188878351,0.011672097,0.00013927,0.023344194,0.775966087
