s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5003972E+000, 1.4348134E+001, 0.0000000E+000,-4.8682104E+000,-8.1037647E+000,-3.4664378E-001, 1.8829366E-003, 0.0000000E+000, 0.0000000E+000, 9.9557888E-001, 1.0313984E+000, 7.0540764E-002, 3.1589762E-004,-2.6078303E-057,-3.5993598E-053
 5.0003972E+000, 1.4245022E+001, 0.0000000E+000,-4.8391085E+000,-6.9387018E+000,-3.2095280E-001, 1.8683757E-003, 0.0000000E+000, 0.0000000E+000, 2.1284813E+000, 2.1481268E+000, 7.0559668E-002, 3.1598219E-004,-5.1778066E-055,-3.6050736E-051
 5.5003633E+000, 1.4237995E+001, 0.0000000E+000,-4.8204591E+000,-6.9584040E+000,-3.2249175E-001, 1.8636356E-003, 0.0000000E+000, 0.0000000E+000, 2.1141465E+000, 2.1385036E+000, 7.0566625E-002, 3.1601332E-004,-4.1490906E-053,-1.6385554E-049
 6.0002866E+000, 1.4382198E+001, 0.0000000E+000,-4.8758748E+000,-7.5695882E+000,-3.4711344E-001, 1.8751520E-003, 0.0000000E+000, 0.0000000E+000, 1.5524308E+000, 1.5914970E+000, 7.0569184E-002, 3.1602477E-004,-2.0887003E-051,-5.1383426E-048
 6.5001535E+000, 1.4160065E+001, 0.0000000E+000,-4.8110935E+000,-7.1719573E+000,-3.8762543E-001, 1.8786430E-003, 0.0000000E+000, 0.0000000E+000, 1.7806441E+000, 1.7912670E+000, 7.0570126E-002, 3.1602898E-004,-6.6012114E-050,-1.2222476E-046
 7.0001702E+000, 1.4227766E+001, 0.0000000E+000,-4.8216522E+000,-6.9399732E+000,-3.8082085E-001, 1.8556564E-003, 0.0000000E+000, 0.0000000E+000, 2.0637485E+000, 2.0871757E+000, 7.0570472E-002, 3.1603053E-004,-1.4132614E-048,-2.2308618E-045
 7.5002804E+000, 1.3953517E+001, 0.0000000E+000,-4.7372976E+000,-7.4633446E+000,-4.1942637E-001, 1.8592291E-003, 0.0000000E+000, 0.0000000E+000, 1.3131339E+000, 1.3353073E+000, 7.0570600E-002, 3.1603110E-004,-2.3137628E-047,-3.3733273E-044
 8.0003729E+000, 1.4574589E+001, 0.0000000E+000,-4.9508139E+000,-7.6117534E+000,-4.3256195E-001, 1.8611317E-003, 0.0000000E+000, 0.0000000E+000, 1.5496767E+000, 1.5813204E+000, 7.0570647E-002, 3.1603131E-004,-2.9428612E-046,-4.1433121E-043
 8.5000992E+000, 1.4231331E+001, 0.0000000E+000,-4.8227427E+000,-7.4304483E+000,-4.4463903E-001, 1.8576306E-003, 0.0000000E+000, 0.0000000E+000, 1.5264773E+000, 1.5353589E+000, 7.0570664E-002, 3.1603139E-004,-3.0808417E-045,-4.2863432E-042
 9.0001230E+000, 1.4382791E+001, 0.0000000E+000,-4.8701551E+000,-7.5384546E+000,-4.2270161E-001, 1.8376703E-003, 0.0000000E+000, 0.0000000E+000, 1.5266107E+000, 1.5533174E+000, 7.0570670E-002, 3.1603142E-004,-2.7014483E-044,-3.7670655E-041
 9.5001593E+000, 1.4362569E+001, 0.0000000E+000,-4.8824593E+000,-7.9232020E+000,-4.7137219E-001, 1.8569442E-003, 0.0000000E+000, 0.0000000E+000, 1.0762492E+000, 1.0873929E+000, 7.0570673E-002, 3.1603143E-004,-1.9531107E-043,-2.7528705E-040
 1.0000270E+001, 1.4201431E+001, 0.0000000E+000,-4.8170156E+000,-7.7370181E+000,-4.3541343E-001, 1.8809764E-003, 0.0000000E+000, 0.0000000E+000, 1.2181628E+000, 1.2138652E+000, 7.0570674E-002, 3.1603143E-004,-1.1124747E-042,-1.5891453E-039
 1.0500366E+001, 1.4304695E+001, 0.0000000E+000,-4.8481128E+000,-7.9830046E+000,-4.5179956E-001, 1.8799961E-003, 0.0000000E+000, 0.0000000E+000, 9.7869175E-001, 1.0236576E+000, 7.0570674E-002, 3.1603143E-004,-4.9857875E-042,-7.2231503E-039
 1.1000249E+001, 1.4356148E+001, 0.0000000E+000,-4.8647718E+000,-7.6272730E+000,-4.8168822E-001, 1.9118472E-003, 0.0000000E+000, 0.0000000E+000, 1.3993269E+000, 1.3843272E+000, 7.0570674E-002, 3.1603143E-004,-1.7930833E-041,-2.6315859E-038
 1.1500440E+001, 1.4400785E+001, 0.0000000E+000,-4.8844366E+000,-7.7147663E+000,-4.7280331E-001, 1.9208713E-003, 0.0000000E+000, 0.0000000E+000, 1.3165531E+000, 1.3307001E+000, 7.0570674E-002, 3.1603143E-004,-5.4739535E-041,-8.1100615E-038
 1.2000263E+001, 1.4109608E+001, 0.0000000E+000,-4.7842011E+000,-7.5822131E+000,-4.7140519E-001, 1.9293862E-003, 0.0000000E+000, 0.0000000E+000, 1.2859519E+000, 1.2737178E+000, 7.0570674E-002, 3.1603143E-004,-1.4388912E-040,-2.1399457E-037
 1.2500085E+001, 1.4285602E+001, 0.0000000E+000,-4.8453524E+000,-8.0101120E+000,-4.6035308E-001, 1.9227952E-003, 0.0000000E+000, 0.0000000E+000, 9.4865439E-001, 9.7170751E-001, 7.0570674E-002, 3.1603143E-004,-3.3760786E-040,-5.0190194E-037
 1.3000065E+001, 1.4015746E+001, 0.0000000E+000,-4.7479411E+000,-7.9570064E+000,-4.9108921E-001, 1.9508435E-003, 0.0000000E+000, 0.0000000E+000, 8.5344213E-001, 8.2165961E-001, 7.0570674E-002, 3.1603143E-004,-7.0581615E-040,-1.0448696E-036
 1.3500440E+001, 1.4702957E+001, 0.0000000E+000,-4.9934768E+000,-8.3546819E+000,-4.9309651E-001, 1.9470632E-003, 0.0000000E+000, 0.0000000E+000, 8.4733957E-001, 8.6364884E-001, 7.0570674E-002, 3.1603143E-004,-1.3615578E-039,-2.0026003E-036
 1.4000388E+001, 1.4020833E+001, 0.0000000E+000,-4.7499299E+000,-7.8436764E+000,-4.9113897E-001, 1.9164288E-003, 0.0000000E+000, 0.0000000E+000, 9.3959243E-001, 9.3800401E-001, 7.0570674E-002, 3.1603143E-004,-2.5847737E-039,-3.7781427E-036
 1.4500414E+001, 1.4484049E+001, 0.0000000E+000,-4.9110672E+000,-8.0207872E+000,-5.0469939E-001, 1.9107225E-003, 0.0000000E+000, 0.0000000E+000, 1.0049645E+000, 1.0494056E+000, 7.0570674E-002, 3.1603143E-004,-5.3676070E-039,-7.8408677E-036
 1.5000288E+001, 1.4017148E+001, 0.0000000E+000,-4.7577444E+000,-7.4648383E+000,-5.0668491E-001, 1.9344604E-003, 0.0000000E+000, 0.0000000E+000, 1.3078744E+000, 1.2898150E+000, 7.0570674E-002, 3.1603143E-004,-1.2259669E-038,-1.7945618E-035
 1.5500231E+001, 1.4972453E+001, 0.0000000E+000,-5.0672925E+000,-7.1622019E+000,-4.9562414E-001, 1.9372409E-003, 0.0000000E+000, 0.0000000E+000, 2.1951428E+000, 2.2492715E+000, 7.0570674E-002, 3.1603143E-004,-2.7259808E-038,-3.9669435E-035
 1.6000111E+001, 1.3647898E+001, 0.0000000E+000,-4.6387157E+000,-8.3289809E+000,-5.4059950E-001, 1.9299907E-003, 0.0000000E+000, 0.0000000E+000, 1.7954542E-001, 1.4153218E-001, 7.0570674E-002, 3.1603143E-004,-5.3790597E-038,-7.6938514E-035
 1.6500162E+001, 1.4677088E+001, 0.0000000E+000,-4.9786828E+000,-7.8641340E+000,-5.0525297E-001, 1.9199197E-003, 0.0000000E+000, 0.0000000E+000, 1.3032107E+000, 1.3309379E+000, 7.0570674E-002, 3.1603143E-004,-9.2409493E-038,-1.2906190E-034
 1.7000013E+001, 1.3731196E+001, 0.0000000E+000,-4.6635056E+000,-8.4664969E+000,-5.6167602E-001, 1.9193289E-003, 0.0000000E+000, 0.0000000E+000, 5.7368966E-002, 4.1437228E-002, 7.0570674E-002, 3.1603143E-004,-1.3990789E-037,-1.9054905E-034
 1.7500341E+001, 1.4414324E+001, 0.0000000E+000,-4.8804459E+000,-8.0753440E+000,-5.5270067E-001, 1.9219210E-003, 0.0000000E+000, 0.0000000E+000, 8.9232712E-001, 9.0775547E-001, 7.0570674E-002, 3.1603143E-004,-1.9561587E-037,-2.6054160E-034
 1.8000328E+001, 1.4319092E+001, 0.0000000E+000,-4.8669578E+000,-8.1329736E+000,-5.3121226E-001, 1.9031602E-003, 0.0000000E+000, 0.0000000E+000, 7.8707002E-001, 7.8985163E-001, 7.0570674E-002, 3.1603143E-004,-2.6322232E-037,-3.4476509E-034
 1.8500151E+001, 1.4186641E+001, 0.0000000E+000,-4.8005405E+000,-8.7309455E+000,-5.7345730E-001, 1.9534944E-003, 0.0000000E+000, 0.0000000E+000, 7.8462871E-002, 8.3650835E-002, 7.0570674E-002, 3.1603143E-004,-3.4093298E-037,-4.4107225E-034
 1.9000456E+001, 1.4553109E+001, 0.0000000E+000,-4.9430716E+000,-8.4245734E+000,-5.4475533E-001, 1.9336985E-003, 0.0000000E+000, 0.0000000E+000, 6.3834669E-001, 6.4264221E-001, 7.0570674E-002, 3.1603143E-004,-4.1833398E-037,-5.3604685E-034
 1.9500282E+001, 1.3935286E+001, 0.0000000E+000,-4.7263727E+000,-8.5219066E+000,-5.5350004E-001, 1.9215551E-003, 0.0000000E+000, 0.0000000E+000, 1.4342970E-001, 1.3542800E-001, 7.0570674E-002, 3.1603143E-004,-4.7441338E-037,-6.0273093E-034
 2.0000162E+001, 1.4509068E+001, 0.0000000E+000,-4.9284039E+000,-8.1059031E+000,-5.3774690E-001, 1.9240908E-003, 0.0000000E+000, 0.0000000E+000, 9.2017516E-001, 9.3893850E-001, 7.0570674E-002, 3.1603143E-004,-4.8828427E-037,-6.1554204E-034
 2.0500046E+001, 1.4152672E+001, 0.0000000E+000,-4.7976302E+000,-8.0374182E+000,-5.6929129E-001, 1.9388111E-003, 0.0000000E+000, 0.0000000E+000, 8.0968732E-001, 7.5027107E-001, 7.0570674E-002, 3.1603143E-004,-4.6099240E-037,-5.7805706E-034
 2.1000053E+001, 1.4600103E+001, 0.0000000E+000,-4.9619414E+000,-7.3475770E+000,-5.3887488E-001, 1.8842173E-003, 0.0000000E+000, 0.0000000E+000, 1.7318169E+000, 1.7535942E+000, 7.0570674E-002, 3.1603143E-004,-4.1175121E-037,-5.1495245E-034
 2.1500355E+001, 1.3740293E+001, 0.0000000E+000,-4.6529795E+000,-7.6442427E+000,-5.6186807E-001, 1.9126157E-003, 0.0000000E+000, 0.0000000E+000, 8.6534281E-001, 8.8311506E-001, 7.0570674E-002, 3.1603143E-004,-3.7931766E-037,-4.7424718E-034
 2.2000412E+001, 1.4674626E+001, 0.0000000E+000,-4.9756807E+000,-8.5743037E+000,-5.8576622E-001, 1.9303077E-003, 0.0000000E+000, 0.0000000E+000, 5.1728426E-001, 5.4080536E-001, 7.0570674E-002, 3.1603143E-004,-4.0075576E-037,-5.0013087E-034
 2.2500151E+001, 1.3763938E+001, 0.0000000E+000,-4.6650363E+000,-7.9451859E+000,-5.7171753E-001, 1.9265464E-003, 0.0000000E+000, 0.0000000E+000, 6.0605245E-001, 5.8392518E-001, 7.0570674E-002, 3.1603143E-004,-4.8844952E-037,-6.0582741E-034
 2.3000265E+001, 1.4667252E+001, 0.0000000E+000,-4.9772609E+000,-7.8133411E+000,-6.0810734E-001, 1.9440535E-003, 0.0000000E+000, 0.0000000E+000, 1.2578463E+000, 1.2704867E+000, 7.0570674E-002, 3.1603143E-004,-6.1679548E-037,-7.5640756E-034
 2.3500071E+001, 1.4055086E+001, 0.0000000E+000,-4.7664499E+000,-8.1461887E+000,-6.0532603E-001, 1.9544703E-003, 0.0000000E+000, 0.0000000E+000, 5.4210473E-001, 5.3907547E-001, 7.0570674E-002, 3.1603143E-004,-7.4636663E-037,-9.0411518E-034
 2.4000057E+001, 1.4518332E+001, 0.0000000E+000,-4.9311609E+000,-7.9856298E+000,-6.4510006E-001, 1.9492813E-003, 0.0000000E+000, 0.0000000E+000, 9.4269522E-001, 9.5839098E-001, 7.0570674E-002, 3.1603143E-004,-8.2638563E-037,-9.9161348E-034
 2.4500227E+001, 1.4251149E+001, 0.0000000E+000,-4.8249212E+000,-8.2888480E+000,-6.3059334E-001, 1.9621035E-003, 0.0000000E+000, 0.0000000E+000, 5.4330539E-001, 5.0874812E-001, 7.0570674E-002, 3.1603143E-004,-8.3278460E-037,-9.9372031E-034
 2.5000402E+001, 1.4174513E+001, 0.0000000E+000,-4.8182084E+000,-8.2915306E+000,-6.4627222E-001, 1.9301887E-003, 0.0000000E+000, 0.0000000E+000, 4.3340930E-001, 4.2043243E-001, 7.0570674E-002, 3.1603143E-004,-7.7822325E-037,-9.2756541E-034
 2.5500154E+001, 1.4546689E+001, 0.0000000E+000,-4.9283966E+000,-8.2573901E+000,-6.1843726E-001, 1.9178307E-003, 0.0000000E+000, 0.0000000E+000, 7.3975457E-001, 7.4438257E-001, 7.0570674E-002, 3.1603143E-004,-7.0285109E-037,-8.4022994E-034
 2.6000204E+001, 1.4393814E+001, 0.0000000E+000,-4.8763776E+000,-8.2699357E+000,-6.3472411E-001, 1.9214274E-003, 0.0000000E+000, 0.0000000E+000, 5.8291711E-001, 6.1469838E-001, 7.0570674E-002, 3.1603143E-004,-6.5749726E-037,-7.9061882E-034
