s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s,kg/s
 4.5002546E+000, 1.3773279E+001, 0.0000000E+000,-3.0232689E+000,-8.2411911E+000,-4.5102372E-001, 1.8765086E-003, 0.0000000E+000, 0.0000000E+000, 2.0569386E+000, 2.0596722E+000, 6.9985979E-002, 3.1589754E-004,-2.6750697E-057,-4.7330613E-053
 5.0002513E+000, 1.4301897E+001, 0.0000000E+000,-3.1389226E+000,-8.4600309E+000,-5.2000419E-001, 1.8803325E-003, 0.0000000E+000, 0.0000000E+000, 2.1601551E+000, 2.1848199E+000, 7.0004747E-002, 3.1598218E-004,-5.1401977E-055,-4.7073573E-051
 5.5000253E+000, 1.4542806E+001, 0.0000000E+000,-3.1964406E+000,-8.6835153E+000,-5.4672671E-001, 1.8682830E-003, 0.0000000E+000, 0.0000000E+000, 2.1040790E+000, 2.1179919E+000, 7.0011650E-002, 3.1601331E-004,-4.2774054E-053,-2.1889510E-049
 6.0000954E+000, 1.4528291E+001, 0.0000000E+000,-3.1862211E+000,-8.6797266E+000,-5.7363620E-001, 1.8684602E-003, 0.0000000E+000, 0.0000000E+000, 2.0881186E+000, 2.0905754E+000, 7.0014190E-002, 3.1602476E-004,-2.0745353E-051,-6.7943558E-048
 6.5000448E+000, 1.4568744E+001, 0.0000000E+000,-3.1976027E+000,-8.3231652E+000,-5.9422646E-001, 1.8893462E-003, 0.0000000E+000, 0.0000000E+000, 2.4527023E+000, 2.4556390E+000, 7.0015125E-002, 3.1602898E-004,-6.3392641E-050,-1.5759449E-046
 7.0001855E+000, 1.4071344E+001, 0.0000000E+000,-3.0974604E+000,-9.1073300E+000,-6.2662915E-001, 1.8920167E-003, 0.0000000E+000, 0.0000000E+000, 1.2720876E+000, 1.2418163E+000, 7.0015469E-002, 3.1603053E-004,-1.3398702E-048,-2.8319342E-045
 7.5000806E+000, 1.4682248E+001, 0.0000000E+000,-3.2212754E+000,-8.9999327E+000,-6.0689103E-001, 1.8662252E-003, 0.0000000E+000, 0.0000000E+000, 1.7846739E+000, 1.8560154E+000, 7.0015595E-002, 3.1603110E-004,-2.0101034E-047,-3.8598839E-044
 8.0005112E+000, 1.4188963E+001, 0.0000000E+000,-3.1137014E+000,-9.3825158E+000,-6.6590963E-001, 1.8748832E-003, 0.0000000E+000, 0.0000000E+000, 1.0449394E+000, 1.0287112E+000, 7.0015642E-002, 3.1603131E-004,-2.2912086E-046,-4.1391923E-043
 8.5003300E+000, 1.4730639E+001, 0.0000000E+000,-3.2264455E+000,-8.9593400E+000,-6.3221715E-001, 1.8749762E-003, 0.0000000E+000, 0.0000000E+000, 1.8892046E+000, 1.9145115E+000, 7.0015659E-002, 3.1603139E-004,-2.2577336E-045,-3.9211777E-042
 9.0002518E+000, 1.4000245E+001, 0.0000000E+000,-3.0750581E+000,-8.6050348E+000,-6.5234530E-001, 1.8755397E-003, 0.0000000E+000, 0.0000000E+000, 1.6691905E+000, 1.6696823E+000, 7.0015665E-002, 3.1603142E-004,-2.1591128E-044,-3.6861726E-041
 9.5000124E+000, 1.5056402E+001, 0.0000000E+000,-3.2995040E+000,-9.1426789E+000,-6.5679779E-001, 1.8841733E-003, 0.0000000E+000, 0.0000000E+000, 1.9251434E+000, 1.9593052E+000, 7.0015668E-002, 3.1603143E-004,-1.7962929E-043,-3.0701172E-040
 1.0000081E+001, 1.4533428E+001, 0.0000000E+000,-3.1978595E+000,-8.5584350E+000,-6.2969905E-001, 1.8895373E-003, 0.0000000E+000, 0.0000000E+000, 2.1967310E+000, 2.1493236E+000, 7.0015668E-002, 3.1603143E-004,-1.1808400E-042,-2.0325725E-039
 1.0500109E+001, 1.3426938E+001, 0.0000000E+000,-2.9496445E+000,-7.9795375E+000,-6.3038647E-001, 1.8847396E-003, 0.0000000E+000, 0.0000000E+000, 1.8353284E+000, 1.8692543E+000, 7.0015669E-002, 3.1603143E-004,-5.6002796E-042,-9.7228218E-039
 1.1000390E+001, 1.4716706E+001, 0.0000000E+000,-3.2281257E+000,-9.0648527E+000,-6.6726618E-001, 1.9062754E-003, 0.0000000E+000, 0.0000000E+000, 1.7281295E+000, 1.7583674E+000, 7.0015669E-002, 3.1603143E-004,-1.9904707E-041,-3.4830204E-038
 1.1500404E+001, 1.4536774E+001, 0.0000000E+000,-3.1823657E+000,-8.5754264E+000,-6.9185386E-001, 1.9021053E-003, 0.0000000E+000, 0.0000000E+000, 2.1045893E+000, 2.0890299E+000, 7.0015669E-002, 3.1603143E-004,-5.6027550E-041,-9.8379964E-038
 1.2000319E+001, 1.4699886E+001, 0.0000000E+000,-3.2399780E+000,-8.1752050E+000,-7.3929513E-001, 1.9154140E-003, 0.0000000E+000, 0.0000000E+000, 2.5334864E+000, 2.5473233E+000, 7.0015669E-002, 3.1603143E-004,-1.4072772E-040,-2.4764744E-037
 1.2500438E+001, 1.3770472E+001, 0.0000000E+000,-3.0224563E+000,-9.0293666E+000,-7.8590222E-001, 1.8873129E-003, 0.0000000E+000, 0.0000000E+000, 9.7222000E-001, 9.3463391E-001, 7.0015669E-002, 3.1603143E-004,-3.4062053E-040,-6.0078312E-037
 1.3000330E+001, 1.4882000E+001, 0.0000000E+000,-3.2622891E+000,-8.7359038E+000,-7.5653839E-001, 1.8742469E-003, 0.0000000E+000, 0.0000000E+000, 2.0509332E+000, 2.1291434E+000, 7.0015669E-002, 3.1603143E-004,-8.7728641E-040,-1.5449816E-036
 1.3500472E+001, 1.4094924E+001, 0.0000000E+000,-3.0968559E+000,-9.2086444E+000,-7.9753807E-001, 1.8890707E-003, 0.0000000E+000, 0.0000000E+000, 1.0249065E+000, 9.9377498E-001, 7.0015669E-002, 3.1603143E-004,-2.3999454E-039,-4.1829665E-036
 1.4000245E+001, 1.4408891E+001, 0.0000000E+000,-3.1732155E+000,-9.2962051E+000,-8.4216752E-001, 1.8684942E-003, 0.0000000E+000, 0.0000000E+000, 1.1202066E+000, 1.0991713E+000, 7.0015669E-002, 3.1603143E-004,-6.2897493E-039,-1.0667503E-035
 1.4500010E+001, 1.4563940E+001, 0.0000000E+000,-3.1939712E+000,-9.3047152E+000,-8.4441304E-001, 1.8791506E-003, 0.0000000E+000, 0.0000000E+000, 1.2163140E+000, 1.2227194E+000, 7.0015669E-002, 3.1603143E-004,-1.5362589E-038,-2.4827620E-035
 1.5000038E+001, 1.4107601E+001, 0.0000000E+000,-3.0926236E+000,-9.1023902E+000,-8.3146318E-001, 1.8964418E-003, 0.0000000E+000, 0.0000000E+000, 1.0458342E+000, 1.0830201E+000, 7.0015669E-002, 3.1603143E-004,-3.4203390E-038,-5.2622551E-035
 1.5500218E+001, 1.4570743E+001, 0.0000000E+000,-3.1984628E+000,-9.6727657E+000,-8.2172060E-001, 1.9051314E-003, 0.0000000E+000, 0.0000000E+000, 9.1525192E-001, 8.7969874E-001, 7.0015669E-002, 3.1603143E-004,-6.7262427E-038,-1.0070355E-034
 1.6000204E+001, 1.4366546E+001, 0.0000000E+000,-3.1588899E+000,-8.7062942E+000,-7.8689134E-001, 1.9043085E-003, 0.0000000E+000, 0.0000000E+000, 1.6807279E+000, 1.7163752E+000, 7.0015669E-002, 3.1603143E-004,-1.2453260E-037,-1.8645240E-034
 1.6500313E+001, 1.4484922E+001, 0.0000000E+000,-3.1732765E+000,-9.7423174E+000,-8.4236561E-001, 1.8976463E-003, 0.0000000E+000, 0.0000000E+000, 6.6277914E-001, 7.2885965E-001, 7.0015669E-002, 3.1603143E-004,-2.0597480E-037,-3.1202622E-034
 1.7000233E+001, 1.4357939E+001, 0.0000000E+000,-3.1499810E+000,-9.0233040E+000,-8.1691541E-001, 1.8829169E-003, 0.0000000E+000, 0.0000000E+000, 1.3752507E+000, 1.3696212E+000, 7.0015669E-002, 3.1603143E-004,-2.9784548E-037,-4.5377587E-034
 1.7500374E+001, 1.4470140E+001, 0.0000000E+000,-3.1799624E+000,-8.0128308E+000,-8.3065028E-001, 1.9190716E-003, 0.0000000E+000, 0.0000000E+000, 2.4529569E+000, 2.4486159E+000, 7.0015669E-002, 3.1603143E-004,-3.8055051E-037,-5.7453738E-034
 1.8000082E+001, 1.4458732E+001, 0.0000000E+000,-3.1761308E+000,-8.6634981E+000,-8.5919779E-001, 1.9499154E-003, 0.0000000E+000, 0.0000000E+000, 1.7807293E+000, 1.7618551E+000, 7.0015669E-002, 3.1603143E-004,-4.2796728E-037,-6.3422127E-034
 1.8500341E+001, 1.4430118E+001, 0.0000000E+000,-3.1620455E+000,-8.8448991E+000,-8.9209330E-001, 1.9327261E-003, 0.0000000E+000, 0.0000000E+000, 1.5405768E+000, 1.5330131E+000, 7.0015669E-002, 3.1603143E-004,-4.2074673E-037,-6.1456490E-034
 1.9000114E+001, 1.4294593E+001, 0.0000000E+000,-3.1386003E+000,-9.6200235E+000,-9.3090788E-001, 1.9467764E-003, 0.0000000E+000, 0.0000000E+000, 6.5251130E-001, 6.0700795E-001, 7.0015669E-002, 3.1603143E-004,-3.9544274E-037,-5.7146181E-034
 1.9500338E+001, 1.4532620E+001, 0.0000000E+000,-3.1963663E+000,-9.1695793E+000,-9.7047765E-001, 1.9299528E-003, 0.0000000E+000, 0.0000000E+000, 1.1402859E+000, 1.1981264E+000, 7.0015669E-002, 3.1603143E-004,-3.8656058E-037,-5.5564868E-034
 2.0000147E+001, 1.4142244E+001, 0.0000000E+000,-3.1057825E+000,-9.3365685E+000,-9.1490497E-001, 1.9245686E-003, 0.0000000E+000, 0.0000000E+000, 7.8955299E-001, 7.8691244E-001, 7.0015669E-002, 3.1603143E-004,-4.1510938E-037,-5.9176391E-034
 2.0500435E+001, 1.4667026E+001, 0.0000000E+000,-3.2203793E+000,-1.0227490E+001,-9.4815167E-001, 1.9192222E-003, 0.0000000E+000, 0.0000000E+000, 3.0654423E-001, 2.7292419E-001, 7.0015669E-002, 3.1603143E-004,-4.9270474E-037,-6.9180329E-034
 2.1000433E+001, 1.4398885E+001, 0.0000000E+000,-3.1582799E+000,-9.1627964E+000,-9.2975154E-001, 1.9386023E-003, 0.0000000E+000, 0.0000000E+000, 1.1614508E+000, 1.1499953E+000, 7.0015669E-002, 3.1603143E-004,-6.2829073E-037,-8.6710820E-034
 2.1500364E+001, 1.3962555E+001, 0.0000000E+000,-3.0687906E+000,-9.6066023E+000,-9.8457465E-001, 1.9250498E-003, 0.0000000E+000, 0.0000000E+000, 3.0508720E-001, 3.0451287E-001, 7.0015669E-002, 3.1603143E-004,-8.0140863E-037,-1.0923565E-033
 2.2000292E+001, 1.4723002E+001, 0.0000000E+000,-3.2319348E+000,-9.3293354E+000,-9.5335167E-001, 1.9264803E-003, 0.0000000E+000, 0.0000000E+000, 1.2137109E+000, 1.2103064E+000, 7.0015669E-002, 3.1603143E-004,-9.5539954E-037,-1.2942482E-033
 2.2500139E+001, 1.4525762E+001, 0.0000000E+000,-3.1883149E+000,-9.1125722E+000,-9.5451484E-001, 1.9285424E-003, 0.0000000E+000, 0.0000000E+000, 1.2816373E+000, 1.2722887E+000, 7.0015669E-002, 3.1603143E-004,-1.0345733E-036,-1.4005721E-033
 2.3000206E+001, 1.4755977E+001, 0.0000000E+000,-3.2343644E+000,-9.6872616E+000,-9.8258250E-001, 1.9190878E-003, 0.0000000E+000, 0.0000000E+000, 8.0849080E-001, 8.5368734E-001, 7.0015669E-002, 3.1603143E-004,-1.0310720E-036,-1.4010381E-033
 2.3500254E+001, 1.4302826E+001, 0.0000000E+000,-3.1397579E+000,-9.7407412E+000,-9.6769035E-001, 1.9136202E-003, 0.0000000E+000, 0.0000000E+000, 5.1635250E-001, 4.5654972E-001, 7.0015669E-002, 3.1603143E-004,-9.8324536E-037,-1.3404812E-033
 2.4000158E+001, 1.4288678E+001, 0.0000000E+000,-3.1462200E+000,-9.7299961E+000,-9.6562646E-001, 1.9098317E-003, 0.0000000E+000, 0.0000000E+000, 4.3760658E-001, 4.4874485E-001, 7.0015669E-002, 3.1603143E-004,-9.3122675E-037,-1.2712418E-033
 2.4500130E+001, 1.4211006E+001, 0.0000000E+000,-3.1099187E+000,-9.5708911E+000,-9.8393978E-001, 1.9163872E-003, 0.0000000E+000, 0.0000000E+000, 5.8025745E-001, 5.4817321E-001, 7.0015669E-002, 3.1603143E-004,-8.9387340E-037,-1.2195180E-033
 2.5000004E+001, 1.4642909E+001, 0.0000000E+000,-3.2161723E+000,-9.5961932E+000,-1.0055794E+000, 1.9068772E-003, 0.0000000E+000, 0.0000000E+000, 7.9166871E-001, 8.2687081E-001, 7.0015669E-002, 3.1603143E-004,-8.2920738E-037,-1.1311525E-033
 2.5500183E+001, 1.3909866E+001, 0.0000000E+000,-3.0524188E+000,-9.9586148E+000,-1.0040641E+000, 1.8963802E-003, 0.0000000E+000, 0.0000000E+000,-5.0442626E-002,-1.0333547E-001, 7.0015669E-002, 3.1603143E-004,-7.1335526E-037,-9.7545171E-034
 2.6000162E+001, 1.5221417E+001, 0.0000000E+000,-3.3407271E+000,-9.9907569E+000,-1.0261495E+000, 1.9303928E-003, 0.0000000E+000, 0.0000000E+000, 8.4849819E-001, 8.6571353E-001, 7.0015669E-002, 3.1603143E-004,-5.9289005E-037,-8.1711889E-034
