cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 9.5000000E+000, 5.9660039E+000, 1.4506589E+000, 8.5000000E+000, 3.0267949E+002, 3.1033031E+002, 3.2045922E+002, 3.6328890E+002, 4.1853556E+002, 4.5136702E+002, 3.7298852E+001, 6.6432602E+001, 5.9389791E+001, 1.3247813E+002, 1.9278094E+002, 2.1230572E+002,-1.1500000E+001, 1.3830337E-007, 7.9070502E-007, 1.0572368E-005, 7.9431402E-003, 2.5176447E-002, 8.0907352E-008, 6.3434964E-006, 6.8759018E-005, 2.9225830E-002, 5.7208157E-002
 1.0500000E+001, 5.6663938E+000, 1.4350602E+000, 9.5000000E+000, 2.9591039E+002, 3.0054464E+002, 3.0370719E+002, 3.3526211E+002, 3.7522672E+002, 4.1258931E+002, 1.0926064E+001, 3.7739270E+001, 2.8357546E+001, 1.1423325E+002, 1.4737155E+002, 1.8204628E+002,-1.0500000E+001, 2.8713230E-006, 2.2257157E-005, 1.7877522E-004, 1.5240543E-002, 3.6705841E-002, 2.8437073E-006, 1.8701003E-004, 1.0965988E-003, 4.9436554E-002, 7.3865851E-002
 1.1500000E+001, 5.4089105E+000, 1.4435573E+000, 1.0500000E+001, 2.9452718E+002, 2.9564944E+002, 2.9681147E+002, 3.1893829E+002, 3.4281853E+002, 3.7694762E+002, 1.1735846E+000, 7.5934741E+000, 9.7015226E+000, 9.7613434E+001, 1.0839098E+002, 1.3796013E+002,-9.5000000E+000, 7.5593436E-005, 3.2017677E-004, 1.4072061E-003, 2.6120521E-002, 5.2106213E-002, 1.2383588E-004, 2.0749678E-003, 7.3690565E-003, 7.3445312E-002, 9.3579645E-002
 1.2500000E+001, 5.1932435E+000, 1.4657685E+000, 1.1500000E+001, 2.9432878E+002, 2.9459967E+002, 2.9495990E+002, 3.0439310E+002, 3.1841517E+002, 3.4558652E+002, 7.0395965E-002, 3.7953743E-001, 1.3426996E+000, 4.8666012E+001, 6.3199968E+001, 9.2823153E+001,-8.5000000E+000, 1.5919105E-003, 1.9019539E-003, 5.1663175E-003, 4.4953832E-002, 6.5515817E-002, 2.9978720E-003, 7.4398122E-003, 1.5988749E-002, 9.5871256E-002, 9.3704718E-002
 1.3500000E+001, 5.0096147E+000, 1.5018687E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.5000000E+000, 1.0428021E-002, 7.5622916E-003, 1.6316489E-002, 7.3145849E-002, 8.1574376E-002, 1.4749510E-002, 1.7878688E-002, 2.6419158E-002, 1.2909608E-001, 1.0620141E-001
 1.4500000E+001, 4.8490798E+000, 1.5425319E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.5000000E+000, 3.2355341E-002, 2.1260242E-002, 3.6306424E-002, 1.1277959E-001, 1.0169305E-001, 2.9688568E-002, 2.8780267E-002, 4.1447239E-002, 1.8231211E-001, 1.2559488E-001
 1.5500000E+001, 4.7130835E+000, 1.5825160E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.5000000E+000, 6.6918122E-002, 4.5597748E-002, 6.6422365E-002, 1.6468923E-001, 1.2997577E-001, 4.2773304E-002, 4.2273963E-002, 6.2074888E-002, 2.4797953E-001, 1.6584105E-001
 1.6500000E+001, 4.6020504E+000, 1.6327827E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.5000000E+000, 1.8264359E-001, 9.6084099E-002, 1.2305950E-001, 2.4589607E-001, 1.5974791E-001, 7.2750008E-002, 6.8681447E-002, 1.1571095E-001, 3.4051626E-001, 1.8971084E-001
 1.7500000E+001, 4.5223115E+000, 1.7096908E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-3.5000000E+000, 7.4734625E-001, 2.5268588E-001, 2.6533668E-001, 3.7739305E-001, 1.9898217E-001, 4.0912232E-001, 2.0062818E-001, 2.8477373E-001, 4.4867284E-001, 2.2702671E-001
 1.8500000E+001, 4.4765223E+000, 1.8126388E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.5000000E+000, 1.5247195E+000, 8.9548122E-001, 6.6376172E-001, 5.5227812E-001, 2.4637058E-001, 1.1416567E-001, 5.4346594E-001, 5.3132541E-001, 5.3471462E-001, 2.7387224E-001
 1.9500000E+001, 4.4549516E+000, 1.9291804E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-1.5000000E+000, 1.6993967E+000, 1.5441395E+000, 1.3375075E+000, 7.4585130E-001, 3.0178194E-001, 4.9838024E-002, 1.8231013E-001, 3.9949395E-001, 5.5683734E-001, 3.2889934E-001
 2.0500000E+001, 4.4536085E+000, 2.0614175E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-5.0000000E-001, 1.7358280E+000, 1.7148565E+000, 1.5996766E+000, 9.3705408E-001, 3.3251318E-001, 4.7415971E-002, 6.4278679E-002, 1.6794955E-001, 5.3181982E-001, 3.5534182E-001
 2.1500000E+001, 4.4664055E+000, 2.2038260E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.0000000E-001, 1.7345822E+000, 1.6985265E+000, 1.5517888E+000, 9.4226966E-001, 3.2079773E-001, 4.7788003E-002, 7.9729877E-002, 2.2863920E-001, 5.1572380E-001, 3.2963551E-001
 2.2500000E+001, 4.5017482E+000, 2.3896267E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5000000E+000, 1.7040400E+000, 1.4503491E+000, 1.1785884E+000, 7.4318093E-001, 2.7732612E-001, 6.8038526E-002, 2.7550282E-001, 5.0956999E-001, 5.3281952E-001, 2.8188446E-001
 2.3500000E+001, 4.5316018E+000, 2.5812781E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.5000000E+000, 1.4201216E+000, 6.5590396E-001, 4.9871924E-001, 5.1389375E-001, 2.3276153E-001, 2.5615073E-001, 5.3212732E-001, 4.5764597E-001, 4.9729801E-001, 2.4681517E-001
 2.4500000E+001, 4.5683263E+000, 2.7960041E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 3.5000000E+000, 5.3488377E-001, 2.0503661E-001, 2.0483221E-001, 3.1746755E-001, 1.9469613E-001, 3.5500475E-001, 2.1508272E-001, 2.3485491E-001, 3.7684519E-001, 2.1147359E-001
 2.5500000E+001, 4.6179844E+000, 3.0324368E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.5000000E+000, 1.4340365E-001, 8.5988157E-002, 1.0113128E-001, 1.8633268E-001, 1.6191421E-001, 7.5113832E-002, 8.0824945E-002, 1.1398003E-001, 2.3988525E-001, 1.8449743E-001
 2.6500000E+001, 4.6809112E+000, 3.2762320E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 5.5000000E+000, 6.1275894E-002, 5.1056488E-002, 5.8263736E-002, 1.1690861E-001, 1.3512238E-001, 4.4839580E-002, 5.2666799E-002, 6.7229017E-002, 1.4463470E-001, 1.6277843E-001
 2.7500000E+001, 4.7519552E+000, 3.5259836E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.5000000E+000, 4.0054677E-002, 3.0890905E-002, 3.4782292E-002, 8.1130429E-002, 1.0997313E-001, 3.5570212E-002, 3.8528035E-002, 4.6563018E-002, 1.0414829E-001, 1.4125365E-001
 2.8500000E+001, 4.8217325E+000, 3.7727890E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 7.5000000E+000, 1.4202545E-002, 1.4593845E-002, 1.8109619E-002, 5.6053862E-002, 8.9266645E-002, 1.9265376E-002, 2.6919676E-002, 3.4069274E-002, 9.2720531E-002, 1.1921513E-001
 2.9500000E+001, 4.8897684E+000, 4.0121803E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.5000000E+000, 2.0336607E-003, 4.3563669E-003, 7.6898658E-003, 3.6973251E-002, 7.0489209E-002, 3.8342868E-003, 1.4817349E-002, 2.3678434E-002, 8.3648586E-002, 9.2566915E-002
 3.0500000E+001, 4.9578466E+000, 4.2534625E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 9.5000000E+000, 8.8276045E-005, 9.0625755E-004, 2.9563801E-003, 2.2192011E-002, 5.3820637E-002, 1.8520717E-004, 5.9579124E-003, 1.5583426E-002, 6.3694604E-002, 6.5195171E-002
 3.1500000E+001, 5.0138122E+000, 4.4894511E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0500000E+001, 2.8912269E-006, 1.0673000E-004, 7.2930164E-004, 1.2174719E-002, 3.9856690E-002, 4.5568646E-006, 8.9095035E-004, 5.1228023E-003, 4.2121045E-002, 4.9844389E-002
 3.2500000E+001, 5.0644667E+000, 4.6971532E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.1500000E+001, 1.1320596E-007, 5.7877458E-006, 4.4577771E-005, 5.5641999E-003, 2.7163391E-002, 9.7754893E-008, 5.0177709E-005, 3.1125611E-004, 2.4515794E-002, 3.7836383E-002
 3.3500000E+001, 5.1211898E+000, 4.9174127E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2500000E+001, 1.6819332E-008, 1.0333581E-007, 1.8002098E-007, 1.9210633E-003, 1.4667157E-002, 6.3700566E-009, 3.0092847E-007, 4.8180786E-007, 1.0715728E-002, 2.4442702E-002
 3.4500000E+001, 5.1931388E+000, 5.1547081E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.3500000E+001, 1.6819332E-008, 1.0333581E-007, 1.8002098E-007, 1.9210633E-003, 1.4667157E-002, 6.3700566E-009, 3.0092847E-007, 4.8180786E-007, 1.0715728E-002, 2.4442702E-002
 3.5500000E+001, 5.2818932E+000, 5.4130435E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4500000E+001, 4.0014163E-010, 2.4595701E-009, 3.2666107E-009, 2.0899804E-004, 3.8231913E-003, 1.3977568E-010, 9.0507576E-009, 5.8920942E-009, 1.5776104E-003, 9.1158956E-003
 3.6500000E+001, 5.3812586E+000, 5.6928338E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.5500000E+001, 4.0014163E-010, 2.4595701E-009, 3.2666107E-009, 2.0899804E-004, 3.8231913E-003, 1.3977568E-010, 9.0507576E-009, 5.8920942E-009, 1.5776104E-003, 9.1158956E-003
 3.7500000E+001, 5.4714285E+000, 5.9440138E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6500000E+001, 6.4296024E-012, 5.5459826E-011, 6.8068375E-011, 7.4238488E-006, 3.5278739E-004, 2.2294291E-012, 2.1474858E-010, 1.3035163E-010, 5.8145621E-005, 1.2462678E-003
 3.8500000E+001, 5.5465801E+000, 6.1579400E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.7500000E+001, 6.4296024E-012, 5.5459826E-011, 6.8068375E-011, 7.4238488E-006, 3.5278739E-004, 2.2294291E-012, 2.1474858E-010, 1.3035163E-010, 5.8145621E-005, 1.2462678E-003
 3.9500000E+001, 5.5976403E+000, 6.3529872E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8500000E+001, 7.3114411E-014, 8.6781242E-013, 1.4445698E-012, 1.0318771E-007, 1.6166494E-005, 2.5674591E-014, 3.1302780E-012, 3.0443261E-012, 7.3763878E-007, 6.7174302E-005
 4.0500000E+001, 5.6285052E+000, 6.5580611E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.9500000E+001, 7.3114411E-014, 8.6781242E-013, 1.4445698E-012, 1.0318771E-007, 1.6166494E-005, 2.5674591E-014, 3.1302780E-012, 3.0443261E-012, 7.3763878E-007, 6.7174302E-005
 4.1500000E+001, 5.6363334E+000, 6.7687347E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 8.4984482E-016, 1.1488644E-014, 2.7317131E-014, 6.8307581E-010, 3.1388861E-007, 2.0642520E-016, 3.6475809E-014, 5.8621435E-014, 3.6391753E-009, 1.0348991E-006
 4.2500000E+001, 5.6314949E+000, 6.9931770E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.3500000E+001, 5.6048726E+000, 7.2187199E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.4500000E+001, 5.5556917E+000, 7.4217894E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.5500000E+001, 5.4790177E+000, 7.5694280E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.6500000E+001, 5.3695018E+000, 7.6245421E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.7500000E+001, 5.2231105E+000, 7.5927942E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.8500000E+001, 5.0542052E+000, 7.5422499E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 4.9500000E+001, 4.8600546E+000, 7.4331530E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.0500000E+001, 4.6372367E+000, 7.2274129E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.1500000E+001, 4.3806014E+000, 6.9279575E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.2500000E+001, 4.1294658E+000, 6.6704967E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.3500000E+001, 3.8586300E+000, 6.3559256E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.4500000E+001, 3.5867455E+000, 6.0363847E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.5500000E+001, 3.3104049E+000, 5.6779144E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.6500000E+001, 3.0369257E+000, 5.2992262E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.7500000E+001, 2.7708040E+000, 4.9285170E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.8500000E+001, 2.5099674E+000, 4.5753954E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 5.9500000E+001, 2.2634684E+000, 4.2592085E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.0500000E+001, 2.0370057E+000, 3.9874623E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.1500000E+001, 1.8380127E+000, 3.7714475E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.2500000E+001, 1.6587998E+000, 3.6025890E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.3500000E+001, 1.5001342E+000, 3.4558588E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.4500000E+001, 1.3574393E+000, 3.3119937E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.5500000E+001, 1.2259962E+000, 3.1366672E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.6500000E+001, 1.1046299E+000, 2.9621571E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.7500000E+001, 1.0005576E+000, 2.8340962E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.8500000E+001, 9.1124179E-001, 2.7351114E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 6.9500000E+001, 8.2792136E-001, 2.5969831E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.0500000E+001, 7.5412298E-001, 2.4228974E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.1500000E+001, 6.8392956E-001, 2.2083272E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.2500000E+001, 6.1978485E-001, 1.9807715E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.3500000E+001, 5.5279797E-001, 1.7205962E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.4500000E+001, 4.9312111E-001, 1.4807381E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.5500000E+001, 4.3688936E-001, 1.2605898E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
 7.6500000E+001, 3.8679923E-001, 1.0655834E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
