s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.5003777E+000, 1.6003845E+001,-3.9643595E+000,-1.0302090E+001,-1.2100739E-001,-1.3274787E-004, 0.0000000E+000, 0.0000000E+000, 1.3105203E+000, 1.6162556E+000, 3.3179507E-004, 3.3179507E-004
 1.0000436E+001, 1.4680914E+001,-3.6589361E+000,-1.2354388E+001,-1.2819583E-001,-1.3663472E-004, 0.0000000E+000, 0.0000000E+000,-1.7598483E+000,-1.4607422E+000, 3.3179508E-004, 3.3179508E-004
 1.0500369E+001, 1.5288528E+001,-3.7624562E+000,-9.8216172E+000,-1.1190262E-001,-1.3698627E-004, 0.0000000E+000, 0.0000000E+000, 1.3177813E+000, 1.5924153E+000, 3.3179508E-004, 3.3179508E-004
 1.1000113E+001, 1.5207918E+001,-3.7143599E+000,-1.1522175E+001,-1.1738837E-001,-1.3699704E-004, 0.0000000E+000, 0.0000000E+000,-4.2085228E-001,-1.4614216E-001, 3.3179508E-004, 3.3179508E-004
 1.1500380E+001, 1.4930635E+001,-3.4766089E+000,-1.1415795E+001,-1.1631576E-001,-1.3791891E-004, 0.0000000E+000, 0.0000000E+000,-3.9058447E-001,-7.8222190E-002, 3.3179508E-004, 3.3179508E-004
 1.2000113E+001, 1.4850212E+001,-3.6250185E+000,-1.0727954E+001,-1.1930244E-001,-1.3646873E-004, 0.0000000E+000, 0.0000000E+000, 6.4933575E-002, 3.7780101E-001, 3.3179508E-004, 3.3179508E-004
 1.2500044E+001, 1.5453397E+001,-3.8285037E+000,-1.1363246E+001,-1.1856830E-001,-1.3614617E-004, 0.0000000E+000, 0.0000000E+000,-1.5918224E-001, 1.4294295E-001, 3.3179508E-004, 3.3179508E-004
 1.3000001E+001, 1.5192794E+001,-3.7190678E+000,-1.0530737E+001,-1.2265566E-001,-1.3552209E-004, 0.0000000E+000, 0.0000000E+000, 4.7008689E-001, 8.2019828E-001, 3.3179508E-004, 3.3179508E-004
 1.3500062E+001, 1.4501196E+001,-3.4350976E+000,-1.1135015E+001,-1.2090619E-001,-1.3632985E-004, 0.0000000E+000, 0.0000000E+000,-4.6122732E-001,-1.8995881E-001, 3.3179508E-004, 3.3179508E-004
 1.4000106E+001, 1.4691911E+001,-3.5921863E+000,-1.1987421E+001,-1.2317104E-001,-1.3244196E-004, 0.0000000E+000, 0.0000000E+000,-1.2519487E+000,-1.0109994E+000, 3.3179508E-004, 3.3179508E-004
 1.4500197E+001, 1.5158764E+001,-3.6938960E+000,-9.5768720E+000,-1.1405496E-001,-1.3122589E-004, 0.0000000E+000, 0.0000000E+000, 1.4780864E+000, 1.7738096E+000, 3.3179508E-004, 3.3179508E-004
 1.5000265E+001, 1.5266647E+001,-3.7052616E+000,-1.0699428E+001,-1.3574080E-001,-1.3497409E-004, 0.0000000E+000, 0.0000000E+000, 4.2315063E-001, 7.2608125E-001, 3.3179508E-004, 3.3179508E-004
 1.5500052E+001, 1.4950973E+001,-3.6328792E+000,-1.1851630E+001,-1.2224217E-001,-1.3407336E-004, 0.0000000E+000, 0.0000000E+000,-9.1557817E-001,-6.5591277E-001, 3.3179508E-004, 3.3179508E-004
 1.6000435E+001, 1.5345341E+001,-3.4870522E+000,-1.0826688E+001,-1.1591232E-001,-1.3753024E-004, 0.0000000E+000, 0.0000000E+000, 6.3968027E-001, 9.1555004E-001, 3.3179508E-004, 3.3179508E-004
 1.6500278E+001, 1.4851686E+001,-3.5224781E+000,-1.1606870E+001,-1.0984766E-001,-1.3510836E-004, 0.0000000E+000, 0.0000000E+000,-6.4533142E-001,-3.8764516E-001, 3.3179508E-004, 3.3179508E-004
 1.7000126E+001, 1.5281676E+001,-3.9495694E+000,-1.0591582E+001,-1.0939817E-001,-1.3255402E-004, 0.0000000E+000, 0.0000000E+000, 3.3103697E-001, 6.3099388E-001, 3.3179508E-004, 3.3179508E-004
 1.7500235E+001, 1.5487712E+001,-3.8750671E+000,-1.0733485E+001,-1.1277292E-001,-1.3557933E-004, 0.0000000E+000, 0.0000000E+000, 4.0588999E-001, 7.6625175E-001, 3.3179508E-004, 3.3179508E-004
 1.8000397E+001, 1.4520254E+001,-3.5114389E+000,-1.0398057E+001,-1.2175489E-001,-1.3630058E-004, 0.0000000E+000, 0.0000000E+000, 1.6065188E-001, 4.8886712E-001, 3.3179508E-004, 3.3179508E-004
 1.8500074E+001, 1.5200403E+001,-3.7493451E+000,-1.0945821E+001,-1.2693752E-001,-1.3445977E-004, 0.0000000E+000, 0.0000000E+000, 1.1004971E-001, 3.7816580E-001, 3.3179508E-004, 3.3179508E-004
 1.9000038E+001, 1.4955336E+001,-3.6048678E+000,-1.1448270E+001,-1.0957901E-001,-1.3442056E-004, 0.0000000E+000, 0.0000000E+000,-5.1526118E-001,-2.0751422E-001, 3.3179508E-004, 3.3179508E-004
 1.9500237E+001, 1.4773580E+001,-3.6961574E+000,-1.0183046E+001,-1.1204642E-001,-1.3184070E-004, 0.0000000E+000, 0.0000000E+000, 4.8197072E-001, 7.8219781E-001, 3.3179508E-004, 3.3179508E-004
 2.0000000E+001, 1.5879558E+001,-3.8318816E+000,-1.1917542E+001,-1.2797256E-001,-1.3450578E-004, 0.0000000E+000, 0.0000000E+000,-3.0150335E-001, 2.0280765E-003, 3.3179508E-004, 3.3179508E-004
