s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 8.0008993E+000, 1.4324931E+001,-3.0930832E+000,-1.1288819E+001,-1.5918492E-001,-4.9315226E-004, 0.0000000E+000, 0.0000000E+000,-7.4228890E-001,-2.1664880E-001, 3.1910334E-004, 3.1910334E-004
 8.5006256E+000, 1.4441812E+001,-3.0934899E+000,-1.0301240E+001,-1.5566679E-001,-4.9376542E-004, 0.0000000E+000, 0.0000000E+000, 1.0704049E-001, 8.9092170E-001, 3.1910342E-004, 3.1910342E-004
 9.0007820E+000, 1.4640882E+001,-3.2896622E+000,-1.1389223E+001,-1.5644545E-001,-4.9079617E-004, 0.0000000E+000, 0.0000000E+000,-4.6373144E-001,-1.9493941E-001, 3.1910345E-004, 3.1910345E-004
 9.5016832E+000, 1.4688419E+001,-3.2299799E+000,-9.0088532E+000,-1.5245913E-001,-4.9763010E-004, 0.0000000E+000, 0.0000000E+000, 1.5882308E+000, 2.2966296E+000, 3.1910346E-004, 3.1910346E-004
 1.0001493E+001, 1.4429243E+001,-3.1353317E+000,-1.1354228E+001,-1.6935843E-001,-4.9728552E-004, 0.0000000E+000, 0.0000000E+000,-8.1633930E-001,-2.3017268E-001, 3.1910346E-004, 3.1910346E-004
 1.0501065E+001, 1.4437353E+001,-3.1343087E+000,-1.0271043E+001,-1.6432977E-001,-4.9783741E-004, 0.0000000E+000, 0.0000000E+000, 1.4701482E-001, 8.6717411E-001, 3.1910346E-004, 3.1910346E-004
 1.1000322E+001, 1.4678440E+001,-3.2361310E+000,-1.1183279E+001,-1.5296160E-001,-4.9163598E-004, 0.0000000E+000, 0.0000000E+000,-3.2323988E-001, 1.0557663E-001, 3.1910346E-004, 3.1910346E-004
 1.1500800E+001, 1.4526167E+001,-3.1565761E+000,-9.5669337E+000,-1.5352292E-001,-4.9011855E-004, 0.0000000E+000, 0.0000000E+000, 9.1357441E-001, 1.6486444E+000, 3.1910346E-004, 3.1910346E-004
 1.2000731E+001, 1.4546946E+001,-3.1685826E+000,-1.1433914E+001,-1.6128350E-001,-4.9012432E-004, 0.0000000E+000, 0.0000000E+000,-7.7839436E-001,-2.1732395E-001, 3.1910346E-004, 3.1910346E-004
 1.2500706E+001, 1.4530454E+001,-3.2564698E+000,-1.0259693E+001,-1.5376955E-001,-4.9953276E-004, 0.0000000E+000, 0.0000000E+000, 2.1484314E-001, 8.6002288E-001, 3.1910346E-004, 3.1910346E-004
 1.3000355E+001, 1.4567446E+001,-3.1928868E+000,-1.0943564E+001,-1.5799782E-001,-4.9357090E-004, 0.0000000E+000, 0.0000000E+000,-2.5081696E-001, 2.7250404E-001, 3.1910346E-004, 3.1910346E-004
 1.3501203E+001, 1.4485063E+001,-3.0835298E+000,-9.3470760E+000,-1.5155677E-001,-4.9634445E-004, 0.0000000E+000, 0.0000000E+000, 1.0796085E+000, 1.9024040E+000, 3.1910346E-004, 3.1910346E-004
 1.4000614E+001, 1.4607118E+001,-3.1572349E+000,-1.1512850E+001,-1.5807345E-001,-4.9750412E-004, 0.0000000E+000, 0.0000000E+000,-7.7959928E-001,-2.2153717E-001, 3.1910346E-004, 3.1910346E-004
 1.4500524E+001, 1.4409268E+001,-3.0816189E+000,-1.0434633E+001,-1.5722623E-001,-4.9147348E-004, 0.0000000E+000, 0.0000000E+000, 5.5690817E-002, 7.3529824E-001, 3.1910346E-004, 3.1910346E-004
 1.5001735E+001, 1.4677827E+001,-3.1968628E+000,-1.0790738E+001,-1.6100817E-001,-4.9547228E-004, 0.0000000E+000, 0.0000000E+000,-1.4230089E-001, 5.2872237E-001, 3.1910346E-004, 3.1910346E-004
 1.5500269E+001, 1.4321639E+001,-3.0539373E+000,-1.1013919E+001,-1.5012515E-001,-4.9163494E-004, 0.0000000E+000, 0.0000000E+000,-3.5940317E-001, 1.0316564E-001, 3.1910346E-004, 3.1910346E-004
 1.6001789E+001, 1.4532342E+001,-3.1745852E+000,-1.0265383E+001,-1.5842748E-001,-4.9198704E-004, 0.0000000E+000, 0.0000000E+000, 2.9346786E-001, 9.3345443E-001, 3.1910346E-004, 3.1910346E-004
 1.6500210E+001, 1.4705926E+001,-3.1856516E+000,-1.0628106E+001,-1.5357262E-001,-4.9455794E-004, 0.0000000E+000, 0.0000000E+000, 3.3113965E-001, 7.3810068E-001, 3.1910346E-004, 3.1910346E-004
 1.7001230E+001, 1.4679927E+001,-3.0947880E+000,-1.0729127E+001,-1.5403114E-001,-4.9557918E-004, 0.0000000E+000, 0.0000000E+000, 4.0086318E-003, 7.0148523E-001, 3.1910346E-004, 3.1910346E-004
 1.7500154E+001, 1.4284165E+001,-3.1087616E+000,-1.0592932E+001,-1.6355444E-001,-4.9625459E-004, 0.0000000E+000, 0.0000000E+000,-2.6103791E-001, 4.1842083E-001, 3.1910346E-004, 3.1910346E-004
 1.8001110E+001, 1.4552983E+001,-3.2811357E+000,-1.1436473E+001,-1.5732262E-001,-4.9459067E-004, 0.0000000E+000, 0.0000000E+000,-7.8458946E-001,-3.2244248E-001, 3.1910346E-004, 3.1910346E-004
 1.8501579E+001, 1.4595939E+001,-3.2284477E+000,-1.0422160E+001,-1.5198434E-001,-4.9691528E-004, 0.0000000E+000, 0.0000000E+000, 2.7625429E-001, 7.9285051E-001, 3.1910346E-004, 3.1910346E-004
 1.9000978E+001, 1.4680972E+001,-3.2479730E+000,-1.0637471E+001,-1.5115094E-001,-4.9477099E-004, 0.0000000E+000, 0.0000000E+000, 3.3091903E-001, 6.4388193E-001, 3.1910346E-004, 3.1910346E-004
 1.9501703E+001, 1.4565662E+001,-3.1678125E+000,-1.0443016E+001,-1.5337634E-001,-4.9496868E-004, 0.0000000E+000, 0.0000000E+000, 2.7455324E-001, 8.0096210E-001, 3.1910346E-004, 3.1910346E-004
 2.0000000E+001, 1.4400840E+001,-3.0686759E+000,-1.0743789E+001,-1.5595999E-001,-4.9194620E-004, 0.0000000E+000, 0.0000000E+000,-8.6420920E-002, 4.3192276E-001, 3.1910346E-004, 3.1910346E-004
