cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 2.0430869E+000, 4.9743332E-001,-5.0000000E-001, 1.0574780E+003, 1.1779327E+003, 1.2489948E+003, 1.1848311E+003, 1.0139524E+003, 8.2979357E+002, 1.1808480E+002, 1.2148921E+002, 1.4108450E+002, 2.4068190E+002, 3.0114080E+002, 2.7138889E+002,-2.0500000E+001, 7.0367083E-009, 2.3094433E-008, 1.7839202E-007, 4.4482824E-006, 6.1668944E-005, 4.3044584E-009, 2.1367335E-008, 4.5343464E-007, 1.0202317E-005, 1.6406850E-004
 4.6000000E+000, 4.2876465E+000, 1.1597552E+000, 1.5000000E+000, 1.0900711E+003, 1.2054491E+003, 1.2372881E+003, 1.1567245E+003, 9.9681836E+002, 8.2781280E+002, 1.2038490E+002, 1.1577878E+002, 1.5705617E+002, 2.6731284E+002, 3.1825392E+002, 2.9546616E+002,-1.8450000E+001, 7.2963006E-007, 2.0906084E-006, 1.5379835E-005, 1.8969277E-004, 1.3921882E-003, 4.4777435E-007, 4.8715892E-006, 5.0711725E-005, 4.2124077E-004, 2.8522989E-003
 8.7000000E+000, 5.1538011E+000, 1.5762591E+000, 3.5000000E+000, 1.2221167E+003, 1.1104122E+003, 1.0093349E+003, 9.0322419E+002, 8.2013429E+002, 7.3333955E+002, 1.8211573E+002, 2.5484306E+002, 2.9757050E+002, 3.2637752E+002, 3.2496172E+002, 2.8673277E+002,-1.6400000E+001, 7.2963006E-007, 2.0906084E-006, 1.5379835E-005, 1.8969277E-004, 1.3921882E-003, 4.4777435E-007, 4.8715892E-006, 5.0711725E-005, 4.2124077E-004, 2.8522989E-003
 1.2800000E+001, 5.2999916E+000, 2.0500350E+000, 5.5000000E+000, 6.4920997E+002, 6.3694834E+002, 6.4349358E+002, 6.4252917E+002, 6.3444057E+002, 6.0960978E+002, 1.9576517E+002, 2.2954252E+002, 2.5287566E+002, 2.6027610E+002, 2.5384757E+002, 2.3658465E+002,-1.4350000E+001, 4.5464888E-005, 1.1508657E-004, 4.3607879E-004, 2.8895616E-003, 9.4773301E-003, 3.2114192E-005, 3.9661848E-004, 1.6426998E-003, 4.9704296E-003, 1.1447567E-002
 1.6900000E+001, 5.1677811E+000, 2.4558733E+000, 7.5000000E+000, 3.8601114E+002, 4.1664797E+002, 4.5667422E+002, 4.8332174E+002, 4.9234450E+002, 4.9333231E+002, 9.5045507E+001, 1.3282216E+002, 1.7088592E+002, 1.8472141E+002, 1.7827509E+002, 1.6869424E+002,-1.2300000E+001, 4.5464888E-005, 1.1508657E-004, 4.3607879E-004, 2.8895616E-003, 9.4773301E-003, 3.2114192E-005, 3.9661848E-004, 1.6426998E-003, 4.9704296E-003, 1.1447567E-002
 2.1000000E+001, 5.0538145E+000, 2.6889846E+000, 9.5000000E+000, 3.1358556E+002, 3.2771126E+002, 3.5610427E+002, 3.8056524E+002, 3.9374623E+002, 4.0311273E+002, 3.3071045E+001, 5.1518171E+001, 8.4796409E+001, 1.0462811E+002, 1.1177891E+002, 1.1144735E+002,-1.0250000E+001, 1.2672848E-003, 2.1755657E-003, 3.8620883E-003, 1.4580554E-002, 2.6303088E-002, 2.8435337E-003, 1.1319271E-002, 1.1063570E-002, 2.1722275E-002, 2.7440520E-002
 2.5100000E+001, 4.9378834E+000, 3.1537870E+000, 1.1500000E+001, 2.9662032E+002, 2.9975685E+002, 3.0880536E+002, 3.2275629E+002, 3.3487393E+002, 3.4514873E+002, 6.5149036E+000, 1.2815998E+001, 2.5912854E+001, 4.4241737E+001, 5.7272161E+001, 6.8027515E+001,-8.2000000E+000, 1.4772597E-002, 1.2873323E-002, 1.9552406E-002, 4.0347487E-002, 4.9579323E-002, 1.6696478E-002, 2.1387199E-002, 2.6078710E-002, 3.8544204E-002, 3.9885262E-002
 2.9200000E+001, 4.8299916E+000, 3.4260282E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 6.7628018E-002, 5.6916744E-002, 6.8264494E-002, 8.0327822E-002, 7.9211983E-002, 4.3611169E-002, 4.7423458E-002, 5.2690702E-002, 6.1700865E-002, 5.1270574E-002
 3.3300000E+001, 4.4712081E+000, 3.5786611E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 2.6761991E-001, 1.9651603E-001, 1.8486937E-001, 1.5176827E-001, 1.1508200E-001, 1.7042187E-001, 1.1267600E-001, 1.1876076E-001, 1.1688157E-001, 7.5740525E-002
 3.7400000E+001, 3.8839368E+000, 3.5636326E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 1.1373080E+000, 7.8880048E-001, 5.7114227E-001, 3.1699392E-001, 1.5730056E-001, 2.8543498E-001, 5.0114744E-001, 4.4148724E-001, 2.3718031E-001, 9.2945514E-002
 4.1500000E+001, 3.1212778E+000, 3.3168561E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.2364723E+000, 1.2513289E+000, 1.2389743E+000, 6.6323844E-001, 1.9504726E-001, 8.8980758E-002, 1.4643030E-001, 2.6503450E-001, 4.1005236E-001, 1.1897252E-001
 4.5600000E+001, 2.0669698E+000, 2.8737626E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 1.1211881E+000, 6.8716096E-001, 4.7813236E-001, 2.9627426E-001, 1.5714390E-001, 3.2129013E-001, 4.5889120E-001, 3.5890100E-001, 2.3287637E-001, 9.3752107E-002
 4.9700000E+001, 1.4796193E+000, 2.2986569E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 2.7319448E-001, 1.7904514E-001, 1.6143660E-001, 1.4648982E-001, 1.1745896E-001, 1.6360464E-001, 8.8104189E-002, 1.0413347E-001, 1.0490421E-001, 6.7221013E-002
 5.3800000E+001, 1.0270435E+000, 1.7009151E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 6.7416079E-002, 5.3282811E-002, 6.3134799E-002, 8.1486392E-002, 8.2427009E-002, 4.1174390E-002, 3.8565063E-002, 5.1365008E-002, 5.8999192E-002, 4.9172611E-002
 5.7900000E+001, 7.1267721E-001, 1.2058980E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.2000000E+000, 1.6258863E-002, 1.2470170E-002, 2.0074952E-002, 4.2304841E-002, 5.1870132E-002, 1.5548346E-002, 1.6976298E-002, 2.5544056E-002, 3.8493199E-002, 3.6848696E-002
 6.2000000E+001, 5.1020898E-001, 8.5606970E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0250000E+001, 1.4996991E-003, 1.8782292E-003, 3.8822888E-003, 1.6934461E-002, 2.7435152E-002, 2.3470348E-003, 4.5164396E-003, 7.9604738E-003, 2.1038400E-002, 2.6309010E-002
 6.6100000E+001, 3.7758807E-001, 6.1868305E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2300000E+001, 4.9046665E-005, 5.7094968E-005, 1.9297969E-004, 4.8031894E-003, 1.0688075E-002, 2.8222404E-005, 7.0953243E-005, 2.9011073E-004, 9.2236364E-003, 1.2933737E-002
 7.0200000E+001, 2.5831812E-001, 4.0848283E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4350000E+001, 4.9046665E-005, 5.7094968E-005, 1.9297969E-004, 4.8031894E-003, 1.0688075E-002, 2.8222404E-005, 7.0953243E-005, 2.9011073E-004, 9.2236364E-003, 1.2933737E-002
 7.4300000E+001, 2.0409844E-001, 3.1391818E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+001, 7.9188906E-007, 1.3464775E-006, 3.3935396E-006, 3.6836125E-004, 1.4043099E-003, 4.0622073E-007, 1.1540415E-006, 4.0648811E-006, 8.2173101E-004, 2.2044221E-003
 7.8400000E+001, 1.6640910E-001, 2.4711561E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8450000E+001, 7.9188906E-007, 1.3464775E-006, 3.3935396E-006, 3.6836125E-004, 1.4043099E-003, 4.0622073E-007, 1.1540415E-006, 4.0648811E-006, 8.2173101E-004, 2.2044221E-003
 8.2500000E+001, 1.3236748E-001, 1.8051911E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 7.6303761E-009, 2.5722759E-008, 4.6130634E-008, 7.3248616E-006, 6.0349938E-005, 3.6235478E-009, 2.3228128E-008, 3.3248285E-008, 1.6044943E-005, 8.5792183E-005
