s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.0003347E+000, 1.0587548E+001,-2.1721889E+000,-9.2519628E+000,-1.9739387E-001,-2.3117979E-004, 0.0000000E+000, 8.5677119E-001,-3.3116896E-001,-1.7745748E-001, 2.2891390E-004, 3.5906698E-001
 1.0000353E+001, 1.0617620E+001,-2.1209613E+000,-8.5810728E+000,-1.8676075E-001,-2.2854883E-004, 0.0000000E+000, 8.5750998E-001, 4.3090303E-001, 5.8610643E-001, 2.2891392E-004, 3.6789094E-001
 1.1000221E+001, 1.0578975E+001,-2.0541142E+000,-9.1375354E+000,-1.8455979E-001,-2.2648107E-004, 0.0000000E+000, 8.5880713E-001,-9.6743893E-002, 6.1345786E-002, 2.2891392E-004, 3.7671452E-001
 1.2000519E+001, 1.0592185E+001,-2.0349428E+000,-9.6433173E+000,-1.7956981E-001,-2.2595498E-004, 0.0000000E+000, 8.6123433E-001,-5.6415395E-001,-4.0463654E-001, 2.2891392E-004, 3.8553837E-001
 1.3000409E+001, 1.0605538E+001,-1.9898190E+000,-9.4591258E+000,-1.7330644E-001,-2.2399226E-004, 0.0000000E+000, 8.6724579E-001,-3.0379542E-001,-1.4969149E-001, 2.2891392E-004, 3.9436368E-001
 1.4000173E+001, 1.0600625E+001,-1.8792788E+000,-8.6119547E+000,-1.6668227E-001,-2.2160233E-004, 0.0000000E+000, 8.7247760E-001, 6.4806055E-001, 8.1496550E-001, 2.2891392E-004, 4.0318513E-001
 1.5000656E+001, 1.0578276E+001,-1.8779650E+000,-1.0299010E+001,-1.6174093E-001,-2.2142304E-004, 0.0000000E+000, 8.7506271E-001,-1.0417976E+000,-8.8559959E-001, 2.2891392E-004, 4.1201085E-001
 1.6000767E+001, 1.0575201E+001,-1.7782460E+000,-8.7905416E+000,-1.5667028E-001,-2.2099358E-004, 0.0000000E+000, 8.7793786E-001, 5.6743588E-001, 7.2746034E-001, 2.2891392E-004, 4.2083672E-001
 1.7000509E+001, 1.0488988E+001,-1.7208307E+000,-9.5979691E+000,-1.5359274E-001,-2.1825252E-004, 0.0000000E+000, 8.7946880E-001,-2.6496329E-001,-1.0415441E-001, 2.2891392E-004, 4.2965993E-001
 1.8000086E+001, 1.0586256E+001,-1.6948231E+000,-9.6359576E+000,-1.5331061E-001,-2.1535034E-004, 0.0000000E+000, 8.8217285E-001,-1.7567786E-001,-1.5878100E-002, 2.2891392E-004, 4.3848069E-001
 1.9000381E+001, 1.0568033E+001,-1.6150437E+000,-9.5702276E+000,-1.5303211E-001,-2.1341092E-004, 0.0000000E+000, 8.8479707E-001,-5.1022056E-002, 1.1431283E-001, 2.2891392E-004, 4.4730372E-001
 2.0000114E+001, 1.0510780E+001,-1.5549782E+000,-9.7050221E+000,-1.4813977E-001,-2.1008447E-004, 0.0000000E+000, 8.8662156E-001,-1.7520559E-001,-1.0948460E-002, 2.2891392E-004, 4.5612748E-001
 2.1000252E+001, 1.0530267E+001,-1.4936342E+000,-9.5240746E+000,-1.4451744E-001,-2.0863842E-004, 0.0000000E+000, 8.8886156E-001, 9.4329012E-002, 2.5669393E-001, 2.2891392E-004, 4.6495063E-001
 2.2000237E+001, 1.0522595E+001,-1.4460302E+000,-1.0083783E+001,-1.3987812E-001,-2.0653983E-004, 0.0000000E+000, 8.9143627E-001,-4.2039612E-001,-2.5586663E-001, 2.2891392E-004, 4.7377497E-001
 2.3000696E+001, 1.0496543E+001,-1.4023614E+000,-9.6966186E+000,-1.3352006E-001,-2.0548614E-004, 0.0000000E+000, 8.9399559E-001,-3.3484892E-003, 1.5783312E-001, 2.2891392E-004, 4.8260085E-001
 2.4000299E+001, 1.0509857E+001,-1.3682379E+000,-9.7141206E+000,-1.2611687E-001,-2.0343380E-004, 0.0000000E+000, 8.9685019E-001, 3.1022372E-002, 1.9802816E-001, 2.2891392E-004, 4.9142479E-001
 2.5000181E+001, 1.0454944E+001,-1.3091887E+000,-1.0094590E+001,-1.1759684E-001,-1.9889320E-004, 0.0000000E+000, 8.9761499E-001,-3.3458543E-001,-1.6901520E-001, 2.2891392E-004, 5.0024595E-001
 2.6000547E+001, 1.0570982E+001,-1.2504845E+000,-8.8336128E+000,-1.1278537E-001,-1.9867501E-004, 0.0000000E+000, 8.9664529E-001, 1.1043733E+000, 1.2705458E+000, 2.2891392E-004, 5.0907115E-001
 2.7000538E+001, 1.0496534E+001,-1.2276974E+000,-1.0816073E+001,-1.0704418E-001,-1.9546644E-004, 0.0000000E+000, 8.9705942E-001,-9.1975752E-001,-7.5741659E-001, 2.2891392E-004, 5.1789689E-001
 2.8000153E+001, 1.0578941E+001,-1.1928626E+000,-1.0303680E+001,-1.0313179E-001,-1.9605585E-004, 0.0000000E+000, 8.9835852E-001,-2.8969259E-001,-1.2257049E-001, 2.2891392E-004, 5.2671812E-001
 2.9000048E+001, 1.0496691E+001,-1.1311984E+000,-1.0025510E+001,-9.9230636E-002,-1.9470230E-004, 0.0000000E+000, 9.0016986E-001,-2.4590955E-002, 1.4072711E-001, 2.2891392E-004, 5.3554011E-001
 3.0000149E+001, 1.0529459E+001,-1.0581227E+000,-9.6514693E+000,-9.6152465E-002,-1.9215388E-004, 0.0000000E+000, 9.0313684E-001, 4.5270106E-001, 6.2665901E-001, 2.2891392E-004, 5.4436404E-001
 3.1000006E+001, 1.0526525E+001,-9.9507466E-001,-1.0786451E+001,-9.4691619E-002,-1.9216809E-004, 0.0000000E+000, 9.0382889E-001,-6.0602850E-001,-4.4605625E-001, 2.2891392E-004, 5.5318728E-001
 3.2000267E+001, 1.0488627E+001,-9.3195885E-001,-1.0044189E+001,-9.1748170E-002,-1.9342978E-004, 0.0000000E+000, 8.9464614E-001, 1.4645537E-001, 3.1518365E-001, 2.2891392E-004, 5.6201157E-001
 3.3000549E+001, 1.0478438E+001,-8.2165807E-001,-9.3213254E+000,-8.7852064E-002,-1.9175540E-004, 0.0000000E+000, 8.7975649E-001, 9.5791827E-001, 1.1271669E+000, 2.2891392E-004, 5.7083721E-001
 3.4000534E+001, 1.0435074E+001,-7.7448842E-001,-1.1044603E+001,-8.3983196E-002,-1.9625282E-004, 0.0000000E+000, 8.6312813E-001,-7.7518845E-001,-6.0506865E-001, 2.2891392E-004, 5.7966294E-001
 3.5000542E+001, 1.0340496E+001,-7.1271574E-001,-9.8779120E+000,-7.6379134E-002,-1.9454953E-004, 0.0000000E+000, 8.5928485E-001, 3.6302215E-001, 5.3257917E-001, 2.2891392E-004, 5.8848625E-001
 3.6000603E+001, 1.0260074E+001,-6.6794762E-001,-1.0133707E+001,-6.7154421E-002,-1.9387453E-004, 0.0000000E+000, 8.4822651E-001, 7.0498236E-002, 2.3929766E-001, 2.2891392E-004, 5.9731001E-001
 3.7000122E+001, 1.0279032E+001,-5.9061345E-001,-1.0903530E+001,-6.3768916E-002,-1.8692374E-004, 0.0000000E+000, 8.4916686E-001,-6.0247279E-001,-4.2990051E-001, 2.2891392E-004, 6.0613214E-001
 3.8000568E+001, 1.0179006E+001,-4.9532070E-001,-9.9840168E+000,-5.7794164E-002,-1.7692625E-004, 0.0000000E+000, 8.4102047E-001, 3.1681299E-001, 4.8271817E-001, 2.2891392E-004, 6.1495562E-001
 3.9000343E+001, 9.8952023E+000,-4.0414880E-001,-1.0200505E+001,-5.6581233E-002,-1.6116728E-004, 0.0000000E+000, 8.3650513E-001,-9.0361266E-002, 7.0311202E-002, 2.2891392E-004, 6.2378065E-001
 4.0000488E+001, 1.0235450E+001,-3.3446086E-001,-1.0273237E+001,-5.4520734E-002,-1.5304100E-004, 0.0000000E+000, 8.3770000E-001, 2.3623055E-001, 4.1077881E-001, 2.2891392E-004, 6.3260395E-001
 4.1000278E+001, 1.0211450E+001,-2.4030123E-001,-1.0256278E+001,-5.2954574E-002,-1.5044486E-004, 0.0000000E+000, 8.3506979E-001, 3.2484207E-001, 4.9683514E-001, 2.2891392E-004, 6.4142784E-001
 4.2000477E+001, 1.0323171E+001,-1.8326379E-001,-1.1317924E+001,-5.1643959E-002,-1.4371844E-004, 0.0000000E+000, 8.3482062E-001,-5.6742888E-001,-3.9498392E-001, 2.2891392E-004, 6.5025086E-001
 4.3000130E+001, 1.0358015E+001,-9.6398803E-002,-1.0292947E+001,-5.1191627E-002,-1.4813769E-004, 0.0000000E+000, 8.3117823E-001, 5.7858520E-001, 7.4850800E-001, 2.2891392E-004, 6.5907415E-001
 4.4000271E+001, 9.9856883E+000,-2.3642226E-002,-1.1128977E+001,-5.1728755E-002,-1.4636535E-004, 0.0000000E+000, 8.3388871E-001,-5.5368344E-001,-3.8491764E-001, 2.2891392E-004, 6.6789696E-001
 4.5000412E+001, 8.0582937E+000, 1.2964971E-001,-9.9882479E+000,-4.9504061E-002,-1.4491240E-004, 0.0000000E+000, 8.3337760E-001,-1.1791700E+000,-1.0165759E+000, 2.2891392E-004, 6.7672212E-001
 4.6000980E+001, 5.8312402E+000, 2.5127732E-001,-7.5909745E+000,-4.7479079E-002,-1.4188812E-004, 0.0000000E+000, 8.3145827E-001,-8.8135818E-001,-7.2461973E-001, 2.2891392E-004, 6.8555037E-001
 4.7000935E+001, 4.1506138E+000, 3.4967773E-001,-6.1997118E+000,-4.5708097E-002,-1.3053765E-004, 0.0000000E+000, 8.3102468E-001,-1.0651183E+000,-9.1423422E-001, 2.2891392E-004, 6.9437581E-001
 4.8001064E+001, 2.4271335E+000, 4.4918024E-001,-4.3878471E+000,-4.5113861E-002,-1.3637670E-004, 0.0000000E+000, 8.3188574E-001,-8.7173158E-001,-7.2489781E-001, 2.2891392E-004, 7.0320072E-001
 4.9000710E+001, 1.1993833E+000, 5.0478125E-001,-3.2738884E+000,-4.4860088E-002,-1.3406657E-004, 0.0000000E+000, 8.3322689E-001,-9.1976340E-001,-7.8149108E-001, 2.2891392E-004, 7.1202410E-001
 5.0001213E+001, 9.4789085E-001, 5.1297761E-001,-2.3648062E+000,-4.3665861E-002,-1.3238258E-004, 0.0000000E+000, 8.3490677E-001,-2.5156631E-001,-1.1282923E-001, 2.2891392E-004, 7.2084980E-001
 5.1001175E+001, 6.1284855E-001, 5.1774135E-001,-1.9831600E+000,-4.3619954E-002,-1.3123730E-004, 0.0000000E+000, 8.3641956E-001,-1.9764609E-001,-5.9901755E-002, 2.2891392E-004, 7.2967574E-001
 5.2001183E+001, 3.8403448E-001, 5.1907248E-001,-1.6624127E+000,-4.3280206E-002,-1.2989257E-004, 0.0000000E+000, 8.3681776E-001,-1.0438052E-001, 3.4101942E-002, 2.2891392E-004, 7.3850013E-001
 5.3000423E+001, 3.2679350E-001, 5.1805212E-001,-1.7297563E+000,-4.2061150E-002,-1.2084832E-004, 0.0000000E+000, 8.3883254E-001,-2.2323616E-001,-8.8260125E-002, 2.2891392E-004, 7.4732015E-001
 5.4001095E+001, 3.1381770E-001, 5.1652581E-001,-1.5248284E+000,-4.1040455E-002,-1.1322029E-004, 0.0000000E+000, 8.4199541E-001,-2.9219923E-002, 1.0635680E-001, 2.2891392E-004, 7.5614329E-001
 5.5000179E+001, 2.8873878E-001, 5.1626271E-001,-1.5462357E+000,-4.0973190E-002,-1.1090219E-004, 0.0000000E+000, 8.4411877E-001,-7.3384925E-002, 6.1800456E-002, 2.2891392E-004, 7.6496569E-001
 5.6000656E+001, 2.7741359E-001, 5.1457374E-001,-1.4639097E+000,-4.1302028E-002,-1.0959584E-004, 0.0000000E+000, 8.4636527E-001,-1.9197078E-003, 1.3303124E-001, 2.2891392E-004, 7.7378804E-001
 5.7000175E+001, 2.6428809E-001, 5.1188094E-001,-1.5189372E+000,-4.1231814E-002,-1.0797658E-004, 0.0000000E+000, 8.4885589E-001,-7.0970675E-002, 6.4747946E-002, 2.2891392E-004, 7.8261146E-001
 5.8001495E+001, 2.4674065E-001, 5.0926111E-001,-1.4596013E+000,-4.1299156E-002,-1.0762266E-004, 0.0000000E+000, 8.5190258E-001,-2.8465666E-002, 1.0689627E-001, 2.2891392E-004, 7.9143880E-001
 5.9001213E+001, 2.0282713E-001, 5.0627552E-001,-1.4311948E+000,-4.1369367E-002,-1.0558638E-004, 0.0000000E+000, 8.5587496E-001,-4.3545037E-002, 9.2307811E-002, 2.2891392E-004, 8.0026710E-001
 6.0000366E+001, 1.5836720E-001, 5.0325855E-001,-1.3659709E+000,-4.1728061E-002,-1.0613422E-004, 0.0000000E+000, 8.5990615E-001,-2.2355847E-002, 1.1372679E-001, 2.2891392E-004, 8.0908559E-001
 6.1001892E+001, 1.5548869E-001, 4.9966048E-001,-1.3500609E+000,-4.1737005E-002,-1.0769042E-004, 0.0000000E+000, 8.6314362E-001,-1.0217022E-002, 1.2638722E-001, 2.2891392E-004, 8.1791336E-001
 6.2000317E+001, 1.5356109E-001, 4.9663096E-001,-1.3726748E+000,-4.1686841E-002,-1.0901479E-004, 0.0000000E+000, 8.6592402E-001,-3.4924100E-002, 1.0164542E-001, 2.2891392E-004, 8.2673702E-001
 6.3001740E+001, 1.5161780E-001, 4.9384567E-001,-1.3454104E+000,-4.1624359E-002,-1.1036382E-004, 0.0000000E+000, 8.6836270E-001,-1.0117189E-002, 1.2668102E-001, 2.2891392E-004, 8.3555950E-001
 6.4001297E+001, 1.4969198E-001, 4.9101148E-001,-1.3665524E+000,-4.1553456E-002,-1.1104667E-004, 0.0000000E+000, 8.7051413E-001,-3.4073104E-002, 1.0300067E-001, 2.2891392E-004, 8.4438731E-001
 6.5000000E+001, 1.4614171E-001, 4.8766056E-001,-1.3470398E+000,-4.1370286E-002,-1.1096757E-004, 0.0000000E+000, 8.7269971E-001,-1.9426726E-002, 1.1798092E-001, 2.2891392E-004, 8.5320374E-001
