s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 9.0007839E+000, 1.0516842E+001,-1.6669078E+000,-8.8017738E+000,-1.5083971E-001,-2.8916511E-004, 0.0000000E+000, 8.5092885E-001, 5.5788756E-001, 7.4796022E-001, 2.3301892E-004, 3.5907360E-001
 1.0000177E+001, 1.0563275E+001,-1.6287857E+000,-8.9310546E+000,-1.3554965E-001,-2.9258732E-004, 0.0000000E+000, 8.5494501E-001, 5.3375548E-001, 7.2253783E-001, 2.3301894E-004, 3.6789677E-001
 1.1000504E+001, 1.0474780E+001,-1.6017025E+000,-1.0243487E+001,-1.2531296E-001,-2.9076139E-004, 0.0000000E+000, 8.5611463E-001,-8.2289267E-001,-6.3989812E-001, 2.3301894E-004, 3.7671866E-001
 1.2000692E+001, 1.0590738E+001,-1.4961493E+000,-8.9472994E+000,-1.1878476E-001,-2.8839857E-004, 0.0000000E+000, 8.5987999E-001, 6.9069230E-001, 8.8809593E-001, 2.3301894E-004, 3.8554484E-001
 1.3000855E+001, 1.0559786E+001,-1.4864282E+000,-1.0472337E+001,-1.1199949E-001,-2.8512051E-004, 0.0000000E+000, 8.5875991E-001,-8.4220378E-001,-6.5250434E-001, 2.3301894E-004, 3.9436990E-001
 1.4000711E+001, 1.0633969E+001,-1.3876165E+000,-8.7604025E+000,-1.0541536E-001,-2.8753890E-004, 0.0000000E+000, 8.5556501E-001, 1.0399911E+000, 1.2358123E+000, 2.3301894E-004, 4.0319427E-001
 1.5000738E+001, 1.0358138E+001,-1.2758629E+000,-1.0378516E+001,-1.0190424E-001,-2.7980888E-004, 0.0000000E+000, 8.5458840E-001,-7.2732070E-001,-5.4383715E-001, 2.3301894E-004, 4.1201740E-001
 1.6000534E+001, 1.0331981E+001,-1.1904148E+000,-9.8325856E+000,-8.9491704E-002,-2.6886983E-004, 0.0000000E+000, 8.4523157E-001,-1.3312894E-001, 6.4451116E-002, 2.3301894E-004, 4.2083971E-001
 1.7000860E+001, 1.0624299E+001,-1.1719143E+000,-9.8823025E+000,-8.1954215E-002,-2.7056604E-004, 0.0000000E+000, 8.3056255E-001, 1.2798634E-001, 3.1842010E-001, 2.3301894E-004, 4.2966473E-001
 1.8000084E+001, 1.0407042E+001,-1.0491178E+000,-9.4410810E+000,-8.2190752E-002,-2.6147557E-004, 0.0000000E+000, 8.2901311E-001, 4.7284600E-001, 6.6340368E-001, 2.3301894E-004, 4.3848656E-001
 1.9000504E+001, 1.0502746E+001,-9.8497948E-001,-1.0040627E+001,-8.0742156E-002,-2.6358091E-004, 0.0000000E+000, 8.2083325E-001, 2.4658903E-002, 2.1696700E-001, 2.3301894E-004, 4.4730825E-001
 2.0000238E+001, 1.0539409E+001,-9.1100752E-001,-1.0496022E+001,-7.6046499E-002,-2.6370030E-004, 0.0000000E+000, 8.2025826E-001,-3.1097163E-001,-1.2367276E-001, 2.3301894E-004, 4.5613225E-001
 2.1000523E+001, 1.0376964E+001,-8.2942784E-001,-1.0054829E+001,-7.0069837E-002,-2.5628430E-004, 0.0000000E+000, 8.1400037E-001, 4.3231748E-002, 2.3638176E-001, 2.3301894E-004, 4.6495688E-001
 2.2000978E+001, 1.0203428E+001,-7.3172532E-001,-1.0014594E+001,-6.8712494E-002,-2.4613999E-004, 0.0000000E+000, 8.1578596E-001, 1.1162190E-002, 2.0393615E-001, 2.3301894E-004, 4.7378402E-001
 2.3000402E+001, 1.0448704E+001,-6.6278950E-001,-1.0670195E+001,-6.6358437E-002,-2.4352936E-004, 0.0000000E+000, 8.1633678E-001,-3.2924359E-001,-1.3454603E-001, 2.3301894E-004, 4.8260724E-001
 2.4000555E+001, 1.0548442E+001,-6.0432279E-001,-1.0268198E+001,-6.7406937E-002,-2.4242153E-004, 0.0000000E+000, 8.2959600E-001, 2.4379738E-001, 4.3786833E-001, 2.3301894E-004, 4.9142846E-001
 2.5000963E+001, 1.0479613E+001,-4.7038179E-001,-1.0830820E+001,-7.1259218E-002,-2.4250414E-004, 0.0000000E+000, 8.2050909E-001,-2.6499027E-001,-7.2581432E-002, 2.3301894E-004, 5.0025527E-001
 2.6000370E+001, 1.0190074E+001,-3.7582598E-001,-1.0520064E+001,-6.6320315E-002,-2.3024500E-004, 0.0000000E+000, 8.2738529E-001,-1.4030469E-001, 5.5019436E-002, 2.3301894E-004, 5.0907786E-001
 2.7000025E+001, 1.0599830E+001,-3.3626934E-001,-1.1357717E+001,-6.3217335E-002,-2.2993003E-004, 0.0000000E+000, 8.3459791E-001,-5.1480781E-001,-3.2300565E-001, 2.3301894E-004, 5.1789766E-001
 2.8000750E+001, 1.0243646E+001,-1.9979589E-001,-9.8816614E+000,-6.2351207E-002,-2.2295442E-004, 0.0000000E+000, 8.2324426E-001, 7.2833615E-001, 9.2285841E-001, 2.3301894E-004, 5.2672319E-001
 2.9000202E+001, 1.0570885E+001,-1.1571751E-001,-1.0915193E+001,-6.3116174E-002,-2.2475362E-004, 0.0000000E+000, 8.1809707E-001, 9.5832769E-002, 2.9473078E-001, 2.3301894E-004, 5.3554755E-001
 3.0000210E+001, 9.9279342E+000,-4.2977034E-002,-1.1217141E+001,-6.0153037E-002,-2.2294770E-004, 0.0000000E+000, 8.1336107E-001,-7.7629218E-001,-5.7919840E-001, 2.3301894E-004, 5.4436901E-001
 3.1000219E+001, 1.0532595E+001,-4.7575641E-003,-1.1042108E+001,-5.9588735E-002,-2.2057347E-004, 0.0000000E+000, 8.0854448E-001, 4.0754747E-002, 2.3446427E-001, 2.3301894E-004, 5.5319231E-001
 3.2000854E+001, 9.3342395E+000, 1.0683620E-001,-1.0915305E+001,-5.7648459E-002,-2.1971953E-004, 0.0000000E+000, 8.0280978E-001,-9.1551280E-001,-7.2928743E-001, 2.3301894E-004, 5.6201966E-001
 3.3000767E+001, 6.2823243E+000, 2.7907359E-001,-8.3836099E+000,-5.5634049E-002,-2.1269771E-004, 0.0000000E+000, 8.0616140E-001,-1.2530108E+000,-1.0718974E+000, 2.3301894E-004, 5.7084609E-001
 3.4000896E+001, 3.1682889E+000, 4.6148750E-001,-6.1102928E+000,-5.4823802E-002,-2.0878159E-004, 0.0000000E+000, 7.9940942E-001,-1.9086099E+000,-1.7361395E+000, 2.3301894E-004, 5.7967156E-001
 3.5000057E+001, 1.3967096E+000, 5.4658340E-001,-3.7794312E+000,-5.3455355E-002,-2.0409492E-004, 0.0000000E+000, 8.0209906E-001,-1.2517645E+000,-1.0876985E+000, 2.3301894E-004, 5.8849241E-001
 3.6001278E+001, 7.1866073E-001, 5.7005973E-001,-2.4212337E+000,-5.1946328E-002,-1.9971198E-004, 0.0000000E+000, 7.9687886E-001,-5.4787166E-001,-3.8778036E-001, 2.3301894E-004, 5.9731889E-001
 3.7001621E+001, 4.9672050E-001, 5.7014898E-001,-1.7902729E+000,-5.1285995E-002,-2.0191711E-004, 0.0000000E+000, 8.0001245E-001,-1.3291806E-001, 2.5121085E-002, 2.3301894E-004, 6.0614957E-001
 3.8001659E+001, 4.2232927E-001, 5.6829227E-001,-1.6274329E+000,-5.0303068E-002,-2.0194015E-004, 0.0000000E+000, 7.9681894E-001,-4.7898718E-002, 1.0950259E-001, 2.3301894E-004, 6.1497671E-001
 3.9000751E+001, 4.1781401E-001, 5.6234964E-001,-1.7420573E+000,-4.8284709E-002,-1.9695287E-004, 0.0000000E+000, 8.0170777E-001,-1.6659212E-001,-8.6675239E-003, 2.3301894E-004, 6.2379498E-001
 4.0000877E+001, 3.2679152E-001, 5.5690136E-001,-1.4975256E+000,-4.5969618E-002,-1.9177421E-004, 0.0000000E+000, 7.9889035E-001,-1.8310630E-002, 1.3889627E-001, 2.3301894E-004, 6.3261580E-001
 4.1000820E+001, 2.7661236E-001, 5.4641918E-001,-1.6007477E+000,-4.3878637E-002,-1.8774413E-004, 0.0000000E+000, 8.0122468E-001,-1.7865363E-001,-2.0557862E-002, 2.3301894E-004, 6.4143993E-001
 4.2001583E+001, 2.1645835E-001, 5.3620179E-001,-1.3985067E+000,-4.0662058E-002,-1.8616047E-004, 0.0000000E+000, 8.0132331E-001,-4.3241911E-002, 1.1462848E-001, 2.3301894E-004, 6.5026688E-001
 4.3001194E+001, 1.9816611E-001, 5.2558863E-001,-1.4196602E+000,-3.8481560E-002,-1.8183857E-004, 0.0000000E+000, 8.0183061E-001,-9.0169001E-002, 6.7261775E-002, 2.3301894E-004, 6.5909259E-001
 4.4000134E+001, 1.9259873E-001, 5.2097724E-001,-1.2968155E+000,-3.7865252E-002,-1.7725308E-004, 0.0000000E+000, 8.0311191E-001, 2.3254116E-002, 1.8182986E-001, 2.3301894E-004, 6.6791012E-001
 4.5001682E+001, 1.9192704E-001, 5.1727767E-001,-1.3528509E+000,-3.7687494E-002,-1.7757069E-004, 0.0000000E+000, 8.0185280E-001,-3.8054770E-002, 1.2034151E-001, 2.3301894E-004, 6.7673577E-001
 4.6001133E+001, 1.8898594E-001, 5.1396019E-001,-1.3232696E+000,-3.8140800E-002,-1.8070934E-004, 0.0000000E+000, 8.0257574E-001,-1.5781451E-002, 1.4393076E-001, 2.3301894E-004, 6.8556480E-001
 4.7000557E+001, 1.8877529E-001, 5.1033839E-001,-1.4057551E+000,-3.7961813E-002,-1.7825719E-004, 0.0000000E+000, 8.0441975E-001,-9.8800832E-002, 5.9638220E-002, 2.3301894E-004, 6.9438236E-001
 4.8000603E+001, 1.8697463E-001, 5.0698643E-001,-1.3300589E+000,-3.7647176E-002,-1.7216112E-004, 0.0000000E+000, 8.0691039E-001,-2.5529417E-002, 1.3299321E-001, 2.3301894E-004, 7.0320367E-001
 4.9001953E+001, 1.8332704E-001, 5.0454972E-001,-1.3582784E+000,-3.7363013E-002,-1.6941907E-004, 0.0000000E+000, 8.0955825E-001,-5.6363557E-002, 1.0162420E-001, 2.3301894E-004, 7.1203399E-001
 5.0001068E+001, 1.5395710E-001, 5.0044233E-001,-1.3127601E+000,-3.6099026E-002,-1.5568979E-004, 0.0000000E+000, 8.1406954E-001,-3.9769500E-002, 1.1945412E-001, 2.3301894E-004, 7.2085945E-001
 5.1000622E+001, 1.2672613E-001, 4.9597508E-001,-1.2948688E+000,-3.5274592E-002,-1.4950044E-004, 0.0000000E+000, 8.1909005E-001,-4.7611240E-002, 1.1149834E-001, 2.3301894E-004, 7.2967782E-001
 5.2000595E+001, 9.2138628E-002, 4.9063096E-001,-1.2467833E+000,-3.4896977E-002,-1.4703767E-004, 0.0000000E+000, 8.3167831E-001,-2.8469478E-002, 1.3262057E-001, 2.3301894E-004, 7.3849954E-001
 5.3000317E+001, 4.4108201E-002, 4.8444064E-001,-1.2322511E+000,-3.4515925E-002,-1.4337536E-004, 0.0000000E+000, 8.4968514E-001,-5.1777648E-002, 1.1132357E-001, 2.3301894E-004, 7.4732213E-001
 5.4000240E+001, 8.6652948E-004, 4.7900543E-001,-1.1704900E+000,-3.3361919E-002,-1.4063681E-004, 0.0000000E+000, 8.6667753E-001,-2.1730512E-002, 1.4255695E-001, 2.3301894E-004, 7.5614363E-001
 5.5001602E+001, 0.0000000E+000, 4.7618635E-001,-1.1870332E+000,-3.3548296E-002,-1.5052886E-004, 0.0000000E+000, 8.6902412E-001,-4.0503451E-002, 1.2447842E-001, 2.3301894E-004, 7.6497365E-001
 5.6001247E+001, 0.0000000E+000, 4.7256325E-001,-1.1692279E+000,-3.3775552E-002,-1.5791217E-004, 0.0000000E+000, 8.7003966E-001,-2.5052117E-002, 1.3944158E-001, 2.3301894E-004, 7.7380219E-001
 5.7001740E+001, 0.0000000E+000, 4.6935126E-001,-1.1678175E+000,-3.3738626E-002,-1.6004406E-004, 0.0000000E+000, 8.7046207E-001,-2.7097602E-002, 1.3809718E-001, 2.3301894E-004, 7.8262669E-001
 5.8000717E+001, 0.0000000E+000, 4.6670049E-001,-1.1480030E+000,-3.3707765E-002,-1.6490581E-004, 0.0000000E+000, 8.6945214E-001,-1.0496549E-002, 1.5427695E-001, 2.3301894E-004, 7.9144740E-001
 5.9001717E+001, 0.0000000E+000, 4.6402965E-001,-1.1532177E+000,-3.3762816E-002,-1.6481790E-004, 0.0000000E+000, 8.6736289E-001,-2.0889620E-002, 1.4424726E-001, 2.3301894E-004, 8.0027130E-001
 6.0000683E+001, 0.0000000E+000, 4.6094056E-001,-1.1520296E+000,-3.4044238E-002,-1.6609591E-004, 0.0000000E+000, 8.6594998E-001,-2.4252864E-002, 1.4065065E-001, 2.3301894E-004, 8.0909484E-001
 6.1002102E+001, 0.0000000E+000, 4.5767514E-001,-1.1443578E+000,-3.4418106E-002,-1.6412587E-004, 0.0000000E+000, 8.6680033E-001,-1.9454239E-002, 1.4553544E-001, 2.3301894E-004, 8.1792047E-001
 6.2001762E+001, 0.0000000E+000, 4.5422420E-001,-1.1429544E+000,-3.4496781E-002,-1.6173775E-004, 0.0000000E+000, 8.6827405E-001,-2.0320676E-002, 1.4488528E-001, 2.3301894E-004, 8.2674878E-001
 6.3000404E+001, 0.0000000E+000, 4.5143799E-001,-1.1323671E+000,-3.4468080E-002,-1.6133452E-004, 0.0000000E+000, 8.6961640E-001,-1.1397352E-002, 1.5405789E-001, 2.3301894E-004, 8.3556509E-001
 6.4001152E+001, 0.0000000E+000, 4.4878535E-001,-1.1330550E+000,-3.4490207E-002,-1.6186524E-004, 0.0000000E+000, 8.7084109E-001,-1.3612127E-002, 1.5191938E-001, 2.3301894E-004, 8.4438633E-001
 6.5000000E+001, 0.0000000E+000, 4.4612417E-001,-1.1274944E+000,-3.4498423E-002,-1.6220226E-004, 0.0000000E+000, 8.7231875E-001,-9.4643967E-003, 1.5628789E-001, 2.3301894E-004, 8.5320803E-001
