cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 4.3022570E+000, 4.9304210E-001,-5.0000000E-001, 1.1714436E+003, 1.2813522E+003, 1.3101098E+003, 1.1530752E+003, 9.4680191E+002, 7.7195393E+002, 1.1719793E+002, 1.0221088E+002, 1.5376984E+002, 2.7852735E+002, 3.0528242E+002, 2.4522582E+002,-2.0500000E+001, 4.7864431E-009, 1.3313888E-008, 5.3151151E-008, 1.4215365E-005, 1.3653374E-004, 1.1069824E-009, 4.8870569E-009, 9.0410768E-008, 3.6421244E-005, 4.4913009E-004
 4.6000000E+000, 6.7113256E+000, 1.4493697E+000, 1.5000000E+000, 1.1743025E+003, 1.2800253E+003, 1.2937136E+003, 1.1623890E+003, 9.5698076E+002, 7.7165139E+002, 1.2060204E+002, 1.0283214E+002, 1.6397010E+002, 2.8110635E+002, 2.8659231E+002, 2.4126687E+002,-1.8450000E+001, 5.1161631E-007, 7.9344960E-007, 5.6961113E-006, 4.2692708E-004, 1.7744973E-003, 1.4688025E-007, 3.6672523E-007, 1.8691760E-005, 1.1060997E-003, 4.2612593E-003
 8.7000000E+000, 7.1398875E+000, 1.9943217E+000, 3.5000000E+000, 1.2297744E+003, 1.1071661E+003, 1.0118257E+003, 9.2893254E+002, 8.2945327E+002, 7.1260865E+002, 2.1156903E+002, 2.7291004E+002, 3.1686701E+002, 3.3259228E+002, 3.0365760E+002, 2.4162559E+002,-1.6400000E+001, 5.1161631E-007, 7.9344960E-007, 5.6961113E-006, 4.2692708E-004, 1.7744973E-003, 1.4688025E-007, 3.6672523E-007, 1.8691760E-005, 1.1060997E-003, 4.2612593E-003
 1.2800000E+001, 6.7484944E+000, 2.3117618E+000, 5.5000000E+000, 6.4086919E+002, 6.3503497E+002, 6.5574481E+002, 6.6398581E+002, 6.5067785E+002, 6.0614957E+002, 1.9755079E+002, 2.2709763E+002, 2.5847468E+002, 2.6386766E+002, 2.5655745E+002, 2.1882639E+002,-1.4350000E+001, 3.2889638E-005, 3.4855961E-005, 2.3446942E-004, 4.7514576E-003, 1.0696221E-002, 1.3834660E-005, 2.5267324E-005, 6.7562473E-004, 1.0658631E-002, 1.1361207E-002
 1.6900000E+001, 6.3901806E+000, 2.4604554E+000, 7.5000000E+000, 3.8838891E+002, 4.1497244E+002, 4.5058753E+002, 4.8405901E+002, 5.0016545E+002, 5.0312893E+002, 8.2894796E+001, 1.1134850E+002, 1.4201240E+002, 1.6522373E+002, 1.7595359E+002, 1.7463373E+002,-1.2300000E+001, 3.2889638E-005, 3.4855961E-005, 2.3446942E-004, 4.7514576E-003, 1.0696221E-002, 1.3834660E-005, 2.5267324E-005, 6.7562473E-004, 1.0658631E-002, 1.1361207E-002
 2.1000000E+001, 6.1914156E+000, 2.7190416E+000, 9.5000000E+000, 3.1261412E+002, 3.2899250E+002, 3.5161250E+002, 3.7938218E+002, 3.9658285E+002, 4.1667478E+002, 2.1355895E+001, 4.6685583E+001, 7.3467618E+001, 9.5819949E+001, 1.0438479E+002, 1.2184177E+002,-1.0250000E+001, 8.4046454E-004, 8.5268126E-004, 4.3196186E-003, 1.9845290E-002, 2.9123494E-002, 7.9273938E-004, 1.1240694E-003, 1.3142136E-002, 2.5997211E-002, 2.7078925E-002
 2.5100000E+001, 5.9648559E+000, 3.3303617E+000, 1.1500000E+001, 2.9589037E+002, 3.0071303E+002, 3.0672176E+002, 3.2176522E+002, 3.3342157E+002, 3.4651553E+002, 2.3711786E+000, 1.1872080E+001, 2.0511465E+001, 4.7958303E+001, 4.7976309E+001, 5.9662386E+001,-8.2000000E+000, 1.1116692E-002, 1.0260882E-002, 1.9892352E-002, 4.6495642E-002, 5.4162061E-002, 9.4808749E-003, 1.1340746E-002, 2.7847957E-002, 4.3048762E-002, 4.1173439E-002
 2.9200000E+001, 5.6594370E+000, 3.9816869E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 5.7751641E-002, 5.4681806E-002, 6.6905412E-002, 8.9163569E-002, 8.1943296E-002, 2.9623516E-002, 3.6002982E-002, 5.3671449E-002, 6.4620709E-002, 5.2260168E-002
 3.3300000E+001, 5.0249031E+000, 4.3680950E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 2.3015001E-001, 1.8643515E-001, 1.7479395E-001, 1.6057758E-001, 1.1492492E-001, 8.0956862E-002, 9.6391377E-002, 1.2369116E-001, 1.1241846E-001, 6.4472314E-002
 3.7400000E+001, 4.1216427E+000, 4.3660558E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 1.2175935E+000, 7.2163613E-001, 5.1088580E-001, 3.0887506E-001, 1.4722906E-001, 3.6850845E-001, 4.8456231E-001, 3.8265145E-001, 2.3313562E-001, 7.5656525E-002
 4.1500000E+001, 3.1270031E+000, 3.8683762E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.5320648E+000, 1.4990573E+000, 1.4264609E+000, 5.6113729E-001, 1.6835845E-001, 9.1106870E-002, 1.5841632E-001, 2.9695349E-001, 3.8438918E-001, 7.2572924E-002
 4.5600000E+001, 1.8206366E+000, 2.6236240E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 1.1891768E+000, 6.6975548E-001, 4.7423902E-001, 3.0456779E-001, 1.4969978E-001, 3.8970960E-001, 4.6893715E-001, 3.6073841E-001, 2.3226759E-001, 7.0635998E-002
 4.9700000E+001, 1.2500842E+000, 1.9593705E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 2.4051925E-001, 1.7932441E-001, 1.6250717E-001, 1.5387365E-001, 1.1846602E-001, 1.2331109E-001, 9.7033443E-002, 1.0531700E-001, 9.4568384E-002, 6.2166413E-002
