cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 3.7400000E+001, 3.5185896E+000, 3.8191907E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 1.2996167E+000, 6.8213338E-001, 4.9512108E-001, 2.4492569E-001, 1.4338855E-001, 4.5781960E-001, 4.9086023E-001, 3.6003444E-001, 1.2947085E-001, 5.7767427E-002
 4.1500000E+001, 2.4057245E+000, 2.8778312E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.9690816E+000, 1.9357666E+000, 1.7153384E+000, 4.3102503E-001, 1.6983313E-001, 1.1961882E-001, 2.2505444E-001, 4.7008140E-001, 2.8491559E-001, 6.7054929E-002
 4.5600000E+001, 1.3230205E+000, 1.7477642E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 1.2135584E+000, 5.8859979E-001, 4.3609732E-001, 2.5420491E-001, 1.4466304E-001, 5.0558456E-001, 4.2637536E-001, 2.9142621E-001, 1.4787680E-001, 5.9964515E-002
 4.9700000E+001, 8.9711815E-001, 1.2150195E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 2.2251058E-001, 1.6963605E-001, 1.5312978E-001, 1.4239241E-001, 1.1227436E-001, 6.9399943E-002, 8.9268834E-002, 9.3923938E-002, 8.3817513E-002, 5.3050652E-002
 5.3800000E+001, 6.2070551E-001, 8.4004392E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 5.7984258E-002, 5.4705724E-002, 6.1206817E-002, 7.7572467E-002, 7.9882356E-002, 2.9186950E-002, 3.8653909E-002, 4.6510922E-002, 5.0474241E-002, 4.4977198E-002
 5.7900000E+001, 4.3764415E-001, 5.7949470E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.2000000E+000, 1.3071017E-002, 1.2497341E-002, 2.1323568E-002, 3.9445491E-002, 5.3559581E-002, 1.1046594E-002, 1.5356802E-002, 2.5735799E-002, 3.3262247E-002, 3.8015873E-002
 6.2000000E+001, 3.2079474E-001, 4.1212722E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0250000E+001, 1.0085627E-003, 1.4642611E-003, 4.5421465E-003, 1.4007616E-002, 2.6585144E-002, 9.7410046E-004, 3.4547838E-003, 8.9651785E-003, 1.6785051E-002, 2.5438680E-002
 6.6100000E+001, 2.4263765E-001, 3.0413697E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2300000E+001, 4.6243221E-005, 7.2052267E-005, 3.8065894E-004, 2.7778402E-003, 1.0025692E-002, 2.2085595E-005, 9.9360730E-005, 7.3711176E-004, 4.1445038E-003, 1.2554690E-002
 7.0200000E+001, 1.7071870E-001, 2.0344825E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4350000E+001, 4.6243221E-005, 7.2052267E-005, 3.8065894E-004, 2.7778402E-003, 1.0025692E-002, 2.2085595E-005, 9.9360730E-005, 7.3711176E-004, 4.1445038E-003, 1.2554690E-002
 7.4300000E+001, 1.4016124E-001, 1.6047796E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+001, 6.6680505E-007, 1.4728406E-006, 8.2804731E-006, 1.2804390E-004, 1.6032955E-003, 2.8484826E-007, 1.1367513E-006, 1.2789734E-005, 2.1187497E-004, 4.3790240E-003
 7.8400000E+001, 1.1865101E-001, 1.2851560E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.8450000E+001, 6.6680505E-007, 1.4728406E-006, 8.2804731E-006, 1.2804390E-004, 1.6032955E-003, 2.8484826E-007, 1.1367513E-006, 1.2789734E-005, 2.1187497E-004, 4.3790240E-003
 8.2500000E+001, 9.9100063E-002, 9.8858880E-002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+001, 6.2299552E-009, 2.1933522E-008, 1.1550914E-007, 2.6284375E-006, 9.8635542E-005, 3.7428277E-009, 1.1852234E-008, 1.3076669E-007, 3.7016120E-006, 4.3223711E-004
