cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 1.2340003E+001, 1.6786937E+000,-5.0000000E-001, 1.1251468E+003, 1.1856507E+003, 1.1153183E+003, 1.0024887E+003, 8.8639971E+002, 7.7005623E+002, 2.3099813E+002, 3.0937300E+002, 3.7549348E+002, 4.0737215E+002, 3.9185303E+002, 3.5952537E+002,-2.0500000E+001, 1.8518077E-027, 1.7657416E-017, 4.1184716E-013, 3.5184563E-011, 2.3469573E-005, 1.4053438E-027, 1.1977757E-016, 2.6989618E-012, 3.4332832E-010, 1.5581774E-004
 9.9696970E-001, 1.2340003E+001, 1.6786937E+000,-2.0000000E-002, 1.1251468E+003, 1.1856507E+003, 1.1153183E+003, 1.0024887E+003, 8.8639971E+002, 7.7005623E+002, 2.3099813E+002, 3.0937300E+002, 3.7549348E+002, 4.0737215E+002, 3.9185303E+002, 3.5952537E+002,-2.0006024E+001, 1.8518077E-027, 1.7657416E-017, 4.1184716E-013, 3.5184563E-011, 2.3469573E-005, 1.4053438E-027, 1.1977757E-016, 2.6989618E-012, 3.4332832E-010, 1.5581774E-004
 1.4939394E+000, 1.3366899E+001, 1.4244390E+000, 4.6000000E-001, 1.1203564E+003, 1.1787230E+003, 1.1105423E+003, 1.0078150E+003, 8.9735543E+002, 7.7990559E+002, 2.3480801E+002, 3.1223106E+002, 3.7388141E+002, 4.0849281E+002, 3.9474538E+002, 3.6320629E+002,-1.9512048E+001, 7.3446938E-026, 2.0828241E-015, 3.1194170E-011, 1.9452748E-009, 2.1624065E-004, 5.7006647E-026, 1.8019491E-014, 2.4897421E-010, 1.9671924E-008, 1.4820963E-003
 1.9909091E+000, 1.4254338E+001, 1.5775103E+000, 9.4000000E-001, 1.1280142E+003, 1.1480560E+003, 1.1095030E+003, 1.0063291E+003, 8.9924618E+002, 7.8400645E+002, 2.4573930E+002, 3.3439283E+002, 3.8242996E+002, 4.0843986E+002, 4.0046848E+002, 3.6494739E+002,-1.9018072E+001, 7.3446938E-026, 2.0828241E-015, 3.1194170E-011, 1.9452748E-009, 2.1624065E-004, 5.7006647E-026, 1.8019491E-014, 2.4897421E-010, 1.9671924E-008, 1.4820963E-003
 2.4878788E+000, 1.3798488E+001, 1.9668374E+000, 1.4200000E+000, 1.1181585E+003, 1.1172243E+003, 1.0972408E+003, 9.9427381E+002, 8.8952244E+002, 7.8017926E+002, 2.7881274E+002, 3.5992175E+002, 3.9948098E+002, 4.1704843E+002, 4.0548583E+002, 3.6510113E+002,-1.8524096E+001, 2.8801051E-024, 2.8163936E-013, 1.7753338E-009, 7.0234570E-008, 1.3373077E-003, 2.2906411E-024, 2.5520577E-012, 1.6369238E-008, 7.2219597E-007, 8.0596569E-003
 2.9848485E+000, 1.2501162E+001, 2.0083814E+000, 1.9000000E+000, 1.1170253E+003, 1.0983260E+003, 1.0724505E+003, 9.6270209E+002, 8.6461041E+002, 7.6904511E+002, 3.3620791E+002, 3.8777359E+002, 4.1488315E+002, 4.2091451E+002, 4.0311141E+002, 3.6106430E+002,-1.8030120E+001, 2.8801051E-024, 2.8163936E-013, 1.7753338E-009, 7.0234570E-008, 1.3373077E-003, 2.2906411E-024, 2.5520577E-012, 1.6369238E-008, 7.2219597E-007, 8.0596569E-003
 3.4818182E+000, 1.1126548E+001, 1.9454802E+000, 2.3800000E+000, 1.0738669E+003, 1.0724825E+003, 1.0345273E+003, 9.3069187E+002, 8.3375483E+002, 7.5411283E+002, 3.8095503E+002, 4.1747319E+002, 4.2541967E+002, 4.2412023E+002, 4.0003680E+002, 3.5531011E+002,-1.7536145E+001, 1.0965684E-022, 2.9363365E-011, 7.8157941E-008, 2.0747650E-006, 3.2697396E-003, 8.9319047E-023, 2.8102062E-010, 8.0222781E-007, 2.0320573E-005, 1.6824849E-002
 3.9787879E+000, 9.9234882E+000, 1.8875316E+000, 2.8600000E+000, 9.9335991E+002, 1.0071765E+003, 9.8036018E+002, 8.9381408E+002, 8.0261194E+002, 7.3411126E+002, 4.0840175E+002, 4.2344192E+002, 4.3304383E+002, 4.2537759E+002, 3.9131946E+002, 3.4657497E+002,-1.7042169E+001, 1.0965684E-022, 2.9363365E-011, 7.8157941E-008, 2.0747650E-006, 3.2697396E-003, 8.9319047E-023, 2.8102062E-010, 8.0222781E-007, 2.0320573E-005, 1.6824849E-002
 4.4757576E+000, 8.9194835E+000, 1.8677728E+000, 3.3400000E+000, 8.9804978E+002, 9.3404856E+002, 9.1005933E+002, 8.4556431E+002, 7.6909535E+002, 7.0746660E+002, 4.1917120E+002, 4.3029302E+002, 4.3285692E+002, 4.1838573E+002, 3.7901375E+002, 3.3585818E+002,-1.6548193E+001, 4.0218173E-021, 1.9926606E-009, 2.3402547E-006, 3.9355598E-005, 4.3350593E-003, 3.3800585E-021, 1.9944121E-008, 2.5599985E-005, 3.2210385E-004, 2.0316180E-002
