cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 5.7969101E+000, 6.4993576E-001,-5.0000000E-001, 1.2483858E+003, 1.3530230E+003, 1.3550962E+003, 1.1856477E+003, 9.7874154E+002, 7.9465350E+002, 1.0299774E+002, 9.1778086E+001, 1.5111358E+002, 2.8691690E+002, 2.8865555E+002, 2.3182703E+002,-2.0500000E+001, 6.7829145E-009, 1.7497108E-008, 3.6490263E-008, 1.3926475E-006, 2.9311591E-005, 3.4727810E-009, 8.7587298E-009, 4.5186562E-008, 1.2806643E-006, 5.1092940E-005
 4.6000000E+000, 9.2112339E+000, 1.5767069E+000, 1.5000000E+000, 1.2737981E+003, 1.3577790E+003, 1.3558901E+003, 1.1654053E+003, 9.4966331E+002, 7.8130346E+002, 1.0429744E+002, 1.0051118E+002, 1.7346527E+002, 2.9309133E+002, 2.9563165E+002, 2.3611866E+002,-1.8450000E+001, 6.7678221E-007, 9.8621985E-007, 2.6635316E-006, 7.0233164E-005, 7.9901376E-004, 2.5013637E-007, 4.6887473E-007, 4.7652188E-006, 7.3374345E-005, 1.5655580E-003
 8.7000000E+000, 9.3756837E+000, 2.3750404E+000, 3.5000000E+000, 1.2899261E+003, 1.1432119E+003, 1.0252141E+003, 8.9701299E+002, 7.7986845E+002, 6.7882415E+002, 2.3245964E+002, 2.9724887E+002, 3.2022774E+002, 3.1852636E+002, 2.7842697E+002, 2.2511830E+002,-1.6400000E+001, 6.7678221E-007, 9.8621985E-007, 2.6635316E-006, 7.0233164E-005, 7.9901376E-004, 2.5013637E-007, 4.6887473E-007, 4.7652188E-006, 7.3374345E-005, 1.5655580E-003
 1.2800000E+001, 8.3497523E+000, 3.0542012E+000, 5.5000000E+000, 6.5591642E+002, 6.4533461E+002, 6.4313099E+002, 6.4800657E+002, 6.1301119E+002, 5.7332903E+002, 2.0543395E+002, 2.3587495E+002, 2.4666171E+002, 2.4163484E+002, 2.1877210E+002, 1.8844396E+002,-1.4350000E+001, 4.6437943E-005, 4.0901711E-005, 1.3008786E-004, 1.7417733E-003, 7.4126484E-003, 2.2817535E-005, 2.2752826E-005, 2.9517321E-004, 2.1174216E-003, 1.0206546E-002
 1.6900000E+001, 7.7066076E+000, 3.4168865E+000, 7.5000000E+000, 3.8769514E+002, 4.1867647E+002, 4.4502692E+002, 4.7647669E+002, 4.8551439E+002, 4.8355359E+002, 7.9431335E+001, 1.1026598E+002, 1.3732109E+002, 1.5293490E+002, 1.4926878E+002, 1.4035145E+002,-1.2300000E+001, 4.6437943E-005, 4.0901711E-005, 1.3008786E-004, 1.7417733E-003, 7.4126484E-003, 2.2817535E-005, 2.2752826E-005, 2.9517321E-004, 2.1174216E-003, 1.0206546E-002
 2.1000000E+001, 7.5489987E+000, 3.8343438E+000, 9.5000000E+000, 3.1188265E+002, 3.2696260E+002, 3.5209975E+002, 3.8022085E+002, 3.9651167E+002, 4.0643467E+002, 2.5383722E+001, 3.9326135E+001, 7.8774097E+001, 9.6326090E+001, 9.8164175E+001, 1.0012206E+002,-1.0250000E+001, 9.0804518E-004, 1.4467019E-003, 2.3973663E-003, 1.5265820E-002, 2.4452099E-002, 4.9118373E-004, 3.6114289E-003, 3.9513431E-003, 1.9789857E-002, 2.5558820E-002
 2.5100000E+001, 7.0952286E+000, 4.4036660E+000, 1.1500000E+001, 2.9595180E+002, 2.9889497E+002, 3.1037733E+002, 3.2516963E+002, 3.3686373E+002, 3.4294474E+002, 3.1524885E+000, 8.8402894E+000, 3.9649511E+001, 5.2681605E+001, 5.4896265E+001, 5.4837696E+001,-8.2000000E+000, 1.1886107E-002, 1.0944220E-002, 1.7954361E-002, 4.1265310E-002, 4.8472325E-002, 7.9013553E-003, 1.5978210E-002, 1.9085092E-002, 3.5382204E-002, 3.9272247E-002
 2.9200000E+001, 6.4025786E+000, 4.7438517E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-6.1500000E+000, 6.2043617E-002, 5.5218602E-002, 6.3626638E-002, 8.1415658E-002, 7.8392104E-002, 3.1671557E-002, 3.8046887E-002, 4.5600503E-002, 5.2034486E-002, 4.7050100E-002
 3.3300000E+001, 5.4487038E+000, 4.7566831E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-4.1000000E+000, 2.4113468E-001, 1.8606971E-001, 1.6787440E-001, 1.5009084E-001, 1.1443029E-001, 9.6388480E-002, 9.3453767E-002, 1.0344763E-001, 9.0569936E-002, 5.6212769E-002
 3.7400000E+001, 4.2423208E+000, 4.2688965E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0500000E+000, 1.3094038E+000, 6.8827932E-001, 4.9684546E-001, 2.9463626E-001, 1.5327233E-001, 3.7084101E-001, 4.8000872E-001, 3.8531685E-001, 2.1857473E-001, 6.7045533E-002
 4.1500000E+001, 3.0385596E+000, 3.5324298E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-2.0000000E-002, 1.7218110E+000, 1.7097785E+000, 1.6015743E+000, 5.4493827E-001, 1.7868081E-001, 7.8741178E-002, 1.4930997E-001, 3.4944475E-001, 3.9097218E-001, 7.1211790E-002
 4.5600000E+001, 1.6799523E+000, 2.3509394E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 2.0500000E+000, 1.2386691E+000, 6.4236295E-001, 4.5724474E-001, 2.6511207E-001, 1.4536026E-001, 4.4062308E-001, 4.6197925E-001, 3.4411237E-001, 1.6559779E-001, 6.5315461E-002
 4.9700000E+001, 1.1392740E+000, 1.7182159E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 4.1000000E+000, 2.2852847E-001, 1.7783855E-001, 1.6049398E-001, 1.4550658E-001, 1.1387737E-001, 7.2970538E-002, 9.5603863E-002, 1.0107365E-001, 8.0382143E-002, 5.4821243E-002
 5.3800000E+001, 7.9793020E-001, 1.2538533E+000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 6.1500000E+000, 6.0725538E-002, 5.5032419E-002, 6.5370175E-002, 8.3243857E-002, 8.5826597E-002, 2.9879362E-002, 3.8184860E-002, 4.6258462E-002, 5.1005742E-002, 4.4463406E-002
 5.7900000E+001, 5.6659187E-001, 8.7183390E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 8.2000000E+000, 1.2109318E-002, 1.1569760E-002, 2.0185237E-002, 4.4287546E-002, 5.7274092E-002, 1.1139615E-002, 1.3582203E-002, 2.0274292E-002, 3.7169074E-002, 3.7014927E-002
 6.2000000E+001, 4.1411981E-001, 6.1397602E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.0250000E+001, 1.0448701E-003, 1.0970840E-003, 2.9598553E-003, 1.8032049E-002, 2.9251328E-002, 1.3410326E-003, 2.0702789E-003, 5.4931210E-003, 2.4612640E-002, 2.5469138E-002
 6.6100000E+001, 3.1477897E-001, 4.6171828E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.2300000E+001, 4.1010936E-005, 3.8076253E-005, 1.3020496E-004, 4.1910085E-003, 9.5822054E-003, 2.1098849E-005, 3.3470327E-005, 2.3570679E-004, 6.9472753E-003, 1.0749242E-002
 7.0200000E+001, 2.1801957E-001, 3.1394694E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.4350000E+001, 4.1010936E-005, 3.8076253E-005, 1.3020496E-004, 4.1910085E-003, 9.5822054E-003, 2.1098849E-005, 3.3470327E-005, 2.3570679E-004, 6.9472753E-003, 1.0749242E-002
 7.4300000E+001, 1.7252515E-001, 2.3790218E-001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 1.6400000E+001, 5.9061720E-007, 7.8632394E-007, 2.5791988E-006, 3.0792283E-004, 1.2115789E-003, 2.3088903E-007, 4.4152941E-007, 3.5240922E-006, 5.9130549E-004, 1.9768565E-003
