s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 5.5006642E+000, 1.4340970E+001,-2.4729264E+000,-1.1601123E+001,-1.3742666E-001,-4.8127059E-004, 0.0000000E+000, 0.0000000E+000,-3.2510373E-001, 1.2901288E-001, 3.1908523E-004, 3.1908523E-004
 6.0018697E+000, 1.4924715E+001,-2.4695487E+000,-1.0902692E+001,-1.3613258E-001,-4.8057814E-004, 0.0000000E+000, 0.0000000E+000, 8.4284177E-001, 1.4158604E+000, 3.1909676E-004, 3.1909676E-004
 6.5022087E+000, 1.4341298E+001,-2.3241380E+000,-1.0852800E+001,-1.4509118E-001,-4.8436879E-004, 0.0000000E+000, 0.0000000E+000, 3.1947246E-002, 1.0187845E+000, 3.1910100E-004, 3.1910100E-004
 7.0002823E+000, 1.4458144E+001,-2.4574540E+000,-1.1585372E+001,-1.4333748E-001,-4.8577786E-004, 0.0000000E+000, 0.0000000E+000,-4.2582889E-001, 2.7149496E-001, 3.1910256E-004, 3.1910256E-004
 7.5009632E+000, 1.4628062E+001,-2.4450922E+000,-1.0683348E+001,-1.4118679E-001,-4.7886655E-004, 0.0000000E+000, 0.0000000E+000, 6.6083399E-001, 1.3579561E+000, 3.1910313E-004, 3.1910313E-004
 8.0005522E+000, 1.4478425E+001,-2.5637193E+000,-1.2269884E+001,-1.4344629E-001,-4.8213584E-004, 0.0000000E+000, 0.0000000E+000,-1.0627845E+000,-4.9910749E-001, 3.1910334E-004, 3.1910334E-004
 8.5021009E+000, 1.4808058E+001,-2.5935087E+000,-1.1345007E+001,-1.2284625E-001,-4.9143470E-004, 0.0000000E+000, 0.0000000E+000, 4.0848762E-001, 7.4620366E-001, 3.1910342E-004, 3.1910342E-004
 9.0012798E+000, 1.4403869E+001,-2.4683414E+000,-1.0980995E+001,-1.3490711E-001,-4.8732391E-004, 0.0000000E+000, 0.0000000E+000, 2.5126154E-001, 8.1913829E-001, 3.1910345E-004, 3.1910345E-004
 9.5015631E+000, 1.4605659E+001,-2.3131336E+000,-1.0536560E+001,-1.3067760E-001,-4.8980488E-004, 0.0000000E+000, 0.0000000E+000, 8.6894104E-001, 1.6247982E+000, 3.1910346E-004, 3.1910346E-004
 1.0000217E+001, 1.4423205E+001,-2.5303725E+000,-1.1772929E+001,-1.4276472E-001,-4.8968489E-004, 0.0000000E+000, 0.0000000E+000,-6.0190060E-001,-2.3350647E-002, 3.1910346E-004, 3.1910346E-004
 1.0501352E+001, 1.4604002E+001,-2.5196307E+000,-1.1158504E+001,-1.3097455E-001,-4.8943972E-004, 0.0000000E+000, 0.0000000E+000, 2.4469675E-001, 7.9440331E-001, 3.1910346E-004, 3.1910346E-004
 1.1001406E+001, 1.4353310E+001,-2.4469205E+000,-1.1763740E+001,-1.3683742E-001,-4.8860198E-004, 0.0000000E+000, 0.0000000E+000,-5.2900461E-001, 5.3234045E-003, 3.1910346E-004, 3.1910346E-004
 1.1500783E+001, 1.4495894E+001,-2.4400493E+000,-1.1147830E+001,-1.3860615E-001,-4.8515055E-004, 0.0000000E+000, 0.0000000E+000, 2.0154448E-001, 7.6892290E-001, 3.1910346E-004, 3.1910346E-004
 1.2001107E+001, 1.4720241E+001,-2.4177355E+000,-1.1087205E+001,-1.4396626E-001,-4.8972086E-004, 0.0000000E+000, 0.0000000E+000, 4.4884188E-001, 1.0708446E+000, 3.1910346E-004, 3.1910346E-004
 1.2500645E+001, 1.4162858E+001,-2.4309309E+000,-1.1879941E+001,-1.3708288E-001,-4.8448544E-004, 0.0000000E+000, 0.0000000E+000,-9.5962581E-001,-2.8558060E-001, 3.1910346E-004, 3.1910346E-004
 1.3001348E+001, 1.4722992E+001,-2.5126508E+000,-1.0877279E+001,-1.3626866E-001,-4.8025265E-004, 0.0000000E+000, 0.0000000E+000, 7.8893872E-001, 1.1963129E+000, 3.1910346E-004, 3.1910346E-004
 1.3501013E+001, 1.4872393E+001,-2.5778150E+000,-1.1504671E+001,-1.3767181E-001,-4.9266914E-004, 0.0000000E+000, 0.0000000E+000, 3.9111430E-002, 6.5174314E-001, 3.1910346E-004, 3.1910346E-004
 1.4000229E+001, 1.4384220E+001,-2.4877356E+000,-1.1092684E+001,-1.4015143E-001,-4.8861656E-004, 0.0000000E+000, 0.0000000E+000, 9.0771424E-002, 6.6315949E-001, 3.1910346E-004, 3.1910346E-004
 1.4501386E+001, 1.4647832E+001,-2.4876790E+000,-1.1293251E+001,-1.4177214E-001,-4.8194915E-004, 0.0000000E+000, 0.0000000E+000, 6.1342836E-002, 7.2464824E-001, 3.1910346E-004, 3.1910346E-004
 1.5000985E+001, 1.4596457E+001,-2.3732271E+000,-1.1311178E+001,-1.3827351E-001,-4.8819043E-004, 0.0000000E+000, 0.0000000E+000, 1.1521673E-001, 7.7329017E-001, 3.1910346E-004, 3.1910346E-004
 1.5500561E+001, 1.4161703E+001,-2.3823859E+000,-1.1657815E+001,-1.3053797E-001,-4.8769870E-004, 0.0000000E+000, 0.0000000E+000,-7.1571661E-001,-9.5238120E-003, 3.1910346E-004, 3.1910346E-004
 1.6001194E+001, 1.4858003E+001,-2.4973123E+000,-1.0328372E+001,-1.3572329E-001,-4.8220266E-004, 0.0000000E+000, 0.0000000E+000, 1.2139442E+000, 1.8961128E+000, 3.1910346E-004, 3.1910346E-004
 1.6501646E+001, 1.4617410E+001,-2.5310073E+000,-1.2014002E+001,-1.3569813E-001,-4.9132472E-004, 0.0000000E+000, 0.0000000E+000,-6.2698101E-001,-6.3788572E-002, 3.1910346E-004, 3.1910346E-004
 1.7001165E+001, 1.4404764E+001,-2.4532569E+000,-1.1275680E+001,-1.3513569E-001,-4.8269122E-004, 0.0000000E+000, 0.0000000E+000,-2.9529770E-002, 5.4020854E-001, 3.1910346E-004, 3.1910346E-004
 1.7500509E+001, 1.4086266E+001,-2.2648373E+000,-1.0937469E+001,-1.3720861E-001,-4.8468444E-004, 0.0000000E+000, 0.0000000E+000,-1.5487721E-001, 7.4626624E-001, 3.1910346E-004, 3.1910346E-004
 1.8001341E+001, 1.4783316E+001,-2.4482369E+000,-1.1248891E+001,-1.3478304E-001,-4.7633615E-004, 0.0000000E+000, 0.0000000E+000, 2.2694237E-001, 9.5092849E-001, 3.1910346E-004, 3.1910346E-004
 1.8501179E+001, 1.4637723E+001,-2.5156532E+000,-1.1690657E+001,-1.3615968E-001,-4.8275971E-004, 0.0000000E+000, 0.0000000E+000,-3.0246648E-001, 2.9476977E-001, 3.1910346E-004, 3.1910346E-004
 1.9001690E+001, 1.4843349E+001,-2.5578593E+000,-1.1085706E+001,-1.3351788E-001,-4.9611946E-004, 0.0000000E+000, 0.0000000E+000, 4.5907905E-001, 1.0657697E+000, 3.1910346E-004, 3.1910346E-004
 1.9501944E+001, 1.4536646E+001,-2.4825502E+000,-1.1458395E+001,-1.3404402E-001,-4.8925128E-004, 0.0000000E+000, 0.0000000E+000,-2.3166862E-002, 4.6116690E-001, 3.1910346E-004, 3.1910346E-004
 2.0000000E+001, 1.4092613E+001,-2.3867054E+000,-1.1816253E+001,-1.3661170E-001,-4.8018071E-004, 0.0000000E+000, 0.0000000E+000,-8.2039404E-001,-2.4743767E-001, 3.1910346E-004, 3.1910346E-004
