s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 7.0006423E+000, 1.4357114E+001,-2.8891150E+000,-1.0352061E+001,-1.4488908E-001,-4.9258798E-004, 0.0000000E+000, 0.0000000E+000, 4.5235956E-001, 9.7055630E-001, 3.1910256E-004, 3.1910256E-004
 7.5020118E+000, 1.4569083E+001,-2.8980967E+000,-1.1090116E+001,-1.4441097E-001,-4.8869486E-004, 0.0000000E+000, 0.0000000E+000,-8.9187937E-002, 4.3597060E-001, 3.1910313E-004, 3.1910313E-004
 8.0001249E+000, 1.4703898E+001,-2.9140230E+000,-9.9661331E+000,-1.4991082E-001,-4.8832902E-004, 0.0000000E+000, 0.0000000E+000, 9.5898058E-001, 1.6733429E+000, 3.1910334E-004, 3.1910334E-004
 8.5013428E+000, 1.4729715E+001,-2.9235337E+000,-1.1505866E+001,-1.5439891E-001,-4.8684293E-004, 0.0000000E+000, 0.0000000E+000,-1.6615679E-001, 1.4542967E-001, 3.1910342E-004, 3.1910342E-004
 9.0018225E+000, 1.4587309E+001,-2.9947335E+000,-1.1023168E+001,-1.4604150E-001,-4.9007506E-004, 0.0000000E+000, 0.0000000E+000,-8.2217442E-002, 4.2287583E-001, 3.1910345E-004, 3.1910345E-004
 9.5003271E+000, 1.4331523E+001,-2.8773663E+000,-1.0943222E+001,-1.4761515E-001,-4.8618948E-004, 0.0000000E+000, 0.0000000E+000,-1.1662982E-001, 3.6283359E-001, 3.1910346E-004, 3.1910346E-004
 1.0001586E+001, 1.4527986E+001,-2.8441248E+000,-1.0670697E+001,-1.4554640E-001,-4.9053468E-004, 0.0000000E+000, 0.0000000E+000, 2.8004675E-001, 8.6712690E-001, 3.1910346E-004, 3.1910346E-004
 1.0500859E+001, 1.4492920E+001,-2.8111901E+000,-1.0999501E+001,-1.5129501E-001,-4.8830024E-004, 0.0000000E+000, 0.0000000E+000,-7.2569773E-002, 5.3044483E-001, 3.1910346E-004, 3.1910346E-004
 1.1000371E+001, 1.4612995E+001,-2.8191166E+000,-1.0820079E+001,-1.4491530E-001,-4.9592515E-004, 0.0000000E+000, 0.0000000E+000, 2.6988626E-001, 8.2838813E-001, 3.1910346E-004, 3.1910346E-004
 1.1501291E+001, 1.4616303E+001,-2.9366839E+000,-1.1101361E+001,-1.5811698E-001,-4.8967854E-004, 0.0000000E+000, 0.0000000E+000,-1.8985766E-001, 4.1965147E-001, 3.1910346E-004, 3.1910346E-004
 1.2001365E+001, 1.4568127E+001,-2.8556646E+000,-1.0226589E+001,-1.4186260E-001,-4.9177590E-004, 0.0000000E+000, 0.0000000E+000, 6.9846245E-001, 1.3435182E+000, 3.1910346E-004, 3.1910346E-004
 1.2501264E+001, 1.4358377E+001,-2.8578389E+000,-1.1900532E+001,-1.5346136E-001,-4.8924667E-004, 0.0000000E+000, 0.0000000E+000,-9.7795912E-001,-5.5394479E-001, 3.1910346E-004, 3.1910346E-004
 1.3001412E+001, 1.4393987E+001,-2.8177462E+000,-9.8481062E+000,-1.4929074E-001,-4.9253386E-004, 0.0000000E+000, 0.0000000E+000, 9.0943402E-001, 1.5783508E+000, 3.1910346E-004, 3.1910346E-004
 1.3500166E+001, 1.4623210E+001,-2.9884889E+000,-1.2527318E+001,-1.5336610E-001,-4.8716318E-004, 0.0000000E+000, 0.0000000E+000,-1.3961630E+000,-1.0464501E+000, 3.1910346E-004, 3.1910346E-004
 1.4001214E+001, 1.4699511E+001,-2.8393898E+000,-9.5078645E+000,-1.4814818E-001,-4.9339033E-004, 0.0000000E+000, 0.0000000E+000, 1.4521062E+000, 2.2036153E+000, 3.1910346E-004, 3.1910346E-004
 1.4500938E+001, 1.4514492E+001,-2.8613453E+000,-1.1406505E+001,-1.4894735E-001,-4.9174711E-004, 0.0000000E+000, 0.0000000E+000,-3.9883585E-001, 9.7201713E-002, 3.1910346E-004, 3.1910346E-004
 1.5001198E+001, 1.4463215E+001,-3.0144934E+000,-1.1212128E+001,-1.5175716E-001,-4.9107831E-004, 0.0000000E+000, 0.0000000E+000,-5.1962599E-001, 8.4345313E-002, 3.1910346E-004, 3.1910346E-004
 1.5501532E+001, 1.4448565E+001,-2.8938464E+000,-1.0682906E+001,-1.4790842E-001,-4.8863191E-004, 0.0000000E+000, 0.0000000E+000, 1.5423644E-001, 7.2341551E-001, 3.1910346E-004, 3.1910346E-004
 1.6001242E+001, 1.4695700E+001,-2.9698149E+000,-1.1029961E+001,-1.5219821E-001,-4.8824532E-004, 0.0000000E+000, 0.0000000E+000, 1.3621686E-002, 5.4323786E-001, 3.1910346E-004, 3.1910346E-004
 1.6500540E+001, 1.4607392E+001,-2.8520016E+000,-1.1358793E+001,-1.4197972E-001,-4.8816773E-004, 0.0000000E+000, 0.0000000E+000,-6.2614923E-002, 2.5412910E-001, 3.1910346E-004, 3.1910346E-004
 1.7000961E+001, 1.4551586E+001,-2.8070201E+000,-1.0484842E+001,-1.5115296E-001,-4.9152669E-004, 0.0000000E+000, 0.0000000E+000, 3.6205443E-001, 1.1080788E+000, 3.1910346E-004, 3.1910346E-004
 1.7500225E+001, 1.4477093E+001,-2.8836956E+000,-1.0827952E+001,-1.5316361E-001,-4.8418750E-004, 0.0000000E+000, 0.0000000E+000,-1.2215404E-001, 6.1179817E-001, 3.1910346E-004, 3.1910346E-004
 1.8000845E+001, 1.4460199E+001,-2.8839935E+000,-1.1173140E+001,-1.3920547E-001,-4.8688847E-004, 0.0000000E+000, 0.0000000E+000,-2.9741739E-001, 2.6337360E-001, 3.1910346E-004, 3.1910346E-004
 1.8500074E+001, 1.4599239E+001,-2.7658707E+000,-1.0374944E+001,-1.3763310E-001,-4.9217201E-004, 0.0000000E+000, 0.0000000E+000, 8.0505998E-001, 1.3202991E+000, 3.1910346E-004, 3.1910346E-004
 1.9000364E+001, 1.4460699E+001,-2.8541545E+000,-1.2092744E+001,-1.5469926E-001,-4.9093735E-004, 0.0000000E+000, 0.0000000E+000,-1.0832707E+000,-6.4139051E-001, 3.1910346E-004, 3.1910346E-004
 1.9501677E+001, 1.4608940E+001,-2.8593705E+000,-1.0450661E+001,-1.4803350E-001,-4.8283170E-004, 0.0000000E+000, 0.0000000E+000, 5.6852526E-001, 1.1503917E+000, 3.1910346E-004, 3.1910346E-004
 2.0000000E+001, 1.4642139E+001,-2.8447910E+000,-1.1512213E+001,-1.4233943E-001,-4.8869506E-004, 0.0000000E+000, 0.0000000E+000,-3.0500861E-001, 1.4230681E-001, 3.1910346E-004, 3.1910346E-004
