s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 4.5000906E+000, 1.5439057E+001,-4.7292329E+000,-1.0559222E+001,-1.8838503E-001,-1.4574350E-004, 0.0000000E+000, 0.0000000E+000,-2.9962297E-001,-3.7928577E-002, 3.3165449E-004, 3.3165449E-004
 5.0001149E+000, 1.4613160E+001,-4.4828794E+000,-8.6672890E+000,-1.6902716E-001,-1.3906448E-004, 0.0000000E+000, 0.0000000E+000, 9.8864412E-001, 1.2938255E+000, 3.3174335E-004, 3.3174335E-004
 5.5000234E+000, 1.5259947E+001,-4.6754356E+000,-1.0906304E+001,-1.7666844E-001,-1.3975811E-004, 0.0000000E+000, 0.0000000E+000,-7.5352707E-001,-4.9860091E-001, 3.3177605E-004, 3.3177605E-004
 6.0001092E+000, 1.5234394E+001,-4.4616349E+000,-9.3907750E+000,-1.6556302E-001,-1.4203148E-004, 0.0000000E+000, 0.0000000E+000, 9.0055356E-001, 1.2162787E+000, 3.3178808E-004, 3.3178808E-004
 6.5002761E+000, 1.4981722E+001,-4.3703935E+000,-1.0336013E+001,-1.7649517E-001,-1.4002851E-004, 0.0000000E+000, 0.0000000E+000,-1.2941607E-001, 9.8680600E-002, 3.3179250E-004, 3.3179250E-004
 7.0002131E+000, 1.4937812E+001,-4.5916424E+000,-1.0640987E+001,-1.7228592E-001,-1.3852387E-004, 0.0000000E+000, 0.0000000E+000,-7.4622074E-001,-4.6724202E-001, 3.3179413E-004, 3.3179413E-004
 7.5002918E+000, 1.5447096E+001,-4.9451901E+000,-9.1734465E+000,-1.7857506E-001,-1.3839407E-004, 0.0000000E+000, 0.0000000E+000, 8.7165930E-001, 1.1497460E+000, 3.3179473E-004, 3.3179473E-004
 8.0001659E+000, 1.4798448E+001,-4.5136644E+000,-9.6760012E+000,-1.7667384E-001,-1.4161302E-004, 0.0000000E+000, 0.0000000E+000, 1.3570009E-001, 4.3196736E-001, 3.3179495E-004, 3.3179495E-004
 8.5001154E+000, 1.4898949E+001,-4.5032345E+000,-1.0779645E+001,-1.8543153E-001,-1.4107957E-004, 0.0000000E+000, 0.0000000E+000,-8.0684574E-001,-5.6950278E-001, 3.3179503E-004, 3.3179503E-004
 9.0001030E+000, 1.5239592E+001,-4.6290423E+000,-8.5573183E+000,-1.7155195E-001,-1.4210789E-004, 0.0000000E+000, 0.0000000E+000, 1.5890137E+000, 1.8815369E+000, 3.3179506E-004, 3.3179506E-004
 9.5000448E+000, 1.4982125E+001,-4.6488891E+000,-1.0687716E+001,-1.7595416E-001,-1.4037141E-004, 0.0000000E+000, 0.0000000E+000,-8.0385459E-001,-5.3057393E-001, 3.3179507E-004, 3.3179507E-004
 1.0000244E+001, 1.5320809E+001,-4.4146567E+000,-9.6067171E+000,-1.7383643E-001,-1.3984518E-004, 0.0000000E+000, 0.0000000E+000, 8.4205811E-001, 1.1254594E+000, 3.3179508E-004, 3.3179508E-004
 1.0500169E+001, 1.5187757E+001,-4.6950558E+000,-1.1461891E+001,-1.7266800E-001,-1.4081442E-004, 0.0000000E+000, 0.0000000E+000,-1.3975874E+000,-1.1419979E+000, 3.3179508E-004, 3.3179508E-004
 1.1000253E+001, 1.5016363E+001,-4.6077184E+000,-9.0840476E+000,-1.6790145E-001,-1.4089683E-004, 0.0000000E+000, 0.0000000E+000, 8.6630981E-001, 1.1565550E+000, 3.3179508E-004, 3.3179508E-004
 1.1500414E+001, 1.5553319E+001,-4.6681102E+000,-9.9283941E+000,-1.7512282E-001,-1.4396320E-004, 0.0000000E+000, 0.0000000E+000, 4.5481851E-001, 7.8154807E-001, 3.3179508E-004, 3.3179508E-004
 1.2000214E+001, 1.4476486E+001,-4.3078276E+000,-1.1402726E+001,-1.6735015E-001,-1.4151676E-004, 0.0000000E+000, 0.0000000E+000,-1.6446593E+000,-1.4015586E+000, 3.3179508E-004, 3.3179508E-004
 1.2500139E+001, 1.4904069E+001,-4.6414810E+000,-9.2397539E+000,-1.6608184E-001,-1.4205667E-004, 0.0000000E+000, 0.0000000E+000, 5.6145642E-001, 8.5661040E-001, 3.3179508E-004, 3.3179508E-004
 1.3000097E+001, 1.5351372E+001,-4.6591874E+000,-9.4961122E+000,-1.7255590E-001,-1.4147800E-004, 0.0000000E+000, 0.0000000E+000, 7.2511268E-001, 1.0233746E+000, 3.3179508E-004, 3.3179508E-004
 1.3500046E+001, 1.5097123E+001,-4.3682611E+000,-1.0897420E+001,-1.9026624E-001,-1.4095366E-004, 0.0000000E+000, 0.0000000E+000,-6.2328000E-001,-3.5896502E-001, 3.3179508E-004, 3.3179508E-004
 1.4000460E+001, 1.4826158E+001,-4.6242587E+000,-9.8776856E+000,-1.7648619E-001,-1.3950463E-004, 0.0000000E+000, 0.0000000E+000,-1.0918945E-001, 1.4758848E-001, 3.3179508E-004, 3.3179508E-004
 1.4500067E+001, 1.5600389E+001,-4.7158809E+000,-9.9683742E+000,-1.7298819E-001,-1.4327737E-004, 0.0000000E+000, 0.0000000E+000, 4.2680674E-001, 7.4300244E-001, 3.3179508E-004, 3.3179508E-004
 1.5000055E+001, 1.4755841E+001,-4.4270735E+000,-1.0118511E+001,-1.7175064E-001,-1.4020530E-004, 0.0000000E+000, 0.0000000E+000,-2.5627896E-001, 3.8365457E-002, 3.3179508E-004, 3.3179508E-004
 1.5500060E+001, 1.5138058E+001,-4.5188628E+000,-9.6230618E+000,-1.7659550E-001,-1.4047434E-004, 0.0000000E+000, 0.0000000E+000, 4.9007679E-001, 8.1939783E-001, 3.3179508E-004, 3.3179508E-004
 1.6000454E+001, 1.5132659E+001,-4.7512770E+000,-1.0597071E+001,-1.7355032E-001,-1.4332816E-004, 0.0000000E+000, 0.0000000E+000,-6.4381667E-001,-3.8938281E-001, 3.3179508E-004, 3.3179508E-004
 1.6500259E+001, 1.4902354E+001,-4.6166171E+000,-9.5855746E+000,-1.6516234E-001,-1.4150411E-004, 0.0000000E+000, 0.0000000E+000, 3.0866531E-001, 5.3485869E-001, 3.3179508E-004, 3.3179508E-004
 1.7000505E+001, 1.5315398E+001,-4.5987290E+000,-1.0362279E+001,-1.7843524E-001,-1.4058224E-004, 0.0000000E+000, 0.0000000E+000,-4.7266118E-002, 1.7581416E-001, 3.3179508E-004, 3.3179508E-004
 1.7500032E+001, 1.4929331E+001,-4.5116579E+000,-9.9625612E+000,-1.6689485E-001,-1.4116922E-004, 0.0000000E+000, 0.0000000E+000, 2.6275039E-002, 2.8807553E-001, 3.3179508E-004, 3.3179508E-004
 1.8000298E+001, 1.5167584E+001,-4.5776010E+000,-9.7715322E+000,-1.6537992E-001,-1.4063276E-004, 0.0000000E+000, 0.0000000E+000, 3.7661207E-001, 6.5293074E-001, 3.3179508E-004, 3.3179508E-004
 1.8500076E+001, 1.4900518E+001,-4.5337483E+000,-9.8877178E+000,-1.6849379E-001,-1.3883305E-004, 0.0000000E+000, 0.0000000E+000, 4.8457891E-002, 3.1041943E-001, 3.3179508E-004, 3.3179508E-004
 1.9000174E+001, 1.5476574E+001,-4.7715504E+000,-9.5731939E+000,-1.7713450E-001,-1.3899297E-004, 0.0000000E+000, 0.0000000E+000, 5.8393632E-001, 9.5455572E-001, 3.3179508E-004, 3.3179508E-004
 1.9500296E+001, 1.4800922E+001,-4.5919629E+000,-1.0408419E+001,-1.8437056E-001,-1.3986803E-004, 0.0000000E+000, 0.0000000E+000,-6.6600332E-001,-3.8397104E-001, 3.3179508E-004, 3.3179508E-004
 2.0000000E+001, 1.5280522E+001,-4.7141684E+000,-9.6798863E+000,-1.7689817E-001,-1.3877729E-004, 0.0000000E+000, 0.0000000E+000, 4.2993462E-001, 7.0943002E-001, 3.3179508E-004, 3.3179508E-004
