cm,kW/m,kW/m,cm,K,K,K,K,K,K,K,K,K,K,K,K,cm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
z,RHRRPUL,RHRRPUL_rms,r,T_1p0D,T_1p5D,T_2p0D,T_2p5D,T_3p0D,T_3p5D,T_rms_1p0D,T_rms_1p5D,T_rms_2p0D,T_rms_2p5D,T_rms_3p0D,T_rms_3p5D,x,soot_0p5D,soot_1p0D,soot_1p5D,soot_2p5D,soot_3p5D,soot_rms_0p5D,soot_rms_1p0D,soot_rms_1p5D,soot_rms_2p5D,soot_rms_3p5D
 5.0000000E-001, 2.3508912E+000, 4.2314214E-001,-5.0000000E-001, 1.0273020E+003, 1.1075748E+003, 1.1240649E+003, 1.0920216E+003, 1.0051405E+003, 8.7826616E+002, 1.0549005E+002, 1.3501724E+002, 2.2083503E+002, 3.0046703E+002, 3.5282315E+002, 3.4209469E+002,-2.0500000E+001, 1.3952706E-015, 2.0123605E-015, 3.7158548E-013, 4.3556205E-009, 1.2832870E-006, 4.0112506E-016, 1.7078316E-015, 1.4988426E-012, 3.3672071E-008, 9.0204270E-006
 1.5000000E+000, 6.1676942E+000, 1.3506215E+000, 5.0000000E-001, 1.0221378E+003, 1.0950277E+003, 1.1391870E+003, 1.1051574E+003, 1.0077049E+003, 8.7426665E+002, 1.0006797E+002, 1.3958511E+002, 2.0571199E+002, 2.9942600E+002, 3.5449164E+002, 3.3584188E+002,-1.9500000E+001, 1.2913700E-013, 1.3430972E-013, 5.4034788E-011, 3.8250759E-007, 4.6302052E-005, 3.9040908E-014, 2.3363731E-013, 2.6196139E-010, 3.2990732E-006, 3.4321618E-004
 2.5000000E+000, 7.1035527E+000, 1.5820805E+000, 1.5000000E+000, 1.1086595E+003, 1.1641015E+003, 1.1469050E+003, 1.0649735E+003, 9.6473549E+002, 8.3749861E+002, 1.2698940E+002, 1.6978974E+002, 2.4468852E+002, 3.1982457E+002, 3.5902149E+002, 3.3063571E+002,-1.8500000E+001, 1.2913700E-013, 1.3430972E-013, 5.4034788E-011, 3.8250759E-007, 4.6302052E-005, 3.9040908E-014, 2.3363731E-013, 2.6196139E-010, 3.2990732E-006, 3.4321618E-004
 3.5000000E+000, 7.1091261E+000, 1.5643789E+000, 2.5000000E+000, 1.2974953E+003, 1.1647646E+003, 1.0601690E+003, 9.7555482E+002, 9.0135043E+002, 7.8978425E+002, 1.8513653E+002, 2.7820953E+002, 3.2184952E+002, 3.5598656E+002, 3.6095764E+002, 3.2169098E+002,-1.7500000E+001, 1.0001584E-011, 1.1993594E-011, 7.1730065E-009, 1.3015221E-005, 5.6198879E-004, 2.5313543E-012, 4.1121177E-011, 4.4294635E-008, 1.1671092E-004, 3.4129532E-003
 4.5000000E+000, 6.6975978E+000, 1.5564751E+000, 3.5000000E+000, 1.0012385E+003, 9.0100639E+002, 8.7395108E+002, 8.5204858E+002, 8.1917952E+002, 7.3067219E+002, 3.2664618E+002, 3.5565100E+002, 3.5215319E+002, 3.6140098E+002, 3.6548194E+002, 3.1596246E+002,-1.6500000E+001, 1.0001584E-011, 1.1993594E-011, 7.1730065E-009, 1.3015221E-005, 5.6198879E-004, 2.5313543E-012, 4.1121177E-011, 4.4294635E-008, 1.1671092E-004, 3.4129532E-003
 5.5000000E+000, 6.1949053E+000, 1.5411119E+000, 4.5000000E+000, 6.1345646E+002, 6.7819605E+002, 7.0392805E+002, 7.1743587E+002, 7.3045435E+002, 6.6986521E+002, 2.5671131E+002, 3.3065674E+002, 3.4143012E+002, 3.4865679E+002, 3.5107792E+002, 2.9903062E+002,-1.5500000E+001, 5.5223083E-010, 1.4970202E-009, 8.9501293E-007, 2.3131344E-004, 2.9679663E-003, 1.1991059E-010, 8.2713885E-009, 7.0483411E-006, 1.8109095E-003, 1.0438194E-002
 6.5000000E+000, 5.7221358E+000, 1.5323311E+000, 5.5000000E+000, 4.4082804E+002, 5.2750129E+002, 5.7330252E+002, 6.2118380E+002, 6.4423586E+002, 6.0556541E+002, 1.6784784E+002, 2.5821801E+002, 2.9895504E+002, 3.3008109E+002, 3.3251258E+002, 2.7008089E+002,-1.4500000E+001, 5.5223083E-010, 1.4970202E-009, 8.9501293E-007, 2.3131344E-004, 2.9679663E-003, 1.1991059E-010, 8.2713885E-009, 7.0483411E-006, 1.8109095E-003, 1.0438194E-002
 7.5000000E+000, 5.2909618E+000, 1.5354842E+000, 6.5000000E+000, 3.5756763E+002, 4.2099669E+002, 4.7579348E+002, 5.4274117E+002, 5.7697095E+002, 5.4949854E+002, 1.0215979E+002, 1.7516987E+002, 2.4792424E+002, 2.9929920E+002, 3.0958541E+002, 2.4913415E+002,-1.3500000E+001, 2.2519555E-008, 1.6231775E-007, 3.9620386E-005, 1.6854070E-003, 9.0450389E-003, 5.1674160E-009, 1.0960847E-006, 3.3917468E-004, 8.8313508E-003, 1.9814900E-002
 8.5000000E+000, 4.9209920E+000, 1.5197254E+000, 7.5000000E+000, 3.1989300E+002, 3.5402065E+002, 4.0665200E+002, 4.7229400E+002, 5.1452065E+002, 4.9647140E+002, 5.0405252E+001, 1.0966189E+002, 1.9832807E+002, 2.4892769E+002, 2.7745660E+002, 2.2738187E+002,-1.2500000E+001, 2.2519555E-008, 1.6231775E-007, 3.9620386E-005, 1.6854070E-003, 9.0450389E-003, 5.1674160E-009, 1.0960847E-006, 3.3917468E-004, 8.8313508E-003, 1.9814900E-002
