s,kW,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2
18.40029346,37.51885661,23.96745582,34.71735702,30.59178032,4.970294446,34.17686194,25.52843286,16.35747714,9.223528572,30.68014371,23.72016145,17.24720417,11.29759031,26.81325547,23.42300956,16.47300116,7.641353084,19.70810771,16.05263748,10.41733734,3.069430141,15.34506444,13.75790574,11.32854801,4.493373251,11.69108357,10.06197524,9.633466876,3.177201473,1.181408362,1.348885452,1.349418409,1.15526108,0.920702067,0.686223092
18.50007681,30.99457854,23.03147842,34.51869334,29.75840365,4.974775716,34.23317384,27.36624956,17.79546521,9.839661163,27.91482525,20.71187422,14.75143095,9.911826238,25.92679995,20.82990417,14.61843566,7.711904554,21.45265592,16.2896824,10.53256029,4.078411672,16.45416139,14.54652078,11.67999191,3.698794192,12.96276269,10.45362157,9.91587149,3.205905222,1.165592746,1.338013987,1.330220905,1.14105253,0.928731417,0.695974482
18.60037411,23.22587733,23.05480422,34.4347115,29.65430095,4.958218343,34.40185773,26.07265041,17.95125388,10.99699396,28.70631269,22.75921935,15.79436856,8.472426438,23.96441343,17.95018554,12.54078185,6.712658919,19.43040848,14.08834647,8.890228351,4.730942884,18.10784089,15.06444011,12.62428908,4.449336528,14.47046935,11.20089386,9.9494441,3.206105351,1.154782858,1.346909588,1.327129045,1.116101454,0.884283786,0.686884894
18.70026035,28.57987935,22.98557255,34.51890882,29.55015151,5.921839135,34.00375109,26.13074937,17.98779355,11.01169614,28.34610464,23.39340366,17.53363427,10.22703483,25.02696258,19.01657306,13.32821257,5.847229241,19.85328747,13.87474738,7.860730747,3.796109323,16.84837475,12.54517115,10.4025653,2.806692257,13.60564745,10.55351036,9.533102489,3.87719611,1.142812473,1.349291313,1.341289191,1.126577808,0.880189853,0.680523815
18.80026466,34.71412166,24.0945851,34.36791253,29.68262645,6.864209523,33.83320102,26.48802919,18.51789264,11.08730888,27.36772756,23.74216618,19.56145587,10.224893,23.43863711,18.98718285,14.58228113,5.220206901,19.97744702,14.17963961,8.154885508,3.77276686,17.18099212,12.35903123,9.232774173,2.835141162,14.1063877,10.3875223,9.583180741,3.748554384,1.133935285,1.336175392,1.328729341,1.118338949,0.880342811,0.681127276
18.9001868,28.29958993,22.85327992,34.26740221,29.396767,6.789408089,35.10432826,27.57661906,19.8468155,12.10649948,27.30369822,24.49919471,20.87932027,11.80609659,22.50519764,18.05806578,14.00175818,5.191129196,19.3055536,13.51569297,8.043798957,3.726365181,16.75497787,11.23233684,8.138920268,2.800747486,14.16863552,9.281121734,8.663328004,4.546504561,1.132070518,1.332550712,1.321770879,1.099835366,0.861465318,0.669169257
19.00021834,23.84398077,23.03483579,34.62257225,28.4515856,5.511616044,35.08836016,26.62725925,18.98743477,12.21889015,28.14004215,26.23678959,22.92206037,15.22500871,21.9232301,18.74543454,15.16974399,7.56590869,17.32625348,12.9780493,8.007636788,3.673809758,14.92065078,9.31399476,6.404745598,1.965311491,12.51700408,8.129919096,7.681794663,4.497028472,1.152800369,1.362718774,1.341049189,1.096213582,0.840191411,0.648390001
19.10050121,31.16263471,23.30828522,34.52833212,28.49951783,6.593574832,34.61023054,25.1825783,16.74808155,10.6996701,27.55497223,25.07019189,23.0123963,16.16291415,22.7993775,20.48009913,17.08053609,9.963357925,18.52760647,14.65121443,9.864268197,6.283295316,14.67697682,9.544977031,6.703035787,3.355482851,11.8226568,6.849514068,7.189502294,4.491478225,1.146248881,1.368072343,1.360252081,1.124695147,0.863168656,0.652737934
19.20000363,36.08314678,23.36385959,34.27644227,28.76731016,7.379831438,34.34585371,25.1477573,17.4214697,9.151491159,27.69169813,24.75720528,22.06690175,15.93738009,22.79184004,20.48397775,17.05652891,10.84879061,17.70429506,15.21803702,11.14114169,7.710091026,15.20526896,10.15908604,7.220515976,5.000106426,12.39690465,7.611413983,7.648778958,4.647922022,1.130716808,1.356171521,1.347761592,1.115550171,0.864180781,0.659004161
19.29988076,30.34404278,25.05534632,34.18898896,29.37571958,7.312576779,34.52921289,26.33154828,17.55402614,8.088542808,27.87137911,24.01724642,21.56029645,13.88875128,23.53879359,21.01200838,17.1420391,10.81165085,19.39086435,15.36845173,11.20374543,8.628275636,16.88556727,10.22049365,8.278974491,6.234938261,12.47893952,6.803314922,6.907577868,5.361972343,1.123903063,1.36959716,1.36953567,1.121477648,0.862224858,0.663499429
19.39967589,26.12036711,25.53788742,34.18243964,28.71940086,7.164647774,34.31583848,26.34762476,17.57199613,8.088510892,29.30334736,25.54601138,22.29623174,12.54421394,23.7711588,21.20495246,17.63621404,10.40496303,18.80835136,14.40629451,10.77224449,8.448254587,19.88933518,11.5945083,8.46273632,7.021329527,14.75294198,8.411715255,6.991172075,6.327195513,1.120197941,1.366143278,1.374789837,1.132636091,0.871240384,0.677145476
19.49984084,34.92316272,25.17653944,34.31290317,28.96369807,8.116926361,34.1514178,24.84305909,17.47943114,7.97540933,28.85434811,24.3349941,22.23660255,13.36285926,22.79369683,21.30180761,17.48876459,11.12427887,19.43537532,15.19107265,10.86384141,8.216669595,19.66349645,10.95901253,8.993527496,6.916268153,14.63018696,9.108170897,7.016503154,7.071996813,1.111335435,1.359011623,1.366016649,1.122575804,0.870038495,0.679874208
19.5996466,32.21646429,25.12781299,34.69109308,30.54082394,8.108896947,34.01242426,24.59807177,17.72163489,7.564164656,30.74754575,24.30431938,22.13816538,13.29144998,21.10572724,20.81430559,17.23113772,10.99145633,17.70176866,15.72261045,11.74581866,8.620747727,19.44302075,11.3470382,8.843476957,6.841248109,14.83764228,8.08215902,5.877463899,7.049440336,1.112178767,1.353272666,1.356944889,1.102350549,0.847848982,0.670404222
19.70033089,24.45496603,26.76109612,34.8121029,29.84112234,8.143267843,34.58681416,25.07117839,19.60743135,8.430919798,30.08217689,22.89746561,19.06513956,12.44186244,22.23321667,22.17643395,18.97312768,10.96868477,18.38029733,15.6861886,11.67290676,7.863982295,17.65959177,9.944753172,7.818108626,7.134429997,14.33011005,8.196611255,6.961075814,7.028155607,1.119273054,1.340855362,1.349883442,1.105125423,0.849075234,0.662944435
19.80021816,26.2415261,27.69743182,34.9323211,29.21150752,8.549746715,34.13866036,24.68270707,17.8441338,8.481449314,30.48828503,23.73303017,20.31621625,11.97447646,22.44248727,21.36663434,18.26088182,10.93768325,19.81523746,17.36282785,13.79721456,7.893408405,18.27051741,12.25565349,9.753736211,8.076937974,14.36359155,7.133065675,5.83346056,7.235459175,1.128209565,1.359710364,1.365724739,1.124060388,0.868146717,0.67086497
19.90037562,30.31310192,26.48609454,34.91736621,28.58791433,9.192293813,33.52642552,23.7998443,16.48005866,8.307894633,28.92625813,22.4383713,18.20216893,13.29156157,22.97006423,20.8556874,17.00608637,10.82279486,20.36485869,17.09613103,12.89075476,7.923409763,18.52107322,12.8735467,10.88513864,9.095099729,16.03615505,9.167625903,6.96048385,7.488670916,1.120888269,1.355099017,1.366109636,1.13973138,0.890404996,0.694281322
20.00019772,37.46701576,27.49585525,35.06065984,28.98048503,9.239858173,33.40430858,24.39940095,17.61474457,8.404756459,28.06080038,20.38635774,15.12901976,11.59438645,22.16401551,21.30952619,16.37550695,10.8692874,19.71630361,17.38359315,13.9303946,7.927759611,18.70214604,12.88954704,10.91209248,9.859254258,16.38352301,9.994189708,7.833842736,7.642325221,1.120102493,1.351026145,1.354423021,1.133385637,0.898930922,0.703480206
20.10002209,26.13133936,27.08413043,35.25646788,29.31436504,9.127921495,34.54278429,24.12854579,19.51102338,9.927010391,28.02617532,19.91542278,13.57407045,9.414331957,22.98591669,21.15587617,15.0991646,8.491364521,19.82421718,16.82473966,12.40647565,7.908757427,18.590058,13.90548641,11.94184843,9.864674199,17.09790998,9.992553788,7.835488708,7.633282824,1.120056336,1.35131955,1.358331614,1.13160457,0.894680152,0.704276189
20.19978249,26.56569237,25.08627516,35.05848673,29.11673339,9.406764612,34.73863707,23.87127336,18.64618343,9.909466305,29.4229359,21.9490861,15.95623084,11.04555668,24.0223994,21.6640169,15.41899345,8.546885708,18.02954693,14.18114491,9.690677675,5.379494798,18.78372721,13.29436506,10.77041589,8.481787538,18.39906567,10.54900713,8.176747098,7.730646102,1.119264003,1.355923433,1.367933093,1.143115807,0.895661156,0.704794065
20.29987329,37.09307856,25.26200615,34.91019478,29.17779204,8.546885879,34.2751058,22.97168554,18.11106747,9.534181308,26.92466886,20.46242846,15.78724108,11.04155119,26.75881525,23.12950853,16.9645507,9.222038163,20.80266345,15.52673511,11.11637248,6.57924324,19.30013539,13.68877513,10.27100266,6.922255626,17.67080257,9.430925249,7.370434751,7.301114808,1.111181082,1.349926754,1.373099605,1.16143493,0.916550166,0.714758425
20.40027344,32.96203924,23.61464602,35.08024106,28.81862211,8.590668935,34.59159003,23.88629425,19.1458209,9.451135574,25.54596044,19.46024491,14.69903303,11.73638409,24.29800427,20.97649395,16.74477776,9.85175083,21.1837914,15.54385284,12.10662504,6.399454099,19.13274552,14.96355947,10.46527551,6.831617036,19.10547104,11.27714424,8.960102302,6.677493262,1.094954186,1.316560926,1.336586252,1.138152335,0.914252733,0.722155481
20.50006877,19.93481189,23.57877061,34.88500102,29.13377932,9.523254484,35.59668856,24.63601788,19.33585742,9.51158281,26.37546671,21.04875445,15.83334342,13.53596926,22.48548912,18.77793599,14.86417937,10.37220214,18.26054293,14.11497451,11.77331253,6.964137653,17.46456265,15.03842801,11.28145758,6.015777114,18.0986727,11.22740808,10.16631655,6.70391575,1.111222748,1.324871506,1.317296158,1.096954728,0.868602575,0.696694073
20.59978092,25.69022174,23.480079,34.59172666,28.42932868,8.524200354,36.35732833,24.92892705,19.37463984,9.538660234,28.85108901,23.6760831,16.15065369,13.89120197,25.64425729,21.91671474,16.21004179,9.3972352,19.01130923,13.45722657,11.40739512,7.968742436,16.44444255,13.70852327,10.50523926,6.00180204,17.74770214,11.40317131,10.13998261,5.948999709,1.116398045,1.349161253,1.343594997,1.11589661,0.87367068,0.689544775
20.69980999,37.28176674,25.65864954,34.57998859,28.96593645,8.59424736,36.20467153,24.64338318,18.90442459,8.529783303,27.97659608,23.48422129,16.08582545,13.88012333,27.06115056,22.12818882,16.34863152,9.417967711,20.80232199,14.46500688,11.79173613,7.303543616,16.90208631,13.39837051,9.576752294,6.030185789,17.51681482,12.14058169,10.98512495,5.956760538,1.107322208,1.344003303,1.345570854,1.122658495,0.883908376,0.696812853
20.80012784,35.34328412,26.11062792,34.57878381,29.46723802,9.785007312,36.01846908,26.16126649,17.17407319,6.66379924,27.51334986,23.68285687,18.87867114,16.58008599,26.33537277,21.94102455,16.32745271,9.445280972,20.04920535,14.46425501,11.78893685,7.283712828,18.04659321,14.52389169,10.56370362,4.92277127,17.98476632,12.22980087,9.898608256,5.970133905,1.098416112,1.336420095,1.339029382,1.11093372,0.876398447,0.697331832
20.89977777,29.05333534,26.86838031,34.36152375,29.71000782,8.324329304,36.72699696,26.20263708,18.24435909,6.607812489,28.6111008,22.99440978,17.71572327,17.06082357,26.02748911,23.28149213,17.68456265,11.26447675,16.46654459,12.39736738,10.63946726,8.806466169,15.92931629,12.08317634,8.510330138,3.901521642,17.8124533,12.9547372,9.82994805,5.020493475,1.10702145,1.327638749,1.320903055,1.086981548,0.846637888,0.67245512
21.00025804,30.45947274,28.03025006,34.10956541,30.02085258,6.718571986,36.77679759,24.31022762,17.21062647,6.590820882,30.23434737,23.79255853,17.75422422,15.78844005,26.51154349,23.32178723,19.07599421,12.68055614,18.34336904,14.71864443,13.94617274,11.34264511,15.22623419,11.86010018,9.03131946,4.67195277,15.33469863,9.930110124,7.46525128,3.701655987,1.111568274,1.338553017,1.342527896,1.117435918,0.872172814,0.669754759
21.10006187,35.67057049,28.29068448,34.04374083,30.49950434,8.320532103,35.9909607,23.49152839,16.78163116,5.421995953,29.7976602,23.17054115,19.21955143,15.71253775,26.80616763,23.13018712,18.97827185,13.46525188,19.63745251,15.43428715,13.94850113,12.38585053,16.60590362,14.20654502,11.67423197,6.196229747,15.54372688,11.18073456,8.385015794,4.829449531,1.092131599,1.321138445,1.335827438,1.126243973,0.894280973,0.690507593
21.20021873,27.94867213,28.34458566,33.95402147,31.13785967,8.3865578,35.18580704,23.02592081,15.07998494,4.785544017,27.62644246,20.69632776,18.59573959,15.12145832,24.81477058,20.69590034,17.89353573,13.33522857,19.45222049,14.43747596,13.82616929,12.36092301,16.70136463,13.22684718,10.67186721,6.206638519,16.38580297,12.62900897,9.898353061,6.403267525,1.081988677,1.286623043,1.295239061,1.092666781,0.881277241,0.691983049
21.30009998,28.15257617,28.31121008,34.03253695,30.07670111,6.945774726,35.89543133,25.57468285,17.75766004,6.62385725,27.71026049,20.72711788,18.11844478,14.10153504,22.66435406,17.64609025,14.73371233,10.90362405,19.38300707,15.19644425,13.7114894,12.29293946,15.09243283,11.90497864,9.829304,6.17029107,14.34749073,12.72478315,8.722729882,6.299477222,1.111203296,1.302708957,1.289924713,1.073147797,0.85880688,0.679294896
21.3999845,30.35025294,28.57683918,33.84811515,29.09954032,6.996938395,35.46601345,23.21712742,15.38518067,7.558407554,30.99965628,24.07771143,20.86348126,15.71890522,23.41707855,20.09147865,16.51372221,11.28219326,17.04394198,12.85824754,11.2753044,9.811374355,12.96125412,9.944575555,8.874841856,6.119183347,13.31071733,12.03066639,7.968344159,5.492326793,1.125460197,1.343725621,1.331221234,1.112336437,0.877820767,0.674272937
21.50006659,31.26345573,29.63036717,34.04740677,29.88966851,7.173132471,32.47132373,20.59411539,13.74957726,7.343577015,28.67328428,21.82759925,18.7922117,13.62446928,25.03968681,21.76770532,18.47978701,12.71457516,18.32679336,16.44886842,13.27866337,10.981097,14.11375815,10.07515723,8.049406739,5.223785514,12.05686577,10.26776873,6.459356764,5.442329056,1.112660982,1.347642905,1.369267463,1.159298775,0.932141263,0.710826673
21.59991554,30.05990611,28.59900293,34.226255,29.93734571,6.22169308,32.54958682,21.41990396,15.93189634,7.392741646,24.87476566,18.38756502,15.65796707,11.43004303,23.37035927,20.51525352,16.89325659,11.68520718,19.28933912,17.80336375,14.85095806,12.06899587,14.78271848,10.23744748,7.448507616,5.441209577,13.16108207,10.65063406,6.688920588,4.53483835,1.103463309,1.326977002,1.357732015,1.162858976,0.952954159,0.739777458
21.700061,27.5121852,26.99989094,34.32945784,30.13785591,6.217429027,33.72473822,23.88675105,18.57149359,10.01457678,22.96716646,16.10785021,15.54489375,10.27777607,20.0782796,17.15654706,14.51739913,10.53673049,16.85046555,16.29824736,13.57478001,10.95052053,13.55896912,10.25945517,8.441326109,6.900611042,13.34737789,10.80707746,7.585849797,4.564759488,1.116368714,1.319208397,1.341811487,1.143992733,0.935398323,0.738117436
21.79996022,31.01979499,26.17225793,34.09262799,29.36974083,7.511260396,33.15202621,21.41075567,16.0582571,10.07466303,25.60134589,20.05154791,19.45435744,12.83584142,20.51723126,17.43334312,14.72479838,10.6567253,15.0807495,14.57146323,12.2261553,10.24832433,12.22158266,9.423923537,8.369668178,6.900064353,13.08710009,10.69556887,7.506298415,5.497442853,1.140162321,1.35742697,1.383719099,1.181414758,0.945337023,0.736419728
21.90016332,33.39398261,25.20233061,34.14065164,29.98772709,7.966409666,32.48358481,19.19980269,15.71530374,9.921251946,25.68147019,18.67234552,18.12240733,12.27913369,21.29298782,17.68744866,14.42916735,11.50628949,16.94057994,16.19254408,12.58298969,10.44836749,11.09989419,8.357906387,7.440833903,6.940641933,11.62406803,9.737236049,7.473490629,5.514418017,1.141180685,1.378238604,1.405466911,1.212101515,0.985457986,0.753278481
21.99986822,33.77369072,24.99352003,34.08602669,30.28468239,8.02233082,32.86745456,19.76338486,16.8288564,11.06797583,24.27807247,16.94799894,16.32676341,10.52022279,21.08485338,15.78549488,12.81694942,10.73520637,18.75389737,16.85628168,12.91947439,9.078994286,13.13202653,10.22447901,8.588446051,7.07828741,10.81859529,8.963298529,7.487352182,5.518296737,1.145657903,1.380803235,1.41209722,1.216513504,0.99870155,0.772006848
22.10008096,24.94716884,23.84558248,34.47709999,28.28769174,8.021957787,33.82065562,21.86720813,19.01605104,12.86692421,25.38879176,18.38658233,19.28614074,12.1653169,21.29145562,16.98542833,13.06816745,9.348089148,14.97473843,14.21492688,10.53989875,6.55220102,13.57440153,10.36111073,8.29812918,6.426350381,11.61015276,10.50365,9.076161958,7.068707272,1.165961794,1.40150231,1.419009044,1.191792814,0.958733735,0.755719099
22.19990714,23.32521122,23.57851618,34.3970429,28.23077523,6.585049908,33.24898556,19.78555264,16.86706418,12.90345675,26.32161598,20.27128375,20.55482445,14.14275296,22.69852907,19.02770641,16.11786777,10.46371298,14.00676513,14.04242526,10.78174741,6.317294961,12.43874978,9.235884422,7.031849907,4.211266047,9.959471766,9.331713533,8.386361015,6.459647936,1.180851042,1.419492927,1.439926864,1.212253849,0.955146597,0.735162727
22.29983132,31.08690008,22.97009964,34.36689486,28.21720866,7.736747189,33.19155184,20.84988926,16.67316057,12.00407274,26.24681604,21.27658377,20.46099554,13.45469702,22.83866887,19.47006764,16.20068512,12.04218984,15.19925691,15.7817889,12.08085819,7.626655686,14.57145125,11.85522665,9.63026384,6.078129427,10.55641228,9.45791958,7.71701249,5.729718194,1.17469947,1.422291865,1.450820779,1.234333886,0.981782814,0.753013561
22.40017464,33.96596396,23.14461715,34.60556902,28.86145555,7.811636696,33.38233174,20.75745505,17.29308624,11.92781545,25.29944911,20.60432954,18.63602653,11.99149575,22.75779061,19.36491417,16.16116396,12.04472447,15.38419313,15.85057632,12.07652593,7.631479321,15.53162138,12.95214766,9.659534537,6.076356572,11.97135139,9.791012931,8.771515429,6.776432173,1.166270611,1.40526547,1.439894241,1.223256456,0.981162078,0.759271374
22.49990724,31.53522103,23.47794339,34.81185359,29.06556936,7.841024651,33.6495195,21.48748644,17.90543628,12.16976448,24.98523386,20.36466363,18.98297449,10.97092597,19.34095623,16.32718091,14.52235383,10.18012299,14.89612035,15.53171476,11.84675893,7.519591651,16.36401892,13.6204723,10.49323707,6.033201405,12.83937601,9.801062098,8.768768217,7.581174883,1.181583892,1.394669106,1.422061359,1.193019648,0.948564376,0.751047537
22.6000584,22.66195925,24.10041456,34.63191445,29.06498687,8.647039944,35.10833328,23.44517766,19.01658347,12.30692455,27.03833739,22.39537386,20.9312578,11.35343705,20.56751573,17.10045508,13.81498911,9.520041626,14.15176365,12.15455223,8.988812761,5.72870729,13.71363094,12.21810589,10.11675638,5.813711495,11.8105325,9.716682186,8.691565371,7.53255907,1.210930722,1.416785844,1.407567362,1.174775533,0.921738556,0.716209979
22.69972895,30.35199318,22.87582806,34.4030482,28.57469438,8.560140006,34.91782627,23.66707757,19.38574695,12.30426874,29.22629393,24.26226128,21.17219216,12.17098948,21.79242976,18.57844479,15.31948708,10.17512062,15.07065334,12.40530355,8.414771096,4.025231188,14.29779184,11.86650967,10.70876889,5.668512803,10.86002446,8.076194679,7.336822424,7.47703491,1.215847475,1.425047902,1.41151498,1.17510814,0.924239208,0.71054532
22.79976579,37.89301935,24.21131744,34.45571515,28.41606462,8.578540969,34.47843705,21.50954275,17.10268958,9.785615434,31.89955668,27.15517755,22.5799551,12.25398875,24.58611555,21.69412691,18.34361415,11.74305888,16.84784618,13.60153581,8.512811999,4.068555857,15.55131561,12.79875481,10.66172693,4.920722961,11.08429803,8.141180455,6.499270776,7.474012503,1.214888425,1.436345379,1.433516665,1.194937463,0.936379776,0.713425134
22.90013541,31.56030426,23.06822152,34.58383763,29.21141223,7.293268986,33.82825964,23.00455207,16.60752068,8.394478796,29.81417067,23.29200655,18.72043888,9.67620433,25.77945274,24.15178918,20.50643845,11.81009436,20.81176119,17.62992625,11.4493512,5.920190114,17.65363097,14.44761625,12.04536028,6.042755937,11.30162104,8.648663331,5.866821046,6.595694814,1.175348019,1.398929741,1.410761947,1.193371048,0.964449025,0.736436118
22.99982107,25.61483686,23.07388928,34.48176086,28.77070008,5.663869656,33.789017,25.03021271,18.71510437,9.880426616,28.0591666,23.97513796,16.5750777,7.167865175,23.97764075,22.39615645,18.90358175,10.80574253,18.96633288,16.00188811,11.0873593,5.718032383,18.93346151,15.71872968,13.19956076,7.496177561,13.90788323,11.12974699,8.230566096,8.322087164,1.163494071,1.354640881,1.358666193,1.145884852,0.934270919,0.737903249
23.10013564,36.80258953,23.66808412,35.12092296,29.1482524,5.800831491,34.43055914,25.52408145,18.88108257,10.48536673,26.60858691,24.20748846,18.10784759,7.261241049,21.73289055,22.17425502,17.7666678,9.556505409,18.10724341,14.91517512,10.1543678,5.345230501,17.66402615,13.82604598,12.01984847,7.367654515,14.78703148,11.13991379,8.228600224,9.600271095,1.180802205,1.359211788,1.348328854,1.126206157,0.906264594,0.722869065
23.20009518,32.1199608,25.62953721,34.82870906,31.05788691,5.777882277,33.7335925,24.80566419,17.00187097,8.873889429,27.44473512,25.05848064,18.50277189,7.855052855,20.90173684,20.826737,17.19424528,9.735307695,18.12796676,14.19677957,9.251984132,5.304677074,16.02795581,12.24252803,10.58937216,6.203946478,13.18263533,9.572594562,6.612584226,8.0399709,1.20161138,1.377297107,1.35929309,1.143068666,0.919919194,0.71892999
23.30002704,24.38780822,26.71555149,34.97955081,30.71811528,5.648311296,34.16112755,26.45283887,17.90238497,8.834211398,27.04613244,23.7412185,17.04605241,7.247033752,21.18940299,20.31005292,16.45654757,9.095977347,17.63154351,14.26446087,9.478692688,4.715597795,15.24404336,11.07989906,9.330660561,6.192176613,13.08227906,8.66620281,5.537821421,6.579268624,1.208679297,1.397162962,1.375295435,1.14540008,0.941841282,0.741061047
23.40023068,31.69401552,27.21772484,35.00143768,30.77869318,5.702797191,34.48600046,27.13126378,19.06210064,8.792209819,28.1951519,23.96688094,16.74321027,7.246212592,21.79709571,21.14737814,17.20007134,8.874871803,17.17727008,14.44734158,9.95922298,3.556171372,13.39527755,9.747929625,7.8555412,4.409157858,12.11004557,7.119109246,4.725072333,5.753086623,1.21190309,1.40746654,1.382638173,1.143183298,0.931927334,0.733570345
23.500015,34.84984937,28.19062557,34.88698667,31.17659309,5.692319566,34.31537263,26.92018607,18.07601205,8.526024588,29.18880851,23.76083601,16.84547968,7.239512882,22.0468934,21.18432415,17.24015727,8.883065251,17.44687889,14.29667221,10.01811986,4.320658661,13.9298075,9.926317637,9.357923451,5.393035587,12.14673427,7.516432095,5.132877194,5.456732796,1.215118334,1.422555539,1.397844205,1.154863573,0.938367052,0.734812607
23.59999829,32.4321964,26.22502632,34.84605363,31.50092738,5.589052789,34.59632128,27.5417545,18.94139913,8.1206362,29.4705627,24.37943211,16.61694913,7.012907615,25.01896595,22.4180287,15.92615585,8.912942157,17.49340718,14.33034206,10.04910363,4.344710876,13.8929559,9.225577951,8.49507582,5.43453534,12.4752991,8.350438093,5.996156991,5.644133109,1.208872485,1.425285766,1.403250067,1.164749718,0.945649032,0.737920368
23.69984628,28.76555158,26.24928138,34.82010832,30.67393737,4.618279072,34.94318325,25.76444527,19.06054178,8.003662131,29.52637458,23.82269624,14.88432332,6.718259693,24.96314028,23.14028946,18.25940446,10.14986026,18.01833192,16.22729401,11.2689104,4.462308106,16.48182214,10.84500935,9.909723848,5.481639345,12.4772389,8.355353436,6.011658566,5.676510963,1.19010834,1.425103677,1.420031906,1.17906872,0.95626842,0.746737766
23.80004203,35.37702379,27.54911859,34.94609524,30.91524969,5.613284909,34.89500266,23.43817135,18.03904769,7.912678952,28.5448052,22.93773199,14.68914018,5.92156771,25.05289047,22.49963441,18.13838157,9.635128863,18.03996785,17.34633978,12.77539012,6.629216046,16.45005822,11.28312303,10.548923,5.494884658,12.69594464,9.15466839,5.964846372,5.676631969,1.178063779,1.412608895,1.420539665,1.18364879,0.960834184,0.753332487
23.8997984,30.37422294,27.25817618,34.73622519,31.14900169,5.591211951,34.80772404,25.39981638,19.87160049,8.807902126,26.88695175,20.1611825,13.38297716,5.853194865,23.93694474,20.76998554,15.18953254,8.080344039,17.99805378,17.5099759,13.96033233,7.668664372,16.76469815,11.70741727,11.13375934,5.538155267,12.87003255,9.282109185,7.070098201,5.679180578,1.189642634,1.408216329,1.400438508,1.171655178,0.95626334,0.758110145
24.00025314,23.27772786,28.09389989,34.46642332,29.98058928,5.465577652,35.71437194,24.87550794,20.16740484,8.99979996,28.4978969,22.2029484,15.35332826,7.617584203,23.89285181,18.79322956,13.2382444,8.078375332,16.03812258,14.37434879,11.84503963,5.831139667,15.78540474,11.03129071,10.87493113,5.448564138,12.60448112,9.150019117,8.036420948,5.627998225,1.218803781,1.436253184,1.417518,1.172134667,0.93528811,0.739661909
24.09981435,33.87808264,29.17714161,34.42238192,29.66529567,6.518854191,35.48309206,22.72684693,17.98637627,7.482904194,29.71867421,21.56595675,17.51598314,9.816177286,25.71672204,20.93961873,15.41776316,8.636484355,19.00548313,15.25603938,12.44515374,6.113839058,15.56015389,9.830451138,9.767932671,4.044303221,11.7050949,7.528932483,6.394422087,4.856153336,1.226065621,1.484381996,1.479125691,1.237682502,0.986829645,0.746946525
24.19975371,38.39814781,29.02662261,34.05637963,29.49264447,8.304261059,34.05554534,19.81410554,17.27766949,5.747213408,30.98692213,21.27810085,15.89470949,9.668506969,27.52722695,20.1971916,16.37471103,8.806287411,19.82015863,16.16545599,12.09418076,6.400563931,16.77306901,10.29776648,10.0643006,4.192223557,11.0917186,7.660288348,6.464514959,3.62396626,1.194669654,1.469116979,1.488403245,1.261317392,1.021183022,0.767166965
24.30037942,30.25941686,28.33089465,34.15239778,28.4370026,8.298898188,34.18764788,20.85611543,19.87134369,7.42343549,29.69729187,17.61979857,13.49499073,7.423907476,27.54265169,19.56016882,15.15174832,8.55284276,21.09130346,16.13402664,12.77079131,6.425059834,18.28029575,10.42685093,10.14670034,4.238307137,12.27143736,8.846866489,6.564746275,3.629058305,1.173530896,1.442374737,1.463258836,1.234726926,1.003135144,0.768449622
24.39966682,24.36688899,28.26485349,33.93387911,26.59365675,8.334001926,35.38051211,20.20213517,19.94512142,9.873852126,29.78176143,19.05760625,14.91498007,7.966101391,26.94583866,18.79908272,14.14358712,7.362179555,20.26237632,14.47462351,11.31821327,6.219089672,18.43769328,11.07502224,10.04949996,5.381667749,13.27380495,8.896143864,7.552852462,3.617691954,1.195987125,1.453996289,1.474220541,1.242210043,0.976660613,0.743874077
24.50020224,30.1072009,28.46442944,34.05246448,26.21388148,7.297189314,34.2294304,18.09006921,18.68655643,9.899625688,29.95636332,20.05104278,16.55300078,10.48753537,28.46814581,20.51112558,15.95084521,9.403796642,20.58759322,14.05161539,10.57716278,6.219306683,18.85419327,11.05935808,8.996837965,5.309878286,12.09551346,8.87339333,8.203096798,4.516489653,1.201917861,1.478225273,1.505695558,1.272781024,0.998986442,0.746619764
24.60024719,30.12892654,28.43885708,33.88587005,26.22584994,7.300752723,33.28970145,16.92592309,17.74142048,8.535612713,27.27797162,18.69997786,16.27140317,10.46908088,28.46810848,20.59896297,17.39503074,10.71608116,21.01175182,15.18502487,12.34543723,7.52753957,19.05076757,11.18797343,8.418244549,4.376542486,12.20016909,8.516739379,6.782206119,4.636548382,1.181528536,1.452783083,1.481639757,1.262930062,1.002292078,0.751456396
