cm,K,K,cm,K,K,K,K,K,K,K,K,K,K
33.61344538,1282.365722,204.0151104,22.94117647,751.9479572,356.347115,586.9659574,295.2595741,550.8230839,256.5648189,507.01395,222.3434316,461.0850848,156.9050218
35.71428571,1281.044463,210.3613188,25,691.3916436,341.3405049,555.9247677,282.0044358,527.7694822,242.4417438,484.1032343,203.8882147,446.0546674,150.8661158
37.81512605,1278.441278,217.1913251,27.05882353,625.4227885,315.8562611,528.460176,272.9165058,506.6199116,234.4893611,465.0896832,190.3595443,431.5431394,143.6262685
39.91596639,1274.74043,224.5884308,29.11764706,561.0535972,288.3101065,503.449884,264.3627925,483.6961093,224.7868987,444.7935205,174.4599111,418.1174482,134.1967025
42.01680672,1269.993863,232.3446901,31.17647059,506.6720103,256.6316357,478.1433618,250.8388111,462.6506471,213.0708903,428.3254358,161.8520721,406.2597628,124.981206
44.11764706,1264.296142,240.17128,33.23529412,461.5403591,228.3139672,450.8513035,231.7172371,442.3432456,199.7437583,414.31148,150.913497,396.5819192,117.7301921
46.2184874,1257.61829,248.1410965,35.29411765,427.4663796,205.2313734,427.3608883,215.7110622,424.2023459,186.2923109,399.3521764,138.5182829,388.1695142,111.2156724
48.31932773,1249.992797,256.2284645,37.35294118,398.8266892,181.4258537,406.7634507,199.2518945,407.3090096,173.5681114,385.9304163,123.9943199,379.979171,104.1216348
50.42016807,1241.515102,264.1984897,39.41176471,371.0996413,153.7599519,388.7108113,180.8402246,391.434628,163.2685936,374.1071639,111.7372313,372.2748728,98.31061383
52.5210084,1232.482658,271.8104252,41.47058824,344.6421351,119.9957941,371.5889556,158.6250492,377.8478763,153.5118435,362.8253192,102.6687364,364.5055971,93.36736128
54.62184874,1222.860071,279.0938837,43.52941176,324.6809963,81.99218399,354.5712495,131.1867627,364.8252631,140.5529661,352.2102459,95.4571618,357.2078514,88.8212511
56.72268908,1212.449133,286.1535164,45.58823529,313.0645358,55.8149116,339.423713,105.2283852,351.627073,124.2729245,344.202223,90.92450633,350.9072112,86.32440081
58.82352941,1201.089789,293.0706695,47.64705882,306.9778553,40.95814383,328.817341,89.10364798,339.7624104,108.693025,339.2325917,88.28605842,345.5737955,83.26982476
60.92436975,1188.698204,299.8830729,49.70588235,303.5133958,29.54171171,320.6177978,77.67861209,329.0494521,94.44967798,334.7460299,86.15301908,340.4162465,78.40968726
63.02521008,1175.314821,306.4895249,51.76470588,300.9477502,17.21520104,313.7165222,67.22897307,320.5464074,81.35624894,330.5468283,84.77842953,335.2703097,73.40117395
65.12605042,1160.964995,312.7558352,53.82352941,299.2311868,5.832428942,308.0740814,55.74337831,314.3340446,68.09286739,325.9209234,81.65812109,330.3459735,69.2779273
67.22689076,1145.791885,318.5466385,55.88235294,298.4874612,1.195281131,303.5929324,40.33865895,309.7855135,56.61159784,321.2136629,75.74180943,325.7639761,64.45449568
69.32773109,1130.054863,323.7730634,57.94117647,298.1225709,0.76487099,299.8163071,22.87409598,305.8364279,46.89491261,316.7782207,68.37827364,320.8307588,59.02100366
71.42857143,1114.065712,328.2627109,60,297.848223,0.707238149,297.3016817,10.40097901,302.2982287,38.59422093,312.7457325,60.76919392,316.4518941,54.13586713
73.52941176,1098.098187,332.1060307,,,,,,,,,,,
75.6302521,1082.311661,335.5726356,,,,,,,,,,,
77.73109244,1066.677298,338.7830241,,,,,,,,,,,
79.83193277,1051.149279,341.63765,,,,,,,,,,,
81.93277311,1035.60078,344.0203544,,,,,,,,,,,
84.03361345,1020.102551,346.0687379,,,,,,,,,,,
86.13445378,1004.813458,347.9327998,,,,,,,,,,,
88.23529412,989.781655,349.707091,,,,,,,,,,,
90.33613445,974.851402,351.2967641,,,,,,,,,,,
92.43697479,959.8108971,352.5315331,,,,,,,,,,,
94.53781513,944.6723024,353.2404489,,,,,,,,,,,
96.63865546,929.4745399,353.4057569,,,,,,,,,,,
98.7394958,914.383461,352.9188674,,,,,,,,,,,
100.8403361,899.4030893,351.7306064,,,,,,,,,,,
102.9411765,884.6182534,349.9511591,,,,,,,,,,,
105.0420168,870.0877611,347.6452945,,,,,,,,,,,
107.1428571,855.6719056,344.8692386,,,,,,,,,,,
109.2436975,841.4107811,341.7059741,,,,,,,,,,,
111.3445378,827.3836925,338.2541376,,,,,,,,,,,
113.4453782,813.5973468,334.4918153,,,,,,,,,,,
115.5462185,800.0880154,330.3893767,,,,,,,,,,,
117.6470588,786.9678365,325.9635083,,,,,,,,,,,
119.7478992,774.2988408,321.2289982,,,,,,,,,,,
121.8487395,762.0622455,316.1675267,,,,,,,,,,,
123.9495798,750.4044238,310.9264532,,,,,,,,,,,
126.0504202,739.3064229,305.6354294,,,,,,,,,,,
128.1512605,728.7387858,300.3396233,,,,,,,,,,,
130.2521008,718.5267763,294.9881195,,,,,,,,,,,
132.3529412,708.6305923,289.6985059,,,,,,,,,,,
134.4537815,699.0549792,284.6672812,,,,,,,,,,,
136.5546218,689.8063533,280.0138371,,,,,,,,,,,
138.6554622,680.9296713,275.613261,,,,,,,,,,,
140.7563025,672.4121568,271.2437889,,,,,,,,,,,
142.8571429,664.3195272,266.6589135,,,,,,,,,,,
144.9579832,656.5334565,261.6872318,,,,,,,,,,,
147.0588235,648.8998965,256.4143557,,,,,,,,,,,
149.1596639,641.4058381,250.9875731,,,,,,,,,,,
151.2605042,634.1066256,245.4974836,,,,,,,,,,,
153.3613445,627.044949,240.0810213,,,,,,,,,,,
155.4621849,620.1381215,234.7209741,,,,,,,,,,,
157.5630252,613.2777904,229.3216982,,,,,,,,,,,
159.6638655,606.4431505,223.8448403,,,,,,,,,,,
161.7647059,599.6613252,218.4045881,,,,,,,,,,,
163.8655462,592.9641677,213.1340877,,,,,,,,,,,
165.9663866,586.5417684,208.1836829,,,,,,,,,,,
168.0672269,580.4696909,203.5765189,,,,,,,,,,,
170.1680672,574.6785441,199.1935809,,,,,,,,,,,
172.2689076,569.1182303,194.8510271,,,,,,,,,,,
174.3697479,563.7734679,190.5233021,,,,,,,,,,,
176.4705882,558.5833211,186.2238083,,,,,,,,,,,
178.5714286,553.4870403,182.0072582,,,,,,,,,,,
180.6722689,548.4218827,177.9209178,,,,,,,,,,,
182.7731092,543.3633631,173.9313129,,,,,,,,,,,
184.8739496,538.3855497,170.0599974,,,,,,,,,,,
186.9747899,533.5591074,166.4375187,,,,,,,,,,,
189.0756303,528.8929795,163.126758,,,,,,,,,,,
191.1764706,524.3863861,160.0246297,,,,,,,,,,,
193.2773109,520.0728325,157.0407289,,,,,,,,,,,
195.3781513,515.9331045,153.9529433,,,,,,,,,,,
197.4789916,511.9758694,150.5786467,,,,,,,,,,,
199.5798319,508.2553494,147.0359781,,,,,,,,,,,
201.6806723,504.6783329,143.3678284,,,,,,,,,,,
203.7815126,501.1458717,139.5728455,,,,,,,,,,,
205.8823529,497.6323942,135.6730834,,,,,,,,,,,
207.9831933,494.1286963,131.6243283,,,,,,,,,,,
210.0840336,490.6436291,127.5023461,,,,,,,,,,,
212.184874,487.1350975,123.3186842,,,,,,,,,,,
214.2857143,483.6342298,119.1396202,,,,,,,,,,,
216.3865546,480.129642,115.0254995,,,,,,,,,,,
218.487395,476.6009628,111.0443932,,,,,,,,,,,
220.5882353,473.1310361,107.1577024,,,,,,,,,,,
222.6890756,469.8190181,103.4349727,,,,,,,,,,,
224.789916,466.7514754,100.1316561,,,,,,,,,,,
226.8907563,463.9627216,97.40187887,,,,,,,,,,,
228.9915966,461.3884723,95.16042933,,,,,,,,,,,
231.092437,458.9700954,93.24185895,,,,,,,,,,,
233.1932773,456.7137282,91.52546097,,,,,,,,,,,
235.2941176,454.573829,89.8938384,,,,,,,,,,,
237.394958,452.4130425,88.2802345,,,,,,,,,,,
239.4957983,450.2433034,86.74733418,,,,,,,,,,,
241.5966387,448.0615052,85.29515675,,,,,,,,,,,
243.697479,445.8338859,83.89358655,,,,,,,,,,,
245.7983193,443.4994588,82.51338204,,,,,,,,,,,
247.8991597,441.1423817,81.3964795,,,,,,,,,,,
250.0000006,440.4937245,80.41137114,,,,,,,,,,,
